Name of Organisation,Body,Service Area,Service Detail,Spend Description,Date,Amount (Net of VAT),Unrecoverable VAT,Supplier Name,Spend,Spend,Transaction Reference
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,30-Oct-2023,4426.80,£0.00,Orchard Care (North East) Ltd,213500,Revenue,STC188247
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Grant Payments - General,Adult Skills,30-Oct-2023,4512.00,£0.00,N A College Trust,216191,Revenue,STC188262
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Grant Payments - General,Adult Skills,30/10/2023,4888.00,£0.00,N A College Trust,216191,Revenue,STC188291
South Tyneside Council,00CL,Economic Regeneration Group,Water & Sewerage Charges,Energy Recharges,30/10/2023,4964.23,£0.00,Wave Utilities (Anglian Water Business (National) Ltd),238500,Revenue,STC188300
South Tyneside Council,00CL,Regeneration & Environment,Recovery of Costs - General,Hawthorne Service Charge,30/10/2023,5162.95,£0.00,Essentra Components Ltd,232451,Revenue,STC188311
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Home Care - Complex Cases,Physical Support,30/10/2023,7054.63,£0.00,Allied Healthcare Group Limited,221001,Revenue,STC188445
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Grant Payments - General,Adult Skills,30/10/2023,7896.00,£0.00,N A College Trust,216191,Revenue,STC188486
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Grant Payments - General,Adult Skills,30/10/2023,7896.00,£0.00,N A College Trust,216191,Revenue,STC188487
South Tyneside Council,00CL,Balance Sheet,NNDR Refunds,Balance Sheet Corporate Finance,30/10/2023,11324.15,£0.00,NR - COUSINS PROPERTIES LTD136289,999999,Balance Sheet,STC188610
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Home Care - Complex Cases,Physical Support,30/10/2023,14975.16,£0.00,Allied Healthcare Group Limited,221001,Revenue,STC188689
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - General,Health Watch,30/10/2023,30473.75,£0.00,South Tyneside Healthwatch CIC,221640,Revenue,STC188839
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Extra Care Sheltered Accommodation,Physical Support,30/10/2023,48345.59,£0.00,Springfield Home Care Services Limited (Positive Life Choices part of Springfield H/Care),221001,Revenue,STC188894
South Tyneside Council,00CL,Balance Sheet,Hebburn Bank Balances,Balance Sheet Corporate Finance,30/10/2023,571457.00,£0.00,Hebburn Comprehensive School,999999,Balance Sheet,STC189027
South Tyneside Council,00CL,Balance Sheet,Mortimer Bank Balance,Balance Sheet Corporate Finance,30/10/2023,744797.00,£0.00,Mortimer Community College,999999,Balance Sheet,STC189029
South Tyneside Council,00CL,Business & Resources Group,Collection Fund,Precept Payment ,31/10/2023,"£329,125.00",£0.00,City of Sunderland,999999,Balance Sheet,OCT2023-011
South Tyneside Council,00CL,Business & Resources Group,Collection Fund,Precept Payment ,31/10/2023,"£560,219.00",£0.00,Gateshead MBC,999999,Balance Sheet,OCT2023-012
South Tyneside Council,00CL,Business & Resources Group,Precepts & Levies,Precept Payment ,31/10/2023,"£742,403.00",£0.00,Newcastle City Council,238220,Revenue,OCT2023-013
South Tyneside Council,00CL,Business & Resources Group,Precepts & Levies,Precept Payment ,31/10/2023,"£97,225.00",£0.00,Newcastle City Council,223740/236340/222810,Revenue,OCT2023-014
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,500.16,£0.00,Redacted - personal info,220800,Revenue,STC185724
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,500.16,£0.00,Redacted - personal info,220800,Revenue,STC185725
South Tyneside Council,00CL,Business & Resources Group,Non Routine Contracted Grounds Maintenance,Grounds Maintenance Non-Routine works,31-Oct-2023,519.01,£0.00,Tivoli Group,226840,Revenue,STC185766
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,31-Oct-2023,531.16,£0.00,Mencap,221004,Revenue,STC185793
South Tyneside Council,00CL,Business & Resources Group,Non Routine Contracted Grounds Maintenance,Grounds Maintenance Non-Routine works,31-Oct-2023,545.93,£0.00,Tivoli Group,226840,Revenue,STC185826
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,31-Oct-2023,577.31,£0.00,Standby Healthcare,213700,Revenue,STC185882
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,596.88,£0.00,Redacted - personal info,220800,Revenue,STC185933
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,596.88,£0.00,Redacted - personal info,220800,Revenue,STC185934
South Tyneside Council,00CL,Business & Resources Group,Default Procurement Subjective,Closed-Sports Development,31-Oct-2023,625.00,£0.00,Les Mills Fitness UK Limited,223890,Revenue,STC186026
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,625.20,£0.00,Redacted - personal info,220800,Revenue,STC186027
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,663.20,£0.00,Redacted - personal info,220800,Revenue,STC186147
South Tyneside Council,00CL,Business & Resources Group,Routine Contract Ground Maintenance,Grounds Maintenance Routine Works,31-Oct-2023,676.00,£0.00,Tivoli Group,226830,Revenue,STC186178
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,677.30,£0.00,Redacted - personal info,220800,Revenue,STC186180
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,31-Oct-2023,758.80,£0.00,Mencap,221004,Revenue,STC186335
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,31-Oct-2023,758.80,£0.00,Mencap,221004,Revenue,STC186336
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,31-Oct-2023,777.76,£0.00,Mencap,221004,Revenue,STC186365
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,795.84,£0.00,Redacted - personal info,220800,Revenue,STC186398
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,795.84,£0.00,Redacted - personal info,220800,Revenue,STC186399
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Schools Buyback,31-Oct-2023,800.00,£0.00,YCS Construction Limited,232860,Revenue,STC186418
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Grant Payments - General,Community Learning Grant,31-Oct-2023,840.00,£0.00,Key Subject Tuition Ltd,215955,Revenue,STC186469
South Tyneside Council,00CL,Business & Resources Group,Furniture & Equipment - General,Haven Point,31-Oct-2023,845.76,£0.00,Les Mills Fitness UK Limited,222950,Revenue,STC186476
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,846.72,£0.00,Redacted - personal info,220800,Revenue,STC186477
South Tyneside Council,00CL,Business & Resources Group,Other Service Contracts & Supplies,Fleet Management - Workshop Operations,31-Oct-2023,847.04,£0.00,Elis UK Ltd,227030,Revenue,STC186479
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,31-Oct-2023,847.56,£0.00,Mencap,221004,Revenue,STC186482
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,31-Oct-2023,847.56,£0.00,Mencap,221004,Revenue,STC186483
South Tyneside Council,00CL,Housing Revenue Account,Grant Payments - General,Support Services,31-Oct-2023,849.36,£0.00,Mencap,700200,Revenue,STC186494
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,914.04,£0.00,Redacted - personal info,220800,Revenue,STC186619
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,923.84,£0.00,Redacted - personal info,220800,Revenue,STC186630
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,929.84,£0.00,Redacted - personal info,220800,Revenue,STC186638
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,929.84,£0.00,Redacted - personal info,220800,Revenue,STC186639
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,934.96,£0.00,Redacted - personal info,220800,Revenue,STC186649
South Tyneside Council,00CL,Business & Resources Group,Routine Contract Ground Maintenance,Grounds Maintenance Routine Works,31-Oct-2023,951.30,£0.00,Tivoli Group,226830,Revenue,STC186676
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Outdoor Education,31-Oct-2023,970.00,£0.00,GSL Ecology,232844,Revenue,STC186694
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Default Procurement Subjective,Foxdens - short breaks for children looked after,31-Oct-2023,995.00,£0.00,Vic Young (South Shields) Ltd,224221,Revenue,STC186731
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Default Procurement Subjective,Foxdens - short breaks for children looked after,31-Oct-2023,995.00,£0.00,Vic Young (South Shields) Ltd,224221,Revenue,STC186732
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Default Procurement Subjective,Foxdens - short breaks for children looked after,31-Oct-2023,995.00,£0.00,Vic Young (South Shields) Ltd,224221,Revenue,STC186733
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Default Procurement Subjective,Foxdens - short breaks for children looked after,31-Oct-2023,995.00,£0.00,Vic Young (South Shields) Ltd,224221,Revenue,STC186734
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,1000.32,£0.00,Redacted - personal info,220800,Revenue,STC186750
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,1100.64,£0.00,Redacted - personal info,220800,Revenue,STC186867
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC186995
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC186996
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC186997
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC186998
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC186999
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC187000
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC187001
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC187002
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC187003
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC187004
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC187005
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC187006
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC187007
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC187008
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC187009
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC187010
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC187011
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC187012
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC187013
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC187014
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC187015
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC187016
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC187017
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC187018
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC187019
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC187020
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC187021
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC187022
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC187023
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC187024
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC187025
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC187026
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC187027
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC187028
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Community Equipment Service,31-Oct-2023,1257.22,£0.00,Direct Healthcare Group,221420,Revenue,STC187094
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Home Care - Other Cases,Physical Support,31-Oct-2023,1268.96,£0.00,Cera Homecare Ltd (previously CRG Homecare Limited),221001,Revenue,STC187105
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,1392.72,£0.00,Redacted - personal info,220800,Revenue,STC187202
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,31-Oct-2023,1422.76,£0.00,Mencap,221004,Revenue,STC187235
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Physical Support,31-Oct-2023,1425.16,£0.00,Clovely Care Ltd,221001,Revenue,STC187240
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Grant Payments - General,Community Learning Grant,31-Oct-2023,1428.00,£0.00,Key Subject Tuition Ltd,215955,Revenue,STC187241
South Tyneside Council,00CL,Business & Resources Group,Routine Contract Ground Maintenance,Grounds Maintenance Routine Works,31-Oct-2023,1575.08,£0.00,Tivoli Group,226830,Revenue,STC187347
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Grant Payments - General,Adult Skills,31-Oct-2023,1589.00,£0.00,Key Subject Tuition Ltd,216191,Revenue,STC187352
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Learning Disability Support,31-Oct-2023,1693.00,£0.00,North East Autism Society,221004,Revenue,STC187425
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Learning Disability Support,31-Oct-2023,1693.00,£0.00,North East Autism Society,221004,Revenue,STC187426
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Learning Disability Support,31-Oct-2023,1693.00,£0.00,North East Autism Society,221004,Revenue,STC187427
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Learning Disability Support,31-Oct-2023,1693.00,£0.00,North East Autism Society,221004,Revenue,STC187428
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Learning Disability Support,31-Oct-2023,1693.00,£0.00,North East Autism Society,221004,Revenue,STC187429
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Learning Disability Support,31-Oct-2023,1693.00,£0.00,North East Autism Society,221004,Revenue,STC187430
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Learning Disability Support,31-Oct-2023,1693.00,£0.00,North East Autism Society,221004,Revenue,STC187431
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Learning Disability Support,31-Oct-2023,1693.00,£0.00,North East Autism Society,221004,Revenue,STC187432
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Learning Disability Support,31-Oct-2023,1693.00,£0.00,North East Autism Society,221004,Revenue,STC187433
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Learning Disability Support,31-Oct-2023,1693.00,£0.00,North East Autism Society,221004,Revenue,STC187434
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Learning Disability Support,31-Oct-2023,1693.00,£0.00,North East Autism Society,221004,Revenue,STC187435
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Learning Disability Support,31-Oct-2023,1693.00,£0.00,North East Autism Society,221004,Revenue,STC187436
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Learning Disability Support,31-Oct-2023,1693.00,£0.00,North East Autism Society,221004,Revenue,STC187437
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Learning Disability Support,31-Oct-2023,1693.00,£0.00,North East Autism Society,221004,Revenue,STC187438
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Learning Disability Support,31-Oct-2023,1693.00,£0.00,North East Autism Society,221004,Revenue,STC187439
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,31-Oct-2023,1726.28,£0.00,Mencap,221004,Revenue,STC187483
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,1758.64,£0.00,Redacted - personal info,220800,Revenue,STC187495
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Community Equipment Service,31-Oct-2023,1771.84,£0.00,Direct Healthcare Group,221420,Revenue,STC187504
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,1857.16,£0.00,Redacted - personal info,220800,Revenue,STC187548
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,1857.16,£0.00,Redacted - personal info,220800,Revenue,STC187549
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,1857.16,£0.00,Redacted - personal info,220800,Revenue,STC187550
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,1857.16,£0.00,Redacted - personal info,220800,Revenue,STC187551
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,1857.16,£0.00,Redacted - personal info,220800,Revenue,STC187552
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,1857.16,£0.00,Redacted - personal info,220800,Revenue,STC187553
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,1857.16,£0.00,Redacted - personal info,220800,Revenue,STC187554
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,1857.16,£0.00,Redacted - personal info,220800,Revenue,STC187555
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,1857.16,£0.00,Redacted - personal info,220800,Revenue,STC187556
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,1857.16,£0.00,Redacted - personal info,220800,Revenue,STC187557
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,1857.16,£0.00,Redacted - personal info,220800,Revenue,STC187558
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,1857.16,£0.00,Redacted - personal info,220800,Revenue,STC187559
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,1857.16,£0.00,Redacted - personal info,220800,Revenue,STC187560
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,1857.16,£0.00,Redacted - personal info,220800,Revenue,STC187561
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,1857.16,£0.00,Redacted - personal info,220800,Revenue,STC187562
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,1857.16,£0.00,Redacted - personal info,220800,Revenue,STC187563
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,31-Oct-2023,1857.16,£0.00,Redacted - personal info,220800,Revenue,STC187564
South Tyneside Council,00CL,Business & Resources Group,Printing & Stationery Consumables,Secure Waste Disposal,31-Oct-2023,1933.48,£0.00,Data Solutions 2016 Ltd t/a Restore Datashred,230930,Revenue,STC187599
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Physical Support,31-Oct-2023,1987.64,£0.00,Roseberry Care Centres,221001,Revenue,STC187620
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Physical Support,31-Oct-2023,2011.48,£0.00,Hill Care Services,221001,Revenue,STC187634
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Learning Disability Support,31-Oct-2023,2053.80,£0.00,Orchard Vale Trust,221004,Revenue,STC187648
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Community Equipment Service,31-Oct-2023,2070.72,£0.00,Direct Healthcare Group,221420,Revenue,STC187653
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Physical Support,31-Oct-2023,2101.72,£0.00,Wellburn Care Homes,221001,Revenue,STC187669
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Mental Health Support,31-Oct-2023,2131.00,£0.00,Wellburn Care Homes,221005,Revenue,STC187681
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Physical Support,31-Oct-2023,2169.24,£0.00,Hadrian Healthcare Ltd,221001,Revenue,STC187703
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Support with Memory and Cognition,31-Oct-2023,2199.12,£0.00,HC-One Beamish Limited,221003,Revenue,STC187718
South Tyneside Council,00CL,Business & Resources Group,Servicing/Electric Testing of Equipment,CCTV Costs,31-Oct-2023,2258.38,£0.00,Monitor Computer Systems Limited,227930,Revenue,STC187740
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,31-Oct-2023,2276.40,£0.00,Mencap,221004,Revenue,STC187746
South Tyneside Council,00CL,Business & Resources Group,Routine Contract Ground Maintenance,Grounds Maintenance Routine Works,31-Oct-2023,2276.64,£0.00,Tivoli Group,226830,Revenue,STC187747
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Nursing Care,Physical Support,31-Oct-2023,2324.80,£0.00,Indigo Care Services Ltd,221001,Revenue,STC187760
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Support with Memory and Cognition,31-Oct-2023,2356.00,£0.00,Ivy Bank Care Home,221003,Revenue,STC187772
South Tyneside Council,00CL,Business & Resources Group,Servicing/Electric Testing of Equipment,ICT & Digital Services,31-Oct-2023,2440.00,£0.00,BT - British Telecommunications PLC,230440,Revenue,STC187791
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,31-Oct-2023,2468.80,£0.00,Mencap,221004,Revenue,STC187803
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Physical Support,31-Oct-2023,2544.52,£0.00,Prestwick Care,221001,Revenue,STC187817
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Nursing Care,Mental Health Support,31-Oct-2023,2549.36,£0.00,Gainford Care Homes Ltd,221005,Revenue,STC187820
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Physical Support,31-Oct-2023,2616.92,£0.00,St Martins Care Ltd,221001,Revenue,STC187839
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Nursing Care,Physical Support,31-Oct-2023,2732.20,£0.00,Malhotra Group Ltd & Associated Companies,221001,Revenue,STC187862
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,31-Oct-2023,2756.72,£0.00,Mencap,221004,Revenue,STC187870
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Physical Support,31-Oct-2023,2760.00,£0.00,Barchester - North Park Care Centre,221001,Revenue,STC187873
