Name of Organisation,Body,Service Area,Service Detail,Spend Description,Date,Amount (Net of VAT),Unrecoverable VAT,Supplier Name,Spend,Spend,Transaction Reference
South Tyneside Council,00CL,Business & Resources Group,Rent Income - Lettings,Hebburn Central,28-Mar-2024,1767.60,0,First Contact Clinical,222875,Revenue,STC202351
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,28-Mar-2024,1800.00,0,C J  Transport Services (North East) Limited,218930,Revenue,STC202366
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Assistive Technologies,28-Mar-2024,1800.00,0,Tunstall Healthcare (UK) Ltd,221520,Revenue,STC202367
South Tyneside Council,00CL,Business & Resources Group,Cleaning Expenses,Haven Point,28-Mar-2024,1842.00,0,Spectrum Industrial Ltd,222950,Revenue,STC202398
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Enhancement Costs,VENJ Techno Economic Feasibility Phase 2,28-Mar-2024,1860.00,0,Driver Project Services Ltd,854601,Capital,STC202426
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Enhancement Costs,VENJ Techno Economic Feasibility Phase 2,28-Mar-2024,1860.00,0,Driver Project Services Ltd,854601,Capital,STC202427
South Tyneside Council,00CL,Childrens Adults and Health,Other Service Contracts & Supplies,Holiday Activities & Food Grant,28-Mar-2024,1875.00,0,Hedworthfield CA,219830,Revenue,STC202431
South Tyneside Council,00CL,Childrens Adults and Health,Other Service Contracts & Supplies,Holiday Activities & Food Grant,28-Mar-2024,1875.00,0,Redacted - personal info,219830,Revenue,STC202432
South Tyneside Council,00CL,Childrens Adults and Health,Other Service Contracts & Supplies,Holiday Activities & Food Grant,28-Mar-2024,1875.00,0,South Shields FC Foundation Limited,219830,Revenue,STC202433
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Subscriptions,Head of Children & Families Social Care,28-Mar-2024,1901.00,0,The Association of Directors of Children's Services Ltd,212050,Revenue,STC202445
South Tyneside Council,00CL,"Childrens, Adults. & Families Group",Agency Staff - Non-Teachers,Adults with Disabilities Team Staffing,28-Mar-2024,1936.21,0,Hampton’s Resourcing,220551,Revenue,STC202455
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,28-Mar-2024,1967.32,0,Northumbrian Roads Limited,227630,Revenue,STC202468
South Tyneside Council,00CL,Business & Resources Group,Other Fees,South Shields Crematorium,28-Mar-2024,1968.00,0,Obitus (Vividea Ltd t/a),226760,Revenue,STC202469
South Tyneside Council,00CL,Economic Regeneration,Capital Enhancement Costs,Viking Energy Network Jarrow Phase 1,28-Mar-2024,1977.43,0,XMA Limited,854570,Capital,STC202476
South Tyneside Council,00CL,Childrens Adults and Health,Other Service Contracts & Supplies,Holiday Activities & Food Grant,28-Mar-2024,2000.00,0,Active Kids,219830,Revenue,STC202486
South Tyneside Council,00CL,Childrens Adults and Health,Other Service Contracts & Supplies,Holiday Activities & Food Grant,28-Mar-2024,2000.00,0,Amandeep Atkar (Ultimate Fun Coaching),219830,Revenue,STC202487
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,28-Mar-2024,2000.00,0,C J  Transport Services (North East) Limited,218930,Revenue,STC202488
South Tyneside Council,00CL,Childrens Adults and Health,Other Service Contracts & Supplies,Holiday Activities & Food Grant,28-Mar-2024,2000.00,0,Clegwell & Hartleyburn Community Hub,219830,Revenue,STC202489
South Tyneside Council,00CL,Childrens Adults and Health,Other Service Contracts & Supplies,Holiday Activities & Food Grant,28-Mar-2024,2000.00,0,Jumbo Jim Indoor Play Centre,219830,Revenue,STC202490
South Tyneside Council,00CL,Childrens Adults and Health,Other Service Contracts & Supplies,Holiday Activities & Food Grant,28-Mar-2024,2016.50,0,NECA,219830,Revenue,STC202496
South Tyneside Council,00CL,Childrens Adults and Health,Other Service Contracts & Supplies,Holiday Activities & Food Grant,28-Mar-2024,2050.00,0,Redacted - personal info,219830,Revenue,STC202507
South Tyneside Council,00CL,Business & Resources Group,Servicing/Electric Testing of Equipment,ICT & Digital Services,28-Mar-2024,2153.52,0,BT - British Telecommunications PLC,230440,Revenue,STC202546
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Advisors & Consultants Fees,Holborn Riverside Development,28-Mar-2024,2172.00,0,DWF LLP (DWF Law LLP),857000,Capital,STC202556
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Furniture & Equipment - General,Head of Adult Services,28-Mar-2024,2184.00,0,SoloProtect Limited,220200,Revenue,STC202566
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,28-Mar-2024,2186.00,0,Lockwise Ltd,819000,Capital,STC202567
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Agency Staff - Non-Teachers,Commissioning Unit,28-Mar-2024,2200.00,0,Hampton’s Resourcing,219030,Revenue,STC202574
South Tyneside Council,00CL,Business & Resources Group,Staff Training,Training,28-Mar-2024,2219.60,0,Acton Chase Associate Limited,230641,Revenue,STC202579
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Advisors & Consultants Fees,South Shields Town Centre Regen,28-Mar-2024,2236.25,0,Moore Kingston Smith LLP,828512,Capital,STC202582
South Tyneside Council,00CL,Housing Capital,Enhancement HRA Capital - ST Homes,Edhill/Ranson Crescent communal flat upgrades,28-Mar-2024,2244.00,0,Bloom Procurement Services,806636,Capital,STC202584
South Tyneside Council,00CL,Business & Resources Group,Other Service Contracts & Supplies,Countryside Management,28-Mar-2024,2250.00,0,SiteScan Surveys Limited,236410,Revenue,STC202586
South Tyneside Council,00CL,Business & Resources Group,Resaleable Items,Haven Point,28-Mar-2024,2251.08,0,J P Lennard Limited,222950,Revenue,STC202587
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,28-Mar-2024,2300.00,0,C J  Transport Services (North East) Limited,218930,Revenue,STC202602
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Enhancement Costs,VENJ Techno Economic Feasibility Phase 2,28-Mar-2024,2340.00,0,Driver Project Services Ltd,854601,Capital,STC202621
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Equipment & Materials,Engineer Works D.L.O. - Cont. Highways,28-Mar-2024,2340.00,0,Marshalls,227630,Revenue,STC202622
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,28-Mar-2024,2400.00,0,Standby Healthcare,213700,Revenue,STC202644
South Tyneside Council,00CL,Business & Resources Group,Property Reactive / General Repairs,Haven Point,28-Mar-2024,2416.00,0,Richmond Fire Engineers Ltd,222950,Revenue,STC202652
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Grant Payments - General,Adult Skills,28-Mar-2024,2430.00,0,First Face to Face Ltd,216191,Revenue,STC202656
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Enhancement Costs,VENJ Techno Economic Feasibility Phase 2,28-Mar-2024,2442.50,0,Driver Project Services Ltd,854601,Capital,STC202669
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Enhancement Costs,VENJ Techno Economic Feasibility Phase 2,28-Mar-2024,2442.50,0,Driver Project Services Ltd,854601,Capital,STC202670
South Tyneside Council,00CL,Business & Resources Group,Resaleable Items,Haven Point,28-Mar-2024,2457.68,0,J P Lennard Limited,222950,Revenue,STC202673
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,28-Mar-2024,2460.00,0,Dere Street Barristers,231100,Revenue,STC202675
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,28-Mar-2024,2487.18,0,Northumbrian Roads Limited,227630,Revenue,STC202685
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,28-Mar-2024,2565.60,0,United Response,221004,Revenue,STC202706
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Travel & Expenses,Adults with Disabilities Team,28-Mar-2024,2600.00,0,C J  Transport Services (North East) Limited,220550,Revenue,STC202714
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Other Service Contracts & Supplies,The Place,28-Mar-2024,2600.00,0,Melanie McQuade Counselling,214200,Revenue,STC202715
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,28-Mar-2024,2604.40,0,Foster Care Associates - North East,213500,Revenue,STC202717
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Equipment & Materials,Engineer Works D.L.O. - Cont. Highways,28-Mar-2024,2609.60,0,Marshalls,227630,Revenue,STC202718
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,28-Mar-2024,2740.00,0,Budget Buses,218930,Revenue,STC202751
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,28-Mar-2024,2772.20,0,Foster Care Associates - North East,213500,Revenue,STC202765
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,28-Mar-2024,2821.00,0,Fostering People Ltd,213500,Revenue,STC202782
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Foundation Trust,Mental Health Team,28-Mar-2024,2833.00,0,Northumberland Tyne and Wear NHS Trust,221090,Revenue,STC202787
South Tyneside Council,00CL,Business & Resources Group,Conference Enrolment Fees,Member Allowances and Expenses,28-Mar-2024,2835.00,0,Local Government Association,232000,Revenue,STC202790
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Travel & Expenses,Adults with Disabilities Team,28-Mar-2024,2836.80,0,C J  Transport Services (North East) Limited,220550,Revenue,STC202791
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,28-Mar-2024,2899.20,0,St Oswalds Hospice,213500,Revenue,STC202809
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,28-Mar-2024,2899.20,0,St Oswalds Hospice,213700,Revenue,STC202810
South Tyneside Council,00CL,Business & Resources Group,Staff Training,Training,28-Mar-2024,2928.00,0,Team-Teach Ltd,230641,Revenue,STC202823
South Tyneside Council,00CL,Business & Resources Group,Property Reactive / General Repairs,Allotments,28-Mar-2024,3008.00,0,VIPAUK Ltd,223600,Revenue,STC202848
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,28-Mar-2024,3048.19,0,BCE Northern Limited,227630,Revenue,STC202852
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Travel & Expenses,Sec 17 -  Central Pot,28-Mar-2024,3100.00,0,C J  Transport Services (North East) Limited,213602,Revenue,STC202860
South Tyneside Council,00CL,Economic Regeneration Group,Other Service Contracts & Supplies,Inward Investments and Events,28-Mar-2024,3105.75,0,Ramside Event Catering (Ramside Estates Ltd t/a),235830,Revenue,STC202863
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Grant Payments - General,Adult Skills,28-Mar-2024,3120.00,0,N A College Trust,216191,Revenue,STC202867
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Agency Staff - Non-Teachers,Commissioning Unit,28-Mar-2024,3125.00,0,Hampton’s Resourcing,219030,Revenue,STC202869
South Tyneside Council,00CL,Childrens Adults and Health,Other Service Contracts & Supplies,Holiday Activities & Food Grant,28-Mar-2024,3240.00,0,Bilton Hall Community Trust CIO,219830,Revenue,STC202895
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Enhancement Costs,CP – Community Garden at Porlock,28-Mar-2024,3386.40,0,Northumbrian Water Ltd,820248,Capital,STC202939
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Regeneration & Property,28-Mar-2024,3406.00,0,Richmond Fire Engineers Ltd,232810,Revenue,STC202945
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Equipment & Materials,Engineer Works D.L.O. - Cont. Highways,28-Mar-2024,3409.50,0,William Smith Group 1832 Ltd (formerly William Smith & Sons Barnard Castle Limited),227630,Revenue,STC202946
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Construction Costs,Middlefields MOT Bay Phase 2,28-Mar-2024,3410.46,0,Everard Group Ltd,820335,Capital,STC202947
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,28-Mar-2024,3418.40,0,C J  Transport Services (North East) Limited,218930,Revenue,STC202948
South Tyneside Council,00CL,Economic Regeneration Group,Schools Maintenance Non-Buyback,R&M Non-Buyback,28-Mar-2024,3455.00,0,Rhodar Industrial Services Ltd,232870,Revenue,STC202959
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Travel & Expenses,Adults with Disabilities Team,28-Mar-2024,3461.80,0,C J  Transport Services (North East) Limited,220550,Revenue,STC202961
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Grant Payments - General,Adult Skills,28-Mar-2024,3474.00,0,Phoenix Training,216191,Revenue,STC202966
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,28-Mar-2024,3500.00,0,C J  Transport Services (North East) Limited,218930,Revenue,STC202981
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,28-Mar-2024,3536.00,0,Budget Buses,218930,Revenue,STC202988
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Other Service Contracts & Supplies,Commissioned Fostering,28-Mar-2024,3595.00,0,Catch 22 Charity Limited,213500,Revenue,STC202998
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,28-Mar-2024,3600.00,0,C J  Transport Services (North East) Limited,218930,Revenue,STC203000
South Tyneside Council,00CL,Childrens Adults and Health,Default Procurement Subjective,CARE ACADEMY,28-Mar-2024,3625.00,0,Forward and Thinking Limited,220846,Revenue,STC203012
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Furniture & Equipment - General,Locality 4 - Day Care - (Horsley Hill),28-Mar-2024,3637.59,0,Rompa Limited,215455,Revenue,STC203014
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,28-Mar-2024,3667.92,0,Fostering People Ltd,213500,Revenue,STC203020
South Tyneside Council,00CL,Business & Resources Group,"Hire of Plant, Scaffolding & Skips",Fleet Management - Transport Operations,28-Mar-2024,3720.00,0,Dawson Group EMC (Environmental Municipal Civil),227000,Revenue,STC203031
South Tyneside Council,00CL,Business & Resources Group,"Hire of Plant, Scaffolding & Skips",Fleet Management - Transport Operations,28-Mar-2024,3720.00,0,Dawson Group EMC (Environmental Municipal Civil),227000,Revenue,STC203032
South Tyneside Council,00CL,Business & Resources Group,"Hire of Plant, Scaffolding & Skips",Fleet Management - Transport Operations,28-Mar-2024,3720.00,0,Dawson Group EMC (Environmental Municipal Civil),227000,Revenue,STC203033
South Tyneside Council,00CL,Business & Resources Group,"Hire of Plant, Scaffolding & Skips",Fleet Management - Transport Operations,28-Mar-2024,3720.00,0,Dawson Group EMC (Environmental Municipal Civil),227000,Revenue,STC203034
South Tyneside Council,00CL,Business & Resources Group,"Hire of Plant, Scaffolding & Skips",Fleet Management - Transport Operations,28-Mar-2024,3720.00,0,Dawson Group EMC (Environmental Municipal Civil),227000,Revenue,STC203035
South Tyneside Council,00CL,Business & Resources Group,"Hire of Plant, Scaffolding & Skips",Fleet Management - Transport Operations,28-Mar-2024,3720.00,0,Dawson Group EMC (Environmental Municipal Civil),227000,Revenue,STC203036
South Tyneside Council,00CL,Business & Resources Group,"Hire of Plant, Scaffolding & Skips",Fleet Management - Transport Operations,28-Mar-2024,3720.00,0,Dawson Group EMC (Environmental Municipal Civil),227000,Revenue,STC203037
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,28-Mar-2024,3891.22,0,Reach Out Care,213500,Revenue,STC203079
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,28-Mar-2024,3929.25,0,Fostering People Ltd,213500,Revenue,STC203083
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,28-Mar-2024,3929.25,0,Fostering People Ltd,213500,Revenue,STC203084
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,28-Mar-2024,3929.25,0,Fostering People Ltd,213500,Revenue,STC203085
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,28-Mar-2024,3929.25,0,Fostering People Ltd,213500,Revenue,STC203086
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,28-Mar-2024,3929.25,0,Fostering People Ltd,213500,Revenue,STC203087
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,28-Mar-2024,3929.25,0,Fostering People Ltd,213500,Revenue,STC203088
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,28-Mar-2024,3975.75,0,Five Rivers Child Care Ltd,213700,Revenue,STC203097
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Construction Costs,Hebburn Infrastructure Improvement Works,28-Mar-2024,3990.00,0,Coeval Ltd,853101,Capital,STC203101
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,28-Mar-2024,4048.10,0,Total Resources (UK) Limited t/a TM Lincs,227630,Revenue,STC203113
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,28-Mar-2024,4052.94,0,Fostering People Ltd,213500,Revenue,STC203115
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,28-Mar-2024,4052.94,0,Fostering People Ltd,213500,Revenue,STC203116
South Tyneside Council,00CL,Childrens Adults and Health,Other Service Contracts & Supplies,Holiday Activities & Food Grant,28-Mar-2024,4100.00,0,AD Multi Sports Limited (Alan Dowson),219830,Revenue,STC203126
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,28-Mar-2024,4117.42,0,Five Rivers Child Care Ltd,213700,Revenue,STC203130
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,28-Mar-2024,4125.00,0,Dere Street Barristers,231100,Revenue,STC203133
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Home Care - Other Cases,Mental Health Support,28-Mar-2024,4231.44,0,Newcross Healthcare Solutions Ltd,221005,Revenue,STC203161
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Block Gross Accommodation Costs,Supporting People Grants Paid,28-Mar-2024,4241.12,0,Karbon Homes Ltd formerly ISOS Housing Ltd,222110,Revenue,STC203163
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,28-Mar-2024,4279.24,0,Orchard Care (North East) Ltd,213500,Revenue,STC203170
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,28-Mar-2024,4279.24,0,Orchard Care (North East) Ltd,213500,Revenue,STC203171
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,28-Mar-2024,4284.00,0,Riverside Truck Rental Limited,227000,Revenue,STC203172
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,28-Mar-2024,4300.80,0,BCE Northern Limited,227630,Revenue,STC203173
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,28-Mar-2024,4381.23,0,Fostering People Ltd,213500,Revenue,STC203182
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,28-Mar-2024,4400.76,0,Fostering People Ltd,213500,Revenue,STC203185
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,28-Mar-2024,4413.78,0,Fostering People Ltd,213500,Revenue,STC203188
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,28-Mar-2024,4469.27,0,Fostering People Ltd,213500,Revenue,STC203201
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,28-Mar-2024,4469.27,0,Fostering People Ltd,213500,Revenue,STC203202
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,28-Mar-2024,4469.58,0,Fostering People Ltd,213500,Revenue,STC203203
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Other Service Contracts & Supplies,Commissioned Fostering,28-Mar-2024,4583.66,0,First For Fostering,213500,Revenue,STC203220
South Tyneside Council,00CL,Business & Resources Group,Default Procurement Subjective,Handy Estates,28-Mar-2024,4649.70,0,Wybone Limited,226885,Revenue,STC203230
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,28-Mar-2024,4840.00,0,C J  Transport Services (North East) Limited,218930,Revenue,STC203248
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,28-Mar-2024,4850.00,0,D Lincoln Limited,819000,Capital,STC203250
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,28-Mar-2024,4884.00,0,Budget Buses,218930,Revenue,STC203253
South Tyneside Council,00CL,Business & Resources Group,Waste Recycling - Other Costs,Central Composting,28-Mar-2024,4954.94,0,Gateshead Council,228380,Revenue,STC203259
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,28-Mar-2024,4966.82,0,Fostering People Ltd,213500,Revenue,STC203260
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,28-Mar-2024,4971.47,0,Alpha Plus Fostering Ltd,213700,Revenue,STC203263
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Travel & Expenses,Children with Disability Team,28-Mar-2024,5000.00,0,C J  Transport Services (North East) Limited,213100,Revenue,STC203269
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Travel & Expenses,ILAC General,28-Mar-2024,5000.00,0,C J  Transport Services (North East) Limited,213300,Revenue,STC203270
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Travel & Expenses,ILAC General,28-Mar-2024,5000.00,0,C J  Transport Services (North East) Limited,213300,Revenue,STC203271
South Tyneside Council,00CL,Childrens Adults & Health Capital,Capital Enhancement Costs,Extra Care,28-Mar-2024,5000.00,0,Dome Project Management Limited,819571,Capital,STC203272
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,28-Mar-2024,5040.00,0,Riverside Truck Rental Limited,227000,Revenue,STC203274
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Enhancement Costs,Greenspace Projects,28-Mar-2024,5110.00,0,The Traditional Company,854523,Capital,STC203278
South Tyneside Council,00CL,Business & Resources Group,Furniture & Equipment - General,Libraries Admin,28-Mar-2024,5194.00,0,North East Radio Communications Ltd,223170,Revenue,STC203287
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Home to College Transport,28-Mar-2024,5257.20,0,Budget Buses,218950,Revenue,STC203290
South Tyneside Council,00CL,Childrens Adults and Health,Other Service Contracts & Supplies,Holiday Activities & Food Grant,28-Mar-2024,5280.00,0,The Customs House,219830,Revenue,STC203292
South Tyneside Council,00CL,Business & Resources Group,Default Procurement Subjective,Council Tax and Business Rates Collection,28-Mar-2024,5587.62,0,Critiqom Limited,230140,Revenue,STC203319
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,28-Mar-2024,5720.00,0,C J  Transport Services (North East) Limited,218930,Revenue,STC203325
South Tyneside Council,00CL,Childrens Adults and Health,Other Service Contracts & Supplies,Holiday Activities & Food Grant,28-Mar-2024,5744.00,0,Start 2 Finish (Sports Coaching),219830,Revenue,STC203330
South Tyneside Council,00CL,Childrens Adults & Health Capital,Capital Advisors & Consultants Fees,Mortimer School Additional Provision,28-Mar-2024,5950.00,0,Arc Environmental Limited,814029,Capital,STC203360
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Home to College Transport,28-Mar-2024,6400.00,0,C J  Transport Services (North East) Limited,218950,Revenue,STC203389
South Tyneside Council,00CL,Childrens Adults and Health,Voluntary Sector - General,CARE ACADEMY,28-Mar-2024,6480.00,0,First Contact Clinical,220846,Revenue,STC203395
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Enhancement Costs,Thurston Roofing Works,28-Mar-2024,6594.98,0,Colin Briscoe Construction Ltd,820247,Capital,STC203406
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Consultancy,LEA Music Services,28-Mar-2024,6600.00,0,Redacted - personal info,210990,Revenue,STC203407
South Tyneside Council,00CL,Childrens Adults and Health,Other Service Contracts & Supplies,Holiday Activities & Food Grant,28-Mar-2024,6750.00,0,SPORTSKING COACHING NORTH EAST LIMITED,219830,Revenue,STC203416
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,28-Mar-2024,7220.00,0,C J  Transport Services (North East) Limited,218930,Revenue,STC203437
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Advisors & Consultants Fees,Holborn Riverside Development,28-Mar-2024,7250.00,0,NHBC,857000,Capital,STC203440
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,28-Mar-2024,7370.00,0,Investing in Children CIC,213700,Revenue,STC203447
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Travel & Expenses,ILAC General,28-Mar-2024,7400.00,0,C J  Transport Services (North East) Limited,213300,Revenue,STC203449
South Tyneside Council,00CL,Business & Resources Group,Other Service Contracts & Supplies,Right to Read,28-Mar-2024,7500.00,0,Unified Media,223160,Revenue,STC203453
South Tyneside Council,00CL,Business & Resources Group,Default Procurement Subjective,Procurement,28-Mar-2024,7629.92,0,Oxygen Finance Limited,230220,Revenue,STC203458
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - General,Smoking - Tobacco Alliance,28-Mar-2024,7764.10,0,Intermedical UK Ltd,225102,Revenue,STC203468
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,28-Mar-2024,7843.44,0,North Tyneside Council,213500,Revenue,STC203475
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Equipment & Materials,Engineer Works D.L.O. - Cont. Highways,28-Mar-2024,8466.25,0,North East Concrete Limited,227630,Revenue,STC203510
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,28-Mar-2024,8546.00,0,BCE Northern Limited,227630,Revenue,STC203512
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,28-Mar-2024,8840.00,0,C J  Transport Services (North East) Limited,218930,Revenue,STC203526
