Name of Organisation,Body,Service Area,Service Detail,Spend Description,Date,Amount (Net of VAT),Unrecoverable VAT,Supplier Name,Spend,Spend,Transaction Reference
South Tyneside Council,00CL,Economic Regeneration Group,Buildings and Compliance Team,Property Reactive / General Repairs,15-Sep-2023,60.00,£0.00,Westoe Florists,232360,Revenue,9112157946
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Daycare All Saints,Furniture & Equipment - General,15-Sep-2023,26.23,£0.00,Amznmktplace Amazon.Co,215445,Revenue,9112157926
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Catering Contract General,Catering Provisions,15-Sep-2023,26.20,£0.00,Amznmktplace,217210,Revenue,9112157872
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Horsley Hill Campus,Catering Provisions,15-Sep-2023,115.90,£0.00,On A Roll Sandwich Com,217355,Revenue,9112158170
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Mortimer Comp Kitchen,Catering Provisions,15-Sep-2023,173.30,£0.00,On A Roll Sandwich Com,217525,Revenue,9112158210
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hebburn Comp Kitchen,Catering Provisions,15-Sep-2023,158.21,£0.00,On A Roll Sandwich Com,217540,Revenue,9112158186
South Tyneside Council,00CL,Business and Resources,Temple Park Centre Catering,Catering Provisions,15-Sep-2023,175.58,£0.00,On A Roll Sandwich Com,222860,Revenue,9112158238
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Jarrow School Kitchen,Catering Provisions,15-Sep-2023,868.13,£0.00,On A Roll Sandwich Com,217530,Revenue,9112158198
South Tyneside Council,00CL,Business and Resources,The Word Cafe,Catering Provisions,15-Sep-2023,463.04,£0.00,On A Roll Sandwich Com,222853,Revenue,9112158248
South Tyneside Council,00CL,Business and Resources,Haven Point - Catering,Catering Provisions,15-Sep-2023,661.96,£0.00,On A Roll Sandwich Com,222865,Revenue,9112158234
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Mortimer Jnr Kitchen,Catering Provisions,15-Sep-2023,146.06,£0.00,Jr Holland Foodservice,217425,Revenue,9112158166
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Jarrow Cross Kitchen,Catering Provisions,15-Sep-2023,141.98,£0.00,Jr Holland Foodservice,217255,Revenue,9112158138
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hebburn Comp Kitchen,Catering Provisions,15-Sep-2023,25.44,£0.00,Jr Holland Foodservice,217540,Revenue,9112158190
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Participation,Other Service Contracts & Supplies,15-Sep-2023,.17,£0.00,Wilko Retail Limited,212070,Revenue,9112157880
South Tyneside Council,00CL,"Childrens, Adults & Families Group",East Boldon Jnr Kitchen,Catering Provisions,15-Sep-2023,41.10,£0.00,Jr Holland Foodservice,217295,Revenue,9112158118
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hebburn Comp Kitchen,Catering Provisions,15-Sep-2023,29.55,£0.00,Jr Holland Foodservice,217540,Revenue,9112158194
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hadrian JMI Kitchen,Catering Provisions,15-Sep-2023,31.25,£0.00,Bestway Wholesale,217460,Revenue,9112158124
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Mortimer Comp Kitchen,Catering Provisions,15-Sep-2023,716.35,£0.00,Bestway Wholesale,217525,Revenue,9112158204
South Tyneside Council,00CL,Business and Resources,The Word Cafe,Catering Provisions,15-Sep-2023,584.27,£0.00,Bestway Wholesale,222853,Revenue,9112158242
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Stanhope JMI Kitchen,Catering Provisions,15-Sep-2023,220.17,£0.00,Bestway Wholesale,217455,Revenue,9112158174
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Marine Park JMI Kitchen,Catering Provisions,15-Sep-2023,249.64,£0.00,Bestway Wholesale,217380,Revenue,9112158154
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hadrian JMI Kitchen,Catering Provisions,15-Sep-2023,205.30,£0.00,Bestway Wholesale,217460,Revenue,9112158130
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Laygate Lane JMI Kitchen,Catering Provisions,15-Sep-2023,261.58,£0.00,Bestway Wholesale,217305,Revenue,9112158144
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Westoe Crown Kitchen,Catering Provisions,15-Sep-2023,457.56,£0.00,Bestway Wholesale,217390,Revenue,9112158178
South Tyneside Council,00CL,Business and Resources,Haven Point - Vending,Vending Machine Stock,15-Sep-2023,193.45,£0.00,Bestway Wholesale,224075,Revenue,9112158216
South Tyneside Council,00CL,Business and Resources,Haven Point - Catering,Catering Provisions,15-Sep-2023,781.45,£0.00,Bestway Wholesale,222865,Revenue,9112158224
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Subscriptions,18-Sep-2023,6.99,£0.00,Netflix.Com,224221,Revenue,9119920296
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day care Riverside,Furniture & Equipment - General,18-Sep-2023,38.97,£0.00,Amznmktplace,215435,Revenue,9119920336
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care EEC,Furniture & Equipment - General,18-Sep-2023,40.23,£0.00,Amznmktplace,215475,Revenue,9119920384
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Catering Provisions,18-Sep-2023,2.19,£0.00,Lidl Gb South Shields,224221,Revenue,9119920294
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Catering Provisions,18-Sep-2023,2.19,£0.00,Lidl Gb South Shields,224221,Revenue,9119920292
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day care Riverside,Furniture & Equipment - General,18-Sep-2023,35.72,£0.00,Amznmktplace,215435,Revenue,9119920338
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childrens Services Family Hubs,Furniture & Equipment - General,18-Sep-2023,258.07,£0.00,Amznmktplace,212095,Revenue,9119920600
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Catering Provisions,18-Sep-2023,2.19,£0.00,Lidl Gb South Shields,224221,Revenue,9119920298
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childrens Services Family Hubs,Furniture & Equipment - General,18-Sep-2023,258.07,£0.00,Amznmktplace,212095,Revenue,9119920608
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Subscriptions,18-Sep-2023,.99,£0.00,Apple.Com/Bill,224221,Revenue,9119920290
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childrens Services Family Hubs,Furniture & Equipment - General,18-Sep-2023,258.07,£0.00,Amznmktplace,212095,Revenue,9119920606
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childrens Services Family Hubs,Furniture & Equipment - General,18-Sep-2023,41.62,£0.00,Amznmktplace,212095,Revenue,9119920598
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childrens Services Family Hubs,Furniture & Equipment - General,18-Sep-2023,174.82,£0.00,Amznmktplace,212095,Revenue,9119920604
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Hebburn, Jarrow & Boldon Colliery",Other Service Contracts & Supplies,18-Sep-2023,5.82,£0.00,Amznmktplace,219472,Revenue,9119920596
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childrens Services Family Hubs,Furniture & Equipment - General,18-Sep-2023,258.07,£0.00,Amznmktplace,212095,Revenue,9119920602
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childrens Services Family Hubs,Furniture & Equipment - General,18-Sep-2023,258.07,£0.00,Amznmktplace,212095,Revenue,9119920594
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Catering Provisions,18-Sep-2023,3.63,£0.00,Lidl Gb South Shields,224221,Revenue,9119920286
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care clstr 4 Horsley Hill,Furniture & Equipment - General,18-Sep-2023,76.66,£0.00,Amazon.Co.Uk 147K21H34,215455,Revenue,9119920312
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Catering Provisions,18-Sep-2023,3.00,£0.00,Sunderland Bowl,224221,Revenue,9119920284
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Client Holidays & Outings,18-Sep-2023,15.00,£0.00,Sunderland Bowl,224221,Revenue,9119920282
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Connexions Service,Subscriptions,18-Sep-2023,99.99,£0.00,Canva  03910-16018977,219480,Revenue,9119920584
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Henderson Road Residential Care Home,Client Holidays & Outings,18-Sep-2023,150.00,£0.00,Chillingham Castle Off,214010,Revenue,9119920330
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childrens Services Family Hubs,Furniture & Equipment - General,18-Sep-2023,125.80,£0.00,Amznmktplace,212095,Revenue,9119920590
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childrens Services Family Hubs,Furniture & Equipment - General,18-Sep-2023,524.17,£0.00,Amznmktplace,212095,Revenue,9119920588
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childrens Services Family Hubs,Furniture & Equipment - General,18-Sep-2023,398.37,£0.00,Amznmktplace,212095,Revenue,9119920586
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childrens Services Family Hubs,Furniture & Equipment - General,18-Sep-2023,16.65,£0.00,Amznmktplace,212095,Revenue,9119920592
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Whiteleas Way Residential Care Home,Subscriptions,18-Sep-2023,8.99,£0.00,Amazon Prime 149D00Hl4,214020,Revenue,9119920340
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Catering Provisions,18-Sep-2023,82.92,£0.00,Asda Groceries Online,224221,Revenue,9119920278
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Catering Provisions,18-Sep-2023,20.46,£0.00,Mcdonalds,224221,Revenue,9119920280
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Grant Payments - General,18-Sep-2023,20.00,£0.00,Utilita Energy Limited,213300,Revenue,9119920222
South Tyneside Council,00CL,Economic Regeneration Group,Buildings and Compliance Team,Property Reactive / General Repairs,18-Sep-2023,11.48,£0.00,B&M 193 - Jarrow,232360,Revenue,9119920306
South Tyneside Council,00CL,"Childrens, Adults & Families Group",ILAC1,Other Service Contracts & Supplies,18-Sep-2023,20.00,£0.00,Asda Stores Ltd,213310,Revenue,9119920272
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Grant Payments - General,18-Sep-2023,439.20,£0.00,Asda Superstore,213300,Revenue,9119920220
South Tyneside Council,00CL,Economic Regeneration Group,Buildings and Compliance Team,Property Reactive / General Repairs,18-Sep-2023,71.82,£0.00,Wickes South Shields,232360,Revenue,9119920308
South Tyneside Council,00CL,Business and Resources,Leader's Corporate Costs,Travel & Subsistence Expenses,18-Sep-2023,10.00,£0.00,Newcastle Park And Fly,231811,Revenue,9119920374
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Whitburn Jnr Kitchen,Catering Provisions,18-Sep-2023,147.95,£0.00,Freeman Catering Butch,217250,Revenue,9119920550
South Tyneside Council,00CL,"Childrens, Adults & Families Group",West Boldon JMI Kitchen,Catering Provisions,18-Sep-2023,209.23,£0.00,Freeman Catering Butch,217335,Revenue,9119920540
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Westoe Crown Kitchen,Catering Provisions,18-Sep-2023,430.15,£0.00,Freeman Catering Butch,217390,Revenue,9119920542
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Valley View JMI Kitchen,Catering Provisions,18-Sep-2023,183.17,£0.00,Freeman Catering Butch,217470,Revenue,9119920534
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Toner Avenue Jnr Kitchen,Catering Provisions,18-Sep-2023,366.84,£0.00,Freeman Catering Butch,217395,Revenue,9119920532
South Tyneside Council,00CL,"Childrens, Adults & Families Group",St Oswalds CE JMI Kitchen,Catering Provisions,18-Sep-2023,247.93,£0.00,Freeman Catering Butch,217365,Revenue,9119920514
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Stanhope JMI Kitchen,Catering Provisions,18-Sep-2023,167.03,£0.00,Freeman Catering Butch,217455,Revenue,9119920528
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Simonside Jnr Kitchen,Catering Provisions,18-Sep-2023,176.87,£0.00,Freeman Catering Butch,217330,Revenue,9119920522
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Horsley Hill Campus,Catering Provisions,18-Sep-2023,236.88,£0.00,Freeman Catering Butch,217355,Revenue,9119920518
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Parkview school,Catering Provisions,18-Sep-2023,99.96,£0.00,Freeman Catering Butch,217554,Revenue,9119920582
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Mortimer Jnr Kitchen,Catering Provisions,18-Sep-2023,271.04,£0.00,Freeman Catering Butch,217425,Revenue,9119920512
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Mortimer Comp Kitchen,Catering Provisions,18-Sep-2023,311.14,£0.00,Freeman Catering Butch,217525,Revenue,9119920560
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Monkton Inf Kitchen,Catering Provisions,18-Sep-2023,45.40,£0.00,Freeman Catering Butch,217280,Revenue,9119920508
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Monkton Jnr Kitchen,Catering Provisions,18-Sep-2023,96.51,£0.00,Freeman Catering Butch,217350,Revenue,9119920504
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Marsden JMI Kitchen,Catering Provisions,18-Sep-2023,203.10,£0.00,Freeman Catering Butch,217290,Revenue,9119920500
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Marine Park JMI Kitchen,Catering Provisions,18-Sep-2023,122.15,£0.00,Freeman Catering Butch,217380,Revenue,9119920494
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Lord Blyton JMI Kitchen,Catering Provisions,18-Sep-2023,166.95,£0.00,Freeman Catering Butch,217270,Revenue,9119920488
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Laygate Lane JMI Kitchen,Catering Provisions,18-Sep-2023,127.46,£0.00,Freeman Catering Butch,217305,Revenue,9119920484
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Keelmans Way School Kitchen,Catering Provisions,18-Sep-2023,64.20,£0.00,Freeman Catering Butch,217552,Revenue,9119920568
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Keelmans Way School Kitchen,Catering Provisions,18-Sep-2023,205.06,£0.00,Freeman Catering Butch,217552,Revenue,9119920570
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Jarrow Cross Kitchen,Catering Provisions,18-Sep-2023,152.30,£0.00,Freeman Catering Butch,217255,Revenue,9119920482
South Tyneside Council,00CL,"Childrens, Adults & Families Group",All Saints CE JMI Kitchen,Catering Provisions,18-Sep-2023,268.88,£0.00,Freeman Catering Butch,217325,Revenue,9119920478
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hedworth Lane JMI Kitchen,Catering Provisions,18-Sep-2023,207.30,£0.00,Freeman Catering Butch,217225,Revenue,9119920472
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hebburn Lakes Primary School Kitchen,Catering Provisions,18-Sep-2023,165.92,£0.00,Freeman Catering Butch,217553,Revenue,9119920464
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hebburn Comp Kitchen,Catering Provisions,18-Sep-2023,165.79,£0.00,Freeman Catering Butch,217540,Revenue,9119920554
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Harton Jnr Kitchen,Catering Provisions,18-Sep-2023,274.81,£0.00,Freeman Catering Butch,217410,Revenue,9119920460
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Forest View Primary Kitchen,Catering Provisions,18-Sep-2023,181.35,£0.00,Freeman Catering Butch,217310,Revenue,9119920452
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Fellgate Jnr Kitchen,Catering Provisions,18-Sep-2023,95.19,£0.00,Freeman Catering Butch,217340,Revenue,9119920456
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Bedewell Jnr Kitchen,Catering Provisions,18-Sep-2023,87.90,£0.00,Freeman Catering Butch,217285,Revenue,9119920576
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Epinay Kitchen,Catering Provisions,18-Sep-2023,139.27,£0.00,Freeman Catering Butch,217490,Revenue,9119920562
South Tyneside Council,00CL,"Childrens, Adults & Families Group",East Boldon Jnr Kitchen,Catering Provisions,18-Sep-2023,493.06,£0.00,Freeman Catering Butch,217295,Revenue,9119920450
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Dunn St JMI Kitchen,Catering Provisions,18-Sep-2023,294.44,£0.00,Freeman Catering Butch,217370,Revenue,9119920442
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Cleadon JMI Kitchen,Catering Provisions,18-Sep-2023,466.09,£0.00,Freeman Catering Butch,217475,Revenue,9119920438
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Biddick Hall Jnr Kitchen,Catering Provisions,18-Sep-2023,132.99,£0.00,Freeman Catering Butch,217345,Revenue,9119920426
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Biddick Hall Inf Kitchen,Catering Provisions,18-Sep-2023,209.34,£0.00,Freeman Catering Butch,217220,Revenue,9119920430
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Bedeburn JMI Kitchen,Catering Provisions,18-Sep-2023,147.27,£0.00,Freeman Catering Butch,217435,Revenue,9119920420
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Ashley Road JMI Kitchen,Catering Provisions,18-Sep-2023,308.99,£0.00,Freeman Catering Butch,217415,Revenue,9119920412
South Tyneside Council,00CL,Business and Resources,The Word Cafe,Catering Provisions,18-Sep-2023,244.40,£0.00,Jr Holland Foodservice,222853,Revenue,9119920614
South Tyneside Council,00CL,Business and Resources,Haven Point - Catering,Catering Provisions,18-Sep-2023,218.09,£0.00,Jr Holland Foodservice,222865,Revenue,9119920612
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Keelmans Way School Kitchen,Catering Provisions,18-Sep-2023,276.89,£0.00,Jr Holland Foodservice,217552,Revenue,9119920572
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hebburn Lakes Primary School Kitchen,Catering Provisions,18-Sep-2023,343.72,£0.00,Jr Holland Foodservice,217553,Revenue,9119920466
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Epinay Kitchen,Catering Provisions,18-Sep-2023,6.20,£0.00,Jr Holland Foodservice,217490,Revenue,9119920564
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Ashley Road JMI Kitchen,Catering Provisions,18-Sep-2023,198.64,£0.00,Jr Holland Foodservice,217415,Revenue,9119920416
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Harton Jnr Kitchen,Catering Provisions,18-Sep-2023,118.52,£0.00,Jr Holland Foodservice,217410,Revenue,9119920462
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Laygate Lane JMI Kitchen,Catering Provisions,18-Sep-2023,50.58,£0.00,Jr Holland Foodservice,217305,Revenue,9119920486
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Ashley Road JMI Kitchen,Catering Provisions,18-Sep-2023,17.42,£0.00,Jr Holland Foodservice,217415,Revenue,9119920414
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Marine Park JMI Kitchen,Catering Provisions,18-Sep-2023,41.48,£0.00,Jr Holland Foodservice,217380,Revenue,9119920496
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Horsley Hill Campus,Catering Provisions,18-Sep-2023,183.55,£0.00,Jr Holland Foodservice,217355,Revenue,9119920520
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Epinay Kitchen,Catering Provisions,18-Sep-2023,60.53,£0.00,Jr Holland Foodservice,217490,Revenue,9119920566
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Stanhope JMI Kitchen,Catering Provisions,18-Sep-2023,26.84,£0.00,Jr Holland Foodservice,217455,Revenue,9119920530
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Westoe Crown Kitchen,Catering Provisions,18-Sep-2023,108.39,£0.00,Jr Holland Foodservice,217390,Revenue,9119920546
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Westoe Crown Kitchen,Catering Provisions,18-Sep-2023,13.51,£0.00,Jr Holland Foodservice,217390,Revenue,9119920544
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Westoe Crown Kitchen,Catering Provisions,18-Sep-2023,14.67,£0.00,Jr Holland Foodservice,217390,Revenue,9119920548
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hebburn Comp Kitchen,Catering Provisions,18-Sep-2023,6.54,£0.00,Jr Holland Foodservice,217540,Revenue,9119920556
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Bedeburn JMI Kitchen,Catering Provisions,18-Sep-2023,9.12,£0.00,Jr Holland Foodservice,217435,Revenue,9119920424
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Bedeburn JMI Kitchen,Catering Provisions,18-Sep-2023,40.57,£0.00,Jr Holland Foodservice,217435,Revenue,9119920422
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Biddick Hall Jnr Kitchen,Catering Provisions,18-Sep-2023,92.62,£0.00,Jr Holland Foodservice,217345,Revenue,9119920428
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Bedewell Jnr Kitchen,Catering Provisions,18-Sep-2023,19.07,£0.00,Jr Holland Foodservice,217285,Revenue,9119920580
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Biddick Hall Inf Kitchen,Catering Provisions,18-Sep-2023,143.59,£0.00,Jr Holland Foodservice,217220,Revenue,9119920432
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Valley View JMI Kitchen,Catering Provisions,18-Sep-2023,51.99,£0.00,Jr Holland Foodservice,217470,Revenue,9119920536
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Bedewell Jnr Kitchen,Catering Provisions,18-Sep-2023,4.19,£0.00,Jr Holland Foodservice,217285,Revenue,9119920578
South Tyneside Council,00CL,"Childrens, Adults & Families Group",St Oswalds CE JMI Kitchen,Catering Provisions,18-Sep-2023,29.55,£0.00,Jr Holland Foodservice,217365,Revenue,9119920516
South Tyneside Council,00CL,"Childrens, Adults & Families Group",All Saints CE JMI Kitchen,Catering Provisions,18-Sep-2023,56.34,£0.00,Jr Holland Foodservice,217325,Revenue,9119920480
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Monkton Inf Kitchen,Catering Provisions,18-Sep-2023,18.11,£0.00,Jr Holland Foodservice,217280,Revenue,9119920510
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hedworth Lane JMI Kitchen,Catering Provisions,18-Sep-2023,2.10,£0.00,Jr Holland Foodservice,217225,Revenue,9119920474
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Monkton Jnr Kitchen,Catering Provisions,18-Sep-2023,56.97,£0.00,Jr Holland Foodservice,217350,Revenue,9119920506
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hedworth Lane JMI Kitchen,Catering Provisions,18-Sep-2023,49.60,£0.00,Jr Holland Foodservice,217225,Revenue,9119920476
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Simonside Jnr Kitchen,Catering Provisions,18-Sep-2023,19.89,£0.00,Jr Holland Foodservice,217330,Revenue,9119920524
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Lord Blyton JMI Kitchen,Catering Provisions,18-Sep-2023,22.34,£0.00,Jr Holland Foodservice,217270,Revenue,9119920490
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Dunn St JMI Kitchen,Catering Provisions,18-Sep-2023,28.24,£0.00,Jr Holland Foodservice,217370,Revenue,9119920444
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Fellgate Jnr Kitchen,Catering Provisions,18-Sep-2023,22.92,£0.00,Jr Holland Foodservice,217340,Revenue,9119920458
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Marsden JMI Kitchen,Catering Provisions,18-Sep-2023,76.49,£0.00,Jr Holland Foodservice,217290,Revenue,9119920502
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Cleadon JMI Kitchen,Catering Provisions,18-Sep-2023,132.28,£0.00,Jr Holland Foodservice,217475,Revenue,9119920440
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Whitburn Jnr Kitchen,Catering Provisions,18-Sep-2023,43.94,£0.00,Jr Holland Foodservice,217250,Revenue,9119920552
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care EEC,Cleaning Expenses,18-Sep-2023,11.62,£0.00,Home Bargains,215475,Revenue,9119920382
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Simonside Jnr Kitchen,Catering Provisions,18-Sep-2023,9.90,£0.00,Jr Holland Foodservice,217330,Revenue,9119920526
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Catering Provisions,18-Sep-2023,1.25,£0.00,Asda Groceries Online,224221,Revenue,9119920288
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Keelmans Way School Kitchen,Catering Provisions,18-Sep-2023,64.20,£0.00,Freeman Catering Butch,217552,Revenue,9119920574
South Tyneside Council,00CL,"Childrens, Adults & Families Group",The Place,Client Allowances,18-Sep-2023,9.99,£0.00,Amznmktplace,214200,Revenue,9119920366
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care EEC,Furniture & Equipment - General,18-Sep-2023,13.48,£0.00,Amznmktplace,215475,Revenue,9119920380
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Jarrow School Kitchen,Catering Provisions,18-Sep-2023,572.23,£0.00,Bestway Wholesale,217530,Revenue,9119920558
South Tyneside Council,00CL,"Childrens, Adults & Families Group",West Boldon JMI Kitchen,Catering Provisions,18-Sep-2023,350.82,£0.00,Bestway Wholesale,217335,Revenue,9119920538
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hedworth Lane JMI Kitchen,Catering Provisions,18-Sep-2023,30.60,£0.00,Bestway Wholesale,217225,Revenue,9119920470
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Cleadon JMI Kitchen,Catering Provisions,18-Sep-2023,57.36,£0.00,Bestway Wholesale,217475,Revenue,9119920436
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Cleadon JMI Kitchen,Catering Provisions,18-Sep-2023,947.30,£0.00,Bestway Wholesale,217475,Revenue,9119920434
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Marsden JMI Kitchen,Catering Provisions,18-Sep-2023,189.07,£0.00,Bestway Wholesale,217290,Revenue,9119920498
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hedworth Lane JMI Kitchen,Catering Provisions,18-Sep-2023,216.57,£0.00,Bestway Wholesale,217225,Revenue,9119920468
South Tyneside Council,00CL,"Childrens, Adults & Families Group",East Boldon Jnr Kitchen,Catering Provisions,18-Sep-2023,192.55,£0.00,Bestway Wholesale,217295,Revenue,9119920448
South Tyneside Council,00CL,"Childrens, Adults & Families Group",East Boldon Jnr Kitchen,Catering Provisions,18-Sep-2023,396.88,£0.00,Bestway Wholesale,217295,Revenue,9119920446
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care EEC,Catering Provisions,18-Sep-2023,56.40,£0.00,Aldi Stores,215475,Revenue,9119920378
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Lord Blyton JMI Kitchen,Catering Provisions,18-Sep-2023,122.99,£0.00,Bestway Wholesale,217270,Revenue,9119920492
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Ashley Road JMI Kitchen,Catering Provisions,18-Sep-2023,4.04,£0.00,Bestway Wholesale,217415,Revenue,9119920418
