Name of Organisation,Body,Service Area,Service Detail,Spend Description,Date,Amount (Net of VAT),Unrecoverable VAT,Supplier Name,Spend,Spend,Transaction Reference
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,21-Nov-2023,1297.00,£0.00,Redacted - personal info,213800,Revenue,STC190379
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,21-Nov-2023,1297.00,£0.00,Redacted - personal info,213800,Revenue,STC190380
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,21-Nov-2023,1297.00,£0.00,Redacted - personal info,213800,Revenue,STC190381
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,21-Nov-2023,1297.00,£0.00,Redacted - personal info,213800,Revenue,STC190382
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,21-Nov-2023,1297.00,£0.00,Redacted - personal info,213800,Revenue,STC190383
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,21-Nov-2023,1297.00,£0.00,Redacted - personal info,213800,Revenue,STC190384
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Home Care - Other Cases,Physical Support,21-Nov-2023,1317.84,£0.00,Care Outcomes UK Ltd,221001,Revenue,STC190401
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Leisure Facilities,21-Nov-2023,1327.04,£0.00,Shaun Matthias Limited,232822,Revenue,STC190409
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Special Guardianship Allowances (former foster carers),Special Guardianship Allowances,21-Nov-2023,1387.72,£0.00,Redacted - personal info,213901,Revenue,STC190447
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,21-Nov-2023,1399.00,£0.00,Redacted - personal info,213800,Revenue,STC190453
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,21-Nov-2023,1399.00,£0.00,Redacted - personal info,213800,Revenue,STC190454
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,21-Nov-2023,1399.00,£0.00,Redacted - personal info,213800,Revenue,STC190455
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,21-Nov-2023,1399.00,£0.00,Redacted - personal info,213800,Revenue,STC190456
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,21-Nov-2023,1399.00,£0.00,Redacted - personal info,213800,Revenue,STC190457
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Academies,Nursery ISB,21-Nov-2023,1456.87,£0.00,St Josephs RC Primary Academy,210090,Revenue,STC190488
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,21-Nov-2023,1479.00,£0.00,Redacted - personal info,213800,Revenue,STC190510
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,2 Year Old Funding,21-Nov-2023,1495.20,£0.00,Just Learning Limited (Busy Bees),217765,Revenue,STC190522
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,21-Nov-2023,1500.00,£0.00,Redacted - personal info,213800,Revenue,STC190542
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,21-Nov-2023,1522.00,£0.00,Redacted - personal info,213800,Revenue,STC190556
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Bereavement Services,21-Nov-2023,1600.00,£0.00,YCS Construction Limited,232834,Revenue,STC190597
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Travel & Expenses,In House Fostering,21-Nov-2023,1622.04,£0.00,Redacted - personal info,213800,Revenue,STC190616
South Tyneside Council,00CL,Business & Resources Group,Property Reactive / General Repairs,Parks General,21-Nov-2023,1640.00,£0.00,YCS Construction Limited,223640,Revenue,STC190624
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Carers of Children Mileage,In House Fostering,21-Nov-2023,1649.02,£0.00,Redacted - personal info,213800,Revenue,STC190628
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,Nursery ISB,21-Nov-2023,1667.40,£0.00,Redacted - personal info,210090,Revenue,STC190639
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Special Guardianship Allowances (former foster carers),Special Guardianship Allowances,21-Nov-2023,1684.00,£0.00,Redacted - personal info,213901,Revenue,STC190648
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,Nursery ISB,21-Nov-2023,1787.10,£0.00,Whizz Kids Childcare Ltd,210090,Revenue,STC190698
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,Nursery ISB,21-Nov-2023,1937.25,£0.00,Redacted - personal info,210090,Revenue,STC190775
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,21-Nov-2023,1954.00,£0.00,Redacted - personal info,213800,Revenue,STC190779
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,21-Nov-2023,1985.88,£0.00,Redacted - personal info,213800,Revenue,STC190789
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,21-Nov-2023,2122.00,£0.00,Redacted - personal info,213800,Revenue,STC190853
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,21-Nov-2023,2166.00,£0.00,Redacted - personal info,213800,Revenue,STC190868
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,21-Nov-2023,2166.00,£0.00,Redacted - personal info,213800,Revenue,STC190869
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,CES Pressure Nursing Alternating,21-Nov-2023,2199.80,£0.00,Nottingham Rehab Supplies (NRS Healthcare),221430,Revenue,STC190879
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,21-Nov-2023,2246.14,£0.00,Redacted - personal info,213800,Revenue,STC190890
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Schools Buyback,21-Nov-2023,2415.00,£0.00,YCS Construction Limited,232860,Revenue,STC190942
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,21-Nov-2023,2450.00,£0.00,Redacted - personal info,213800,Revenue,STC190951
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,21-Nov-2023,2450.00,£0.00,Redacted - personal info,213800,Revenue,STC190952
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,21-Nov-2023,2450.00,£0.00,Redacted - personal info,213800,Revenue,STC190953
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,21-Nov-2023,2474.00,£0.00,Redacted - personal info,213800,Revenue,STC190960
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,21-Nov-2023,2474.00,£0.00,Redacted - personal info,213800,Revenue,STC190961
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,21-Nov-2023,2522.00,£0.00,Redacted - personal info,213800,Revenue,STC190970
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,21-Nov-2023,2594.00,£0.00,Redacted - personal info,213800,Revenue,STC190983
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,21-Nov-2023,2696.00,£0.00,Redacted - personal info,213800,Revenue,STC191002
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,21-Nov-2023,2696.82,£0.00,Redacted - personal info,213800,Revenue,STC191003
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,21-Nov-2023,2798.00,£0.00,Redacted - personal info,213800,Revenue,STC191028
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Carers of Children Mileage,In House Fostering,21-Nov-2023,2805.91,£0.00,Redacted - personal info,213800,Revenue,STC191030
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,2 Year Old Funding,21-Nov-2023,2808.84,£0.00,Nursery Time Ltd,217765,Revenue,STC191031
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,2 Year Old Funding,21-Nov-2023,2990.40,£0.00,Clegwell & Hartleyburn Community Hub,217765,Revenue,STC191074
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Academies,2 Year Old Funding,21-Nov-2023,3065.16,£0.00,Monkton Infants Academy,217765,Revenue,STC191089
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,21-Nov-2023,3090.20,£0.00,Redacted - personal info,213800,Revenue,STC191093
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,Nursery ISB,21-Nov-2023,3122.42,£0.00,Horseshoe Day Nursery,210090,Revenue,STC191103
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,21-Nov-2023,3274.00,£0.00,Redacted - personal info,213800,Revenue,STC191150
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,21-Nov-2023,3333.71,£0.00,Redacted - personal info,213800,Revenue,STC191167
South Tyneside Council,00CL,Business & Resources Group,Rents Paid - General,Monkton Stadium,21-Nov-2023,3375.00,£0.00,Savills (UK) Limited,223880,Revenue,STC191173
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,21-Nov-2023,3391.00,£0.00,Redacted - personal info,213800,Revenue,STC191179
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,21-Nov-2023,3465.15,£0.00,Redacted - personal info,213800,Revenue,STC191198
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,21-Nov-2023,3556.29,£0.00,Redacted - personal info,213800,Revenue,STC191214
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,21-Nov-2023,3586.72,£0.00,Redacted - personal info,213800,Revenue,STC191227
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,21-Nov-2023,3627.00,£0.00,Redacted - personal info,213800,Revenue,STC191236
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,21-Nov-2023,3633.86,£0.00,Redacted - personal info,213800,Revenue,STC191237
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Enhancement Costs,Asbestos Removal from Schools,21-Nov-2023,3901.00,£0.00,Rhodar Industrial Services Ltd,820086,Capital,STC191278
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,Nursery ISB,21-Nov-2023,3936.45,£0.00,Beach Hill Nursery,210090,Revenue,STC191290
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,21-Nov-2023,3993.00,£0.00,Redacted - personal info,213800,Revenue,STC191306
South Tyneside Council,00CL,Business & Resources,Payments to Academies,Household Support Fund,21-Nov-2023,4040.00,£0.00,Harton Academy (part of the Illuminare Multi Academy Trust),237107,Revenue,STC191308
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Academies,2 Year Old Funding,21-Nov-2023,4111.80,£0.00,St Marys Academy (formerly St Marys RC Primary School),217765,Revenue,STC191320
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,2 Year Old Funding,21-Nov-2023,4111.80,£0.00,Westoe Village Kindergarten,217765,Revenue,STC191321
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,21-Nov-2023,4296.91,£0.00,Foster Care Associates - North East,213700,Revenue,STC191346
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,21-Nov-2023,4296.91,£0.00,Foster Care Associates - North East,213500,Revenue,STC191347
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,21-Nov-2023,4296.91,£0.00,Foster Care Associates - North East,213500,Revenue,STC191348
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,2 Year Old Funding,21-Nov-2023,4485.60,£0.00,Bright Kids,217765,Revenue,STC191375
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,21-Nov-2023,4508.33,£0.00,Foster Care Associates - North East,213500,Revenue,STC191380
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,21-Nov-2023,4508.33,£0.00,Foster Care Associates - North East,213500,Revenue,STC191381
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,21-Nov-2023,4508.33,£0.00,Foster Care Associates - North East,213500,Revenue,STC191382
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,21-Nov-2023,4508.33,£0.00,Foster Care Associates - North East,213500,Revenue,STC191383
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,2 Year Old Funding,21-Nov-2023,4617.32,£0.00,Tyneside Early Education & Care Ltd - Cleadon Tower Nursery School,217765,Revenue,STC191399
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,2 Year Old Funding,21-Nov-2023,4752.60,£0.00,Bede Burn Kindergarten,217765,Revenue,STC191409
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Carers of Children Mileage,In House Fostering,21-Nov-2023,4795.00,£0.00,Redacted - personal info,213800,Revenue,STC191410
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Sundry Costs,Stronger Shores,21-Nov-2023,5000.00,£0.00,The Environmental Design Studio Ltd.,828111,Capital,STC191429
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,Nursery ISB,21-Nov-2023,5137.05,£0.00,Noahs Ark Nursery Hebburn,210090,Revenue,STC191437
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,21-Nov-2023,5209.86,£0.00,Foster Care Associates - North East,213500,Revenue,STC191443
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,2 Year Old Funding,21-Nov-2023,5286.60,£0.00,Boldon Community Association,217765,Revenue,STC191450
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,21-Nov-2023,5399.58,£0.00,Foster Care Associates - North East,213500,Revenue,STC191457
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,21-Nov-2023,5399.58,£0.00,Foster Care Associates - North East,213500,Revenue,STC191458
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,Nursery ISB,21-Nov-2023,5496.40,£0.00,Bright Kids,210090,Revenue,STC191467
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,2 Year Old Funding,21-Nov-2023,5607.00,£0.00,The Bungalow Pre-School (Early Learning Partnership),217765,Revenue,STC191481
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,2 Year Old Funding,21-Nov-2023,5767.20,£0.00,Jarrow Day Nursery,217765,Revenue,STC191488
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,Nursery ISB,21-Nov-2023,6394.50,£0.00,West Park Kindergarten,210090,Revenue,STC191532
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,21-Nov-2023,6431.52,£0.00,Lifeways Community Care Limited,221004,Revenue,STC191533
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,Nursery ISB,21-Nov-2023,6512.77,£0.00,Boldon Community Association,210090,Revenue,STC191536
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,2 Year Old Funding,21-Nov-2023,6811.70,£0.00,Little Jems Nursery,217765,Revenue,STC191548
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,21-Nov-2023,6842.24,£0.00,Lifeways Community Care Limited,221004,Revenue,STC191551
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,21-Nov-2023,6914.72,£0.00,Lifeways Community Care Limited,221004,Revenue,STC191557
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,2 Year Old Funding,21-Nov-2023,7102.20,£0.00,Harton Village Kindergarten,217765,Revenue,STC191574
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,2 Year Old Funding,21-Nov-2023,7102.20,£0.00,West Park Kindergarten,217765,Revenue,STC191575
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Academies,Nursery ISB,21-Nov-2023,7467.60,£0.00,Holy Trinity Church of England Academy,210090,Revenue,STC191591
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,Nursery ISB,21-Nov-2023,8070.35,£0.00,Little Jems Nursery,210090,Revenue,STC191618
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,Nursery ISB,21-Nov-2023,8259.28,£0.00,Nursery Time Ltd,210090,Revenue,STC191628
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,2 Year Old Funding,21-Nov-2023,8344.64,£0.00,Nursery Time Ltd,217765,Revenue,STC191633
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Academies,Nursery ISB,21-Nov-2023,8482.76,£0.00,St Bedes RC VA Primary Academy,210090,Revenue,STC191640
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,2 Year Old Funding,21-Nov-2023,8571.67,£0.00,Noahs Ark Nursery Hebburn,217765,Revenue,STC191644
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Academies,Nursery ISB,21-Nov-2023,8755.95,£0.00,St Peter & Paul RC JMI Academy,210090,Revenue,STC191653
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,Nursery ISB,21-Nov-2023,8890.69,£0.00,Abacus Day Nursery,210090,Revenue,STC191657
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,Nursery ISB,21-Nov-2023,8902.47,£0.00,Tyneside Early Education & Care Ltd - Cleadon Tower Nursery School,210090,Revenue,STC191658
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Academies,Nursery ISB,21-Nov-2023,9206.40,£0.00,St Oswalds R C Primary School,210090,Revenue,STC191673
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,2 Year Old Funding,21-Nov-2023,10242.12,£0.00,Ashfield Nursery & Early Learning Centre Ltd,217765,Revenue,STC191705
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,Nursery ISB,21-Nov-2023,10694.55,£0.00,Harton Village Kindergarten,210090,Revenue,STC191731
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,Nursery ISB,21-Nov-2023,11039.65,£0.00,Nursery Time Ltd,210090,Revenue,STC191735
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,Nursery ISB,21-Nov-2023,11083.80,£0.00,Westoe Village Kindergarten,210090,Revenue,STC191736
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,2 Year Old Funding,21-Nov-2023,11214.00,£0.00,Best Nurseries Ltd (Happy Days Nursery),217765,Revenue,STC191739
South Tyneside Council,00CL,Balance Sheet,HMRC VAT Return,Balance Sheet Corporate Finance,21-Nov-2023,12141.62,£0.00,Hebburn Comprehensive School,999999,Balance Sheet,STC191771
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Academies,Nursery ISB,21-Nov-2023,13160.13,£0.00,Monkton Infants Academy,210090,Revenue,STC191802
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,2 Year Old Funding,21-Nov-2023,13456.80,£0.00,Beach Hill Nursery,217765,Revenue,STC191805
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,Nursery ISB,21-Nov-2023,13604.92,£0.00,Ashfield Nursery & Early Learning Centre Ltd,210090,Revenue,STC191808
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,Nursery ISB,21-Nov-2023,13931.38,£0.00,Just Learning Limited (Busy Bees),210090,Revenue,STC191815
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,Nursery ISB,21-Nov-2023,14197.05,£0.00,Bede Burn Kindergarten,210090,Revenue,STC191822
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,Nursery ISB,21-Nov-2023,14370.52,£0.00,Jarrow Day Nursery,210090,Revenue,STC191825
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,Nursery ISB,21-Nov-2023,14756.40,£0.00,Ashfield Day Nursery,210090,Revenue,STC191830
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Academies,Nursery ISB,21-Nov-2023,14798.70,£0.00,St Aloysius Junior & Infant Academy,210090,Revenue,STC191832
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,Nursery ISB,21-Nov-2023,15012.15,£0.00,Best Nurseries Ltd (Happy Days Nursery),210090,Revenue,STC191836
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Academies,Nursery ISB,21-Nov-2023,15462.60,£0.00,Cleadon Church of England Academy,210090,Revenue,STC191845
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,CES Pressure Nursing Alternating,21-Nov-2023,15500.00,£0.00,Direct Healthcare Group,221430,Revenue,STC191846
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,2 Year Old Funding,21-Nov-2023,16260.30,£0.00,Ashfield Day Nursery,217765,Revenue,STC191854
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Academies,Nursery ISB,21-Nov-2023,18190.12,£0.00,St Marys Academy (formerly St Marys RC Primary School),210090,Revenue,STC191869
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Academies,Nursery ISB,21-Nov-2023,19068.30,£0.00,Tyne Coast Academy Trust,210090,Revenue,STC191887
South Tyneside Council,00CL,Business & Resources Group,Postage Expenses,Admin - Central Admin,21-Nov-2023,20000.00,£0.00,Quadient Ltd (formerly Neopost Limited),231320,Revenue,STC191907
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Home Care - Other Cases,Mental Health Support,21-Nov-2023,43848.00,£0.00,Real Life Options,221005,Revenue,STC192015
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Home Care - Complex Cases,Learning Disability Support,21-Nov-2023,52349.92,£0.00,Sunderland Home Care Associates,221004,Revenue,STC192034
South Tyneside Council,00CL,Economic Regeneration Group,Electricity Charges,Energy Recharges,21-Nov-2023,194660.78,£0.00,EDF Energy Customers plc,238500,Revenue,STC192114
South Tyneside Council,00CL,Business & Resources Group,Regeneration and Environment,Regeneration and Housing ,22/11/2023,"£57,924.00",£0.00,Salix Finance,232330,Revenue,NOV2023-006
South Tyneside Council,00CL,Business & Resources Group,CAF Grants Multi CAF Chair & Vice Chair,Multi CAF,22-Nov-2023,500.00,£0.00,Charles Young Centre,222896,Revenue,STC189069
South Tyneside Council,00CL,Business & Resources Group,CAF Grants Hebburn,Hebburn,22-Nov-2023,500.00,£0.00,Friends of the Irish Night,222891,Revenue,STC189070
South Tyneside Council,00CL,Business & Resources Group,CAF Grants Jarrow & Boldon,Jarrow & Boldon,22-Nov-2023,500.00,£0.00,Hedworthfield CA,222892,Revenue,STC189071
South Tyneside Council,00CL,Business & Resources Group,"CAF Grants West Shields, Cleadon & East Boldon",West Shields Cleadon & East Boldon,22-Nov-2023,500.00,£0.00,Inskip House Tenants Funding,222894,Revenue,STC189072
South Tyneside Council,00CL,Business & Resources Group,Furniture & Equipment - General,Right to Read,22-Nov-2023,510.00,£0.00,Redacted - personal info,223160,Revenue,STC189100
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hardship Payments,Sec 17 -  Central Pot,22-Nov-2023,510.27,£0.00,Redacted - personal info,213602,Revenue,STC189102
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Childrens Centres,22-Nov-2023,545.00,£0.00,Windoor Services Ltd,232855,Revenue,STC189174
South Tyneside Council,00CL,Business & Resources,Furniture & Equipment - General,Libraries NPO Project,22-Nov-2023,550.00,£0.00,Tutti Frutti Productions,222855,Revenue,STC189192
South Tyneside Council,00CL,Business & Resources Group,Childminders Services,General Car Parking Administration,22-Nov-2023,550.50,£0.00,Patrol,227350,Revenue,STC189198
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Nursing Care,Mental Health Support,22-Nov-2023,589.51,£0.00,Barchester - Billingham Grange,221005,Revenue,STC189275
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Community Equipment Service,22-Nov-2023,606.75,£0.00,Nottingham Rehab Supplies (NRS Healthcare),221420,Revenue,STC189354
South Tyneside Council,00CL,Business & Resources Group,Travel & Subsistence Expenses,Magic Festival,22-Nov-2023,631.68,£0.00,Redacted - personal info,222570,Revenue,STC189395
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,CES Pressure Nursing Alternating,22-Nov-2023,638.22,£0.00,Drive DeVilbiss Healthcare,221430,Revenue,STC189409
South Tyneside Council,00CL,Balance Sheet,Debtors-Staff Public Transport Scheme,Balance Sheet Corporate Finance,22-Nov-2023,645.00,£0.00,Nexus Ticket Sales and Administration,999999,Balance Sheet,STC189433
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Schools Buyback,22-Nov-2023,669.00,£0.00,Windoor Services Ltd,232860,Revenue,STC189533
