Name of Organisation,Body,Service Area,Service Detail,Spend Description,Date,Amount (Net of VAT),Unrecoverable VAT,Supplier Name,Spend,Spend,Transaction Reference
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,Nursery ISB,24-Apr-2023,633.15,0,Redacted - personal info,210090,Revenue,STC168249
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,Nursery ISB,24-Apr-2023,633.26,0,Happy Shack,210090,Revenue,STC168250
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,Nursery ISB,24-Apr-2023,647.89,0,Clegwell & Hartleyburn Community Hub,210090,Revenue,STC168271
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,Nursery ISB,24-Apr-2023,672.75,0,Redacted - personal info,210090,Revenue,STC168378
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,Nursery ISB,24-Apr-2023,672.75,0,Redacted - personal info,210090,Revenue,STC168379
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,Nursery ISB,24-Apr-2023,672.75,0,Redacted - personal info,210090,Revenue,STC168380
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,Nursery ISB,24-Apr-2023,672.75,0,Redacted - personal info,210090,Revenue,STC168381
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,Nursery ISB,24-Apr-2023,672.75,0,Redacted - personal info,210090,Revenue,STC168382
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,Nursery ISB,24-Apr-2023,672.75,0,Redacted - personal info,210090,Revenue,STC168383
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,Nursery ISB,24-Apr-2023,672.75,0,Redacted - personal info,210090,Revenue,STC168384
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,24-Apr-2023,729.00,0,Total Resources (UK) Limited t/a TM Lincs,227630,Revenue,STC168509
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,Business Incubation : South Shields Business,24-Apr-2023,734.90,0,JC Maintenance Services Limited,235965,Revenue,STC168513
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,2 Year Old Funding,24-Apr-2023,802.50,0,Redacted - personal info,217765,Revenue,STC168632
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Other Service Contracts & Supplies,Head of Children & Families Social Care,24-Apr-2023,812.45,0,National Youth Advocacy Service (NYAS),212050,Revenue,STC168642
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,2 Year Old Funding,24-Apr-2023,823.39,0,Redacted - personal info,217765,Revenue,STC168657
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,2 Year Old Funding,24-Apr-2023,823.39,0,Redacted - personal info,217765,Revenue,STC168658
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,2 Year Old Funding,24-Apr-2023,823.39,0,Redacted - personal info,217765,Revenue,STC168659
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,2 Year Old Funding,24-Apr-2023,823.39,0,Redacted - personal info,217765,Revenue,STC168660
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,2 Year Old Funding,24-Apr-2023,823.39,0,Redacted - personal info,217765,Revenue,STC168661
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Construction Costs, Jarrow Footbridge(Monkton Terrace),24-Apr-2023,987.00,0,Total Resources (UK) Limited t/a TM Lincs,852038,Capital,STC168860
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,Nursery ISB,24-Apr-2023,1056.89,0,Boldon Community Association,210090,Revenue,STC168971
South Tyneside Council,00CL,Balance Sheet,Creditors GMB,Balance Sheet Corporate Finance,24-Apr-2023,1074.92,0,GMB,999999,Balance Sheet,STC168981
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,24-Apr-2023,1135.00,0,Total Resources (UK) Limited t/a TM Lincs,227630,Revenue,STC169070
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Grant Payments - General,Adult Skills,24-Apr-2023,1152.00,0,Key Subject Tuition Ltd,216191,Revenue,STC169083
South Tyneside Council,00CL,Business and Resources Capital,Capital Construction Costs,Road Resurfacing,24-Apr-2023,1245.00,0,Total Resources (UK) Limited t/a TM Lincs,850000,Capital,STC169155
South Tyneside Council,00CL,Economic Regeneration Group,Other Service Contracts & Supplies,Inward Investments and Events,24-Apr-2023,1312.50,0,Bloom Procurement Services,235830,Revenue,STC169201
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,Nursery ISB,24-Apr-2023,1345.50,0,Redacted - personal info,210090,Revenue,STC169214
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,Nursery ISB,24-Apr-2023,1345.50,0,Redacted - personal info,210090,Revenue,STC169215
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,Nursery ISB,24-Apr-2023,1345.50,0,Redacted - personal info,210090,Revenue,STC169216
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,Nursery ISB,24-Apr-2023,1380.60,0,Redacted - personal info,210090,Revenue,STC169243
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,24-Apr-2023,1449.60,0,St Oswalds Hospice,213500,Revenue,STC169282
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Bereavement Services,24-Apr-2023,1461.60,0,Tyne Tees Security Ltd,232834,Revenue,STC169289
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,2 Year Old Funding,24-Apr-2023,1646.78,0,Redacted - personal info,217765,Revenue,STC169388
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,2 Year Old Funding,24-Apr-2023,1646.78,0,Redacted - personal info,217765,Revenue,STC169389
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,2 Year Old Funding,24-Apr-2023,1646.78,0,Redacted - personal info,217765,Revenue,STC169390
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,2 Year Old Funding,24-Apr-2023,1646.78,0,Redacted - personal info,217765,Revenue,STC169391
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,2 Year Old Funding,24-Apr-2023,1646.78,0,Redacted - personal info,217765,Revenue,STC169392
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,Nursery ISB,24-Apr-2023,1685.70,0,Redacted - personal info,210090,Revenue,STC169410
South Tyneside Council,00CL,Balance Sheet,Creditors Court Orders,Balance Sheet Corporate Finance,24-Apr-2023,1691.62,0,Department for Work and Pension,999999,Balance Sheet,STC169412
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,Nursery ISB,24-Apr-2023,1829.10,0,Redacted - personal info,210090,Revenue,STC169473
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,2 Year Old Funding,24-Apr-2023,1856.10,0,Redacted - personal info,217765,Revenue,STC169484
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,Nursery ISB,24-Apr-2023,1883.70,0,Redacted - personal info,210090,Revenue,STC169497
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,Nursery ISB,24-Apr-2023,2018.25,0,Redacted - personal info,210090,Revenue,STC169565
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,Nursery ISB,24-Apr-2023,2018.25,0,Redacted - personal info,210090,Revenue,STC169566
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,Nursery ISB,24-Apr-2023,2031.41,0,Redacted - personal info,210090,Revenue,STC169572
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,Nursery ISB,24-Apr-2023,2110.50,0,Redacted - personal info,210090,Revenue,STC169603
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,24-Apr-2023,2174.40,0,St Oswalds Hospice,213700,Revenue,STC169631
South Tyneside Council,00CL,Childrens Adults and Health,Other Service Contracts & Supplies,Holiday Activities & Food Grant,24-Apr-2023,2400.00,0,Redacted - personal info,219830,Revenue,STC169686
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,2 Year Old Funding,24-Apr-2023,2470.16,0,Clegwell & Hartleyburn Community Hub,217765,Revenue,STC169708
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,2 Year Old Funding,24-Apr-2023,2470.16,0,Redacted - personal info,217765,Revenue,STC169709
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,Nursery ISB,24-Apr-2023,2691.00,0,Redacted - personal info,210090,Revenue,STC169763
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,Nursery ISB,24-Apr-2023,2708.55,0,Redacted - personal info,210090,Revenue,STC169768
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,Nursery ISB,24-Apr-2023,2743.65,0,Emma Thompson (Incy Wincy Daycare),210090,Revenue,STC169779
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,Nursery ISB,24-Apr-2023,2743.65,0,Redacted - personal info,210090,Revenue,STC169780
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,24-Apr-2023,2899.20,0,St Oswalds Hospice,213500,Revenue,STC169813
South Tyneside Council,00CL,Childrens Adults and Health,Grants to Schools from Council,Ukraine Refugees,24-Apr-2023,3000.00,0,Nursery Time Ltd,237056,Revenue,STC169853
South Tyneside Council,00CL,Childrens Adults and Health,Other Service Contracts & Supplies,Holiday Activities & Food Grant,24-Apr-2023,3110.00,0,JJ Sports Coaching,219830,Revenue,STC169888
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Grant Payments - General,Further Education 16-18,24-Apr-2023,3165.60,0,Key Subject Tuition Ltd,216180,Revenue,STC169899
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,2 Year Old Funding,24-Apr-2023,3293.55,0,Bright Kids,217765,Revenue,STC169923
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,2 Year Old Funding,24-Apr-2023,3293.55,0,Whizz Kids Childcare Ltd,217765,Revenue,STC169924
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,Nursery ISB,24-Apr-2023,3363.75,0,Redacted - personal info,210090,Revenue,STC169942
South Tyneside Council,00CL,Balance Sheet,Debtors - Pay Advances,Balance Sheet Corporate Finance,24-Apr-2023,3800.00,0,Redacted - personal info,999999,Balance Sheet,STC170046
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,2 Year Old Funding,24-Apr-2023,4116.94,0,Bede Burn Kindergarten,217765,Revenue,STC170085
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,2 Year Old Funding,24-Apr-2023,4665.86,0,Just Learning Limited (Busy Bees),217765,Revenue,STC170125
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - General,Other Grants - OPTIONS,24-Apr-2023,4734.00,0,Impact Family Services,225213,Revenue,STC170136
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,Nursery ISB,24-Apr-2023,4800.45,0,Redacted - personal info,210090,Revenue,STC170142
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,2 Year Old Funding,24-Apr-2023,4982.55,0,Little Jems Nursery,217765,Revenue,STC170157
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,24-Apr-2023,5073.60,0,St Oswalds Hospice,213500,Revenue,STC170173
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care Respite,Physical Support,24-Apr-2023,5073.60,0,St Oswalds Hospice,221001,Revenue,STC170174
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,24-Apr-2023,5116.81,0,Easibathe and Easiaccess Solutions,819000,Capital,STC170178
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,24-Apr-2023,5534.44,0,United Response,221004,Revenue,STC170215
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,24-Apr-2023,5613.83,0,United Response,221004,Revenue,STC170220
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,2 Year Old Funding,24-Apr-2023,5763.71,0,Ashfield Nursery & Early Learning Centre Ltd,217765,Revenue,STC170233
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,2 Year Old Funding,24-Apr-2023,5763.71,0,Westoe Village Kindergarten,217765,Revenue,STC170234
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,24-Apr-2023,5861.00,0,Stannah Lift Services Ltd,819000,Capital,STC170239
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,2 Year Old Funding,24-Apr-2023,6359.09,0,Nursery Time Ltd,217765,Revenue,STC170264
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,2 Year Old Funding,24-Apr-2023,6587.10,0,Ashfield Day Nursery,217765,Revenue,STC170286
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Academies,2 Year Old Funding,24-Apr-2023,6587.10,0,St Marys Academy (formerly St Marys RC Primary School),217765,Revenue,STC170287
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Childminders Services,Nursery ISB,24-Apr-2023,6727.50,0,Redacted - personal info,210090,Revenue,STC170292
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,2 Year Old Funding,24-Apr-2023,7410.49,0,Beach Hill Nursery,217765,Revenue,STC170335
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,2 Year Old Funding,24-Apr-2023,7410.49,0,Best Nurseries Ltd (Happy Days Nursery),217765,Revenue,STC170336
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,2 Year Old Funding,24-Apr-2023,7410.49,0,Jarrow Day Nursery,217765,Revenue,STC170337
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,24-Apr-2023,7720.64,0,Easibathe and Easiaccess Solutions,819000,Capital,STC170347
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,2 Year Old Funding,24-Apr-2023,8233.88,0,Noahs Ark Nursery Hebburn,217765,Revenue,STC170370
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,Nursery ISB,24-Apr-2023,8745.75,0,Beach Hill Nursery,210090,Revenue,STC170387
South Tyneside Council,00CL,Balance Sheet,Debtors - Pay Advances,Balance Sheet Corporate Finance,24-Apr-2023,9971.55,0,Redacted - personal info,999999,Balance Sheet,STC170423
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,Nursery ISB,24-Apr-2023,10251.36,0,Little Acorns Pre-School,210090,Revenue,STC170431
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,24-Apr-2023,10388.42,0,United Response,221004,Revenue,STC170433
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,2 Year Old Funding,24-Apr-2023,11269.85,0,Tyneside Early Education & Care Ltd - Cleadon Tower Nursery School,217765,Revenue,STC170452
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,24-Apr-2023,11522.53,0,United Response,221004,Revenue,STC170459
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,Nursery ISB,24-Apr-2023,11635.65,0,Whizz Kids Childcare Ltd,210090,Revenue,STC170462
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,2 Year Old Funding,24-Apr-2023,12350.81,0,West Park Kindergarten,217765,Revenue,STC170478
South Tyneside Council,00CL,Childrens Adults and Health,Grant Payments - General,Omicron Support Fund - ASC,24-Apr-2023,13148.44,0,Ashlea Mews,220215,Revenue,STC170496
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,2 Year Old Funding,24-Apr-2023,13174.20,0,Abacus Day Nursery,217765,Revenue,STC170498
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,24-Apr-2023,13393.81,0,United Response,221004,Revenue,STC170505
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,2 Year Old Funding,24-Apr-2023,14136.93,0,Nursery Time Ltd,217765,Revenue,STC170515
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,Nursery ISB,24-Apr-2023,14404.16,0,The Bungalow Pre-School (Early Learning Partnership),210090,Revenue,STC170520
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,2 Year Old Funding,24-Apr-2023,14820.98,0,The Bungalow Pre-School (Early Learning Partnership),217765,Revenue,STC170523
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,2 Year Old Funding,24-Apr-2023,16467.75,0,Harton Village Kindergarten,217765,Revenue,STC170547
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Academies,Nursery ISB,24-Apr-2023,23802.19,0,St Peter & Paul RC JMI Academy,210090,Revenue,STC170612
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,Nursery ISB,24-Apr-2023,25768.05,0,Horseshoe Day Nursery,210090,Revenue,STC170631
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,Nursery ISB,24-Apr-2023,27263.93,0,Abacus Day Nursery,210090,Revenue,STC170639
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,Nursery ISB,24-Apr-2023,29601.00,0,Ashfield Day Nursery,210090,Revenue,STC170671
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Academies,Nursery ISB,24-Apr-2023,29922.75,0,Wise Academies,210090,Revenue,STC170672
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,Nursery ISB,24-Apr-2023,29959.80,0,Bright Kids,210090,Revenue,STC170673
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Academies,Nursery ISB,24-Apr-2023,29997.34,0,St Bedes RC VA Primary Academy,210090,Revenue,STC170674
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,Nursery ISB,24-Apr-2023,30377.25,0,Little Jems Nursery,210090,Revenue,STC170681
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Academies,Nursery ISB,24-Apr-2023,30501.90,0,St Oswalds R C Primary School,210090,Revenue,STC170683
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,Nursery ISB,24-Apr-2023,32237.89,0,Best Nurseries Ltd (Happy Days Nursery),210090,Revenue,STC170689
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,Nursery ISB,24-Apr-2023,32657.70,0,Nursery Time Ltd,210090,Revenue,STC170691
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Academies,Nursery ISB,24-Apr-2023,35363.25,0,St Josephs RC Primary Academy,210090,Revenue,STC170698
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,Nursery ISB,24-Apr-2023,38346.75,0,Noahs Ark Nursery Hebburn,210090,Revenue,STC170709
South Tyneside Council,00CL,Business & Resources Group,Strain on the Fund Payments,Strain on the Fund,24-Apr-2023,40108.00,0,Tyne and Wear Pension Fund,238060,Revenue,STC170718
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,Nursery ISB,24-Apr-2023,41982.53,0,Jarrow Day Nursery,210090,Revenue,STC170726
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,Nursery ISB,24-Apr-2023,47361.60,0,Nursery Time Ltd,210090,Revenue,STC170740
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,Nursery ISB,24-Apr-2023,47630.70,0,West Park Kindergarten,210090,Revenue,STC170741
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Academies,Nursery ISB,24-Apr-2023,47779.88,0,St Marys Academy (formerly St Marys RC Primary School),210090,Revenue,STC170742
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,Nursery ISB,24-Apr-2023,49382.42,0,Just Learning Limited (Busy Bees),210090,Revenue,STC170745
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Academies,Nursery ISB,24-Apr-2023,53796.60,0,Tyne Coast Academy Trust,210090,Revenue,STC170755
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,Nursery ISB,24-Apr-2023,53923.50,0,Ashfield Nursery & Early Learning Centre Ltd,210090,Revenue,STC170758
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Academies,Nursery ISB,24-Apr-2023,55440.45,0,St Aloysius Junior & Infant Academy,210090,Revenue,STC170764
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,Nursery ISB,24-Apr-2023,58858.33,0,Tyneside Early Education & Care Ltd - Cleadon Tower Nursery School,210090,Revenue,STC170769
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,Nursery ISB,24-Apr-2023,61619.51,0,Westoe Village Kindergarten,210090,Revenue,STC170772
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,Nursery ISB,24-Apr-2023,81256.50,0,Bede Burn Kindergarten,210090,Revenue,STC170793
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Private & Voluntary Sector - External Placements,Nursery ISB,24-Apr-2023,91413.56,0,Harton Village Kindergarten,210090,Revenue,STC170797
South Tyneside Council,00CL,Balance Sheet,STH GF Invoice Holding Account,Balance Sheet Corporate Finance,24-Apr-2023,117258.74,0,South Tyneside Homes Ltd,999999,Balance Sheet,STC170812
South Tyneside Council,00CL,Balance Sheet,STH HRA Invoice Holding Account,Balance Sheet Corporate Finance,24-Apr-2023,121937.02,0,South Tyneside Homes Ltd,999999,Balance Sheet,STC170814
South Tyneside Council,00CL,Business & Resources Group,Strain on the Fund Payments,Strain on the Fund,24-Apr-2023,231979.00,0,Tyne and Wear Pension Fund,238060,Revenue,STC170832
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Enhancement Costs,Coast Road Realignment Scheme,24-Apr-2023,262465.99,0,Howard Civil Engineering Ltd,850015,Capital,STC170833
South Tyneside Council,00CL,"Childrens, Adults & Families Group",PFI Unitary Charge - Fixed,Boldon School PFI,24-Apr-2023,267199.31,0,Boldon School Limited (PFI),219720,Revenue,STC170834
South Tyneside Council,00CL,"Childrens, Adults & Families Group",PFI Unitary Charge - Fixed,Jarrow School PFI,24-Apr-2023,344347.80,0,Inspiredspaces Stag (PROJECTC01) Limited,219710,Revenue,STC170838
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,25-Apr-2023,500.00,0,Redacted - personal info,221004,Revenue,STC167890
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,25-Apr-2023,500.00,0,Redacted - personal info,221004,Revenue,STC167891
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,25-Apr-2023,507.58,0,Redacted - personal info,213800,Revenue,STC167907
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,25-Apr-2023,510.20,0,Redacted - personal info,221001,Revenue,STC167927
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,25-Apr-2023,512.12,0,Redacted - personal info,221001,Revenue,STC167934
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,25-Apr-2023,514.20,0,Redacted - personal info,221004,Revenue,STC167940
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Support with Memory and Cognition,25-Apr-2023,516.00,0,Redacted - personal info,221003,Revenue,STC167942
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,25-Apr-2023,516.00,0,Redacted - personal info,221001,Revenue,STC167943
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Social Support for Social Isolation,25-Apr-2023,516.00,0,Redacted - personal info,221009,Revenue,STC167944
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Mental Health Support,25-Apr-2023,516.00,0,Redacted - personal info,221005,Revenue,STC167945
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,25-Apr-2023,516.00,0,Redacted - personal info,221001,Revenue,STC167946
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Mental Health Support,25-Apr-2023,516.12,0,Redacted - personal info,221005,Revenue,STC167948
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,25-Apr-2023,518.54,0,Redacted - personal info,221001,Revenue,STC167951
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Mental Health Support,25-Apr-2023,524.28,0,Redacted - personal info,221005,Revenue,STC167957
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Contributions - Fairer Charging,Physical Support,25-Apr-2023,530.52,0,Redacted - personal info,221001,Revenue,STC167967
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,25-Apr-2023,532.85,0,Redacted - personal info,213800,Revenue,STC167971
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,25-Apr-2023,532.85,0,Redacted - personal info,213800,Revenue,STC167972
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,25-Apr-2023,532.85,0,Redacted - personal info,213800,Revenue,STC167973
South Tyneside Council,00CL,Business & Resources Group,Property Reactive / General Repairs,Haven Point,25-Apr-2023,533.00,0,Safe and Sure Fire Protection Ltd,222950,Revenue,STC167974
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,25-Apr-2023,535.48,0,Redacted - personal info,221001,Revenue,STC167978
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,25-Apr-2023,541.80,0,Redacted - personal info,221001,Revenue,STC168001
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,25-Apr-2023,543.20,0,Redacted - personal info,221004,Revenue,STC168003
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,25-Apr-2023,544.25,0,Redacted - personal info,221004,Revenue,STC168004
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,25-Apr-2023,558.68,0,Redacted - personal info,221004,Revenue,STC168025
