Name of Organisation,Body,Service Area,Service Detail,Spend Description,Date,Amount (Net of VAT),Unrecoverable VAT,Supplier Name,Spend,Spend,Transaction Reference
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Equipment & Materials,Engineer Works D.L.O. - Cont. Highways,26/07/2023,2707.36,£0.00,Marshalls,227630,Revenue,STC178743
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Advisors & Consultants Fees,Holborn Riverside Development,26/07/2023,3149.50,£0.00,DWF LLP (DWF Law LLP),857000,Capital,STC178824
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,26/07/2023,3183.00,£0.00,Peart Access Ramps Ltd,819000,Capital,STC178837
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Community Equipment Service,26/07/2023,3565.68,£0.00,Nottingham Rehab Supplies (NRS Healthcare),221420,Revenue,STC178937
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,26/07/2023,3685.00,£0.00,Stannah Lift Services Ltd,819000,Capital,STC178966
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Holidays & Outings,Services for Young People,26/07/2023,3730.07,£0.00,S Davison (Electricals) Ltd,219470,Revenue,STC178972
South Tyneside Council,00CL,"Childrens, Adults & Families Group",External Trainers Services,Youth Offending Service,26/07/2023,4000.00,£0.00,Unitas Academy Ltd,219220,Revenue,STC179016
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Assistive Technologies,26/07/2023,4700.00,£0.00,Tunstall Healthcare (UK) Ltd,221520,Revenue,STC179092
South Tyneside Council,00CL,Business & Resources Group,Other Service Contracts & Supplies,Handy Estates,26/07/2023,4716.00,£0.00,Tudor Environmental (Tudor (UK) Ltd t/a),226885,Revenue,STC179095
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,26/07/2023,4995.00,£0.00,Peart Access Ramps Ltd,819000,Capital,STC179117
South Tyneside Council,00CL,Business & Resources Group,Coroners Services,Coroners Service,26/07/2023,6515.50,£0.00,Redacted - personal info,237020,Revenue,STC179226
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Grant Payments - General,Adult Skills,26/07/2023,7237.50,£0.00,TLG Business Services (The Launch Group),216191,Revenue,STC179262
South Tyneside Council,00CL,Regeneration & Environment,Grant Payments - General,UK Shared Prosperity Fund,26/07/2023,12184.64,£0.00,Hospitality & Hope,235944,Revenue,STC179394
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Enhancement Costs,Healthier/Smart Metro Stations,26/07/2023,14448.00,£0.00,WSP UK LTD,852033,Capital,STC179423
South Tyneside Council,00CL,Balance Sheet,HMRC VAT Return,Balance Sheet Corporate Finance,26/07/2023,15152.70,£0.00,Hebburn Comprehensive School,999999,Balance Sheet,STC179434
South Tyneside Council,00CL,Business & Resources Group,Grant Payments - Customs House Trust,Cultural Development,26/07/2023,20000.00,£0.00,The Customs House,222830,Revenue,STC179494
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,26/07/2023,27119.04,£0.00,Vita Nova NE Ltd,213700,Revenue,STC179554
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - General,Voluntary Sector Funding,26/07/2023,32151.25,£0.00,Vision & Hearing Support Gateshead and South Tyneside (formerly Gateshead & South Tyneside Sight Service),220020,Revenue,STC179578
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Support Services,Top Ups Independent Providers Post16,26/07/2023,40732.03,£0.00,Percy Hedley Foundation,217760,Revenue,STC179600
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Support Services,Top Ups Independent Providers Post16,26/07/2023,40732.03,£0.00,Percy Hedley Foundation,217760,Revenue,STC179601
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Support Services,Top Ups Independent Providers Post16,26/07/2023,40732.03,£0.00,Percy Hedley Foundation,217760,Revenue,STC179602
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,26/07/2023,89900.00,£0.00,Nugent Care,213700,Revenue,STC179673
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Support Services,Top Ups Independent Providers Post16,26/07/2023,100378.18,£0.00,Percy Hedley Foundation,217760,Revenue,STC179681
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Support Services,Top Ups Independent Providers Post16,26/07/2023,113276.16,£0.00,Percy Hedley Foundation,217760,Revenue,STC179688
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Support Services,Top Ups Independent Providers Post16,26/07/2023,113276.16,£0.00,Percy Hedley Foundation,217760,Revenue,STC179689
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Community Centres,27/07/2023,508.00,£0.00,Astral Control Services Ltd,232850,Revenue,STC176897
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Schools Buyback,27/07/2023,508.00,£0.00,Astral Control Services Ltd,232860,Revenue,STC176898
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Schools Buyback,27/07/2023,508.00,£0.00,Astral Control Services Ltd,232860,Revenue,STC176899
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Catering Provisions,Thurston Activity Centre,27/07/2023,548.69,£0.00,JMP FOODSERVICE,219100,Revenue,STC176986
South Tyneside Council,00CL,Business & Resources Group,Other Service Contracts & Supplies,Summer Festival,27/07/2023,570.00,£0.00,Event Prop Hire Ltd,222840,Revenue,STC177042
South Tyneside Council,00CL,Balance Sheet,Creditors Court Orders,Balance Sheet Corporate Finance,27/07/2023,625.84,£0.00,Newcastle City Council,999999,Balance Sheet,STC177170
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,27/07/2023,642.00,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC177273
South Tyneside Council,00CL,Business & Resources Group,Staff Training,Training,27/07/2023,650.00,£0.00,Steelworks55 Ltd,230641,Revenue,STC177314
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,DFG Minor Adaptations,27/07/2023,656.00,£0.00,Peart Access Ramps Ltd,819002,Capital,STC177318
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Catering Provisions,Thurston Activity Centre,27/07/2023,680.85,£0.00,JMP FOODSERVICE,219100,Revenue,STC177375
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Grant Payments - General,Adult Skills,27/07/2023,720.00,£0.00,TLG Business Services (The Launch Group),216191,Revenue,STC177450
South Tyneside Council,00CL,Balance Sheet,Creditors Court Orders,Balance Sheet Corporate Finance,27/07/2023,766.36,£0.00,HMCS,999999,Balance Sheet,STC177515
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Community Equipment Service,27/07/2023,771.75,£0.00,Nottingham Rehab Supplies (NRS Healthcare),221420,Revenue,STC177523
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Community Equipment Service,27/07/2023,795.71,£0.00,Wolseley UK Limited,221420,Revenue,STC177561
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,27/07/2023,800.00,£0.00,YMCA Sunderland,213300,Revenue,STC177585
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,27/07/2023,815.00,£0.00,YMCA Sunderland,213300,Revenue,STC177608
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Furniture & Equipment - General,Locality 2 - Day Care - (Bede),27/07/2023,830.84,£0.00,TTS Group Ltd (RM Educational Resourced Ltd t/a),215466,Revenue,STC177639
South Tyneside Council,00CL,Economic Regeneration Group,Printing & Stationery Consumables,Printing,27/07/2023,877.59,£0.00,Grenke Leasing Limited,236030,Revenue,STC177706
South Tyneside Council,00CL,Business & Resources Group,Entertainers Services,Summer Festival,27/07/2023,1000.00,£0.00,Rainbow Jelly Face Painting & Body Art,222840,Revenue,STC177842
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Leisure Facilities,27/07/2023,1016.00,£0.00,Astral Control Services Ltd,232822,Revenue,STC177863
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Community Equipment Service,27/07/2023,1020.00,£0.00,Direct Healthcare Group,221420,Revenue,STC177881
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Tyne & Wear Archive Service,Education Psychology,27/07/2023,1078.27,£0.00,Tyne & Wear Archives & Museums,216720,Revenue,STC177924
South Tyneside Council,00CL,Balance Sheet,Creditors GMB,Balance Sheet Corporate Finance,27/07/2023,1087.24,£0.00,GMB,999999,Balance Sheet,STC177935
South Tyneside Council,00CL,Business and Resources Capital,Capital Construction Costs,Road Resurfacing,27/07/2023,1245.00,£0.00,Total Resources (UK) Limited t/a TM Lincs,850000,Capital,STC178137
South Tyneside Council,00CL,Economic Regeneration Group,Grant Payments - General,NOTCA Adult Education,27/07/2023,1320.00,£0.00,TLG Business Services (The Launch Group),215956,Revenue,STC178183
South Tyneside Council,00CL,Business & Resources Group,Coroners Services,Coroners Service,27/07/2023,1350.00,£0.00,Redacted - personal info,237020,Revenue,STC178206
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,27/07/2023,1512.00,£0.00,Total Resources (UK) Limited t/a TM Lincs,227630,Revenue,STC178301
South Tyneside Council,00CL,Balance Sheet,Creditors Court Orders,Balance Sheet Corporate Finance,27/07/2023,1567.17,£0.00,Department for Work and Pension,999999,Balance Sheet,STC178326
South Tyneside Council,00CL,Business & Resources Group,Coroners Services,Coroners Service,27/07/2023,1750.00,£0.00,Redacted - personal info,237020,Revenue,STC178427
South Tyneside Council,00CL,Business & Resources Group,Coroners Services,Coroners Service,27/07/2023,1750.00,£0.00,Redacted - personal info,237020,Revenue,STC178428
South Tyneside Council,00CL,Business & Resources Group,Coroners Services,Coroners Service,27/07/2023,1750.00,£0.00,Redacted - personal info,237020,Revenue,STC178429
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,27/07/2023,1764.00,£0.00,Peart Access Ramps Ltd,819000,Capital,STC178437
South Tyneside Council,00CL,Balance Sheet,Debtors - Cycle Salary Deduction Scheme,Balance Sheet Corporate Finance,27/07/2023,1949.17,£0.00,Cyclescheme Limited,999999,Balance Sheet,STC178506
South Tyneside Council,00CL,Business & Resources Group,Coroners Services,Coroners Service,27/07/2023,2000.00,£0.00,Redacted - personal info,237020,Revenue,STC178525
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,27/07/2023,2100.00,£0.00,Nearby Group Ltd (formerly Richmond Taxis),218930,Revenue,STC178569
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Schools Buyback,27/07/2023,2123.57,£0.00,Data Fire & Security LLP,232860,Revenue,STC178575
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,27/07/2023,2300.00,£0.00,Nearby Group Ltd (formerly Richmond Taxis),218930,Revenue,STC178631
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,27/07/2023,2320.00,£0.00,Nearby Group Ltd (formerly Richmond Taxis),218930,Revenue,STC178639
South Tyneside Council,00CL,Business & Resources Group,Furniture & Equipment - General,Engineering Works General Overhead,27/07/2023,2445.00,£0.00,CID Trading Ltd (CID Group t/a),227610,Revenue,STC178672
South Tyneside Council,00CL,Economic Regeneration Group,Consultancy,Economic Growth Staffing,27/07/2023,2500.00,£0.00,Cundall,235860,Revenue,STC178694
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Enhancement Costs,Fire Reform Act Portfolio Works,27/07/2023,2570.00,£0.00,Windoor Services Ltd,820004,Capital,STC178709
South Tyneside Council,00CL,Childrens Adults and Health,Private & Voluntary Sector - External Placements,Over 6k High Needs Top Ups,27/07/2023,2706.66,£0.00,Little Acorns Pre-School,211510,Revenue,STC178742
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Travel & Expenses,Adults with Disabilities Team,27/07/2023,2782.78,£0.00,24 x 7 Ltd.,220550,Revenue,STC178752
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Travel & Expenses,Adults with Disabilities Team,27/07/2023,2830.00,£0.00,Nearby Group Ltd (formerly Richmond Taxis),220550,Revenue,STC178762
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Leisure Facilities,27/07/2023,2942.60,£0.00,FT Leisure Ltd,232822,Revenue,STC178788
South Tyneside Council,00CL,Business & Resources Group,Rents Paid - General,Coroners Service,27/07/2023,3000.00,£0.00,Terence Carney Solicitors,237020,Revenue,STC178802
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Computer Equipment and Hardware,Open Zone City Learning Centre,27/07/2023,3114.72,£0.00,Phoenix Software Ltd,210710,Revenue,STC178816
South Tyneside Council,00CL,Economic Regeneration Group,Grant Payments - General,NOTCA Adult Education,27/07/2023,3184.50,£0.00,TLG Business Services (The Launch Group),215956,Revenue,STC178838
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Factories,27/07/2023,3256.44,£0.00,Birch Tree Northern Limited,232808,Revenue,STC178872
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Home to College Transport,27/07/2023,3556.00,£0.00,Nearby Group Ltd (formerly Richmond Taxis),218950,Revenue,STC178935
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,27/07/2023,3653.44,£0.00,Fostering People Ltd,213500,Revenue,STC178961
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Construction Costs,Local Safety Schemes,27/07/2023,3728.00,£0.00,Coeval Ltd,830030,Capital,STC178971
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,27/07/2023,3742.21,£0.00,Northumbrian Roads Limited,227630,Revenue,STC178980
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Staff Training,ACL Group Central Costs,27/07/2023,4000.00,£0.00,DSA Prospect Ltd,216250,Revenue,STC179017
South Tyneside Council,00CL,Business & Resources Group,Coroners Services,Coroners Service,27/07/2023,4050.00,£0.00,Redacted - personal info,237020,Revenue,STC179025
South Tyneside Council,00CL,Business & Resources Group,Alarms Monitoring & Maintenance,Summer Festival,27/07/2023,4485.91,£0.00,Phoenix Eye Limited,222840,Revenue,STC179073
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Default Procurement Subjective,In House Fostering,27/07/2023,4893.57,£0.00,Redacted - personal info,213800,Revenue,STC179111
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,27/07/2023,6057.00,£0.00,Stannah Lift Services Ltd,819000,Capital,STC179207
South Tyneside Council,00CL,Regeneration & Environment,Grant Payments - General,UK Shared Prosperity Fund,27/07/2023,7856.32,£0.00,Womens Health in South Tyneside (WHIST),235944,Revenue,STC179296
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Support Services,Top Ups Independent Providers Post16,27/07/2023,8171.83,£0.00,"NHS England, Cumbria, Northumberland, Tyne & Wear",217760,Revenue,STC179303
South Tyneside Council,00CL,Economic Regeneration Group,Consultancy,Economic Growth Staffing,27/07/2023,8800.00,£0.00,Cundall,235860,Revenue,STC179320
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Support Services,Top Ups Independent Providers Post16,27/07/2023,9630.00,£0.00,"NHS England, Cumbria, Northumberland, Tyne & Wear",217760,Revenue,STC179333
South Tyneside Council,00CL,Business & Resources Group,ICT Partnership Gateshead Council,ICT & Digital Services,27/07/2023,10000.00,£0.00,Gateshead Council,230440,Revenue,STC179344
South Tyneside Council,00CL,Business & Resources Group,Default Procurement Subjective,Human Resources,27/07/2023,12192.00,£0.00,Occupational Health and Wellbeing Ltd,230600,Revenue,STC179395
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,27/07/2023,17502.43,£0.00,Pear Tree Projects Limited,213700,Revenue,STC179460
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,27/07/2023,18000.00,£0.00,ROC Family Support Ltd,213700,Revenue,STC179467
South Tyneside Council,00CL,Balance Sheet,Creditors Unison,Balance Sheet Corporate Finance,27/07/2023,18211.18,£0.00,UNISON L04020,999999,Balance Sheet,STC179469
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,27/07/2023,19200.00,£0.00,ROC Family Support Ltd,213700,Revenue,STC179481
South Tyneside Council,00CL,Regeneration & Environment,Grant Payments - General,UK Shared Prosperity Fund,27/07/2023,19986.12,£0.00,TEDCO Business Support Ltd,235944,Revenue,STC179493
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,27/07/2023,21254.95,£0.00,Northumbrian Roads Limited,227630,Revenue,STC179506
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Enhancement Costs,CP - Hebburn Lakes LED Lighting,27/07/2023,21768.80,£0.00,UNIFI ID,820341,Capital,STC179514
South Tyneside Council,00CL,Business and Resources Capital,Capital Construction Costs,Road Resurfacing,27/07/2023,25732.00,£0.00,Northumbrian Roads Limited,850000,Capital,STC179543
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Grants to Third Parties,Changing Places Toilet,27/07/2023,35000.00,£0.00,National Trust,854530,Capital,STC179587
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Enhancement Costs,Urgent Repairs from Storm Damage,27/07/2023,52720.50,£0.00,Advanced Renewable Power Ltd,820231,Capital,STC179628
South Tyneside Council,00CL,Business & Resources Group,Agency Staff - Non-Teachers,Agency Contract Suspense,27/07/2023,89828.99,£0.00,Magnit Global GRI Limited (formerly Geometric Results International),238650,Revenue,STC179672
South Tyneside Council,00CL,Business and Resources Capital,Capital Construction Costs,Road Resurfacing,27/07/2023,104980.00,£0.00,Northumbrian Roads Limited,850000,Capital,STC179683
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Social Support for Carers,28/07/2023,500.00,£0.00,Redacted - personal info,221008,Revenue,STC176875
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Agency Staff - Non-Teachers,In House Fostering,28/07/2023,500.00,£0.00,Network Training North East,213800,Revenue,STC176876
South Tyneside Council,00CL,Business & Resources Group,Default Procurement Subjective,Special Events,28/07/2023,500.00,£0.00,Tenth Avenue Band,223950,Revenue,STC176877
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Leisure Facilities,28/07/2023,507.86,£0.00,Ring Ready 20007 Limited,232822,Revenue,STC176892
South Tyneside Council,00CL,Business & Resources Group,Property Planned Maintenance,The Word - Operations,28/07/2023,508.00,£0.00,Astral Control Services Ltd,222852,Revenue,STC176900
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Schools Buyback,28/07/2023,508.00,£0.00,Astral Control Services Ltd,232860,Revenue,STC176901
South Tyneside Council,00CL,Business & Resources Group,Coroners Services,Coroners Service,28/07/2023,508.50,£0.00,PCG Medicolegal Limited,237020,Revenue,STC176902
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Legal Advisors,Sec 17 -  Central Pot,28/07/2023,514.18,£0.00,Dr Christopher Matthew Ince t/a Psychiatric Services,213602,Revenue,STC176917
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Community Equipment Service,28/07/2023,520.00,£0.00,James Leckey Design trading as Vida Global,221420,Revenue,STC176930
South Tyneside Council,00CL,Business & Resources Group,Remembrance Inscriptions Service,Cemeteries and Crematoria Administration,28/07/2023,534.95,£0.00,Scribes Plus Ltd,226770,Revenue,STC176967
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Support Services,ISB Contingencies High Needs Block,28/07/2023,560.48,£0.00,Protocol Education Ltd,217740,Revenue,STC177020
South Tyneside Council,00CL,Economic Regeneration Group,Non-Staff Advertising,Statutory Notices,28/07/2023,563.55,£0.00,National World Publishing Ltd (formerly JPI Media Publishing),236050,Revenue,STC177022
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Community Equipment Service,28/07/2023,568.55,£0.00,Nottingham Rehab Supplies (NRS Healthcare),221420,Revenue,STC177037
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,28/07/2023,569.10,£0.00,St Annes Community Services,221004,Revenue,STC177039
South Tyneside Council,00CL,Economic Regeneration Group,Other Service Contracts & Supplies,Housing Policy,28/07/2023,575.00,£0.00,Redacted - personal info,236560,Revenue,STC177049
South Tyneside Council,00CL,Business & Resources Group,Subscriptions,Legal Services - Support,28/07/2023,583.00,£0.00,Lexis Nexis (Reed Elsevier (UK) Ltd t/a),231100,Revenue,STC177058
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,Factory Units TWEDCO,28/07/2023,588.00,£0.00,Ring Ready 20007 Limited,232460,Revenue,STC177066
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Manned Conveniences,28/07/2023,588.11,£0.00,Ring Ready 20007 Limited,232836,Revenue,STC177067
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,28/07/2023,595.46,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC177083
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Factories,28/07/2023,600.00,£0.00,Ward Hadaway Solicitors,232808,Revenue,STC177119
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Blue Badge Scheme,28/07/2023,601.68,£0.00,Valtech Ltd,221330,Revenue,STC177126
South Tyneside Council,00CL,Business & Resources Group,External Trainers Services,Fitness Class Programmes,28/07/2023,616.00,£0.00,Redacted - personal info,224082,Revenue,STC177147
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,28/07/2023,625.00,£0.00,Dere Street Barristers,231100,Revenue,STC177167
South Tyneside Council,00CL,Business & Resources Group,Default Procurement Subjective,Council Tax and Business Rates Collection,28/07/2023,625.11,£0.00,Critiqom Limited,230140,Revenue,STC177168
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,28/07/2023,626.01,£0.00,St Annes Community Services,221004,Revenue,STC177171
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,28/07/2023,627.00,£0.00,Ward Hadaway Solicitors,231100,Revenue,STC177172
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Default Procurement Subjective,Participation,28/07/2023,630.00,£0.00,British Youth Council,212070,Revenue,STC177184
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Community Equipment Service,28/07/2023,630.17,£0.00,Nottingham Rehab Supplies (NRS Healthcare),221420,Revenue,STC177185
South Tyneside Council,00CL,Business & Resources Group,Coroners Services,Coroners Service,28/07/2023,630.38,£0.00,Gateshead Health NHS Trust,237020,Revenue,STC177186
South Tyneside Council,00CL,Business & Resources Group,Printing & Stationery Consumables,Register of Electors,28/07/2023,634.22,£0.00,Civica Election Services Limited (previously Electoral Reform Services),231600,Revenue,STC177192
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Support Services,ISB Contingencies High Needs Block,28/07/2023,640.00,£0.00,Vision for Education Ltd,217740,Revenue,STC177211
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Other Service Contracts & Supplies,The Place,28/07/2023,688.00,£0.00,Kip McGrath Education Centres,214200,Revenue,STC177381
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,28/07/2023,693.00,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC177397
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Support Services,ISB Contingencies High Needs Block,28/07/2023,700.60,£0.00,Protocol Education Ltd,217740,Revenue,STC177421
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Community Equipment Service,28/07/2023,707.13,£0.00,Nottingham Rehab Supplies (NRS Healthcare),221420,Revenue,STC177430
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Bereavement Services,28/07/2023,716.64,£0.00,Birch Tree Northern Limited,232834,Revenue,STC177443
South Tyneside Council,00CL,Business & Resources Group,External Trainers Services,Fitness Class Programmes,28/07/2023,750.00,£0.00,Les Mills Fitness UK Limited,224082,Revenue,STC177497
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Other Service Contracts & Supplies,The Place,28/07/2023,774.00,£0.00,Kip McGrath Education Centres,214200,Revenue,STC177525
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Social Support for Carers,28/07/2023,800.00,£0.00,Redacted - personal info,221008,Revenue,STC177586
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Support Services,ISB Contingencies High Needs Block,28/07/2023,800.00,£0.00,Vision for Education Ltd,217740,Revenue,STC177587
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,28/07/2023,800.00,£0.00,Ward Hadaway Solicitors,231100,Revenue,STC177588
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,28/07/2023,800.00,£0.00,Ward Hadaway Solicitors,231100,Revenue,STC177589
South Tyneside Council,00CL,Childrens Adults and Health,Accommodation Costs,Neighbourhood Team East,28/07/2023,800.00,£0.00,West Hall Boarding Kennels and Livery Yard,221140,Revenue,STC177590
South Tyneside Council,00CL,Business and Resources Capital,Capital Equipment Purchases,Replacement Vehicles and Plant Hire,28/07/2023,805.26,£0.00,Fleet Factors Ltd,854500,Capital,STC177598
South Tyneside Council,00CL,Business & Resources Group,Default Procurement Subjective,Closed PS 220914 Waste Collections from Communal Areas,28/07/2023,830.00,£0.00,Greenham Trading Limited,228170,Revenue,STC177636
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,28/07/2023,843.30,£0.00,Kent County Council,213500,Revenue,STC177649
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Other Service Contracts & Supplies,Sec 17 -  Central Pot,28/07/2023,900.00,£0.00,AlphaBiolabs,213602,Revenue,STC177731
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Community Equipment Service,28/07/2023,922.44,£0.00,Saadia Ltd t/a 24-7 Healthcare,221420,Revenue,STC177749
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Furniture & Equipment - General,Outdoor Education Service,28/07/2023,927.08,£0.00,Go Outdoors Retail Ltd,219110,Revenue,STC177761
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Furniture & Equipment - General,Catering Contract General,28/07/2023,942.00,£0.00,Harfield Components Ltd,217210,Revenue,STC177776
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Other Service Contracts & Supplies,The Place,28/07/2023,946.00,£0.00,Kip McGrath Education Centres,214200,Revenue,STC177780
South Tyneside Council,00CL,Regeneration & Environment,Property Reactive / General Repairs,Hawthorne Service Charge,28/07/2023,950.00,£0.00,AM & B Wilson Limited,232451,Revenue,STC177787
