,Supplier ID,Supplier ID(T),Amount,Account,Account(T),Payment Date,TransNo,Service(T),Cost Centre(T)
INSERTED DETAIL,708448,AECOM Infrastructure & Environment UK Ltd,"28,592.14",C6002,External Professional Fees,30/11/2023,130406360,,GF - Accessing Growth Fund
INSERTED DETAIL,708448,AECOM Infrastructure & Environment UK Ltd,"1,832.39",C6002,External Professional Fees,30/11/2023,130409562,,GF - Accessing Growth Fund
INSERTED DETAIL,708448,AECOM Infrastructure & Environment UK Ltd,"5,727.92",R4400,Services - Professional Fees,21/11/2023,130407144,Black Country Transport,"CWC LCWIP Development			"
INSERTED DETAIL,708448,AECOM Infrastructure & Environment UK Ltd,"7,138.91",C6002,External Professional Fees,24/11/2023,130407653,,GF - Accessing Growth Fund
INSERTED DETAIL,708448,AECOM Infrastructure & Environment UK Ltd,343.91,R4400,Services - Professional Fees,06/11/2023,130407146,Black Country Transport,"CWC LCWIP Development			"
INSERTED DETAIL,708448,AECOM Infrastructure & Environment UK Ltd,"13,482.96",R4400,Services - Professional Fees,06/11/2023,130407143,Black Country Transport,"CWC LCWIP Development			"
INSERTED DETAIL,708448,AECOM Infrastructure & Environment UK Ltd,"5,164.68",R4400,Services - Professional Fees,06/11/2023,130407145,Black Country Transport,"CWC LCWIP Development			"
INSERTED DETAIL,708448,AECOM Infrastructure & Environment UK Ltd,"17,996.39",R4400,Services - Professional Fees,06/11/2023,130407142,Black Country Transport,"CWC LCWIP Development			"
INSERTED DETAIL,708449,Ustigate Limited,"1,823.00",R2001,R&M - Departmental planned (external),07/11/2023,130403342,Project and Works Team – Maintenance Programme,Centralised R&M
INSERTED DETAIL,708453,V L Test Systems Limited,255.00,R4003,Equipment - R & M,22/11/2023,191214758,Fleet Services,Fleet Management
INSERTED DETAIL,708453,V L Test Systems Limited,13.48,R4003,Equipment - R & M,22/11/2023,191214758,Fleet Services,Fleet Management
INSERTED DETAIL,708476,Vehicle Weighing Solutions Limited,50.00,R4400,Services - Professional Fees,22/11/2023,191214782,Fleet Services,Fleet Management
INSERTED DETAIL,708476,Vehicle Weighing Solutions Limited,148.75,R4400,Services - Professional Fees,22/11/2023,191214782,Fleet Services,Fleet Management
INSERTED DETAIL,708476,Vehicle Weighing Solutions Limited,78.26,R4400,Services - Professional Fees,22/11/2023,191214782,Fleet Services,Fleet Management
INSERTED DETAIL,708476,Vehicle Weighing Solutions Limited,50.00,R4400,Services - Professional Fees,30/11/2023,191217739,Fleet Services,Fleet Management
INSERTED DETAIL,708476,Vehicle Weighing Solutions Limited,90.00,R4400,Services - Professional Fees,30/11/2023,191217739,Fleet Services,Fleet Management
INSERTED DETAIL,708483,Veolia ES Landfill Limited,366.83,R5004,TPP - Recycling Contract,27/11/2023,130404366,Environmental Services,Ground Maintenance East
INSERTED DETAIL,708484,Verifone Services UK&Ireland Limited,-39.98,R2000,R&M - Departmental planned (internal),22/11/2023,130405756,Adult Education,Foyer Building
INSERTED DETAIL,708484,Verifone Services UK&Ireland Limited,39.98,R2000,R&M - Departmental planned (internal),22/11/2023,130408551,Adult Education,Foyer Building
INSERTED DETAIL,708484,Verifone Services UK&Ireland Limited,7.25,R4001,Equipment - Hire,02/11/2023,130404896,Catering,Civic Centre Catering
INSERTED DETAIL,708484,Verifone Services UK&Ireland Limited,14.50,R4001,Equipment - Hire,22/11/2023,130408549,Catering,Civic Centre Catering
INSERTED DETAIL,708484,Verifone Services UK&Ireland Limited,7.25,R4001,Equipment - Hire,22/11/2023,130408547,Catering,Civic Centre Catering
INSERTED DETAIL,708484,Verifone Services UK&Ireland Limited,19.99,R4001,Equipment - Hire,22/11/2023,130408548,Catering,Civic Centre Catering
INSERTED DETAIL,708484,Verifone Services UK&Ireland Limited,33.00,R4001,Equipment - Hire,22/11/2023,130408550,Catering,Civic Centre Catering
INSERTED DETAIL,708542,W.V.Howe Limited,221.00,R4010,Equipment - Catering,14/11/2023,130407850,Catering,Education Catering  General Overheads
INSERTED DETAIL,708542,W.V.Howe Limited,37.00,R4000,Equipment - Purchase,27/11/2023,130408858,Catering,Education Catering  General Overheads
INSERTED DETAIL,708542,W.V.Howe Limited,63.00,R4000,Equipment - Purchase,27/11/2023,130408858,Catering,Education Catering  General Overheads
INSERTED DETAIL,708542,W.V.Howe Limited,68.40,R4000,Equipment - Purchase,27/11/2023,130408858,Catering,Education Catering  General Overheads
INSERTED DETAIL,708542,W.V.Howe Limited,377.43,R4000,Equipment - Purchase,16/11/2023,130408277,Catering,Education Catering  General Overheads
INSERTED DETAIL,708542,W.V.Howe Limited,131.40,R4000,Equipment - Purchase,10/11/2023,130407851,Catering,Education Catering  General Overheads
INSERTED DETAIL,708555,Walsall Mbc,"1,399,678.31",R4700,Grant Payments,13/11/2023,130407511,Corporate Accounts,Corporate Resources
INSERTED DETAIL,708555,Walsall Mbc,"2,380.00",R4400,Services - Professional Fees,30/11/2023,130409805,Transportation,Advisory Road Markings and Disabled Bays
INSERTED DETAIL,708556,Walsall Metropolitan Borough Council,"5,365.44",R3043,Client Transport - SEN,16/11/2023,130392112,Travel Unit,Special  Transport
INSERTED DETAIL,708556,Walsall Metropolitan Borough Council,"5,129.46",R3043,Client Transport - SEN,17/11/2023,130392115,Travel Unit,Special  Transport
INSERTED DETAIL,708556,Walsall Metropolitan Borough Council,"2,760.00",R3043,Client Transport - SEN,17/11/2023,130392110,Travel Unit,Special  Transport
INSERTED DETAIL,708573,Warwickshire County Council,"27,000.00",R5200,TPP - Payments to voluntary groups,16/11/2023,130408118,Regional Adoption Agency Consortium,"Regional Adoption Agency 			"
INSERTED DETAIL,708608,Wednesfield High S E A,690.00,R5001,TPP - Grants,27/11/2023,191216528,Children & Young People In Care,LAC Pupil Premium
INSERTED DETAIL,708649,West Midlands Employers,652.50,R1650,Training Expenses,20/11/2023,130406096,Organisational Development,Workforce Development
INSERTED DETAIL,708649,West Midlands Employers,652.50,R1650,Training Expenses,30/11/2023,130409011,Organisational Development,Workforce Development
INSERTED DETAIL,708649,West Midlands Employers,"4,968.19",R4404,Services - Consultants,30/11/2023,130407512,Organisational Development,Workforce Development Team
INSERTED DETAIL,708653,West Midlands Police,"1,002.56",R4400,Services - Professional Fees,16/11/2023,130408278,Licensing,"Private Hire Vehicles			"
INSERTED DETAIL,708653,West Midlands Police,"1,503.84",R4400,Services - Professional Fees,07/11/2023,130406948,Licensing,"Private Hire Vehicles			"
INSERTED DETAIL,708656,NationalExpressWestMids(WestMidsTravel),57.80,R4503,Comms - Postage,08/11/2023,130406768,Adult Education,Discretionary Fund
INSERTED DETAIL,708656,NationalExpressWestMids(WestMidsTravel),"16,000.00",R3042,Client Transport,08/11/2023,130406768,Adult Education,Discretionary Fund
INSERTED DETAIL,708656,NationalExpressWestMids(WestMidsTravel),"4,209.10",R3042,Client Transport,08/11/2023,130407232,Strengthening Families,EI Area 3 - Graiseley
INSERTED DETAIL,708656,NationalExpressWestMids(WestMidsTravel),"2,000.00",R3042,Client Transport,30/11/2023,130409806,Skills,"Restart			"
INSERTED DETAIL,708656,NationalExpressWestMids(WestMidsTravel),10.65,R4503,Comms - Postage,30/11/2023,130409806,Skills,"Restart			"
INSERTED DETAIL,708679,Whats On Magazines Group Limited,"1,287.00",R4317,Marketing \ Non-staff advertising,28/11/2023,130407147,Arts and Culture,Marketing of Exhibitions
INSERTED DETAIL,708697,Wilcox Psychological Associates Limited,"1,263.27",R4400,Services - Professional Fees,14/11/2023,130407654,Legal Services,Centralised External Legal Costs
INSERTED DETAIL,708701,Wildside Activity Centre,160.00,R1650,Training Expenses,06/11/2023,130407148,Children & Young People In Care,LAC Pupil Premium
INSERTED DETAIL,708705,Willenhall Engine Centre,517.15,R4400,Services - Professional Fees,30/11/2023,191217726,Fleet Services,Fleet Management
INSERTED DETAIL,708708,William Gough Limited,170.80,R2001,R&M - Departmental planned (external),30/11/2023,130390094,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,"17,691.99",R2001,R&M - Departmental planned (external),30/11/2023,130409203,Corporate Asset Management,Centralised Planned Maintenance
INSERTED DETAIL,708708,William Gough Limited,"8,866.82",C1100,Construction and Conversion,20/11/2023,130402414,,Capital Maintenance - Roof / Ceilings Replacements
INSERTED DETAIL,708708,William Gough Limited,366.16,R2001,R&M - Departmental planned (external),20/11/2023,130401359,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,115.26,R2001,R&M - Departmental planned (external),20/11/2023,130402664,Facilities Management,Caretakers Community Centre
INSERTED DETAIL,708708,William Gough Limited,213.67,R2001,R&M - Departmental planned (external),20/11/2023,130405145,Facilities Management,Caretakers Community Centre
INSERTED DETAIL,708708,William Gough Limited,446.21,R2001,R&M - Departmental planned (external),20/11/2023,130402668,Facilities Management,Caretakers Community Centre
INSERTED DETAIL,708708,William Gough Limited,697.82,R2001,R&M - Departmental planned (external),20/11/2023,130402667,Facilities Management,Caretakers Community Centre
INSERTED DETAIL,708708,William Gough Limited,55.44,R2001,R&M - Departmental planned (external),20/11/2023,130405878,Estates and Valuations,Magistrates
INSERTED DETAIL,708708,William Gough Limited,188.39,R2001,R&M - Departmental planned (external),20/11/2023,130408279,Facilities Management,Caretakers Community Centre
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),20/11/2023,130402763,Facilities Management,Caretakers Community Centre
INSERTED DETAIL,708708,William Gough Limited,84.62,R2001,R&M - Departmental planned (external),20/11/2023,130402771,Facilities Management,Caretakers Community Centre
INSERTED DETAIL,708708,William Gough Limited,347.13,R2001,R&M - Departmental planned (external),20/11/2023,130402798,Facilities Management,Management of Vacant Properties
INSERTED DETAIL,708708,William Gough Limited,"15,817.86",R2001,R&M - Departmental planned (external),03/11/2023,130406598,Parking Services,Short Stay - Civic Centre
INSERTED DETAIL,708708,William Gough Limited,462.56,R2001,R&M - Departmental planned (external),21/11/2023,130400118,Estates and Valuations,"i10 Facilities Management	"
INSERTED DETAIL,708708,William Gough Limited,217.82,R2001,R&M - Departmental planned (external),21/11/2023,130402505,Estates and Valuations,"i10 Facilities Management	"
INSERTED DETAIL,708708,William Gough Limited,191.79,R2001,R&M - Departmental planned (external),21/11/2023,130402522,Estates and Valuations,"i10 Facilities Management	"
INSERTED DETAIL,708708,William Gough Limited,191.79,R2001,R&M - Departmental planned (external),21/11/2023,130402523,Estates and Valuations,"i10 Facilities Management	"
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),21/11/2023,130402654,Facilities Management,Caretakers Community Centre
INSERTED DETAIL,708708,William Gough Limited,84.62,R2001,R&M - Departmental planned (external),21/11/2023,130402659,Facilities Management,Caretakers Community Centre
INSERTED DETAIL,708708,William Gough Limited,346.36,R2001,R&M - Departmental planned (external),21/11/2023,130402647,Facilities Management,Caretakers Community Centre
INSERTED DETAIL,708708,William Gough Limited,83.49,R2001,R&M - Departmental planned (external),21/11/2023,130402842,Estates and Valuations,"i10 Facilities Management	"
INSERTED DETAIL,708708,William Gough Limited,112.82,R2001,R&M - Departmental planned (external),21/11/2023,130403639,Estates and Valuations,"i10 Facilities Management	"
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),21/11/2023,130405465,Estates and Valuations,"i10 Facilities Management	"
INSERTED DETAIL,708708,William Gough Limited,97.83,R2001,R&M - Departmental planned (external),21/11/2023,130405347,Estates and Valuations,"i10 Facilities Management	"
INSERTED DETAIL,708708,William Gough Limited,83.49,R2001,R&M - Departmental planned (external),21/11/2023,130405349,Estates and Valuations,"i10 Facilities Management	"
INSERTED DETAIL,708708,William Gough Limited,291.13,R2001,R&M - Departmental planned (external),22/11/2023,130403643,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,665.47,R2001,R&M - Departmental planned (external),22/11/2023,130402817,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,535.90,R2001,R&M - Departmental planned (external),22/11/2023,130402804,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,845.68,R2001,R&M - Departmental planned (external),22/11/2023,130402806,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),22/11/2023,130404606,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,459.18,R2001,R&M - Departmental planned (external),22/11/2023,130402660,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,434.36,R2001,R&M - Departmental planned (external),22/11/2023,130402519,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,268.39,R2001,R&M - Departmental planned (external),22/11/2023,130401364,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,191.79,R2001,R&M - Departmental planned (external),22/11/2023,130401485,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),22/11/2023,130405141,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,"6,938.46",R2001,R&M - Departmental planned (external),23/11/2023,130409013,Project and Works Team – Maintenance Programme,Centralised R&M
INSERTED DETAIL,708708,William Gough Limited,"4,783.15",C1100,Construction and Conversion,23/11/2023,130409205,,Capital Maintenance - Window Upgrade
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),06/11/2023,130405332,Estates and Valuations,Magistrates
INSERTED DETAIL,708708,William Gough Limited,15.48,R2001,R&M - Departmental planned (external),27/11/2023,130404372,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,2.60,R2001,R&M - Departmental planned (external),27/11/2023,130404372,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,17.25,R2001,R&M - Departmental planned (external),27/11/2023,130404372,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,11.76,R2001,R&M - Departmental planned (external),27/11/2023,130404372,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,14.95,R2001,R&M - Departmental planned (external),27/11/2023,130404372,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,12.45,R2001,R&M - Departmental planned (external),27/11/2023,130404372,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,18.33,R2001,R&M - Departmental planned (external),27/11/2023,130404372,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,15.29,R2001,R&M - Departmental planned (external),27/11/2023,130404372,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,11.42,R2001,R&M - Departmental planned (external),27/11/2023,130404372,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,387.48,R2001,R&M - Departmental planned (external),27/11/2023,130404372,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,15.44,R2001,R&M - Departmental planned (external),27/11/2023,130404372,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,17.39,R2001,R&M - Departmental planned (external),27/11/2023,130404372,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,7.35,R2001,R&M - Departmental planned (external),27/11/2023,130404372,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,84.62,R2001,R&M - Departmental planned (external),27/11/2023,130404372,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,"1,908.72",R2001,R&M - Departmental planned (external),27/11/2023,130408719,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,"35,000.00",C1100,Construction and Conversion,07/11/2023,130406600,,Corporate Asset Management
INSERTED DETAIL,708708,William Gough Limited,"35,000.00",C1100,Construction and Conversion,07/11/2023,130406601,,Corporate Asset Management
INSERTED DETAIL,708708,William Gough Limited,"35,000.00",C1100,Construction and Conversion,07/11/2023,130406599,,Corporate Asset Management
INSERTED DETAIL,708708,William Gough Limited,"1,620.61",R2001,R&M - Departmental planned (external),07/11/2023,130404727,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,"10,411.57",R2001,R&M - Departmental planned (external),07/11/2023,130405471,Leisure Services,Bert Williams Leisure Centre
INSERTED DETAIL,708708,William Gough Limited,82.33,R2001,R&M - Departmental planned (external),07/11/2023,130397652,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,278.59,R2001,R&M - Departmental planned (external),07/11/2023,130400263,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,346.36,R2001,R&M - Departmental planned (external),07/11/2023,130401114,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),07/11/2023,130401365,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,"1,861.54",R2001,R&M - Departmental planned (external),07/11/2023,130401361,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),07/11/2023,130401493,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,76.09,R2001,R&M - Departmental planned (external),07/11/2023,130405158,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),07/11/2023,130405308,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,130.45,R2001,R&M - Departmental planned (external),07/11/2023,130405309,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,198.04,R2001,R&M - Departmental planned (external),07/11/2023,130405311,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,90.73,R2001,R&M - Departmental planned (external),07/11/2023,130405312,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),07/11/2023,130405315,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),07/11/2023,130405317,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),07/11/2023,130405318,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,105.37,R2001,R&M - Departmental planned (external),07/11/2023,130405319,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,58.65,R2001,R&M - Departmental planned (external),07/11/2023,130405320,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,195.98,R2001,R&M - Departmental planned (external),07/11/2023,130405325,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),07/11/2023,130405326,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),07/11/2023,130405327,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),07/11/2023,130405322,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),07/11/2023,130405330,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),07/11/2023,130405331,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),07/11/2023,130405350,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,83.38,R2001,R&M - Departmental planned (external),07/11/2023,130405348,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,164.54,R2001,R&M - Departmental planned (external),07/11/2023,130405343,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),07/11/2023,130405345,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),07/11/2023,130405351,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,61.36,R2001,R&M - Departmental planned (external),07/11/2023,130405352,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),07/11/2023,130405353,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),07/11/2023,130405355,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,75.90,R2001,R&M - Departmental planned (external),07/11/2023,130405457,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,143.09,R2001,R&M - Departmental planned (external),07/11/2023,130405461,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,98.27,R2001,R&M - Departmental planned (external),07/11/2023,130405462,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),07/11/2023,130405464,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,172.58,R2001,R&M - Departmental planned (external),07/11/2023,130405466,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,61.36,R2001,R&M - Departmental planned (external),07/11/2023,130405469,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),07/11/2023,130405316,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,"15,740.96",R2001,R&M - Departmental planned (external),09/11/2023,130405138,Estates and Valuations,Magistrates
INSERTED DETAIL,708708,William Gough Limited,280.00,R2001,R&M - Departmental planned (external),10/11/2023,130404368,Estates and Valuations,Magistrates
INSERTED DETAIL,708708,William Gough Limited,632.73,R2001,R&M - Departmental planned (external),10/11/2023,130404370,Estates and Valuations,Magistrates
INSERTED DETAIL,708708,William Gough Limited,"4,507.18",C1100,Construction and Conversion,10/11/2023,130406949,,Corporate Asset Management
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),13/11/2023,130404901,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),13/11/2023,130405149,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),13/11/2023,130405156,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),13/11/2023,130405157,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),13/11/2023,130405142,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),13/11/2023,130405144,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,423.30,R2001,R&M - Departmental planned (external),13/11/2023,130405148,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),13/11/2023,130405146,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,53.03,R2001,R&M - Departmental planned (external),13/11/2023,130405321,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,129.68,R2001,R&M - Departmental planned (external),13/11/2023,130405306,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),13/11/2023,130405310,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,53.03,R2001,R&M - Departmental planned (external),13/11/2023,130405324,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,53.03,R2001,R&M - Departmental planned (external),13/11/2023,130405328,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,289.95,R2001,R&M - Departmental planned (external),13/11/2023,130405329,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,146.23,R2001,R&M - Departmental planned (external),13/11/2023,130405333,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,304.91,R2001,R&M - Departmental planned (external),13/11/2023,130405334,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
