,Supplier ID,Supplier ID(T),Amount,Account,Account(T),Payment Date,TransNo,Service(T),Cost Centre(T)
INSERTED DETAIL,708708,William Gough Limited,"2,749.44",C1100,Construction and Conversion,01/02/2024,130416120,,GF - Leisure Centres Enhancement
INSERTED DETAIL,708708,William Gough Limited,85.45,R2001,R&M - Departmental planned (external),01/02/2024,130410250,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,235.00,R2001,R&M - Departmental planned (external),15/02/2024,130412578,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,"4,859.61",C1100,Construction and Conversion,15/02/2024,130412396,,Corporate Asset Management
INSERTED DETAIL,708708,William Gough Limited,"12,919.69",R2001,R&M - Departmental planned (external),15/02/2024,130415735,Bereavement Services,Crematorium
INSERTED DETAIL,708708,William Gough Limited,112.82,R2001,R&M - Departmental planned (external),26/02/2024,130418413,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,169.23,R2001,R&M - Departmental planned (external),26/02/2024,130418170,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,197.44,R2001,R&M - Departmental planned (external),26/02/2024,130418008,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,78.97,R2001,R&M - Departmental planned (external),26/02/2024,130418167,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,112.82,R2001,R&M - Departmental planned (external),26/02/2024,130418009,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,169.23,R2001,R&M - Departmental planned (external),26/02/2024,130418005,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,169.23,R2001,R&M - Departmental planned (external),26/02/2024,130418007,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,169.23,R2001,R&M - Departmental planned (external),26/02/2024,130418006,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,"21,940.43",C1100,Construction and Conversion,15/02/2024,130415998,,Corporate Asset Management
INSERTED DETAIL,708708,William Gough Limited,"27,787.69",C1100,Construction and Conversion,26/02/2024,130419040,,Corporate Asset Management
INSERTED DETAIL,708708,William Gough Limited,176.64,R2001,R&M - Departmental planned (external),16/02/2024,130393457,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,"3,666.67",R2001,R&M - Departmental planned (external),16/02/2024,130410266,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,"2,764.10",R2001,R&M - Departmental planned (external),16/02/2024,130410267,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,"-1,128.21",R2001,R&M - Departmental planned (external),16/02/2024,130417549,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,"-1,692.31",R2001,R&M - Departmental planned (external),16/02/2024,130417550,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,"70,000.00",C1100,Construction and Conversion,27/02/2024,130417337,,Corporate Asset Management
INSERTED DETAIL,708708,William Gough Limited,176.64,R2001,R&M - Departmental planned (external),27/02/2024,130418427,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,"2,081.54",C1100,Construction and Conversion,16/02/2024,130418177,,Corporate Asset Management
INSERTED DETAIL,708708,William Gough Limited,"3,723.08",R2001,R&M - Departmental planned (external),16/02/2024,130416304,Project and Works Team – Maintenance Programme,Centralised R&M
INSERTED DETAIL,708708,William Gough Limited,560.70,R2001,R&M - Departmental planned (external),19/02/2024,130416685,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,769.65,R2001,R&M - Departmental planned (external),19/02/2024,130404371,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,108.82,R2001,R&M - Departmental planned (external),19/02/2024,130416665,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,158.23,R2001,R&M - Departmental planned (external),19/02/2024,130416666,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,143.28,R2001,R&M - Departmental planned (external),19/02/2024,130416669,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,174.72,R2001,R&M - Departmental planned (external),19/02/2024,130415625,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,144.42,R2001,R&M - Departmental planned (external),19/02/2024,130416670,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,136.36,R2001,R&M - Departmental planned (external),19/02/2024,130416671,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,98.27,R2001,R&M - Departmental planned (external),19/02/2024,130416672,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,95.52,R2001,R&M - Departmental planned (external),19/02/2024,130416674,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,127.36,R2001,R&M - Departmental planned (external),19/02/2024,130416675,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,110.24,R2001,R&M - Departmental planned (external),19/02/2024,130416676,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,100.13,R2001,R&M - Departmental planned (external),19/02/2024,130416677,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,129.86,R2001,R&M - Departmental planned (external),19/02/2024,130416678,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,143.09,R2001,R&M - Departmental planned (external),19/02/2024,130416679,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,104.74,R2001,R&M - Departmental planned (external),19/02/2024,130416682,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,111.12,R2001,R&M - Departmental planned (external),19/02/2024,130416683,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),19/02/2024,130416686,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,188.62,R2001,R&M - Departmental planned (external),19/02/2024,130416687,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,184.18,R2001,R&M - Departmental planned (external),19/02/2024,130416896,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,690.16,R2001,R&M - Departmental planned (external),19/02/2024,130416897,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,185.58,R2001,R&M - Departmental planned (external),19/02/2024,130416901,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,268.51,R2001,R&M - Departmental planned (external),19/02/2024,130416902,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,184.26,R2001,R&M - Departmental planned (external),19/02/2024,130416904,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,321.79,R2001,R&M - Departmental planned (external),19/02/2024,130416911,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,191.04,R2001,R&M - Departmental planned (external),19/02/2024,130416907,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,164.54,R2001,R&M - Departmental planned (external),19/02/2024,130416913,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,215.55,R2001,R&M - Departmental planned (external),19/02/2024,130416918,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,631.79,R2001,R&M - Departmental planned (external),19/02/2024,130416920,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,289.95,R2001,R&M - Departmental planned (external),19/02/2024,130416922,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,68.29,R2001,R&M - Departmental planned (external),19/02/2024,130417139,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,823.00,R2001,R&M - Departmental planned (external),19/02/2024,130417547,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,98.27,R2001,R&M - Departmental planned (external),19/02/2024,130417826,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,468.34,R2001,R&M - Departmental planned (external),19/02/2024,130417827,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,366.67,R2001,R&M - Departmental planned (external),19/02/2024,130418160,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,964.10,R2001,R&M - Departmental planned (external),19/02/2024,130418002,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,"4,169.85",R2001,R&M - Departmental planned (external),19/02/2024,130418004,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,789.74,R2001,R&M - Departmental planned (external),19/02/2024,130418169,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,"7,320.90",C1100,Construction and Conversion,05/02/2024,130412192,,GF - Leisure Centres Enhancement
INSERTED DETAIL,708708,William Gough Limited,"39,044.84",C1100,Construction and Conversion,05/02/2024,130410440,,GF - Leisure Centres Enhancement
INSERTED DETAIL,708708,William Gough Limited,53.03,R2001,R&M - Departmental planned (external),05/02/2024,130416272,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,350.00,R2001,R&M - Departmental planned (external),22/02/2024,130412689,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,574.73,R2001,R&M - Departmental planned (external),22/02/2024,130418424,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,265.13,R2001,R&M - Departmental planned (external),22/02/2024,130418425,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,511.06,R2001,R&M - Departmental planned (external),22/02/2024,130418408,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,414.82,R2001,R&M - Departmental planned (external),22/02/2024,130418407,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,237.10,C1100,Construction and Conversion,02/02/2024,130416305,,GF - Brewers Yard Phase 1 - Culwell Street
INSERTED DETAIL,708708,William Gough Limited,"4,346.96",R2001,R&M - Departmental planned (external),02/02/2024,130412399,Estates and Valuations,Magistrates
INSERTED DETAIL,708708,William Gough Limited,98.64,R2001,R&M - Departmental planned (external),02/02/2024,130409467,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,211.98,R2001,R&M - Departmental planned (external),02/02/2024,130409468,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),02/02/2024,130410249,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,112.82,R2001,R&M - Departmental planned (external),22/02/2024,130418271,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,53.03,R2001,R&M - Departmental planned (external),22/02/2024,130418267,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,78.97,R2001,R&M - Departmental planned (external),22/02/2024,130418268,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,107.18,R2001,R&M - Departmental planned (external),22/02/2024,130418161,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,106.05,R2001,R&M - Departmental planned (external),22/02/2024,130418273,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,125.23,R2001,R&M - Departmental planned (external),22/02/2024,130418409,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,106.05,R2001,R&M - Departmental planned (external),22/02/2024,130418416,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,135.38,R2001,R&M - Departmental planned (external),22/02/2024,130418420,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,180.51,R2001,R&M - Departmental planned (external),22/02/2024,130418421,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,83.49,R2001,R&M - Departmental planned (external),22/02/2024,130418422,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,88.00,R2001,R&M - Departmental planned (external),22/02/2024,130418423,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,327.18,R2001,R&M - Departmental planned (external),22/02/2024,130418581,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,244.39,R2001,R&M - Departmental planned (external),22/02/2024,130418570,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,411.79,R2001,R&M - Departmental planned (external),22/02/2024,130418571,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,166.97,R2001,R&M - Departmental planned (external),22/02/2024,130418572,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,"6,227.69",R2001,R&M - Departmental planned (external),29/02/2024,130416119,Estates and Valuations,Magistrates
INSERTED DETAIL,708708,William Gough Limited,"2,561.03",R2001,R&M - Departmental planned (external),23/02/2024,130418588,Corporate Asset Management,Centralised Planned Maintenance
INSERTED DETAIL,708708,William Gough Limited,"2,288.72",R2001,R&M - Departmental planned (external),29/02/2024,130416302,Project and Works Team – Maintenance Programme,"Civic Centre Repairs & Maintenance	"
INSERTED DETAIL,708708,William Gough Limited,82.48,R2001,R&M - Departmental planned (external),29/02/2024,130418415,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,63.68,R2001,R&M - Departmental planned (external),29/02/2024,130418414,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,86.78,R2001,R&M - Departmental planned (external),29/02/2024,130418411,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,139.40,R2001,R&M - Departmental planned (external),29/02/2024,130418412,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,63.68,R2001,R&M - Departmental planned (external),29/02/2024,130418269,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,"1,745.33",C1100,Construction and Conversion,26/02/2024,130419038,,Capital Maintenance - Structural Works
INSERTED DETAIL,708708,William Gough Limited,362.92,R2001,R&M - Departmental planned (external),08/02/2024,130412186,Estates and Valuations,"i10 Facilities Management	"
INSERTED DETAIL,708708,William Gough Limited,208.28,R2001,R&M - Departmental planned (external),07/02/2024,130413919,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),07/02/2024,130416280,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),07/02/2024,130416281,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),07/02/2024,130416286,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),07/02/2024,130416287,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),07/02/2024,130416288,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),07/02/2024,130416290,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),07/02/2024,130416291,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),07/02/2024,130416299,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),07/02/2024,130416296,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,233.88,R2001,R&M - Departmental planned (external),08/02/2024,130412188,Facilities Management,Caretakers Community Centre
INSERTED DETAIL,708708,William Gough Limited,253.78,R2001,R&M - Departmental planned (external),08/02/2024,130412065,Facilities Management,Caretakers Community Centre
INSERTED DETAIL,708708,William Gough Limited,53.03,R2001,R&M - Departmental planned (external),08/02/2024,130416283,Facilities Management,Caretakers Community Centre
INSERTED DETAIL,708708,William Gough Limited,150.93,R2001,R&M - Departmental planned (external),08/02/2024,130416673,Facilities Management,Caretakers Community Centre
INSERTED DETAIL,708708,William Gough Limited,136.51,R2001,R&M - Departmental planned (external),09/02/2024,130416667,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,107.18,R2001,R&M - Departmental planned (external),09/02/2024,130416680,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,106.05,R2001,R&M - Departmental planned (external),09/02/2024,130416668,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,66.25,R2001,R&M - Departmental planned (external),09/02/2024,130416268,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),09/02/2024,130416267,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,79.46,R2001,R&M - Departmental planned (external),09/02/2024,130416298,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),09/02/2024,130415996,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,79.60,R2001,R&M - Departmental planned (external),09/02/2024,130415621,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,74.41,R2001,R&M - Departmental planned (external),09/02/2024,130416694,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,153.95,R2001,R&M - Departmental planned (external),09/02/2024,130416695,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,63.68,R2001,R&M - Departmental planned (external),09/02/2024,130416699,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,79.60,R2001,R&M - Departmental planned (external),09/02/2024,130416701,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,98.54,R2001,R&M - Departmental planned (external),09/02/2024,130416702,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),09/02/2024,130416704,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,77.71,R2001,R&M - Departmental planned (external),09/02/2024,130416903,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,75.03,R2001,R&M - Departmental planned (external),09/02/2024,130416269,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,77.26,R2001,R&M - Departmental planned (external),09/02/2024,130416275,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,61.03,R2001,R&M - Departmental planned (external),09/02/2024,130416276,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,57.06,R2001,R&M - Departmental planned (external),09/02/2024,130416274,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),09/02/2024,130416273,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,74.27,R2001,R&M - Departmental planned (external),09/02/2024,130416282,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),09/02/2024,130416278,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),09/02/2024,130416277,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,63.68,R2001,R&M - Departmental planned (external),09/02/2024,130416289,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,66.41,R2001,R&M - Departmental planned (external),09/02/2024,130416292,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,"1,945.31",R2001,R&M - Departmental planned (external),09/02/2024,130408720,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,66.19,R2001,R&M - Departmental planned (external),09/02/2024,130416293,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,65.96,R2001,R&M - Departmental planned (external),09/02/2024,130416295,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,101.95,R2001,R&M - Departmental planned (external),08/02/2024,130416689,Estates and Valuations,Magistrates
INSERTED DETAIL,708708,William Gough Limited,335.09,C1100,Construction and Conversion,08/02/2024,130416300,,Corporate Asset Management
INSERTED DETAIL,708708,William Gough Limited,"1,126.81",C1100,Construction and Conversion,08/02/2024,130416303,,Corporate Asset Management
INSERTED DETAIL,708708,William Gough Limited,290.67,R2001,R&M - Departmental planned (external),12/02/2024,130415626,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),12/02/2024,130415995,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),12/02/2024,130416285,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),12/02/2024,130416297,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,50.00,R2001,R&M - Departmental planned (external),12/02/2024,130416270,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,346.36,R2001,R&M - Departmental planned (external),12/02/2024,130416705,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,451.47,R2001,R&M - Departmental planned (external),12/02/2024,130416895,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,388.26,R2001,R&M - Departmental planned (external),12/02/2024,130416696,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,289.95,R2001,R&M - Departmental planned (external),12/02/2024,130416688,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,708708,William Gough Limited,579.65,R2001,R&M - Departmental planned (external),12/02/2024,130416692,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
