Transparency Report December 2023,,,,,,,,
Body Name,Service Code,Service Label,Exp Code,Expenditure Category Lvl 6,Date,Transaction Number,Supplier Name,Sum of Amount
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45279,SOT1021994,Lanrick Cottage,20521.86
Stoke City Council,4SCHL,Schools,DF129,Communications and computing,45273,SOT1015453,Laptop House Ltd,2119.9
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45278,SOT1020444,Lavender Field School Ltd,8213.04
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45278,SOT1020445,Lavender Field School Ltd,6844.2
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45267,SOT1015535,Lawton Manor,1600
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45280,SOT0959897,Lawton Manor,1600
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45280,SOT0966367,Lawton Manor,1600
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45280,SOT0975903,Lawton Manor,1600
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45280,SOT0980209,Lawton Manor,1600
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45280,SOT0988145,Lawton Manor,1600
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45280,SOT0992431,Lawton Manor,1600
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45280,SOT0999169,Lawton Manor,1600
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45280,SOT1003129,Lawton Manor,1600
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45280,SOT1011035,Lawton Manor,1600
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45280,SOT1015535,Lawton Manor,1600
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45280,SOT1021928,Lawton Manor,1600
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45267,SOT1015510,Lawton Rise Care Home,6596.879999999999
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45279,SOT1021903,Lawton Rise Care Home,5125.039999999999
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45267,SOT1015510,Lawton Rise Care Home,12105.759999999998
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45279,SOT1021903,Lawton Rise Care Home,12105.759999999998
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45267,SOT1015510,Lawton Rise Care Home,15208.300000000001
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45279,SOT1021903,Lawton Rise Care Home,15208.300000000001
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45267,SOT1015510,Lawton Rise Care Home,-630.34
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45279,SOT1021903,Lawton Rise Care Home,-630.34
Stoke City Council,4CAF,Children and Family Services,BC101,Rents,45268,SOT1015902,Lead to Change CIC,570
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45261,SOT1012469,Leaders in Care Recruitment Ltd,1506.5
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45266,SOT1015182,Leaders in Care Recruitment Ltd,1443
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45268,SOT1015691,Leaders in Care Recruitment Ltd,2231.6
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45268,SOT1015965,Leaders in Care Recruitment Ltd,2231.6
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45268,SOT1015966,Leaders in Care Recruitment Ltd,2231.6
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45275,SOT1019745,Leaders in Care Recruitment Ltd,1484.72
Stoke City Council,4STAR,Strategy & Resources,da100,Equipment  furniture and mater,45261,SOT1012455,Leec Limited,3200
Stoke City Council,4HDG,"Housing, Development & Growth",CC104,Contract hire&operating leases,45280,SOT1016378,Leeds Commercial Ltd,2552
Stoke City Council,4PUBH,Public Health,BA100,Repairs alterations mtce of bu,45261,SOT1013422,Leisureteq,1463.3
Stoke City Council,4SCHL,Schools,CC100,Contract hire&operating leases,45275,SOT1019687,Leon`S Coach Travel (Stafford) Ltd,950
Stoke City Council,4STAR,Strategy & Resources,dg105,Expenses,45265,SOT1014938,Liberata Pba,28469
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45275,SOT1020104,Liberty Academy Trust Ltd,9760
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45275,SOT1020105,Liberty Academy Trust Ltd,10345.67
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45275,SOT1020106,Liberty Academy Trust Ltd,10345.67
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45275,SOT1020107,Liberty Academy Trust Ltd,10345.67
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45275,SOT1020110,Liberty Academy Trust Ltd,7937.67
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45275,SOT1020111,Liberty Academy Trust Ltd,7937.67
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45275,SOT1020113,Liberty Academy Trust Ltd,14035
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45275,SOT1020114,Liberty Academy Trust Ltd,13020.67
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG115,Other establishments,45264,SOT1014309,Lifeways,8655.8
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG115,Other establishments,45264,SOT1014306,Lifeways Community Care,9867.56
Stoke City Council,4HRAHT,Housing Transformation,IC516,Property Based Charges,45280,SOT1022417,REDACTED - Personal Data,3293.46
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45267,SOT1015530,Lindly House,5231.2
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45279,SOT1021923,Lindly House,5231.2
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45267,SOT1015530,Lindly House,2637.74
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45279,SOT1021923,Lindly House,2637.74
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45267,SOT1015530,Lindly House,1500
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45279,SOT1021923,Lindly House,1500
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45267,SOT1015530,Lindly House,-1300
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45279,SOT1021923,Lindly House,-1300
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45275,SOT1020102,Little Dreamers Nursery,1333.33
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45275,SOT1020103,Little Dreamers Nursery,5323.33
Stoke City Council,4CAF,Children and Family Services,EG223,Other establishments,45264,SOT1013832,Little Dreamers Nursery,1808
Stoke City Council,4STAR,Strategy & Resources,BA100,Repairs alterations mtce of bu,45261,SOT1013410,Loanguard Limited t/a S E Controls,1080
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45273,SOT1019491,Longboat Special Education Ltd,29744.7
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWBM,Works,45280,SOT1015767,Longcape Ltd,1100
Stoke City Council,4STAR,Strategy & Resources,BC100,Rents,45266,SOT1014882,Louis Taylor Limited Client Account,945.25
Stoke City Council,4STAR,Strategy & Resources,BC100,Rents,45266,SOT1015247,Louis Taylor Limited Client Account,1558.2
Stoke City Council,4STAR,Strategy & Resources,DG100,Expenses,45268,SOT1015921,Louis Taylor Ltd,2730
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWRE,External Fees,45268,SOT1015829,REDACTED - Personal Data,8490.94
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45267,SOT1015605,Lovett Care Limited T/A Hilton House,25620.989999999998
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45279,SOT1021997,Lovett Care Limited T/A Hilton House,17985.28
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45267,SOT1015605,Lovett Care Limited T/A Hilton House,10136.08
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45279,SOT1021997,Lovett Care Limited T/A Hilton House,10136.08
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45267,SOT1015605,Lovett Care Limited T/A Hilton House,1263.56
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45279,SOT1021997,Lovett Care Limited T/A Hilton House,1913.56
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45267,SOT1015605,Lovett Care Limited T/A Hilton House,-1587.8799999999999
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45279,SOT1021997,Lovett Care Limited T/A Hilton House,-1026.98
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45267,SOT1015605,Lovett Care Limited T/A Hilton House,-1342.1799999999998
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45279,SOT1021997,Lovett Care Limited T/A Hilton House,-1342.1799999999998
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45267,SOT1015605,Lovett Care Limited T/A Hilton House,-707.8
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45279,SOT1021997,Lovett Care Limited T/A Hilton House,-707.8
Stoke City Council,4CAF,Children and Family Services,CC109,Contract hire&operating leases,45280,SOT1021828,Lucky Seven Private Hire,80166.83
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,CC109,Contract hire&operating leases,45280,SOT1021828,Lucky Seven Private Hire,13283.8
Stoke City Council,4CITD,City Director,DB104,Catering,45280,SOT1013221,LWC DRINKS LTD. T/A ,635.44
Stoke City Council,4CITD,City Director,DB104,Catering,45280,SOT1014456,LWC DRINKS LTD. T/A ,3205.15
Stoke City Council,4PUBH,Public Health,DB104,Catering,45266,SOT1010838,LWC DRINKS LTD. T/A ,8175.76
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45267,SOT1015561,Lyme Valley House Ltd,2751.4300000000003
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45279,SOT1021954,Lyme Valley House Ltd,3780
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45267,SOT1015561,Lyme Valley House Ltd,2600
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45279,SOT1021954,Lyme Valley House Ltd,2600
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45267,SOT1015561,Lyme Valley House Ltd,1300
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45279,SOT1021954,Lyme Valley House Ltd,1300
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45267,SOT1015561,Lyme Valley House Ltd,-552.82
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45279,SOT1021954,Lyme Valley House Ltd,-552.82
Stoke City Council,4CAF,Children and Family Services,EG171,Other establishments,45268,SOT1016074,REDACTED - Personal Data,1631.25
Stoke City Council,4STAR,Strategy & Resources,DD100,Printing  stationery and gener,45273,SOT1011542,Lyreco Uk Limited,797.5
Stoke City Council,4HDG,"Housing, Development & Growth",de135,Services,45266,SOT1015200,M Ridgway Tarmacing Ltd,3700
Stoke City Council,4HDG,"Housing, Development & Growth",de135,Services,45266,SOT1015201,M Ridgway Tarmacing Ltd,6900
Stoke City Council,4HDG,"Housing, Development & Growth",de135,Services,45266,SOT1015202,M Ridgway Tarmacing Ltd,3500
Stoke City Council,4HDG,"Housing, Development & Growth",de135,Services,45266,SOT1015352,M Ridgway Tarmacing Ltd,2700
Stoke City Council,4STAR,Strategy & Resources,DE113,Services,45280,SOT1022648,REDACTED - Personal Data,594.4
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45273,SOT1019441,Mangrove Care Ltd,15000
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45267,SOT1015520,REDACTED - Personal Data,1300
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45279,SOT1021913,REDACTED - Personal Data,1300
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45267,SOT1015520,REDACTED - Personal Data,-520.28
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45279,SOT1021913,REDACTED - Personal Data,-520.28
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45268,SOT1015777,Manor Hall Academy Trust,47707.05
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45268,SOT1016102,Manor Hall Academy Trust,3435.48
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45267,SOT1015666,Manor House Nursing Home Staffordshire,1800
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45279,SOT1022057,Manor House Nursing Home Staffordshire,1800
Stoke City Council,4STAR,Strategy & Resources,DE113,Services,45273,SOT1019386,MANOUBI MOHAMMED BEN L AMRI,1067.38
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45266,SOT1014959,Maple Hayes School,7830
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45266,SOT1014962,Maple Hayes School,7835.2
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45267,SOT1015588,Maple Leaf Lodge,4130.4
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45279,SOT1021981,Maple Leaf Lodge,4130.4
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45267,SOT1015617,Maple Tree Court Care Home,3417.14
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45279,SOT1022009,Maple Tree Court Care Home,9160
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45267,SOT1015617,Maple Tree Court Care Home,5200
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45279,SOT1022009,Maple Tree Court Care Home,5500
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45267,SOT1015617,Maple Tree Court Care Home,1300
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45279,SOT1022009,Maple Tree Court Care Home,1300
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45267,SOT1015617,Maple Tree Court Care Home,-1722.3
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45279,SOT1022009,Maple Tree Court Care Home,-1722.3
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45267,SOT1015617,Maple Tree Court Care Home,-1300
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45279,SOT1022009,Maple Tree Court Care Home,-1300
Stoke City Council,4HRAHT,Housing Transformation,EG170,Other establishments,45280,SOT1020893,REDACTED - Personal Data,912.79
Stoke City Council,4STAR,Strategy & Resources,df123,Communications and computing,45278,SOT1011824,Marlowe Digital Ltd,1400
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45280,SOT1020826,Match Foster Care Ltd,138445.96
Stoke City Council,4HDG,"Housing, Development & Growth",AA700,Agency staff,45264,SOT1008827,Matchtech Group,2200
Stoke City Council,4HDG,"Housing, Development & Growth",AA700,Agency staff,45264,SOT1008828,Matchtech Group,2200
Stoke City Council,4HDG,"Housing, Development & Growth",AA700,Agency staff,45264,SOT1008829,Matchtech Group,2145
Stoke City Council,4HDG,"Housing, Development & Growth",AA700,Agency staff,45264,SOT1008831,Matchtech Group,2255
Stoke City Council,4HDG,"Housing, Development & Growth",AA700,Agency staff,45266,SOT1015282,Matchtech Group,2255
Stoke City Council,4HDG,"Housing, Development & Growth",AA700,Agency staff,45275,SOT1020064,Matchtech Group,2200
Stoke City Council,4HDG,"Housing, Development & Growth",AA700,Agency staff,45275,SOT1020065,Matchtech Group,2062.5
Stoke City Council,4HDG,"Housing, Development & Growth",AA700,Agency staff,45275,SOT1020066,Matchtech Group,1564.2
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWNE,External Fees,45266,SOT1015249,Matchtech Group,990
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWNE,External Fees,45273,SOT1011633,Matchtech Group,1650
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWNE,External Fees,45275,SOT1019634,Matchtech Group,1650
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWNE,External Fees,45280,SOT1013390,Matchtech Group,1650
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWNE,External Fees,45280,SOT1015750,Matchtech Group,1650
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45267,SOT1015612,Mauricare Ltd,1320
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45279,SOT1022004,Mauricare Ltd,1320
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45275,SOT1019733,MBM Training,1600
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45275,SOT1020133,MBM Training,1600
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45275,SOT1020134,MBM Training,1400
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45267,SOT1015664,Meadow Bank Care Home,1647.24
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45279,SOT1022055,Meadow Bank Care Home,1647.24
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45267,SOT1015668,Meadow Court Nursing Home,3187.26
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45279,SOT1022059,Meadow Court Nursing Home,3187.26
Stoke City Council,4CAF,Children and Family Services,EG218,Other establishments,45261,SOT1013802,MedGen Ltd,615.41
Stoke City Council,4CAF,Children and Family Services,EG218,Other establishments,45261,SOT1013803,MedGen Ltd,504.94
Stoke City Council,4CAF,Children and Family Services,EG218,Other establishments,45261,SOT1013804,MedGen Ltd,526.02
Stoke City Council,4CAF,Children and Family Services,EG218,Other establishments,45261,SOT1013805,MedGen Ltd,589.27
Stoke City Council,4CAF,Children and Family Services,EG218,Other establishments,45261,SOT1013807,MedGen Ltd,557.64
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45267,SOT1015529,Mencap,15388.42
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45279,SOT1021922,Mencap,15388.42
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45267,SOT1015490,Methodist Homes (Claybourne),6676.16
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45267,SOT1015491,Methodist Homes (Claybourne),2767.64
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45279,SOT1021883,Methodist Homes (Claybourne),6676.16
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45279,SOT1021884,Methodist Homes (Claybourne),2767.64
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45267,SOT1015490,Methodist Homes (Claybourne),10873.160000000002
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45279,SOT1021883,Methodist Homes (Claybourne),10873.160000000002
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45267,SOT1015490,Methodist Homes (Claybourne),2638.58
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45279,SOT1021883,Methodist Homes (Claybourne),2638.58
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45267,SOT1015490,Methodist Homes (Claybourne),-1198.4
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45279,SOT1021883,Methodist Homes (Claybourne),-1198.4
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45267,SOT1015490,Methodist Homes (Claybourne),-2414.08
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45279,SOT1021883,Methodist Homes (Claybourne),-2414.08
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45267,SOT1015490,Methodist Homes (Claybourne),-1245.76
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45279,SOT1021883,Methodist Homes (Claybourne),-1245.76
Stoke City Council,4CAF,Children and Family Services,EA164,Independent units within CC,45271,SOT1016204,REDACTED - Personal Data,1916.6399999999999
Stoke City Council,4HRAHT,Housing Transformation,IC516,Property Based Charges,45261,SOT1013752,REDACTED - Personal Data,2195.2
Stoke City Council,4PUBH,Public Health,AA700,Agency staff,45264,SOT1014080,Michael Page International Recruitment Limited,2070
Stoke City Council,4PUBH,Public Health,AA700,Agency staff,45264,SOT1014129,Michael Page International Recruitment Limited,2070
Stoke City Council,4PUBH,Public Health,AA700,Agency staff,45264,SOT1014131,Michael Page International Recruitment Limited,2242.5
Stoke City Council,4HDG,"Housing, Development & Growth",CA105,Direct transport costs,45268,SOT1015804,Midlands JCB Limited,950.94
Stoke City Council,4HDG,"Housing, Development & Growth",CA105,Direct transport costs,45280,SOT1013495,Midlands JCB Limited,4458.99
Stoke City Council,4HDG,"Housing, Development & Growth",CA105,Direct transport costs,45280,SOT1013497,Midlands JCB Limited,3494.1
Stoke City Council,4HDG,"Housing, Development & Growth",DA102,Equipment  furniture and mater,45268,SOT1011308,Midlands JCB Limited,2121.34
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,AA100,Salaries,45266,SOT1015159,Midlands Partnership NHS Foundation Trust,56381.520000000004
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,AA100,Salaries,45266,SOT1015160,Midlands Partnership NHS Foundation Trust,16495.15
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,AA100,Salaries,45266,SOT1015161,Midlands Partnership NHS Foundation Trust,50915.3
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45267,SOT1015549,Minehome Ltd,3506.26
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45279,SOT1021942,Minehome Ltd,6006.26
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45267,SOT1015549,Minehome Ltd,-1261.3
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45279,SOT1021942,Minehome Ltd,-1261.3
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG104,Other establishments,45267,SOT1015509,Minehome Ltd  T/A Church Terrace Nursing,1820
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG104,Other establishments,45279,SOT1021902,Minehome Ltd  T/A Church Terrace Nursing,1820
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45267,SOT1015509,Minehome Ltd  T/A Church Terrace Nursing,14260.8
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45279,SOT1021902,Minehome Ltd  T/A Church Terrace Nursing,18160.8
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45267,SOT1015509,Minehome Ltd  T/A Church Terrace Nursing,5240.4400000000005
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45279,SOT1021902,Minehome Ltd  T/A Church Terrace Nursing,5250.4400000000005
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45267,SOT1015509,Minehome Ltd  T/A Church Terrace Nursing,1300
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45279,SOT1021902,Minehome Ltd  T/A Church Terrace Nursing,1300
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45267,SOT1015509,Minehome Ltd  T/A Church Terrace Nursing,22861.019999999997
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45279,SOT1021902,Minehome Ltd  T/A Church Terrace Nursing,6419.82
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45267,SOT1015509,Minehome Ltd  T/A Church Terrace Nursing,-1022.94
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45279,SOT1021902,Minehome Ltd  T/A Church Terrace Nursing,-1022.94
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG115,Other establishments,45264,SOT1014330,Minerva Supported Living Ltd,4106.64
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG429,Other establishments,45264,SOT1014330,Minerva Supported Living Ltd,1613.29
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG433,Other establishments,45264,SOT1014330,Minerva Supported Living Ltd,1210
Stoke City Council,4HDG,"Housing, Development & Growth",DA207,Equipment  furniture and mater,45266,SOT1015353,Mini Cam Limited,1504.99
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45267,SOT1015648,Minister Care Group,1800
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45267,SOT1015649,Minister Care Group,1160
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45279,SOT1022039,Minister Care Group,1800
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45279,SOT1022040,Minister Care Group,1160
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45267,SOT1015648,Minister Care Group,3226.3599999999997
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45279,SOT1022039,Minister Care Group,3226.3599999999997
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45267,SOT1015648,Minister Care Group,4039.42
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45279,SOT1022039,Minister Care Group,4039.42
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45267,SOT1015648,Minister Care Group,-541.16
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45279,SOT1022039,Minister Care Group,-541.16
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXCGR,Grant Payments,45261,SOT1013536,REDACTED - Personal Data,8173.26
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXCGR,Grant Payments,45268,SOT1015973,REDACTED - Personal Data,6666.67
Stoke City Council,4CITD,City Director,dh100,Grants and subscriptions,45266,SOT1013808,Mitchell Memorial Youth Arts Centre Limited,6250
Stoke City Council,4HRAHT,Housing Transformation,DK107,Miscellaneous expenses,45278,SOT1020493,MJV Solicitors,1138.14
Stoke City Council,4HRADRC,Housing Development and Regen Capital,QXWRE,External Fees,45266,SOT1015273,Mode Architects Limited,2450
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45278,SOT1020802,Monarch Interventions,60625.72
Stoke City Council,4CAF,Children and Family Services,EA147,Independent units within CC,45278,SOT1020801,Monarch Interventions,14865.119999999999
Stoke City Council,4CAF,Children and Family Services,EG133,Other establishments,45278,SOT1020801,Monarch Interventions,1500
