Transparency Report October 2023,,,,,,,,
Body Name,Service Code,Service Label,Exp Code,Expenditure Category Lvl 6,Date,Transaction Number,Supplier Name,Sum of Amount
Stoke City Council,4HRAHT,Housing Transformation,BA100,Repairs alterations mtce of bu,45217,SOT0993454,JLA Group Ltd,2168
Stoke City Council,4HRAHT,Housing Transformation,DE100,Services,45219,SOT0996655,JLA Group Ltd,2168
Stoke City Council,4CAF,Children and Family Services,EG196,Other establishments,45201,SOT0989024,Joanna Buckard t/a Red Balloon Training,700
Stoke City Council,4PUBH,Public Health,DE108,Services,45205,SOT0990568,Joanne Deakin,620
Stoke City Council,4CAF,Children and Family Services,db104,Catering,45215,SOT0993119,Johal Dairies,2126.49
Stoke City Council,4CAF,Children and Family Services,db104,Catering,45219,SOT0996744,Johal Dairies,3304.35
Stoke City Council,4HDG,"Housing, Development & Growth",cc104,Contract hire&operating leases,45203,SOT0989157,John Bownes Limited,1180
Stoke City Council,4HDG,"Housing, Development & Growth",cc104,Contract hire&operating leases,45212,SOT0992288,John Bownes Limited,1487.5
Stoke City Council,4HDG,"Housing, Development & Growth",dg105,Expenses,45210,SOT0991607,Jonathan Lewis KC,1575
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWNE,External Fees,45217,SOT0993398,JSM Construction Limited,5938.26
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45205,SOT0991030,Jules Private Limited,36381.43
Stoke City Council,4SCHL,Schools,DE176,Services,45210,SOT0990868,Juliet Counselling & Therapy Service,1280
Stoke City Council,4SCHL,Schools,DE176,Services,45219,SOT0997109,Juliet Counselling & Therapy Service,1000
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG115,Other establishments,45208,SOT0991384,Jump 2 Independence Ltd,12797.24
Stoke City Council,4SUSP,Suspended Codes,DG134,Expenses,45224,SOT0998222,Kabanda Trust,2972.3
Stoke City Council,4CAF,Children and Family Services,de113,Services,45205,SOT0991009,Karen Darley (Tutoring),2175
Stoke City Council,4CAF,Children and Family Services,de113,Services,45205,SOT0991010,Karen Darley (Tutoring),1350
Stoke City Council,4CAF,Children and Family Services,de113,Services,45210,SOT0992235,Karen Darley (Tutoring),1350
Stoke City Council,4HDG,"Housing, Development & Growth",de135,Services,45219,SOT0992086,Keble Heath Construction Ltd                      ,29341.11
Stoke City Council,4HDG,"Housing, Development & Growth",de135,Services,45224,SOT0997566,Keble Heath Construction Ltd                      ,19525
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45205,SOT0990968,Keddleston Group,17492.86
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45205,SOT0990969,Keddleston Group,19091.7
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45224,SOT0997587,Keddleston Group,16928.57
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45224,SOT0997588,Keddleston Group,18475.84
Stoke City Council,4CAF,Children and Family Services,EG217,Other establishments,45203,SOT0984410,Keddleston Group,1110
Stoke City Council,4CAF,Children and Family Services,EG217,Other establishments,45203,SOT0989169,Keddleston Group,2100
Stoke City Council,4CAF,Children and Family Services,EG217,Other establishments,45203,SOT0989170,Keddleston Group,2160
Stoke City Council,4CAF,Children and Family Services,EA147,Independent units within CC,45205,SOT0990959,Keelan Taylor Care Ltd,4428.57
Stoke City Council,4CAF,Children and Family Services,EA147,Independent units within CC,45212,SOT0990959,Keelan Taylor Care Ltd,4428.57
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG115,Other establishments,45208,SOT0991415,Keelan Taylor Care Ltd,2185.72
Stoke City Council,4CAF,Children and Family Services,EG196,Other establishments,45217,SOT0996292,Kemball School Academy,807.5
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45211,SOT0992525,Kenwood House Care Home,13595.96
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45225,SOT0999264,Kenwood House Care Home,13595.96
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45205,SOT0990972,Keswick Care,35428.57
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45211,SOT0992467,Keswick House,2108.36
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45225,SOT0999205,Keswick House,2108.36
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45211,SOT0992467,Keswick House,10531.92
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45225,SOT0999205,Keswick House,10531.92
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45201,SOT0989101,Key 2 care Ltd T/A Derbyshire Care Service,86227.53
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45203,SOT0989348,Key 2 care Ltd T/A Derbyshire Care Service,3000
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45205,SOT0990705,Key 2 care Ltd T/A Derbyshire Care Service,52040.5
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45205,SOT0990706,Key 2 care Ltd T/A Derbyshire Care Service,75931.6
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45205,SOT0990708,Key 2 care Ltd T/A Derbyshire Care Service,42702.17
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45210,SOT0992104,Key 2 care Ltd T/A Derbyshire Care Service,13330.7
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45226,SOT0999027,Key 2 care Ltd T/A Derbyshire Care Service,16878.65
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45229,SOT0999761,Key 2 care Ltd T/A Derbyshire Care Service,21728
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45229,SOT0999762,Key 2 care Ltd T/A Derbyshire Care Service,21955.95
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45229,SOT0999763,Key 2 care Ltd T/A Derbyshire Care Service,53660.33
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45229,SOT0999764,Key 2 care Ltd T/A Derbyshire Care Service,49251.75
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45229,SOT0999769,Key 2 care Ltd T/A Derbyshire Care Service,40182.25
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45229,SOT0999771,Key 2 care Ltd T/A Derbyshire Care Service,70004.9
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45210,SOT0992104,Key 2 care Ltd T/A Derbyshire Care Service,1242.6
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45226,SOT0999027,Key 2 care Ltd T/A Derbyshire Care Service,1460.6
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45201,SOT0989125,Keys PCE Limited,10290
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45201,SOT0989127,Keys PCE Limited,16170
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45205,SOT0990960,Keys PCE Limited,18304.29
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45205,SOT0990961,Keys PCE Limited,18304.29
Stoke City Council,4CAF,Children and Family Services,de113,Services,45219,SOT0993418,Kids ,1538.82
Stoke City Council,4CAF,Children and Family Services,de113,Services,45219,SOT0996534,Kids ,769.41
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWNC,Works,45203,SOT0990036,Kiely Bros.Ltd.                                   ,185669.97
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",qxwlc,Works,45217,SOT0991266,Kier Construstion Limited,6702.51
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45211,SOT0992415,Kingsley Rest Home,1300
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45225,SOT0999152,Kingsley Rest Home,1300
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45211,SOT0992415,Kingsley Rest Home,2670.6
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45225,SOT0999152,Kingsley Rest Home,2670.6
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45211,SOT0992415,Kingsley Rest Home,-616.46
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45225,SOT0999152,Kingsley Rest Home,-616.46
Stoke City Council,4HDG,"Housing, Development & Growth",cc104,Contract hire&operating leases,45203,SOT0990041,Kion Financial Services T/A LINDE MH FINANCIAL SER,512.3
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45211,SOT0992554,Kirklands Care Ltd - The Beeches,12930
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45225,SOT0999293,Kirklands Care Ltd - The Beeches,12930
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45211,SOT0992554,Kirklands Care Ltd - The Beeches,9915.54
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45225,SOT0999293,Kirklands Care Ltd - The Beeches,10472.68
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45211,SOT0992554,Kirklands Care Ltd - The Beeches,5000
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45225,SOT0999293,Kirklands Care Ltd - The Beeches,5000
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG210,Other establishments,45211,SOT0992554,Kirklands Care Ltd - The Beeches,1160
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG210,Other establishments,45225,SOT0999293,Kirklands Care Ltd - The Beeches,1160
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45211,SOT0992554,Kirklands Care Ltd - The Beeches,-539.6
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45225,SOT0999293,Kirklands Care Ltd - The Beeches,-539.6
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45211,SOT0992554,Kirklands Care Ltd - The Beeches,-591.14
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45225,SOT0999293,Kirklands Care Ltd - The Beeches,-591.14
Stoke City Council,4PUBH,Public Health,DH102,Grants and subscriptions,45212,SOT0992638,"Knight, Kavangh & Page Ltd",897.5
Stoke City Council,4STAR,Strategy & Resources,da100,Equipment  furniture and mater,45203,SOT0984107,Kolor Art Ltd,874.11
Stoke City Council,4CIVIC,Civic and Corporate Expenses,de116,Services,45226,SOT0999554,KPMG llp,31500
Stoke City Council,4CIVIC,Civic and Corporate Expenses,de116,Services,45226,SOT0999555,KPMG llp,17500
Stoke City Council,4CIVIC,Civic and Corporate Expenses,de116,Services,45226,SOT0999556,KPMG llp,26950
Stoke City Council,4CIVIC,Civic and Corporate Expenses,de116,Services,45226,SOT0999557,KPMG llp,8750
Stoke City Council,4SUSP,Suspended Codes,de113,Services,45226,SOT0998848,Labour Works Ltd,8063.8
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45211,SOT0992562,Lake View Nursing Home,6200
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45225,SOT0999301,Lake View Nursing Home,3164.29
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45211,SOT0992562,Lake View Nursing Home,4062.3
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45225,SOT0999301,Lake View Nursing Home,4062.3
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45211,SOT0992471,Langston Residential Care Ltd,7856.62
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45225,SOT0999209,Langston Residential Care Ltd,7856.62
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45211,SOT0992500,Lanrick Cottage,20521.86
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45225,SOT0999238,Lanrick Cottage,20521.86
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45211,SOT0992431,Lawton Manor,1600
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45225,SOT0999169,Lawton Manor,1600
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45211,SOT0992408,Lawton Rise Care Home,4536.299999999999
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45225,SOT0999145,Lawton Rise Care Home,7627.17
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45211,SOT0992408,Lawton Rise Care Home,10305.76
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45225,SOT0999145,Lawton Rise Care Home,10305.76
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45211,SOT0992408,Lawton Rise Care Home,15208.300000000001
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45225,SOT0999145,Lawton Rise Care Home,15208.300000000001
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45211,SOT0992408,Lawton Rise Care Home,-630.34
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45225,SOT0999145,Lawton Rise Care Home,-630.34
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45210,SOT0991956,Leaders in Care Recruitment Ltd,2231.6
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45226,SOT0999516,Leaders in Care Recruitment Ltd,2231.6
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45226,SOT0999517,Leaders in Care Recruitment Ltd,2231.6
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45226,SOT0999518,Leaders in Care Recruitment Ltd,2231.6
Stoke City Council,4CITD,City Director,DF126,Communications and computing,45208,SOT0989037,Learning Nexus Ltd,21592
Stoke City Council,4STAR,Strategy & Resources,da100,Equipment  furniture and mater,45201,SOT0979254,Leec Limited,3200
Stoke City Council,4STAR,Strategy & Resources,da100,Equipment  furniture and mater,45224,SOT0996747,Leec Limited,3200
Stoke City Council,4HDG,"Housing, Development & Growth",cc104,Contract hire&operating leases,45210,SOT0992212,Leeds Commercial Ltd,2668
Stoke City Council,4HDG,"Housing, Development & Growth",cc104,Contract hire&operating leases,45224,SOT0996029,Leeds Commercial Ltd,2436
Stoke City Council,4HDG,"Housing, Development & Growth",cc104,Contract hire&operating leases,45224,SOT0996103,Leeds Commercial Ltd,1035
Stoke City Council,4HDG,"Housing, Development & Growth",da100,Equipment  furniture and mater,45226,SOT0999377,Les Halman Nurseries Ltd,2013
Stoke City Council,4PUBH,Public Health,da100,Equipment  furniture and mater,45226,SOT0999009,Les Halman Nurseries Ltd,3036
Stoke City Council,4STAR,Strategy & Resources,dg105,Expenses,45224,SOT0992244,Liberata Pba,19854
Stoke City Council,4STAR,Strategy & Resources,DH102,Grants and subscriptions,45210,SOT0987369,Libraries Connected,561.71
Stoke City Council,4CAF,Children and Family Services,DE100,Services,45208,SOT0987505,Lichfield Cathedral School,2312.3
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG115,Other establishments,45208,SOT0991385,Lifeways,8655.8
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG115,Other establishments,45208,SOT0991382,Lifeways Community Care,9867.56
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45211,SOT0992393,Lifeways Community Care,6319.02
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45225,SOT0999130,Lifeways Community Care,6319.02
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45222,SOT0992816,Lily Rose Care Group Ltd,6218.45
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45222,SOT0992816,Lily Rose Care Group Ltd,1188.1
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45222,SOT0992816,Lily Rose Care Group Ltd,981
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45211,SOT0992426,Lindly House,5231.2
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45225,SOT0999164,Lindly House,5231.2
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45211,SOT0992426,Lindly House,2637.74
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45225,SOT0999164,Lindly House,2637.74
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45211,SOT0992426,Lindly House,1500
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45225,SOT0999164,Lindly House,1500
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45211,SOT0992426,Lindly House,-1300
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45225,SOT0999164,Lindly House,-1300
Stoke City Council,4STAR,Strategy & Resources,dg105,Expenses,45205,SOT0990442,LINENHALL CHAMBERS,900
Stoke City Council,4STAR,Strategy & Resources,dg105,Expenses,45217,SOT0990730,LINENHALL CHAMBERS,2550
Stoke City Council,4HRAHT,Housing Transformation,EG170,Other establishments,45217,SOT0993350,REDACTED - Personal Data,1000
Stoke City Council,4HRAHT,Housing Transformation,EG170,Other establishments,45224,SOT0998607,REDACTED - Personal Data,1000
Stoke City Council,4CAF,Children and Family Services,de113,Services,45203,SOT0990162,Little Dreamers Nursery,666.66
Stoke City Council,4CAF,Children and Family Services,de113,Services,45203,SOT0990163,Little Dreamers Nursery,1333.33
Stoke City Council,4CAF,Children and Family Services,de113,Services,45203,SOT0990164,Little Dreamers Nursery,2470
Stoke City Council,4CAF,Children and Family Services,de113,Services,45203,SOT0990183,Little Dreamers Nursery,1333.33
Stoke City Council,4CAF,Children and Family Services,CC109,Contract hire&operating leases,45217,SOT0993410,Liverpool City Council,3974.04
Stoke City Council,4SCHL,Schools,DF129,Communications and computing,45224,SOT0998758,London Grid for Learning,6295
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45205,SOT0990975,Longboat Special Education Ltd,30736.32
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45222,SOT0997589,Longboat Special Education Ltd,29744.7
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWBM,Works,45210,SOT0991959,Longcape Ltd,2750
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWBM,Works,45224,SOT0993238,Longcape Ltd,4400
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,eg136,Other establishments,45222,SOT0997341,Lord Care Solutions Stoke-on-Trent,3597
Stoke City Council,4STAR,Strategy & Resources,IC500,Property Based Charges,45226,SOT0999380,Louis Taylor Limited Client Account,2248.13
Stoke City Council,4PUBH,Public Health,DE108,Services,45205,SOT0990530,REDACTED - Personal Data,700
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45211,SOT0992503,Lovett Care Limited T/A Hilton House,33942.59999999999
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45225,SOT0999241,Lovett Care Limited T/A Hilton House,26750.989999999998
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45211,SOT0992503,Lovett Care Limited T/A Hilton House,-6542.669999999996
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45225,SOT0999241,Lovett Care Limited T/A Hilton House,10136.08
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45211,SOT0992503,Lovett Care Limited T/A Hilton House,2192.13
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45225,SOT0999241,Lovett Care Limited T/A Hilton House,1263.56
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45211,SOT0992503,Lovett Care Limited T/A Hilton House,-1587.8799999999999
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45225,SOT0999241,Lovett Care Limited T/A Hilton House,-3394.3599999999997
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45211,SOT0992503,Lovett Care Limited T/A Hilton House,-1342.1799999999998
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45225,SOT0999241,Lovett Care Limited T/A Hilton House,-1342.1799999999998
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45211,SOT0992503,Lovett Care Limited T/A Hilton House,-707.8
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45225,SOT0999241,Lovett Care Limited T/A Hilton House,-707.8
Stoke City Council,4PUBH,Public Health,EA175,Independent units within CC,45226,SOT0999423,Lucie Wedgwood Surgery Limited,995
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,CC109,Contract hire&operating leases,45219,SOT0997082,Lucky Seven Private Hire,7012.83
Stoke City Council,4PUBH,Public Health,db104,Catering,45205,SOT0987348,LWC DRINKS LTD. T/A ,625.4
Stoke City Council,4PUBH,Public Health,db104,Catering,45217,SOT0992766,LWC DRINKS LTD. T/A ,4123.35
Stoke City Council,4PUBH,Public Health,db104,Catering,45217,SOT0996209,LWC DRINKS LTD. T/A ,-1585.9
Stoke City Council,4PUBH,Public Health,db104,Catering,45224,SOT0992129,LWC DRINKS LTD. T/A ,1912.94
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45211,SOT0992458,Lyme Valley House Ltd,18620
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45225,SOT0999196,Lyme Valley House Ltd,4980
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45211,SOT0992458,Lyme Valley House Ltd,2600
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45225,SOT0999196,Lyme Valley House Ltd,2600
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45211,SOT0992458,Lyme Valley House Ltd,1300
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45225,SOT0999196,Lyme Valley House Ltd,1300
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45211,SOT0992458,Lyme Valley House Ltd,-552.82
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45225,SOT0999196,Lyme Valley House Ltd,-552.82
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,AA700,Agency staff,45205,SOT0988701,Lynn Johnson Consultants Ltd,6875
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DA173,Equipment  furniture and mater,45203,SOT0978913,Lyreco Uk Limited,618.75
Stoke City Council,4STAR,Strategy & Resources,DD100,Printing  stationery and gener,45203,SOT0980529,Lyreco Uk Limited,638
Stoke City Council,4HDG,"Housing, Development & Growth",de135,Services,45203,SOT0990168,M Ridgway Tarmacing Ltd,2400
Stoke City Council,4HDG,"Housing, Development & Growth",de135,Services,45203,SOT0990173,M Ridgway Tarmacing Ltd,3800
Stoke City Council,4HDG,"Housing, Development & Growth",de135,Services,45208,SOT0991284,M Ridgway Tarmacing Ltd,3600
Stoke City Council,4HDG,"Housing, Development & Growth",de135,Services,45217,SOT0993270,M Ridgway Tarmacing Ltd,5500
Stoke City Council,4HDG,"Housing, Development & Growth",de135,Services,45226,SOT0999696,M Ridgway Tarmacing Ltd,3600
Stoke City Council,4HDG,"Housing, Development & Growth",DH108,Grants and subscriptions,45224,SOT0991930,Maber Associates Limited,600
Stoke City Council,4HDG,"Housing, Development & Growth",DH102,Grants and subscriptions,45210,SOT0991984,Mallard Consultancy Ltd,999
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45205,SOT0990924,Mangrove Care Ltd,15000
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45211,SOT0992565,Manor House Nursing Home Staffordshire,1800
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45225,SOT0999304,Manor House Nursing Home Staffordshire,1800
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45211,SOT0913686,Maple Leaf Lodge,3971.54
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45211,SOT0919831,Maple Leaf Lodge,3971.54
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45211,SOT0923208,Maple Leaf Lodge,3971.54
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45211,SOT0931541,Maple Leaf Lodge,3971.54
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45211,SOT0992485,Maple Leaf Lodge,3971.54
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45225,SOT0999223,Maple Leaf Lodge,3971.54
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45211,SOT0992514,Maple Tree Court Care Home,6460
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45225,SOT0999253,Maple Tree Court Care Home,6460
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45211,SOT0992514,Maple Tree Court Care Home,5200
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45225,SOT0999253,Maple Tree Court Care Home,5200
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45211,SOT0992514,Maple Tree Court Care Home,1300
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45225,SOT0999253,Maple Tree Court Care Home,1300
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45211,SOT0992514,Maple Tree Court Care Home,-1014.64
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45225,SOT0999253,Maple Tree Court Care Home,-1014.64
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45211,SOT0992514,Maple Tree Court Care Home,-1300
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45225,SOT0999253,Maple Tree Court Care Home,-1300
Stoke City Council,4HDG,"Housing, Development & Growth",BC100,Rents,45201,SOT0989126,MAPP,10375
Stoke City Council,4HDG,"Housing, Development & Growth",DH101,Grants and subscriptions,45203,SOT0989361,Marston and Price,592
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC398,Fees and Charges,45205,SOT0990686,REDACTED - Personal Data,2481.04
Stoke City Council,4PUBH,Public Health,BA100,Repairs alterations mtce of bu,45215,SOT0992111,Mason`s Right Price Carpets & Beds,2208.33
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45219,SOT0997209,Match Foster Care Ltd,112203.42000000001
Stoke City Council,4HDG,"Housing, Development & Growth",AA700,Agency staff,45203,SOT0984936,Matchtech Group,1151.43
Stoke City Council,4HDG,"Housing, Development & Growth",AA700,Agency staff,45203,SOT0984937,Matchtech Group,825.55
Stoke City Council,4HDG,"Housing, Development & Growth",AA700,Agency staff,45210,SOT0984938,Matchtech Group,1390.4
Stoke City Council,4HDG,"Housing, Development & Growth",AA700,Agency staff,45210,SOT0984939,Matchtech Group,3450
Stoke City Council,4HDG,"Housing, Development & Growth",AA700,Agency staff,45217,SOT0992801,Matchtech Group,3150
