Transparency Report June 2023,,,,,,,,
Body Name,Service Code,Service Label,Exp Code,Expenditure Category Lvl 6,Date,Transaction Number,Supplier Name,Total
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45090.999444444446,SOT0942725,Velocity Training Academy,760
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45090.999444444446,SOT0942929,Velocity Training Academy,760
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45090.999444444446,SOT0942930,Velocity Training Academy,760
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45090.999444444446,SOT0942933,Velocity Training Academy,760
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45090.999444444446,SOT0942934,Velocity Training Academy,760
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45097.999444444446,SOT0947125,Vitality Care Residential Limited,39680
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45099.999444444446,SOT0948881,Voice Fostering Ltd,5600
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45083.999444444446,SOT0942859,Voice Fostering Ltd,3039
Stoke City Council,4CAF,Children and Family Services,CC109,Contract hire&operating leases,45097.999444444446,SOT0947152,Voyager Travel,4711.5
Stoke City Council,4CAF,Children and Family Services,CC109,Contract hire&operating leases,45097.999444444446,SOT0947153,Voyager Travel,2465.1
Stoke City Council,4CAF,Children and Family Services,CC109,Contract hire&operating leases,45097.999444444446,SOT0947154,Voyager Travel,3207.6
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45085.999444444446,SOT0943384,WAC Associates LTD,8250
Stoke City Council,4CAF,Children and Family Services,EG204,Other establishments,45090.999444444446,SOT0935277,Walsall Metropolitan Borough Council,700
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45088.999444444446,SOT0943471,WANT 2 ACHIEVE,12750
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45088.999444444446,SOT0943475,WANT 2 ACHIEVE,12750
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45088.999444444446,SOT0943472,WANT 2 ACHIEVE,12750
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45088.999444444446,SOT0933307,WANT 2 ACHIEVE,12750
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45088.999444444446,SOT0943474,WANT 2 ACHIEVE,12750
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45088.999444444446,SOT0943470,WANT 2 ACHIEVE,12750
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45088.999444444446,SOT0943473,WANT 2 ACHIEVE,12750
Stoke City Council,4CAF,Children and Family Services,EG171,Other establishments,45081.999444444446,SOT0936808,Warwickshire County Council,9000
Stoke City Council,4CAF,Children and Family Services,EG100,Other establishments,45095.999444444446,SOT0946676,Watermill School Academy,1450
Stoke City Council,4CAF,Children and Family Services,eg223,Other establishments,45083.999444444446,SOT0942800,Waverton Pre School,1024.5
Stoke City Council,4CAF,Children and Family Services,EG232,Other establishments,45099.999444444446,SOT0948694,West End Centre & Cafe West End,546
Stoke City Council,4CAF,Children and Family Services,CC109,Contract hire&operating leases,45097.999444444446,SOT0947161,Wizz Leisure,4855.5
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45105.999444444446,SOT0952942,Woodbridge Family Centre,34677.14
Stoke City Council,4CAF,Children and Family Services,EG217,Other establishments,45095.999444444446,SOT0945981,Wrixon Care,2327
Stoke City Council,4CAF,Children and Family Services,EG133,Other establishments,45104.999444444446,SOT0950310,Young Horizons Limited,7789.41
Stoke City Council,4CAF,Children and Family Services,EG133,Other establishments,45104.999444444446,SOT0952763,Young Horizons Limited,7789.41
Stoke City Council,4CAF,Children and Family Services,EA147,Independent units within CC,45104.999444444446,SOT0950311,Young Horizons Limited,7789.41
Stoke City Council,4CAF,Children and Family Services,EA147,Independent units within CC,45104.999444444446,SOT0952764,Young Horizons Limited,7789.41
Stoke City Council,4CAF,Children and Family Services,CC109,Contract hire&operating leases,45099.999444444446,SOT0948734,Z Carz Private Hire Ltd,29759.58
Stoke City Council,4CAFSC,Children & Family services CAP,QXCGR,Grant Payments,45088.999444444446,SOT0944000,Ormiston Academie Trust (HO Account),68310.54
Stoke City Council,4CAFSC,Children & Family services CAP,QXWRE,External Fees,45090.999444444446,SOT0945525,Poole Dick Associates Ltd,27188
Stoke City Council,4CAFSC,Children & Family services CAP,QXWBE,External Fees,45104.999444444446,SOT0944293,Portakabin Ltd,2691
Stoke City Council,4CAFSC,Children & Family services CAP,qxwrc,Works,45092.999444444446,SOT0946111,Portakabin Ltd,65208.35
Stoke City Council,4CAFSC,Children & Family services CAP,qxwrc,Works,45090.999444444446,SOT0945091,Security Services,580
Stoke City Council,4CAFSC,Children & Family services CAP,QXWBE,External Fees,45104.999444444446,SOT0949394,Seddon Construction Ltd,13966.32
Stoke City Council,4CAFSC,Children & Family services CAP,QXWBE,External Fees,45090.999444444446,SOT0941971,Townsend & Renaudon,8980
Stoke City Council,4CAFSC,Children & Family services CAP,QXWBE,External Fees,45095.999444444446,SOT0938109,Wilde Consultants Limited,2400
Stoke City Council,4CAFSC,Children & Family services CAP,QXWBE,External Fees,45095.999444444446,SOT0937280,Wilde Consultants Limited,3520
Stoke City Council,4CITDC,City Director CAP,QXPSP,Intangible Assets,45106.999444444446,SOT0937053,Capita Business Services Ltd,39400.61
Stoke City Council,4CITDC,City Director CAP,QXPSP,Intangible Assets,45106.999444444446,SOT0928684,Capita Business Services Ltd,-117956.62
Stoke City Council,4CITDC,City Director CAP,QXPSP,Intangible Assets,45106.999444444446,SOT0928683,Capita Business Services Ltd,117956.62
Stoke City Council,4CITDC,City Director CAP,QXPII,Internal Fees,45097.999444444446,SOT0946486,Comensura Ltd,1223.75
Stoke City Council,4CITDC,City Director CAP,QXPII,Internal Fees,45090.999444444446,SOT0944266,Comensura Ltd,979
Stoke City Council,4CITDC,City Director CAP,QXPII,Internal Fees,45090.999444444446,SOT0944260,Comensura Ltd,1223.75
Stoke City Council,4CITDC,City Director CAP,QXPSE,External Fees,45104.999444444446,SOT0946827,OCNR (EMEA) LTD,13040
Stoke City Council,4CITDC,City Director CAP,QXPSE,External Fees,45106.999444444446,SOT0947674,OCNR (EMEA) LTD,9350
Stoke City Council,4CITDC,City Director CAP,QXCGR,Grant Payments,45090.999444444446,SOT0944279,Packmoor Community Hall,29584
Stoke City Council,4CIVIC,Civic and Corporate Expenses,de116,Services,45104.999444444446,SOT0949306,Cabinet Office,3810
Stoke City Council,4CIVIC,Civic and Corporate Expenses,DH102,Grants and subscriptions,45104.999444444446,SOT0952625,CIPFA Business Ltd,23885
Stoke City Council,4CLGF,Non Departmental Costs,DK100,Miscellaneous expenses,45092.999444444446,SOT0946116,Companies House,1500
Stoke City Council,4CLGF,Non Departmental Costs,DG105,Expenses,45106.999444444446,SOT0953229,Freeth Cartwright Llp,950
Stoke City Council,4CLGF,Non Departmental Costs,JA145,Interest payments,45082.999444444446,SOT0942282,Unitas Cashflow payments,255962.67
Stoke City Council,4HACSC,Housing & Customer Services CA,qxwrc,Works,45081.999444444446,SOT0942097,B and B Building Construction Ltd,21264.7
Stoke City Council,4HACSC,Housing & Customer Services CA,qxwrc,Works,45085.999444444446,SOT0943298,Broad Oak Properties,10484.5
Stoke City Council,4HACSC,Housing & Customer Services CA,qxwrc,Works,45085.999444444446,SOT0943279,Broad Oak Properties,10537.5
Stoke City Council,4HACSC,Housing & Customer Services CA,qxwrc,Works,45106.999444444446,SOT0952715,Broad Oak Properties,7641
Stoke City Council,4HACSC,Housing & Customer Services CA,qxwrc,Works,45106.999444444446,SOT0952718,Broad Oak Properties,8544
Stoke City Council,4HACSC,Housing & Customer Services CA,qxwrc,Works,45106.999444444446,SOT0952714,Broad Oak Properties,29896
Stoke City Council,4HACSC,Housing & Customer Services CA,QXWBD,Works,45102.999444444446,SOT0949261,Cadent Gas Limited,1430
Stoke City Council,4HACSC,Housing & Customer Services CA,QXWBD,Works,45102.999444444446,SOT0949275,Cadent Gas Limited,1430
Stoke City Council,4HACSC,Housing & Customer Services CA,qxwrc,Works,45085.999444444446,SOT0943704,Closomat Ltd,4728
Stoke City Council,4HACSC,Housing & Customer Services CA,QXWBE,External Fees,45090.999444444446,SOT0933672,CPC Project Services LLP,1700
Stoke City Council,4HACSC,Housing & Customer Services CA,QXWBE,External Fees,45104.999444444446,SOT0942575,CPC Project Services LLP,1700
Stoke City Council,4HACSC,Housing & Customer Services CA,QXWBE,External Fees,45083.999444444446,SOT0931826,CPC Project Services LLP,1700
Stoke City Council,4HACSC,Housing & Customer Services CA,QXWBE,External Fees,45104.999444444446,SOT0943343,Currie & Brown UK Ltd,2294.5
Stoke City Council,4HACSC,Housing & Customer Services CA,QXALE,Land and Buildings,45104.999444444446,SOT0943286,Currie & Brown UK Ltd,666.66
Stoke City Council,4HACSC,Housing & Customer Services CA,QXWBD,Works,45104.999444444446,SOT0949309,East Midlands Demolition Ltd,54257.35
Stoke City Council,4HACSC,Housing & Customer Services CA,QXWBC,Works,45099.999444444446,SOT0947671,EQUANS,737725.18
Stoke City Council,4HACSC,Housing & Customer Services CA,QXWBE,External Fees,45083.999444444446,SOT0942463,ESD Engineering Services Design,751.87
Stoke City Council,4HACSC,Housing & Customer Services CA,QXABP,Land and Buildings,45085.999444444446,SOT0943276,HMRC Stamp Taxes,1800
Stoke City Council,4HACSC,Housing & Customer Services CA,qxwrc,Works,45083.999444444446,SOT0940903,Justice Fire & Security,1437.35
Stoke City Council,4HACSC,Housing & Customer Services CA,qxwrc,Works,45106.999444444446,SOT0952917,Kad Architectural Design,550
Stoke City Council,4HACSC,Housing & Customer Services CA,qxwrc,Works,45106.999444444446,SOT0953047,Kad Architectural Design,975
Stoke City Council,4HACSC,Housing & Customer Services CA,QXWLE,External Fees,45106.999444444446,SOT0953227,Lovell Partnership Limited,98571.26
Stoke City Council,4HACSC,Housing & Customer Services CA,QXCGR,Grant Payments,45106.999444444446,SOT0952792,Magico Properties Limited,5000
Stoke City Council,4HACSC,Housing & Customer Services CA,QXCGR,Grant Payments,45106.999444444446,SOT0952791,Move Smart Properties Ltd,5000
Stoke City Council,4HACSC,Housing & Customer Services CA,QXWRE,External Fees,45081.999444444446,SOT0942140,National Construction College,1097
Stoke City Council,4HACSC,Housing & Customer Services CA,QXWBD,Works,45102.999444444446,SOT0949080,NATIONAL GRID,1752.34
Stoke City Council,4HACSC,Housing & Customer Services CA,QXWBD,Works,45102.999444444446,SOT0949085,NATIONAL GRID,3271.63
Stoke City Council,4HACSC,Housing & Customer Services CA,QXWBD,Works,45102.999444444446,SOT0949084,NATIONAL GRID,4949.02
Stoke City Council,4HACSC,Housing & Customer Services CA,QXWBD,Works,45102.999444444446,SOT0949060,NATIONAL GRID,7597.61
Stoke City Council,4HACSC,Housing & Customer Services CA,QXWBD,Works,45102.999444444446,SOT0949086,NATIONAL GRID,7986.44
Stoke City Council,4HACSC,Housing & Customer Services CA,qxwrc,Works,45095.999444444446,SOT0946484,Pegasus Property Co Limited,9120.55
Stoke City Council,4HACSC,Housing & Customer Services CA,qxwrc,Works,45090.999444444446,SOT0943708,Prism Medical UK (Westholme Division),2904.65
Stoke City Council,4HACSC,Housing & Customer Services CA,QXCGR,Grant Payments,45106.999444444446,SOT0952790,REDACTED - Personal Data,4049
Stoke City Council,4HACSC,Housing & Customer Services CA,QXCGR,Grant Payments,45106.999444444446,SOT0952793,REDACTED - Personal Data,5000
Stoke City Council,4HACSC,Housing & Customer Services CA,qxwrc,Works,45090.999444444446,SOT0944160,REDACTED - Personal Data,750
Stoke City Council,4HACSC,Housing & Customer Services CA,QXWLE,External Fees,45078.999444444446,SOT0940972,RJD Associated (North West) Limited,1719
Stoke City Council,4HACSC,Housing & Customer Services CA,QXWLE,External Fees,45078.999444444446,SOT0940973,RJD Associated (North West) Limited,1719
Stoke City Council,4HACSC,Housing & Customer Services CA,QXWLE,External Fees,45078.999444444446,SOT0940974,RJD Associated (North West) Limited,1719
Stoke City Council,4HACSC,Housing & Customer Services CA,QXWLE,External Fees,45102.999444444446,SOT0949137,Spicerhaart Estate Agents Ltd ,2500
Stoke City Council,4HACSC,Housing & Customer Services CA,qxwrc,Works,45085.999444444446,SOT0943709,Stannah Stairlifts Ltd                            ,4342
Stoke City Council,4HACSC,Housing & Customer Services CA,qxwrc,Works,45099.999444444446,SOT0948848,Stannah Stairlifts Ltd                            ,2988
Stoke City Council,4HACSC,Housing & Customer Services CA,qxwrc,Works,45095.999444444446,SOT0946582,Stannah Stairlifts Ltd                            ,3262
Stoke City Council,4HACSC,Housing & Customer Services CA,qxwrc,Works,45090.999444444446,SOT0943707,Terry Group Ltd                                   ,13891.5
Stoke City Council,4HACSC,Housing & Customer Services CA,qxwrc,Works,45090.999444444446,SOT0943706,Terry Group Ltd                                   ,19938
Stoke City Council,4HACSC,Housing & Customer Services CA,QXCGR,Grant Payments,45104.999444444446,SOT0948101,Unitas Stoke-on-Trent Ltd,4802.79
Stoke City Council,4HACSC,Housing & Customer Services CA,QXCGR,Grant Payments,45104.999444444446,SOT0948822,Unitas Stoke-on-Trent Ltd,16405.31
Stoke City Council,4HACSC,Housing & Customer Services CA,QXWBC,Works,45104.999444444446,SOT0952546,Unitas Stoke-on-Trent Ltd,151189.28
Stoke City Council,4HACSC,Housing & Customer Services CA,qxwrc,Works,45104.999444444446,SOT0947650,Unitas Stoke-on-Trent Ltd,1552.72
Stoke City Council,4HACSC,Housing & Customer Services CA,qxwrc,Works,45104.999444444446,SOT0947644,Unitas Stoke-on-Trent Ltd,3551.88
Stoke City Council,4HACSC,Housing & Customer Services CA,qxwrc,Works,45104.999444444446,SOT0948701,Unitas Stoke-on-Trent Ltd,6349.86
Stoke City Council,4HACSC,Housing & Customer Services CA,qxwrc,Works,45104.999444444446,SOT0947657,Unitas Stoke-on-Trent Ltd,7692.2
Stoke City Council,4HACSC,Housing & Customer Services CA,qxwrc,Works,45104.999444444446,SOT0948824,Unitas Stoke-on-Trent Ltd,7919.67
Stoke City Council,4HACSC,Housing & Customer Services CA,qxwrc,Works,45104.999444444446,SOT0948780,Unitas Stoke-on-Trent Ltd,7934.33
Stoke City Council,4HACSC,Housing & Customer Services CA,qxwrc,Works,45104.999444444446,SOT0948804,Unitas Stoke-on-Trent Ltd,9346.99
Stoke City Council,4HACSC,Housing & Customer Services CA,qxwrc,Works,45104.999444444446,SOT0948828,Unitas Stoke-on-Trent Ltd,9976.32
Stoke City Council,4HACSC,Housing & Customer Services CA,qxwrc,Works,45104.999444444446,SOT0948180,Unitas Stoke-on-Trent Ltd,10821.75
Stoke City Council,4HACSC,Housing & Customer Services CA,qxwrc,Works,45104.999444444446,SOT0948826,Unitas Stoke-on-Trent Ltd,15621.63
Stoke City Council,4HACSC,Housing & Customer Services CA,qxwrc,Works,45082.999444444446,SOT0942236,Unitas Stoke-on-Trent Ltd,540.66
Stoke City Council,4HACSC,Housing & Customer Services CA,qxwrc,Works,45082.999444444446,SOT0942238,Unitas Stoke-on-Trent Ltd,5623.33
Stoke City Council,4HACSC,Housing & Customer Services CA,qxwrc,Works,45082.999444444446,SOT0942237,Unitas Stoke-on-Trent Ltd,6155.74
Stoke City Council,4HACSC,Housing & Customer Services CA,qxwrc,Works,45082.999444444446,SOT0942259,Unitas Stoke-on-Trent Ltd,6386.86
Stoke City Council,4HACSC,Housing & Customer Services CA,qxwrc,Works,45082.999444444446,SOT0942264,Unitas Stoke-on-Trent Ltd,8357.46
Stoke City Council,4HACSC,Housing & Customer Services CA,qxwrc,Works,45078.999444444446,SOT0936227,Unitas Stoke-on-Trent Ltd,-7002.6
Stoke City Council,4HACSC,Housing & Customer Services CA,qxwrc,Works,45078.999444444446,SOT0936223,Unitas Stoke-on-Trent Ltd,6908.93
Stoke City Council,4HACSC,Housing & Customer Services CA,qxwrc,Works,45078.999444444446,SOT0936226,Unitas Stoke-on-Trent Ltd,7002.6
Stoke City Council,4HACSC,Housing & Customer Services CA,qxwrc,Works,45078.999444444446,SOT0936175,Unitas Stoke-on-Trent Ltd,27768.86
Stoke City Council,4HACSC,Housing & Customer Services CA,qxwrc,Works,45096.999444444446,SOT0943303,Unitas Stoke-on-Trent Ltd,-832.66
Stoke City Council,4HACSC,Housing & Customer Services CA,qxwrc,Works,45096.999444444446,SOT0943301,Unitas Stoke-on-Trent Ltd,832.66
Stoke City Council,4HACSC,Housing & Customer Services CA,qxwrc,Works,45096.999444444446,SOT0946866,Unitas Stoke-on-Trent Ltd,4882.62
Stoke City Council,4HACSC,Housing & Customer Services CA,qxwrc,Works,45096.999444444446,SOT0946849,Unitas Stoke-on-Trent Ltd,5128.91
Stoke City Council,4HACSC,Housing & Customer Services CA,qxwrc,Works,45096.999444444446,SOT0946847,Unitas Stoke-on-Trent Ltd,5355.5
Stoke City Council,4HACSC,Housing & Customer Services CA,qxwrc,Works,45096.999444444446,SOT0946870,Unitas Stoke-on-Trent Ltd,5503.91
Stoke City Council,4HACSC,Housing & Customer Services CA,qxwrc,Works,45096.999444444446,SOT0947119,Unitas Stoke-on-Trent Ltd,5823.89
Stoke City Council,4HACSC,Housing & Customer Services CA,qxwrc,Works,45096.999444444446,SOT0947134,Unitas Stoke-on-Trent Ltd,6482.77
Stoke City Council,4HACSC,Housing & Customer Services CA,qxwrc,Works,45096.999444444446,SOT0946850,Unitas Stoke-on-Trent Ltd,7385.73
Stoke City Council,4HACSC,Housing & Customer Services CA,qxwrc,Works,45096.999444444446,SOT0947133,Unitas Stoke-on-Trent Ltd,10408.93
Stoke City Council,4HACSC,Housing & Customer Services CA,qxwrc,Works,45096.999444444446,SOT0946848,Unitas Stoke-on-Trent Ltd,18415.18
Stoke City Council,4HACSC,Housing & Customer Services CA,qxwrc,Works,45083.999444444446,SOT0942579,Wardell Armstrong,2636.25
Stoke City Council,4HACSC,Housing & Customer Services CA,qxwrc,Works,45095.999444444446,SOT0944114,Wardell Armstrong,527.25
Stoke City Council,4HACSC,Housing & Customer Services CA,QXWBE,External Fees,45085.999444444446,SOT0936161,WESTLAND ENVIRONMENTAL SAFETY LTD,3200
Stoke City Council,4HACSC,Housing & Customer Services CA,QXWBE,External Fees,45083.999444444446,SOT0934627,WESTLAND ENVIRONMENTAL SAFETY LTD,2400
Stoke City Council,4HACSC,Housing & Customer Services CA,QXWBE,External Fees,45083.999444444446,SOT0934628,WESTLAND ENVIRONMENTAL SAFETY LTD,3200
Stoke City Council,4HACSC,Housing & Customer Services CA,QXWBE,External Fees,45083.999444444446,SOT0934623,WESTLAND ENVIRONMENTAL SAFETY LTD,3200
Stoke City Council,4HACSC,Housing & Customer Services CA,QXWBE,External Fees,45092.999444444446,SOT0936182,WESTLAND ENVIRONMENTAL SAFETY LTD,3200
Stoke City Council,4HDG,"Housing, Development & Growth",DH101,Grants and subscriptions,45104.999444444446,SOT0949321,3D Tooling Technologies Limited,6012
Stoke City Council,4HDG,"Housing, Development & Growth",DH101,Grants and subscriptions,45102.999444444446,SOT0948995,3D Tooling Technologies Limited,2254.5
Stoke City Council,4HDG,"Housing, Development & Growth",DA130,Equipment  furniture and mater,45102.999444444446,SOT0949130,Abfallbehalter & Container Weber UK Limited,15600
Stoke City Council,4HDG,"Housing, Development & Growth",DA187,Equipment  furniture and mater,45104.999444444446,SOT0943727,Abfallbehalter & Container Weber UK Limited,694.65
Stoke City Council,4HDG,"Housing, Development & Growth",AB300,Training,45083.999444444446,SOT0942570,AC Transport Management & Training Ltd,1241
Stoke City Council,4HDG,"Housing, Development & Growth",EG100,Other establishments,45085.999444444446,SOT0943412,Adullam Homes Housing Association,756.13
Stoke City Council,4HDG,"Housing, Development & Growth",EG100,Other establishments,45085.999444444446,SOT0943410,Adullam Homes Housing Association,1119
Stoke City Council,4HDG,"Housing, Development & Growth",DA205,Equipment  furniture and mater,45085.999444444446,SOT0936332,Aggregate Industries UK Limited,674.02
Stoke City Council,4HDG,"Housing, Development & Growth",DA205,Equipment  furniture and mater,45097.999444444446,SOT0943261,Aggregate Industries UK Limited,996.16
Stoke City Council,4HDG,"Housing, Development & Growth",DA205,Equipment  furniture and mater,45097.999444444446,SOT0943427,Aggregate Industries UK Limited,1872.39
Stoke City Council,4HDG,"Housing, Development & Growth",DA205,Equipment  furniture and mater,45090.999444444446,SOT0940965,Aggregate Industries UK Limited,792.97
Stoke City Council,4HDG,"Housing, Development & Growth",DA205,Equipment  furniture and mater,45090.999444444446,SOT0940483,Aggregate Industries UK Limited,1671.49
Stoke City Council,4HDG,"Housing, Development & Growth",DA205,Equipment  furniture and mater,45104.999444444446,SOT0945608,Aggregate Industries UK Limited,1594.92
Stoke City Council,4HDG,"Housing, Development & Growth",DA205,Equipment  furniture and mater,45104.999444444446,SOT0947230,Aggregate Industries UK Limited,1602.93
Stoke City Council,4HDG,"Housing, Development & Growth",DA205,Equipment  furniture and mater,45083.999444444446,SOT0935005,Aggregate Industries UK Limited,527.81
Stoke City Council,4HDG,"Housing, Development & Growth",DA205,Equipment  furniture and mater,45083.999444444446,SOT0935472,Aggregate Industries UK Limited,1096.98
Stoke City Council,4HDG,"Housing, Development & Growth",DA205,Equipment  furniture and mater,45092.999444444446,SOT0942260,Aggregate Industries UK Limited,733.48
Stoke City Council,4HDG,"Housing, Development & Growth",DA205,Equipment  furniture and mater,45106.999444444446,SOT0947656,Aggregate Industries UK Limited,743.4
Stoke City Council,4HDG,"Housing, Development & Growth",DA205,Equipment  furniture and mater,45095.999444444446,SOT0942801,Aggregate Industries UK Limited,1659.4
Stoke City Council,4HDG,"Housing, Development & Growth",DA205,Equipment  furniture and mater,45088.999444444446,SOT0937068,Aggregate Industries UK Limited,1511.57
Stoke City Council,4HDG,"Housing, Development & Growth",DF127,Communications and computing,45106.999444444446,SOT0953115,AIB Merchant Services,715.28
Stoke City Council,4HDG,"Housing, Development & Growth",DF127,Communications and computing,45089.999444444446,SOT0937499,AIB Merchant Services,586.36
Stoke City Council,4HDG,"Housing, Development & Growth",DH101,Grants and subscriptions,45104.999444444446,SOT0948999,Air Management & Design Ltd,9737.5
Stoke City Council,4HDG,"Housing, Development & Growth",DH101,Grants and subscriptions,45095.999444444446,SOT0945096,Air Management & Design Ltd,35100
Stoke City Council,4HDG,"Housing, Development & Growth",DA105,Equipment  furniture and mater,45099.999444444446,SOT0948451,ALPHA OMEGA SECURITIES LIMITED,1834.8
Stoke City Council,4HDG,"Housing, Development & Growth",DA105,Equipment  furniture and mater,45099.999444444446,SOT0948453,ALPHA OMEGA SECURITIES LIMITED,1919.36
Stoke City Council,4HDG,"Housing, Development & Growth",DA105,Equipment  furniture and mater,45099.999444444446,SOT0948450,ALPHA OMEGA SECURITIES LIMITED,2383.68
Stoke City Council,4HDG,"Housing, Development & Growth",DA105,Equipment  furniture and mater,45092.999444444446,SOT0946118,ALPHA OMEGA SECURITIES LIMITED,-1116.31
Stoke City Council,4HDG,"Housing, Development & Growth",DA105,Equipment  furniture and mater,45092.999444444446,SOT0946119,ALPHA OMEGA SECURITIES LIMITED,1116.31
Stoke City Council,4HDG,"Housing, Development & Growth",DA105,Equipment  furniture and mater,45106.999444444446,SOT0948442,ALPHA OMEGA SECURITIES LIMITED,2272.14
Stoke City Council,4HDG,"Housing, Development & Growth",DA105,Equipment  furniture and mater,45081.999444444446,SOT0942138,ALPHA OMEGA SECURITIES LIMITED,2350.6
Stoke City Council,4HDG,"Housing, Development & Growth",DE101,Services,45083.999444444446,SOT0942523,ALPHA OMEGA SECURITIES LIMITED,2580.6
Stoke City Council,4HDG,"Housing, Development & Growth",DE101,Services,45092.999444444446,SOT0946189,ALPHA OMEGA SECURITIES LIMITED,1782
Stoke City Council,4HDG,"Housing, Development & Growth",DE101,Services,45095.999444444446,SOT0946821,ALPHA OMEGA SECURITIES LIMITED,965.25
Stoke City Council,4HDG,"Housing, Development & Growth",DE101,Services,45078.999444444446,SOT0922031,ALPHA OMEGA SECURITIES LIMITED,6756.48
Stoke City Council,4HDG,"Housing, Development & Growth",DH101,Grants and subscriptions,45088.999444444446,SOT0944048,Anything 4 Home Limited,42948.9
Stoke City Council,4HDG,"Housing, Development & Growth",de105,Services,45095.999444444446,SOT0946804,Applied Town Planning Limited,1397.5
Stoke City Council,4HDG,"Housing, Development & Growth",CC105,Contract hire&operating leases,45097.999444444446,SOT0947607,Associated Calibration & Training Ltd,3072
Stoke City Council,4HDG,"Housing, Development & Growth",DF100,Communications and computing,45104.999444444446,SOT0942186,Axodel Uk Limited,2570
Stoke City Council,4HDG,"Housing, Development & Growth",CA109,Direct transport costs,45083.999444444446,SOT0936707,A-Z Truck Parts,785
Stoke City Council,4HDG,"Housing, Development & Growth",CA109,Direct transport costs,45083.999444444446,SOT0936708,A-Z Truck Parts,945
Stoke City Council,4HDG,"Housing, Development & Growth",DG107,Expenses,45099.999444444446,SOT0948461,Bemrose Booth  Ltd T/A PARAGON ID,1920
Stoke City Council,4HDG,"Housing, Development & Growth",DF100,Communications and computing,45090.999444444446,SOT0942306,Bentley Systems (Uk) Ltd,861
Stoke City Council,4HDG,"Housing, Development & Growth",DH102,Grants and subscriptions,45090.999444444446,SOT0942306,Bentley Systems (Uk) Ltd,861
Stoke City Council,4HDG,"Housing, Development & Growth",DF118,Communications and computing,45090.999444444446,SOT0934834,Bentley Systems (Uk) Ltd,1457
Stoke City Council,4HDG,"Housing, Development & Growth",CA106,Direct transport costs,45085.999444444446,SOT0943396,Best Tyres,944.5
Stoke City Council,4HDG,"Housing, Development & Growth",DE125,Services,45104.999444444446,SOT0947271,Biffa Waste Services Ltd,6712.41
Stoke City Council,4HDG,"Housing, Development & Growth",DE125,Services,45083.999444444446,SOT0942811,Biffa Waste Services Ltd,8866.25
Stoke City Council,4HDG,"Housing, Development & Growth",DB104,Catering,45099.999444444446,SOT0948773,Blakemore Food Service Ltd,566.03
Stoke City Council,4HDG,"Housing, Development & Growth",BC101,Rents,45099.999444444446,SOT0948086,Blurton Community Hub,791.25
Stoke City Council,4HDG,"Housing, Development & Growth",EH133,Private contractors,45099.999444444446,SOT0948635,Boden & Davies Ltd,1029
Stoke City Council,4HDG,"Housing, Development & Growth",EH133,Private contractors,45099.999444444446,SOT0948670,Boden & Davies Ltd,1032.5
Stoke City Council,4HDG,"Housing, Development & Growth",EH133,Private contractors,45099.999444444446,SOT0948638,Boden & Davies Ltd,1073.1
Stoke City Council,4HDG,"Housing, Development & Growth",EH133,Private contractors,45097.999444444446,SOT0945935,Boden & Davies Ltd,560.7
Stoke City Council,4HDG,"Housing, Development & Growth",EH133,Private contractors,45097.999444444446,SOT0945934,Boden & Davies Ltd,989.8
Stoke City Council,4HDG,"Housing, Development & Growth",EH133,Private contractors,45104.999444444446,SOT0952516,Boden & Davies Ltd,518
Stoke City Council,4HDG,"Housing, Development & Growth",EH133,Private contractors,45104.999444444446,SOT0945933,Boden & Davies Ltd,527.1
Stoke City Council,4HDG,"Housing, Development & Growth",EH133,Private contractors,45104.999444444446,SOT0952494,Boden & Davies Ltd,562.8
Stoke City Council,4HDG,"Housing, Development & Growth",EH133,Private contractors,45104.999444444446,SOT0952499,Boden & Davies Ltd,563.5
Stoke City Council,4HDG,"Housing, Development & Growth",EH133,Private contractors,45104.999444444446,SOT0952504,Boden & Davies Ltd,564.2
Stoke City Council,4HDG,"Housing, Development & Growth",EH133,Private contractors,45104.999444444446,SOT0952509,Boden & Davies Ltd,568.4
Stoke City Council,4HDG,"Housing, Development & Growth",EH133,Private contractors,45104.999444444446,SOT0945932,Boden & Davies Ltd,621.6
Stoke City Council,4HDG,"Housing, Development & Growth",EH133,Private contractors,45104.999444444446,SOT0948650,Boden & Davies Ltd,630
