Transparency Report February 2024,,,,,,,,
Body Name,Service Code,Service Label,Exp Code,Expenditure Category Lvl 6,Date,Transaction Number,Supplier Name,Sum of Amount
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45337,SOT1042075,Old Posting Office (Haughton) Ltd,4573.5
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45351,SOT1046333,Old Posting Office (Haughton) Ltd,4573.5
Stoke City Council,4CAF,Children and Family Services,EA164,Independent units within CC,45350,SOT1046092,Ollie Tatton,833.32
Stoke City Council,4HDG,"Housing, Development & Growth",DE330,Services,45334,SOT1040742,Omnibus Solutions Ltd,6673
Stoke City Council,4CAF,Children and Family Services,da100,Equipment  furniture and mater,45341,SOT1042967,One 17 Education,1735
Stoke City Council,4CAF,Children and Family Services,DF126,Communications and computing,45336,SOT1041562,Onefile Ltd,1897.5
Stoke City Council,4HRAHT,Housing Transformation,DG105,Expenses,45345,SOT1044780,Optimum Costs Consultants,585
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45341,SOT1043040,Orange Grove Fostercare Ltd ,50386.16
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45323,SOT1035535,Orbis Education and Care Ltd,19181.980000000003
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45337,SOT1042211,Orbis Education and Care Ltd,19181.980000000003
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45351,SOT1046467,Orbis Education and Care Ltd,19181.980000000003
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45323,SOT1035484,Orchard Care  C/O Carol Forys,3721.84
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45337,SOT1042160,Orchard Care  C/O Carol Forys,3721.84
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45351,SOT1046415,Orchard Care  C/O Carol Forys,3721.84
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45323,SOT1035484,Orchard Care  C/O Carol Forys,14930.26
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45323,SOT1035485,Orchard Care  C/O Carol Forys,12854.8
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45337,SOT1042160,Orchard Care  C/O Carol Forys,14930.26
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45337,SOT1042161,Orchard Care  C/O Carol Forys,12854.8
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45351,SOT1046415,Orchard Care  C/O Carol Forys,14930.26
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45351,SOT1046416,Orchard Care  C/O Carol Forys,12854.8
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45341,SOT1033031,Orchard Care (North East) Limited,4116
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45336,SOT1041644,ORCHARD CHILDREN HOMES LTD,19285.71
Stoke City Council,4HDG,"Housing, Development & Growth",da100,Equipment  furniture and mater,45348,SOT1045255,oteThe Irresistible Group Ltd / Intertrade Carpets,596.2
Stoke City Council,4HDG,"Housing, Development & Growth",da100,Equipment  furniture and mater,45348,SOT1045265,oteThe Irresistible Group Ltd / Intertrade Carpets,1099.5
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45336,SOT1041671,Outbound Care Limited,25464.29
Stoke City Council,4CAF,Children and Family Services,de113,Services,45329,SOT1036432,Pace Education,20131.48
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45345,SOT1042975,Paragon Locums Ltd,175750
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45345,SOT1043014,Paragon Locums Ltd,140599.86
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45338,SOT1041585,Parallel Parents,64339.08000000001
Stoke City Council,4CAF,Children and Family Services,DF126,Communications and computing,45338,SOT1009074,Parentpay Ltd,1923.5
Stoke City Council,4CAF,Children and Family Services,DF126,Communications and computing,45338,SOT1035608,Parentpay Ltd,1500
Stoke City Council,4CAF,Children and Family Services,DF126,Communications and computing,45338,SOT1035839,Parentpay Ltd,-1923.5
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45338,SOT1041592,Park Foster Care,102478.56000000001
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45323,SOT1035567,Parkcare Homes Ltd - Beechley Drive,6115.72
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45337,SOT1042243,Parkcare Homes Ltd - Beechley Drive,6115.72
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45351,SOT1046502,Parkcare Homes Ltd - Beechley Drive,6115.72
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45336,SOT1041692,Parkwood Care Limited,31221.43
Stoke City Council,4HDG,"Housing, Development & Growth",da102,Equipment  furniture and mater,45338,SOT1041981,PARTSCOMM,947.62
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45336,SOT1041703,Pasture View Nurturing Homes Ltd,25902.71
Stoke City Council,4CAF,Children and Family Services,de113,Services,45334,SOT1040710,Pathway First Ltd,23638.85
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWBD,Works,45331,SOT1040145,REDACTED - Personal Data,7300
Stoke City Council,4HDG,"Housing, Development & Growth",DF118,Communications and computing,45348,SOT1040889,PATROL  - Parking,4065.6
Stoke City Council,4HDG,"Housing, Development & Growth",DF118,Communications and computing,45350,SOT1044770,PATROL  - Parking,1983
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45323,SOT1035468,Paul Clarkes Homes,15864.68
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45337,SOT1042144,Paul Clarkes Homes,15864.68
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45351,SOT1046399,Paul Clarkes Homes,15864.68
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG185,Other establishments,45327,SOT1036448,REDACTED - Personal Data,1590.46
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG185,Other establishments,45341,SOT1043106,REDACTED - Personal Data,1590.46
Stoke City Council,4HRAHT,Housing Transformation,IC516,Property Based Charges,45327,SOT1034164,REDACTED - Personal Data,666.98
Stoke City Council,4CAF,Children and Family Services,DE100,Services,45341,SOT1042886,PAUSE Limited,67161
Stoke City Council,4HDG,"Housing, Development & Growth",EC120,Other local authorities,45343,SOT1041842,Pavement Testing Services Limited,1395
Stoke City Council,4CAF,Children and Family Services,AB300,Training,45350,SOT1041896,Pavilion Publishing (Brighton) Ltd,3331.75
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,AB300,Training,45350,SOT1041894,Pavilion Publishing (Brighton) Ltd,3281.23
Stoke City Council,4HDG,"Housing, Development & Growth",DE141,Services,45334,SOT1040735,PayCompleteLtd,1500
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45323,SOT1035477,Pearl Care Ltd,13197.280000000002
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45337,SOT1042153,Pearl Care Ltd,16111.57
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45351,SOT1046408,Pearl Care Ltd,13197.280000000002
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45323,SOT1035477,Pearl Care Ltd,5448
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45337,SOT1042153,Pearl Care Ltd,4148
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45351,SOT1046408,Pearl Care Ltd,4148
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45323,SOT1035477,Pearl Care Ltd,1200
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45337,SOT1042153,Pearl Care Ltd,1200
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45351,SOT1046408,Pearl Care Ltd,1200
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45323,SOT1035477,Pearl Care Ltd,5350
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45337,SOT1042153,Pearl Care Ltd,5350
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45351,SOT1046408,Pearl Care Ltd,5350
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45323,SOT1035477,Pearl Care Ltd,-570.38
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45337,SOT1042153,Pearl Care Ltd,-570.38
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45351,SOT1046408,Pearl Care Ltd,-570.38
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45323,SOT1035477,Pearl Care Ltd,-724.36
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45337,SOT1042153,Pearl Care Ltd,-724.36
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45351,SOT1046408,Pearl Care Ltd,-724.36
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45323,SOT1035477,Pearl Care Ltd,-658.68
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45337,SOT1042153,Pearl Care Ltd,-658.68
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45351,SOT1046408,Pearl Care Ltd,-658.68
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWNE,External Fees,45324,SOT1035679,Pell Frischmann,19000
Stoke City Council,4STARC,Strategy & Resources Capital,QXWBE,External Fees,45338,SOT1042539,PERFECT CIRCLE JV LTD,1421.25
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,de113,Services,45343,SOT1044336,REDACTED - Personal Data,1500
Stoke City Council,4HDG,"Housing, Development & Growth",DE105,Services,45329,SOT1036446,Phil Jones Associates Limited,1832.5
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45336,SOT1041727,Phoenix Adolescent Care,30930
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45341,SOT1034139,Phoenix Fostering,5900
Stoke City Council,4SCHL,Schools,BH100,Cleaning and domestic supplies,45341,SOT1034675,PHS Group Ltd,992.1
Stoke City Council,4CAF,Children and Family Services,de113,Services,45327,SOT1036290,Pinc College Midlands,16076.48
Stoke City Council,4CAF,Children and Family Services,de113,Services,45327,SOT1036291,Pinc College Midlands,16076.48
Stoke City Council,4CAF,Children and Family Services,de113,Services,45327,SOT1036292,Pinc College Midlands,16076.48
Stoke City Council,4CAF,Children and Family Services,de113,Services,45327,SOT1036293,Pinc College Midlands,16076.48
Stoke City Council,4CAF,Children and Family Services,de113,Services,45350,SOT1044736,Pinc College Midlands,4333.34
Stoke City Council,4CAF,Children and Family Services,de113,Services,45350,SOT1045941,Pinc College Midlands,18243.15
Stoke City Council,4CAF,Children and Family Services,de113,Services,45350,SOT1045979,Pinc College Midlands,18243.15
Stoke City Council,4HDG,"Housing, Development & Growth",DF100,Communications and computing,45343,SOT1040682,Pitney Bowes Finance LTD,1670.32
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45336,SOT1041623,Platinum Services for Children Residential Care ,18874.4
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45341,SOT1043037,Pontville Schools Ltd,134623.53
Stoke City Council,4CAFSC,Children & Family services CAP,QXWBE,External Fees,45350,SOT1044623,Poole Dick Associates Ltd,2663
Stoke City Council,4CAFSC,Children & Family services CAP,QXWRE,External Fees,45348,SOT1040649,Poole Dick Associates Ltd,15000
Stoke City Council,4CAFSC,Children & Family services CAP,QXWRE,External Fees,45350,SOT1040894,Poole Dick Associates Ltd,1050
Stoke City Council,4HRADRC,Housing Development and Regen Capital,qxabe,Land and Buildings,45343,SOT1043818,Poole Dick Associates Ltd,738.33
Stoke City Council,4STARC,Strategy & Resources Capital,QXWBE,External Fees,45350,SOT1040340,Poole Dick Associates Ltd,2420
Stoke City Council,4CAF,Children and Family Services,DE100,Services,45331,SOT1035601,Port Vale Football Club Limited,539.63
Stoke City Council,4CAFSC,Children & Family services CAP,QXWRC,Works,45348,SOT1044881,Portakabin Ltd,25638.86
Stoke City Council,4CITD,City Director,dg100,Expenses,45343,SOT1044224,Portland Inn Project CIC,5352.4
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXCGR,Grant Payments,45343,SOT1044224,Portland Inn Project CIC,25036
Stoke City Council,4STAR,Strategy & Resources,df127,Communications and computing,45329,SOT1031761,Post Office Limited,967.96
Stoke City Council,4HDG,"Housing, Development & Growth",CC104,Contract hire&operating leases,45329,SOT1039633,Post Office Limited ,18301.5
Stoke City Council,4CAF,Children and Family Services,DA108,Equipment  furniture and mater,45350,SOT1045615,Posturite (Uk) Limited,1030.5
Stoke City Council,4STAR,Strategy & Resources,BB103,Energy costs,45327,SOT1033802,Potteries Calor Gas Centre,1171.92
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45341,SOT1042751,Potteries Eductional Trust T/A Werrington Primary ,1999.99
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45323,SOT1035544,Potton house care home ,3052.96
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45337,SOT1042220,Potton house care home ,3052.96
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45351,SOT1046476,Potton house care home ,3052.96
Stoke City Council,4STAR,Strategy & Resources,IC500,Property Based Charges,45324,SOT1035288,Power Portal Ltd,1555.2
Stoke City Council,4PUBH,Public Health,BA100,Repairs alterations mtce of bu,45324,SOT1031129,PPF-Variopool LTD (Formerly PPF Servicing),7387.74
Stoke City Council,4STAR,Strategy & Resources,dg130,Expenses,45350,SOT1045607,PPL PRS LTD,583.58
Stoke City Council,4STAR,Strategy & Resources,da100,Equipment  furniture and mater,45329,SOT1031256,Premier Paper Group Ltd,652.51
Stoke City Council,4HDG,"Housing, Development & Growth",da102,Equipment  furniture and mater,45324,SOT1033950,Premier Truck Parts Ltd,1525
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45336,SOT1041617,Prestige Adolescent Care & Education,57775.46
Stoke City Council,4CAF,Children and Family Services,CC109,Contract hire&operating leases,45345,SOT1044878,Prime Cars Travel Limited,2628
Stoke City Council,4CAF,Children and Family Services,de113,Services,45327,SOT1035089,Prime Resolution Ltd,770
Stoke City Council,4CAF,Children and Family Services,de113,Services,45338,SOT1040751,Prime Resolution Ltd,770
Stoke City Council,4CAF,Children and Family Services,de113,Services,45338,SOT1042286,Prime Resolution Ltd,770
Stoke City Council,4CAF,Children and Family Services,de113,Services,45350,SOT1044809,Prime Resolution Ltd,770
Stoke City Council,4CAF,Children and Family Services,de113,Services,45350,SOT1045858,Prime Resolution Ltd,770
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45323,SOT1035432,Priorcare Homes Ltd,8932.380000000001
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45337,SOT1042106,Priorcare Homes Ltd,8932.380000000001
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45351,SOT1046362,Priorcare Homes Ltd,8932.380000000001
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45323,SOT1035432,Priorcare Homes Ltd,7563.06
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45337,SOT1042106,Priorcare Homes Ltd,7563.06
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45351,SOT1046362,Priorcare Homes Ltd,7563.06
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45323,SOT1035432,Priorcare Homes Ltd,11046.3
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45337,SOT1042106,Priorcare Homes Ltd,11046.3
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45351,SOT1046362,Priorcare Homes Ltd,11046.3
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45323,SOT1035432,Priorcare Homes Ltd,-526.4
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45337,SOT1042106,Priorcare Homes Ltd,-526.4
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45351,SOT1046362,Priorcare Homes Ltd,-526.4
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45323,SOT1035409,Pristine Care Group formerly Tall Oaks,6246.57
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45337,SOT1042081,Pristine Care Group formerly Tall Oaks,16118.12
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45351,SOT1046338,Pristine Care Group formerly Tall Oaks,1832.1099999999997
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45323,SOT1035409,Pristine Care Group formerly Tall Oaks,3800
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45337,SOT1042081,Pristine Care Group formerly Tall Oaks,3800
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45351,SOT1046338,Pristine Care Group formerly Tall Oaks,3800
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45336,SOT1041633,Progress Children`s Services Ltd,23526.79
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45341,SOT1043046,Progress Children`s Services Ltd,39690.68
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45341,SOT1043065,Progressive Care Foundations,3407.14
Stoke City Council,4SCHL,Schools,BH102,Cleaning and domestic supplies,45343,SOT1041543,Proklean,2234.98
Stoke City Council,4HDG,"Housing, Development & Growth",CA101,Direct transport costs,45324,SOT1031323,Proply Ltd,1186
Stoke City Council,4HRAHT,Housing Transformation,DK107,Miscellaneous expenses,45345,SOT1044352,Prowse Phillips Law Limited,9492.03
Stoke City Council,4STAR,Strategy & Resources,de113,Services,45327,SOT1036304,Punjabi Language Development Board,1927.61
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45341,SOT1043067,Pyramid Care Fostering Services,8500
Stoke City Council,4STAR,Strategy & Resources,DF101,Communications and computing,45345,000009332921040,QUADIENT UK LTD,4000
Stoke City Council,4STAR,Strategy & Resources,DF101,Communications and computing,45345,000009394265050,QUADIENT UK LTD,2000
Stoke City Council,4CAF,Children and Family Services,da114,Equipment  furniture and mater,45338,SOT1023325,Quality Education Solutions Ltd,-2250
Stoke City Council,4PUBH,Public Health,DE100,Services,45338,SOT1040739,Quality Education Solutions Ltd,2293.75
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45336,SOT1041631,Quality Protects Children,37399.29
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45350,SOT1041632,Quality Protects Children,37399.29
Stoke City Council,4HDG,"Housing, Development & Growth",da100,Equipment  furniture and mater,45324,SOT1035773,REDACTED - Personal Data,532.3
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45350,SOT1043064,Rachel Gray T/A IMPACT Childrens Residential Care,20134.28
Stoke City Council,4CAF,Children and Family Services,dk111,Miscellaneous expenses,45331,SOT1031346,Radiant Media Ltd T/A Alight ,1134
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG115,Other establishments,45348,SOT1045370,Radis Community Care,3114.24
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG432,Other establishments,45348,SOT1045370,Radis Community Care,1555.2
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG432,Other establishments,45348,SOT1045371,Radis Community Care,16329.600000000002
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG432,Other establishments,45348,SOT1045372,Radis Community Care,16329.6
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG432,Other establishments,45348,SOT1045373,Radis Community Care,21772.809999999998
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG436,Other establishments,45348,SOT1045370,Radis Community Care,1117.8
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG436,Other establishments,45348,SOT1045371,Radis Community Care,24421.499999999996
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG436,Other establishments,45348,SOT1045372,Radis Community Care,34458.21000000001
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG436,Other establishments,45348,SOT1045373,Radis Community Care,32513.399999999998
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45341,SOT1043061,Rainbow Fostering Services Ltd,5378.68
Stoke City Council,4CAF,Children and Family Services,EG133,Other establishments,45341,SOT1043061,Rainbow Fostering Services Ltd,3572
Stoke City Council,4CAF,Children and Family Services,CC109,Contract hire&operating leases,45324,SOT1035833,Rapid Travel Ltd,12934.72
Stoke City Council,4CAF,Children and Family Services,CC109,Contract hire&operating leases,45348,SOT1045181,Rapid Travel Ltd,15507.05
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45324,SOT1035833,Rapid Travel Ltd,2579.4
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45348,SOT1045181,Rapid Travel Ltd,4498.02
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,CC109,Contract hire&operating leases,45324,SOT1035833,Rapid Travel Ltd,3345.18
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,CC109,Contract hire&operating leases,45348,SOT1045181,Rapid Travel Ltd,3947.42
Stoke City Council,4HDG,"Housing, Development & Growth",da100,Equipment  furniture and mater,45336,SOT1040834,Reactec Limited,1526.25
Stoke City Council,4HDG,"Housing, Development & Growth",DF100,Communications and computing,45336,SOT1040834,Reactec Limited,2499
Stoke City Council,4HDG,"Housing, Development & Growth",DH102,Grants and subscriptions,45336,SOT1040834,Reactec Limited,1737
Stoke City Council,4HDG,"Housing, Development & Growth",DE158,Services,45329,SOT1036976,Real Estate Group Ltd,800
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45335,SOT1041404,REDACTED - Personal Data,1240.32
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45335,SOT1041410,REDACTED - Personal Data,2720
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45335,SOT1041417,REDACTED - Personal Data,516.8
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45335,SOT1041419,REDACTED - Personal Data,720
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45335,SOT1041424,REDACTED - Personal Data,640
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45335,SOT1041435,REDACTED - Personal Data,13817.44
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45335,SOT1041439,REDACTED - Personal Data,512
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45335,SOT1041440,REDACTED - Personal Data,1369.52
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45335,SOT1041442,REDACTED - Personal Data,966.8
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45335,SOT1041444,REDACTED - Personal Data,2170.56
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45335,SOT1041445,REDACTED - Personal Data,1760
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45335,SOT1041446,REDACTED - Personal Data,768
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45335,SOT1041448,REDACTED - Personal Data,1120
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45335,SOT1041450,REDACTED - Personal Data,3100.8
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45335,SOT1041451,REDACTED - Personal Data,4552.23
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45335,SOT1041452,REDACTED - Personal Data,930.24
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45335,SOT1041456,REDACTED - Personal Data,995.2
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45335,SOT1041458,REDACTED - Personal Data,620.16
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45335,SOT1041465,REDACTED - Personal Data,672
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45335,SOT1041467,REDACTED - Personal Data,2170.56
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45335,SOT1041469,REDACTED - Personal Data,640
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45335,SOT1041477,REDACTED - Personal Data,523.2
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45335,SOT1041478,REDACTED - Personal Data,516.8
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45335,SOT1041479,REDACTED - Personal Data,983.2
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45335,SOT1041481,REDACTED - Personal Data,1504
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45335,SOT1041482,REDACTED - Personal Data,620.16
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45335,SOT1041483,REDACTED - Personal Data,1600
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45335,SOT1041485,REDACTED - Personal Data,836
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45335,SOT1041488,REDACTED - Personal Data,3117.53
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45335,SOT1041492,REDACTED - Personal Data,800
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45335,SOT1041493,REDACTED - Personal Data,1280
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45335,SOT1041495,REDACTED - Personal Data,1792
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45335,SOT1041503,REDACTED - Personal Data,1880
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45335,SOT1041504,REDACTED - Personal Data,640
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45335,SOT1041505,REDACTED - Personal Data,1232
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45335,SOT1041511,REDACTED - Personal Data,600
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45335,SOT1041512,REDACTED - Personal Data,840
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45335,SOT1041519,REDACTED - Personal Data,697.6
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45335,SOT1041520,REDACTED - Personal Data,1046.4
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45335,SOT1041521,REDACTED - Personal Data,1056
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45335,SOT1041522,REDACTED - Personal Data,620.16
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG189,Other establishments,45335,SOT1040976,REDACTED - Personal Data,2160
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG189,Other establishments,45335,SOT1041255,REDACTED - Personal Data,826.88
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45335,SOT1040899,REDACTED - Personal Data,6312.52
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45335,SOT1040904,REDACTED - Personal Data,605.88
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45335,SOT1040905,REDACTED - Personal Data,2114.4
