Transparency Report September 2023,,,,,,,,
Body Name,Service Code,Service Label,Exp Code,Expenditure Category Lvl 6,Date,Transaction Number,Supplier Name,Total
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45182.999444444446,SOT0980246,Abbey Court Care Home,-1976
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DE100,Services,45195.999444444446,SOT0980779,ACCESS UK ,4854.28
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG115,Other establishments,45179.999444444446,SOT0979114,Accomplish Group Ltd,5675.6
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45174.999444444446,SOT0976720,Accord Housing Association,24501.12
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45174.999444444446,SOT0976719,Accord Housing Association,29194.43
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45196.999444444446,SOT0988109,Accord Housing Association Ltd,2160.5
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45182.999444444446,SOT0980174,Accord Housing Association Ltd,2160.5
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DE100,Services,45190.999444444446,SOT0984428,Acorn Kennels,11000
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DA100,Equipment  furniture and mater,45169.999444444446,SOT0975829,Acresgreen Soil,800
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EA175,Independent units within CC,45193.999444444446,SOT0984659,Adderley Green Medical Service/Adderley Green Surg,1080
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EA175,Independent units within CC,45193.999444444446,SOT0984634,Adderley Green Medical Service/Adderley Green Surg,1405
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EA175,Independent units within CC,45193.999444444446,SOT0984666,Adderley Green Medical Services/Willowbank Surgery,2430
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EA175,Independent units within CC,45193.999444444446,SOT0984650,Adderley Green Medical Services/Willowbank Surgery,2595
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,AA700,Agency staff,45181.999444444446,SOT0978147,Adecco,753.6
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,AA700,Agency staff,45181.999444444446,SOT0979727,Adecco,1318.8
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,AA700,Agency staff,45181.999444444446,SOT0979725,Adecco,1413
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,AA700,Agency staff,45181.999444444446,SOT0979728,Adecco,2072.4
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,AA700,Agency staff,45181.999444444446,SOT0978911,Adecco,2260.8
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,AA700,Agency staff,45181.999444444446,SOT0979723,Adecco,2543.4
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,AA700,Agency staff,45181.999444444446,SOT0978186,Adecco,2920.2
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,AA700,Agency staff,45181.999444444446,SOT0979743,Adecco,3108.6
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,AA700,Agency staff,45181.999444444446,SOT0979724,Adecco,3202.8
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45196.999444444446,SOT0988259,Advinia Health Care Ltd,1700
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45182.999444444446,SOT0980317,Advinia Health Care Ltd,1700
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45196.999444444446,SOT0988259,Advinia Health Care Ltd,-520.44
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45182.999444444446,SOT0980317,Advinia Health Care Ltd,-520.44
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45181.999444444446,SOT0979133,Agincare UK Ltd,12349.7
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45197.999444444446,SOT0988308,Agincare UK Ltd,13592.3
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45181.999444444446,SOT0979133,Agincare UK Ltd,768.45
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45197.999444444446,SOT0988308,Agincare UK Ltd,872
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45196.999444444446,SOT0988221,Agnes & Arthur,17896.229999999996
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45182.999444444446,SOT0980364,Agnes & Arthur,15390.230000000001
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45196.999444444446,SOT0988221,Agnes & Arthur,17041.66
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45182.999444444446,SOT0980364,Agnes & Arthur,17041.66
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45196.999444444446,SOT0988221,Agnes & Arthur,5044
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45182.999444444446,SOT0980364,Agnes & Arthur,5044
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45182.999444444446,SOT0980364,Agnes & Arthur,1006.96
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45196.999444444446,SOT0988221,Agnes & Arthur,-649.62
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45182.999444444446,SOT0980364,Agnes & Arthur,-649.62
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DA100,Equipment  furniture and mater,45195.999444444446,SOT0731810,Air Liquide Uk Limited,-740.79
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DA100,Equipment  furniture and mater,45195.999444444446,SOT0979335,Air Liquide Uk Limited,727.37
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DC100,Clothes  uniform and laundry,45172.999444444446,SOT0949246,Alexandra (MWUK trading as Alexandra),3634.24
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45196.999444444446,SOT0988132,Alison House,1200
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45182.999444444446,SOT0980196,Alison House,1200
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45196.999444444446,SOT0988132,Alison House,7500
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45182.999444444446,SOT0980196,Alison House,7500
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45196.999444444446,SOT0988132,Alison House,1300
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45182.999444444446,SOT0980196,Alison House,1300
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45196.999444444446,SOT0988132,Alison House,2600
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45182.999444444446,SOT0980196,Alison House,2600
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45196.999444444446,SOT0988132,Alison House,-1200
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45182.999444444446,SOT0980196,Alison House,-1200
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45196.999444444446,SOT0988132,Alison House,-645.04
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45182.999444444446,SOT0980196,Alison House,-645.04
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45196.999444444446,SOT0988132,Alison House,-633.5
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45182.999444444446,SOT0980196,Alison House,-633.5
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45196.999444444446,SOT0988235,Allendale Residential,5614.98
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45182.999444444446,SOT0980294,Allendale Residential,5614.98
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45183.999444444446,SOT0977990,Amplelime Healthcare Ltd,8360.3
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45183.999444444446,SOT0977990,Amplelime Healthcare Ltd,1869.35
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45196.999444444446,SOT0988204,Anchor Hanover Group T/A Park Hall Care Home,13050.78
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45182.999444444446,SOT0980266,Anchor Hanover Group T/A Park Hall Care Home,12122.210000000001
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45196.999444444446,SOT0988204,Anchor Hanover Group T/A Park Hall Care Home,33996.89
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45182.999444444446,SOT0980266,Anchor Hanover Group T/A Park Hall Care Home,50366.18
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45196.999444444446,SOT0988204,Anchor Hanover Group T/A Park Hall Care Home,7475.5599999999995
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45182.999444444446,SOT0980266,Anchor Hanover Group T/A Park Hall Care Home,7475.5599999999995
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45196.999444444446,SOT0988204,Anchor Hanover Group T/A Park Hall Care Home,-1198.22
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45182.999444444446,SOT0980266,Anchor Hanover Group T/A Park Hall Care Home,-1198.22
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45196.999444444446,SOT0988204,Anchor Hanover Group T/A Park Hall Care Home,-2756.48
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45182.999444444446,SOT0980266,Anchor Hanover Group T/A Park Hall Care Home,-2756.48
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45196.999444444446,SOT0988204,Anchor Hanover Group T/A Park Hall Care Home,-1028
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45182.999444444446,SOT0980266,Anchor Hanover Group T/A Park Hall Care Home,-1028
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45196.999444444446,SOT0988209,Anchor Hanover Group T/A The Cedars Home,8070.24
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45182.999444444446,SOT0980270,Anchor Hanover Group T/A The Cedars Home,8070.24
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45196.999444444446,SOT0988209,Anchor Hanover Group T/A The Cedars Home,11922.64
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45182.999444444446,SOT0980270,Anchor Hanover Group T/A The Cedars Home,12944.07
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45196.999444444446,SOT0988209,Anchor Hanover Group T/A The Cedars Home,1240
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45182.999444444446,SOT0980270,Anchor Hanover Group T/A The Cedars Home,1240
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45196.999444444446,SOT0988209,Anchor Hanover Group T/A The Cedars Home,-2400
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45182.999444444446,SOT0980270,Anchor Hanover Group T/A The Cedars Home,-2400
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DA173,Equipment  furniture and mater,45174.999444444446,SOT0976750,Anywhere Care Limited,540
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45183.999444444446,SOT0980592,Archangel Enterprises Ltd,8480.2
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45183.999444444446,SOT0980593,Archangel Enterprises Ltd,8033.3
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45183.999444444446,SOT0980592,Archangel Enterprises Ltd,1193.55
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45183.999444444446,SOT0980593,Archangel Enterprises Ltd,1231.7
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45174.999444444446,SOT0977020,ARIISE LTD,6065.85
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45197.999444444446,SOT0988307,ARIISE LTD,7104.25
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45196.999444444446,SOT0988147,Ash Hall Nursing Home,22120
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45182.999444444446,SOT0980211,Ash Hall Nursing Home,20520
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45196.999444444446,SOT0988147,Ash Hall Nursing Home,2472.74
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45182.999444444446,SOT0980211,Ash Hall Nursing Home,-684.3999999999999
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45196.999444444446,SOT0988147,Ash Hall Nursing Home,1932.1
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45182.999444444446,SOT0980211,Ash Hall Nursing Home,1932.1
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45196.999444444446,SOT0988147,Ash Hall Nursing Home,-1134.16
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45182.999444444446,SOT0980211,Ash Hall Nursing Home,-1134.16
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45196.999444444446,SOT0988255,Ashfields Care Home,1841.28
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45182.999444444446,SOT0980313,Ashfields Care Home,1841.28
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DH102,Grants and subscriptions,45197.999444444446,SOT0988092,Association of Directors of Public Health (UK),5150
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45196.999444444446,SOT0988224,Avery Heathcare Group,4247.54
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45182.999444444446,SOT0980283,Avery Heathcare Group,4247.54
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45196.999444444446,SOT0988224,Avery Heathcare Group,-1906.1999999999998
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45182.999444444446,SOT0980283,Avery Heathcare Group,-1906.1999999999998
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45196.999444444446,SOT0988215,Avery Homes Hanford Ltd T/A Hanford Court Care Hom,10412.66
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45182.999444444446,SOT0980275,Avery Homes Hanford Ltd T/A Hanford Court Care Hom,10412.66
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45196.999444444446,SOT0988215,Avery Homes Hanford Ltd T/A Hanford Court Care Hom,7747.0599999999995
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45182.999444444446,SOT0980275,Avery Homes Hanford Ltd T/A Hanford Court Care Hom,7747.0599999999995
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45196.999444444446,SOT0988215,Avery Homes Hanford Ltd T/A Hanford Court Care Hom,1179.56
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45182.999444444446,SOT0980275,Avery Homes Hanford Ltd T/A Hanford Court Care Hom,1179.56
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45196.999444444446,SOT0988215,Avery Homes Hanford Ltd T/A Hanford Court Care Hom,-3457.12
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45182.999444444446,SOT0980275,Avery Homes Hanford Ltd T/A Hanford Court Care Hom,-3457.12
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45196.999444444446,SOT0988215,Avery Homes Hanford Ltd T/A Hanford Court Care Hom,-754.22
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45182.999444444446,SOT0980275,Avery Homes Hanford Ltd T/A Hanford Court Care Hom,-754.22
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45196.999444444446,SOT0988207,Avery Homes Newcastle UL Ltd,1980
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45182.999444444446,SOT0980356,Avery Homes Newcastle UL Ltd,1980
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45196.999444444446,SOT0988207,Avery Homes Newcastle UL Ltd,-1103.18
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45182.999444444446,SOT0980356,Avery Homes Newcastle UL Ltd,-1103.18
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EA175,Independent units within CC,45193.999444444446,SOT0984635,Belgrave Medical Centre,660
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EA175,Independent units within CC,45193.999444444446,SOT0984660,Belgrave Medical Centre,1180
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45196.999444444446,SOT0988244,BELONG LIMITED,8764.42
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45182.999444444446,SOT0980303,BELONG LIMITED,8764.42
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45196.999444444446,SOT0988244,BELONG LIMITED,2004.84
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45182.999444444446,SOT0980303,BELONG LIMITED,2004.84
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45196.999444444446,SOT0988244,BELONG LIMITED,-1910
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45182.999444444446,SOT0980303,BELONG LIMITED,-1910
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45196.999444444446,SOT0988274,Berkeley Court,1388
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45182.999444444446,SOT0980332,Berkeley Court,1388
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45196.999444444446,SOT0988274,Berkeley Court,-1044.46
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45182.999444444446,SOT0980332,Berkeley Court,-1044.46
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG115,Other establishments,45179.999444444446,SOT0979110,BIG Healthcare,26476.8
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DB104,Catering,45186.999444444446,SOT0980817,Booker,1013.81
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DA111,Equipment  furniture and mater,45186.999444444446,SOT0978278,Booker,589.42
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45196.999444444446,SOT0988170,Bradwell Hall Nursing Home Limited,3635.0299999999966
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45196.999444444446,SOT0988171,Bradwell Hall Nursing Home Limited,35788.44
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45182.999444444446,SOT0980232,Bradwell Hall Nursing Home Limited,53582.53
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45182.999444444446,SOT0980233,Bradwell Hall Nursing Home Limited,35788.44
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45196.999444444446,SOT0988170,Bradwell Hall Nursing Home Limited,37892.17
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45196.999444444446,SOT0988171,Bradwell Hall Nursing Home Limited,8681
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45182.999444444446,SOT0980232,Bradwell Hall Nursing Home Limited,33357.58
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45182.999444444446,SOT0980233,Bradwell Hall Nursing Home Limited,8681
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45196.999444444446,SOT0988170,Bradwell Hall Nursing Home Limited,15471.939999999999
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45182.999444444446,SOT0980232,Bradwell Hall Nursing Home Limited,13319.550000000001
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45182.999444444446,SOT0980233,Bradwell Hall Nursing Home Limited,1948.78
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45196.999444444446,SOT0988170,Bradwell Hall Nursing Home Limited,-1114.74
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45196.999444444446,SOT0988171,Bradwell Hall Nursing Home Limited,-4628.74
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45182.999444444446,SOT0980232,Bradwell Hall Nursing Home Limited,-1114.74
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45182.999444444446,SOT0980233,Bradwell Hall Nursing Home Limited,-4628.74
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45196.999444444446,SOT0988170,Bradwell Hall Nursing Home Limited,-566.9
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45196.999444444446,SOT0988171,Bradwell Hall Nursing Home Limited,-1035.58
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45182.999444444446,SOT0980232,Bradwell Hall Nursing Home Limited,-566.9
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45182.999444444446,SOT0980233,Bradwell Hall Nursing Home Limited,-1035.58
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45196.999444444446,SOT0988170,Bradwell Hall Nursing Home Limited,-525.9
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45182.999444444446,SOT0980232,Bradwell Hall Nursing Home Limited,-525.9
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DB100,Catering,45196.999444444446,000009015075164,Brakes Bros Ltd,1509.57
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DB100,Catering,45195.999444444446,SOT0986420,Brakes Bros Ltd,520.66
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DB100,Catering,45195.999444444446,SOT0986421,Brakes Bros Ltd,691.61
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DB100,Catering,45195.999444444446,SOT0986288,Brakes Bros Ltd,597.68
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DB100,Catering,45195.999444444446,SOT0986762,Brakes Bros Ltd,987.49
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DB100,Catering,45186.999444444446,SOT0980126,Brakes Bros Ltd,1574.36
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DB104,Catering,45195.999444444446,SOT0986421,Brakes Bros Ltd,522.63
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DB104,Catering,45195.999444444446,SOT0986288,Brakes Bros Ltd,622.02
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DB104,Catering,45195.999444444446,SOT0986418,Brakes Bros Ltd,894.92
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DB104,Catering,45195.999444444446,SOT0986762,Brakes Bros Ltd,916.84
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DB104,Catering,45194.999444444446,SOT0984927,Brakes Bros Ltd,664.69
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45196.999444444446,SOT0988223,Bright Futures Care Ltd ,11785.96
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45182.999444444446,SOT0980282,Bright Futures Care Ltd ,11785.96
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45196.999444444446,SOT0988160,Broad Meadow Court,2653.04
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45182.999444444446,SOT0980222,Broad Meadow Court,2653.04
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45196.999444444446,SOT0988160,Broad Meadow Court,-748.38
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45182.999444444446,SOT0980222,Broad Meadow Court,-748.38
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EA175,Independent units within CC,45193.999444444446,SOT0984638,Brook Medical Services Ltd,1860
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EA175,Independent units within CC,45193.999444444446,SOT0984663,Brook Medical Services Ltd,1900
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45196.999444444446,SOT0988283,BROOKLANDS REST HOME LIMITED,1917.9
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45182.999444444446,SOT0980341,BROOKLANDS REST HOME LIMITED,1917.9
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45196.999444444446,SOT0988213,Brooklyn Care Home,9109.66
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45182.999444444446,SOT0980273,Brooklyn Care Home,9109.66
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45196.999444444446,SOT0988285,Brookview Care Home,2300
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45182.999444444446,SOT0980343,Brookview Care Home,2300
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DE126,Services,45174.999444444446,SOT0977761,Brown Recycling Ltd,996.52
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DK134,Miscellaneous expenses,45181.999444444446,SOT0979340,C & S Building Services                           ,550
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DK133,Miscellaneous expenses,45190.999444444446,SOT0984076,C & S Building Services                           ,575
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DK133,Miscellaneous expenses,45195.999444444446,SOT0987356,C & S Building Services                           ,700
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DK133,Miscellaneous expenses,45195.999444444446,SOT0987354,C & S Building Services                           ,1215
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DK140,Miscellaneous expenses,45190.999444444446,SOT0984597,C & S Building Services                           ,650
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45196.999444444446,SOT0988258,Care Concepts Staffs LTD Formerly Salutem Care ,23488.98
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45182.999444444446,SOT0980316,Care Concepts Staffs LTD Formerly Salutem Care ,19288.980000000003
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45196.999444444446,SOT0988258,Care Concepts Staffs LTD Formerly Salutem Care ,12604.44
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45182.999444444446,SOT0980316,Care Concepts Staffs LTD Formerly Salutem Care ,12604.44
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45196.999444444446,SOT0988258,Care Concepts Staffs LTD Formerly Salutem Care ,1300
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45182.999444444446,SOT0980316,Care Concepts Staffs LTD Formerly Salutem Care ,1300
