Transparency Report May 2023,,,,,,,,
Body Name,Service Code,Service Label,Exp Code,Expenditure Category Lvl 6,Date,Transaction Number,Supplier Name,Total
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45050.999444444446,SOT0928957,Leaders in Care Recruitment Ltd,2260.85
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45050.999444444446,SOT0929180,Leaders in Care Recruitment Ltd,2390.71
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45076.999444444446,SOT0938094,Leaders in Care Recruitment Ltd,1902.81
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45076.999444444446,SOT0937475,Leaders in Care Recruitment Ltd,1912.57
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45076.999444444446,SOT0937476,Leaders in Care Recruitment Ltd,1912.57
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45076.999444444446,SOT0937472,Leaders in Care Recruitment Ltd,2231.6
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45076.999444444446,SOT0940394,Leaders in Care Recruitment Ltd,2390.71
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45076.999444444446,SOT0940393,Leaders in Care Recruitment Ltd,2390.71
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45076.999444444446,SOT0940392,Leaders in Care Recruitment Ltd,2390.71
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45071.999444444446,SOT0936809,Leaders in Care Recruitment Ltd,1873.54
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45071.999444444446,SOT0936931,Leaders in Care Recruitment Ltd,1902.81
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45071.999444444446,SOT0937187,Leaders in Care Recruitment Ltd,1912.57
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45064.999444444446,SOT0934078,Leaders in Care Recruitment Ltd,2390.71
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45055.999444444446,SOT0930359,Leaders in Care Recruitment Ltd,1873.54
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45055.999444444446,SOT0931075,Leaders in Care Recruitment Ltd,2231.6
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45055.999444444446,SOT0931074,Leaders in Care Recruitment Ltd,2390.71
Stoke City Council,4CAF,Children and Family Services,DE100,Services,45076.999444444446,SOT0930736,Lichfield Cathedral School,2000
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45060.999444444446,SOT0932092,Longboat Special Education Ltd,29744.7
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45060.999444444446,SOT0932110,Longboat Special Education Ltd,30736.19
Stoke City Council,4CAF,Children and Family Services,CC109,Contract hire&operating leases,45069.999444444446,SOT0936024,Lucky Seven Private Hire,35595.78
Stoke City Council,4CAF,Children and Family Services,EG217,Other establishments,45069.999444444446,SOT0936024,Lucky Seven Private Hire,813.69
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45057.999444444446,SOT0932050,Mangrove Care Ltd,15000
Stoke City Council,4CAF,Children and Family Services,EG196,Other establishments,45076.999444444446,SOT0935254,Manor Hall Academy Trust,900
Stoke City Council,4CAF,Children and Family Services,EG204,Other establishments,45067.999444444446,SOT0935276,Marches Academy Trust,540
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45069.999444444446,SOT0930765,Marsons Garages (Wolstanton) Ltd T/A Martec,64603
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45057.999444444446,SOT0931764,MBM Training,700
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45057.999444444446,SOT0931958,MBM Training,3500
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45057.999444444446,SOT0924866,MBM Training,600
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45057.999444444446,SOT0931823,MBM Training,800
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45050.999444444446,SOT0929355,Medgen Limited,1132.66
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45050.999444444446,SOT0929356,Medgen Limited,1291.42
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45050.999444444446,SOT0924241,Medgen Limited,1867.75
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45076.999444444446,SOT0937489,Medgen Limited,541.33
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45076.999444444446,SOT0937488,Medgen Limited,993.7
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45076.999444444446,SOT0940538,Medgen Limited,1033.44
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45076.999444444446,SOT0940534,Medgen Limited,1157.13
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45076.999444444446,SOT0940541,Medgen Limited,1172.13
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45076.999444444446,SOT0940540,Medgen Limited,1235.68
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45076.999444444446,SOT0940532,Medgen Limited,1330.89
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45076.999444444446,SOT0940539,Medgen Limited,1493.94
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45076.999444444446,SOT0940543,Medgen Limited,1612.89
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45076.999444444446,SOT0940544,Medgen Limited,2050.05
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45076.999444444446,SOT0940533,Medgen Limited,2056.17
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45076.999444444446,SOT0937483,Medgen Limited,2562.23
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45076.999444444446,SOT0940542,Medgen Limited,2586.32
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45076.999444444446,SOT0940537,Medgen Limited,2804.53
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45076.999444444446,SOT0937484,Medgen Limited,2881.05
Stoke City Council,4CAF,Children and Family Services,eg229,Other establishments,45064.999444444446,SOT0934668,Medgen Limited,893.33
Stoke City Council,4CAF,Children and Family Services,DB104,Catering,45050.999444444446,SOT0929434,Midland Foods Ltd,22763.53
Stoke City Council,4CAF,Children and Family Services,DB104,Catering,45069.999444444446,SOT0934162,Midland Foods Ltd,13659.81
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45071.999444444446,SOT0936869,Milton Pre School,2000
Stoke City Council,4CAF,Children and Family Services,eg216,Other establishments,45060.999444444446,SOT0932387,MKS CONTACTS SERVICES,2997.4
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45064.999444444446,SOT0934694,Monarch Intervention Services,628.57
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45060.999444444446,SOT0932105,Monarch Intervention Services,23434.28
Stoke City Council,4CAF,Children and Family Services,ea147,Independent units within CC,45057.999444444446,SOT0932009,Monarch Intervention Services,1642.85
Stoke City Council,4CAF,Children and Family Services,ea147,Independent units within CC,45057.999444444446,SOT0932022,Monarch Intervention Services,3600
Stoke City Council,4CAF,Children and Family Services,ea147,Independent units within CC,45057.999444444446,SOT0932011,Monarch Intervention Services,4714.28
Stoke City Council,4CAF,Children and Family Services,ea147,Independent units within CC,45064.999444444446,SOT0934676,Mother Phoenix Ltd,3200
Stoke City Council,4CAF,Children and Family Services,DE105,Services,45062.999444444446,SOT0933133,My Resourcing Group Limited,2540
Stoke City Council,4CAF,Children and Family Services,DE105,Services,45062.999444444446,SOT0931295,My Resourcing Group Limited,3175
Stoke City Council,4CAF,Children and Family Services,DE105,Services,45064.999444444446,SOT0934561,My Resourcing Group Limited,2540
Stoke City Council,4CAF,Children and Family Services,DE105,Services,45055.999444444446,SOT0928820,My Resourcing Group Limited,3175
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45047.999444444446,SOT0925836,National Fostering Agency,66874.40000000001
Stoke City Council,4CAF,Children and Family Services,EG133,Other establishments,45047.999444444446,SOT0925836,National Fostering Agency,14678.53
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45062.999444444446,SOT0932446,NCER,9784.31
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45047.999444444446,SOT0925839,New Life Fostering Agency,6617.48
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45071.999444444446,SOT0937112,NEXUS FOSTERING LTD,18627.68
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45047.999444444446,SOT0925840,NEXUS FOSTERING LTD,18370.43
Stoke City Council,4CAF,Children and Family Services,DA101,Equipment  furniture and mater,45048.999444444446,SOT0922024,Nisbets,999.99
Stoke City Council,4CAF,Children and Family Services,DA144,Equipment  furniture and mater,45050.999444444446,SOT0929435,Nobisco Limited,3483.45
Stoke City Council,4CAF,Children and Family Services,DA104,Equipment  furniture and mater,45050.999444444446,SOT0929472,Nobisco Limited,7161.42
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45050.999444444446,SOT0922330,NonStop Recruitment Ltd,845.1
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45050.999444444446,SOT0922331,NonStop Recruitment Ltd,845.1
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45050.999444444446,SOT0923997,NonStop Recruitment Ltd,1042.29
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45050.999444444446,SOT0923996,NonStop Recruitment Ltd,1056.38
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45050.999444444446,SOT0923991,NonStop Recruitment Ltd,1366.25
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45048.999444444446,SOT0922328,NonStop Recruitment Ltd,1042.29
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45048.999444444446,SOT0924461,NonStop Recruitment Ltd,1042.29
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45048.999444444446,SOT0922327,NonStop Recruitment Ltd,1930.6
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45071.999444444446,SOT0934052,NonStop Recruitment Ltd,1042.29
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45071.999444444446,SOT0931076,NonStop Recruitment Ltd,1197.23
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45055.999444444446,SOT0928961,NonStop Recruitment Ltd,592
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45055.999444444446,SOT0924112,NonStop Recruitment Ltd,633.83
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45055.999444444446,SOT0924115,NonStop Recruitment Ltd,833.83
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45055.999444444446,SOT0928954,NonStop Recruitment Ltd,845.1
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45055.999444444446,SOT0930356,NonStop Recruitment Ltd,1042.29
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45055.999444444446,SOT0924114,NonStop Recruitment Ltd,1527.3
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45055.999444444446,SOT0924113,NonStop Recruitment Ltd,1549.73
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45055.999444444446,SOT0928960,NonStop Recruitment Ltd,1563.29
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45055.999444444446,SOT0929004,NonStop Recruitment Ltd,1629.12
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45055.999444444446,SOT0931065,NonStop Recruitment Ltd,1954.12
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45060.999444444446,SOT0930348,NonStop Recruitment Ltd,592
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45060.999444444446,SOT0929709,NonStop Recruitment Ltd,633.83
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45060.999444444446,SOT0930350,NonStop Recruitment Ltd,710.4
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45060.999444444446,SOT0931231,NonStop Recruitment Ltd,774.68
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45060.999444444446,SOT0931377,NonStop Recruitment Ltd,845.1
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45060.999444444446,SOT0931380,NonStop Recruitment Ltd,845.1
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45060.999444444446,SOT0931381,NonStop Recruitment Ltd,1042.29
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45060.999444444446,SOT0931382,NonStop Recruitment Ltd,1042.29
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45067.999444444446,SOT0930357,NonStop Recruitment Ltd,740
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45067.999444444446,SOT0930354,NonStop Recruitment Ltd,1042.29
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45067.999444444446,SOT0930355,NonStop Recruitment Ltd,1042.29
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45067.999444444446,SOT0929178,NonStop Recruitment Ltd,1084.55
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45067.999444444446,SOT0929176,NonStop Recruitment Ltd,1197.23
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45067.999444444446,SOT0929177,NonStop Recruitment Ltd,1493.01
Stoke City Council,4CAF,Children and Family Services,EG217,Other establishments,45067.999444444446,SOT0933838,NonStop Recruitment Ltd,1056.38
Stoke City Council,4CAF,Children and Family Services,DE100,Services,45064.999444444446,SOT0934722,Nurtured @ Chell,828
Stoke City Council,4CAF,Children and Family Services,eg223,Other establishments,45057.999444444446,SOT0931241,Nurtured @ Chell,1183
Stoke City Council,4CAF,Children and Family Services,AB300,Training,45050.999444444446,SOT0928838,NWG Network,900
Stoke City Council,4CAF,Children and Family Services,DH122,Grants and subscriptions,45050.999444444446,SOT0928805,Ofsted,2059
Stoke City Council,4CAF,Children and Family Services,DH122,Grants and subscriptions,45050.999444444446,SOT0923990,Ofsted,3216
Stoke City Council,4CAF,Children and Family Services,DB104,Catering,45048.999444444446,SOT0925855,On A Roll Sandwich Company Limited,1372.75
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45047.999444444446,SOT0925837,Orange Grove Fostercare Ltd ,35161.479999999996
Stoke City Council,4CAF,Children and Family Services,EG204,Other establishments,45069.999444444446,SOT0934329,Ormiston Sir Stanley Matthews Academy,540
Stoke City Council,4CAF,Children and Family Services,EG204,Other establishments,45069.999444444446,SOT0935548,Ormiston Sir Stanley Matthews Academy,810
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45060.999444444446,SOT0932091,Outbound Care Limited,24642.86
Stoke City Council,4CAF,Children and Family Services,BB102,Energy costs,45057.999444444446,SOT0931920,OVO Energy,1552.84
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45076.999444444446,SOT0940449,Pace Education,2250
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45076.999444444446,SOT0940439,Pace Education,13026.2
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45056.999444444446,SOT0931667,Parallel Parents,81543.69
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45057.999444444446,SOT0931946,Park Foster Care,115463.93000000001
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45071.999444444446,SOT0937222,Parkwood Care Limited,5035.7
Stoke City Council,4CAF,Children and Family Services,DB104,Catering,45055.999444444446,SOT0924861,Pasta King (Uk) Limited,662.14
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45076.999444444446,SOT0937465,Pathway First Ltd,50265.34
Stoke City Council,4CAF,Children and Family Services,CC109,Contract hire&operating leases,45057.999444444446,SOT0931937,Pauls Coaches                                    ,2215.23
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45064.999444444446,SOT0934624,Pertemps Professional Recruitment Ltd,845.35
Stoke City Council,4CAF,Children and Family Services,AB300,Training,45057.999444444446,SOT0928835,PHF TRAINING,800
Stoke City Council,4CAF,Children and Family Services,BH103,Cleaning and domestic supplies,45057.999444444446,SOT0931324,PHS Group Ltd,603.1
Stoke City Council,4CAF,Children and Family Services,BH103,Cleaning and domestic supplies,45057.999444444446,SOT0931326,PHS Group Ltd,1243.16
Stoke City Council,4CAF,Children and Family Services,BH103,Cleaning and domestic supplies,45057.999444444446,SOT0931325,PHS Group Ltd,1850.96
Stoke City Council,4CAF,Children and Family Services,BH103,Cleaning and domestic supplies,45057.999444444446,SOT0931327,PHS Group Ltd,2207.83
Stoke City Council,4CAF,Children and Family Services,BH103,Cleaning and domestic supplies,45067.999444444446,SOT0933708,PHS Group Ltd,1466.17
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45060.999444444446,SOT0932096,Pioneer TEC,60000
Stoke City Council,4CAF,Children and Family Services,CC109,Contract hire&operating leases,45067.999444444446,SOT0935004,Plants Luxury Travel LTD,1710
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45071.999444444446,SOT0937232,Platinum Services for Children Residential Care ,17232.39
Stoke City Council,4CAF,Children and Family Services,EG218,Other establishments,45069.999444444446,SOT0934048,Pluck Andrew Solicitors,1232
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45060.999444444446,SOT0932087,Pontville Schools Ltd,18551.28
Stoke City Council,4CAF,Children and Family Services,DG130,Expenses,45050.999444444446,SOT0924190,Port Vale FC Foundation Trust,1200
Stoke City Council,4CAF,Children and Family Services,BC100,Rents,45062.999444444446,SOT0928693,Portakabin Ltd,2492.96
Stoke City Council,4CAF,Children and Family Services,BC100,Rents,45071.999444444446,SOT0931712,Portakabin Ltd,6070.98
Stoke City Council,4CAF,Children and Family Services,BC100,Rents,45071.999444444446,SOT0931709,Portakabin Ltd,7106.69
Stoke City Council,4CAF,Children and Family Services,BC100,Rents,45071.999444444446,SOT0931708,Portakabin Ltd,9049.07
Stoke City Council,4CAF,Children and Family Services,BC100,Rents,45071.999444444446,SOT0931710,Portakabin Ltd,9393.93
Stoke City Council,4CAF,Children and Family Services,BC100,Rents,45071.999444444446,SOT0931711,Portakabin Ltd,32230.37
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45069.999444444446,SOT0932043,Positive Pathways,15527.66
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45062.999444444446,SOT0933795,Potteries Eductional Trust T/A Werrington Primary ,4999.98
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45062.999444444446,SOT0933796,Potteries Eductional Trust T/A Werrington Primary ,9051.25
Stoke City Council,4CAF,Children and Family Services,DA114,Equipment  furniture and mater,45069.999444444446,SOT0934558,PPL PRS LTD,555.44
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45057.999444444446,SOT0932054,Prestige Adolescent Care & Education,15955.8
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45057.999444444446,SOT0932055,Prestige Adolescent Care & Education,15955.8
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45057.999444444446,SOT0932064,Prestige Adolescent Care & Education,15955.8
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45057.999444444446,SOT0932065,Prestige Adolescent Care & Education,15955.8
Stoke City Council,4CAF,Children and Family Services,CC109,Contract hire&operating leases,45050.999444444446,SOT0929585,Prime Cars Travel Limited,1602
Stoke City Council,4CAF,Children and Family Services,CC109,Contract hire&operating leases,45050.999444444446,SOT0929586,Prime Cars Travel Limited,2136
Stoke City Council,4CAF,Children and Family Services,CC109,Contract hire&operating leases,45062.999444444446,SOT0929587,Prime Cars Travel Limited,2492
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45055.999444444446,SOT0931095,Prime Resolution Ltd,770
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45055.999444444446,SOT0931096,Prime Resolution Ltd,770
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45055.999444444446,SOT0931097,Prime Resolution Ltd,770
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45055.999444444446,SOT0931112,Prime Resolution Ltd,770
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45055.999444444446,SOT0931113,Prime Resolution Ltd,770
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45055.999444444446,SOT0931114,Prime Resolution Ltd,770
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45047.999444444446,SOT0925838,Progress Children`s Services Ltd,26160.87
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45048.999444444446,SOT0925847,Project Phoenix Ltd,17565.56
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45060.999444444446,SOT0932090,Project Phoenix Ltd,22911.6
Stoke City Council,4CAF,Children and Family Services,EG218,Other establishments,45050.999444444446,SOT0929124,Prospero Recruitment Ltd,1663.32
Stoke City Council,4CAF,Children and Family Services,EG218,Other establishments,45050.999444444446,SOT0929123,Prospero Recruitment Ltd,1724.9
Stoke City Council,4CAF,Children and Family Services,EG218,Other establishments,45062.999444444446,SOT0929121,Prospero Recruitment Ltd,1758.17
Stoke City Council,4CAF,Children and Family Services,EG196,Other establishments,45071.999444444446,SOT0933205,Purple Cow Training Ltd,1495
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45071.999444444446,SOT0937122,Pyramid Care Fostering Services,7600
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45071.999444444446,SOT0937119,Rainbow Fostering Services Ltd,3400
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45047.999444444446,SOT0925843,Rainbow Fostering Services Ltd,3400
Stoke City Council,4CAF,Children and Family Services,EG133,Other establishments,45071.999444444446,SOT0937119,Rainbow Fostering Services Ltd,6972
Stoke City Council,4CAF,Children and Family Services,EG133,Other establishments,45047.999444444446,SOT0925843,Rainbow Fostering Services Ltd,6972
Stoke City Council,4CAF,Children and Family Services,DE105,Services,45076.999444444446,SOT0938082,Re Today Services,3101.45
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45071.999444444446,SOT0936896,REDACTED - Personal Data,650
Stoke City Council,4CAF,Children and Family Services,CC109,Contract hire&operating leases,45057.999444444446,SOT0931936,REDACTED - Personal Data,957
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45069.999444444446,SOT0936218,REDACTED - Personal Data,1200
Stoke City Council,4CAF,Children and Family Services,DG100,Expenses,45055.999444444446,SOT0931008,REDACTED - Personal Data,542.14
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45054.999444444446,SOT0930439,REDACTED - Personal Data,512
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45054.999444444446,SOT0930482,REDACTED - Personal Data,530.4
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45054.999444444446,SOT0930472,REDACTED - Personal Data,544
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45054.999444444446,SOT0930405,REDACTED - Personal Data,565.76
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45054.999444444446,SOT0930457,REDACTED - Personal Data,574.6
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45054.999444444446,SOT0930448,REDACTED - Personal Data,6790.860000000001
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45054.999444444446,SOT0930515,REDACTED - Personal Data,600
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45054.999444444446,SOT0930526,REDACTED - Personal Data,2560
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45054.999444444446,SOT0930509,REDACTED - Personal Data,640
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45054.999444444446,SOT0930420,REDACTED - Personal Data,640
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45054.999444444446,SOT0930469,REDACTED - Personal Data,640
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45054.999444444446,SOT0930451,REDACTED - Personal Data,694.4
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45054.999444444446,SOT0930481,REDACTED - Personal Data,707.2
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45054.999444444446,SOT0930416,REDACTED - Personal Data,800
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45054.999444444446,SOT0930497,REDACTED - Personal Data,800
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45054.999444444446,SOT0930452,REDACTED - Personal Data,839.8
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45054.999444444446,SOT0930516,REDACTED - Personal Data,840
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45054.999444444446,SOT0930442,REDACTED - Personal Data,892
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45054.999444444446,SOT0930479,REDACTED - Personal Data,983.2
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45054.999444444446,SOT0930467,REDACTED - Personal Data,35209.72000000003
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45054.999444444446,SOT0930400,REDACTED - Personal Data,994.5
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45054.999444444446,SOT0930455,REDACTED - Personal Data,995.2
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45054.999444444446,SOT0930399,REDACTED - Personal Data,1060.8
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45054.999444444446,SOT0930440,REDACTED - Personal Data,1171.3
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45054.999444444446,SOT0930445,REDACTED - Personal Data,1412
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45054.999444444446,SOT0930483,REDACTED - Personal Data,1600
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45054.999444444446,SOT0930498,REDACTED - Personal Data,1600
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45054.999444444446,SOT0930425,REDACTED - Personal Data,1850.24
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45054.999444444446,SOT0930444,REDACTED - Personal Data,1856.4
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45054.999444444446,SOT0930499,REDACTED - Personal Data,1932
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45054.999444444446,SOT0930450,REDACTED - Personal Data,3160.3
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45054.999444444446,SOT0930407,REDACTED - Personal Data,3280
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45054.999444444446,SOT0930434,REDACTED - Personal Data,3906
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45054.999444444446,SOT0930397,REDACTED - Personal Data,4416
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45054.999444444446,SOT0930422,REDACTED - Personal Data,6216
Stoke City Council,4CAF,Children and Family Services,EG217,Other establishments,45062.999444444446,SOT0931161,REDACTED - Personal Data,825.15
Stoke City Council,4CAF,Children and Family Services,EG217,Other establishments,45055.999444444446,SOT0931161,REDACTED - Personal Data,825.15
Stoke City Council,4CAF,Children and Family Services,eg229,Other establishments,45071.999444444446,SOT0937126,REDACTED - Personal Data,1400
Stoke City Council,4CAF,Children and Family Services,FD100,Miscellaneous Transfer Payment,45050.999444444446,SOT0929571,REDACTED - Personal Data,538.44
Stoke City Council,4CAF,Children and Family Services,eg227,Other establishments,45057.999444444446,SOT0931238,REDACTED - Personal Data,861.33
Stoke City Council,4CAF,Children and Family Services,EG215,Other establishments,45048.999444444446,SOT0923767,REDACTED - Personal Data,1140.07
Stoke City Council,4CAF,Children and Family Services,AB300,Training,45076.999444444446,SOT0937279,REDACTED – Personal Data,1055.8
