Transparency Report July 2023,,,,,,,,
Body Name,Service Code,Service Label,Exp Code,Expenditure Category Lvl 6,Date,Transaction Number,Supplier Name,Total
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45112.999444444446,SOT0955474,Care Services Ltd T/A Oak House,4408.78
Stoke City Council,4HLCYP,CYP Holding Accounts,DH101,Grants and subscriptions,45118.999444444446,SOT0945398,Care Today,1762.5
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45123.999444444446,SOT0958618,Carehomes Stoke Ltd,49791.2
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45137.999444444446,SOT0964651,Carehomes Stoke Ltd,50603.25
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45123.999444444446,SOT0958618,Carehomes Stoke Ltd,2659.6
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45137.999444444446,SOT0964651,Carehomes Stoke Ltd,2490.65
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45123.999444444446,SOT0958618,Carehomes Stoke Ltd,2387.1
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45137.999444444446,SOT0964651,Carehomes Stoke Ltd,2648.7
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45123.999444444446,SOT0958618,Carehomes Stoke Ltd,2316.25
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45137.999444444446,SOT0964651,Carehomes Stoke Ltd,1907.5
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG210,Other establishments,45123.999444444446,SOT0958618,Carehomes Stoke Ltd,1373.4
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG210,Other establishments,45137.999444444446,SOT0964651,Carehomes Stoke Ltd,1373.4
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45118.999444444446,SOT0957576,Caretech Community Services Ltd,16607.14
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45118.999444444446,SOT0957577,Caretech Community Services Ltd,18821.43
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45118.999444444446,SOT0957578,Caretech Community Services Ltd,18954.28
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45118.999444444446,SOT0957575,Caretech Community Services Ltd,20150
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45120.999444444446,SOT0958295,Caretech Community Services Ltd,16071.43
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45120.999444444446,SOT0958293,Caretech Community Services Ltd,18214.29
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45120.999444444446,SOT0958294,Caretech Community Services Ltd,18342.86
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45120.999444444446,SOT0958292,Caretech Community Services Ltd,19500
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG115,Other establishments,45123.999444444446,SOT0958873,Caretech Community Services Ltd,15235.71
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG115,Other establishments,45123.999444444446,SOT0958872,Caretech Community Services Ltd,37717.92
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45126.999444444446,SOT0959957,Caretech Community Services Ltd,4241.12
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45126.999444444446,SOT0959956,Caretech Community Services Ltd,4547.12
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45112.999444444446,SOT0955426,Caretech Community Services Ltd,4241.12
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45112.999444444446,SOT0955425,Caretech Community Services Ltd,4547.12
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG115,Other establishments,45132.999444444446,SOT0963806,Caring Focus Limited,6174
Stoke City Council,4CAF,Children and Family Services,CC109,Contract hire&operating leases,45109.999444444446,SOT0945639,Carmarthenshire Count Council,7175
Stoke City Council,4CAF,Children and Family Services,DE100,Services,45118.999444444446,SOT0957501,Carmountside Academy,828
Stoke City Council,4PLACEC,Place Growth & Prosperity CAP,QXWBC,Works,45134.999444444446,SOT0964389,Carson Powell Construction Ltd,243814.62
Stoke City Council,4SCHL,Schools,DD101,Printing  stationery and gener,45112.999444444446,000008781914812,CARTRIDGEPEOPLE.COM,520.5
Stoke City Council,4STAR,Strategy & Resources,AA700,Agency staff,45123.999444444446,SOT0958664,Castlefield Recruitment Limited,817.5
Stoke City Council,4STAR,Strategy & Resources,AA700,Agency staff,45118.999444444446,SOT0953460,Castlefield Recruitment Limited,640
Stoke City Council,4STAR,Strategy & Resources,AA700,Agency staff,45118.999444444446,SOT0956649,Castlefield Recruitment Limited,817.5
Stoke City Council,4STAR,Strategy & Resources,AA700,Agency staff,45118.999444444446,SOT0957634,Castlefield Recruitment Limited,2525
Stoke City Council,4STAR,Strategy & Resources,AA700,Agency staff,45125.999444444446,SOT0958849,Castlefield Recruitment Limited,2425
Stoke City Council,4STAR,Strategy & Resources,AA700,Agency staff,45109.999444444446,SOT0949178,Castlefield Recruitment Limited,575
Stoke City Council,4STAR,Strategy & Resources,AA700,Agency staff,45109.999444444446,SOT0942573,Castlefield Recruitment Limited,1050
Stoke City Council,4STAR,Strategy & Resources,AA700,Agency staff,45109.999444444446,SOT0949177,Castlefield Recruitment Limited,1050
Stoke City Council,4STAR,Strategy & Resources,AA700,Agency staff,45137.999444444446,SOT0964710,Castlefield Recruitment Limited,1600
Stoke City Council,4STAR,Strategy & Resources,AA700,Agency staff,45111.999444444446,SOT0948440,Castlefield Recruitment Limited,817.5
Stoke City Council,4STAR,Strategy & Resources,AA700,Agency staff,45111.999444444446,SOT0954872,Castlefield Recruitment Limited,2020
Stoke City Council,4STAR,Strategy & Resources,AA700,Agency staff,45116.999444444446,SOT0956558,Castlefield Recruitment Limited,2425
Stoke City Council,4STAR,Strategy & Resources,ab201,Interview,45109.999444444446,SOT0943264,Castlefield Recruitment Limited,8640
Stoke City Council,4CAF,Children and Family Services,DE100,Services,45113.999444444446,SOT0956224,Catch 22,1610.37
Stoke City Council,4CAF,Children and Family Services,DH102,Grants and subscriptions,45120.999444444446,SOT0958290,Catch 22 Charity Ltd,3295
Stoke City Council,4CAF,Children and Family Services,DA100,Equipment  furniture and mater,45112.999444444446,000008837800954,CATERSPEED,760
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45134.999444444446,SOT0964136,Cera Care Operations Limited,1585.95
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45111.999444444446,SOT0954704,Cera Care Operations Limited,2000.15
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45111.999444444446,SOT0954703,Cera Care Operations Limited,51975.74
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45111.999444444446,SOT0954703,Cera Care Operations Limited,2806.75
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45111.999444444446,SOT0954703,Cera Care Operations Limited,1188.1
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45134.999444444446,SOT0964136,Cera Care Operations Limited,735.75
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45111.999444444446,SOT0954703,Cera Care Operations Limited,1204.45
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG136,Other establishments,45111.999444444446,SOT0954704,Cera Care Operations Limited,724.85
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG143,Other establishments,45134.999444444446,SOT0960850,Challinor Property Limited,715
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG143,Other establishments,45134.999444444446,SOT0964351,Challinor Property Limited,715
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG143,Other establishments,45134.999444444446,SOT0960827,Challinor Property Limited,715
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG143,Other establishments,45134.999444444446,SOT0960849,Challinor Property Limited,715
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG143,Other establishments,45134.999444444446,SOT0960826,Challinor Property Limited,715
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG143,Other establishments,45134.999444444446,SOT0964352,Challinor Property Limited,715
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG143,Other establishments,45134.999444444446,SOT0964353,Challinor Property Limited,715
Stoke City Council,4CAF,Children and Family Services,DE100,Services,45116.999444444446,SOT0956569,Changes Health & Wellbeing,27348.25
Stoke City Council,4CAF,Children and Family Services,DA100,Equipment  furniture and mater,45109.999444444446,SOT0943423,Charanga Ltd,1495
Stoke City Council,4CAF,Children and Family Services,EG100,Other establishments,45137.999444444446,SOT0964843,Chatstworth Multi Academy Trust,600
Stoke City Council,4HDG,"Housing, Development & Growth",DE125,Services,45132.999444444446,SOT0959270,Cherry Hill Waste Ltd,843.2
Stoke City Council,4HDG,"Housing, Development & Growth",DE125,Services,45134.999444444446,SOT0964061,Cherry Hill Waste Ltd,1360
Stoke City Council,4HDG,"Housing, Development & Growth",EH133,Private contractors,45132.999444444446,SOT0953512,Cherry Hill Waste Ltd,2882.88
Stoke City Council,4HDG,"Housing, Development & Growth",EA119,Independent units within CC,45132.999444444446,SOT0953512,Cherry Hill Waste Ltd,4200.9
Stoke City Council,4HDG,"Housing, Development & Growth",EA119,Independent units within CC,45134.999444444446,SOT0964111,Cherry Hill Waste Ltd,6747.18
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45126.999444444446,SOT0960022,Chesford Grange Care Ltd,67194.73000000001
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45112.999444444446,SOT0955488,Chesford Grange Care Ltd,63023.3
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45126.999444444446,SOT0960022,Chesford Grange Care Ltd,18306.489999999998
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45112.999444444446,SOT0955488,Chesford Grange Care Ltd,15887.220000000001
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45126.999444444446,SOT0960022,Chesford Grange Care Ltd,5240
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45112.999444444446,SOT0955488,Chesford Grange Care Ltd,6311.43
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45126.999444444446,SOT0960022,Chesford Grange Care Ltd,-6056.44
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45112.999444444446,SOT0955488,Chesford Grange Care Ltd,-6056.44
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45126.999444444446,SOT0960022,Chesford Grange Care Ltd,-795.66
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45112.999444444446,SOT0955488,Chesford Grange Care Ltd,-795.66
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45112.999444444446,SOT0955488,Chesford Grange Care Ltd,-506.08
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45126.999444444446,SOT0959968,Chesterton Lodge care home,9700
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45112.999444444446,SOT0955438,Chesterton Lodge care home,9700
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45126.999444444446,SOT0959968,Chesterton Lodge care home,5796.6
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45112.999444444446,SOT0955438,Chesterton Lodge care home,9282.310000000001
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45126.999444444446,SOT0959968,Chesterton Lodge care home,3525.26
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45112.999444444446,SOT0955438,Chesterton Lodge care home,3525.26
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45132.999444444446,SOT0961124,Child Care Bureau Ltd,3177.44
Stoke City Council,4CAF,Children and Family Services,eg230,Other establishments,45109.999444444446,SOT0952592,Childrens Links,960
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45126.999444444446,SOT0959889,Chiltern Residential Homes Ltd,7016.12
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45112.999444444446,SOT0955358,Chiltern Residential Homes Ltd,5066.12
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45126.999444444446,SOT0959889,Chiltern Residential Homes Ltd,1287.1
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45112.999444444446,SOT0955358,Chiltern Residential Homes Ltd,1287.1
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45126.999444444446,SOT0959889,Chiltern Residential Homes Ltd,1338.6
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45112.999444444446,SOT0955358,Chiltern Residential Homes Ltd,1338.6
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45126.999444444446,SOT0959877,Choices Housing Association,11946.92
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45126.999444444446,SOT0959867,Choices Housing Association,12185.36
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45126.999444444446,SOT0959873,Choices Housing Association,8838.8
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45126.999444444446,SOT0959936,Choices Housing Association,9939.3
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45126.999444444446,SOT0959890,Choices Housing Association,3360.78
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45126.999444444446,SOT0959893,Choices Housing Association,3458.18
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45112.999444444446,SOT0955344,Choices Housing Association,11946.92
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45112.999444444446,SOT0955333,Choices Housing Association,12185.36
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45112.999444444446,SOT0955340,Choices Housing Association,8838.8
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45112.999444444446,SOT0955405,Choices Housing Association,9939.3
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45112.999444444446,SOT0955359,Choices Housing Association,3360.78
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45112.999444444446,SOT0955362,Choices Housing Association,3458.18
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45126.999444444446,SOT0959949,Choices Housing Association (Dairy Close Resi Home,10333.64
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45112.999444444446,SOT0955418,Choices Housing Association (Dairy Close Resi Home,10333.64
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45126.999444444446,SOT0959864,Choices Housing Association Ltd,5122.5599999999995
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45126.999444444446,SOT0959933,Choices Housing Association Ltd,11728.92
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45126.999444444446,SOT0959865,Choices Housing Association Ltd,3034.98
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45112.999444444446,SOT0955402,Choices Housing Association Ltd,8469.54
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45112.999444444446,SOT0955330,Choices Housing Association Ltd,5122.5599999999995
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45112.999444444446,SOT0955331,Choices Housing Association Ltd,3034.98
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45126.999444444446,SOT0959941,Choices Housing Association/ Longeaves,6409.639999999999
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45112.999444444446,SOT0955410,Choices Housing Association/ Longeaves,6409.639999999999
Stoke City Council,4CAF,Children and Family Services,EG100,Other establishments,45125.999444444446,SOT0959175,Christ Church Academy,650
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45118.999444444446,SOT0956801,Christ Church Academy,2000
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45126.999444444446,SOT0959993,CHRISTCHURCH COURT,4191.54
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45112.999444444446,SOT0955462,CHRISTCHURCH COURT,4191.54
Stoke City Council,4PLACEC,Place Growth & Prosperity CAP,QXWBE,External Fees,45132.999444444446,SOT0956476,Christopher Taylor Design Ltd,1000
Stoke City Council,4PLACEC,Place Growth & Prosperity CAP,QXWBE,External Fees,45123.999444444446,SOT0953411,Christopher Taylor Design Ltd,750
Stoke City Council,4CAF,Children and Family Services,EG100,Other establishments,45137.999444444446,SOT0964835,Cidari Education Limited,750
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45126.999444444446,SOT0960025,Cima Care Burton Ltd - The Pines,10898
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45112.999444444446,SOT0955491,Cima Care Burton Ltd - The Pines,10898
Stoke City Council,4SCHL,Schools,DE176,Services,45113.999444444446,SOT0955517,Citation Ltd,2012.69
Stoke City Council,4CAF,Children and Family Services,CC109,Contract hire&operating leases,45113.999444444446,SOT0955922,City Cabs Buses and Coaches Ltd,56186.99
Stoke City Council,4CAF,Children and Family Services,EG203,Other establishments,45113.999444444446,SOT0955922,City Cabs Buses and Coaches Ltd,4418.29
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,CC109,Contract hire&operating leases,45113.999444444446,SOT0955922,City Cabs Buses and Coaches Ltd,4821.3
Stoke City Council,4CAF,Children and Family Services,CC109,Contract hire&operating leases,45109.999444444446,SOT0953449,City Centre Central,37755
Stoke City Council,4CAF,Children and Family Services,CC109,Contract hire&operating leases,45130.999444444446,SOT0960989,City Centre Central,41019
Stoke City Council,4CAF,Children and Family Services,DA101,Equipment  furniture and mater,45137.999444444446,SOT0964687,CL Floorcare Ltd,689.45
Stoke City Council,4CAF,Children and Family Services,EA147,Independent units within CC,45120.999444444446,SOT0958296,Clay Housing,4157.14
Stoke City Council,4HDG,"Housing, Development & Growth",DH100,Grants and subscriptions,45134.999444444446,SOT0964223,Claybody Theatre,4409.25
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45132.999444444446,SOT0961715,Clayton Hall Academy/South Newcastle Trust,2625
Stoke City Council,4CAF,Children and Family Services,EG100,Other establishments,45118.999444444446,SOT0957930,Clayton Hall Academy/South Newcastle Trust,1170
Stoke City Council,4CAF,Children and Family Services,EG100,Other establishments,45137.999444444446,SOT0964834,Clayton Hall Academy/South Newcastle Trust,1750
Stoke City Council,4CAF,Children and Family Services,EG196,Other establishments,45137.999444444446,SOT0964767,Clayton Hall Academy/South Newcastle Trust,720
Stoke City Council,4SCHL,Schools,BH100,Cleaning and domestic supplies,45118.999444444446,SOT0946549,Cleaning & Hygiene Dist. Ltd,649.2
Stoke City Council,4SCHL,Schools,BH100,Cleaning and domestic supplies,45125.999444444446,SOT0958016,Cleaning & Hygiene Dist. Ltd,1016.63
Stoke City Council,4SCHL,Schools,DD101,Printing  stationery and gener,45127.999444444446,SOT0960089,Cmuk Visual Safety Limited,939.56
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45118.999444444446,SOT0956802,Codsall High School,4000
Stoke City Council,4CAF,Children and Family Services,EG100,Other establishments,45125.999444444446,SOT0959179,College Academies Trust t/a Maple Court Accademy,1000
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45132.999444444446,SOT0963960,Comensura Ltd,33912.01
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45132.999444444446,SOT0963975,Comensura Ltd,43296.50000000001
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45118.999444444446,SOT0957535,Comensura Ltd,44325.37
Stoke City Council,4CITDC,City Director CAP,QXPII,Internal Fees,45132.999444444446,SOT0963960,Comensura Ltd,2965.3199999999997
Stoke City Council,4CITDC,City Director CAP,QXPII,Internal Fees,45132.999444444446,SOT0963975,Comensura Ltd,2625.0699999999997
Stoke City Council,4CITDC,City Director CAP,QXPII,Internal Fees,45118.999444444446,SOT0957535,Comensura Ltd,2447.5
Stoke City Council,4HDG,"Housing, Development & Growth",AA700,Agency staff,45132.999444444446,SOT0963960,Comensura Ltd,7941.36
Stoke City Council,4HDG,"Housing, Development & Growth",AA700,Agency staff,45132.999444444446,SOT0963975,Comensura Ltd,7941.36
Stoke City Council,4HDG,"Housing, Development & Growth",AA700,Agency staff,45118.999444444446,SOT0957535,Comensura Ltd,7941.349999999999
Stoke City Council,4HRAHT,Housing Transformation,GI100,Inter departmental ,45132.999444444446,SOT0963960,Comensura Ltd,1079.14
Stoke City Council,4HRAHT,Housing Transformation,GI100,Inter departmental ,45132.999444444446,SOT0963975,Comensura Ltd,1478.62
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,AA700,Agency staff,45132.999444444446,SOT0963960,Comensura Ltd,10311.439999999999
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,AA700,Agency staff,45132.999444444446,SOT0963975,Comensura Ltd,8567.76
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,AA700,Agency staff,45132.999444444446,SOT0963956,Comensura Ltd,2020
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,AA700,Agency staff,45118.999444444446,SOT0957535,Comensura Ltd,7707.4
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,AA700,Agency staff,45134.999444444446,SOT0963948,Comensura Ltd,808
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,AA700,Agency staff,45120.999444444446,SOT0958346,Comensura Ltd,3636
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,AA700,Agency staff,45120.999444444446,SOT0958353,Comensura Ltd,220768.83000000002
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,AA700,Agency staff,45120.999444444446,SOT0957539,Comensura Ltd,94266.33
Stoke City Council,4STAR,Strategy & Resources,AA700,Agency staff,45132.999444444446,SOT0963960,Comensura Ltd,23115.56
Stoke City Council,4STAR,Strategy & Resources,AA700,Agency staff,45132.999444444446,SOT0963975,Comensura Ltd,21274.37
Stoke City Council,4STAR,Strategy & Resources,AA700,Agency staff,45118.999444444446,SOT0957535,Comensura Ltd,28251.72
Stoke City Council,4SCHL,Schools,DF100,Communications and computing,45118.999444444446,SOT0957782,Community Brands UK Limited,1749
Stoke City Council,4HRAHT,Housing Transformation,DK100,Miscellaneous expenses,45118.999444444446,SOT0956676,Community Energy Scheme Stoke Ltd,4590.07
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45123.999444444446,SOT0958831,Community Foster Care,15120
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45134.999444444446,SOT0964482,Community Foster Care,15120
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG115,Other establishments,45123.999444444446,SOT0958888,Community Integrated Care ,16958.04
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG115,Other establishments,45123.999444444446,SOT0958890,Community Integrated Care ,19031.760000000002
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG115,Other establishments,45123.999444444446,SOT0958889,Community Integrated Care ,15040.080000000002
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG115,Other establishments,45123.999444444446,SOT0958887,Community Integrated Care ,12972.96
Stoke City Council,4CAF,Children and Family Services,CC109,Contract hire&operating leases,45123.999444444446,SOT0958766,Community Link Stafford and District,8466.3
Stoke City Council,4CAF,Children and Family Services,CC109,Contract hire&operating leases,45113.999444444446,SOT0955919,Community Link Stafford and District,3336.3
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45118.999444444446,SOT0957605,Compass Childrens Homes Limited,23708.57
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45111.999444444446,SOT0954853,Compass Childrens Homes Limited,24498.86
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45123.999444444446,SOT0958802,Compass Fostering (Formerly ABC Fostering),14971.32
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45132.999444444446,SOT0961123,Compass Fostering Central Limited,69385.91999999998
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45132.999444444446,SOT0961136,Compass Fostering North,10542.740000000002
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45134.999444444446,SOT0964469,Compass Fostering North,3599.96
Stoke City Council,4STARC,Strategy & Resources Capital,QXWBE,External Fees,45132.999444444446,SOT0961106,Conservation By Design Ltd,840.36
Stoke City Council,4CAF,Children and Family Services,EG222,Other establishments,45125.999444444446,SOT0959189,Contento Social Homes CIC,920.67
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DK177,Miscellaneous expenses,45113.999444444446,SOT0956221,Cooper`s Gardening Maintenance,6000
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DK177,Miscellaneous expenses,45111.999444444446,SOT0955172,Cooper`s Gardening Maintenance,800
Stoke City Council,4CAF,Children and Family Services,CC104,Contract hire&operating leases,45120.999444444446,SOT0958187,Copelands Tours (S-O-T) Ltd,2200
Stoke City Council,4CAF,Children and Family Services,CC104,Contract hire&operating leases,45120.999444444446,SOT0953473,Copelands Tours (S-O-T) Ltd,2600
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,CB101,Recharges,45127.999444444446,SOT0960670,Copelands Tours (S-O-T) Ltd,20248
Stoke City Council,4SCHL,Schools,DF129,Communications and computing,45134.999444444446,SOT0949427,CoRE Educational Ltd,2844
Stoke City Council,4SCHL,Schools,DF137,Communications and computing,45134.999444444446,SOT0949426,CoRE Educational Ltd,599
Stoke City Council,4CAF,Children and Family Services,EG204,Other establishments,45116.999444444446,SOT0956267,Cornerstone Academy,4950.83
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DB100,Catering,45111.999444444446,SOT0945665,Costa Ltd,569.53
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,db104,Catering,45125.999444444446,SOT0949181,Costa Ltd,1099.32
Stoke City Council,4PLACEC,Place Growth & Prosperity CAP,QXWLE,External Fees,45123.999444444446,SOT0958713,Couch Consulting Engineers,5600
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45126.999444444446,SOT0960195,Country Care Childrens Homes Ltd,49489.5
Stoke City Council,4HDG,"Housing, Development & Growth",BA100,Repairs alterations mtce of bu,45123.999444444446,SOT0949067,County Pumps Ltd,671.15
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45123.999444444446,SOT0958787,Coventry City Council,7400.88
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45134.999444444446,SOT0964461,Coventry City Council,7400.88
Stoke City Council,4CAF,Children and Family Services,EG204,Other establishments,45118.999444444446,SOT0957876,Coxhoe Primary School,905
Stoke City Council,4HACSC,Housing & Customer Services CA,QXWBE,External Fees,45132.999444444446,SOT0955144,CPC Project Services LLP,1700
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45126.999444444446,SOT0959905,Craegmoor Health Care Ltd (High Cross House),7235.139999999999
