Transparency Report August 2023,,,,,,,,
Body Name,Service Code,Service Label,Exp Code,Expenditure Category Lvl 6,Date,Transaction Number,Supplier Name,Total
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DB104,Catering,45144.999444444446,SOT0967326,Booker,1456.07
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DA111,Equipment  furniture and mater,45139.999444444446,SOT0959811,Booker,598.85
Stoke City Council,4SCHL,Schools,DD100,Printing  stationery and gener,45141.999444444446,SOT0960079,Books4schools,539.99
Stoke City Council,4STAR,Strategy & Resources,BA100,Repairs alterations mtce of bu,45146.999444444446,SOT0966571,Boon Edam Ltd,904
Stoke City Council,4STAR,Strategy & Resources,BA100,Repairs alterations mtce of bu,45153.999444444446,SOT0968105,Boon Edam Ltd,501.82
Stoke City Council,4STAR,Strategy & Resources,DF126,Communications and computing,45148.999444444446,SOT0967362,Bottomline Technologies Bacway Systems Ltd,-5343.24
Stoke City Council,4STAR,Strategy & Resources,DF126,Communications and computing,45148.999444444446,SOT0967358,Bottomline Technologies Bacway Systems Ltd,11828
Stoke City Council,4PLACEC,Place Growth & Prosperity CAP,QXWLC,Works,45139.999444444446,SOT0960634,Bowmer & Kirland Limited - North West,1712128.4
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45168.999444444446,SOT0975928,Bradwell Hall Nursing Home Limited,34713.25
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45168.999444444446,SOT0975927,Bradwell Hall Nursing Home Limited,83445.45
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45140.999444444446,SOT0966391,Bradwell Hall Nursing Home Limited,38586.520000000004
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45140.999444444446,SOT0966390,Bradwell Hall Nursing Home Limited,44848.58
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45154.999444444446,SOT0970351,Bradwell Hall Nursing Home Limited,48791.44
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45154.999444444446,SOT0970352,Bradwell Hall Nursing Home Limited,38786.520000000004
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45168.999444444446,SOT0975928,Bradwell Hall Nursing Home Limited,8681
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45168.999444444446,SOT0975927,Bradwell Hall Nursing Home Limited,40749.58
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45140.999444444446,SOT0966391,Bradwell Hall Nursing Home Limited,8681
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45140.999444444446,SOT0966390,Bradwell Hall Nursing Home Limited,40749.58
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45154.999444444446,SOT0970351,Bradwell Hall Nursing Home Limited,40749.58
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45154.999444444446,SOT0970352,Bradwell Hall Nursing Home Limited,8681
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45168.999444444446,SOT0975928,Bradwell Hall Nursing Home Limited,1948.78
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45168.999444444446,SOT0975927,Bradwell Hall Nursing Home Limited,19235.79
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45140.999444444446,SOT0966391,Bradwell Hall Nursing Home Limited,1948.78
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45140.999444444446,SOT0966390,Bradwell Hall Nursing Home Limited,19397.74
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45154.999444444446,SOT0970351,Bradwell Hall Nursing Home Limited,11568.48
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45154.999444444446,SOT0970352,Bradwell Hall Nursing Home Limited,1948.78
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45168.999444444446,SOT0975928,Bradwell Hall Nursing Home Limited,-4648.74
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45168.999444444446,SOT0975927,Bradwell Hall Nursing Home Limited,-3534.8199999999997
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45140.999444444446,SOT0966391,Bradwell Hall Nursing Home Limited,-4032.66
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45140.999444444446,SOT0966390,Bradwell Hall Nursing Home Limited,-1114.74
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45154.999444444446,SOT0970351,Bradwell Hall Nursing Home Limited,1305.34
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45154.999444444446,SOT0970352,Bradwell Hall Nursing Home Limited,-4648.74
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45168.999444444446,SOT0975928,Bradwell Hall Nursing Home Limited,-1035.58
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45168.999444444446,SOT0975927,Bradwell Hall Nursing Home Limited,-566.9
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45140.999444444446,SOT0966391,Bradwell Hall Nursing Home Limited,-1035.58
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45140.999444444446,SOT0966390,Bradwell Hall Nursing Home Limited,-566.9
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45154.999444444446,SOT0970351,Bradwell Hall Nursing Home Limited,-566.9
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45154.999444444446,SOT0970352,Bradwell Hall Nursing Home Limited,-1035.58
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45168.999444444446,SOT0975927,Bradwell Hall Nursing Home Limited,-525.9
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45140.999444444446,SOT0966390,Bradwell Hall Nursing Home Limited,-525.9
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45154.999444444446,SOT0970351,Bradwell Hall Nursing Home Limited,-525.9
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DB100,Catering,45151.999444444446,SOT0969418,Brakes Bros Ltd,640.47
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DB100,Catering,45159.999444444446,SOT0970846,Brakes Bros Ltd,1227.04
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DB100,Catering,45159.999444444446,SOT0970845,Brakes Bros Ltd,850.92
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DB104,Catering,45159.999444444446,SOT0970846,Brakes Bros Ltd,655.26
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DB104,Catering,45159.999444444446,SOT0970845,Brakes Bros Ltd,858.78
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DB104,Catering,45159.999444444446,SOT0970847,Brakes Bros Ltd,1042.48
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DA156,Equipment  furniture and mater,45144.999444444446,SOT0967524,BRENNTAG UK LIMITED,2474.5
Stoke City Council,4CAF,Children and Family Services,EG133,Other establishments,45145.999444444446,SOT0967795,Bridging Gaps Fostering Agency,3400
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45168.999444444446,SOT0975979,Bright Futures Care Ltd ,11785.96
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45140.999444444446,SOT0966442,Bright Futures Care Ltd ,11785.96
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45154.999444444446,SOT0970403,Bright Futures Care Ltd ,11785.96
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45153.999444444446,SOT0969778,Brighter Future Housing Association,10000
Stoke City Council,4HDG,"Housing, Development & Growth",bb100,Energy costs,45160.999444444446,SOT0973866,British Gas Business Limited,824
Stoke City Council,4HDG,"Housing, Development & Growth",bb100,Energy costs,45153.999444444446,SOT0970042,British Gas Business Limited,618.9
Stoke City Council,4HRAHT,Housing Transformation,bb100,Energy costs,45144.999444444446,SOT0967318,British Gas Business Limited,615.61
Stoke City Council,4STAR,Strategy & Resources,DF130,Communications and computing,45158.999444444446,SOT0969386,British Telecommunications PLC,33163.34
Stoke City Council,4STAR,Strategy & Resources,DF130,Communications and computing,45148.999444444446,SOT0969179,British Telecommunications PLC,3701.77
Stoke City Council,4CAF,Children and Family Services,CC109,Contract hire&operating leases,45148.999444444446,SOT0969102,Brittannia Travel,21523.120000000003
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45168.999444444446,SOT0975917,Broad Meadow Court,1300
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45140.999444444446,SOT0966380,Broad Meadow Court,1274.88
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45154.999444444446,SOT0970341,Broad Meadow Court,1274.88
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45168.999444444446,SOT0975917,Broad Meadow Court,2653.04
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45140.999444444446,SOT0966380,Broad Meadow Court,2471.76
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45154.999444444446,SOT0970341,Broad Meadow Court,2471.76
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45168.999444444446,SOT0975917,Broad Meadow Court,-748.38
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45140.999444444446,SOT0966380,Broad Meadow Court,-748.38
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45154.999444444446,SOT0970341,Broad Meadow Court,-748.38
Stoke City Council,4HACSC,Housing & Customer Services CA,QXWRC,Works,45160.999444444446,SOT0971221,Broad Oak Properties,7614
Stoke City Council,4HACSC,Housing & Customer Services CA,QXWRC,Works,45160.999444444446,SOT0971217,Broad Oak Properties,7734
Stoke City Council,4HACSC,Housing & Customer Services CA,QXWRC,Works,45160.999444444446,SOT0971218,Broad Oak Properties,8516
Stoke City Council,4HACSC,Housing & Customer Services CA,QXWRC,Works,45160.999444444446,SOT0971220,Broad Oak Properties,9237.5
Stoke City Council,4HACSC,Housing & Customer Services CA,QXWRC,Works,45160.999444444446,SOT0971222,Broad Oak Properties,32895.5
Stoke City Council,4HACSC,Housing & Customer Services CA,QXWRC,Works,45162.999444444446,SOT0971214,Broad Oak Properties,10077.5
Stoke City Council,4HACSC,Housing & Customer Services CA,QXWRC,Works,45144.999444444446,SOT0967320,Broad Oak Properties,2145.5
Stoke City Council,4HACSC,Housing & Customer Services CA,QXWRC,Works,45144.999444444446,SOT0967343,Broad Oak Properties,8314
Stoke City Council,4HACSC,Housing & Customer Services CA,QXWRC,Works,45144.999444444446,SOT0967322,Broad Oak Properties,8719
Stoke City Council,4HACSC,Housing & Customer Services CA,QXWRC,Works,45144.999444444446,SOT0967344,Broad Oak Properties,11988.5
Stoke City Council,4HACSC,Housing & Customer Services CA,QXWRC,Works,45155.999444444446,SOT0970495,Broad Oak Properties,6831
Stoke City Council,4HACSC,Housing & Customer Services CA,QXWRC,Works,45155.999444444446,SOT0970496,Broad Oak Properties,7641
Stoke City Council,4HACSC,Housing & Customer Services CA,QXWRC,Works,45155.999444444446,SOT0970506,Broad Oak Properties,7844
Stoke City Council,4HACSC,Housing & Customer Services CA,QXWRC,Works,45155.999444444446,SOT0970497,Broad Oak Properties,9864.5
Stoke City Council,4HACSC,Housing & Customer Services CA,QXWRC,Works,45155.999444444446,SOT0970494,Broad Oak Properties,10564.5
Stoke City Council,4HACSC,Housing & Customer Services CA,QXWRC,Works,45153.999444444446,SOT0969915,Broad Oak Properties,7641
Stoke City Council,4HACSC,Housing & Customer Services CA,QXWRC,Works,45153.999444444446,SOT0969941,Broad Oak Properties,8139
Stoke City Council,4HACSC,Housing & Customer Services CA,QXWRC,Works,45153.999444444446,SOT0969912,Broad Oak Properties,8544
Stoke City Council,4HACSC,Housing & Customer Services CA,QXWRC,Works,45153.999444444446,SOT0969914,Broad Oak Properties,8544
Stoke City Council,4HACSC,Housing & Customer Services CA,QXWRC,Works,45153.999444444446,SOT0969929,Broad Oak Properties,8917.5
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45168.999444444446,SOT0976040,BROOKLANDS REST HOME LIMITED,1917.9
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45140.999444444446,SOT0966507,BROOKLANDS REST HOME LIMITED,1917.9
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45154.999444444446,SOT0970463,BROOKLANDS REST HOME LIMITED,1917.9
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45168.999444444446,SOT0975969,Brooklyn Care Home,9109.66
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45140.999444444446,SOT0966432,Brooklyn Care Home,9109.66
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45154.999444444446,SOT0970393,Brooklyn Care Home,9109.66
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45168.999444444446,SOT0976042,Brookview Care Home,2300
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45140.999444444446,SOT0966509,Brookview Care Home,2300
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45154.999444444446,SOT0970465,Brookview Care Home,2300
Stoke City Council,4HDG,"Housing, Development & Growth",DE125,Services,45139.999444444446,SOT0966198,Brown Recycling Ltd,1478.9
Stoke City Council,4HDG,"Housing, Development & Growth",DE125,Services,45139.999444444446,SOT0966197,Brown Recycling Ltd,5748.32
Stoke City Council,4HDG,"Housing, Development & Growth",DE125,Services,45141.999444444446,SOT0966512,Brown Recycling Ltd,10317.12
Stoke City Council,4PLACEC,Place Growth & Prosperity CAP,QXWBE,External Fees,45155.999444444446,SOT0970658,Brownhill Haywood Brown Ltd,700
Stoke City Council,4HDG,"Housing, Development & Growth",da100,Equipment  furniture and mater,45151.999444444446,SOT0969631,Broxap Limited,757
Stoke City Council,4HDG,"Housing, Development & Growth",DA101,Equipment  furniture and mater,45162.999444444446,SOT0974067,Brushtec Technology Ltd,2221.05
Stoke City Council,4PLACEC,Place Growth & Prosperity CAP,QXWNE,External Fees,45167.999444444446,SOT0974533,BT Plc Payphones & Expedite,1361
Stoke City Council,4HDG,"Housing, Development & Growth",DG142,Expenses,45146.999444444446,SOT0967856,Built Environment Networking Limited,15000
Stoke City Council,4CAF,Children and Family Services,DA104,Equipment  furniture and mater,45139.999444444446,SOT0960751,Bunzl UK Ltd T/A Tri-Star Packaging Supplies,6450
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DK134,Miscellaneous expenses,45160.999444444446,SOT0973888,C & S Building Services                           ,650
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DK134,Miscellaneous expenses,45162.999444444446,SOT0974025,C & S Building Services                           ,750
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DK134,Miscellaneous expenses,45144.999444444446,SOT0967331,C & S Building Services                           ,600
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DK133,Miscellaneous expenses,45146.999444444446,SOT0967666,C & S Building Services                           ,600
Stoke City Council,4CAF,Children and Family Services,DB104,Catering,45167.999444444446,SOT0975622,C..A..BENGRY LTD.,4156.37
Stoke City Council,4CAF,Children and Family Services,DB104,Catering,45148.999444444446,SOT0969052,C..A..BENGRY LTD.,2836.12
Stoke City Council,4HACSC,Housing & Customer Services CA,QXWBC,Works,45139.999444444446,SOT0960808,Cadent Gas Limited,1923
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45145.999444444446,SOT0967747,Capstone Foster Care (Midlands) Ltd,92074.65
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45168.999444444446,SOT0976015,Care Concepts Staffs LTD Formerly Salutem Care ,20960.410000000003
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45140.999444444446,SOT0966480,Care Concepts Staffs LTD Formerly Salutem Care ,19083.72
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45154.999444444446,SOT0970439,Care Concepts Staffs LTD Formerly Salutem Care ,16376.19
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45168.999444444446,SOT0976015,Care Concepts Staffs LTD Formerly Salutem Care ,13254.44
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45140.999444444446,SOT0966480,Care Concepts Staffs LTD Formerly Salutem Care ,11304.44
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45154.999444444446,SOT0970439,Care Concepts Staffs LTD Formerly Salutem Care ,16968.72
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45168.999444444446,SOT0976015,Care Concepts Staffs LTD Formerly Salutem Care ,1300
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45140.999444444446,SOT0966480,Care Concepts Staffs LTD Formerly Salutem Care ,1300
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45154.999444444446,SOT0970439,Care Concepts Staffs LTD Formerly Salutem Care ,1300
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45168.999444444446,SOT0976015,Care Concepts Staffs LTD Formerly Salutem Care ,2638.58
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45140.999444444446,SOT0966480,Care Concepts Staffs LTD Formerly Salutem Care ,2638.58
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45154.999444444446,SOT0970439,Care Concepts Staffs LTD Formerly Salutem Care ,2638.58
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45168.999444444446,SOT0976015,Care Concepts Staffs LTD Formerly Salutem Care ,-1653.8000000000002
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45140.999444444446,SOT0966480,Care Concepts Staffs LTD Formerly Salutem Care ,-1653.8000000000002
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45154.999444444446,SOT0970439,Care Concepts Staffs LTD Formerly Salutem Care ,-1653.8000000000002
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45168.999444444446,SOT0976015,Care Concepts Staffs LTD Formerly Salutem Care ,-1159.52
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45140.999444444446,SOT0966480,Care Concepts Staffs LTD Formerly Salutem Care ,-1159.52
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45154.999444444446,SOT0970439,Care Concepts Staffs LTD Formerly Salutem Care ,-1159.52
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45168.999444444446,SOT0976015,Care Concepts Staffs LTD Formerly Salutem Care ,-581.42
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45140.999444444446,SOT0966480,Care Concepts Staffs LTD Formerly Salutem Care ,-624.82
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45154.999444444446,SOT0970439,Care Concepts Staffs LTD Formerly Salutem Care ,-581.42
Stoke City Council,4CAF,Children and Family Services,EG133,Other establishments,45145.999444444446,SOT0967781,CARE FOR ME HOUSING AND SUPPORT LLP,5314.29
Stoke City Council,4CAF,Children and Family Services,EA147,Independent units within CC,45145.999444444446,SOT0967781,CARE FOR ME HOUSING AND SUPPORT LLP,3553.57
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DE100,Services,45167.999444444446,SOT0974581,Care Quality Commission,11174
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45168.999444444446,SOT0976011,Care Services Ltd T/A Oak House,4408.78
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45140.999444444446,SOT0966476,Care Services Ltd T/A Oak House,4408.78
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45154.999444444446,SOT0970435,Care Services Ltd T/A Oak House,8817.56
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45162.999444444446,SOT0974361,Care Today,5161.2
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45162.999444444446,SOT0974368,Care Today,125441.28
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45138.999444444446,SOT0965645,Care Today,115913.43000000001
Stoke City Council,4CAF,Children and Family Services,EA147,Independent units within CC,45138.999444444446,SOT0965645,Care Today,12504.85
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45151.999444444446,SOT0969410,Care-a-lot limited,1040.95
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45151.999444444446,SOT0969560,Care-a-lot limited,2256.3
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45138.999444444446,SOT0965649,Caretech Community Services Ltd,16607.14
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45138.999444444446,SOT0965651,Caretech Community Services Ltd,18821.43
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45138.999444444446,SOT0965652,Caretech Community Services Ltd,18954.28
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45138.999444444446,SOT0965650,Caretech Community Services Ltd,20150
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG115,Other establishments,45151.999444444446,SOT0969571,Caretech Community Services Ltd,39507.630000000005
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG115,Other establishments,45151.999444444446,SOT0969572,Caretech Community Services Ltd,4266
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45168.999444444446,SOT0975963,Caretech Community Services Ltd,4241.12
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45168.999444444446,SOT0975962,Caretech Community Services Ltd,4547.12
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45140.999444444446,SOT0966426,Caretech Community Services Ltd,4241.12
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45140.999444444446,SOT0966425,Caretech Community Services Ltd,4547.12
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45154.999444444446,SOT0970387,Caretech Community Services Ltd,4241.12
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45154.999444444446,SOT0970386,Caretech Community Services Ltd,4547.12
Stoke City Council,4PLACEC,Place Growth & Prosperity CAP,QXWBC,Works,45146.999444444446,SOT0968879,Carson Powell Construction Ltd,209424.97
Stoke City Council,4STAR,Strategy & Resources,AA700,Agency staff,45139.999444444446,SOT0965895,Castlefield Recruitment Limited,2425
Stoke City Council,4STAR,Strategy & Resources,AA700,Agency staff,45167.999444444446,SOT0975655,Castlefield Recruitment Limited,681.25
Stoke City Council,4STAR,Strategy & Resources,AA700,Agency staff,45167.999444444446,SOT0956682,Castlefield Recruitment Limited,1600
Stoke City Council,4STAR,Strategy & Resources,AA700,Agency staff,45167.999444444446,SOT0975237,Castlefield Recruitment Limited,1920
Stoke City Council,4STAR,Strategy & Resources,AA700,Agency staff,45146.999444444446,SOT0968843,Castlefield Recruitment Limited,1760
Stoke City Council,4STAR,Strategy & Resources,AA700,Agency staff,45144.999444444446,SOT0965812,Castlefield Recruitment Limited,605
Stoke City Council,4STAR,Strategy & Resources,AA700,Agency staff,45141.999444444446,SOT0964059,Castlefield Recruitment Limited,1920
Stoke City Council,4STAR,Strategy & Resources,AA700,Agency staff,45153.999444444446,SOT0967700,Castlefield Recruitment Limited,1050
Stoke City Council,4STAR,Strategy & Resources,AA700,Agency staff,45153.999444444446,SOT0966821,Castlefield Recruitment Limited,1920
Stoke City Council,4CAFSC,Children & Family services CAP,QXWRC,Works,45162.999444444446,SOT0969744,CAT - Co-operative Academy of Stoke-on-Trent,17248.27
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DH100,Grants and subscriptions,45139.999444444446,SOT0966175,CAT - Co-operative Academy of Stoke-on-Trent,35850
Stoke City Council,4HDG,"Housing, Development & Growth",EG100,Other establishments,45141.999444444446,SOT0966273,CCHM Ltd,33479.19
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45162.999444444446,SOT0974069,Cera Care Operations Limited,7571.15
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45162.999444444446,SOT0974087,Cera Care Operations Limited,3291.8
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45151.999444444446,SOT0969558,Cera Care Operations Limited,8420
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45141.999444444446,SOT0966701,Cera Care Operations Limited,1842.1
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45141.999444444446,SOT0966700,Cera Care Operations Limited,26009.87
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45141.999444444446,SOT0966700,Cera Care Operations Limited,1836.65
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45141.999444444446,SOT0966701,Cera Care Operations Limited,763
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45141.999444444446,SOT0966700,Cera Care Operations Limited,1166.3
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45162.999444444446,SOT0974069,Cera Care Operations Limited,686.7
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45162.999444444446,SOT0974087,Cera Care Operations Limited,686.7
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45151.999444444446,SOT0969558,Cera Care Operations Limited,630
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45141.999444444446,SOT0966700,Cera Care Operations Limited,2201.8
Stoke City Council,4CAF,Children and Family Services,DE100,Services,45160.999444444446,SOT0973935,Changes Health & Wellbeing,27348.25
Stoke City Council,4CAF,Children and Family Services,DE100,Services,45155.999444444446,SOT0970669,Changes Health & Wellbeing,27348.25
Stoke City Council,4CAF,Children and Family Services,DE100,Services,45155.999444444446,SOT0970735,Changing Minds Wellbeing Ltd,38000
Stoke City Council,4HDG,"Housing, Development & Growth",DE125,Services,45160.999444444446,SOT0966714,Cherry Hill Waste Ltd,9495.68
Stoke City Council,4HDG,"Housing, Development & Growth",DE125,Services,45141.999444444446,SOT0966662,Cherry Hill Waste Ltd,1837.2
Stoke City Council,4HDG,"Housing, Development & Growth",EH133,Private contractors,45160.999444444446,SOT0966714,Cherry Hill Waste Ltd,17033.32
Stoke City Council,4HDG,"Housing, Development & Growth",EA119,Independent units within CC,45151.999444444446,SOT0969292,Cherry Hill Waste Ltd,51682.2
Stoke City Council,4HDG,"Housing, Development & Growth",EA119,Independent units within CC,45141.999444444446,SOT0965792,Cherry Hill Waste Ltd,17880.5
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45168.999444444446,SOT0976025,Chesford Grange Care Ltd,65300.740000000005
