Transparency Report January 2024,,,,,,,,
Body Name,Service Code,Service Label,Exp Code,Expenditure Category Lvl 6,Date,Transaction Number,Supplier Name,Sum of Amount
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45301,SOT1028360,Comensura Ltd,15434.720000000001
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45315,SOT1032081,Comensura Ltd,29979.050000000003
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45315,SOT1032084,Comensura Ltd,35586.86
Stoke City Council,4CITD,City Director,AA700,Agency staff,45294,SOT1024121,Comensura Ltd,24443.27
Stoke City Council,4CITD,City Director,AA700,Agency staff,45301,SOT1025169,Comensura Ltd,6075.610000000001
Stoke City Council,4CITD,City Director,AA700,Agency staff,45301,SOT1028359,Comensura Ltd,10480.29
Stoke City Council,4CITD,City Director,AA700,Agency staff,45301,SOT1028360,Comensura Ltd,1342.16
Stoke City Council,4CITD,City Director,AA700,Agency staff,45315,SOT1032081,Comensura Ltd,5720.91
Stoke City Council,4CITD,City Director,AA700,Agency staff,45315,SOT1032084,Comensura Ltd,5254.23
Stoke City Council,4HDG,"Housing, Development & Growth",AA700,Agency staff,45294,SOT1024121,Comensura Ltd,7739.98
Stoke City Council,4HDG,"Housing, Development & Growth",AA700,Agency staff,45301,SOT1025169,Comensura Ltd,19430.17
Stoke City Council,4HDG,"Housing, Development & Growth",AA700,Agency staff,45301,SOT1028359,Comensura Ltd,4091.97
Stoke City Council,4HDG,"Housing, Development & Growth",AA700,Agency staff,45301,SOT1028360,Comensura Ltd,6016.29
Stoke City Council,4HDG,"Housing, Development & Growth",AA700,Agency staff,45315,SOT1032081,Comensura Ltd,12625.69
Stoke City Council,4HDG,"Housing, Development & Growth",AA700,Agency staff,45315,SOT1032084,Comensura Ltd,9106.55
Stoke City Council,4HDG,"Housing, Development & Growth",DE113,Services,45294,SOT1024121,Comensura Ltd,1275.12
Stoke City Council,4HDG,"Housing, Development & Growth",DE113,Services,45301,SOT1025169,Comensura Ltd,726.11
Stoke City Council,4HDG,"Housing, Development & Growth",DE113,Services,45315,SOT1032084,Comensura Ltd,3347.07
Stoke City Council,4HRAHT,Housing Transformation,GI100,Inter departmental ,45294,SOT1024121,Comensura Ltd,1505.55
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,AA700,Agency staff,45294,SOT1024121,Comensura Ltd,6988.82
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,AA700,Agency staff,45301,SOT1025169,Comensura Ltd,9123.92
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,AA700,Agency staff,45301,SOT1028359,Comensura Ltd,9518.76
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,AA700,Agency staff,45301,SOT1028360,Comensura Ltd,1124.01
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,AA700,Agency staff,45315,SOT1032081,Comensura Ltd,5419.91
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,AA700,Agency staff,45315,SOT1032084,Comensura Ltd,10014.509999999998
Stoke City Council,4STAR,Strategy & Resources,AA700,Agency staff,45294,SOT1024121,Comensura Ltd,15405.600000000002
Stoke City Council,4STAR,Strategy & Resources,AA700,Agency staff,45301,SOT1025169,Comensura Ltd,21789.21
Stoke City Council,4STAR,Strategy & Resources,AA700,Agency staff,45301,SOT1028359,Comensura Ltd,13915.57
Stoke City Council,4STAR,Strategy & Resources,AA700,Agency staff,45301,SOT1028360,Comensura Ltd,1194.81
Stoke City Council,4STAR,Strategy & Resources,AA700,Agency staff,45315,SOT1032081,Comensura Ltd,15628.42
Stoke City Council,4STAR,Strategy & Resources,AA700,Agency staff,45315,SOT1032084,Comensura Ltd,25274.07
Stoke City Council,4STARC,Strategy & Resources Capital,QXPII,Internal Fees,45294,SOT1024121,Comensura Ltd,1264.9
Stoke City Council,4STARC,Strategy & Resources Capital,QXPII,Internal Fees,45301,SOT1025169,Comensura Ltd,1264.9
Stoke City Council,4STARC,Strategy & Resources Capital,QXPII,Internal Fees,45301,SOT1028359,Comensura Ltd,1011.92
Stoke City Council,4HRAHT,Housing Transformation,DK100,Miscellaneous expenses,45310,SOT1031254,Community Energy Scheme Stoke Ltd,3813.91
Stoke City Council,4HRAHT,Housing Transformation,DK100,Miscellaneous expenses,45310,SOT1031255,Community Energy Scheme Stoke Ltd,3275.12
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45317,SOT1033037,Community Foster Care,15120
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG115,Other establishments,45293,SOT1023699,Community Integrated Care ,563.88
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG432,Other establishments,45293,SOT1023698,Community Integrated Care ,5488.56
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG432,Other establishments,45293,SOT1023699,Community Integrated Care ,11975.039999999999
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG432,Other establishments,45293,SOT1023700,Community Integrated Care ,11975.04
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG432,Other establishments,45293,SOT1023701,Community Integrated Care ,12830.4
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG432,Other establishments,45320,SOT1034576,Community Integrated Care ,5488.56
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG432,Other establishments,45320,SOT1034577,Community Integrated Care ,11975.039999999999
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG432,Other establishments,45320,SOT1034578,Community Integrated Care ,11975.04
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG432,Other establishments,45320,SOT1034579,Community Integrated Care ,12830.4
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG436,Other establishments,45293,SOT1023698,Community Integrated Care ,8482.32
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG436,Other establishments,45293,SOT1023699,Community Integrated Care ,3813.48
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG436,Other establishments,45293,SOT1023700,Community Integrated Care ,3065.04
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG436,Other establishments,45293,SOT1023701,Community Integrated Care ,9302.039999999999
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG436,Other establishments,45320,SOT1034576,Community Integrated Care ,8482.32
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG436,Other establishments,45320,SOT1034577,Community Integrated Care ,3813.48
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG436,Other establishments,45320,SOT1034578,Community Integrated Care ,3065.04
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG436,Other establishments,45320,SOT1034579,Community Integrated Care ,9302.039999999999
Stoke City Council,4CAF,Children and Family Services,CC109,Contract hire&operating leases,45301,SOT1028313,Community Link Stafford and District,6745.35
Stoke City Council,4CAF,Children and Family Services,CC109,Contract hire&operating leases,45315,SOT1033542,Community Link Stafford and District,4960.75
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45308,SOT1029891,Compass Childrens Homes Limited,51513.14
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45313,SOT1020828,Compass Fostering (Formerly ABC Fostering),52608.14
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45317,SOT1034132,Compass Fostering Central Limited,79191.60999999999
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45315,SOT1033016,Compass Fostering North,3599.96
Stoke City Council,4HDG,"Housing, Development & Growth",DA133,Equipment  furniture and mater,45301,SOT1025697,Compass Minerals UK Limited,1530
Stoke City Council,4HDG,"Housing, Development & Growth",DA133,Equipment  furniture and mater,45301,SOT1025702,Compass Minerals UK Limited,13747.23
Stoke City Council,4HDG,"Housing, Development & Growth",DA133,Equipment  furniture and mater,45303,SOT1025155,Compass Minerals UK Limited,1530
Stoke City Council,4STARC,Strategy & Resources Capital,QXPSE,External Fees,45294,SOT1019871,Concur Holdings (Netherlands) B.V.,4125.9
Stoke City Council,4STARC,Strategy & Resources Capital,QXPSE,External Fees,45294,SOT1019872,Concur Holdings (Netherlands) B.V.,12620.4
Stoke City Council,4STARC,Strategy & Resources Capital,QXPSE,External Fees,45317,SOT1033978,Concur Holdings (Netherlands) B.V.,4125.9
Stoke City Council,4STARC,Strategy & Resources Capital,QXPSE,External Fees,45317,SOT1033979,Concur Holdings (Netherlands) B.V.,4125.9
Stoke City Council,4CAF,Children and Family Services,DA144,Equipment  furniture and mater,45322,SOT1030201,Connevans Ltd,1550
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45308,SOT1029918,Contemporary Concept Care Limited,24357.14
Stoke City Council,4HDG,"Housing, Development & Growth",da100,Equipment  furniture and mater,45322,SOT1030313,COOPERS,1434
Stoke City Council,4PUBH,Public Health,DK177,Miscellaneous expenses,45322,SOT1034706,Coopers Gardening Maintenance,2000
Stoke City Council,4PUBH,Public Health,CB101,Recharges,45308,SOT1030169,Copelands Tours (S-O-T) Ltd,5336
Stoke City Council,4SCHL,Schools,CC100,Contract hire&operating leases,45308,SOT1030525,Copelands Tours (S-O-T) Ltd,790
Stoke City Council,4CAF,Children and Family Services,DG100,Expenses,45310,SOT1031319,Coram Children`s Legal Centre,2591
Stoke City Council,4CAF,Children and Family Services,EG196,Other establishments,45308,SOT1030311,Cornerstone Academy,2240.79
Stoke City Council,4HRAHT,Housing Transformation,DG105,Expenses,45301,SOT1025744,Cornerstone Barristers,8500
Stoke City Council,4STAR,Strategy & Resources,DG105,Expenses,45317,SOT1033708,Cornwall Street Chambers No 2 Account,950
Stoke City Council,4PUBH,Public Health,DB100,Catering,45317,SOT1031324,Costa Ltd,433.78000000000003
Stoke City Council,4PUBH,Public Health,DB104,Catering,45296,SOT1024209,Costa Ltd,623.35
Stoke City Council,4CAF,Children and Family Services,DC100,Clothes  uniform and laundry,45306,SOT1029111,Cottage Cleaners,7463.35
Stoke City Council,4STAR,Strategy & Resources,BA100,Repairs alterations mtce of bu,45315,SOT1031272,Couch Consulting Engineers,950
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45308,SOT1029866,Country Care Childrens Homes Ltd,26549.02
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45308,SOT1029867,Country Care Childrens Homes Ltd,27877.86
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45308,SOT1029868,Country Care Childrens Homes Ltd,27877.86
Stoke City Council,4SCHL,Schools,BI100,Grounds maintenance costs,45317,SOT1033482,Country Ground Services Ltd,942.84
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45313,SOT1020809,Coventry City Council,7400.88
Stoke City Council,4CIVIC,Civic and Corporate Expenses,DE117,Services,45315,SOT1032705,CPRAS Limited,1933.73
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG115,Other establishments,45293,SOT1023695,Craagmoor SYI South Wales Priory,-1787.77
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG429,Other establishments,45293,SOT1023695,Craagmoor SYI South Wales Priory,3587.7200000000003
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG429,Other establishments,45320,SOT1034573,Craagmoor SYI South Wales Priory,2137.36
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45295,SOT1024267,Craegmoor Health Care Ltd (High Cross House),1144.16
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45295,SOT1024268,Craegmoor Health Care Ltd (High Cross House),7235.139999999999
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45309,SOT1030961,Craegmoor Health Care Ltd (High Cross House),1144.16
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45309,SOT1030962,Craegmoor Health Care Ltd (High Cross House),7235.139999999999
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45295,SOT1024262,Craegmoor Health Care Ltd (Strathmore House),9693.060000000001
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45309,SOT1030956,Craegmoor Health Care Ltd (Strathmore House),9693.060000000001
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45295,SOT1024220,Craegmoor Healthcare Ltd,15023.720000000001
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45309,SOT1030914,Craegmoor Healthcare Ltd,15023.720000000001
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG115,Other establishments,45293,SOT1023686,Craegmoor SYI Stoke / West Midlands Priory,12260.759999999998
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG115,Other establishments,45293,SOT1023687,Craegmoor SYI Stoke / West Midlands Priory,8678.92
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG115,Other establishments,45320,SOT1034563,Craegmoor SYI Stoke / West Midlands Priory,12260.759999999998
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG115,Other establishments,45320,SOT1034564,Craegmoor SYI Stoke / West Midlands Priory,8678.92
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG115,Other establishments,45293,SOT1023708,Craegmore Facilities - Benton Lane,14394.52
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG115,Other establishments,45320,SOT1034586,Craegmore Facilities - Benton Lane,14394.52
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45315,SOT1032119,Created Academy Staffordshire Limited,3060
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45301,SOT1013544,Created Academy Staffordshire Limited,700
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45308,SOT1023566,Created Academy Staffordshire Limited,600
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45308,SOT1023567,Created Academy Staffordshire Limited,600
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45308,SOT1025063,Created Academy Staffordshire Limited,540
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45308,SOT1025064,Created Academy Staffordshire Limited,540
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45308,SOT1025065,Created Academy Staffordshire Limited,540
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45308,SOT1025066,Created Academy Staffordshire Limited,540
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45308,SOT1025067,Created Academy Staffordshire Limited,540
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45308,SOT1025068,Created Academy Staffordshire Limited,540
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45308,SOT1025069,Created Academy Staffordshire Limited,540
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45308,SOT1025070,Created Academy Staffordshire Limited,540
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45308,SOT1025071,Created Academy Staffordshire Limited,540
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45308,SOT1025072,Created Academy Staffordshire Limited,540
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45308,SOT1025073,Created Academy Staffordshire Limited,540
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45308,SOT1025084,Created Academy Staffordshire Limited,600
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45308,SOT1025085,Created Academy Staffordshire Limited,600
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45308,SOT1025086,Created Academy Staffordshire Limited,600
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45308,SOT1025087,Created Academy Staffordshire Limited,600
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45308,SOT1025088,Created Academy Staffordshire Limited,600
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45322,SOT0995568,Created Academy Staffordshire Limited,720
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45322,SOT1034900,Created Academy Staffordshire Limited,720
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45322,SOT1034901,Created Academy Staffordshire Limited,800
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EH103,Private contractors,45315,SOT1030203,Creative Support Ltd,50668.68
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EH103,Private contractors,45315,SOT1030204,Creative Support Ltd,28026.28
Stoke City Council,4CAF,Children and Family Services,EG223,Other establishments,45303,SOT1028749,CREWE NATURE KINDERGARTEN,616.75
Stoke City Council,4CAF,Children and Family Services,EG223,Other establishments,45303,SOT1028887,CREWE NATURE KINDERGARTEN,692.33
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,ab300,Training,45294,SOT1019569,Crisis Prevention Institute inc (CPI Europe),1008
Stoke City Council,4STAR,Strategy & Resources,BA100,Repairs alterations mtce of bu,45317,SOT1033876,Crowd UK,1049.58
Stoke City Council,4STAR,Strategy & Resources,BI100,Grounds maintenance costs,45317,SOT1033876,Crowd UK,25005.96
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45294,SOT1024110,Crown Hotel Operations Ltd,7729.17
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45294,SOT1024111,Crown Hotel Operations Ltd,6725
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45301,SOT1026283,Crown Hotel Operations Ltd,6075
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45301,SOT1026366,Crown Hotel Operations Ltd,7729.17
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45301,SOT1026367,Crown Hotel Operations Ltd,5810
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45301,SOT1026368,Crown Hotel Operations Ltd,7729.17
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45306,SOT1025334,Crown Hotel Operations Ltd,9515
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45306,SOT1029070,Crown Hotel Operations Ltd,7729.17
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45313,SOT1031837,Crown Hotel Operations Ltd,5825
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45313,SOT1031896,Crown Hotel Operations Ltd,7729.17
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45294,SOT1023583,CROWN RENTAL AGENCY LTD,1895
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45301,SOT1025335,CROWN RENTAL AGENCY LTD,5845
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45301,SOT1026284,CROWN RENTAL AGENCY LTD,2935
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45313,SOT1031838,CROWN RENTAL AGENCY LTD,2645
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45313,SOT1031900,CROWN RENTAL AGENCY LTD,2165
Stoke City Council,4STAR,Strategy & Resources,de158,Services,45310,SOT1031271,CRS Gas Solutions Limited,2250
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45308,SOT1029845,Crystal Care Solutions Ltd,27129.43
Stoke City Council,4HDG,"Housing, Development & Growth",DE101,Services,45313,SOT1031120,CSL Dualcom Limited,619
Stoke City Council,4HDG,"Housing, Development & Growth",DE101,Services,45313,SOT1031121,CSL Dualcom Limited,1258.5
Stoke City Council,4HDG,"Housing, Development & Growth",DF111,Communications and computing,45313,SOT1031115,CSL Dualcom Limited,2695.6
Stoke City Council,4HDG,"Housing, Development & Growth",DF111,Communications and computing,45313,SOT1031116,CSL Dualcom Limited,2695.6
Stoke City Council,4HDG,"Housing, Development & Growth",DF111,Communications and computing,45313,SOT1031117,CSL Dualcom Limited,2695.6
Stoke City Council,4HDG,"Housing, Development & Growth",de135,Services,45315,SOT1033456,Cyclist Training Ltd,5805
Stoke City Council,4HDG,"Housing, Development & Growth",DA139,Equipment  furniture and mater,45301,SOT1028308,D & G Coach and Bus Limited,124099
Stoke City Council,4HLCITY,Holding Acc City Renewal ,DE250,Services,45301,SOT1025134,D & G Coach and Bus Limited,144556.06
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG185,Other establishments,45299,SOT1025047,D Beverstock & M Beverstock (Shared Lives),889.1
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG185,Other establishments,45313,SOT1032018,D Beverstock & M Beverstock (Shared Lives),889.1
Stoke City Council,4HRAHT,Housing Transformation,IC516,Property Based Charges,45310,SOT1031130,REDACTED - Personal Data,1519.68
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45295,SOT1024321,Davlyn House Care Home,6601.039999999999
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45309,SOT1031014,Davlyn House Care Home,6601.039999999999
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG206,Other establishments,45295,SOT1024321,Davlyn House Care Home,1338.58
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG206,Other establishments,45309,SOT1031014,Davlyn House Care Home,1338.58
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45295,SOT1024321,Davlyn House Care Home,2454
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45309,SOT1031014,Davlyn House Care Home,2454
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45295,SOT1024321,Davlyn House Care Home,2318.53
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45309,SOT1031014,Davlyn House Care Home,1362.4
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45295,SOT1024321,Davlyn House Care Home,-539.72
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45309,SOT1031014,Davlyn House Care Home,-539.72
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45295,SOT1024321,Davlyn House Care Home,-1641.04
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45309,SOT1031014,Davlyn House Care Home,-1641.04
Stoke City Council,4HDG,"Housing, Development & Growth",cc104,Contract hire&operating leases,45294,SOT1023223,DAWSONGROUP VANS LTD,872.57
Stoke City Council,4CAF,Children and Family Services,EG223,Other establishments,45294,SOT1023604,Daycare Nursery T/A Ashwood Nursery,695
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45295,SOT1024290,Daycare Services Ltd,13124.800000000001
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45309,SOT1030983,Daycare Services Ltd,10728.57
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45295,SOT1024290,Daycare Services Ltd,4900
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45309,SOT1030983,Daycare Services Ltd,4900
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45295,SOT1024290,Daycare Services Ltd,1200
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45309,SOT1030983,Daycare Services Ltd,1200
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45295,SOT1024290,Daycare Services Ltd,-543.64
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45309,SOT1030983,Daycare Services Ltd,-543.64
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45295,SOT1024290,Daycare Services Ltd,-1727.52
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45309,SOT1030983,Daycare Services Ltd,-1727.52
Stoke City Council,4HDG,"Housing, Development & Growth",cc104,Contract hire&operating leases,45315,SOT1031778,Days Rental,622.79
Stoke City Council,4HDG,"Housing, Development & Growth",cc104,Contract hire&operating leases,45315,SOT1031779,Days Rental,770.04
Stoke City Council,4HDG,"Housing, Development & Growth",cc104,Contract hire&operating leases,45315,SOT1031780,Days Rental,770.04
Stoke City Council,4HDG,"Housing, Development & Growth",cc104,Contract hire&operating leases,45315,SOT1031782,Days Rental,770.04
Stoke City Council,4PUBH,Public Health,DE166,Services,45294,SOT1023292,Debit Finance Collections Plc,1198.86
Stoke City Council,4PUBH,Public Health,DE166,Services,45294,SOT1023293,Debit Finance Collections Plc,1791.62
Stoke City Council,4PUBH,Public Health,DE166,Services,45294,SOT1023294,Debit Finance Collections Plc,1240.04
Stoke City Council,4PUBH,Public Health,DE166,Services,45294,SOT1024023,Debit Finance Collections Plc,1794.52
Stoke City Council,4PUBH,Public Health,DE166,Services,45310,SOT1030815,Debit Finance Collections Plc,1767.84
Stoke City Council,4PUBH,Public Health,DE166,Services,45310,SOT1030816,Debit Finance Collections Plc,1228.5
Stoke City Council,4PUBH,Public Health,DE166,Services,45310,SOT1031334,Debit Finance Collections Plc,1802.64
Stoke City Council,4PUBH,Public Health,DE166,Services,45310,SOT1031335,Debit Finance Collections Plc,1280.06
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG104,Other establishments,45295,SOT1024218,Delam Care Limited,1532.16
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG104,Other establishments,45295,SOT1024239,Delam Care Limited,3355.72
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG104,Other establishments,45295,SOT1024264,Delam Care Limited,6342.42
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG104,Other establishments,45309,SOT1030912,Delam Care Limited,1532.16
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG104,Other establishments,45309,SOT1030933,Delam Care Limited,3355.72
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG104,Other establishments,45309,SOT1030958,Delam Care Limited,6342.42
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45295,SOT1024294,Delam Care Limited,1832.62
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45309,SOT1030987,Delam Care Limited,1832.62
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45295,SOT1024218,Delam Care Limited,4359.139999999999
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45295,SOT1024239,Delam Care Limited,1761.16
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45295,SOT1024264,Delam Care Limited,12917.539999999999
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45295,SOT1024293,Delam Care Limited,11955.96
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45295,SOT1024294,Delam Care Limited,1680.96
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45309,SOT1030912,Delam Care Limited,4359.139999999999
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45309,SOT1030933,Delam Care Limited,1761.16
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45309,SOT1030958,Delam Care Limited,12917.539999999999
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45309,SOT1030986,Delam Care Limited,11955.96
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45309,SOT1030987,Delam Care Limited,1680.96
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45295,SOT1024218,Delam Care Limited,4134.36
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45295,SOT1024239,Delam Care Limited,2072
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45295,SOT1024264,Delam Care Limited,59490.14000000002
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45295,SOT1024294,Delam Care Limited,3979.8599999999997
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45309,SOT1030912,Delam Care Limited,4134.36
