Transparency Report March 2024,,,,,,,,
Body Name,Service Code,Service Label,Exp Code,Expenditure Category Lvl 6,Date,Transaction Number,Supplier Name,Sum of Amount
Stoke City Council,4CITD,City Director,dk109,Miscellaneous expenses,45357,SOT1050968,JCDecaux UK Ltd ,510
Stoke City Council,4CITD,City Director,dk109,Miscellaneous expenses,45362,SOT1051665,JCDecaux UK Ltd ,510
Stoke City Council,4CITD,City Director,dk109,Miscellaneous expenses,45371,SOT1050969,JCDecaux UK Ltd ,510
Stoke City Council,4CAF,Children and Family Services,DB104,Catering,45357,SOT1050474,Johal Dairies,4045.5
Stoke City Council,4CAF,Children and Family Services,DB104,Catering,45376,SOT1057463,Johal Dairies,3215.34
Stoke City Council,4HDG,"Housing, Development & Growth",CC104,Contract hire&operating leases,45377,SOT1057872,John Bownes Limited,1487.5
Stoke City Council,4HDG,"Housing, Development & Growth",DF118,Communications and computing,45373,SOT1056506,JPR Group              ,721.52
Stoke City Council,4STAR,Strategy & Resources,DF107,Communications and computing,45366,SOT1049213,JPR Group              ,7645.28
Stoke City Council,4STARC,Strategy & Resources Capital,QXPPP,Plant Machinery and Equipment,45366,SOT1049209,JPR Group              ,2872.57
Stoke City Council,4STARC,Strategy & Resources Capital,QXPPP,Plant Machinery and Equipment,45366,SOT1049210,JPR Group              ,5033.91
Stoke City Council,4STAR,Strategy & Resources,DG105,Expenses,45373,SOT1056856,JSB Forensic Practice,876.95
Stoke City Council,4STAR,Strategy & Resources,DG105,Expenses,45376,SOT1057788,JSB Forensic Practice,2013.1
Stoke City Council,4STAR,Strategy & Resources,DE100,Services,45377,SOT1058530,Jukes Funeral Services,560
Stoke City Council,4SCHL,Schools,DE176,Services,45364,SOT1053186,Juliet Counselling & Therapy Service,1000
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG429,Other establishments,45376,SOT1058240,Jump 2 Independence Ltd,9271.52
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG433,Other establishments,45376,SOT1058240,Jump 2 Independence Ltd,8596.6
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG435,Other establishments,45376,SOT1058240,Jump 2 Independence Ltd,6160
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG431,Other establishments,45376,SOT1058240,Jump 2 Independence Ltd,2016
Stoke City Council,4SCHL,Schools,DH102,Grants and subscriptions,45376,SOT1057698,Juniper Education Services Limited,598.97
Stoke City Council,4PUBH,Public Health,dh101,Grants and subscriptions,45355,SOT1049232,Just Family CIC,10000
Stoke City Council,4CAF,Children and Family Services,CC109,Contract hire&operating leases,45376,SOT1057848,Just Travel Private Hire Ltd,15312.400000000001
Stoke City Council,4CAF,Children and Family Services,CC109,Contract hire&operating leases,45362,SOT1051818,Just Travel Private Hire Ltd,14864.1
Stoke City Council,4CAF,Children and Family Services,EH104,Private contractors,45362,SOT1051818,Just Travel Private Hire Ltd,1690.2
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,CC109,Contract hire&operating leases,45362,SOT1051818,Just Travel Private Hire Ltd,860.8
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,CC109,Contract hire&operating leases,45376,SOT1057848,Just Travel Private Hire Ltd,616.6
Stoke City Council,4STAR,Strategy & Resources,DG105,Expenses,45377,SOT1058346,K L Lewin (Kristine Lidgerwood),700
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWRE,External Fees,45376,SOT1053722,Kad Architectural Design,750
Stoke City Council,4HDG,"Housing, Development & Growth",BA100,Repairs alterations mtce of bu,45377,SOT1055194,Kaizen Recycling Lminted,2385.6
Stoke City Council,4CAF,Children and Family Services,CC109,Contract hire&operating leases,45359,SOT1051555,Kalyal Travel,29662.03
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,CC109,Contract hire&operating leases,45359,SOT1051555,Kalyal Travel,522.67
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45362,SOT1050815,Karen Darley (Tutoring),1350
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45362,SOT1051800,Karen Darley (Tutoring),1350
Stoke City Council,4HDG,"Housing, Development & Growth",de135,Services,45359,SOT1051180,Keble Heath Construction Ltd                      ,26252.16
Stoke City Council,4HDG,"Housing, Development & Growth",de135,Services,45359,SOT1051181,Keble Heath Construction Ltd                      ,23208.25
Stoke City Council,4HDG,"Housing, Development & Growth",de135,Services,45377,SOT1056339,Keble Heath Construction Ltd                      ,10992.9
Stoke City Council,4HDG,"Housing, Development & Growth",de135,Services,45377,SOT1056513,Keble Heath Construction Ltd                      ,23477.25
Stoke City Council,4HDG,"Housing, Development & Growth",de135,Services,45378,SOT1059054,Keble Heath Construction Ltd                      ,16500
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45371,SOT1056444,Keddleston Group,17859.98
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45371,SOT1056443,Keddleston Group,16364.29
Stoke City Council,4CAFSC,Children & Family services CAP,QXWRE,External Fees,45371,SOT1055959,Keelagher Okey Associates Ltd,5897.65
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG433,Other establishments,45376,SOT1058289,Keelan Taylor Care Ltd,8187.52
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG429,Other establishments,45376,SOT1058289,Keelan Taylor Care Ltd,5797.48
Stoke City Council,4CAF,Children and Family Services,EA147,Independent units within CC,45377,SOT1056427,Keelan Taylor Care Ltd,4142.86
Stoke City Council,4STAR,Strategy & Resources,DE105,Services,45364,SOT1052219,Kennedys Law LLP,4435
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45365,SOT1053676,Kenwood House Care Home,13595.96
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45376,SOT1058187,Kenwood House Care Home,13595.96
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45365,SOT1053676,Kenwood House Care Home,7734.83
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45376,SOT1058187,Kenwood House Care Home,4708.16
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45365,SOT1053631,Keswick House,10531.92
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45376,SOT1058132,Keswick House,10531.92
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45365,SOT1053631,Keswick House,2108.36
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45376,SOT1058132,Keswick House,2108.36
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45366,SOT1053822,Key 2 care Ltd T/A Derbyshire Care Service,15826.8
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG136,Other establishments,45355,SOT1049296,Key 2 care Ltd T/A Derbyshire Care Service,953.75
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45373,SOT1056430,Keys PCE Limited,21750
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45373,SOT1056428,Keys PCE Limited,17693.07
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45373,SOT1056429,Keys PCE Limited,17693.07
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45376,SOT1056432,Keys PCE Limited,13400
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45377,SOT1056431,Keys PCE Limited,13400
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45352,SOT1048816,Keys PCE Limited,7648
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45352,SOT1042120,Keys PCE Limited,3870
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45352,SOT1045947,Keys PCE Limited,3824
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45352,SOT1042017,Keys PCE Limited,3440
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45377,SOT1052040,Keys PCE Limited,3440
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45377,SOT1051864,Keys PCE Limited,2960
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45377,SOT1051865,Keys PCE Limited,2960
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45377,SOT1051866,Keys PCE Limited,2960
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45377,SOT1051867,Keys PCE Limited,2960
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45377,SOT1051868,Keys PCE Limited,2960
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45377,SOT1052042,Keys PCE Limited,2960
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45377,SOT1052043,Keys PCE Limited,2960
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45377,SOT1052044,Keys PCE Limited,2960
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45377,SOT1052045,Keys PCE Limited,2960
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45377,SOT1052046,Keys PCE Limited,2960
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45377,SOT1052047,Keys PCE Limited,2960
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45377,SOT1052048,Keys PCE Limited,2960
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45377,SOT1052049,Keys PCE Limited,2960
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45357,SOT1040747,Keys PCE Limited,1935
Stoke City Council,4CAF,Children and Family Services,EG232,Other establishments,45377,SOT1058517,Kiddizone Ltd T/A Humpty Dumptys,1080
Stoke City Council,4CAF,Children and Family Services,EG232,Other establishments,45377,SOT1058506,Kiddizone Ltd T/A Humpty Dumptys,960
Stoke City Council,4CAF,Children and Family Services,EG232,Other establishments,45371,SOT1055789,Kiddizone Ltd T/A Humpty Dumptys,950
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45357,SOT1046245,Kinetic Academy Limited,28736.4
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45357,SOT1042694,Kinetic Academy Limited,19157.6
Stoke City Council,4CITD,City Director,DG105,Expenses,45352,SOT1045137,Kings Chambers,1000
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45365,SOT1053583,Kingsley Rest Home,2770.6
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45376,SOT1058080,Kingsley Rest Home,2770.6
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45365,SOT1053583,Kingsley Rest Home,1300
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45365,SOT1053583,Kingsley Rest Home,-599.36
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45365,SOT1053583,Kingsley Rest Home,-616.46
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45376,SOT1058080,Kingsley Rest Home,-616.46
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45365,SOT1053700,Kirklands Care Ltd - The Beeches,15730
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45365,SOT1053700,Kirklands Care Ltd - The Beeches,13072.68
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45376,SOT1058214,Kirklands Care Ltd - The Beeches,12201.43
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45376,SOT1058214,Kirklands Care Ltd - The Beeches,9544.11
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45365,SOT1053700,Kirklands Care Ltd - The Beeches,5000
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45376,SOT1058214,Kirklands Care Ltd - The Beeches,5000
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC661,Fees and Charges,45376,SOT1058214,Kirklands Care Ltd - The Beeches,3480
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45376,SOT1058214,Kirklands Care Ltd - The Beeches,2228.57
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45376,SOT1058214,Kirklands Care Ltd - The Beeches,1688.97
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG210,Other establishments,45365,SOT1053700,Kirklands Care Ltd - The Beeches,1160
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45365,SOT1053700,Kirklands Care Ltd - The Beeches,-591.14
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45376,SOT1058214,Kirklands Care Ltd - The Beeches,-1102.1
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC661,Fees and Charges,45365,SOT1053700,Kirklands Care Ltd - The Beeches,-1160
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45365,SOT1053700,Kirklands Care Ltd - The Beeches,-2228.57
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45365,SOT1053700,Kirklands Care Ltd - The Beeches,-2445.82
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG210,Other establishments,45376,SOT1058214,Kirklands Care Ltd - The Beeches,-3480
Stoke City Council,4ASCHIWC,ASC Health Int & Wellb Capital,QXWBE,External Fees,45357,SOT1050816,"Knight, Kavangh & Page Ltd",4975
Stoke City Council,4CAF,Children and Family Services,DH100,Grants and subscriptions,45377,SOT1048909,KREATIVE FOUNDATIONS,6888
Stoke City Council,4CAF,Children and Family Services,IAG01,Govt Grants - BIS,45377,SOT1048909,KREATIVE FOUNDATIONS,-1008
Stoke City Council,4SCHL,Schools,DA100,Equipment  furniture and mater,45364,SOT1049321,KYOCERA DOCUMENT SOLUTIONS UK LIMITED,1704.25
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXCGR,Grant Payments,45359,SOT1051590,L & B Roofing & Buildi,26008.8
Stoke City Council,4CITD,City Director,dg117,Expenses,45366,SOT1051147,L Adlington T/A The History Wardrobe,764
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45365,SOT1053707,Lake View Nursing Home,4062.3
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45376,SOT1058221,Lake View Nursing Home,4062.3
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45365,SOT1053707,Lake View Nursing Home,3700
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45376,SOT1058221,Lake View Nursing Home,3700
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45373,SOT1056601,Landau Ltd,106577.99
Stoke City Council,4HRADRC,Housing Development and Regen Capital,QXWBE,External Fees,45359,SOT1046183,Landscape Research t/a Weddle Landscape Design    ,850
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45365,SOT1053633,Langston Residential Care Ltd,7856.62
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45376,SOT1058136,Langston Residential Care Ltd,7856.62
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45365,SOT1053654,Lanrick Cottage,20521.86
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45376,SOT1058163,Lanrick Cottage,20521.86
Stoke City Council,4CAF,Children and Family Services,DE100,Services,45371,SOT1046734,LatchAid Ltd,64350
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45365,SOT1053598,Lawton Manor,1600
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45376,SOT1058097,Lawton Manor,1600
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45365,SOT1053576,Lawton Rise Care Home,13090.180000000002
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45376,SOT1058072,Lawton Rise Care Home,13090.180000000002
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45365,SOT1053576,Lawton Rise Care Home,12105.759999999998
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45376,SOT1058072,Lawton Rise Care Home,12105.759999999998
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45365,SOT1053576,Lawton Rise Care Home,6596.879999999999
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45376,SOT1058072,Lawton Rise Care Home,6596.879999999999
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45359,SOT1051141,Leaders in Care Recruitment Ltd,2231.6
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45359,SOT1051308,Leaders in Care Recruitment Ltd,2231.6
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45357,SOT1050931,Leaders in Care Recruitment Ltd,1785.28
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45364,SOT1046681,Leaders in Care Recruitment Ltd,1443
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45364,SOT1053232,Leaders in Care Recruitment Ltd,1443
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45366,SOT1053315,Leaders in Care Recruitment Ltd,1287
Stoke City Council,4CITD,City Director,DC105,Clothes  uniform and laundry,45376,SOT1055942,Learn Plus Us,1660
Stoke City Council,4CITD,City Director,DE100,Services,45376,SOT1055942,Learn Plus Us,540
Stoke City Council,4CITD,City Director,eg204,Other establishments,45376,SOT1055942,Learn Plus Us,5000
Stoke City Council,4SCHL,Schools,CC100,Contract hire&operating leases,45359,SOT1032098,Leaseplan UK Limited,816.56
Stoke City Council,4SCHL,Schools,CC100,Contract hire&operating leases,45364,SOT1051179,Leaseplan UK Limited,816.56
Stoke City Council,4SCHL,Schools,CC100,Contract hire&operating leases,45366,SOT1053524,Leaseplan UK Limited,816.56
Stoke City Council,4STAR,Strategy & Resources,DA100,Equipment  furniture and mater,45364,SOT1050813,Leec Limited,3200
Stoke City Council,4HDG,"Housing, Development & Growth",CC104,Contract hire&operating leases,45376,SOT1054966,Leeds Commercial Ltd,2436
Stoke City Council,4HRAHT,Housing Transformation,IC516,Property Based Charges,45376,SOT1057973,Liam Hughes Taylor,2738.76
Stoke City Council,4HRAHT,Housing Transformation,DG105,Expenses,45364,SOT1044898,Liberata Pba,3135
Stoke City Council,4HRAHT,Housing Transformation,DG105,Expenses,45369,SOT1054196,Liberata Pba,2780
Stoke City Council,4STAR,Strategy & Resources,DG105,Expenses,45364,SOT1052953,Liberata Pba,29792
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45366,SOT1053904,Liberty Academy Trust Ltd,17080.67
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45366,SOT1053903,Liberty Academy Trust Ltd,13020.67
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45366,SOT1053824,Liberty Academy Trust Ltd,10966.33
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45366,SOT1053825,Liberty Academy Trust Ltd,10966.33
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45366,SOT1053826,Liberty Academy Trust Ltd,10966.33
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45366,SOT1053830,Liberty Academy Trust Ltd,10966.33
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45366,SOT1053902,Liberty Academy Trust Ltd,10966.33
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45366,SOT1053827,Liberty Academy Trust Ltd,10345.67
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45366,SOT1053828,Liberty Academy Trust Ltd,10345.67
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45366,SOT1053829,Liberty Academy Trust Ltd,10345.67
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45366,SOT1053823,Liberty Academy Trust Ltd,9760
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45352,SOT1048877,Liberty Academy Trust Ltd,8830.78
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45352,SOT1048878,Liberty Academy Trust Ltd,3289.9
Stoke City Council,4CAF,Children and Family Services,DE100,Services,45377,SOT1050826,Lichfield Cathedral School,2000
Stoke City Council,4SCHL,Schools,WXPPP,Schools Capital Balances,45359,SOT1051176,LiDr Contract Furniture Ltd,2660
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG115,Other establishments,45376,SOT1058238,Lifeways Community Care,9867.56
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45365,SOT1053594,Lindly House,3900
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45376,SOT1058092,Lindly House,3900
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45365,SOT1053594,Lindly House,2637.74
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45376,SOT1058092,Lindly House,2637.74
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45365,SOT1053594,Lindly House,1500
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45376,SOT1058092,Lindly House,1500
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45365,SOT1053594,Lindly House,-520.4
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45376,SOT1058092,Lindly House,-520.4
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45365,SOT1053594,Lindly House,-1300
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45376,SOT1058092,Lindly House,-1300
Stoke City Council,4STAR,Strategy & Resources,DG105,Expenses,45359,SOT1050482,LINENHALL CHAMBERS,6150
Stoke City Council,4CAF,Children and Family Services,DE100,Services,45369,SOT1055135,Little Explorers Day Nursery Ltd,901.56
Stoke City Council,4CAF,Children and Family Services,DE100,Services,45369,SOT1055136,Little Explorers Day Nursery Ltd,873.6
Stoke City Council,4CAF,Children and Family Services,DE100,Services,45369,SOT1055126,Little Explorers Day Nursery Ltd,815.92
Stoke City Council,4CAF,Children and Family Services,EG226,Other establishments,45377,SOT1058303,Little Rockets,995.4
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG432,Other establishments,45376,SOT1058246,Living Ambitions Ltd,3742.2
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG436,Other establishments,45376,SOT1058246,Living Ambitions Ltd,1960.2
Stoke City Council,4PUBH,Public Health,EA174,Independent units within CC,45376,SOT1057817,Lloyds Pharmacy Ltd (EHC Payments ***)only,611.9
Stoke City Council,4STAR,Strategy & Resources,BA100,Repairs alterations mtce of bu,45352,SOT1046767,Loanguard Limited t/a S E Controls,1080
Stoke City Council,4STAR,Strategy & Resources,BA100,Repairs alterations mtce of bu,45364,SOT1051541,Loanguard Limited t/a S E Controls,12220
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45371,SOT1056449,Longboat Special Education Ltd,28753.33
Stoke City Council,4HDG,"Housing, Development & Growth",DE105,Services,45377,SOT1051351,Longcape Ltd,550
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWBC,Works,45377,SOT1051352,Longcape Ltd,2750
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWBC,Works,45377,SOT1051353,Longcape Ltd,3300
Stoke City Council,4PUBH,Public Health,EA172,Independent units within CC,45366,SOT1052897,Longton Hall Surgery,595
Stoke City Council,4STAR,Strategy & Resources,DF100,Communications and computing,45357,SOT1050363,Lorensbergs Ltd,5520.88
Stoke City Council,4STAR,Strategy & Resources,BC100,Rents,45373,SOT1055846,Louis Taylor Limited Client Account,1558.2
Stoke City Council,4STAR,Strategy & Resources,BC100,Rents,45373,SOT1057230,Louis Taylor Limited Client Account,945.25
Stoke City Council,4STAR,Strategy & Resources,DG100,Expenses,45371,SOT1056319,Louis Taylor Ltd,990
Stoke City Council,4STAR,Strategy & Resources,DG100,Expenses,45373,SOT1057028,Louis Taylor Ltd,1602
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45365,SOT1053657,Lovett Care Limited T/A Hilton House,26115.26
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45376,SOT1058166,Lovett Care Limited T/A Hilton House,21658.12
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45365,SOT1053657,Lovett Care Limited T/A Hilton House,14390
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45376,SOT1058166,Lovett Care Limited T/A Hilton House,14390
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45376,SOT1058166,Lovett Care Limited T/A Hilton House,1263.56
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45365,SOT1053657,Lovett Care Limited T/A Hilton House,-707.8
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45376,SOT1058166,Lovett Care Limited T/A Hilton House,-707.8
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45365,SOT1053657,Lovett Care Limited T/A Hilton House,-1581.16
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45376,SOT1058166,Lovett Care Limited T/A Hilton House,-1581.16
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45365,SOT1053657,Lovett Care Limited T/A Hilton House,-1849.86
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45376,SOT1058166,Lovett Care Limited T/A Hilton House,-1849.86
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45365,SOT1053657,Lovett Care Limited T/A Hilton House,-2172.15
Stoke City Council,4CAF,Children and Family Services,CC109,Contract hire&operating leases,45352,SOT1048900,Lucky Seven Private Hire,67821.34
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,CC109,Contract hire&operating leases,45352,SOT1048900,Lucky Seven Private Hire,8302.81
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45352,SOT1048900,Lucky Seven Private Hire,1478.83
Stoke City Council,4CAF,Children and Family Services,EG217,Other establishments,45352,SOT1048900,Lucky Seven Private Hire,590
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45371,SOT1056482,Lundi Education & Care Services Ltd ,37111.43
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45377,SOT1056483,Lundi Education & Care Services Ltd ,34717.15
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45371,SOT1056481,Lundi Education & Care Services Ltd ,22745.72
Stoke City Council,4CITD,City Director,DB104,Catering,45373,SOT1056790,LWC DRINKS LTD. T/A ,553.2
Stoke City Council,4PUBH,Public Health,DB104,Catering,45373,SOT1051324,LWC DRINKS LTD. T/A ,5199.84
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45365,SOT1053622,Lyme Valley House Ltd,3780
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45365,SOT1053622,Lyme Valley House Ltd,1300
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45365,SOT1053622,Lyme Valley House Ltd,1300
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45365,SOT1053622,Lyme Valley House Ltd,-1572.29
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,AA700,Agency staff,45378,SOT1059623,Lynn Johnson Consultants Ltd,13750
Stoke City Council,4SCHL,Schools,DD100,Printing  stationery and gener,45364,SOT1051876,M & M Productions,1099
