Body,Division of Service,Purpose of Expenditure,Merchant Category,Department,Payment Date,Transaction Code,Net Amount,Supplier Name
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,236.16,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,236.16,TSG Building Services PLC
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,236.16,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,233.17,TSG Building Services PLC
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,233.16,TSG Building Services PLC
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,233.16,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,226.91,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,226.91,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,214.37,TSG Building Services PLC
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,214.36,TSG Building Services PLC
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,214.36,TSG Building Services PLC
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,176.76,TSG Building Services PLC
City of London,Sydenham Hill Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,176.76,TSG Building Services PLC
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,164.23,TSG Building Services PLC
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,157.44,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,157.44,TSG Building Services PLC
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,157.44,TSG Building Services PLC
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,157.44,TSG Building Services PLC
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,157.44,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,151.7,TSG Building Services PLC
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,151.69,TSG Building Services PLC
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,145.43,TSG Building Services PLC
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,139.17,TSG Building Services PLC
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,139.17,TSG Building Services PLC
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,132.89,TSG Building Services PLC
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,126.63,TSG Building Services PLC
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,126.58,TSG Building Services PLC
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,120.37,TSG Building Services PLC
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,114.1,TSG Building Services PLC
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,101.57,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,89.04,TSG Building Services PLC
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,82.77,TSG Building Services PLC
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,82.77,TSG Building Services PLC
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,82.76,TSG Building Services PLC
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,78.73,TSG Building Services PLC
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,78.73,TSG Building Services PLC
City of London,Other Housing Services,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,78.73,TSG Building Services PLC
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,78.72,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,78.72,TSG Building Services PLC
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,78.72,TSG Building Services PLC
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,78.72,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,78.72,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,78.72,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,76.5,TSG Building Services PLC
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,63.96,TSG Building Services PLC
City of London,Sydenham Hill Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,63.96,TSG Building Services PLC
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,63.96,TSG Building Services PLC
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,57.69,TSG Building Services PLC
City of London,Other Housing Services,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,57.69,TSG Building Services PLC
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,51.43,TSG Building Services PLC
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,51.43,TSG Building Services PLC
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,45.16,TSG Building Services PLC
City of London,Other Housing Services,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,45.16,TSG Building Services PLC
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,45.16,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,32.64,TSG Building Services PLC
City of London,Other Housing Services,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,32.62,TSG Building Services PLC
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,20.09,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,13.83,TSG Building Services PLC
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,13.83,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2626554,13.83,TSG Building Services PLC
City of London,Supervision and Management,Supplies  and  Services,Grants  and  Subscriptions,DCCS Adult Services,45303,RT2626604,10000,London Councils 
City of London,Technical Services,Employees,Direct Employee Expenses,Barbican Centre,45303,RT2626667,604.2,GREENACRE RECRUITMENT LTD
City of London,Technical Services,Employees,Direct Employee Expenses,Barbican Centre,45303,RT2626667,307.8,GREENACRE RECRUITMENT LTD
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45303,RT2626720,1750,Artelia Projects UK Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Open Spaces,45303,RT2627090,1950,General Trading Company 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Open Spaces,45303,RT2627090,650,General Trading Company 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Open Spaces,45303,RT2627090,350,General Trading Company 
City of London,COL Business Improvement Districts,Supplies  and  Services,Fees  and  Services,Built Environment,45303,RT2627151,1050,Mediamixer New Media
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45303,RT2627194,750,MGAC LLP
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,DCCS Housing,45303,RT2627354,7000,Faithful+Gould Limited 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,DCCS Housing,45303,RT2627355,9850,Faithful+Gould Limited 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,DCCS Housing,45303,RT2627356,5750,Faithful+Gould Limited 
City of London,Specialist Operations,Supplies  and  Services,Fees  and  Services,City of London Police,45303,RT2627362,1563.9,Language Line Ltd 
City of London,Commissioning,Premises,Repairs and Maintenance,DCCS Fam & Young People,45303,RT2627377,10000,The Guinness Partnership Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45303,RT2627395,62500,Eric Parry Architects Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45303,RT2627398,75799,Eric Parry Architects Ltd
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45303,RT2627399,1831.45,Powder Design Ltd
City of London,Capital Repayments,Premises,Repairs and Maintenance,Barbican Centre,45303,RT2627408,500,Civic Engineers Limited
City of London,Animal Health Services,Premises,Rents,Port Health & Public Protection,45303,RT2627418,1813.5,Portakabin Limited
City of London,Cost Of Collection,Supplies  and  Services,"Printing, Stationery  and  General Office Exps",Chamberlains,45303,RT2627424,1907.64,DSI Billing Services Limited
City of London,CO&FO Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45303,RT2627435,2310,CHS Birmingham Ltd 
City of London,CO&FO Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45303,RT2627435,-1270.5,CHS Birmingham Ltd 
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45303,RT2627439,668.74,Enotria Winecellars Ltd
City of London,Schools Delegated Budget,Supplies  and  Services,Catering,DCCS The Aldgate School,45303,RT2627440,745.12,Accent Catering Services Limited
City of London,Early Years and Primary Education,Supplies  and  Services,Catering,DCCS The Aldgate School,45303,RT2627440,512.68,Accent Catering Services Limited
City of London,Schools Delegated Budget,Supplies  and  Services,Catering,DCCS The Aldgate School,45303,RT2627440,455.32,Accent Catering Services Limited
City of London,Early Years and Primary Education,Supplies  and  Services,Catering,DCCS The Aldgate School,45303,RT2627440,313.28,Accent Catering Services Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Open Spaces,45303,RT2627468,500,Van Den Berk UK Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Open Spaces,45303,RT2627468,385,Van Den Berk UK Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Open Spaces,45303,RT2627468,385,Van Den Berk UK Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Open Spaces,45303,RT2627468,375,Van Den Berk UK Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Open Spaces,45303,RT2627468,365,Van Den Berk UK Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Open Spaces,45303,RT2627468,365,Van Den Berk UK Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Open Spaces,45303,RT2627468,365,Van Den Berk UK Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Open Spaces,45303,RT2627468,295,Van Den Berk UK Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Open Spaces,45303,RT2627468,295,Van Den Berk UK Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Open Spaces,45303,RT2627468,295,Van Den Berk UK Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Open Spaces,45303,RT2627468,265,Van Den Berk UK Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Open Spaces,45303,RT2627468,235,Van Den Berk UK Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Open Spaces,45303,RT2627468,190,Van Den Berk UK Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Open Spaces,45303,RT2627468,190,Van Den Berk UK Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Open Spaces,45303,RT2627468,190,Van Den Berk UK Limited
City of London,Schools Delegated Budget,Employees,Direct Employee Expenses,DCCS The Aldgate School,45303,RT2627471,594,Tradewind Recruitment Ltd
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45303,RT2627482,761.25,Trafalgar Releasing Limited 
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45303,RT2627485,940.3,Trafalgar Releasing Limited 
City of London,Community Librairies,Employees,Direct Employee Expenses,DCCS Libraries,45303,RT2627503,1166.55,Sue Hill Recruitment & Services Ltd
City of London,Specialist Operations,Premises,Repairs and Maintenance,City of London Police,45303,RT2627505,1700,Stranders Electricial Limited
City of London,Other Schools Related Activities,Supplies  and  Services,Fees  and  Services,DCCS Fam & Young People,45303,RT2627575,4520,Brenda Tubbs
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45303,RT2627582,1723.41,Big Metal Ltd
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45303,RT2627584,1886.14,Brixton Brewery Limited
City of London,Adult Social Care,Supplies  and  Services,Fees  and  Services,DCCS Adult Services,45303,RT2627612,550,The Business & Office Cleaning Services Limited
City of London,Animal Health Services,Transport,Direct Transport Costs,Port Health & Public Protection,45303,RT2627617,816.7,Heathrow LDV Limited
City of London,Barbican and Community Libraries,Supplies  and  Services,Communications  and  Computing,DCCS Libraries,45303,RT2627626,8077.77,Bridge 1 Solutions Ltd
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45303,RT2627628,1525.88,Hachette UK Distribution Limited
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45303,RT2627656,1337,Paul Bristow Associates Limited
City of London,Barbican Own Events,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45303,RT2627659,2605.9,Blackout Ltd
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45303,RT2627661,22500,Belarus Free Theatre
City of London,Local Policing,Supplies  and  Services,"Equipment, Furniture  and  Materials",City of London Police,45303,RT2627697,2890,Stranders Electricial Limited
City of London,Town Planning,Supplies  and  Services,Fees  and  Services,Built Environment,45303,RT2627703,15000,The LDN Collective Ltd
City of London,Adult Social Care,Supplies  and  Services,Fees  and  Services,DCCS Adult Services,45303,RT2627704,706.65,SEAP
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45303,RT2627711,1252.54,MUBI UK Ltd
City of London,Street Scene,Supplies  and  Services,Fees  and  Services,Open Spaces,45303,RT2627716,1116,Sally Bowling
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627820,3883.05,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627820,2215.56,Wates Property Services Limited 
City of London,Other Housing Services,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627820,1293.68,Wates Property Services Limited 
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627820,1243.75,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627820,1131.31,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627820,1112.96,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627820,1045.71,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627820,982.4,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627820,948.02,Wates Property Services Limited 
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627820,933.64,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627820,845.25,Wates Property Services Limited 
City of London,Sydenham Hill Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627820,830.83,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627820,746.13,Wates Property Services Limited 
City of London,Isledon House Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627820,686.76,Wates Property Services Limited 
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627820,656.84,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627820,652.05,Wates Property Services Limited 
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627820,585.31,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627820,542.88,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627820,530.73,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627820,478.54,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627820,434.04,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627820,404.84,Wates Property Services Limited 
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627820,400.51,Wates Property Services Limited 
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627820,389.85,Wates Property Services Limited 
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627820,346.58,Wates Property Services Limited 
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627820,336.9,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627820,276.18,Wates Property Services Limited 
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627820,267.07,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627820,108.15,Wates Property Services Limited 
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627820,85.1,Wates Property Services Limited 
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627820,50,Wates Property Services Limited 
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627821,1134.61,Wates Property Services Limited 
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627821,995.83,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627821,436.38,Wates Property Services Limited 
City of London,Other Housing Services,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627821,353.82,Wates Property Services Limited 
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627821,347.29,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627821,315.83,Wates Property Services Limited 
City of London,Sydenham Hill Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627821,279.58,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627821,278.73,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627821,276.16,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627821,269.28,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627821,254.77,Wates Property Services Limited 
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627821,206.24,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627821,204.57,Wates Property Services Limited 
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627821,185.95,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627821,182.37,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627821,180.14,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627821,175.14,Wates Property Services Limited 
City of London,Sydenham Hill Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627821,173.98,Wates Property Services Limited 
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627821,148,Wates Property Services Limited 
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627821,143.03,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627821,137.28,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627821,134.38,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627821,130.96,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627821,129.95,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627821,127.2,Wates Property Services Limited 
City of London,Windsor House,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627821,126.38,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627821,123,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627821,123,Wates Property Services Limited 
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627821,123,Wates Property Services Limited 
City of London,Isledon House Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627821,118.81,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627821,110.94,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627821,106.4,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627821,85.76,Wates Property Services Limited 
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627821,50,Wates Property Services Limited 
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627821,50,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627824,12819.86,Wates Property Services Limited 
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627824,2127.5,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627824,1250,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627824,688.18,Wates Property Services Limited 
City of London,Dron House,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627824,586.96,Wates Property Services Limited 
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627824,530.23,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627824,495.9,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627824,441.73,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627824,332.82,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627824,308.16,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627824,275.5,Wates Property Services Limited 
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627824,260.43,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627824,254.23,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627824,228.71,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627824,221.22,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627824,202.47,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627824,174.5,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627824,174.5,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627824,165.46,Wates Property Services Limited 
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627824,137.75,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627824,137.75,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627824,137.75,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627824,126.98,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627824,102.61,Wates Property Services Limited 
City of London,Other Housing Services,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627824,102.61,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627824,102.61,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627824,67.46,Wates Property Services Limited 
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627824,50,Wates Property Services Limited 
City of London,Isledon House Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627824,50,Wates Property Services Limited 
City of London,Isledon House Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627824,50,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627824,50,Wates Property Services Limited 
City of London,Sydenham Hill Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627824,50,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627824,50,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627824,50,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627824,50,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627825,9460.96,Wates Property Services Limited 
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45303,RT2627825,8609.87,Wates Property Services Limited 
