Body,Division of Service,Purpose of Expenditure,Merchant Category,Department,Payment Date,Transaction Code,Net Amount,Supplier Name
City of London,Corporate Services,Supplies  and  Services,Communications  and  Computing,City of London Police,45336,RT2636898,2175,Altia Solutions Limited
City of London,Public Conveniences,Third Party Payments,Other Establishments,Built Environment,45336,RT2636900,600,Assenheims Catering Ltd
City of London,Public Conveniences,Third Party Payments,Other Establishments,Built Environment,45336,RT2636900,600,Assenheims Catering Ltd
City of London,Public Conveniences,Third Party Payments,Other Establishments,Built Environment,45336,RT2636900,600,Assenheims Catering Ltd
City of London,Human Resources Division,Employees,Direct Employee Expenses,Chamberlains,45336,RT2636903,3160,Investigo Limited
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45336,RT2636908,4570.83,Japanese Gallery Kensington Ltd
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45336,RT2636913,600,Endy McKay
City of London,Adult Social Care,Supplies  and  Services,Fees  and  Services,DCCS Adult Services,45336,RT2636917,1675,Barrie Bookkeeping & Payroll Solutions Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45336,RT2636918,990,Intelligent Data Collection Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45336,RT2636918,150,Intelligent Data Collection Limited
City of London,Barbican and Community Libraries,Supplies  and  Services,Books,DCCS Libraries,45336,RT2636924,725.4,Willis News Distribution Ltd
City of London,Town Planning,Supplies  and  Services,Fees  and  Services,Built Environment,45336,RT2636928,4252.5,TJ Culture Limited
City of London,City,Supplies  and  Services,Fees  and  Services,Port Health & Public Protection,45336,RT2636935,1475,W G Miller Limited 
City of London,Coroner,Supplies  and  Services,Fees  and  Services,Port Health & Public Protection,45336,RT2636953,2595,W G Miller Limited 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45336,RT2636956,9025,Giant Professional Limited
City of London,Public Health,Employees,Direct Employee Expenses,DCCS Adult Services,45336,RT2636958,49838.4,London Borough of Islington
City of London,Rechargeable Works (CL and BHE/SVY),Premises,Repairs and Maintenance,City Surveyors,45336,RT2636975,1481,MGAC LLP
City of London,CL and BHE(City Fund) Estate,Supplies  and  Services,Fees  and  Services,City Surveyors,45336,RT2636978,1560,MGAC LLP
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2636986,1479.09,Hartwig Care Limited
City of London,Older People,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2636987,6452.72,Hartwig Care Limited
City of London,Older People,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2636988,3719.32,Hartwig Care Limited
City of London,Older People,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2636989,1469.4,Hartwig Care Limited
City of London,Older People,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2636990,2829.04,Hartwig Care Limited
City of London,Older People,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2636991,632,Hartwig Care Limited
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2636992,638.32,Hartwig Care Limited
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2636994,850.04,Hartwig Care Limited
City of London,Older People,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2636995,2822.81,Hartwig Care Limited
City of London,Older People,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2636996,1555.34,Hartwig Care Limited
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2637000,1593.12,Hartwig Care Limited
City of London,Older People,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2637001,1627.71,Hartwig Care Limited
City of London,Older People,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2637003,3223.51,Hartwig Care Limited
City of London,Older People,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2637005,707.84,Hartwig Care Limited
City of London,Older People,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2637006,1378.37,Hartwig Care Limited
City of London,Older People,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2637007,998.78,Hartwig Care Limited
City of London,Older People,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2637008,859.52,Hartwig Care Limited
City of London,Older People,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2637009,543.52,Hartwig Care Limited
City of London,Buildings Division,Employees,Direct Employee Expenses,Barbican Centre,45336,RT2637028,5700,Invictus Recruitment Limited
City of London,Capital Repayments,Premises,Repairs and Maintenance,Barbican Centre,45336,RT2637035,1100,Sykes & Son Ltd
City of London,Homelessness,Third Party Payments,Other Agencies,DCCS Fam & Young People,45336,RT2637038,54850,City Inn Express London Fields Limited
City of London,Audience's Division,Employees,Direct Employee Expenses,Barbican Centre,45336,RT2637050,998.03,Artisan People Group Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,DCCS Housing,45336,RT2637065,1600,CommComm UK Limited
City of London,Technical Services,Employees,Direct Employee Expenses,DCCS Housing,45336,RT2637114,2400,Quantus Consulting Ltd
City of London,Older People,Supplies  and  Services,Fees  and  Services,DCCS Adult Services,45336,RT2637143,909.31,SEAP
City of London,Older People,Supplies  and  Services,Fees  and  Services,DCCS Adult Services,45336,RT2637143,568.21,SEAP
City of London,Homelessness,Supplies  and  Services,Fees  and  Services,DCCS Fam & Young People,45336,RT2637162,4117.68,Providence Row Housing Association 
City of London,Coroner,Supplies  and  Services,Fees  and  Services,Port Health & Public Protection,45336,RT2637166,553.8,Dr A E K Ibrahim Ltd
City of London,Coroner,Supplies  and  Services,Fees  and  Services,Port Health & Public Protection,45336,RT2637167,753.8,Dr A E K Ibrahim Ltd
City of London,Adult and Community Learning,Supplies  and  Services,Fees  and  Services,DCCS Adult Services,45336,RT2637178,5400,We Are Tech Limited
City of London,Corporate Services,Employees,Indirect Employee Expenses,City of London Police,45336,RT2637227,1546.67,Wallace School of Transport
City of London,Capital Repayments,Premises,Repairs and Maintenance,Barbican Centre,45336,RT2637228,2126.25,DBS Mechanical & Electrical Ltd
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,DCCS Barbican Estate,45336,RT2637233,807,Enterprise Cleaning & Support Services Limited
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,DCCS Barbican Estate,45336,RT2637233,564.8,Enterprise Cleaning & Support Services Limited
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,DCCS Barbican Estate,45336,RT2637233,245.3,Enterprise Cleaning & Support Services Limited
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,DCCS Barbican Estate,45336,RT2637233,219.8,Enterprise Cleaning & Support Services Limited
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,DCCS Barbican Estate,45336,RT2637233,149.6,Enterprise Cleaning & Support Services Limited
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,DCCS Barbican Estate,45336,RT2637233,122.8,Enterprise Cleaning & Support Services Limited
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,DCCS Barbican Estate,45336,RT2637233,72.6,Enterprise Cleaning & Support Services Limited
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,DCCS Barbican Estate,45336,RT2637233,71.5,Enterprise Cleaning & Support Services Limited
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,DCCS Barbican Estate,45336,RT2637233,67.74,Enterprise Cleaning & Support Services Limited
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,DCCS Barbican Estate,45336,RT2637233,60,Enterprise Cleaning & Support Services Limited
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,DCCS Barbican Estate,45336,RT2637233,50.7,Enterprise Cleaning & Support Services Limited
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,DCCS Barbican Estate,45336,RT2637233,46.8,Enterprise Cleaning & Support Services Limited
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,DCCS Barbican Estate,45336,RT2637233,33.36,Enterprise Cleaning & Support Services Limited
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,DCCS Barbican Estate,45336,RT2637233,31.68,Enterprise Cleaning & Support Services Limited
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,DCCS Barbican Estate,45336,RT2637233,27.1,Enterprise Cleaning & Support Services Limited
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,DCCS Barbican Estate,45336,RT2637233,24.2,Enterprise Cleaning & Support Services Limited
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,DCCS Barbican Estate,45336,RT2637233,22.6,Enterprise Cleaning & Support Services Limited
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,DCCS Barbican Estate,45336,RT2637233,19.5,Enterprise Cleaning & Support Services Limited
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,DCCS Barbican Estate,45336,RT2637233,16.25,Enterprise Cleaning & Support Services Limited
City of London,Innovation & Growth,Supplies  and  Services,"Printing, Stationery  and  General Office Exps",Innovation & Growth,45336,RT2637253,1043,Rapidity Communications Ltd 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45336,RT2637269,2786.06,Transport for London Surface Transport
City of London,Housing HRA Direct,Supplies  and  Services,Fees  and  Services,DCCS Housing,45336,RT2637272,9800,Richards Partington Architects Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,DCCS Housing,45336,RT2637274,33000,Richards Partington Architects Ltd
City of London,National Lead Force,Supplies  and  Services,"Equipment, Furniture  and  Materials",City of London Police,45336,RT2637277,705.6,Municipal Security Ltd
City of London,National Lead Force,Supplies  and  Services,"Equipment, Furniture  and  Materials",City of London Police,45336,RT2637277,65.25,Municipal Security Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45336,RT2637292,196571.19,Transport for London
City of London,Housing HRA Direct,Supplies  and  Services,Fees  and  Services,DCCS Housing,45336,RT2637308,5016,Home Connections Lettings Limited
City of London,Housing HRA Direct,Supplies  and  Services,Fees  and  Services,DCCS Housing,45336,RT2637308,-836,Home Connections Lettings Limited
City of London,Child Social Care,Third Party Payments,Other Agencies,DCCS Fam & Young People,45336,RT2637309,716,Learn Solutions Ltd 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45336,RT2637310,7000,Emmaus Consulting Limited
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45336,RT2637311,11137.5,Guardian Consultancy Services Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45336,RT2637311,11137.5,Guardian Consultancy Services Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45336,RT2637311,9062.5,Guardian Consultancy Services Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45336,RT2637311,9062.5,Guardian Consultancy Services Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45336,RT2637311,9062.5,Guardian Consultancy Services Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45336,RT2637311,9062.5,Guardian Consultancy Services Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45336,RT2637311,1805,Guardian Consultancy Services Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45336,RT2637311,1805,Guardian Consultancy Services Ltd
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45336,RT2637313,2585,Guardian Consultancy Services Ltd
City of London,Homelessness,Third Party Payments,Other Agencies,DCCS Fam & Young People,45336,RT2637315,37780,ZFA Ltd
City of London,Homelessness,Third Party Payments,Other Agencies,DCCS Fam & Young People,45336,RT2637315,4280,ZFA Ltd
City of London,Barbican and Community Libraries,Supplies  and  Services,Communications  and  Computing,DCCS Libraries,45336,RT2637316,7086.25,Bridge 1 Solutions Ltd
City of London,National Lead Force,Supplies  and  Services,Fees  and  Services,City of London Police,45336,RT2637318,14514,Accessplanit Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45336,RT2637355,27339.9,St Mungo Community Housing Association Ltd 
City of London,Specialist Operations,Third Party Payments,Government Departments,City of London Police,45336,RT2637362,2250,Harper Shaw Investigation Consultants Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45336,RT2637365,790.71,British Telecommunications Plc
City of London,Cost Of Collection,Supplies  and  Services,Communications  and  Computing,DCCS Housing,45336,RT2637371,936,Hbinfo Limited 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45336,RT2637392,13600,Bloom Procurement Services Ltd 
City of London,Specialist Operations,Supplies  and  Services,Communications  and  Computing,City of London Police,45336,RT2637402,15428,CACI Ltd
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45336,RT2637429,1293,Elizabeth June Iafrate T/A Fizz Goes Pop
City of London,Innovation & Growth,Supplies  and  Services,Fees  and  Services,Innovation & Growth,45336,RT2637441,6600,Lightbook Limited
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45336,RT2637445,4089.28,HYP Transitioning Lives Semi Independent Living Limited
City of London,Older People,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2637446,6546.91,Bridgeside Lodge Care Centre
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2637449,5722.33,Jackson Care Limited
City of London,Older People,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2637449,161.58,Jackson Care Limited
City of London,Older People,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2637450,3676.67,Little Sisters of the Poor
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2637451,3772.19,Ideal Carehomes Limited
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2637454,3618.7,KBK Care Ltd 
City of London,Older People,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2637455,11301.72,Magicare Limited
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2637457,5823.44,Voyage Holdings Limited T/A Voyage Care
City of London,Older People,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2637458,2015.42,Terrance House Care Limited
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2637459,4730.82,Terrance House Care Limited
City of London,Older People,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2637460,3420.97,Waterfall House Ltd
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2637461,5540.66,Rosedene Nursing Home
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2637462,3935.72,REDACTED PERSONAL DATA
City of London,Older People,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2637463,4789.35,Acorn Lodge Limited 
City of London,Older People,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2637464,3312.46,Bupa Care Homes (CFHCare) Limited
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2637465,5385.72,Care UK Community Partnerships Ltd
City of London,Older People,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2637466,3877.09,Anchor Hanover Group
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2637467,2025.94,Hollybank Trust
City of London,Older People,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2637469,3101.68,Anchor Hanover Group
City of London,Older People,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2637470,3420.97,Waterfall House Ltd
City of London,Adult Social Care,Third Party Payments,Other Establishments,DCCS Adult Services,45336,RT2637471,3192.9,The Tower Project
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2637472,2656.4,Langdon Community Ltd
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2637473,3759.93,Angel Support Living (UK) Ltd
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2637474,3138.43,Diligent Care Services Ltd
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2637475,6366.95,Next Step Support Limited
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2637476,3164.82,Angel Support Living Limited
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2637478,7138.4,Lodgewood House Ltd
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2637479,3032.95,Angel Support Living Limited
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2637480,2120.53,Sanctuary Home Care Limited 
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2637481,3250.53,The Grange Centre
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2637482,3314.28,Supported Living Services Ltd
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2637483,3076.9,Angel Support Living Limited
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2637484,3436.5,Next Step Support Limited
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2637485,3318.68,Angel Support Living Limited
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2637487,2278.58,Supported Living Services Ltd
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2637488,8402.12,Independence Homes Limited
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2637489,6782.73,The Tower Project
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2637490,2573.17,Angel Support Living Limited
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2637491,3164.82,Angel Support Living Limited
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2637492,5857.87,The Tower Project
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2637493,2278.58,Supported Living Services Ltd
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2637494,3736.23,Angel Support Living Limited
City of London,Child Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45336,RT2637495,1033,REDACTED PERSONAL DATA
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45336,RT2637500,3517.26,Greater London Fostering Limited
City of London,Programming Division,Supplies  and  Services,Grants  and  Subscriptions,Barbican Centre,45336,RT2637531,164583.33,London Symphony Orchestra Ltd
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45336,RT2637572,550,Martech Technical Services Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45336,RT2637573,1050,Martech Technical Services Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45336,RT2637574,1660,Martech Technical Services Limited
City of London,Town Planning,Supplies  and  Services,Fees  and  Services,Built Environment,45336,RT2637577,4000,City of London Conservation Area Advisory Committee
City of London,Barbican Own Events,Employees,Direct Employee Expenses,Barbican Centre,45336,RT2637578,1480,Citadines Apart'Hotel 
City of London,Town Planning,Supplies  and  Services,Fees  and  Services,Built Environment,45336,RT2637581,4000,City of London Conservation Area Advisory Committee
City of London,Housing HRA Direct,Supplies  and  Services,Fees  and  Services,DCCS Housing,45336,RT2637624,1000,Grade Planning Ltd 
City of London,Audience's Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45336,RT2637625,1875,Words And Photos Ltd
City of London,Audience's Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45336,RT2637625,1875,Words And Photos Ltd
City of London,Housing HRA Direct,Supplies  and  Services,Fees  and  Services,DCCS Housing,45336,RT2637627,500,Grade Planning Ltd 
City of London,Housing HRA Direct,Supplies  and  Services,Fees  and  Services,DCCS Housing,45336,RT2637629,100,Grade Planning Ltd 
City of London,Housing HRA Direct,Supplies  and  Services,Fees  and  Services,DCCS Housing,45336,RT2637629,100,Grade Planning Ltd 
City of London,Housing HRA Direct,Supplies  and  Services,Fees  and  Services,DCCS Housing,45336,RT2637629,100,Grade Planning Ltd 
City of London,Housing HRA Direct,Supplies  and  Services,Fees  and  Services,DCCS Housing,45336,RT2637629,100,Grade Planning Ltd 
City of London,Housing HRA Direct,Supplies  and  Services,Fees  and  Services,DCCS Housing,45336,RT2637629,100,Grade Planning Ltd 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,DCCS Housing,45336,RT2637631,1000,Grade Planning Ltd 
City of London,CO&FO Division,Supplies  and  Services,Grants  and  Subscriptions,Barbican Centre,45336,RT2637645,8048,Meritex International Freight Services Ltd
City of London,Barbican Own Events,Supplies  and  Services,Expenses,Barbican Centre,45337,74208474045000019876886,627.5,Ms* Lemanlocke
City of London,Barbican Own Events,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45337,74208474045000023195935,2843.01,Www.Addlux.Com
City of London,Homelessness,Supplies  and  Services,Expenses,DCCS Fam & Young People,45337,74830504045298160289970,500.77,Travelodge Gb0000
City of London,Homelessness,Supplies  and  Services,Advertising/Miscellaneous expenses,DCCS Fam & Young People,45337,74830504045298160299466,538.2900000000001,Travelodge Gb0000
City of London,Homelessness,Supplies  and  Services,Advertising/Miscellaneous expenses,DCCS Fam & Young People,45337,74830504045298160299466,538.2900000000001,Travelodge Gb0000
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45337,74838564046920011181404,1224.1,L B Barnet
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City of London Police,45337,RT2635362,-1354.56,Norbain Holdings Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City of London Police,45337,RT2635363,1326.16,Norbain Holdings Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City of London Police,45337,RT2635363,28.4,Norbain Holdings Limited
City of London,Corporate Services,Supplies  and  Services,"Equipment, Furniture  and  Materials",City of London Police,45337,RT2635900,-1568.42,British Telecommunications Plc
City of London,Corporate Services,Supplies  and  Services,"Equipment, Furniture  and  Materials",City of London Police,45337,RT2635901,1568.42,British Telecommunications Plc
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City of London Police,45337,RT2636441,-16534.5,Motorola Solutions UK Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City of London Police,45337,RT2636441,-122500,Motorola Solutions UK Limited
City of London,Local Policing,Supplies  and  Services,"Equipment, Furniture  and  Materials",City of London Police,45337,RT2636444,72000,Motorola Solutions UK Limited
City of London,Local Policing,Supplies  and  Services,"Equipment, Furniture  and  Materials",City of London Police,45337,RT2636444,46933.69,Motorola Solutions UK Limited
City of London,Local Policing,Supplies  and  Services,"Equipment, Furniture  and  Materials",City of London Police,45337,RT2636444,20100.81,Motorola Solutions UK Limited
City of London,Barbican Own Events,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45338,74119754046406579192683,-700,Sumup *roll The Dice
City of London,Innovation & Growth,Supplies  and  Services,"Printing, Stationery  and  General Office Exps",Innovation & Growth,45338,74208474046000010355533,504.19999999999993,Www.Idcardcentre.Co.Uk
City of London,Port and Launches,Supplies  and  Services,"Equipment, Furniture  and  Materials",Built Environment,45338,74208474046000010835401,763.17,Amazon* 203-5786884-35
City of London,Port and Launches,Supplies  and  Services,"Equipment, Furniture  and  Materials",Built Environment,45338,74208474046000010876116,763.17,Amazon* 203-2665190-59
City of London,COL Business Improvement Districts,Supplies  and  Services,Expenses,Built Environment,45338,74208474046000018091114,750,Jar And Fern Limited
City of London,Supporting People,Supplies  and  Services,Communications  and  Computing,DCCS Housing,45338,RT2417710,16272,London Borough of Southwark 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Barbican Centre,45338,RT2593438,7500,Buro Happold Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Barbican Centre,45338,RT2593438,3750,Buro Happold Limited
City of London,Port and Launches,Supplies  and  Services,Fees  and  Services,Built Environment,45338,RT2598579,6437.33,UK Health Security Agency
City of London,Port and Launches,Supplies  and  Services,Communications  and  Computing,Built Environment,45338,RT2598579,500.04,UK Health Security Agency
City of London,National Lead Force,Supplies  and  Services,Fees  and  Services,City of London Police,45338,RT2616785,6435.39,Mayor's Office for Policing and Crime 
City of London,National Lead Force,Employees,Direct Employee Expenses,City of London Police,45338,RT2617389,9222.37,Mayor's Office for Policing and Crime 
City of London,National Lead Force,Supplies  and  Services,Fees  and  Services,City of London Police,45338,RT2618673,3450,Hootsuite
City of London,Barbican Own Events,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45338,RT2621149,11392.39,Metro Imaging Limited
City of London,Cemetery and Crematorium,Premises,Repairs and Maintenance,City Surveyors,45338,RT2625683,1171,Facultatieve Technologies Ltd
City of London,National Lead Force,Supplies  and  Services,Fees  and  Services,City of London Police,45338,RT2626601,6654.99,Mayor's Office for Policing and Crime 
City of London,Cost Of Collection,Supplies  and  Services,Fees  and  Services,DCCS Housing,45338,RT2626907,675,Civica UK Ltd 
City of London,Specialist Operations,Supplies  and  Services,"Equipment, Furniture  and  Materials",City of London Police,45338,RT2629669,580.83,Banner Group Limited
City of London,National Lead Force,Third Party Payments,Other Establishments,City of London Police,45338,RT2630136,83591,Durham Police & Crime Commissioner
City of London,National Lead Force,Third Party Payments,Other Establishments,City of London Police,45338,RT2630136,0.84,Durham Police & Crime Commissioner
City of London,Central Criminal Court (CF),Premises,Cleaning and Domestic Supplies,Central Criminal Court,45338,RT2630329,3341.66,Greenham 
City of London,Street Cleansing,Third Party Payments,Private Contractors,Built Environment,45338,RT2630441,9894.92,Veolia ES (UK) Limited 
City of London,Corporate Services,Supplies  and  Services,Fees  and  Services,City of London Police,45338,RT2632062,12840,Police Digital Service 
City of London,Public Health,Supplies  and  Services,Fees  and  Services,DCCS Adult Services,45338,RT2632250,2225,Fusion Lifestyle
City of London,Public Health,Supplies  and  Services,Fees  and  Services,DCCS Adult Services,45338,RT2632252,8898.75,Fusion Lifestyle
City of London,Port and Launches,Supplies  and  Services,Fees  and  Services,Built Environment,45338,RT2632272,650,Public Analyst Scientific Services Ltd
City of London,CL and BHE(City Fund) Estate,Supplies  and  Services,"Equipment, Furniture  and  Materials",City Surveyors,45338,RT2632905,2950,Kemp Signs Ltd
City of London,Buildings Division,Premises,Repairs and Maintenance,Barbican Centre,45338,RT2632991,846.69,Certas Energy UK Limited
City of London,Corporate and Democratic Core - TC,Employees,Indirect Employee Expenses,Chief Operating Officer,45338,RT2633839,1006.88,Peoplescout Limited 
City of London,Corporate and Democratic Core - TC,Employees,Indirect Employee Expenses,Chief Operating Officer,45338,RT2633839,998.68,Peoplescout Limited 
City of London,Corporate and Democratic Core - TC,Employees,Indirect Employee Expenses,Chief Operating Officer,45338,RT2633839,750,Peoplescout Limited 
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45338,RT2633888,3243.94,OCS Integrated Solutions Limited 
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45338,RT2633890,3859.88,OCS Integrated Solutions Limited 
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45338,RT2633891,2528.86,OCS Integrated Solutions Limited 
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45338,RT2633893,5047.58,OCS Integrated Solutions Limited 
