Body,Division of Service,Purpose of Expenditure,Merchant Category,Department,Payment Date,Transaction Code,Net Amount,Supplier Name
City of London,York Way Estate,Supplies  and  Services,Communications  and  Computing,DCCS Housing,45175,RT2586648,585,Telefonica UK Limited
City of London,York Way Estate,Premises,Rates,DCCS Housing,45175,RT2586990,745.18,London Borough of Islington
City of London,York Way Estate,Premises,Rates,DCCS Housing,45175,RT2586997,818.34,London Borough of Islington
City of London,Holloway Estate,Premises,Rates,DCCS Housing,45175,RT2586998,716.24,London Borough of Islington
City of London,Buildings Division,Premises,Repairs and Maintenance,Barbican Centre,45175,RT2587628,552.24,Travis Perkins Trading Company Ltd
City of London,Highways,Premises,Repairs and Maintenance,Built Environment,45175,RT2587649,54438.25,F M Conway Ltd
City of London,CO&FO Division,Supplies  and  Services,Grants  and  Subscriptions,Barbican Centre,45175,RT2587720,1972.1,Meritex International Freight Services Ltd
City of London,CO&FO Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45175,RT2587864,8900,London & Partners Limited
City of London,CO&FO Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45175,RT2587864,-445,London & Partners Limited
City of London,Middlesex Street Estate,Supplies  and  Services,Fees  and  Services,DCCS Housing,45175,RT2587881,1496.5,Veolia ES (UK) Limited 
City of London,Corporate Services,Supplies  and  Services,"Clothes, Uniform  and  Laundry",City of London Police,45175,RT2587952,1512,Axon Public Safety UK Limited 
City of London,Corporate Services,Supplies  and  Services,Fees  and  Services,City of London Police,45175,RT2587958,83.68,Veolia ES (UK) Limited 
City of London,Corporate Services,Supplies  and  Services,Fees  and  Services,City of London Police,45175,RT2587958,2441.1,Veolia ES (UK) Limited 
City of London,Corporate Services,Supplies  and  Services,Fees  and  Services,City of London Police,45175,RT2587958,197.44,Veolia ES (UK) Limited 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45175,RT2588132,4500,Fox Fernley Landscape Office LLP
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45175,RT2588132,42,Fox Fernley Landscape Office LLP
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45175,RT2588158,1500,Kim Mandy Morgan
City of London,Programming Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45175,RT2588184,15562.36,Warner Bros Entertainment UK Limited 
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45175,RT2588184,847,Warner Bros Entertainment UK Limited 
City of London,Programming Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45175,RT2588184,0.01,Warner Bros Entertainment UK Limited 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45175,RT2588286,2318.75,Hurst Pierce & Malcolm LLP
City of London,CL and BHE(City Fund) Estate,Supplies  and  Services,Fees  and  Services,City Surveyors,45175,RT2588334,7600,Savills (UK) Limited 
City of London,City Gardens,Supplies  and  Services,Fees  and  Services,Open Spaces,45175,RT2589005,9950,Built-ID Limited
City of London,Barbican Own Events,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45175,RT2589570,20000,LUX Technical Ltd
City of London,Cost Of Collection,Supplies  and  Services,"Printing, Stationery  and  General Office Exps",Chamberlains,45175,RT2589977,780.29,DSI Billing Services Limited
City of London,Other Schools Related Activities,Third Party Payments,Other Establishments,DCCS Fam & Young People,45175,RT2589986,10249.46,Cambian Autism Services Limited
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45175,RT2590016,375.37,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45175,RT2590016,375.37,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45175,RT2590016,300.3,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45175,RT2590016,300.3,Havas Entertainment Limited 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45175,RT2590148,18765,ScottWhitbyStudio Ltd
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45175,RT2590183,556.27,Brake Bros Ltd 
City of London,CO&FO Division,Supplies  and  Services,Grants  and  Subscriptions,Barbican Centre,45175,RT2590208,8610,Meritex International Freight Services Ltd
City of London,CO&FO Division,Supplies  and  Services,Grants  and  Subscriptions,Barbican Centre,45175,RT2590211,8048,Meritex International Freight Services Ltd
City of London,National Lead Force,Employees,Direct Employee Expenses,City of London Police,45175,RT2590215,1858.51,Reed Specialist Recruitment Ltd
City of London,Cost Of Collection,Supplies  and  Services,Fees  and  Services,Chamberlains,45175,RT2590220,12303.9,Liberata UK Limited T/A Capacitygrid
City of London,Visitor Services and City Information Centre,Supplies  and  Services,Expenses,Destination City,45175,RT2590777,1306.9,The Original London Sightseeing Tour Ltd
City of London,Cemetery and Crematorium,Supplies  and  Services,"Equipment, Furniture  and  Materials",Open Spaces,45175,RT2590837,768.67,Anglia Sign Casting Limited
City of London,Highways,Premises,Repairs and Maintenance,City Surveyors,45175,RT2590852,17644,Rupert Harris Conservation Ltd
City of London,National Lead Force,Supplies  and  Services,Fees  and  Services,City of London Police,45175,RT2591073,6276.47,Mayor's Office for Policing and Crime 
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591168,2738.76,Metwin Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591168,2183.12,Metwin Limited
City of London,Landlords Services,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591168,1927.98,Metwin Limited
City of London,Landlords Services,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591168,1312.92,Metwin Limited
City of London,Landlords Services,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591168,643.04,Metwin Limited
City of London,Trade Centre,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591168,604.66,Metwin Limited
City of London,Car Parking,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591168,582.28,Metwin Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591168,509.78,Metwin Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591168,424.1,Metwin Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591168,416.23,Metwin Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591168,387.81,Metwin Limited
City of London,Landlords Services,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591168,384.02,Metwin Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591168,361.71,Metwin Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591168,277.94,Metwin Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591168,274.34,Metwin Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591168,220.95,Metwin Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591168,213.79,Metwin Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591168,200.95,Metwin Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591168,180.38,Metwin Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591168,170.76,Metwin Limited
City of London,Landlords Services,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591168,160.76,Metwin Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591168,160.76,Metwin Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591168,160.76,Metwin Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591168,160.76,Metwin Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591168,158.12,Metwin Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591168,158.12,Metwin Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591168,144.84,Metwin Limited
City of London,Landlords Services,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591168,137.17,Metwin Limited
City of London,Supervision and Management -General,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591168,137.17,Metwin Limited
City of London,Landlords Services,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591168,137.17,Metwin Limited
City of London,Landlords Services,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591168,96.56,Metwin Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591168,80.38,Metwin Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591168,80.38,Metwin Limited
City of London,Landlords Services,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591168,80.38,Metwin Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591168,80.38,Metwin Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591169,982.86,Metwin Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591169,788.12,Metwin Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591169,712.85,Metwin Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591169,643.04,Metwin Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591169,491.89,Metwin Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591169,414.38,Metwin Limited
City of London,Landlords Services,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591169,411.51,Metwin Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591169,361.71,Metwin Limited
City of London,Landlords Services,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591169,250.38,Metwin Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591169,200.95,Metwin Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591169,197.03,Metwin Limited
City of London,Landlords Services,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591169,160.76,Metwin Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591169,160.76,Metwin Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591169,158.12,Metwin Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591169,158.12,Metwin Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591169,137.17,Metwin Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591169,137.17,Metwin Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591169,137.17,Metwin Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591169,137.17,Metwin Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591169,137.17,Metwin Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591169,126.57,Metwin Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591169,120.57,Metwin Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591169,80.38,Metwin Limited
City of London,Stores,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591169,80.38,Metwin Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591169,80.38,Metwin Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591169,80.38,Metwin Limited
City of London,Landlords Services,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2591169,61.94,Metwin Limited
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45175,RT2591300,611.4,Gingko Electronics Ltd
City of London,Audience's Division,Employees,Direct Employee Expenses,Barbican Centre,45175,RT2591416,794.64,ICF Finance Limited
City of London,Corporate Services,Employees,Indirect Employee Expenses,City of London Police,45175,RT2591481,1194,TCC Ltd
City of London,Road Safety,Supplies  and  Services,Advertising/Miscellaneous expenses,Built Environment,45175,RT2591565,889.1,McConnells (Midlands) Ltd
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45175,RT2591666,806,Burts Snacks Limited 
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45175,RT2591797,517,Dorothy Creative Limited
City of London,Climate Action (CF),Supplies  and  Services,Fees  and  Services,Innovation & Growth,45175,RT2591905,18015.83,Bloom Procurement Services Ltd 
City of London,Traffic Management,Supplies  and  Services,Advertising/Miscellaneous expenses,Built Environment,45175,RT2592206,1100.6,McConnells (Midlands) Ltd
City of London,Traffic Management,Supplies  and  Services,Advertising/Miscellaneous expenses,Built Environment,45175,RT2592210,1030.1,McConnells (Midlands) Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City of London Police,45175,RT2592223,27000,Municipal Security Ltd
City of London,Programming Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45175,RT2592244,1324.17,Paramount Pictures UK 
City of London,Programming Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45175,RT2592244,132.41,Paramount Pictures UK 
City of London,Housing HRA Direct,Special Revenue Expenditure,Collection Fund,DCCS Housing,45175,RT2592252,631.14,REDACTED PERSONAL DATA
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45175,RT2592270,702.5,Otis Jaxon Limited
City of London,CL and BHE(City Fund) Estate,Supplies  and  Services,Fees  and  Services,City Surveyors,45175,RT2592271,5000,Levy Real Estate LLP
City of London,Community Safety Team,Supplies  and  Services,Fees  and  Services,DCCS Fam & Young People,45175,RT2592276,1050,G2V Recruitment Group Limited
City of London,Buildings Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",GSMD,45175,RT2592289,1050,Advanced ARB Limited
City of London,Visitor Services and City Information Centre,Supplies  and  Services,Fees  and  Services,Destination City,45175,RT2592292,1772,Dulce Duca
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45175,RT2592298,2276.82,The Drinks Club Ltd
City of London,Adult and Community Learning,Supplies  and  Services,Fees  and  Services,DCCS Adult Services,45175,RT2592307,1350,Mark Sargeant 
City of London,National Lead Force,Third Party Payments,Other Establishments,City of London Police,45175,RT2592309,194866.81,Mayor's Office for Policing and Crime 
City of London,London Metropolitan Archives,Supplies  and  Services,"Equipment, Furniture  and  Materials","LMA, SBREC & Guildhall Library",45175,RT2592333,1699,Warehouse Express Ltd 
City of London,London Metropolitan Archives,Supplies  and  Services,"Equipment, Furniture  and  Materials","LMA, SBREC & Guildhall Library",45175,RT2592333,999,Warehouse Express Ltd 
City of London,London Metropolitan Archives,Supplies  and  Services,"Equipment, Furniture  and  Materials","LMA, SBREC & Guildhall Library",45175,RT2592333,679,Warehouse Express Ltd 
City of London,London Metropolitan Archives,Supplies  and  Services,"Equipment, Furniture  and  Materials","LMA, SBREC & Guildhall Library",45175,RT2592333,-113.17,Warehouse Express Ltd 
City of London,London Metropolitan Archives,Supplies  and  Services,"Equipment, Furniture  and  Materials","LMA, SBREC & Guildhall Library",45175,RT2592333,-166.5,Warehouse Express Ltd 
City of London,London Metropolitan Archives,Supplies  and  Services,"Equipment, Furniture  and  Materials","LMA, SBREC & Guildhall Library",45175,RT2592333,-283.17,Warehouse Express Ltd 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Markets & Consumer Ptn,45175,RT2592337,6032,French Marine Motors Ltd
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45175,RT2592339,800,Stories and Supper CIC
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45175,RT2592339,500,Stories and Supper CIC
City of London,City Gardens,Supplies  and  Services,"Equipment, Furniture  and  Materials",Open Spaces,45175,RT2592359,469.2,Agrovista UK Ltd
City of London,City Gardens,Supplies  and  Services,"Equipment, Furniture  and  Materials",Open Spaces,45175,RT2592359,265.8,Agrovista UK Ltd
City of London,City Gardens,Supplies  and  Services,"Equipment, Furniture  and  Materials",Open Spaces,45175,RT2592359,20,Agrovista UK Ltd
City of London,Older People,Supplies  and  Services,Fees  and  Services,DCCS Adult Services,45175,RT2592373,12125,Imosphere Ltd 
City of London,Adult Social Care,Supplies  and  Services,Fees  and  Services,DCCS Adult Services,45175,RT2592379,2896.65,Oxford Health NHS Foundation Trust
City of London,Visitor Services and City Information Centre,Supplies  and  Services,"Equipment, Furniture  and  Materials",Destination City,45175,RT2592382,1978,John Henry's Ltd
City of London,Visitor Services and City Information Centre,Supplies  and  Services,"Equipment, Furniture  and  Materials",Destination City,45175,RT2592382,395.6,John Henry's Ltd
City of London,Visitor Services and City Information Centre,Supplies  and  Services,"Equipment, Furniture  and  Materials",Destination City,45175,RT2592385,434,John Henry's Ltd
City of London,Visitor Services and City Information Centre,Supplies  and  Services,"Equipment, Furniture  and  Materials",Destination City,45175,RT2592385,92.8,John Henry's Ltd
City of London,Visitor Services and City Information Centre,Supplies  and  Services,"Equipment, Furniture  and  Materials",Destination City,45175,RT2592385,30,John Henry's Ltd
City of London,Buildings Division,Employees,Direct Employee Expenses,Barbican Centre,45175,RT2592418,1315.16,CBW Staffing Solutions Ltd
City of London,Homelessness,Third Party Payments,Other Establishments,DCCS Fam & Young People,45175,RT2592419,25041,Phoenix Futures 
City of London,Buildings Division,Employees,Direct Employee Expenses,Barbican Centre,45175,RT2592420,1899.7,CBW Staffing Solutions Ltd
City of London,Buildings Division,Employees,Direct Employee Expenses,Barbican Centre,45175,RT2592423,1022.89,CBW Staffing Solutions Ltd
City of London,Local Policing,Employees,Direct Employee Expenses,City of London Police,45175,RT2592447,2223.33,QHotels Group Limited
City of London,Communications,Supplies  and  Services,Fees  and  Services,Town Clerks,45175,RT2593182,22557.97,Margaret Lee
City of London,Communications,Supplies  and  Services,Fees  and  Services,Town Clerks,45175,RT2593186,21120.65,Priora Consulting Ltd
City of London,Buildings Division,Employees,Direct Employee Expenses,Barbican Centre,45175,RT2593198,995.75,Handle Recruitment Limited
City of London,Visitor Services and City Information Centre,Supplies  and  Services,Fees  and  Services,Destination City,45175,RT2593204,17734.82,We Make Stuff Happen Limited
City of London,CO&FO Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45175,RT2593206,2200,The Location Guide Limited
City of London,Barbican Own Events,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45175,RT2593305,6800,Decrofloor Limited
City of London,Specialist Operations,Supplies  and  Services,Fees  and  Services,City of London Police,45175,RT2593310,1528.5,United Kingdom Accreditation Service 
City of London,Visitor Services and City Information Centre,Supplies  and  Services,Expenses,Destination City,45175,RT2593353,1313.5,Evan Evans Tours Ltd
City of London,Visitor Services and City Information Centre,Supplies  and  Services,Expenses,Destination City,45175,RT2593353,250.5,Evan Evans Tours Ltd
City of London,Visitor Services and City Information Centre,Supplies  and  Services,Expenses,Destination City,45175,RT2593353,-208.75,Evan Evans Tours Ltd
City of London,Visitor Services and City Information Centre,Supplies  and  Services,Fees  and  Services,Destination City,45175,RT2593373,4550,JH Event Services Ltd
City of London,Guildhall Art Gallery,Transport,Public Transport,DCCS Libraries,45175,RT2593392,506.6,Ella Cook
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45175,RT2593412,1008,Burts Snacks Limited 
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45175,RT2593419,1614.33,Brixton Brewery Limited
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45175,RT2593428,12500,Wasserman Music Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45175,RT2593432,545,British Telecommunications Plc
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2593467,181.83,High Security Locking Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2593467,148.44,High Security Locking Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2593467,148.44,High Security Locking Limited
City of London,Landlords Services,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2593467,22.42,High Security Locking Limited
City of London,Landlords Services,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2593467,22.42,High Security Locking Limited
City of London,Landlords Services,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2593467,22.42,High Security Locking Limited
City of London,Landlords Services,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2593467,11.21,High Security Locking Limited
City of London,Landlords Services,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2593467,11.21,High Security Locking Limited
City of London,Landlords Services,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2593467,5,High Security Locking Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45175,RT2593467,5,High Security Locking Limited
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45175,RT2593480,3875,All Better Care Limited
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45175,RT2593482,4207.01,Eleven D's Ltd
City of London,Child Social Care,Third Party Payments,Other Agencies,DCCS Fam & Young People,45175,RT2593483,4743,Diligent Care Services Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45175,RT2593510,2580,Ergro Technical Services Limited
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45175,RT2593516,3622.5,AD Group Services Ltd
City of London,Specialist Operations,Supplies  and  Services,Communications  and  Computing,City of London Police,45175,RT2593524,6484.83,Experian Limited
City of London,Innovation & Growth,Supplies  and  Services,Fees  and  Services,Innovation & Growth,45175,RT2593536,4500,Emma Whitton
City of London,Corporate Services,Employees,Indirect Employee Expenses,City of London Police,45175,RT2593571,5500,Durham Police & Crime Commissioner
City of London,Audience's Division,Employees,Direct Employee Expenses,Barbican Centre,45175,RT2593638,529.76,ICF Finance Limited
City of London,Visitor Services and City Information Centre,Supplies  and  Services,Fees  and  Services,Innovation & Growth,45176,74045443250920009852146,963.1,Tower Hamlets Bc
City of London,Specialist Operations,Transport,Public Transport,City of London Police,45176,74350153250001886127797,871.98,El Al
City of London,Specialist Operations,Supplies  and  Services,Fees  and  Services,City of London Police,45176,74350153250001886127797,23.98,Foreign Exchange Fee
City of London,Barbican Own Events,Supplies  and  Services,"Printing, Stationery  and  General Office Exps",Barbican Centre,45177,74208473250000006408547,889,Impress
City of London,Port and Launches,Supplies  and  Services,Grants  and  Subscriptions,Built Environment,45177,74463653250512514232091,649,Chartered Institute Of En
City of London,Corporate Services,Supplies  and  Services,"Equipment, Furniture  and  Materials",City of London Police,45177,RT2550020,1568.42,British Telecommunications Plc
City of London,Port and Launches,Premises,Repairs and Maintenance,City Surveyors,45177,RT2552875,8400.09,Skanska Construction UK Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Rates,City Surveyors,45177,RT2554483,1690,London Borough of Islington
City of London,London Metropolitan Archives,Premises,Rates,Town Clerks,45177,RT2554484,37240,London Borough of Islington
City of London,City Records Services,Premises,Rates,Town Clerks,45177,RT2554484,15960,London Borough of Islington
City of London,Central Management of CHL,Third Party Payments,Joint Authorities,Chamberlains,45177,RT2554950,454230,Museum of London
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45177,RT2557833,650,Pulse Associates Limited
City of London,Southwark Estate,Premises,Rates,DCCS Housing,45177,RT2562559,1532.93,London Borough of Southwark 
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45177,RT2573630,550,Martech Technical Services Limited
City of London,Corporate Services,Supplies  and  Services,Fees  and  Services,City of London Police,45177,RT2574048,43194.95,Mayor's Office for Policing and Crime 
City of London,Animal Health Services,Supplies  and  Services,"Equipment, Furniture  and  Materials",Markets & Consumer Ptn,45177,RT2576120,624,JLA Limited
City of London,Animal Health Services,Supplies  and  Services,"Equipment, Furniture  and  Materials",Markets & Consumer Ptn,45177,RT2576120,125.17,JLA Limited
City of London,Capital Repayments,Premises,Repairs and Maintenance,Barbican Centre,45177,RT2579198,2250,Richard Griffiths Architects Limited
City of London,Homelessness,Third Party Payments,Other Agencies,DCCS Fam & Young People,45177,RT2579790,25680,ZFA Ltd
City of London,Homelessness,Third Party Payments,Other Agencies,DCCS Fam & Young People,45177,RT2579790,2100,ZFA Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45177,RT2583116,3045,Yunex Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45177,RT2584611,7425.08,CBRE Managed Services Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45177,RT2584611,4815.08,CBRE Managed Services Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45177,RT2584611,3831.39,CBRE Managed Services Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45177,RT2584611,3271.31,CBRE Managed Services Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45177,RT2584611,3150.27,CBRE Managed Services Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45177,RT2584611,2291.21,CBRE Managed Services Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45177,RT2584611,2020.73,CBRE Managed Services Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45177,RT2584611,1758.7,CBRE Managed Services Limited 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,DCCS Housing,45177,RT2584970,9460,Stace LLP 
City of London,Adult Social Care,Third Party Payments,Other Establishments,DCCS Adult Services,45177,RT2585118,94314,Transport Trading Limited 
City of London,Dron House,Premises,Repairs and Maintenance,DCCS Housing,45177,RT2585552,2522.46,TSG Building Services PLC
City of London,Other Housing Services,Premises,Repairs and Maintenance,DCCS Housing,45177,RT2585553,691.92,TSG Building Services PLC
City of London,Sydenham Hill Estate,Premises,Repairs and Maintenance,DCCS Housing,45177,RT2585554,2394.27,TSG Building Services PLC
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45177,RT2585555,2390.27,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45177,RT2585556,2547.46,TSG Building Services PLC
