Body,Division of Service,Purpose of Expenditure,Merchant Category,Department,Payment Date,Transaction Code,Net Amount,Supplier Name
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559809,87.66,Wates Property Services Limited 
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559809,75.85,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559809,71.33,Wates Property Services Limited 
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559809,63.21,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559809,50,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559809,50,Wates Property Services Limited 
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559809,50,Wates Property Services Limited 
City of London,Sydenham Hill Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559809,50,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559809,50,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559809,50,Wates Property Services Limited 
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559809,50,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559809,50,Wates Property Services Limited 
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559810,24034.98,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559810,7470.97,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559810,1399.84,Wates Property Services Limited 
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559810,1208.37,Wates Property Services Limited 
City of London,Sydenham Hill Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559810,1131,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559810,670.89,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559810,558.4,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559810,537.27,Wates Property Services Limited 
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559810,389.32,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559810,383.08,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559810,351.23,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559810,350.65,Wates Property Services Limited 
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559810,337.47,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559810,271.72,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559810,252.29,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559810,251.72,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559810,245.77,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559810,243.89,Wates Property Services Limited 
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559810,222.06,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559810,207,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559810,206.04,Wates Property Services Limited 
City of London,Sydenham Hill Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559810,198.6,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559810,195.84,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559810,181.21,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559810,179.09,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559810,179.09,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559810,179.09,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559810,179.09,Wates Property Services Limited 
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559810,179.09,Wates Property Services Limited 
City of London,Other Housing Services,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559810,131.49,Wates Property Services Limited 
City of London,Windsor House,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559810,130.36,Wates Property Services Limited 
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559810,126.5,Wates Property Services Limited 
City of London,Dron House,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559810,107.86,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559810,101.07,Wates Property Services Limited 
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559810,71.33,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559810,50,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559811,429.37,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559811,252.83,Wates Property Services Limited 
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559811,213.84,Wates Property Services Limited 
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559811,210.4,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559811,175.68,Wates Property Services Limited 
City of London,Dron House,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559811,156.18,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559811,150,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559811,150,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559811,147.19,Wates Property Services Limited 
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559811,132.11,Wates Property Services Limited 
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559811,106.18,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559811,100,Wates Property Services Limited 
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559811,97.19,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559811,97.19,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559811,77.69,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559811,74.42,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559811,70.76,Wates Property Services Limited 
City of London,Sydenham Hill Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559811,50,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559811,50,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559811,50,Wates Property Services Limited 
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559811,50,Wates Property Services Limited 
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559811,50,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559811,50,Wates Property Services Limited 
City of London,Isledon House Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559811,50,Wates Property Services Limited 
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559811,50,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559811,50,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559811,50,Wates Property Services Limited 
City of London,Isledon House Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559811,50,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559811,50,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559811,50,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559811,50,Wates Property Services Limited 
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559811,50,Wates Property Services Limited 
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559812,3385,Wates Property Services Limited 
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559812,2016.49,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559812,1273.82,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559812,1265,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559812,1175.51,Wates Property Services Limited 
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559812,977.43,Wates Property Services Limited 
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559812,877.15,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559812,543.44,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559812,429.5,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559812,422.04,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559812,383.04,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559812,293.52,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559812,223.22,Wates Property Services Limited 
City of London,Isledon House Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559812,187.82,Wates Property Services Limited 
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559812,177.8,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559812,170.2,Wates Property Services Limited 
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559812,149.85,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559812,126.5,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559812,126.5,Wates Property Services Limited 
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559812,126.5,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559812,126.5,Wates Property Services Limited 
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559812,121.33,Wates Property Services Limited 
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559812,121.33,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559812,111.32,Wates Property Services Limited 
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559812,85.68,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559812,63.84,Wates Property Services Limited 
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559812,50,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559812,50,Wates Property Services Limited 
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559812,50,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559812,50,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559812,50,Wates Property Services Limited 
City of London,Dron House,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559812,50,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559812,50,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559813,2229.01,Wates Property Services Limited 
City of London,Other Housing Services,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559813,1266.99,Wates Property Services Limited 
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559813,550.05,Wates Property Services Limited 
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559813,483.32,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559813,402.5,Wates Property Services Limited 
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559813,250.9,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559813,233.2,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559813,179.09,Wates Property Services Limited 
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559813,179.09,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559813,170.42,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559813,151.49,Wates Property Services Limited 
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559813,147.19,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559813,147.19,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559813,137.59,Wates Property Services Limited 
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559813,131.49,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559813,126.42,Wates Property Services Limited 
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559813,122.16,Wates Property Services Limited 
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559813,121.58,Wates Property Services Limited 
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559813,120.42,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559813,115.32,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559813,114.17,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559813,112.12,Wates Property Services Limited 
City of London,Dron House,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559813,107.25,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559813,104.87,Wates Property Services Limited 
City of London,Windsor House,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559813,100,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559813,100,Wates Property Services Limited 
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559813,96.89,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559813,95.54,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559813,95.16,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559813,78.62,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559813,63.84,Wates Property Services Limited 
City of London,Sydenham Hill Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559813,63.84,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559813,50,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559813,50,Wates Property Services Limited 
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559814,2426.5,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559814,445.2,Wates Property Services Limited 
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559814,402.5,Wates Property Services Limited 
City of London,Dron House,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559814,340,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559814,307,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559814,269.41,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559814,262.51,Wates Property Services Limited 
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559814,225.32,Wates Property Services Limited 
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559814,216.52,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559814,206.04,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559814,179.09,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559814,147.19,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559814,147.19,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559814,143.28,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559814,142.66,Wates Property Services Limited 
City of London,Windsor House,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559814,137.66,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559814,137.47,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559814,134.95,Wates Property Services Limited 
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559814,120.91,Wates Property Services Limited 
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559814,103.05,Wates Property Services Limited 
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559814,97.59,Wates Property Services Limited 
City of London,Isledon House Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559814,97.19,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559814,97.19,Wates Property Services Limited 
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559814,90.53,Wates Property Services Limited 
City of London,Sydenham Hill Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559814,87.66,Wates Property Services Limited 
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559814,87.66,Wates Property Services Limited 
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559814,87.66,Wates Property Services Limited 
City of London,Sydenham Hill Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559814,80.3,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559814,68.79,Wates Property Services Limited 
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559814,50,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559814,50,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559814,50,Wates Property Services Limited 
City of London,Isledon House Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559814,50,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559814,50,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559814,50,Wates Property Services Limited 
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559815,988.72,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559815,503.31,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559815,468,Wates Property Services Limited 
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559815,408.89,Wates Property Services Limited 
City of London,Sydenham Hill Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559815,370.95,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559815,365.48,Wates Property Services Limited 
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559815,241.06,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559815,206.77,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559815,165,Wates Property Services Limited 
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559815,153.79,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559815,145.54,Wates Property Services Limited 
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559815,122.57,Wates Property Services Limited 
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559815,103.07,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559815,103.07,Wates Property Services Limited 
City of London,Other Housing Services,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559815,100,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559815,100,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559815,92.28,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559815,87.66,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559815,83.02,Wates Property Services Limited 
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559815,69.96,Wates Property Services Limited 
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559815,67.73,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559815,50,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559815,50,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559815,50,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559815,50,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559815,50,Wates Property Services Limited 
City of London,Isledon House Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559815,50,Wates Property Services Limited 
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559815,50,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559815,50,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559815,50,Wates Property Services Limited 
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559816,1747.9,Wates Property Services Limited 
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559816,1424.63,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559816,587.27,Wates Property Services Limited 
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559816,455.2,Wates Property Services Limited 
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559816,448.06,Wates Property Services Limited 
City of London,Dron House,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559816,358.18,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559816,358.18,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559816,358.18,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559816,358.18,Wates Property Services Limited 
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559816,358.18,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559816,271.72,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559816,228.68,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559816,179.09,Wates Property Services Limited 
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559816,179.09,Wates Property Services Limited 
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559816,179.09,Wates Property Services Limited 
City of London,Sydenham Hill Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559816,179.09,Wates Property Services Limited 
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559816,179.09,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45063,RT2559816,179.09,Wates Property Services Limited 
