Body,Division of Service,Purpose of Expenditure,Merchant Category,Department,Payment Date,Transaction Code,Net Amount,Supplier Name
City of London,Homelessness,Third Party Payments,Other Agencies,DCCS Fam & Young People,45086,RT2563771,10273,Housing Action Management Ltd
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45086,RT2563809,1858.5,The Pin Prick
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,DCCS Housing,45086,RT2563836,4835,Keegans Ltd
City of London,Corporate Services,Transport,Direct Transport Costs,City of London Police,45086,RT2563925,11510.65,Allstar Business Solutions Ltd
City of London,Child Social Care,Supplies  and  Services,Fees  and  Services,DCCS Fam & Young People,45086,RT2564015,570,The Appropriate Adult Service Ltd
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45086,RT2564121,2159.5,Metwin Limited
City of London,Car Parking,Premises,Repairs and Maintenance,DCCS Barbican Estate,45086,RT2564121,2159.5,Metwin Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Barbican Centre,45086,RT2564239,15200,Bloom Procurement Services Ltd 
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45086,RT2564333,12745,Structural Renovations Ltd
City of London,Commissioning,Premises,Repairs and Maintenance,DCCS Housing,45086,RT2564338,2350,Structural Renovations Ltd
City of London,Barbican and Community Libraries,Supplies  and  Services,Books,DCCS Libraries,45086,RT2564457,995.43,Blissett Bookbinders 
City of London,Barbican and Community Libraries,Supplies  and  Services,Books,DCCS Libraries,45086,RT2564457,242.96,Blissett Bookbinders 
City of London,Car Parking,Supplies  and  Services,"Equipment, Furniture  and  Materials",DCCS Barbican Estate,45086,RT2564462,1690.32,Antron Security Ltd
City of London,Car Parking,Supplies  and  Services,"Equipment, Furniture  and  Materials",DCCS Barbican Estate,45086,RT2564462,1690.32,Antron Security Ltd
City of London,Car Parking,Supplies  and  Services,"Equipment, Furniture  and  Materials",DCCS Barbican Estate,45086,RT2564462,1690.32,Antron Security Ltd
City of London,Car Parking,Supplies  and  Services,"Equipment, Furniture  and  Materials",DCCS Barbican Estate,45086,RT2564462,1690.32,Antron Security Ltd
City of London,Car Parking,Supplies  and  Services,"Equipment, Furniture  and  Materials",DCCS Barbican Estate,45086,RT2564462,1690.32,Antron Security Ltd
City of London,Car Parking,Supplies  and  Services,"Equipment, Furniture  and  Materials",DCCS Barbican Estate,45086,RT2564462,1690.32,Antron Security Ltd
City of London,Car Parking,Supplies  and  Services,"Equipment, Furniture  and  Materials",DCCS Barbican Estate,45086,RT2564462,1690.32,Antron Security Ltd
City of London,Car Parking,Supplies  and  Services,"Equipment, Furniture  and  Materials",DCCS Barbican Estate,45086,RT2564462,1690.32,Antron Security Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45086,RT2564559,500,Macleod Simmonds Limited
City of London,Corporate Services,Employees,Direct Employee Expenses,City of London Police,45086,RT2565574,2780,Allen Lane Ltd 
City of London,Early Years and Primary Education,Third Party Payments,Other Establishments,DCCS Fam & Young People,45086,RT2565589,3276,Smithfield House Childrens Nursery
City of London,Local Policing,Supplies  and  Services,"Equipment, Furniture  and  Materials",City of London Police,45086,RT2565599,100,ECC Electronic Engineering 
City of London,Local Policing,Supplies  and  Services,"Equipment, Furniture  and  Materials",City of London Police,45086,RT2565599,1425,ECC Electronic Engineering 
City of London,Housing HRA Direct,Employees,Direct Employee Expenses,DCCS Housing,45086,RT2565617,873.95,London Works Agency Ltd
City of London,CPAT,Supplies  and  Services,Expenses,Built Environment,45086,RT2565618,673,Dovetail Foks
City of London,Community Librairies,Premises,Repairs and Maintenance,DCCS Housing,45086,RT2565621,1185,Guardian Consultancy Services Ltd
City of London,Housing HRA Direct,Employees,Direct Employee Expenses,DCCS Housing,45086,RT2565623,860.3,London Works Agency Ltd
City of London,Child Social Care,Third Party Payments,Other Local Authorities,DCCS Fam & Young People,45086,RT2565627,23775,London Borough of Ealing
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,DCCS Housing,45086,RT2565630,184786.96,Gerda Security Products Limited
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45086,RT2565632,2250.42,The Drinks Club Ltd
City of London,Avondale Square Estate,Premises,Cleaning and Domestic Supplies,DCCS Housing,45086,RT2565648,662,London Borough of Southwark 
City of London,Corporate Services,Supplies  and  Services,Catering,City of London Police,45086,RT2565651,162,The Cook & The Butler Event Company Ltd
City of London,Corporate Services,Supplies  and  Services,Catering,City of London Police,45086,RT2565651,382.5,The Cook & The Butler Event Company Ltd
City of London,Corporate Services,Supplies  and  Services,Catering,City of London Police,45086,RT2565651,162,The Cook & The Butler Event Company Ltd
City of London,Corporate Services,Supplies  and  Services,Catering,City of London Police,45086,RT2565651,585,The Cook & The Butler Event Company Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Rents,City Surveyors,45086,RT2565665,14504.5,R Company 7 Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45086,RT2565668,1200,Topocrew Ltd
City of London,Schools Delegated Budget,Employees,Direct Employee Expenses,DCCS The Aldgate School,45086,RT2565693,687.42,Office Angels Ltd
City of London,Early Years and Primary Education,Employees,Direct Employee Expenses,DCCS The Aldgate School,45086,RT2565693,38.19,Office Angels Ltd
City of London,Early Years and Primary Education,Employees,Direct Employee Expenses,DCCS The Aldgate School,45086,RT2565693,38.19,Office Angels Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45086,RT2565703,60252.86,PA Finlay & Co Ltd
City of London,Golden Lane Estate,Premises,Cleaning and Domestic Supplies,DCCS Housing,45086,RT2565704,548.57,Van Vynck Environmental Services Ltd
City of London,CO&FO Division,Supplies  and  Services,Communications  and  Computing,Barbican Centre,45086,RT2565706,4920,Vectorworks UK Limited
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45086,RT2565709,1345.9,ODH Limited 
City of London,Local Policing,Supplies  and  Services,"Equipment, Furniture  and  Materials",City of London Police,45086,RT2565713,1710,Office Furniture Online Limited
City of London,Cemetery and Crematorium,Premises,Grounds Maintenance Costs,Open Spaces,45086,RT2565746,768,Town & Country Turf Ltd
City of London,Older People,Third Party Payments,Other Agencies,DCCS Adult Services,45086,RT2565753,3157.15,Jewish Care
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45086,RT2565754,5731.72,Rosedene Nursing Home
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45086,RT2565755,4682.1,Terrance House Care Limited
City of London,Older People,Third Party Payments,Other Agencies,DCCS Adult Services,45086,RT2565757,3214.28,Waterfall House Ltd
City of London,Older People,Third Party Payments,Other Agencies,DCCS Adult Services,45086,RT2565759,3642.85,Anchor Trust
City of London,Older People,Third Party Payments,Other Agencies,DCCS Adult Services,45086,RT2565761,3214.28,Waterfall House Ltd
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45086,RT2565763,5571.43,Care UK Community Partnerships Ltd
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45086,RT2565764,3358.25,KBK Care Ltd 
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45086,RT2565765,5364.35,Voyage Holdings Limited T/A Voyage Care
City of London,Older People,Third Party Payments,Other Agencies,DCCS Adult Services,45086,RT2565766,2914.28,Anchor Trust
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45086,RT2565768,4071.43,REDACTED PERSONAL DATA
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45086,RT2565769,3544.28,Ideal Carehomes Limited
City of London,Older People,Third Party Payments,Other Agencies,DCCS Adult Services,45086,RT2565770,5376.6,Jackson Care Limited
City of London,Older People,Third Party Payments,Other Agencies,DCCS Adult Services,45086,RT2565771,4500,Acorn Lodge Limited 
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45086,RT2565772,1680.3,Hollybank Trust
City of London,Older People,Third Party Payments,Other Agencies,DCCS Adult Services,45086,RT2565773,1893.65,Terrance House Care Limited
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45086,RT2565776,5711.48,The Tower Project
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45086,RT2565777,3000,Angel Support Living Limited
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45086,RT2565778,2508.85,Angel Support Living Limited
City of London,Adult Social Care,Third Party Payments,Other Establishments,DCCS Adult Services,45086,RT2565779,3303,The Tower Project
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45086,RT2565780,3555,Next Step Support Limited
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45086,RT2565781,6960,Lodgewood House Ltd
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45086,RT2565782,3642.85,Angel Support Living Limited
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45086,RT2565783,3169.28,The Grange Centre
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45086,RT2565784,867,Colebrook SW Ltd
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45086,RT2565785,8192.15,Independence Homes Limited
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45086,RT2565786,2957.15,Angel Support Living Limited
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45086,RT2565787,3085.72,Angel Support Living Limited
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45086,RT2565788,5158.2,Magic House Limited
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45086,RT2565789,3060,Diligent Care Services Ltd
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45086,RT2565790,3235.72,Angel Support Living Limited
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45086,RT2565791,3085.72,Angel Support Living Limited
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45086,RT2565792,2573.05,Langdon Community Ltd
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45086,RT2565793,6613.2,The Tower Project
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45086,RT2565794,2721.43,Angel Support Living (UK) Ltd
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45086,RT2565795,2067.52,Sanctuary Home Care Limited 
City of London,Early Years and Primary Education,Supplies  and  Services,Grants  and  Subscriptions,DCCS Fam & Young People,45086,RT2565822,985,The Archbishop Lanfranc Academy
City of London,Early Years and Primary Education,Supplies  and  Services,Grants  and  Subscriptions,DCCS Fam & Young People,45086,RT2565827,825,The Archbishop Lanfranc Academy
City of London,Business Services Directorate,Supplies  and  Services,Fees  and  Services,Town Clerks,45086,RT2565829,1948.09,Professional Occupational Medical Services Ltd
City of London,Programming Division,Employees,Direct Employee Expenses,Barbican Centre,45086,RT2565835,875,Mr Finan Jones
City of London,National Lead Force,Supplies  and  Services,Fees  and  Services,City of London Police,45086,RT2565842,35000,National CRC Group Limited
City of London,Housing HRA Direct,Employees,Indirect Employee Expenses,DCCS Housing,45086,RT2565843,1313.09,HQN Ltd 
City of London,Older People,Third Party Payments,Other Agencies,DCCS Adult Services,45086,RT2565855,771.43,Barchester Healthcare Limited
City of London,Older People,Third Party Payments,Other Agencies,DCCS Adult Services,45086,RT2565856,3066,Bupa Care Homes (CFHCare) Limited
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45086,RT2565859,2357.15,Supported Living Services Ltd
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45086,RT2565860,2357.15,Supported Living Services Ltd
City of London,Local Policing,Supplies  and  Services,"Equipment, Furniture  and  Materials",City of London Police,45086,RT2565864,735,Office Furniture Online Limited
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45086,RT2565867,980,Paul Bristow Associates Limited
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45086,RT2565869,549.5,Paul Bristow Associates Limited
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45086,RT2565880,2800,Ty Coch Media Ltd
City of London,National Lead Force,Third Party Payments,Other Establishments,City of London Police,45086,RT2565885,22128.03,West Yorkshire Combined Authority (WYCA)
City of London,Innovation & Growth,Supplies  and  Services,Fees  and  Services,Innovation & Growth,45086,RT2565895,3000,Red Cow Creative Limited
City of London,Innovation & Growth,Supplies  and  Services,Fees  and  Services,Innovation & Growth,45086,RT2565895,745,Red Cow Creative Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City of London Police,45086,RT2565898,12061.99,MetOcean Telematics (U.K.) Limited
City of London,Town Planning,Supplies  and  Services,Fees  and  Services,Built Environment,45086,RT2565899,7000,Colliers International Retail UK LLP
City of London,Innovation & Growth,Supplies  and  Services,Expenses,Innovation & Growth,45086,RT2565918,1183.8,CH & Co Catering Ltd 
City of London,Barbican Own Events,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45086,RT2565922,647.31,John Henry's Ltd
City of London,Schools Delegated Budget,Supplies  and  Services,Fees  and  Services,DCCS The Aldgate School,45086,RT2565927,1073.17,Katrina Stamatopoulos
City of London,Local Policing,Supplies  and  Services,"Equipment, Furniture  and  Materials",City of London Police,45086,RT2565931,1092,Office Furniture Online Limited
City of London,Cemetery and Crematorium,Supplies  and  Services,"Equipment, Furniture  and  Materials",Open Spaces,45086,RT2565933,815.45,Calligraphy UK Ltd
City of London,Programming Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45086,RT2565955,2732.5,Steinway & Sons
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45086,RT2565975,1500,Jenna Mason
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45086,RT2565988,2000,Salisbury Square Unit Trust
City of London,Programming Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45086,RT2565992,820,Society of London Theatre
City of London,Barbican Own Events,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45086,RT2566003,596,London Symphony Orchestra Ltd
City of London,City Open Spaces,Supplies  and  Services,"Equipment, Furniture  and  Materials",Open Spaces,45086,RT2566006,733.46,Greenham 
City of London,Programming Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45086,RT2566020,640.27,Curzon Film World Limited 
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45086,RT2566020,8.75,Curzon Film World Limited 
City of London,London Metropolitan Archives,Supplies  and  Services,Expenses,"LMA, SBREC & Guildhall Library",45086,RT2566025,1650,We Print Gifts Ltd
City of London,London Metropolitan Archives,Supplies  and  Services,Expenses,"LMA, SBREC & Guildhall Library",45086,RT2566025,6.84,We Print Gifts Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,DCCS Housing,45086,RT2566043,4296.59,Stace LLP 
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45086,RT2566058,625,Anna Bunting-Branch
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45086,RT2566075,5000,We Are Parable Ltd
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45086,RT2566106,14000,Maestro Arts Limited
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45086,RT2566107,4101.03,BBC 
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45086,RT2566110,2000,C N Lester
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45086,RT2566117,2884.29,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45086,RT2566117,252.86,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45086,RT2566118,3312.86,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45086,RT2566119,2048.67,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45086,RT2566120,2777.14,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45086,RT2566120,261.43,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45086,RT2566122,1925,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45086,RT2566123,2807.14,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45086,RT2566124,3042.86,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45086,RT2566125,2074.98,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45086,RT2566126,3107.14,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45086,RT2566130,2435.65,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45086,RT2566131,2807.14,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45086,RT2566133,2648.58,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45086,RT2566134,3527.14,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45086,RT2566134,261.43,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45086,RT2566136,2839.29,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45086,RT2566136,261.43,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45086,RT2566137,1911.98,My Life Semi Independant Project Ltd
City of London,Child Social Care,Third Party Payments,Other Agencies,DCCS Fam & Young People,45086,RT2566138,2884.29,My Life Semi Independant Project Ltd
City of London,Child Social Care,Third Party Payments,Other Agencies,DCCS Fam & Young People,45086,RT2566138,261.43,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45086,RT2566143,2137.13,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45086,RT2566149,2884.29,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45086,RT2566149,261.43,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45086,RT2566150,2670,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45086,RT2566151,5562.86,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45086,RT2566151,261.43,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45086,RT2566152,2957.14,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45086,RT2566153,2841.43,My Life Semi Independant Project Ltd
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45086,RT2566163,1276.8,Arts Head Ltd
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45086,RT2566163,-212.8,Arts Head Ltd
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45086,RT2566164,3187.2,Arts Head Ltd
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45086,RT2566164,-531.2,Arts Head Ltd
City of London,National Lead Force,Third Party Payments,Other Establishments,City of London Police,45086,RT2566173,13785.52,Police & Crime Commissioner for Bedfordshire
City of London,Town Planning,Supplies  and  Services,Fees  and  Services,Built Environment,45086,RT2566179,4875,New London Architecture Limited 
City of London,Innovation & Growth,Supplies  and  Services,Expenses,Innovation & Growth,45086,RT2566182,2725,New London Architecture Limited 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45086,RT2566207,2615,Macleod Simmonds Limited
City of London,Animal Health Services,Supplies  and  Services,Communications  and  Computing,Markets & Consumer Ptn,45086,RT2566218,1458.09,British Telecommunications Plc
City of London,Animal Health Services,Supplies  and  Services,Communications  and  Computing,Markets & Consumer Ptn,45086,RT2566218,1182.67,British Telecommunications Plc
City of London,Animal Health Services,Supplies  and  Services,Communications  and  Computing,Markets & Consumer Ptn,45086,RT2566219,1763.59,British Telecommunications Plc
City of London,Housing HRA Direct,Supplies  and  Services,Grants  and  Subscriptions,DCCS Housing,45089,74208473160000009112301,40.4,Foreign Exchange Fee
City of London,Housing HRA Direct,Supplies  and  Services,Grants  and  Subscriptions,DCCS Housing,45089,74208473160000009112301,1468.95,Safetyculture.Com
City of London,City Open Spaces,Supplies  and  Services,"Equipment, Furniture  and  Materials",Open Spaces,45089,RT2553237,1036,Charles Wilson Engineers Limited
City of London,City Open Spaces,Supplies  and  Services,"Equipment, Furniture  and  Materials",Open Spaces,45089,RT2553237,413,Charles Wilson Engineers Limited
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45089,RT2553470,408.5,Guideline Lift Services Limited
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45089,RT2553470,408.5,Guideline Lift Services Limited
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45089,RT2553470,408.5,Guideline Lift Services Limited
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45089,RT2553470,408.5,Guideline Lift Services Limited
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45089,RT2553470,408.5,Guideline Lift Services Limited
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45089,RT2553470,408.5,Guideline Lift Services Limited
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45089,RT2553470,408.5,Guideline Lift Services Limited
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45089,RT2553470,408.5,Guideline Lift Services Limited
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45089,RT2553470,393.67,Guideline Lift Services Limited
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45089,RT2553470,393.67,Guideline Lift Services Limited
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45089,RT2553470,385,Guideline Lift Services Limited
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45089,RT2553470,385,Guideline Lift Services Limited
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45089,RT2553470,385,Guideline Lift Services Limited
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45089,RT2553470,385,Guideline Lift Services Limited
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45089,RT2553470,385,Guideline Lift Services Limited
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45089,RT2553470,385,Guideline Lift Services Limited
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45089,RT2553470,381.17,Guideline Lift Services Limited
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45089,RT2553470,381.17,Guideline Lift Services Limited
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45089,RT2553470,378.5,Guideline Lift Services Limited
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45089,RT2553470,378.5,Guideline Lift Services Limited
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45089,RT2553470,378.5,Guideline Lift Services Limited
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45089,RT2553470,378.5,Guideline Lift Services Limited
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45089,RT2553470,378.5,Guideline Lift Services Limited
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45089,RT2553470,378.5,Guideline Lift Services Limited
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45089,RT2553470,370.83,Guideline Lift Services Limited
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45089,RT2553470,368.5,Guideline Lift Services Limited
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45089,RT2553470,368.5,Guideline Lift Services Limited
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45089,RT2553470,368.5,Guideline Lift Services Limited
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45089,RT2553470,368.5,Guideline Lift Services Limited
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45089,RT2553470,368.5,Guideline Lift Services Limited
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45089,RT2553470,368.5,Guideline Lift Services Limited
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45089,RT2553470,368.5,Guideline Lift Services Limited
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45089,RT2553470,368.5,Guideline Lift Services Limited
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45089,RT2553470,368.5,Guideline Lift Services Limited
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45089,RT2553470,360.5,Guideline Lift Services Limited
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45089,RT2553470,360,Guideline Lift Services Limited
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45089,RT2553470,357.33,Guideline Lift Services Limited
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45089,RT2553470,356,Guideline Lift Services Limited
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45089,RT2553470,356,Guideline Lift Services Limited
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45089,RT2553470,356,Guideline Lift Services Limited
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45089,RT2553470,352,Guideline Lift Services Limited
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45089,RT2553470,345,Guideline Lift Services Limited
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45089,RT2553470,345,Guideline Lift Services Limited
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45089,RT2553470,328.5,Guideline Lift Services Limited
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45089,RT2553470,328.5,Guideline Lift Services Limited
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45089,RT2553470,312,Guideline Lift Services Limited
