Body,Division of Service,Purpose of Expenditure,Merchant Category,Department,Payment Date,Transaction Code,Net Amount,Supplier Name
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45245,RT2606476,108,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45245,RT2606476,72,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45245,RT2606476,72,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45245,RT2606476,72,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45245,RT2606476,72,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45245,RT2606476,72,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45245,RT2606476,72,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45245,RT2606476,72,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45245,RT2606476,72,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45245,RT2606476,72,Amalgamated Lifts Limited
City of London,Barbican and Community Libraries,Supplies  and  Services,Books,DCCS Libraries,45245,RT2606600,549.98,Askews & Holts Library Services Ltd
City of London,National Lead Force,Supplies  and  Services,Communications  and  Computing,City of London Police,45245,RT2607078,747.72,Phoenix Software Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45245,RT2607239,675,Agilisys Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45245,RT2607240,2700,Agilisys Limited
City of London,Highways,Premises,Repairs and Maintenance,Built Environment,45245,RT2607349,2752.33,F M Conway Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45245,RT2607357,22599.3,F M Conway Ltd
City of London,Public Health,Supplies  and  Services,Fees  and  Services,DCCS Adult Services,45245,RT2607372,2225,Fusion Lifestyle
City of London,Public Health,Supplies  and  Services,Fees  and  Services,DCCS Adult Services,45245,RT2607376,10000,Fusion Lifestyle
City of London,Public Health,Supplies  and  Services,Fees  and  Services,DCCS Adult Services,45245,RT2607378,8898.75,Fusion Lifestyle
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45245,RT2607528,1589.69,F M Conway Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45245,RT2607612,500,Tracsis Traffic Data Limited
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45245,RT2607613,1173.36,Harper Collins Publishers Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45245,RT2607615,33362,Tracsis Traffic Data Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45245,RT2607615,7453,Tracsis Traffic Data Limited
City of London,Cost Of Collection,Supplies  and  Services,Fees  and  Services,Chamberlains,45245,RT2607619,15082.2,Liberata UK Limited T/A Capacitygrid
City of London,National Lead Force,Supplies  and  Services,Fees  and  Services,City of London Police,45245,RT2607627,1045,Reed Specialist Recruitment Ltd
City of London,National Lead Force,Employees,Direct Employee Expenses,City of London Police,45245,RT2607629,3097.51,Reed Specialist Recruitment Ltd
City of London,Corporate Services,Employees,Direct Employee Expenses,City of London Police,45245,RT2607632,1480,Allen Lane Ltd 
City of London,CO&FO Division,Supplies  and  Services,Grants  and  Subscriptions,Barbican Centre,45245,RT2607646,1557,PF Concept UK Operations Ltd
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45245,RT2607695,2809.44,Boutinot Ltd
City of London,Cost Of Collection,Supplies  and  Services,"Printing, Stationery  and  General Office Exps",Chamberlains,45245,RT2607711,1572.14,DSI Billing Services Limited
City of London,Barbican Own Events,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45245,RT2607742,1285,White Light Limited 
City of London,Cemetery and Crematorium,Supplies  and  Services,"Equipment, Furniture  and  Materials",Open Spaces,45245,RT2607760,1565,Hillier Nurseries Ltd
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45245,RT2607768,2343.96,Boutinot Ltd
City of London,National Lead Force,Third Party Payments,Other Establishments,City of London Police,45245,RT2608187,160368.6,The Police and Crime Commissoner for South Wales
City of London,National Lead Force,Third Party Payments,Other Establishments,City of London Police,45245,RT2608187,352358.64,The Police and Crime Commissoner for South Wales
City of London,Animal Health Services,Supplies  and  Services,Communications  and  Computing,Markets & Consumer Ptn,45245,RT2608607,1458.09,British Telecommunications Plc
City of London,Animal Health Services,Supplies  and  Services,Communications  and  Computing,Markets & Consumer Ptn,45245,RT2608607,153.1,British Telecommunications Plc
City of London,Animal Health Services,Supplies  and  Services,Communications  and  Computing,Markets & Consumer Ptn,45245,RT2608608,1763.59,British Telecommunications Plc
City of London,Animal Health Services,Supplies  and  Services,Communications  and  Computing,Markets & Consumer Ptn,45245,RT2608608,185.17,British Telecommunications Plc
City of London,National Lead Force,Transport,Direct Transport Costs,City of London Police,45245,RT2608693,1639.96,Allstar Business Solutions Ltd
City of London,Child Social Care,Supplies  and  Services,Fees  and  Services,DCCS Fam & Young People,45245,RT2608754,630.6,Belong Therapeutic Support
City of London,Specialist Operations,Premises,Energy costs,City of London Police,45245,RT2608762,509.79,Allstar Business Solutions Ltd
City of London,Specialist Operations,Premises,Energy costs,City of London Police,45245,RT2608764,555.44,Allstar Business Solutions Ltd
City of London,Specialist Operations,Transport,Direct Transport Costs,City of London Police,45245,RT2608767,3085.45,Allstar Business Solutions Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45245,RT2608787,546699.08,Tilbury Douglas Engineering Services Limited 
City of London,Cost Of Collection,Supplies  and  Services,Fees  and  Services,Comp & City Solicitor,45245,RT2608911,2250,Ms Katherine Louise Traynor 
City of London,Cost Of Collection,Supplies  and  Services,Fees  and  Services,Comp & City Solicitor,45245,RT2609302,600,Mr David Forsdick 
City of London,CL and BHE(City Fund) Estate,Premises,Water Services,City Surveyors,45245,RT2609781,1719.59,Anglian Water Business (National) Limited 
City of London,Capital Repayments,Premises,Repairs and Maintenance,Barbican Centre,45245,RT2609854,6335.05,Sykes & Son Ltd
City of London,Corporate Services,Premises,Repairs and Maintenance,City of London Police,45245,RT2609865,6824.6,Farringdon Locksmith & Tool Supplies Co
City of London,Schools Delegated Budget,Premises,Water Services,DCCS The Aldgate School,45245,RT2609878,776.84,Anglian Water Business (National) Limited 
City of London,Early Years and Primary Education,Premises,Water Services,DCCS The Aldgate School,45245,RT2609878,43.16,Anglian Water Business (National) Limited 
City of London,Early Years and Primary Education,Premises,Water Services,DCCS The Aldgate School,45245,RT2609878,43.16,Anglian Water Business (National) Limited 
City of London,London Metropolitan Archives,Premises,Water Services,Town Clerks,45245,RT2609913,789.49,Anglian Water Business (National) Limited 
City of London,City Records Services,Premises,Water Services,Town Clerks,45245,RT2609913,338.36,Anglian Water Business (National) Limited 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Chief Operating Officer,45245,RT2609915,1449,British Telecommunications Plc
City of London,CL and BHE(City Fund) Estate,Premises,Water Services,City Surveyors,45245,RT2609918,4637.6,Anglian Water Business (National) Limited 
City of London,Central Criminal Court (CF),Premises,Water Services,Central Criminal Court,45245,RT2609961,2549.64,Anglian Water Business (National) Limited 
City of London,New Spitalfields Market - All Divisions,Premises,Water Services,Spitalfields Market,45245,RT2610021,1653.19,Anglian Water Business (National) Limited 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45245,RT2610036,7490,Thames Water Utilities Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45245,RT2610040,235788.07,Tilbury Douglas Engineering Services Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Water Services,City Surveyors,45245,RT2610219,3213.68,Anglian Water Business (National) Limited 
City of London,Isledon House Estate,Premises,Water Services,DCCS Housing,45245,RT2610479,993.85,Anglian Water Business (National) Limited 
City of London,Walbrook Wharf,Premises,Water Services,City Surveyors,45245,RT2610555,2011.61,Anglian Water Business (National) Limited 
City of London,Cemetery and Crematorium,Premises,Water Services,Open Spaces,45245,RT2610583,6424.99,Anglian Water Business (National) Limited 
City of London,Public Conveniences,Premises,Water Services,Built Environment,45245,RT2610590,-3248.12,Anglian Water Business (National) Limited 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45245,RT2610696,159455.2,BAM Construction Limited
City of London,Programming Division,Employees,Direct Employee Expenses,Barbican Centre,45245,RT2612018,330,Tom Shipman
City of London,Programming Division,Employees,Direct Employee Expenses,Barbican Centre,45245,RT2612018,300,Tom Shipman
City of London,On Street Parking,Third Party Payments,Private Contractors,Built Environment,45245,RT2612079,13560.06,London Councils 
City of London,Off Street Parking,Supplies  and  Services,Fees  and  Services,Built Environment,45245,RT2612109,2000,Network Merchants Limited 
City of London,Specialist Operations,Supplies  and  Services,Fees  and  Services,City of London Police,45245,RT2612163,27722.01,Partnering Health Limited
City of London,Specialist Operations,Supplies  and  Services,Fees  and  Services,City of London Police,45245,RT2612163,1386.1,Partnering Health Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45245,RT2612349,2588,Studio Dekka Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45245,RT2612353,2350,Cahill Design Consultants Limited
City of London,Visitor Services and City Information Centre,Supplies  and  Services,Grants  and  Subscriptions,Innovation & Growth,45245,RT2612436,8040.71,Lord Mayor's Appeal
City of London,Audience's Division,Employees,Direct Employee Expenses,Barbican Centre,45245,RT2612448,1200,IN-COL Studio Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45245,RT2612517,2500,Allies and Morrison LLP
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45245,RT2612547,663.57,MacMillan Publishers International Ltd
City of London,Town Planning,Supplies  and  Services,Advertising/Miscellaneous expenses,Built Environment,45245,RT2612563,1923.1,McConnells (Midlands) Ltd
City of London,Traffic Management,Supplies  and  Services,Advertising/Miscellaneous expenses,Built Environment,45245,RT2612564,1171.1,McConnells (Midlands) Ltd
City of London,Traffic Management,Supplies  and  Services,Advertising/Miscellaneous expenses,Built Environment,45245,RT2612565,1312.1,McConnells (Midlands) Ltd
City of London,National Lead Force,Supplies  and  Services,Fees  and  Services,City of London Police,45245,RT2612568,36000,Meta Procurement Ltd 
City of London,Programming Division,Supplies  and  Services,Grants  and  Subscriptions,Barbican Centre,45245,RT2612574,164583.33,London Symphony Orchestra Ltd
City of London,CPAT,Supplies  and  Services,Expenses,Built Environment,45245,RT2612583,35714,New London Architecture Limited
City of London,Port and Launches,Transport,Direct Transport Costs,Markets & Consumer Ptn,45245,RT2612600,573.62,R T Rate Limited
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45245,RT2612606,600,Miss Grace M Buckle T/A Grace Buckle RSLI
City of London,National Lead Force,Employees,Indirect Employee Expenses,City of London Police,45245,RT2612612,24565,Firebrand Training Limited 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,DCCS Housing,45245,RT2612616,4856,Faithful+Gould Limited 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,DCCS Housing,45245,RT2612618,8500,Faithful+Gould Limited 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,DCCS Housing,45245,RT2612620,5500,Faithful+Gould Limited 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,DCCS Housing,45245,RT2612622,8750,Faithful+Gould Limited 
City of London,Visitor Services and City Information Centre,Supplies  and  Services,Fees  and  Services,Destination City,45245,RT2612623,5500,EMFS Group Limited
City of London,Corporate Services,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612629,6250,Clivet Group UK Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45245,RT2612635,7015,Stace LLP 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45245,RT2612636,7665,Stace LLP 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45245,RT2612663,6000,CBG Consultants Limited
City of London,Housing HRA Direct,Transfer Payments,School Children and Students,DCCS Housing,45245,RT2612666,3000,REDACTED PERSONAL DATA
City of London,Cemetery and Crematorium,Supplies  and  Services,"Equipment, Furniture  and  Materials",Open Spaces,45245,RT2612674,624,Spaldings Limited 
City of London,Cemetery and Crematorium,Supplies  and  Services,"Equipment, Furniture  and  Materials",Open Spaces,45245,RT2612674,435,Spaldings Limited 
City of London,Cemetery and Crematorium,Supplies  and  Services,"Equipment, Furniture  and  Materials",Open Spaces,45245,RT2612674,210,Spaldings Limited 
City of London,Corporate Services,Employees,Indirect Employee Expenses,City of London Police,45245,RT2612684,825,Characters (Drama Based Learning) Limited
City of London,Innovation & Growth,Supplies  and  Services,Fees  and  Services,Innovation & Growth,45245,RT2612686,11740,Cicero Consulting Ltd
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45245,RT2612698,750,FMLY Agency Ltd
City of London,Schools Delegated Budget,Premises,Cleaning and Domestic Supplies,DCCS The Aldgate School,45245,RT2612726,3330.72,SND Cleaning Ltd
City of London,Early Years and Primary Education,Premises,Cleaning and Domestic Supplies,DCCS The Aldgate School,45245,RT2612726,185.04,SND Cleaning Ltd
City of London,Early Years and Primary Education,Premises,Cleaning and Domestic Supplies,DCCS The Aldgate School,45245,RT2612726,185.04,SND Cleaning Ltd
City of London,Waste Collection,Supplies  and  Services,"Equipment, Furniture  and  Materials",Built Environment,45245,RT2612733,500,Groundwork London
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45245,RT2612740,9162,Benugo Limited
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45245,RT2612744,2195,Benugo Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45245,RT2612755,1330,Fountaineers Ltd
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45245,RT2612757,5200,Fountaineers Ltd
City of London,Capital Repayments,Premises,Repairs and Maintenance,Barbican Centre,45245,RT2612761,5140,Fountaineers Ltd
City of London,Animal Health Services,Employees,Indirect Employee Expenses,Markets & Consumer Ptn,45245,RT2612762,1450,Sparsholt College Hampshire
City of London,Barbican Own Events,Transport,Public Transport,Barbican Centre,45245,RT2612769,830,The Travel Service London Limited
City of London,Barbican Own Events,Transport,Public Transport,Barbican Centre,45245,RT2612769,71,The Travel Service London Limited
City of London,Housing Benefit Administration,Transfer Payments,Housing Benefits,DCCS Housing,45245,RT2612772,21315.28,The Guinness Trust
City of London,Housing Benefit Administration,Transfer Payments,Housing Benefits,DCCS Housing,45245,RT2612778,4177.84,Hanover Housing Association
City of London,Housing Benefit Administration,Transfer Payments,Housing Benefits,DCCS Housing,45245,RT2612782,28269.52,St Mungo Community Housing Association Ltd 
City of London,Other Schools Related Activities,Third Party Payments,Other Agencies,DCCS Fam & Young People,45245,RT2612791,3252,Fleet Education Services Limited T/A Fleet Tutors
City of London,Other Schools Related Activities,Third Party Payments,Other Agencies,DCCS Fam & Young People,45245,RT2612793,1641,Fleet Education Services Limited T/A Fleet Tutors
City of London,Housing Benefit Administration,Transfer Payments,Housing Benefits,DCCS Housing,45245,RT2612795,574.92,REDACTED PERSONAL DATA
City of London,Off Street Parking,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612796,181.5,Amalgamated Lifts Limited
City of London,Off Street Parking,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612796,181.5,Amalgamated Lifts Limited
City of London,Off Street Parking,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612796,129.1,Amalgamated Lifts Limited
City of London,Off Street Parking,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612796,129.1,Amalgamated Lifts Limited
City of London,New Spitalfields Market - All Divisions,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612796,116.4,Amalgamated Lifts Limited
City of London,Off Street Parking,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612796,116.4,Amalgamated Lifts Limited
City of London,Guildhall Art Gallery,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612796,116.4,Amalgamated Lifts Limited
City of London,Guildhall Art Gallery,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612796,116.4,Amalgamated Lifts Limited
City of London,Off Street Parking,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612796,116.4,Amalgamated Lifts Limited
City of London,Off Street Parking,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612796,116.4,Amalgamated Lifts Limited
City of London,Highways,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612796,116.4,Amalgamated Lifts Limited
City of London,Off Street Parking,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612796,116.4,Amalgamated Lifts Limited
City of London,Guildhall Art Gallery,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612796,116.4,Amalgamated Lifts Limited
City of London,Animal Health Services,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612796,116.4,Amalgamated Lifts Limited
City of London,Off Street Parking,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612796,116.4,Amalgamated Lifts Limited
City of London,Off Street Parking,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612796,116.4,Amalgamated Lifts Limited
City of London,Off Street Parking,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612796,116.4,Amalgamated Lifts Limited
City of London,Off Street Parking,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612796,116.4,Amalgamated Lifts Limited
City of London,Off Street Parking,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612796,116.4,Amalgamated Lifts Limited
City of London,Off Street Parking,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612796,96.83,Amalgamated Lifts Limited
City of London,Cemetery and Crematorium,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612796,50.88,Amalgamated Lifts Limited
City of London,Cemetery and Crematorium,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612796,50.88,Amalgamated Lifts Limited
City of London,Off Street Parking,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612796,48.5,Amalgamated Lifts Limited
City of London,Off Street Parking,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612796,48.5,Amalgamated Lifts Limited
City of London,Housing Benefit Administration,Transfer Payments,Housing Benefits,DCCS Housing,45245,RT2612798,619,REDACTED PERSONAL DATA
City of London,Housing Benefit Administration,Transfer Payments,Housing Benefits,DCCS Housing,45245,RT2612799,1807.16,REDACTED PERSONAL DATA
City of London,Walbrook Wharf,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612800,177.87,Amalgamated Lifts Limited
City of London,Walbrook Wharf,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612800,129.12,Amalgamated Lifts Limited
City of London,Walbrook Wharf,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612800,129.12,Amalgamated Lifts Limited
City of London,Walbrook Wharf,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612800,116.4,Amalgamated Lifts Limited
City of London,Walbrook Wharf,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612800,116.4,Amalgamated Lifts Limited
City of London,Walbrook Wharf,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612800,116.4,Amalgamated Lifts Limited
City of London,Operational Property,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612800,43.04,Amalgamated Lifts Limited
City of London,Operational Property,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612800,43.04,Amalgamated Lifts Limited
City of London,Operational Property,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612800,43.04,Amalgamated Lifts Limited
City of London,Operational Property,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612800,43.04,Amalgamated Lifts Limited
City of London,Operational Property,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612800,43.04,Amalgamated Lifts Limited
City of London,Housing Benefit Administration,Transfer Payments,Housing Benefits,DCCS Housing,45245,RT2612801,747,REDACTED PERSONAL DATA
City of London,Housing Benefit Administration,Transfer Payments,Housing Benefits,DCCS Housing,45245,RT2612803,605.8,REDACTED PERSONAL DATA
City of London,Housing Benefit Administration,Transfer Payments,Housing Benefits,DCCS Housing,45245,RT2612804,515.05,REDACTED PERSONAL DATA
City of London,Housing Benefit Administration,Transfer Payments,Housing Benefits,DCCS Housing,45245,RT2612805,1080,REDACTED PERSONAL DATA
City of London,Housing Benefit Administration,Transfer Payments,Housing Benefits,DCCS Housing,45245,RT2612806,1156,REDACTED PERSONAL DATA
City of London,Housing Benefit Administration,Transfer Payments,Housing Benefits,DCCS Housing,45245,RT2612807,1141.04,REDACTED PERSONAL DATA
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45245,RT2612810,20000,Playbook Artists Limited
City of London,Central Criminal Court (CF),Employees,Indirect Employee Expenses,Central Criminal Court,45245,RT2612816,2600.64,Premier Marketing & Distribution Ltd
City of London,Buildings Division,Premises,Repairs and Maintenance,Barbican Centre,45245,RT2612826,2375,REDACTED PERSONAL DATA
City of London,Innovation & Growth,Supplies  and  Services,Fees  and  Services,Innovation & Growth,45245,RT2612827,560,Red Cow Creative Limited
City of London,Highways,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612828,351.08,Amalgamated Lifts Limited
City of London,Off Street Parking,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612828,334.63,Amalgamated Lifts Limited
City of London,Off Street Parking,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612828,260,Amalgamated Lifts Limited
City of London,Off Street Parking,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612828,181.3,Amalgamated Lifts Limited
City of London,Animal Health Services,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612828,167.3,Amalgamated Lifts Limited
City of London,Off Street Parking,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612828,147.69,Amalgamated Lifts Limited
City of London,Off Street Parking,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612828,140.13,Amalgamated Lifts Limited
City of London,Cemetery and Crematorium,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612828,106.88,Amalgamated Lifts Limited
City of London,Off Street Parking,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612828,96,Amalgamated Lifts Limited
City of London,Off Street Parking,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612828,78,Amalgamated Lifts Limited
City of London,Off Street Parking,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612828,73.11,Amalgamated Lifts Limited
City of London,Off Street Parking,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612828,64,Amalgamated Lifts Limited
City of London,Off Street Parking,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612828,64,Amalgamated Lifts Limited
City of London,Off Street Parking,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612828,56,Amalgamated Lifts Limited
City of London,Off Street Parking,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612828,52,Amalgamated Lifts Limited
City of London,Guildhall Art Gallery,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612828,39.75,Amalgamated Lifts Limited
City of London,Off Street Parking,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612828,36,Amalgamated Lifts Limited
City of London,Off Street Parking,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612828,32,Amalgamated Lifts Limited
City of London,Off Street Parking,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612828,24,Amalgamated Lifts Limited
City of London,Off Street Parking,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612828,24,Amalgamated Lifts Limited
City of London,Guildhall Art Gallery,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612828,8,Amalgamated Lifts Limited
City of London,New Spitalfields Market - All Divisions,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612828,8,Amalgamated Lifts Limited
City of London,Waste Collection,Supplies  and  Services,Grants  and  Subscriptions,Built Environment,45245,RT2612829,5000,London Waste and Recycling Board
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612834,243.6,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612834,195.2,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612834,193.82,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612834,193.75,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612834,183.98,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612834,179.6,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612834,177.8,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612834,168,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612834,160,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612834,155,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612834,146.94,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612834,142,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612834,124.5,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612834,113.27,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612834,102.5,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612834,100,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612834,99.38,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612834,86.63,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612834,84,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612834,64.42,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612834,56,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612834,48,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612834,33.8,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612834,32,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612834,24,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612834,24,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612834,24,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45245,RT2612834,20,Amalgamated Lifts Limited
