Body,Division of Service,Purpose of Expenditure,Merchant Category,Department,Payment Date,Transaction Code,Net Amount,Supplier Name
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45021,RT2548114,196.61,Metwin Limited
City of London,Landlords Services,Premises,Repairs and Maintenance,DCCS Barbican Estate,45021,RT2548114,196.61,Metwin Limited
City of London,Landlords Services,Premises,Repairs and Maintenance,DCCS Barbican Estate,45021,RT2548114,196.61,Metwin Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45021,RT2548114,184.28,Metwin Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45021,RT2548114,181.6,Metwin Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45021,RT2548114,178.07,Metwin Limited
City of London,Car Parking,Premises,Repairs and Maintenance,DCCS Barbican Estate,45021,RT2548114,177.97,Metwin Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45021,RT2548114,159.92,Metwin Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45021,RT2548114,155.28,Metwin Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45021,RT2548114,132.18,Metwin Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45021,RT2548114,123.97,Metwin Limited
City of London,Car Parking,Premises,Repairs and Maintenance,DCCS Barbican Estate,45021,RT2548114,123.97,Metwin Limited
City of London,Car Parking,Premises,Repairs and Maintenance,DCCS Barbican Estate,45021,RT2548114,123.97,Metwin Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45021,RT2548114,72.64,Metwin Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45021,RT2548114,59.54,Metwin Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45021,RT2548121,5146,London Underground Ltd
City of London,Cost Of Collection,Supplies  and  Services,"Printing, Stationery  and  General Office Exps",Chamberlains,45021,RT2548138,1221.4,DSI Billing Services Limited
City of London,Public Conveniences,Third Party Payments,Other Establishments,Built Environment,45021,RT2548141,1200,Fuller Smith & Turner Plc
City of London,Public Conveniences,Third Party Payments,Other Establishments,Built Environment,45021,RT2548151,600,Fuller Smith & Turner Plc
City of London,Public Conveniences,Third Party Payments,Other Establishments,Built Environment,45021,RT2548156,600,Fuller Smith & Turner Plc
City of London,Public Conveniences,Third Party Payments,Other Establishments,Built Environment,45021,RT2548156,600,Fuller Smith & Turner Plc
City of London,Child Social Care,Supplies  and  Services,Fees  and  Services,DCCS Fam & Young People,45021,RT2548249,600,Righteousworks Ltd
City of London,National Lead Force,Premises,Rents,City of London Police,45021,RT2548251,3960,Etc Venues Limited
City of London,Climate Action (CF),Supplies  and  Services,Fees  and  Services,Innovation & Growth,45021,RT2548253,500,David Tett Photography Ltd
City of London,Programming Division,Employees,Direct Employee Expenses,Barbican Centre,45021,RT2548258,175,Jamie K Harcourt
City of London,Programming Division,Employees,Direct Employee Expenses,Barbican Centre,45021,RT2548258,175,Jamie K Harcourt
City of London,Programming Division,Employees,Direct Employee Expenses,Barbican Centre,45021,RT2548258,175,Jamie K Harcourt
City of London,Programming Division,Employees,Direct Employee Expenses,Barbican Centre,45021,RT2548258,50,Jamie K Harcourt
City of London,Public Conveniences,Third Party Payments,Other Establishments,Built Environment,45021,RT2548265,600,Yangliu Ltd 
City of London,Street Scene,Supplies  and  Services,Fees  and  Services,Built Environment,45021,RT2548269,11203.5,Lacuna PR Limited
City of London,National Lead Force,Third Party Payments,Other Establishments,City of London Police,45021,RT2548271,69656.37,Northumbria Police & Crime Commissioner
City of London,City Open Spaces,Supplies  and  Services,"Equipment, Furniture  and  Materials",Open Spaces,45021,RT2548273,594.28,R T Machinery Ltd
City of London,City Open Spaces,Supplies  and  Services,"Equipment, Furniture  and  Materials",Open Spaces,45021,RT2548273,97.38,R T Machinery Ltd
City of London,Street Scene,Supplies  and  Services,Fees  and  Services,Built Environment,45021,RT2548274,13861,Lacuna PR Limited
City of London,National Lead Force,Supplies  and  Services,Fees  and  Services,City of London Police,45021,RT2548276,3554.57,Light House Security Limited
City of London,National Lead Force,Supplies  and  Services,Fees  and  Services,City of London Police,45021,RT2548278,651,Light House Security Limited
City of London,Port and Launches,Premises,Energy costs,COL School,45021,RT2548281,670.16,LG Park Leasehold Limited
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45021,RT2548283,584.92,Mania Akbari
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45021,RT2548284,760,Max Colson Photography
City of London,Programming Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45021,RT2548293,893.96,Dogwoof Ltd
City of London,Programming Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45021,RT2548295,4265.5,Steinway & Sons
City of London,CO&FO Division,Supplies  and  Services,Expenses,Barbican Centre,45021,RT2548296,565,Sound Bookings Limited
City of London,Street Scene,Premises,Repairs and Maintenance,Built Environment,45021,RT2548302,930,Sally Bowling
City of London,Innovation & Growth,Supplies  and  Services,Expenses,Innovation & Growth,45021,RT2548310,2500,Seasoned Events Limited
City of London,Innovation & Growth,Supplies  and  Services,Expenses,Innovation & Growth,45021,RT2548310,1566,Seasoned Events Limited
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45021,RT2548313,500,Sam Lee
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45021,RT2548315,2500,Morgan Green Creatives Limited
City of London,Resilience,Supplies  and  Services,Fees  and  Services,Town Clerks,45021,RT2548320,3000,Black Dog Crisis Management Ltd
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45021,RT2548322,950,Bachtrack Ltd
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45021,RT2548324,863.28,Brixton Brewery Limited
City of London,National Lead Force,Supplies  and  Services,Fees  and  Services,City of London Police,45021,RT2548338,282182.25,Bloom Procurement Services Ltd 
City of London,Corporate and Democratic Core - TC,Premises,Rents,Town Clerks,45021,RT2548342,500,St Mary Le Bow Church
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45021,RT2548372,600,Customworks Ltd
City of London,New Spitalfields Market - All Divisions,Premises,Rates,Spitalfields Market,45021,RT2548377,4296.39,London Borough of Waltham Forest
City of London,New Spitalfields Market - All Divisions,Premises,Rates,Spitalfields Market,45021,RT2548379,4558.36,London Borough of Waltham Forest
City of London,New Spitalfields Market - All Divisions,Premises,Rates,Spitalfields Market,45021,RT2548382,3544.13,London Borough of Waltham Forest
City of London,New Spitalfields Market - All Divisions,Premises,Rates,Spitalfields Market,45021,RT2548384,2048,London Borough of Waltham Forest
City of London,New Spitalfields Market - All Divisions,Premises,Rates,Spitalfields Market,45021,RT2548385,11526.9,London Borough of Waltham Forest
City of London,New Spitalfields Market - All Divisions,Premises,Rates,Spitalfields Market,45021,RT2548386,5738.5,London Borough of Waltham Forest
City of London,New Spitalfields Market - All Divisions,Premises,Rates,Spitalfields Market,45021,RT2548387,4840.3,London Borough of Waltham Forest
City of London,New Spitalfields Market - All Divisions,Premises,Rates,Markets & Consumer Ptn,45021,RT2548389,9870.84,London Borough of Waltham Forest
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45021,RT2548391,2500,George Ackerley
City of London,Barbican Own Events,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45021,RT2548416,718.56,John Henry's Ltd
City of London,Barbican Own Events,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45021,RT2548416,143.71,John Henry's Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45021,RT2548443,750,Fox Fernley Landscape Office LLP
City of London,Housing HRA Direct,Employees,Direct Employee Expenses,DCCS Housing,45021,RT2548445,699.16,London Works Agency Ltd
City of London,Programming Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45021,RT2548456,1200,Django Pinter
City of London,Corporate and Democratic Core - TC,Premises,Rents,Town Clerks,45021,RT2548475,572,Graysons Restaurants Limited
City of London,National Lead Force,Supplies  and  Services,Fees  and  Services,City of London Police,45021,RT2548505,3760,University of Northumbria Newcastle at Newcastle 
City of London,Specialist Operations,Employees,Indirect Employee Expenses,City of London Police,45021,RT2548525,1195,University of Westminster
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45021,RT2548531,2967.9,Farringdon Locksmith & Tool Supplies Co
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45021,RT2548531,116,Farringdon Locksmith & Tool Supplies Co
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45021,RT2548533,800,Echo Location Talent Agency Limited
City of London,Highways,Premises,Repairs and Maintenance,City Surveyors,45021,RT2548534,1955.6,Rupert Harris Conservation Ltd
City of London,Highways,Premises,Repairs and Maintenance,City Surveyors,45021,RT2548534,1103.5,Rupert Harris Conservation Ltd
City of London,Highways,Premises,Repairs and Maintenance,City Surveyors,45021,RT2548534,1035,Rupert Harris Conservation Ltd
City of London,Highways,Premises,Repairs and Maintenance,City Surveyors,45021,RT2548534,788.45,Rupert Harris Conservation Ltd
City of London,City Open Spaces,Premises,Repairs and Maintenance,City Surveyors,45021,RT2548534,587,Rupert Harris Conservation Ltd
City of London,Local Policing,Supplies  and  Services,"Printing, Stationery  and  General Office Exps",City of London Police,45021,RT2548542,30,Allied Publicity Services (Manchester) Limited 
City of London,Local Policing,Supplies  and  Services,"Printing, Stationery  and  General Office Exps",City of London Police,45021,RT2548542,941.36,Allied Publicity Services (Manchester) Limited 
City of London,On Street Parking,Supplies  and  Services,"Printing, Stationery  and  General Office Exps",Built Environment,45021,RT2548548,1962.75,Allied Publicity Services (Manchester) Limited 
City of London,On Street Parking,Supplies  and  Services,Communications  and  Computing,Built Environment,45021,RT2548549,5576.87,Allied Publicity Services (Manchester) Limited 
City of London,Audience's Division,Supplies  and  Services,"Printing, Stationery  and  General Office Exps",Barbican Centre,45021,RT2548559,1187.68,Allied Publicity Services (Manchester) Limited 
City of London,Audience's Division,Supplies  and  Services,"Printing, Stationery  and  General Office Exps",Barbican Centre,45021,RT2548559,636.48,Allied Publicity Services (Manchester) Limited 
City of London,Audience's Division,Supplies  and  Services,"Printing, Stationery  and  General Office Exps",Barbican Centre,45021,RT2548559,217.74,Allied Publicity Services (Manchester) Limited 
City of London,Town Planning,Supplies  and  Services,Advertising/Miscellaneous expenses,Built Environment,45021,RT2548560,1484.09,Allied Publicity Services (Manchester) Limited 
City of London,Audience's Division,Supplies  and  Services,Communications  and  Computing,Barbican Centre,45021,RT2548563,7086.8,Allied Publicity Services (Manchester) Limited 
City of London,Audience's Division,Supplies  and  Services,Communications  and  Computing,Barbican Centre,45021,RT2548563,2118.07,Allied Publicity Services (Manchester) Limited 
City of London,Audience's Division,Supplies  and  Services,Communications  and  Computing,Barbican Centre,45021,RT2548563,634,Allied Publicity Services (Manchester) Limited 
City of London,National Lead Force,Supplies  and  Services,Communications  and  Computing,City of London Police,45021,RT2548564,1234.2,Teqex Ltd
City of London,Other Housing Services,Premises,Repairs and Maintenance,DCCS Housing,45021,RT2548573,2390.46,TSG Building Services PLC
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45021,RT2548574,5506.48,TSG Building Services PLC
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45021,RT2548575,2247.66,TSG Building Services PLC
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45021,RT2548576,2236.39,TSG Building Services PLC
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45021,RT2548577,2282.46,TSG Building Services PLC
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45021,RT2548578,2284.56,TSG Building Services PLC
City of London,Dron House,Premises,Repairs and Maintenance,DCCS Housing,45021,RT2548579,2898.96,TSG Building Services PLC
City of London,Dron House,Premises,Repairs and Maintenance,DCCS Housing,45021,RT2548582,10841.92,Wates Property Services Limited 
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45021,RT2548582,5135.69,Wates Property Services Limited 
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45021,RT2548582,4227.26,Wates Property Services Limited 
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45021,RT2548582,3973.49,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45021,RT2548582,3652.71,Wates Property Services Limited 
