Body,Division of Service,Purpose of Expenditure,Merchant Category,Department,Payment Date,Transaction Code,Net Amount,Supplier Name
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45359,RT2645308,2900.71,My Life Semi Independant Project Ltd
City of London,Child Social Care,Third Party Payments,Other Agencies,DCCS Fam & Young People,45359,RT2645310,2980.43,My Life Semi Independant Project Ltd
City of London,Child Social Care,Third Party Payments,Other Agencies,DCCS Fam & Young People,45359,RT2645310,296.71,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45359,RT2645312,2900.71,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45359,RT2645312,296.71,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45359,RT2645314,3875,All Better Care Limited
City of London,Corporate Services,Employees,Indirect Employee Expenses,City of London Police,45359,RT2645334,750,REDACTED PERSONAL DATA
City of London,National Lead Force,Supplies  and  Services,Fees  and  Services,City of London Police,45359,RT2645348,-396434.4,IBM United Kingdom Limited
City of London,Audience's Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45359,RT2645356,758.4,Cotswold Fayre Ltd
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45359,RT2645385,725.3,Davenport Paper Co Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45359,RT2645429,7258.39,CBRE Managed Services Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45359,RT2645429,4279.27,CBRE Managed Services Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45359,RT2645429,3545.62,CBRE Managed Services Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45359,RT2645429,3009.36,CBRE Managed Services Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45359,RT2645429,2839.5,CBRE Managed Services Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45359,RT2645429,2124.51,CBRE Managed Services Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45359,RT2645429,1863.56,CBRE Managed Services Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45359,RT2645429,1665.83,CBRE Managed Services Limited 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45359,RT2648960,8559690.96,Museum of London
City of London,Central Management of CHL,Third Party Payments,Joint Authorities,Chamberlains,45362,RT2554950,454230,Museum of London
City of London,Middlesex Street Estate,Employees,Direct Employee Expenses,DCCS Housing,45362,RT2617380,873.95,London Works Agency Ltd
City of London,Middlesex Street Estate,Employees,Direct Employee Expenses,DCCS Housing,45362,RT2626586,873.95,London Works Agency Ltd
City of London,National Lead Force,Supplies  and  Services,Fees  and  Services,City of London Police,45362,RT2628887,581715.71,IBM United Kingdom Limited
City of London,Middlesex Street Estate,Employees,Direct Employee Expenses,DCCS Housing,45362,RT2630473,699.16,London Works Agency Ltd
City of London,Middlesex Street Estate,Employees,Direct Employee Expenses,DCCS Housing,45362,RT2633110,923.89,London Works Agency Ltd
City of London,Middlesex Street Estate,Employees,Direct Employee Expenses,DCCS Housing,45362,RT2634896,898.92,London Works Agency Ltd
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45362,RT2635794,1200,Kit Vincent Productions
City of London,Middlesex Street Estate,Employees,Direct Employee Expenses,DCCS Housing,45362,RT2636672,898.92,London Works Agency Ltd
City of London,Cemetery and Crematorium,Supplies  and  Services,"Printing, Stationery  and  General Office Exps",Open Spaces,45362,RT2636703,951.51,Banner Group Limited
City of London,Cleansing Management,Supplies  and  Services,Communications  and  Computing,Built Environment,45362,RT2637033,677.16,StarTraq Limited
City of London,City Gardens,Supplies  and  Services,"Equipment, Furniture  and  Materials",Open Spaces,45362,RT2637042,2747.6,Greenham 
City of London,Corporate and Democratic Core - TC,Supplies  and  Services,Fees  and  Services,Town Clerks,45362,RT2637361,1102.3,Democracy Counts Limited
City of London,Corporate and Democratic Core - TC,Supplies  and  Services,Fees  and  Services,Town Clerks,45362,RT2637361,947.7,Democracy Counts Limited
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2637551,1681.48,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2637551,761.35,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2637551,540.76,Wates Property Services Limited 
City of London,Isledon House Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2637551,462.53,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2637551,461.1,Wates Property Services Limited 
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2637551,426.7,Wates Property Services Limited 
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2637551,314.2,Wates Property Services Limited 
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2637551,286.21,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2637551,221.01,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2637551,201.11,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2637551,193.48,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2637551,180.96,Wates Property Services Limited 
City of London,Sydenham Hill Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2637551,170.67,Wates Property Services Limited 
City of London,Dron House,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2637551,153.21,Wates Property Services Limited 
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2637551,140.48,Wates Property Services Limited 
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2637551,137.75,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2637551,130.79,Wates Property Services Limited 
City of London,Windsor House,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2637551,130.42,Wates Property Services Limited 
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2637551,102.15,Wates Property Services Limited 
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2637551,100,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2637551,88.09,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2637551,84.37,Wates Property Services Limited 
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2637551,80.79,Wates Property Services Limited 
City of London,Sydenham Hill Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2637551,80.79,Wates Property Services Limited 
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2637551,78.61,Wates Property Services Limited 
City of London,Windsor House,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2637551,69.95,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2637551,63.66,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2637551,62.24,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2637551,59.69,Wates Property Services Limited 
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2637551,50,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2637551,50,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2637551,50,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2637551,50,Wates Property Services Limited 
City of London,Middlesex Street Estate,Employees,Direct Employee Expenses,DCCS Housing,45362,RT2638117,1023.77,London Works Agency Ltd
City of London,Central Income & Expenditure,Supplies  and  Services,Fees  and  Services,City of London Police,45362,RT2638602,2500,Cross Research Limited
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2638932,5070,Pennington Choices Limited
City of London,CO&FO Division,Employees,Indirect Employee Expenses,Barbican Centre,45362,RT2639919,2665.1,QA Ltd 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45362,RT2639964,14423.65,F M Conway Ltd
City of London,City,Supplies  and  Services,Fees  and  Services,Port Health & Public Protection,45362,RT2641053,754.09,Air Liquide UK Ltd
City of London,Middlesex Street Estate,Employees,Direct Employee Expenses,DCCS Housing,45362,RT2641065,898.92,London Works Agency Ltd
City of London,Specialist Operations,Supplies  and  Services,Communications  and  Computing,City of London Police,45362,RT2641112,500,Vodafone Corporate Ltd
City of London,Human Resources Division,Employees,Indirect Employee Expenses,Barbican Centre,45362,RT2641116,1200,Peoplescout Limited 
City of London,Barbican and Community Libraries,Employees,Indirect Employee Expenses,Chief People Officer,45362,RT2641118,650,Peoplescout Limited 
City of London,Barbican Own Events,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45362,RT2641187,2500,LUX Technical Ltd
City of London,Adult Social Care,Supplies  and  Services,Communications  and  Computing,DCCS Adult Services,45362,RT2641197,1500,Venn Group Limited
City of London,Corporate Services,Supplies  and  Services,Communications  and  Computing,Chamberlains,45362,RT2641202,1136,XMA Limited
City of London,National Lead Force,Supplies  and  Services,Communications  and  Computing,City of London Police,45362,RT2641205,677.78,Phoenix Software Ltd
City of London,CO&FO Division,Supplies  and  Services,Communications  and  Computing,Barbican Centre,45362,RT2641209,6814.63,Phoenix Software Ltd
City of London,Public Conveniences,Supplies  and  Services,"Equipment, Furniture  and  Materials",Built Environment,45362,RT2641225,7180.21,Veolia ES (UK) Limited 
City of London,Public Conveniences,Supplies  and  Services,"Equipment, Furniture  and  Materials",Built Environment,45362,RT2641225,5346.14,Veolia ES (UK) Limited 
City of London,Waste Collection,Supplies  and  Services,"Equipment, Furniture  and  Materials",Built Environment,45362,RT2641231,6846,Veolia ES (UK) Limited 
City of London,Rechargeable Works (Planning/ENV),Premises,Repairs and Maintenance,Built Environment,45362,RT2641247,4272.84,F M Conway Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45362,RT2641248,34639.08,F M Conway Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45362,RT2641252,20725.78,F M Conway Ltd
City of London,Landlords Services,Premises,Repairs and Maintenance,DCCS Barbican Estate,45362,RT2641256,3610.45,F M Conway Ltd
City of London,Road Safety,Premises,Repairs and Maintenance,Built Environment,45362,RT2641261,16015.99,F M Conway Ltd
City of London,On Street Parking,Supplies  and  Services,"Printing, Stationery  and  General Office Exps",Built Environment,45362,RT2641384,2413.67,Allied Publicity Services (Manchester) Limited 
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45362,RT2641408,3221.76,Boutinot Ltd
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45362,RT2641473,2100,Aleesha Nandhra
City of London,Guildhall Art Gallery,Premises,Repairs and Maintenance,City of London Police,45362,RT2641751,7140,Studio Mutt Limited
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,3403.58,TSG Building Services PLC
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,3274.75,TSG Building Services PLC
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,3207.1,TSG Building Services PLC
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,1574.4,TSG Building Services PLC
City of London,Isledon House Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,1574.37,TSG Building Services PLC
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,1529.69,TSG Building Services PLC
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,1102.08,TSG Building Services PLC
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,787.2,TSG Building Services PLC
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,708.48,TSG Building Services PLC
City of London,Isledon House Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,708.48,TSG Building Services PLC
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,629.76,TSG Building Services PLC
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,551.04,TSG Building Services PLC
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,551.04,TSG Building Services PLC
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,551.04,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,551.04,TSG Building Services PLC
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,502.65,TSG Building Services PLC
City of London,Windsor House,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,477.57,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,472.32,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,472.32,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,472.32,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,472.32,TSG Building Services PLC
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,465.05,TSG Building Services PLC
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,393.6,TSG Building Services PLC
City of London,Windsor House,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,393.6,TSG Building Services PLC
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,393.6,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,393.6,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,393.6,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,389.84,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,358.51,TSG Building Services PLC
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,358.5,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,314.88,TSG Building Services PLC
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,314.88,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,314.64,TSG Building Services PLC
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,314.63,TSG Building Services PLC
City of London,Isledon House Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,314.63,TSG Building Services PLC
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,308.37,TSG Building Services PLC
City of London,Dron House,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,302.11,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,295.84,TSG Building Services PLC
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,289.56,TSG Building Services PLC
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,239.44,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,239.44,TSG Building Services PLC
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,239.43,TSG Building Services PLC
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,236.17,TSG Building Services PLC
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,236.16,TSG Building Services PLC
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,236.16,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,236.16,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,236.16,TSG Building Services PLC
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,233.17,TSG Building Services PLC
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,233.17,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,233.17,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,226.91,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,226.91,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,214.37,TSG Building Services PLC
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,214.36,TSG Building Services PLC
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,214.36,TSG Building Services PLC
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,176.76,TSG Building Services PLC
City of London,Sydenham Hill Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,176.76,TSG Building Services PLC
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,164.23,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,157.44,TSG Building Services PLC
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,157.44,TSG Building Services PLC
City of London,Other Housing Services,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,157.44,TSG Building Services PLC
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,157.44,TSG Building Services PLC
City of London,Sydenham Hill Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,157.44,TSG Building Services PLC
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,157.44,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,151.7,TSG Building Services PLC
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,151.69,TSG Building Services PLC
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,145.43,TSG Building Services PLC
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,139.17,TSG Building Services PLC
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,139.17,TSG Building Services PLC
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,132.89,TSG Building Services PLC
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,126.63,TSG Building Services PLC
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,126.58,TSG Building Services PLC
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,120.37,TSG Building Services PLC
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,114.1,TSG Building Services PLC
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,101.57,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,89.04,TSG Building Services PLC
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,82.77,TSG Building Services PLC
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,82.77,TSG Building Services PLC
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,82.76,TSG Building Services PLC
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,78.72,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,78.72,TSG Building Services PLC
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,78.72,TSG Building Services PLC
City of London,Sydenham Hill Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,78.72,TSG Building Services PLC
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,78.72,TSG Building Services PLC
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,78.72,TSG Building Services PLC
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,78.72,TSG Building Services PLC
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,78.72,TSG Building Services PLC
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,78.72,TSG Building Services PLC
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,78.72,TSG Building Services PLC
City of London,Other Housing Services,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,78.72,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,76.5,TSG Building Services PLC
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,63.96,TSG Building Services PLC
City of London,Sydenham Hill Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,63.96,TSG Building Services PLC
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,63.96,TSG Building Services PLC
City of London,Other Housing Services,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,57.69,TSG Building Services PLC
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,57.69,TSG Building Services PLC
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,51.43,TSG Building Services PLC
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,51.43,TSG Building Services PLC
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,45.16,TSG Building Services PLC
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,45.16,TSG Building Services PLC
City of London,Other Housing Services,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,45.16,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,32.64,TSG Building Services PLC
City of London,Other Housing Services,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,32.62,TSG Building Services PLC
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,20.09,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,13.83,TSG Building Services PLC
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,13.83,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45362,RT2641925,13.83,TSG Building Services PLC
City of London,Middlesex Street Estate,Employees,Direct Employee Expenses,DCCS Housing,45362,RT2642078,898.92,London Works Agency Ltd
City of London,CL and BHE(City Fund) Estate,Supplies  and  Services,Fees  and  Services,City Surveyors,45362,RT2642269,40000,CBRE Limited
City of London,CL and BHE(City Fund) Estate,Supplies  and  Services,Fees  and  Services,City Surveyors,45362,RT2642269,10000,CBRE Limited
City of London,CL and BHE(City Fund) Estate,Supplies  and  Services,Fees  and  Services,City Surveyors,45362,RT2642271,10000,CBRE Limited
City of London,CL and BHE(City Fund) Estate,Supplies  and  Services,Fees  and  Services,City Surveyors,45362,RT2642271,2500,CBRE Limited
City of London,Specialist Operations,Supplies  and  Services,Fees  and  Services,City of London Police,45362,RT2642318,16966.03,Home Office
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45362,RT2642581,949.62,Enterprise Cleaning & Support Services Limited
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45362,RT2642631,3280,Christine Binnie
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45362,RT2642781,2436,Bradley-Hole Schoenaich Landscape Architects Limited
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45362,RT2642828,2116.08,Boutinot Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45362,RT2642833,1487.5,Hurst Pierce & Malcolm LLP
City of London,Innovation & Growth,Transport,Public Transport,Innovation & Growth,45362,RT2643101,435.51,GT GetTaxi (UK) Limited
City of London,Innovation & Growth,Supplies  and  Services,Expenses,Innovation & Growth,45362,RT2643101,71,GT GetTaxi (UK) Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45362,RT2643111,2833.33,Potter Raper Partnership
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45362,RT2643145,62500,Eric Parry Architects Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45362,RT2643182,80047,Eric Parry Architects Ltd
City of London,Port and Launches,Supplies  and  Services,"Equipment, Furniture  and  Materials",Port Health & Public Protection,45362,RT2643262,1186.56,Signs By Seymour Ltd
City of London,Local Policing,Supplies  and  Services,"Equipment, Furniture  and  Materials",City of London Police,45362,RT2643389,800,Office Furniture Online Limited
City of London,Local Policing,Supplies  and  Services,"Equipment, Furniture  and  Materials",City of London Police,45362,RT2643389,316,Office Furniture Online Limited
City of London,New Spitalfields Market - All Divisions,Premises,Cleaning and Domestic Supplies,Spitalfields Market,45362,RT2643648,-1954.66,Greenham 
City of London,Corporate Services,Transport,Direct Transport Costs,City of London Police,45362,RT2643775,10554.58,Allstar Business Solutions Ltd
City of London,Corporate Services,Supplies  and  Services,Fees  and  Services,City of London Police,45362,RT2643848,-6240,Cerastes Ltd
City of London,Innovation & Growth,Supplies  and  Services,Fees  and  Services,Innovation & Growth,45362,RT2643864,12500,3B Impact LLP
