Body,Division of Service,Purpose of Expenditure,Merchant Category,Department,Payment Date,Transaction Code,Net Amount,Supplier Name
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45142,RT2577897,5835.66,Total Gas & Power Ltd
City of London,London Metropolitan Archives,Premises,Energy costs,"LMA, SBREC & Guildhall Library",45142,RT2577898,1490.37,Total Gas & Power Ltd
City of London,City Records Services,Premises,Energy costs,"LMA, SBREC & Guildhall Library",45142,RT2577898,638.73,Total Gas & Power Ltd
City of London,Central Criminal Court (CF),Premises,Energy costs,Central Criminal Court,45142,RT2577899,2198.32,Total Gas & Power Ltd
City of London,Corporate Services,Premises,Energy costs,City of London Police,45142,RT2577905,30264.75,Total Gas & Power Ltd
City of London,Off Street Parking,Premises,Energy costs,Built Environment,45142,RT2577917,7246.98,Total Gas & Power Ltd
City of London,Middlesex Street Estate,Premises,Energy costs,DCCS Housing,45142,RT2577926,889.41,Total Gas & Power Ltd
City of London,Buildings Division,Premises,Energy costs,Barbican Centre,45142,RT2577943,37006.82,Total Gas & Power Ltd
City of London,London Metropolitan Archives,Premises,Energy costs,"LMA, SBREC & Guildhall Library",45142,RT2577944,6515.08,Total Gas & Power Ltd
City of London,City Records Services,Premises,Energy costs,"LMA, SBREC & Guildhall Library",45142,RT2577944,2792.18,Total Gas & Power Ltd
City of London,Buildings Division,Premises,Energy costs,Barbican Centre,45142,RT2577947,7718.32,Total Gas & Power Ltd
City of London,Off Street Parking,Premises,Energy costs,Built Environment,45142,RT2577950,16975.52,Total Gas & Power Ltd
City of London,Highways,Premises,Energy costs,Built Environment,45142,RT2577952,6235.25,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45142,RT2577954,12150.45,Total Gas & Power Ltd
City of London,Central Criminal Court (CF),Premises,Energy costs,Central Criminal Court,45142,RT2577955,83575.25,Total Gas & Power Ltd
City of London,Highways,Premises,Energy costs,Built Environment,45142,RT2577956,1247.02,Total Gas & Power Ltd
City of London,Walbrook Wharf,Premises,Energy costs,City Surveyors,45142,RT2577957,16198.55,Total Gas & Power Ltd
City of London,Corporate Services,Premises,Energy costs,City of London Police,45142,RT2577958,7573.64,Total Gas & Power Ltd
City of London,Cemetery and Crematorium,Premises,Energy costs,Open Spaces,45142,RT2577959,4232.82,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45142,RT2577965,1115.01,Total Gas & Power Ltd
City of London,Public Conveniences,Premises,Energy costs,Built Environment,45142,RT2577977,1820.25,Total Gas & Power Ltd
City of London,Cemetery and Crematorium,Premises,Energy costs,Open Spaces,45142,RT2577979,1169.38,Total Gas & Power Ltd
City of London,Highways,Premises,Energy costs,Built Environment,45142,RT2577984,1137.15,Total Gas & Power Ltd
City of London,Visitor Services and City Information Centre,Premises,Energy costs,Innovation & Growth,45142,RT2577985,1022.73,Total Gas & Power Ltd
City of London,Middlesex Street Estate,Premises,Energy costs,DCCS Housing,45142,RT2577993,1484.01,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45142,RT2578008,1062.82,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45142,RT2578009,1539.74,Total Gas & Power Ltd
City of London,Middlesex Street Estate,Premises,Energy costs,DCCS Housing,45142,RT2578016,526.41,Total Gas & Power Ltd
City of London,Animal Health Services,Premises,Energy costs,Markets & Consumer Ptn,45142,RT2578020,1014,Total Gas & Power Ltd
City of London,Highways,Premises,Energy costs,Built Environment,45142,RT2578023,1178.43,Total Gas & Power Ltd
City of London,Highways,Premises,Energy costs,Built Environment,45142,RT2578035,45995.51,Total Gas & Power Ltd
City of London,Director of Env Serv (COS),Premises,Energy costs,Built Environment,45142,RT2578035,4362.92,Total Gas & Power Ltd
City of London,Highways,Premises,Energy costs,Built Environment,45142,RT2578035,3421.19,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45142,RT2578036,2329.69,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45142,RT2578044,3204.6,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45142,RT2578047,733.7,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45142,RT2578058,543.19,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45142,RT2578059,655.81,Total Gas & Power Ltd
City of London,Golden Lane Estate,Premises,Energy costs,DCCS Housing,45142,RT2578065,1546.69,Total Gas & Power Ltd
City of London,Buildings Division,Premises,Energy costs,Barbican Centre,45142,RT2578080,8923.01,Total Gas & Power Ltd
City of London,Buildings Division,Premises,Energy costs,Barbican Centre,45142,RT2578090,23612.59,Total Gas & Power Ltd
City of London,Buildings Division,Premises,Energy costs,Barbican Centre,45142,RT2578093,18672.14,Total Gas & Power Ltd
City of London,Buildings Division,Premises,Energy costs,Barbican Centre,45142,RT2578094,59272.12,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45142,RT2578095,1408.02,Total Gas & Power Ltd
City of London,Buildings Division,Premises,Energy costs,Barbican Centre,45142,RT2578098,31749.95,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45142,RT2578099,4850.32,Total Gas & Power Ltd
City of London,Buildings Division,Premises,Energy costs,Barbican Centre,45142,RT2578102,10395.67,Total Gas & Power Ltd
City of London,London Metropolitan Archives,Premises,Energy costs,"LMA, SBREC & Guildhall Library",45142,RT2578103,8322.77,Total Gas & Power Ltd
City of London,City Records Services,Premises,Energy costs,"LMA, SBREC & Guildhall Library",45142,RT2578103,3566.91,Total Gas & Power Ltd
City of London,Off Street Parking,Premises,Energy costs,Built Environment,45142,RT2578104,19239.47,Total Gas & Power Ltd
City of London,Central Criminal Court (CF),Premises,Energy costs,Central Criminal Court,45142,RT2578105,74794.73,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45142,RT2578106,7240.19,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45142,RT2578119,4536.7,Total Gas & Power Ltd
City of London,Buildings Division,Premises,Energy costs,Barbican Centre,45142,RT2578121,14804.24,Total Gas & Power Ltd
City of London,Buildings Division,Premises,Energy costs,Barbican Centre,45142,RT2578122,27548.5,Total Gas & Power Ltd
City of London,Central Criminal Court (CF),Premises,Energy costs,Central Criminal Court,45142,RT2578123,71103.25,Total Gas & Power Ltd
City of London,London Metropolitan Archives,Premises,Energy costs,"LMA, SBREC & Guildhall Library",45142,RT2578126,7793.06,Total Gas & Power Ltd
City of London,City Records Services,Premises,Energy costs,"LMA, SBREC & Guildhall Library",45142,RT2578126,3339.89,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45142,RT2578127,964.04,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45142,RT2578128,3696.27,Total Gas & Power Ltd
City of London,Buildings Division,Premises,Energy costs,Barbican Centre,45142,RT2578130,18344.23,Total Gas & Power Ltd
City of London,Off Street Parking,Premises,Energy costs,Built Environment,45142,RT2578131,18848.15,Total Gas & Power Ltd
City of London,Buildings Division,Premises,Energy costs,Barbican Centre,45142,RT2578141,3159.03,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45142,RT2578144,631.85,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45142,RT2578145,2237.88,Total Gas & Power Ltd
City of London,Buildings Division,Premises,Energy costs,Barbican Centre,45142,RT2578146,18064.21,Total Gas & Power Ltd
City of London,Off Street Parking,Premises,Energy costs,Built Environment,45142,RT2578147,14647.94,Total Gas & Power Ltd
City of London,Buildings Division,Premises,Energy costs,Barbican Centre,45142,RT2578150,14795.09,Total Gas & Power Ltd
City of London,Buildings Division,Premises,Energy costs,Barbican Centre,45142,RT2578156,32860.49,Total Gas & Power Ltd
City of London,Buildings Division,Premises,Energy costs,Barbican Centre,45142,RT2578164,4673.85,Total Gas & Power Ltd
City of London,Buildings Division,Premises,Energy costs,Barbican Centre,45142,RT2578168,20825.83,Total Gas & Power Ltd
City of London,Buildings Division,Premises,Energy costs,Barbican Centre,45142,RT2578169,3409.86,Total Gas & Power Ltd
City of London,Off Street Parking,Premises,Energy costs,Built Environment,45142,RT2578170,13621.01,Total Gas & Power Ltd
City of London,Highways,Premises,Energy costs,Built Environment,45142,RT2578173,43994.52,Total Gas & Power Ltd
City of London,Director of Env Serv (COS),Premises,Energy costs,Built Environment,45142,RT2578173,4173.11,Total Gas & Power Ltd
City of London,Highways,Premises,Energy costs,Built Environment,45142,RT2578173,3272.35,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45142,RT2578174,2103.84,Total Gas & Power Ltd
City of London,Buildings Division,Premises,Energy costs,Barbican Centre,45142,RT2578183,28011.2,Total Gas & Power Ltd
City of London,Buildings Division,Premises,Energy costs,Barbican Centre,45142,RT2578185,30447.2,Total Gas & Power Ltd
City of London,Buildings Division,Premises,Energy costs,Barbican Centre,45142,RT2578189,5047.47,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45142,RT2578277,-5835.66,Total Gas & Power Ltd
City of London,Highways,Premises,Energy costs,Built Environment,45142,RT2578279,-3421.21,Total Gas & Power Ltd
City of London,Director of Env Serv (COS),Premises,Energy costs,Built Environment,45142,RT2578279,-4362.93,Total Gas & Power Ltd
City of London,Highways,Premises,Energy costs,Built Environment,45142,RT2578279,-45995.45,Total Gas & Power Ltd
City of London,Barbican and Community Libraries,Premises,Energy costs,DCCS Libraries,45142,RT2578321,2418.25,Total Gas & Power Ltd
City of London,Animal Health Services,Premises,Energy costs,Markets & Consumer Ptn,45142,RT2578322,7702.86,Total Gas & Power Ltd
City of London,Corporate Services,Premises,Energy costs,City of London Police,45142,RT2578328,15523.01,Total Gas & Power Ltd
City of London,Buildings Division,Premises,Energy costs,Barbican Centre,45142,RT2578329,19245.9,Total Gas & Power Ltd
City of London,Corporate Services,Premises,Energy costs,City of London Police,45142,RT2578334,15910.86,Total Gas & Power Ltd
City of London,Corporate Services,Premises,Energy costs,City of London Police,45142,RT2578337,7588.55,Total Gas & Power Ltd
City of London,Off Street Parking,Premises,Energy costs,Built Environment,45142,RT2578343,5363.83,Total Gas & Power Ltd
City of London,Buildings Division,Premises,Energy costs,Barbican Centre,45142,RT2578344,19585.7,Total Gas & Power Ltd
City of London,Avondale Square Estate,Premises,Energy costs,DCCS Housing,45142,RT2578356,1107.36,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45142,RT2578360,511.84,Total Gas & Power Ltd
City of London,Cemetery and Crematorium,Premises,Energy costs,Open Spaces,45142,RT2578370,1408.04,Total Gas & Power Ltd
City of London,Off Street Parking,Premises,Energy costs,Built Environment,45142,RT2578381,2669.45,Total Gas & Power Ltd
City of London,Middlesex Street Estate,Premises,Energy costs,DCCS Housing,45142,RT2578387,1143.89,Total Gas & Power Ltd
City of London,City Open Spaces,Premises,Energy costs,Open Spaces,45142,RT2578394,678.69,Total Gas & Power Ltd
City of London,Rechargeable Works (Planning/ENV),Premises,Repairs and Maintenance,Built Environment,45142,RT2578402,657.91,Total Gas & Power Ltd
City of London,Mayors And City Of London Court,Premises,Energy costs,City Surveyors,45142,RT2578409,1835.37,Total Gas & Power Ltd
City of London,Highways,Premises,Energy costs,Built Environment,45142,RT2578412,676.84,Total Gas & Power Ltd
City of London,Buildings Division,Premises,Energy costs,Barbican Centre,45142,RT2578416,122257.63,Total Gas & Power Ltd
City of London,New Spitalfields Market - All Divisions,Premises,Energy costs,Spitalfields Market,45142,RT2578418,182358.2,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45142,RT2578421,500.14,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45142,RT2578422,5018.07,Total Gas & Power Ltd
City of London,Buildings Division,Premises,Energy costs,Barbican Centre,45142,RT2578423,2274.87,Total Gas & Power Ltd
City of London,Public Conveniences,Premises,Energy costs,Built Environment,45142,RT2578442,532.66,Total Gas & Power Ltd
City of London,Community Librairies,Premises,Energy costs,DCCS Libraries,45142,RT2578448,1713.36,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45142,RT2578457,2524.57,Total Gas & Power Ltd
City of London,Buildings Division,Premises,Energy costs,Barbican Centre,45142,RT2578461,39096.86,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45142,RT2578463,4687.91,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45142,RT2578464,5459.12,Total Gas & Power Ltd
City of London,London Metropolitan Archives,Premises,Energy costs,"LMA, SBREC & Guildhall Library",45142,RT2578465,1745.08,Total Gas & Power Ltd
City of London,City Records Services,Premises,Energy costs,"LMA, SBREC & Guildhall Library",45142,RT2578465,747.9,Total Gas & Power Ltd
City of London,Central Criminal Court (CF),Premises,Energy costs,Central Criminal Court,45142,RT2578466,2220.08,Total Gas & Power Ltd
City of London,Corporate Services,Premises,Energy costs,City of London Police,45142,RT2578472,30717.83,Total Gas & Power Ltd
City of London,Off Street Parking,Premises,Energy costs,Built Environment,45142,RT2578484,8607.85,Total Gas & Power Ltd
City of London,Middlesex Street Estate,Premises,Energy costs,DCCS Housing,45142,RT2578493,878.34,Total Gas & Power Ltd
City of London,Buildings Division,Premises,Energy costs,Barbican Centre,45142,RT2578511,39239.12,Total Gas & Power Ltd
City of London,London Metropolitan Archives,Premises,Energy costs,"LMA, SBREC & Guildhall Library",45142,RT2578512,8001.69,Total Gas & Power Ltd
City of London,City Records Services,Premises,Energy costs,"LMA, SBREC & Guildhall Library",45142,RT2578512,3429.3,Total Gas & Power Ltd
City of London,Buildings Division,Premises,Energy costs,Barbican Centre,45142,RT2578515,7765.8,Total Gas & Power Ltd
City of London,Off Street Parking,Premises,Energy costs,Built Environment,45142,RT2578518,17133.68,Total Gas & Power Ltd
City of London,Highways,Premises,Energy costs,Built Environment,45142,RT2578520,6726.06,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45142,RT2578522,11651.3,Total Gas & Power Ltd
City of London,Central Criminal Court (CF),Premises,Energy costs,Central Criminal Court,45142,RT2578523,91087.62,Total Gas & Power Ltd
City of London,Highways,Premises,Energy costs,Built Environment,45142,RT2578524,1227.35,Total Gas & Power Ltd
City of London,Walbrook Wharf,Premises,Energy costs,City Surveyors,45142,RT2578525,18061.25,Total Gas & Power Ltd
City of London,Corporate Services,Premises,Energy costs,City of London Police,45142,RT2578526,6377.31,Total Gas & Power Ltd
City of London,Cemetery and Crematorium,Premises,Energy costs,Open Spaces,45142,RT2578527,3808.83,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45142,RT2578533,1185,Total Gas & Power Ltd
City of London,Public Conveniences,Premises,Energy costs,Built Environment,45142,RT2578545,1703.73,Total Gas & Power Ltd
City of London,Cemetery and Crematorium,Premises,Energy costs,Open Spaces,45142,RT2578547,1154.46,Total Gas & Power Ltd
City of London,Visitor Services and City Information Centre,Premises,Energy costs,Innovation & Growth,45142,RT2578553,1009.63,Total Gas & Power Ltd
City of London,Middlesex Street Estate,Premises,Energy costs,DCCS Housing,45142,RT2578561,1812.62,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45142,RT2578577,1143.53,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45142,RT2578578,1589.22,Total Gas & Power Ltd
City of London,Middlesex Street Estate,Premises,Energy costs,DCCS Housing,45142,RT2578585,526.62,Total Gas & Power Ltd
City of London,Animal Health Services,Premises,Energy costs,Markets & Consumer Ptn,45142,RT2578590,1024.54,Total Gas & Power Ltd
City of London,Highways,Premises,Energy costs,Built Environment,45142,RT2578592,1322.4,Total Gas & Power Ltd
City of London,Highways,Premises,Energy costs,Built Environment,45142,RT2578604,45885.14,Total Gas & Power Ltd
City of London,Director of Env Serv (COS),Premises,Energy costs,Built Environment,45142,RT2578604,4352.45,Total Gas & Power Ltd
City of London,Highways,Premises,Energy costs,Built Environment,45142,RT2578604,3412.98,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45142,RT2578605,2439.91,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45142,RT2578613,2808.68,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45142,RT2578627,536.16,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45142,RT2578628,645.38,Total Gas & Power Ltd
City of London,Golden Lane Estate,Premises,Energy costs,DCCS Housing,45142,RT2578634,1521.99,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45142,RT2578649,5685.37,Total Gas & Power Ltd
City of London,Director of Env Serv (COS),Premises,Energy costs,Built Environment,45142,RT2578653,1630.01,Total Gas & Power Ltd
City of London,Highways,Premises,Energy costs,Built Environment,45142,RT2578654,42260.78,Total Gas & Power Ltd
City of London,Director of Env Serv (COS),Premises,Energy costs,Built Environment,45142,RT2578654,4008.66,Total Gas & Power Ltd
City of London,Highways,Premises,Energy costs,Built Environment,45142,RT2578654,3143.4,Total Gas & Power Ltd
City of London,Off Street Parking,Premises,Energy costs,Built Environment,45142,RT2578661,861.08,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45142,RT2578662,1726.87,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45142,RT2578687,-14966.14,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45142,RT2578688,-15619.83,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45142,RT2578689,-16649.84,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45142,RT2578690,-15026.08,Total Gas & Power Ltd
City of London,York Way Estate,Premises,Energy costs,DCCS Housing,45142,RT2578691,-2680.97,Total Gas & Power Ltd
City of London,York Way Estate,Premises,Energy costs,DCCS Housing,45142,RT2578692,-9148.32,Total Gas & Power Ltd
City of London,York Way Estate,Premises,Energy costs,DCCS Housing,45142,RT2578693,-7982.34,Total Gas & Power Ltd
City of London,York Way Estate,Premises,Energy costs,DCCS Housing,45142,RT2578694,-8235.42,Total Gas & Power Ltd
City of London,York Way Estate,Premises,Energy costs,DCCS Housing,45142,RT2578695,-6908.58,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45142,RT2578696,-14321.66,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45142,RT2578697,-16123.03,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45142,RT2578698,5907.02,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45142,RT2578699,-33774.97,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45142,RT2578700,-16766.64,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45142,RT2578701,-32756.69,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45142,RT2578702,-12758.32,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45142,RT2578703,-24043.79,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45142,RT2578704,-21099.08,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45142,RT2578705,-4914.57,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45142,RT2578705,-9978.05,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45142,RT2578706,-15695.33,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45142,RT2578707,-14760.59,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45142,RT2578708,-20856.27,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45142,RT2578709,-18289.98,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45142,RT2578710,-4384.65,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45142,RT2578710,-8902.16,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45142,RT2578711,-32493.75,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45142,RT2578712,-27622.39,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45142,RT2578713,-28909.75,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45142,RT2578714,-28127.57,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45142,RT2578715,-10098.72,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45142,RT2578716,-12958.93,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45142,RT2578717,-24685.45,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45142,RT2578718,-24832.9,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45142,RT2578719,-27639.54,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45142,RT2578720,-26114.88,Total Gas & Power Ltd
City of London,Avondale Square Estate,Premises,Energy costs,DCCS Housing,45142,RT2578721,1130.04,Total Gas & Power Ltd
City of London,Southwark Estate,Premises,Energy costs,DCCS Housing,45142,RT2578723,1566,Total Gas & Power Ltd
City of London,York Way Estate,Premises,Energy costs,DCCS Housing,45142,RT2578743,-4050.27,Total Gas & Power Ltd
City of London,York Way Estate,Premises,Energy costs,DCCS Housing,45142,RT2578744,4050.27,Total Gas & Power Ltd
City of London,York Way Estate,Premises,Energy costs,DCCS Housing,45142,RT2578754,-4050.27,Total Gas & Power Ltd
City of London,York Way Estate,Premises,Energy costs,DCCS Housing,45142,RT2578755,2141.83,Total Gas & Power Ltd
City of London,York Way Estate,Premises,Energy costs,DCCS Housing,45142,RT2578756,1854.29,Total Gas & Power Ltd
City of London,York Way Estate,Premises,Energy costs,DCCS Housing,45142,RT2578757,1849.78,Total Gas & Power Ltd
City of London,York Way Estate,Premises,Energy costs,DCCS Housing,45142,RT2578759,857.57,Total Gas & Power Ltd
City of London,York Way Estate,Premises,Energy costs,DCCS Housing,45142,RT2578760,2540.53,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45142,RT2578762,1235.86,Total Gas & Power Ltd
City of London,Avondale Square Estate,Premises,Energy costs,DCCS Housing,45142,RT2578763,2447.65,Total Gas & Power Ltd
City of London,Avondale Square Estate,Premises,Energy costs,DCCS Housing,45142,RT2578764,1670.03,Total Gas & Power Ltd
City of London,Golden Lane Estate,Premises,Energy costs,DCCS Housing,45142,RT2578765,2696.81,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45142,RT2578766,4217.39,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45142,RT2578767,6191.26,Total Gas & Power Ltd
City of London,Golden Lane Estate,Premises,Energy costs,DCCS Housing,45142,RT2578768,6883.74,Total Gas & Power Ltd
City of London,York Way Estate,Premises,Energy costs,DCCS Housing,45142,RT2578769,2968.85,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45142,RT2578770,898.88,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45142,RT2578770,41.85,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45142,RT2578770,10.47,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45142,RT2578771,2507.36,Total Gas & Power Ltd
City of London,York Way Estate,Premises,Energy costs,DCCS Housing,45142,RT2578772,7798.93,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45142,RT2578773,4868.45,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45142,RT2578774,4227.52,Total Gas & Power Ltd
City of London,Southwark Estate,Premises,Energy costs,DCCS Housing,45142,RT2578775,1725.07,Total Gas & Power Ltd
City of London,Southwark Estate,Premises,Energy costs,DCCS Housing,45142,RT2578776,1951.27,Total Gas & Power Ltd
City of London,Supervision and Management -General,Premises,Energy costs,DCCS Barbican Estate,45142,RT2578780,1341.8,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45142,RT2578784,6141.53,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45142,RT2578785,1675.9,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45142,RT2578786,10128.94,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45142,RT2578787,5882.56,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45142,RT2578788,19747.47,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45142,RT2578789,12370.62,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45142,RT2578790,5944.04,Total Gas & Power Ltd
City of London,Buildings Division,Premises,Energy costs,Barbican Centre,45142,RT2578791,5835.8,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45142,RT2578792,1836.58,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45142,RT2578792,612.19,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45142,RT2578793,5748.91,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45142,RT2578794,2909.64,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45142,RT2578795,1682.63,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45142,RT2578796,6050.73,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45142,RT2578797,5817.64,Total Gas & Power Ltd
