Body,Division of Service,Purpose of Expenditure,Merchant Category,Department,Payment Date,Transaction Code,Net Amount,Supplier Name
City of London,Child Social Care,Employees,Direct Employee Expenses,DCCS Fam & Young People,45275,RT2613664,2450,Panoramic Associates Ltd
City of London,Buildings Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45275,RT2613993,1350,Edmundson Electrical Ltd
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45275,RT2614316,3668.66,Havas Entertainment Limited 
City of London,National Lead Force,Premises,Rents,City of London Police,45275,RT2614571,4055,Etc Venues Limited
City of London,National Lead Force,Premises,Rents,City of London Police,45275,RT2614571,190,Etc Venues Limited
City of London,City Gardens,Premises,Water Services,Open Spaces,45275,RT2616027,523.94,Anglian Water Business (National) Limited 
City of London,Barbican and Community Libraries,Supplies  and  Services,Books,DCCS Libraries,45275,RT2616043,649.49,Askews & Holts Library Services Ltd
City of London,Local Policing,Supplies  and  Services,"Equipment, Furniture  and  Materials",City of London Police,45275,RT2616194,856.96,Allied Publicity Services (Manchester) Limited 
City of London,Cemetery and Crematorium,Supplies  and  Services,"Printing, Stationery  and  General Office Exps",Open Spaces,45275,RT2616200,1183.47,Allied Publicity Services (Manchester) Limited 
City of London,National Lead Force,Third Party Payments,Other Establishments,City of London Police,45275,RT2616294,4724.61,The Police and Crime Commissoner for South Wales
City of London,National Lead Force,Third Party Payments,Other Establishments,City of London Police,45275,RT2616298,603.13,The Police and Crime Commissoner for South Wales
City of London,Avondale Square Estate,Premises,Rates,DCCS Housing,45275,RT2616890,189,London Borough of Southwark 
City of London,Central Criminal Court (CF),Premises,Repairs and Maintenance,City Surveyors,45275,RT2616905,9791.63,OCS Integrated Solutions Limited 
City of London,Corporate Services,Premises,Repairs and Maintenance,City Surveyors,45275,RT2616905,2296.23,OCS Integrated Solutions Limited 
City of London,Corporate Services,Premises,Repairs and Maintenance,City Surveyors,45275,RT2616905,1816.71,OCS Integrated Solutions Limited 
City of London,Corporate Services,Premises,Repairs and Maintenance,City Surveyors,45275,RT2616905,42.64,OCS Integrated Solutions Limited 
City of London,CL and BHE(City Fund) Estate,Supplies  and  Services,Fees  and  Services,City Surveyors,45275,RT2616908,2500,Gardiner & Theobald Llp
City of London,Central Criminal Court (CF),Premises,Repairs and Maintenance,City Surveyors,45275,RT2616917,2814.15,OCS Integrated Solutions Limited 
City of London,Central Criminal Court (CF),Premises,Repairs and Maintenance,City Surveyors,45275,RT2616919,23865.53,OCS Integrated Solutions Limited 
City of London,Central Criminal Court (CF),Premises,Repairs and Maintenance,City Surveyors,45275,RT2616921,5701.67,OCS Integrated Solutions Limited 
City of London,Rechargeable Works (CL and BHE/SVY),Premises,Repairs and Maintenance,City Surveyors,45275,RT2616923,4152.24,OCS Integrated Solutions Limited 
City of London,Cemetery and Crematorium,Supplies  and  Services,"Equipment, Furniture  and  Materials",Open Spaces,45275,RT2616956,1348,Travis Perkins Trading Company Ltd
City of London,Corporate Services,Premises,Cleaning and Domestic Supplies,City Surveyors,45275,RT2617002,26895.63,OCS Integrated Solutions Limited 
City of London,Corporate Services,Premises,Cleaning and Domestic Supplies,City Surveyors,45275,RT2617002,15396.83,OCS Integrated Solutions Limited 
City of London,Central Criminal Court (CF),Premises,Repairs and Maintenance,City Surveyors,45275,RT2617002,10945.2,OCS Integrated Solutions Limited 
City of London,Corporate Services,Premises,Repairs and Maintenance,City Surveyors,45275,RT2617002,6605.29,OCS Integrated Solutions Limited 
City of London,Corporate Services,Premises,Repairs and Maintenance,City Surveyors,45275,RT2617002,4546.38,OCS Integrated Solutions Limited 
City of London,Corporate Services,Premises,Cleaning and Domestic Supplies,City Surveyors,45275,RT2617002,3304.09,OCS Integrated Solutions Limited 
City of London,Central Criminal Court (CF),Premises,Cleaning and Domestic Supplies,City Surveyors,45275,RT2617002,1435.1,OCS Integrated Solutions Limited 
City of London,Central Criminal Court (CF),Premises,Cleaning and Domestic Supplies,City Surveyors,45275,RT2617002,1145.54,OCS Integrated Solutions Limited 
City of London,Corporate Services,Premises,Cleaning and Domestic Supplies,City Surveyors,45275,RT2617002,833.77,OCS Integrated Solutions Limited 
City of London,National Lead Force,Premises,Cleaning and Domestic Supplies,City Surveyors,45275,RT2617002,779.89,OCS Integrated Solutions Limited 
City of London,Central Criminal Court (CF),Supplies  and  Services,"Equipment, Furniture  and  Materials",City Surveyors,45275,RT2617002,318.41,OCS Integrated Solutions Limited 
City of London,Corporate Services,Supplies  and  Services,"Equipment, Furniture  and  Materials",City Surveyors,45275,RT2617002,315.6,OCS Integrated Solutions Limited 
City of London,Corporate Services,Premises,Cleaning and Domestic Supplies,City Surveyors,45275,RT2617002,195.03,OCS Integrated Solutions Limited 
City of London,Corporate Services,Premises,Cleaning and Domestic Supplies,City Surveyors,45275,RT2617002,87.14,OCS Integrated Solutions Limited 
City of London,Corporate Services,Premises,Repairs and Maintenance,City Surveyors,45275,RT2617002,78.55,OCS Integrated Solutions Limited 
City of London,Corporate Services,Supplies  and  Services,"Equipment, Furniture  and  Materials",City Surveyors,45275,RT2617002,75.74,OCS Integrated Solutions Limited 
City of London,Corporate Services,Premises,Cleaning and Domestic Supplies,City Surveyors,45275,RT2617002,17.23,OCS Integrated Solutions Limited 
City of London,Corporate Services,Supplies  and  Services,"Equipment, Furniture  and  Materials",City Surveyors,45275,RT2617002,17.23,OCS Integrated Solutions Limited 
City of London,Corporate Services,Supplies  and  Services,"Equipment, Furniture  and  Materials",City Surveyors,45275,RT2617002,12.62,OCS Integrated Solutions Limited 
City of London,Corporate Services,Supplies  and  Services,"Equipment, Furniture  and  Materials",City Surveyors,45275,RT2617002,12.62,OCS Integrated Solutions Limited 
City of London,New Spitalfields Market - All Divisions,Employees,Direct Employee Expenses,Spitalfields Market,45275,RT2617040,3616.2,ISS Mediclean Limited
City of London,City Gardens,Premises,Repairs and Maintenance,Built Environment,45275,RT2617125,5860.4,F M Conway Ltd
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45275,RT2617335,2002,Havas Entertainment Limited 
City of London,Corporate Services,Transport,Direct Transport Costs,City of London Police,45275,RT2617355,9429.51,Allstar Business Solutions Ltd
City of London,National Lead Force,Transport,Direct Transport Costs,City of London Police,45275,RT2617365,1465.52,Allstar Business Solutions Ltd
City of London,National Lead Force,Transport,Direct Transport Costs,City of London Police,45275,RT2617371,563.41,Allstar Business Solutions Ltd
City of London,National Lead Force,Transport,Direct Transport Costs,City of London Police,45275,RT2617378,1746.3,Allstar Business Solutions Ltd
City of London,Specialist Operations,Premises,Energy costs,City of London Police,45275,RT2617381,642.56,Allstar Business Solutions Ltd
City of London,Specialist Operations,Transport,Direct Transport Costs,City of London Police,45275,RT2617386,4046.6,Allstar Business Solutions Ltd
City of London,New Spitalfields Market - All Divisions,Employees,Direct Employee Expenses,Spitalfields Market,45275,RT2617755,2000,Premier Electrical (Southern) Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Barbican Centre,45275,RT2617803,685,Able Door Spring Company Ltd
City of London,CO&FO Division,Supplies  and  Services,Grants  and  Subscriptions,Barbican Centre,45275,RT2617806,2205,Association of Event Venues Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,Barbican Centre,45275,RT2617825,2120,Aquaflow Drainage Services Limited
City of London,Building Control,Employees,Indirect Employee Expenses,Built Environment,45275,RT2617826,575,University College London
City of London,Isledon House Estate,Premises,Water Services,DCCS Housing,45275,RT2617914,965,Anglian Water Business (National) Limited 
City of London,City Gardens,Premises,Water Services,Open Spaces,45275,RT2617950,1072.16,Anglian Water Business (National) Limited 
City of London,Cemetery and Crematorium,Premises,Water Services,Open Spaces,45275,RT2617956,6518.02,Anglian Water Business (National) Limited 
City of London,Highways,Premises,Repairs and Maintenance,City Surveyors,45275,RT2618196,1500,Fairhurst Group LLP
City of London,Corporate Services,Supplies  and  Services,"Equipment, Furniture  and  Materials",City of London Police,45275,RT2618236,3522.42,Synectics Security Limited
City of London,Child Social Care,Supplies  and  Services,Communications  and  Computing,DCCS Fam & Young People,45275,RT2618361,948.3,Academia Ltd
City of London,Child Social Care,Supplies  and  Services,Communications  and  Computing,DCCS Fam & Young People,45275,RT2618361,-168.3,Academia Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Rents,City Surveyors,45275,RT2618436,10768,Bidwells LLP
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45275,RT2618487,1001,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45275,RT2618489,600.6,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45275,RT2618493,1001,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45275,RT2618517,700.7,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45275,RT2618518,1001,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45275,RT2618519,500.5,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45275,RT2618525,1101.1,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45275,RT2618541,1101.1,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45275,RT2618542,1000.99,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45275,RT2618546,1701.69,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45275,RT2618550,1001,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45275,RT2618551,500.5,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45275,RT2618560,500.49,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45275,RT2618563,800.8,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45275,RT2618564,500.5,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45275,RT2618569,690.69,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45275,RT2618571,2125.21,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,"Printing, Stationery  and  General Office Exps",Barbican Centre,45275,RT2618571,1500,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45275,RT2618572,1001,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45275,RT2618576,500.5,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45275,RT2618576,300.3,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45275,RT2618585,800.8,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45275,RT2618585,200.2,Havas Entertainment Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2618594,600,Stand Consulting Engineers Limited
City of London,Sydenham Hill Estate,Premises,Water Services,DCCS Housing,45275,RT2618685,1649.18,Anglian Water Business (National) Limited 
City of London,Schools Delegated Budget,Premises,Water Services,DCCS The Aldgate School,45275,RT2618702,587.28,Anglian Water Business (National) Limited 
City of London,Early Years and Primary Education,Premises,Water Services,DCCS The Aldgate School,45275,RT2618702,32.63,Anglian Water Business (National) Limited 
City of London,Early Years and Primary Education,Premises,Water Services,DCCS The Aldgate School,45275,RT2618702,32.63,Anglian Water Business (National) Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2618710,1384.04,Abbott Property Solutions Ltd
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2618712,1445.64,Abbott Property Solutions Ltd
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2618713,795.13,Abbott Property Solutions Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Water Services,City Surveyors,45275,RT2618722,1886.53,Anglian Water Business (National) Limited 
City of London,Avondale Square Estate,Premises,Water Services,DCCS Housing,45275,RT2618749,2353.87,Anglian Water Business (National) Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45275,RT2618774,500.49,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45275,RT2618796,1001.1,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45275,RT2618796,-0.1,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45275,RT2618800,1001,Havas Entertainment Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Water Services,City Surveyors,45275,RT2618815,1716.97,Anglian Water Business (National) Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45275,RT2618833,1001,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45275,RT2618838,800.8,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45275,RT2618840,1001,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45275,RT2618843,1001,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45275,RT2618846,750.75,Havas Entertainment Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Water Services,City Surveyors,45275,RT2618878,4180.89,Anglian Water Business (National) Limited 
City of London,Buildings Division,Premises,Water Services,Barbican Centre,45275,RT2618881,11613.65,Anglian Water Business (National) Limited 
City of London,Central Criminal Court (CF),Premises,Water Services,Central Criminal Court,45275,RT2618887,2468.33,Anglian Water Business (National) Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45275,RT2618891,1001,Havas Entertainment Limited 
City of London,New Spitalfields Market - All Divisions,Premises,Water Services,Spitalfields Market,45275,RT2618892,4910.94,Anglian Water Business (National) Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45275,RT2618905,1001,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45275,RT2618906,750.75,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45275,RT2618907,500.5,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45275,RT2618909,2001.99,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45275,RT2618912,2001.99,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45275,RT2618914,3003,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45275,RT2618915,2102.1,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45275,RT2618980,-3668.66,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45275,RT2618983,-101.9,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45275,RT2618983,-400.4,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45275,RT2618983,-500.5,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45275,RT2618983,-2000.2,Havas Entertainment Limited 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Barbican Centre,45275,RT2618989,1150,Stephen Nicol Associates Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Barbican Centre,45275,RT2618992,2409,Stephen Nicol Associates Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45275,RT2619493,1000,Integral Engineering Design Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45275,RT2619682,1800,Ten 1 Surveyors Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45275,RT2619913,11589.54,Sykes & Son Ltd
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2620009,1038.16,Amalgamated Ltd
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2620009,153.22,Amalgamated Ltd
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2620009,114.4,Amalgamated Ltd
City of London,Commissioning,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2620009,111.33,Amalgamated Ltd
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2620009,95.31,Amalgamated Ltd
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2620009,90.91,Amalgamated Ltd
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2620009,88.82,Amalgamated Ltd
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2620009,12.2,Amalgamated Ltd
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2620009,12.2,Amalgamated Ltd
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2620009,3.62,Amalgamated Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2620016,1037.68,Wates Property Services Limited 
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2620016,721.21,Wates Property Services Limited 
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2620016,487.36,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2620016,477.97,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2620016,414.88,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2620016,412.45,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2620016,380.68,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2620016,368.21,Wates Property Services Limited 
City of London,Sydenham Hill Estate,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2620016,365.4,Wates Property Services Limited 
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2620016,362.76,Wates Property Services Limited 
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2620016,346.15,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2620016,318.33,Wates Property Services Limited 
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2620016,293.27,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2620016,281.92,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2620016,268.23,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2620016,261,Wates Property Services Limited 
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2620016,212.05,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2620016,209.31,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2620016,201.04,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2620016,188.82,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2620016,152.95,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2620016,152.4,Wates Property Services Limited 
City of London,Other Housing Services,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2620016,130.42,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2620016,128.7,Wates Property Services Limited 
City of London,Windsor House,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2620016,91.92,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2620016,85.39,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2620016,77.97,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2620016,63.66,Wates Property Services Limited 
City of London,Isledon House Estate,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2620016,53.05,Wates Property Services Limited 
City of London,Isledon House Estate,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2620016,50,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2620016,50,Wates Property Services Limited 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Markets & Consumer Ptn,45275,RT2620043,2904.89,Opus Energy Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45275,RT2620238,2602.5,Constructure Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2620375,569.63,Amalgamated Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2620375,366.96,Amalgamated Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2620375,361.47,Amalgamated Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2620375,343,Amalgamated Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2620375,330.02,Amalgamated Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2620375,148.35,Amalgamated Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2620375,57.66,Amalgamated Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2620375,57.54,Amalgamated Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2620375,28.3,Amalgamated Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2620375,18.1,Amalgamated Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2620375,17.94,Amalgamated Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2620375,10.92,Amalgamated Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45275,RT2620375,8.05,Amalgamated Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45275,RT2620501,63000,Plowman Craven Limited
City of London,Port and Launches,Supplies  and  Services,Fees  and  Services,Built Environment,45275,RT2620516,650,Public Analyst Scientific Services Ltd
City of London,Climate Action (CF),Supplies  and  Services,Fees  and  Services,Innovation & Growth,45275,RT2621147,6231,Office Angels Ltd
City of London,Barbican Own Events,Supplies  and  Services,Communications  and  Computing,Barbican Centre,45275,RT2621148,1425,Rock It Cargo Limited T/A Rock-it Global
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45275,RT2621161,2500,Allies and Morrison LLP
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45275,RT2621163,5450,Trium Environmental Consulting LLP
City of London,City,Supplies  and  Services,Fees  and  Services,Markets & Consumer Ptn,45275,RT2621164,1330,RSK Environment Ltd
City of London,Visitor Services and City Information Centre,Supplies  and  Services,Fees  and  Services,Destination City,45275,RT2621168,987.6,Road Traffic Solutions Limited
City of London,Visitor Services and City Information Centre,Supplies  and  Services,"Equipment, Furniture  and  Materials",Destination City,45275,RT2621169,1575,Road Traffic Solutions Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45275,RT2621191,800,Topocrew Ltd
City of London,Barbican Own Events,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45275,RT2621195,1102.5,Halo Lighting Limited
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45275,RT2621207,1202.23,5025 Lifestyle Ltd T/A House of Disaster
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45275,RT2621210,45543.46,Rooff Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45275,RT2621215,2676.48,CommComm UK Limited
City of London,Town Planning,Supplies  and  Services,Advertising/Miscellaneous expenses,Built Environment,45275,RT2621234,1453.1,McConnells (Midlands) Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45275,RT2621235,2733.42,CommComm UK Limited
City of London,Traffic Management,Supplies  and  Services,Advertising/Miscellaneous expenses,Built Environment,45275,RT2621238,1523.6,McConnells (Midlands) Ltd
City of London,Cost Of Collection,Supplies  and  Services,Fees  and  Services,Comp & City Solicitor,45275,RT2621249,750,Ms Katherine Louise Traynor 
City of London,Rechargeable Works (CL and BHE/SVY),Supplies  and  Services,Fees  and  Services,City Surveyors,45275,RT2621266,1481,MGAC LLP
City of London,Rechargeable Works (CL and BHE/SVY),Premises,Repairs and Maintenance,City Surveyors,45275,RT2621267,1481,MGAC LLP
City of London,CL and BHE(City Fund) Estate,Supplies  and  Services,Fees  and  Services,City Surveyors,45275,RT2621278,1470,MGAC LLP
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45275,RT2621285,4400,Fox Curtis Murray Limited
City of London,Community Safety Team,Supplies  and  Services,Fees  and  Services,DCCS Fam & Young People,45275,RT2621286,1750,G2V Recruitment Group Limited
City of London,Audience's Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45275,RT2621299,5040,Sarah Harvey Publicity Limited
City of London,Golden Lane Estate,Premises,Cleaning and Domestic Supplies,DCCS Housing,45275,RT2621315,639.98,Pioneer Products Limited T/A Janitorial Express
City of London,Local Policing,Employees,Direct Employee Expenses,City of London Police,45275,RT2621333,1533.33,QHotels Group Limited
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45275,RT2621362,1250,Rhiannon Faith Company
