Body,Division of Service,Purpose of Expenditure,Merchant Category,Department,Payment Date,Transaction Code,Net Amount,Supplier Name
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2599924,157.44,TSG Building Services PLC
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2599924,157.44,TSG Building Services PLC
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2599924,157.44,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2599924,151.7,TSG Building Services PLC
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2599924,151.69,TSG Building Services PLC
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2599924,145.43,TSG Building Services PLC
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2599924,139.17,TSG Building Services PLC
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2599924,139.17,TSG Building Services PLC
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2599924,132.89,TSG Building Services PLC
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2599924,126.63,TSG Building Services PLC
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2599924,126.58,TSG Building Services PLC
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2599924,120.37,TSG Building Services PLC
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2599924,114.1,TSG Building Services PLC
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2599924,101.57,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2599924,89.04,TSG Building Services PLC
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2599924,82.77,TSG Building Services PLC
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2599924,82.77,TSG Building Services PLC
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2599924,82.76,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2599924,78.72,TSG Building Services PLC
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2599924,78.72,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2599924,78.72,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2599924,78.72,TSG Building Services PLC
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2599924,78.72,TSG Building Services PLC
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2599924,78.72,TSG Building Services PLC
City of London,Other Housing Services,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2599924,78.72,TSG Building Services PLC
City of London,Isledon House Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2599924,78.72,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2599924,76.5,TSG Building Services PLC
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2599924,63.96,TSG Building Services PLC
City of London,Sydenham Hill Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2599924,63.96,TSG Building Services PLC
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2599924,63.96,TSG Building Services PLC
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2599924,57.69,TSG Building Services PLC
City of London,Other Housing Services,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2599924,57.69,TSG Building Services PLC
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2599924,51.43,TSG Building Services PLC
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2599924,51.43,TSG Building Services PLC
City of London,Other Housing Services,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2599924,45.16,TSG Building Services PLC
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2599924,45.16,TSG Building Services PLC
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2599924,45.16,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2599924,32.64,TSG Building Services PLC
City of London,Other Housing Services,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2599924,32.62,TSG Building Services PLC
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2599924,20.09,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2599924,13.83,TSG Building Services PLC
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2599924,13.83,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2599924,13.83,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2599924,-0.01,TSG Building Services PLC
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45208,RT2600008,15686.97,Vital Energi Utilities Ltd
City of London,Adult Social Care,Supplies  and  Services,Fees  and  Services,DCCS Adult Services,45208,RT2600013,1190.1,POhWER
City of London,Port and Launches,Supplies  and  Services,Fees  and  Services,Built Environment,45208,RT2600021,650,Public Analyst Scientific Services Ltd
City of London,National Lead Force,Transport,Contract Hire and Operating Leases,City of London Police,45208,RT2600037,776.62,Enterprise Rent A Car UK Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45208,RT2600098,1000,Gleeds Cost Management Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,DCCS Housing,45208,RT2600113,34318.26,Gerda Security Products Limited
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45208,RT2600119,957.2,Park Circus Ltd
City of London,COL Business Improvement Districts,Supplies  and  Services,Advertising/Miscellaneous expenses,Built Environment,45208,RT2600120,4082.45,Primera Corporation Limited
City of London,COL Business Improvement Districts,Supplies  and  Services,Fees  and  Services,Built Environment,45208,RT2600120,2248,Primera Corporation Limited
City of London,COL Business Improvement Districts,Supplies  and  Services,Fees  and  Services,Built Environment,45208,RT2600120,698.25,Primera Corporation Limited
City of London,COL Business Improvement Districts,Supplies  and  Services,Advertising/Miscellaneous expenses,Built Environment,45208,RT2600120,395.85,Primera Corporation Limited
City of London,COL Business Improvement Districts,Supplies  and  Services,Advertising/Miscellaneous expenses,Built Environment,45208,RT2600120,46.55,Primera Corporation Limited
City of London,COL Business Improvement Districts,Supplies  and  Services,Advertising/Miscellaneous expenses,Built Environment,45208,RT2600120,44,Primera Corporation Limited
City of London,COL Business Improvement Districts,Supplies  and  Services,Advertising/Miscellaneous expenses,Built Environment,45208,RT2600120,43.95,Primera Corporation Limited
City of London,COL Business Improvement Districts,Supplies  and  Services,Fees  and  Services,Built Environment,45208,RT2600120,37.5,Primera Corporation Limited
City of London,COL Business Improvement Districts,Supplies  and  Services,Fees  and  Services,Built Environment,45208,RT2600120,30,Primera Corporation Limited
City of London,National Lead Force,Third Party Payments,Other Establishments,City of London Police,45208,RT2600240,22168.69,Police & Crime Commissioner for Bedfordshire
City of London,National Lead Force,Third Party Payments,Other Establishments,City of London Police,45208,RT2600240,235750,Police & Crime Commissioner for Bedfordshire
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City of London Police,45208,RT2600420,829.5,Sykes & Son Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45208,RT2600431,692,Integral Engineering Design Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45208,RT2600431,308,Integral Engineering Design Ltd
City of London,Cost Of Collection,Supplies  and  Services,Communications  and  Computing,Chamberlains,45208,RT2600491,16815,Ascendant Solutions Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45208,RT2600504,4475,Commonplace Digital Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45208,RT2600507,1750,Commonplace Digital Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Barbican Centre,45208,RT2600518,19945.2,DBS Mechanical & Electrical Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Barbican Centre,45208,RT2600521,7762.5,DBS Mechanical & Electrical Ltd
City of London,Corporate Services,Third Party Payments,Other Establishments,City of London Police,45208,RT2600535,64063.82,Mayor's Office for Policing and Crime 
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45208,RT2600536,2351.25,Arctic Services Limited
City of London,Programming Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45208,RT2600540,906,Live Wire Event Solutions Ltd
City of London,Programming Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45208,RT2600541,876,Live Wire Event Solutions Ltd
City of London,Buildings Division,Premises,Repairs and Maintenance,Barbican Centre,45208,RT2600547,3828.87,Arctic Services Limited
City of London,Guildhall Library,Supplies  and  Services,Fees  and  Services,"LMA, SBREC & Guildhall Library",45208,RT2600554,3000,Mr Creative Limited
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45208,RT2600557,3336.25,Arctic Services Limited
City of London,Homelessness,Supplies  and  Services,Catering,DCCS Fam & Young People,45208,RT2600570,1968,All Season Foods Ltd
City of London,Corporate Services,Third Party Payments,Private Contractors,City of London Police,45208,RT2600602,5720.64,Police and Crime Commissioner for Avon and Somerset
City of London,Corporate Services,Premises,Repairs and Maintenance,City of London Police,45208,RT2600605,9655.5,Stranders Electricial Limited
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45208,RT2600624,844.54,Matthew Clark Bibendum Limited 
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45208,RT2600631,540,Lillian Henley
City of London,National Lead Force,Third Party Payments,Other Establishments,City of London Police,45208,RT2600636,24702.36,The Police & Crime Commissioner For Norfolk 
City of London,National Lead Force,Third Party Payments,Other Establishments,City of London Police,45208,RT2600636,266067,The Police & Crime Commissioner For Norfolk 
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45208,RT2600641,700,Nafisah Baba
City of London,Innovation & Growth,Supplies  and  Services,Expenses,Innovation & Growth,45208,RT2600653,1770,Seasoned Events Limited
City of London,Schools Delegated Budget,Supplies  and  Services,Grants  and  Subscriptions,DCCS The Aldgate School,45208,RT2600654,3720,GROW Education Partners Ltd
City of London,CO&FO Division,Supplies  and  Services,Expenses,Barbican Centre,45208,RT2600665,750,Alpha Crew Ltd T/A Alpha Venue & Event People Ltd
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45208,RT2601371,708.95,Rebecca Switchenbank T/A Willow and Flo
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45208,RT2601383,600,IM2 Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45208,RT2601409,2299.1,McConnells (Midlands) Ltd
City of London,Capital Repayments,Premises,Repairs and Maintenance,Barbican Centre,45208,RT2601438,2250,Aquaflow Drainage Services Limited
City of London,Homelessness,Third Party Payments,Other Agencies,DCCS Fam & Young People,45208,RT2601455,53032,City Inn Express London Fields Limited
City of London,Homelessness,Third Party Payments,Other Agencies,DCCS Fam & Young People,45208,RT2601455,321,City Inn Express London Fields Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45208,RT2601462,62500,Eric Parry Architects Ltd
City of London,City Gardens,Supplies  and  Services,"Equipment, Furniture  and  Materials",Open Spaces,45208,RT2601467,1287,Timberplay Ltd
City of London,City Gardens,Supplies  and  Services,"Equipment, Furniture  and  Materials",Open Spaces,45208,RT2601467,128.7,Timberplay Ltd
City of London,Audience's Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45208,RT2601471,4430,Sarah Harvey Publicity Limited
City of London,Specialist Operations,Employees,Indirect Employee Expenses,City of London Police,45208,RT2601511,4230,College of Policing Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45208,RT2601525,2012.5,Constructure Ltd
City of London,Cemetery and Crematorium,Supplies  and  Services,Communications  and  Computing,Open Spaces,45208,RT2601528,620,Wesley Media T/A The Yaboo Company Ltd
City of London,Programming Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45208,RT2601531,255,Halo Lighting Limited
City of London,Programming Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45208,RT2601531,170,Halo Lighting Limited
City of London,Programming Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45208,RT2601531,70,Halo Lighting Limited
City of London,Programming Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45208,RT2601531,27.2,Halo Lighting Limited
City of London,Programming Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45208,RT2601531,20.4,Halo Lighting Limited
City of London,Programming Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45208,RT2601531,18.36,Halo Lighting Limited
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45208,RT2601550,1074.3,Hachette UK Distribution Limited
City of London,City Gardens,Supplies  and  Services,"Equipment, Furniture  and  Materials",Open Spaces,45208,RT2601556,1296,Branson Leisure Limited
City of London,City Gardens,Supplies  and  Services,"Equipment, Furniture  and  Materials",Open Spaces,45208,RT2601556,60,Branson Leisure Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45208,RT2601562,500,Logika Consultants Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45208,RT2601564,500,Logika Consultants Limited
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45208,RT2601576,1411.2,Berrington Pure Spring Water Limited
City of London,National Lead Force,Transport,Contract Hire and Operating Leases,City of London Police,45208,RT2601602,749.84,Enterprise Rent A Car UK Limited
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45208,RT2601671,1395,MJ Colyer Phillips Limited
City of London,Cemetery and Crematorium,Premises,Grounds Maintenance Costs,Open Spaces,45208,RT2601674,959.5,Bourne Amenity Ltd
City of London,Innovation & Growth,Supplies  and  Services,Grants  and  Subscriptions,Innovation & Growth,45208,RT2601690,15283.36,Westminster City Council 
City of London,Innovation & Growth,Supplies  and  Services,Grants  and  Subscriptions,Innovation & Growth,45208,RT2601691,6113.34,Westminster City Council 
City of London,New Spitalfields Market - All Divisions,Third Party Payments,Private Contractors,Spitalfields Market,45208,RT2602263,209900.32,Countrystyle Recycling Ltd
City of London,Corporate Services,Supplies  and  Services,Fees  and  Services,City of London Police,45208,RT2602265,6240,Cerastes Ltd
City of London,Visitor Services and City Information Centre,Supplies  and  Services,Fees  and  Services,Destination City,45208,RT2602266,960,Christine Jarvis
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45208,RT2602270,687.8,Joe Cool (UK) Limited
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45208,RT2602273,512.5,The Completist Ltd
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,City Surveyors,45208,RT2602275,1660.19,CommComm UK Limited
City of London,Local Policing,Supplies  and  Services,"Equipment, Furniture  and  Materials",City of London Police,45208,RT2602279,390,WA Products (UK) Limited T/A SceneSafe
City of London,Local Policing,Supplies  and  Services,"Equipment, Furniture  and  Materials",City of London Police,45208,RT2602279,260,WA Products (UK) Limited T/A SceneSafe
City of London,Local Policing,Supplies  and  Services,"Equipment, Furniture  and  Materials",City of London Police,45208,RT2602279,390,WA Products (UK) Limited T/A SceneSafe
City of London,Local Policing,Supplies  and  Services,"Equipment, Furniture  and  Materials",City of London Police,45208,RT2602279,130,WA Products (UK) Limited T/A SceneSafe
City of London,Local Policing,Supplies  and  Services,"Equipment, Furniture  and  Materials",City of London Police,45208,RT2602279,58.5,WA Products (UK) Limited T/A SceneSafe
City of London,Local Policing,Supplies  and  Services,"Equipment, Furniture  and  Materials",City of London Police,45208,RT2602279,84,WA Products (UK) Limited T/A SceneSafe
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,DCCS Housing,45208,RT2602288,12223.67,Etec Contract Services Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45208,RT2602299,7000,Emmaus Consulting Limited
City of London,Cemetery and Crematorium,Supplies  and  Services,Advertising/Miscellaneous expenses,Open Spaces,45208,RT2602302,1702.5,Food Service Associates (Henley) Ltd
City of London,Visitor Services and City Information Centre,Supplies  and  Services,Fees  and  Services,Destination City,45208,RT2602304,41000,Greenwich & Docklands Festivals
City of London,Climate Action (CF),Supplies  and  Services,Fees  and  Services,Innovation & Growth,45208,RT2602313,1675,Pitcher & Crow Ltd
City of London,Visitor Services and City Information Centre,Supplies  and  Services,Fees  and  Services,Destination City,45208,RT2602325,1756,Urban Crew Limited
City of London,Visitor Services and City Information Centre,Supplies  and  Services,Fees  and  Services,Destination City,45208,RT2602328,3048,Urban Crew Limited
City of London,Visitor Services and City Information Centre,Supplies  and  Services,Fees  and  Services,Destination City,45208,RT2602329,897,Urban Crew Limited
City of London,Visitor Services and City Information Centre,Supplies  and  Services,Fees  and  Services,Destination City,45208,RT2602331,676,Urban Crew Limited
City of London,Visitor Services and City Information Centre,Supplies  and  Services,Fees  and  Services,Destination City,45208,RT2602333,870.5,Urban Crew Limited
City of London,Visitor Services and City Information Centre,Supplies  and  Services,Fees  and  Services,Destination City,45208,RT2602334,1968,Urban Crew Limited
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45208,RT2602342,1009.5,Stefi Orazi Stuido Limited
City of London,Buildings Division,Premises,Water Services,Barbican Centre,45208,RT2602405,-118413.76,Anglian Water Business (National) Limited 
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602443,1628,TSG Building Services PLC
City of London,Windsor House,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602444,910.8,TSG Building Services PLC
City of London,Isledon House Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602445,1467.28,TSG Building Services PLC
City of London,Car Parking,Premises,Repairs and Maintenance,DCCS Barbican Estate,45208,RT2602463,565,J & H Fire Protection (UK) Ltd
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,3403.58,TSG Building Services PLC
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,3274.75,TSG Building Services PLC
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,3207.1,TSG Building Services PLC
City of London,Isledon House Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,1574.37,TSG Building Services PLC
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,1529.69,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,1102.08,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,944.64,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,865.92,TSG Building Services PLC
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,708.48,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,708.48,TSG Building Services PLC
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,708.48,TSG Building Services PLC
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,551.04,TSG Building Services PLC
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,502.65,TSG Building Services PLC
City of London,Windsor House,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,477.57,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,472.32,TSG Building Services PLC
City of London,Isledon House Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,472.32,TSG Building Services PLC
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,472.32,TSG Building Services PLC
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,472.32,TSG Building Services PLC
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,472.32,TSG Building Services PLC
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,465.05,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,393.6,TSG Building Services PLC
City of London,Dron House,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,393.6,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,393.6,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,389.84,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,358.51,TSG Building Services PLC
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,358.5,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,314.88,TSG Building Services PLC
City of London,Windsor House,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,314.88,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,314.88,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,314.88,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,314.64,TSG Building Services PLC
City of London,Isledon House Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,314.63,TSG Building Services PLC
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,314.63,TSG Building Services PLC
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,308.37,TSG Building Services PLC
City of London,Dron House,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,302.11,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,295.84,TSG Building Services PLC
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,289.56,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,239.44,TSG Building Services PLC
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,239.44,TSG Building Services PLC
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,239.43,TSG Building Services PLC
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,236.16,TSG Building Services PLC
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,236.16,TSG Building Services PLC
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,236.16,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,233.17,TSG Building Services PLC
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,233.16,TSG Building Services PLC
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,233.16,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,226.91,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,226.91,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,214.37,TSG Building Services PLC
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,214.36,TSG Building Services PLC
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,214.36,TSG Building Services PLC
City of London,Sydenham Hill Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,176.76,TSG Building Services PLC
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,176.76,TSG Building Services PLC
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,164.23,TSG Building Services PLC
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,157.44,TSG Building Services PLC
City of London,Sydenham Hill Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,157.44,TSG Building Services PLC
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,157.44,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,157.44,TSG Building Services PLC
City of London,Other Housing Services,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,157.44,TSG Building Services PLC
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,157.44,TSG Building Services PLC
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,157.44,TSG Building Services PLC
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,157.44,TSG Building Services PLC
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,151.7,TSG Building Services PLC
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,151.69,TSG Building Services PLC
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,145.43,TSG Building Services PLC
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,139.17,TSG Building Services PLC
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,139.17,TSG Building Services PLC
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,132.89,TSG Building Services PLC
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,126.63,TSG Building Services PLC
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,126.58,TSG Building Services PLC
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,120.37,TSG Building Services PLC
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45208,RT2602471,114.1,TSG Building Services PLC
