Body,Division of Service,Purpose of Expenditure,Merchant Category,Department,Payment Date,Transaction Code,Net Amount,Supplier Name
City of London,National Lead Force,Supplies  and  Services,"Equipment, Furniture  and  Materials",City of London Police,45124,74208473195000005215693,594,Government Events
City of London,National Lead Force,Supplies  and  Services,Communications  and  Computing,City of London Police,45124,74208473195000008022583,1485,Sp Mandatorytraining
City of London,Local Policing,Third Party Payments,Other Agencies,City of London Police,45124,74463663195571954397399,1028.34,The Hotel President
City of London,Local Policing,Supplies  and  Services,Fees  and  Services,City of London Police,45124,74463663195571954397399,28.28,Foreign Exchange Fee
City of London,Programming Division,Supplies  and  Services,Expenses,Barbican Centre,45124,74595193195111972431109,642.21,Mgallery
City of London,Programming Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45124,74595193195111972431109,17.66,Foreign Exchange Fee
City of London,Programming Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45124,74595193195112008192632,17.53,Foreign Exchange Fee
City of London,Programming Division,Supplies  and  Services,Expenses,Barbican Centre,45124,74595193195112008192632,637.37,Mgallery
City of London,CO&FO Division,Supplies  and  Services,Communications  and  Computing,Barbican Centre,45124,74609053196000010258385,500.38,Twilio.Com
City of London,Human Resources Division,Employees,Direct Employee Expenses,Barbican Centre,45124,RT2557807,978.95,Handle Recruitment Limited
City of London,Human Resources Division,Employees,Direct Employee Expenses,Barbican Centre,45124,RT2557817,978.95,Handle Recruitment Limited
City of London,Human Resources Division,Employees,Direct Employee Expenses,Barbican Centre,45124,RT2557819,978.95,Handle Recruitment Limited
City of London,Human Resources Division,Employees,Direct Employee Expenses,Barbican Centre,45124,RT2557821,978.95,Handle Recruitment Limited
City of London,Human Resources Division,Employees,Direct Employee Expenses,Barbican Centre,45124,RT2557824,783.16,Handle Recruitment Limited
City of London,Sydenham Hill Estate,Premises,Rates,DCCS Housing,45124,RT2561164,1498.2,London Borough of Lewisham
City of London,Street Cleansing,Supplies  and  Services,Fees  and  Services,Built Environment,45124,RT2567082,4495,Keep Britain Tidy 
City of London,Animal Health Services,Supplies  and  Services,"Printing, Stationery  and  General Office Exps",Markets & Consumer Ptn,45124,RT2568108,329.9,Banner Group Limited
City of London,Animal Health Services,Supplies  and  Services,"Printing, Stationery  and  General Office Exps",Markets & Consumer Ptn,45124,RT2568108,92.9,Banner Group Limited
City of London,Animal Health Services,Supplies  and  Services,"Printing, Stationery  and  General Office Exps",Markets & Consumer Ptn,45124,RT2568108,25.05,Banner Group Limited
City of London,Animal Health Services,Supplies  and  Services,"Printing, Stationery  and  General Office Exps",Markets & Consumer Ptn,45124,RT2568108,16.12,Banner Group Limited
City of London,Animal Health Services,Supplies  and  Services,"Printing, Stationery  and  General Office Exps",Markets & Consumer Ptn,45124,RT2568108,16.12,Banner Group Limited
City of London,Animal Health Services,Supplies  and  Services,"Printing, Stationery  and  General Office Exps",Markets & Consumer Ptn,45124,RT2568108,7.92,Banner Group Limited
City of London,Animal Health Services,Supplies  and  Services,"Printing, Stationery  and  General Office Exps",Markets & Consumer Ptn,45124,RT2568108,7.89,Banner Group Limited
City of London,Animal Health Services,Supplies  and  Services,"Printing, Stationery  and  General Office Exps",Markets & Consumer Ptn,45124,RT2568108,7.89,Banner Group Limited
City of London,Local Policing,Transport,Contract Hire and Operating Leases,City of London Police,45124,RT2568146,1277.59,Enterprise Rent A Car UK Limited
City of London,Cost Of Collection,Supplies  and  Services,"Printing, Stationery  and  General Office Exps",Chamberlains,45124,RT2568488,1503.42,DSI Billing Services Limited
City of London,CL and BHE(City Fund) Estate,Premises,Rents,City Surveyors,45124,RT2568563,15692.5,CBRE Limited
City of London,Housing HRA Direct,Supplies  and  Services,Fees  and  Services,DCCS Barbican Estate,45124,RT2568641,17325,Gravitas Recruitment Group Limited
City of London,Waste Disposal,Third Party Payments,Private Contractors,Built Environment,45124,RT2570748,7083.33,Veolia ES (UK) Limited 
City of London,Waste Disposal,Third Party Payments,Private Contractors,Built Environment,45124,RT2570748,-1752.33,Veolia ES (UK) Limited 
City of London,Rechargeable Works (CL and BHE/SVY),Supplies  and  Services,Fees  and  Services,City Surveyors,45124,RT2571512,12500,Avison Young (UK) Limited 
City of London,Climate Action (CF),Supplies  and  Services,Fees  and  Services,Built Environment,45124,RT2571553,34384,Ove Arup & Partners Limited
City of London,Climate Action (CF),Supplies  and  Services,Fees  and  Services,Built Environment,45124,RT2571553,656,Ove Arup & Partners Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,DCCS Housing,45124,RT2571567,39000,Faithful+Gould Limited 
City of London,CO&FO Division,Supplies  and  Services,Communications  and  Computing,Barbican Centre,45124,RT2573299,1411.44,Verizon UK Ltd 
City of London,CO&FO Division,Supplies  and  Services,Communications  and  Computing,Barbican Centre,45124,RT2573299,-615.82,Verizon UK Ltd 
City of London,Barbican Own Events,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45124,RT2573384,501.15,White Light Limited 
City of London,London Metropolitan Archives,Supplies  and  Services,Communications  and  Computing,"LMA, SBREC & Guildhall Library",45124,RT2573407,870,Royal Mail Group Ltd
City of London,Rechargeable Works (Planning/ENV),Premises,Repairs and Maintenance,Built Environment,45124,RT2573426,2898,F M Conway Ltd
City of London,National Lead Force,Employees,Direct Employee Expenses,City of London Police,45124,RT2573429,3097.51,Reed Specialist Recruitment Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45124,RT2573471,29881.3,F M Conway Ltd
City of London,Landlords Services,Premises,Repairs and Maintenance,DCCS Barbican Estate,45124,RT2573472,4072.07,F M Conway Ltd
City of London,Rechargeable Works (Planning/ENV),Premises,Repairs and Maintenance,Built Environment,45124,RT2573475,1740.86,F M Conway Ltd
City of London,Street Scene,Supplies  and  Services,Fees  and  Services,Open Spaces,45124,RT2573526,721.76,Allied Publicity Services (Manchester) Limited 
City of London,CO&FO Division,Supplies  and  Services,Expenses,Barbican Centre,45124,RT2573546,1519.44,Allied Publicity Services (Manchester) Limited 
City of London,Corporate Services,Supplies  and  Services,"Equipment, Furniture  and  Materials",City Surveyors,45124,RT2573600,4031.39,ISS Mediclean Limited
City of London,Corporate Services,Employees,Direct Employee Expenses,City of London Police,45124,RT2573802,2780,Allen Lane Ltd 
City of London,CL and BHE(City Fund) Estate,Premises,Rates,City Surveyors,45124,RT2573813,5489,London Borough of Islington
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45124,RT2573839,1067.11,The Book Service Ltd 
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45124,RT2573854,2391.66,Boutinot Ltd
City of London,Waste Disposal,Third Party Payments,Private Contractors,Built Environment,45124,RT2573909,110769.23,Cory Environmental Limited
City of London,Waste Disposal,Third Party Payments,Private Contractors,Built Environment,45124,RT2573909,1461.54,Cory Environmental Limited
City of London,Waste Disposal,Third Party Payments,Private Contractors,Built Environment,45124,RT2573909,-123.2,Cory Environmental Limited
City of London,Waste Disposal,Third Party Payments,Private Contractors,Built Environment,45124,RT2573909,-5424.33,Cory Environmental Limited
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45124,RT2574038,787.5,IMP Group Ltd T/A Afropop Socks
City of London,Isledon House Estate,Premises,Water Services,DCCS Housing,45124,RT2574069,1131.23,Anglian Water Business (National) Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Water Services,City Surveyors,45124,RT2574080,502.02,Anglian Water Business (National) Limited 
City of London,New Spitalfields Market - All Divisions,Premises,Repairs and Maintenance,Spitalfields Market,45124,RT2574350,1185,CarbonBit Limited
City of London,New Spitalfields Market - All Divisions,Premises,Repairs and Maintenance,Spitalfields Market,45124,RT2574350,225,CarbonBit Limited
City of London,Barbican and Community Libraries,Employees,Indirect Employee Expenses,DCCS Libraries,45124,RT2574359,975,Jo Walley Coaching
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45124,RT2574365,815,King and McGaw Ltd
City of London,Cemetery and Crematorium,Premises,Water Services,Open Spaces,45124,RT2574375,10850.54,Anglian Water Business (National) Limited 
City of London,Schools Delegated Budget,Premises,Water Services,DCCS The Aldgate School,45124,RT2574428,877.08,Anglian Water Business (National) Limited 
City of London,Avondale Square Estate,Premises,Water Services,DCCS Housing,45124,RT2574582,1140.98,Anglian Water Business (National) Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Water Services,City Surveyors,45124,RT2574586,880,Anglian Water Business (National) Limited 
City of London,Schools Delegated Budget,Supplies  and  Services,Fees  and  Services,DCCS The Aldgate School,45124,RT2574662,1440,Natasha Tucker 
City of London,Technical Services,Employees,Direct Employee Expenses,DCCS Housing,45124,RT2574742,2000,PP Recruitment Limited
City of London,Technical Services,Employees,Direct Employee Expenses,DCCS Housing,45124,RT2574742,500,PP Recruitment Limited
City of London,Buildings Division,Premises,Water Services,Barbican Centre,45124,RT2574753,14132.54,Anglian Water Business (National) Limited 
City of London,Central Criminal Court (CF),Premises,Water Services,Central Criminal Court,45124,RT2574755,10762.76,Anglian Water Business (National) Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Water Services,City Surveyors,45124,RT2574765,3858.69,Anglian Water Business (National) Limited 
City of London,New Spitalfields Market - All Divisions,Premises,Water Services,Spitalfields Market,45124,RT2574766,1600.6,Anglian Water Business (National) Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45124,RT2574963,694.82,Brook Green Supply Limited
City of London,Programming Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45124,RT2575013,805,Terry Tew Sound & Light Limited
City of London,Programming Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45124,RT2575013,150,Terry Tew Sound & Light Limited
City of London,Cost Of Collection,Supplies  and  Services,Communications  and  Computing,Chamberlains,45124,RT2575087,1200,Civica UK Ltd 
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45124,RT2575283,1430,Public Works Limited
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45124,RT2575614,750,Jem Finer
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45124,RT2575615,500,Alya Shakir Al-Sultani
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,DCCS Housing,45124,RT2575632,39000,Faithful+Gould Limited 
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45124,RT2575890,3500,Sian Griffiths
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45124,RT2575956,1739.7,The Drinks Club Ltd
City of London,Innovation & Growth,Supplies  and  Services,Fees  and  Services,Innovation & Growth,45124,RT2575972,10052.45,Ingeus UK Ltd
City of London,Barbican Own Events,Supplies  and  Services,"Printing, Stationery  and  General Office Exps",Barbican Centre,45124,RT2575987,915,Jays Display Services
City of London,Barbican Own Events,Transport,Contract Hire and Operating Leases,Barbican Centre,45124,RT2575994,730,Leebra Services Ltd
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45124,RT2576005,1440,Cheek by Jowl Theatre Company Ltd
City of London,Barbican and Community Libraries,Supplies  and  Services,Books,DCCS Libraries,45124,RT2576011,696.1,Willis News Distribution Ltd
City of London,Innovation & Growth,Supplies  and  Services,Fees  and  Services,Innovation & Growth,45124,RT2576038,48440,Institute for Employment Studies
City of London,Innovation & Growth,Supplies  and  Services,Fees  and  Services,Innovation & Growth,45124,RT2576038,1500,Institute for Employment Studies
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45124,RT2576053,775.92,Brixton Brewery Limited
City of London,Visitor Services and City Information Centre,Supplies  and  Services,Fees  and  Services,Innovation & Growth,45124,RT2576066,6300,Kerry Law T/A KL PR + Communications
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45124,RT2576070,900,Katrina Mitchell
City of London,Innovation & Growth,Supplies  and  Services,Fees  and  Services,Innovation & Growth,45124,RT2576071,10458.89,Bloom Procurement Services Ltd 
City of London,Service Charge Account,Premises,Repairs and Maintenance,Barbican Centre,45124,RT2576072,7495,Fountaineers Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Barbican Centre,45124,RT2576073,16288.12,DBS Design Contracts Ltd
City of London,Innovation & Growth,Supplies  and  Services,Fees  and  Services,Innovation & Growth,45124,RT2576074,4000,Emma Whitton
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,DCCS Housing,45124,RT2576075,182206.21,Etec Contract Services Limited
City of London,Programming Division,Employees,Direct Employee Expenses,Barbican Centre,45124,RT2576079,715.47,Artisan People Group Ltd
City of London,Local Policing,Employees,Direct Employee Expenses,City of London Police,45124,RT2576081,5395.68,Access UK Limited
City of London,Innovation & Growth,Supplies  and  Services,Expenses,Innovation & Growth,45124,RT2576084,7972.7,CH & Co Catering Ltd 
City of London,Corporate Services,Third Party Payments,Private Contractors,City of London Police,45124,RT2576089,5584.79,Police and Crime Commissioner for Avon and Somerset
City of London,Homelessness,Third Party Payments,Other Agencies,DCCS Fam & Young People,45124,RT2576093,27780,ZFA Ltd
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45124,RT2576094,596.16,Teqex Ltd
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45124,RT2576094,7.5,Teqex Ltd
City of London,Programming Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45124,RT2576103,2000,Earth Music Agency Ltd
City of London,Communications,Supplies  and  Services,Advertising/Miscellaneous expenses,Town Clerks,45124,RT2576114,1250,City AM Ltd
City of London,Corporate Services,Premises,Repairs and Maintenance,City of London Police,45124,RT2576121,1310,The Office of the Police & Crime Commissioner for Warwickshire 
City of London,Corporate Services,Premises,Repairs and Maintenance,City of London Police,45124,RT2576124,786,The Office of the Police & Crime Commissioner for Warwickshire 
City of London,Local Policing,Supplies  and  Services,Fees  and  Services,City of London Police,45124,RT2576126,830,REDACTED PERSONAL DATA
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45124,RT2576131,1053.83,Matthew Clark Bibendum Limited 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,DCCS Housing,45124,RT2576132,194807.43,Etec Contract Services Limited
City of London,Supervision and Management,Supplies  and  Services,Expenses,DCCS Barbican Estate,45124,RT2576138,695.76,REDACTED PERSONAL DATA
City of London,CO&FO Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45124,RT2576145,4915.65,MrConsultantUK Ltd 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City of London Police,45124,RT2576146,2900,Motorola Solutions UK Limited
City of London,Street Scene,Supplies  and  Services,Fees  and  Services,Built Environment,45124,RT2576149,1443.75,Lacuna PR Limited
City of London,Street Scene,Supplies  and  Services,Fees  and  Services,Built Environment,45124,RT2576150,8350,Lacuna PR Limited
City of London,Specialist Operations,Supplies  and  Services,Fees  and  Services,City of London Police,45124,RT2576156,725,National Crime Agency 
City of London,Climate Action (CF),Supplies  and  Services,Fees  and  Services,Innovation & Growth,45124,RT2576184,798.28,S2U Limited
City of London,Off Street Parking,Premises,Repairs and Maintenance,Built Environment,45124,RT2576203,5146.55,Skanska Construction UK Ltd
City of London,Programming Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45124,RT2576204,808.73,Sony Pictures Releasing
City of London,Child Social Care,Supplies  and  Services,Fees  and  Services,DCCS Fam & Young People,45124,RT2576213,660,iPeople Solutions Limited T/A Action First
City of London,Supporting People,Supplies  and  Services,Grants  and  Subscriptions,DCCS Housing,45124,RT2576227,578.76,London Borough of Camden
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45124,RT2576239,4625,Netpex Ltd
City of London,Occupational Therapy,Third Party Payments,Other Agencies,DCCS Adult Services,45124,RT2576242,1216.8,OneCare UK Ltd
City of London,Occupational Therapy,Third Party Payments,Other Agencies,DCCS Adult Services,45124,RT2576244,1629.6,OneCare UK Ltd
City of London,Occupational Therapy,Third Party Payments,Other Agencies,DCCS Adult Services,45124,RT2576250,1088.4,OneCare UK Ltd
City of London,Occupational Therapy,Third Party Payments,Other Agencies,DCCS Adult Services,45124,RT2576251,811.2,OneCare UK Ltd
City of London,Occupational Therapy,Third Party Payments,Other Agencies,DCCS Adult Services,45124,RT2576252,1174.2,OneCare UK Ltd
City of London,Occupational Therapy,Third Party Payments,Other Agencies,DCCS Adult Services,45124,RT2576253,1101.6,OneCare UK Ltd
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45124,RT2576255,1017.5,OneCare UK Ltd
City of London,Occupational Therapy,Third Party Payments,Other Agencies,DCCS Adult Services,45124,RT2576256,1123.2,OneCare UK Ltd
City of London,Occupational Therapy,Third Party Payments,Other Agencies,DCCS Adult Services,45124,RT2576257,1230,OneCare UK Ltd
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45124,RT2576258,512.4,OneCare UK Ltd
City of London,Occupational Therapy,Third Party Payments,Other Agencies,DCCS Adult Services,45124,RT2576259,2665.8,OneCare UK Ltd
City of London,Older People,Third Party Payments,Other Agencies,DCCS Adult Services,45124,RT2576261,735,REDACTED PERSONAL DATA
City of London,Programming Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45124,RT2576269,5616.17,Universal Pictures International UK & Eire Ltd
City of London,Specialist Operations,Employees,Indirect Employee Expenses,City of London Police,45124,RT2576283,672,College of Policing Ltd
City of London,CO&FO Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45124,RT2576284,1560,Sternberg Clarke Limited
City of London,Corporate Services,Supplies  and  Services,Communications  and  Computing,City of London Police,45124,RT2576290,3735,Alert Cascade Limited
City of London,Corporate Services,Supplies  and  Services,Fees  and  Services,City of London Police,45124,RT2576303,4428.57,Churches Fire Security Ltd
City of London,Buildings Division,Employees,Direct Employee Expenses,Barbican Centre,45124,RT2576315,978.95,Handle Recruitment Limited
City of London,Programming Division,Supplies  and  Services,Expenses,Barbican Centre,45125,24906043198041600084389,1528.47,Casa Del Mar Hotl
City of London,Programming Division,Supplies  and  Services,Expenses,Barbican Centre,45125,24906043198041600084389,42.03,Foreign Exchange Fee
City of London,Audience's Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45125,74007053199910008630434,2996,London Hearts
City of London,Port and Launches,Supplies  and  Services,Grants  and  Subscriptions,Built Environment,45125,74056573199160010006499,922.5,Www.Bva.Co.Uk
City of London,Port and Launches,Supplies  and  Services,Grants  and  Subscriptions,Built Environment,45125,74056573199160010006507,922.5,Www.Bva.Co.Uk
City of London,Child Social Care,Third Party Payments,Other Agencies,DCCS Fam & Young People,45125,74208473198000008798619,746.75,Smc Coach Hire Ltd
City of London,Barbican Own Events,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45125,74838563199920009531955,896.67,Mediaco
City of London,Barbican Own Events,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45125,74838563199920009532136,833.33,Mediaco
City of London,Corporate Services,Supplies  and  Services,Grants  and  Subscriptions,City of London Police,45126,RT2542677,39214.1,Everbridge Europe Limited
City of London,Early Years and Primary Education,Third Party Payments,Other Establishments,DCCS Fam & Young People,45126,RT2542747,27224,Hd City Ltd
City of London,Early Years and Primary Education,Third Party Payments,Other Establishments,DCCS Fam & Young People,45126,RT2542747,1476,Hd City Ltd
City of London,National Lead Force,Supplies  and  Services,"Equipment, Furniture  and  Materials",City of London Police,45126,RT2553235,500,Kemp Signs Ltd
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45126,RT2558340,45,Barrie Bookkeeping & Payroll Solutions Ltd
City of London,London Business Rate Pool,Third Party Payments,Other Local Authorities,Chamberlains,45126,RT2560224,219279.16,London Borough of Lambeth
City of London,National Lead Force,Supplies  and  Services,Communications  and  Computing,City of London Police,45126,RT2568779,849.72,Probrand Limited
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45126,RT2568795,543.02,TSG Building Services PLC
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45126,RT2568806,705.6,TSG Building Services PLC
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45126,RT2568807,762,TSG Building Services PLC
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45126,RT2568809,534.78,TSG Building Services PLC
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45126,RT2568817,1721.25,TSG Building Services PLC
City of London,Isledon House Estate,Premises,Repairs and Maintenance,DCCS Housing,45126,RT2568818,1151.01,TSG Building Services PLC
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45126,RT2568819,2459.81,TSG Building Services PLC
City of London,Barbican and Community Libraries,Supplies  and  Services,Books,DCCS Libraries,45126,RT2569675,843,Askews & Holts Library Services Ltd
City of London,Corporate and Democratic Core - TC,Supplies  and  Services,"Equipment, Furniture  and  Materials",Town Clerks,45126,RT2569845,940,Kemp Signs Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45126,RT2571278,637.43,NPower Business 
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45126,RT2571280,658.68,NPower Business 
City of London,York Way Estate,Premises,Energy costs,DCCS Housing,45126,RT2571675,23729.13,Total Gas & Power Ltd
City of London,Middlesex Street Estate,Premises,Energy costs,DCCS Housing,45126,RT2571678,23231.1,Total Gas & Power Ltd
City of London,Supervision and Management -General,Premises,Energy costs,DCCS Barbican Estate,45126,RT2571683,661.04,Total Gas & Power Ltd
City of London,Golden Lane Estate,Premises,Energy costs,DCCS Housing,45126,RT2571687,6477.9,Total Gas & Power Ltd
City of London,Avondale Square Estate,Premises,Energy costs,DCCS Housing,45126,RT2571689,1401.24,Total Gas & Power Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45126,RT2572809,369969.86,Total Gas & Power Ltd
City of London,Building Control,Employees,Indirect Employee Expenses,COL School,45126,RT2573326,680,Peoplescout Limited 
City of London,Building Control,Employees,Indirect Employee Expenses,COL School,45126,RT2573326,675,Peoplescout Limited 
City of London,Building Control,Employees,Indirect Employee Expenses,COL School,45126,RT2573326,499,Peoplescout Limited 
City of London,Building Control,Employees,Indirect Employee Expenses,COL School,45126,RT2573326,441,Peoplescout Limited 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45126,RT2573328,966.5,JBA Management Ltd T/A John Burke Associates
City of London,Innovation & Growth,Employees,Direct Employee Expenses,Innovation & Growth,45126,RT2573333,3836.9,Office Angels Ltd
City of London,Innovation & Growth,Employees,Direct Employee Expenses,Innovation & Growth,45126,RT2573335,3733.2,Office Angels Ltd
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45126,RT2573399,511.29,Brake Bros Ltd 
City of London,Programming Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45126,RT2573583,2735.77,Sony Pictures Releasing
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45126,RT2573583,244.34,Sony Pictures Releasing
City of London,Central Criminal Court (CF),Premises,Repairs and Maintenance,City Surveyors,45126,RT2573613,1065,CH & Co Catering Ltd 
City of London,Barbican Own Events,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45126,RT2573890,789.6,White Light Limited 
City of London,Barbican Own Events,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45126,RT2573890,136,White Light Limited 
City of London,Adult Social Care,Supplies  and  Services,Communications  and  Computing,DCCS Adult Services,45126,RT2573962,1500,Venn Group Limited
City of London,CO&FO Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45126,RT2574013,1000,Ian Tillotson
City of London,Highways,Premises,Repairs and Maintenance,Built Environment,45126,RT2574049,38514.34,F M Conway Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45126,RT2574051,16444.48,F M Conway Ltd
City of London,Highways,Premises,Repairs and Maintenance,Built Environment,45126,RT2574094,29080.35,F M Conway Ltd
City of London,Community Safety Team,Supplies  and  Services,Fees  and  Services,DCCS Fam & Young People,45126,RT2574101,1750,G2V Recruitment Group Limited
City of London,Highways,Premises,Repairs and Maintenance,Built Environment,45126,RT2574103,21634.06,F M Conway Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45126,RT2574115,98952.73,F M Conway Ltd
City of London,London Business Rate Pool,Supplies  and  Services,Fees  and  Services,Chamberlains,45126,RT2574163,49950,LG Futures Limited 
City of London,Traffic Management,Third Party Payments,Private Contractors,Built Environment,45126,RT2574262,1470.28,Marston's Plc 
City of London,Traffic Management,Third Party Payments,Private Contractors,Built Environment,45126,RT2574263,1092.68,Marston's Plc 
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45126,RT2574296,-875.11,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45126,RT2574297,-3531.03,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45126,RT2574298,-4014.5,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45126,RT2574299,-6405.38,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45126,RT2574300,-6507.74,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45126,RT2574301,-5083.73,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45126,RT2574302,-5025.14,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45126,RT2574303,-6265.27,Total Gas & Power Ltd
City of London,Service Charge Account,Premises,Energy costs,DCCS Barbican Estate,45126,RT2574304,-5659.89,Total Gas & Power Ltd
City of London,Adult and Community Learning,Supplies  and  Services,Fees  and  Services,DCCS Adult Services,45126,RT2574424,8575,Techtalent Academy Ltd
City of London,Adult and Community Learning,Supplies  and  Services,Fees  and  Services,DCCS Adult Services,45126,RT2574425,9800,Techtalent Academy Ltd
City of London,Animal Health Services,Premises,Cleaning and Domestic Supplies,Markets & Consumer Ptn,45126,RT2574602,460.8,Arco Limited
City of London,Animal Health Services,Premises,Cleaning and Domestic Supplies,Markets & Consumer Ptn,45126,RT2574602,460.8,Arco Limited
City of London,Animal Health Services,Premises,Cleaning and Domestic Supplies,Markets & Consumer Ptn,45126,RT2574602,460.8,Arco Limited
City of London,Animal Health Services,Premises,Cleaning and Domestic Supplies,Markets & Consumer Ptn,45126,RT2574602,460.8,Arco Limited
City of London,Animal Health Services,Premises,Cleaning and Domestic Supplies,Markets & Consumer Ptn,45126,RT2574602,-115.2,Arco Limited
City of London,Animal Health Services,Premises,Cleaning and Domestic Supplies,Markets & Consumer Ptn,45126,RT2574602,-115.2,Arco Limited
City of London,Animal Health Services,Premises,Cleaning and Domestic Supplies,Markets & Consumer Ptn,45126,RT2574602,-115.2,Arco Limited
City of London,Animal Health Services,Premises,Cleaning and Domestic Supplies,Markets & Consumer Ptn,45126,RT2574602,-115.2,Arco Limited
City of London,Public Health,Supplies  and  Services,Fees  and  Services,DCCS Adult Services,45126,RT2574657,973,Chelsea and Westminster Hospital NHS Foundation Trust
