Body Name,Supplier Name,Supplier Code,Transaction Ref/No,Payment Date,Gross Value (Detail),Vat Amount,Service Label,Service code,Expenditure Code,Expenditure Category,Service Division,,Directorate,Directorate Description,Department,Department Description,Sub Team,Sub Team Description
Blackpool Council,Pay Partners Limited Client Account,1005368,16095,09/05/2023,253,0,Alcohol Abuse Residential,20300,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Ltd Client Account,1003934,16096,09/05/2023,"1,223.70",0,Ongoing Direct Payments,20416,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Limited Client Account,1005146,16097,09/05/2023,"1,650.22",0,Ongoing Direct Payment,20218,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Limited Client Account,1005757,16098,09/05/2023,916.6,0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Ltd Client Account,1003385,16099,09/05/2023,"2,208.00",0,Personal Health - Direct Payme,20040,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,ADBSUP,Business Support,ADBSUP2,Business Support
Blackpool Council,Paypacket Limited Client Account,1006110,16100,09/05/2023,"1,207.32",0,Ongoing Direct Payment,20116,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Ltd Client Account,1003976,16101,09/05/2023,309.66,0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Ltd Client Account,1003741,16102,09/05/2023,"1,605.18",0,Ongoing Direct Payments,20344,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,REDACTED PERSONAL DATA,1003371,16103,09/05/2023,578.92,0,Personal Health - Direct Payme,20040,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,ADBSUP,Business Support,ADBSUP2,Business Support
Blackpool Council,REDACTED PERSONAL DATA,1001649,16105,09/05/2023,"2,324.33",0,Ongoing Direct Payments,20454,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Limited Client Account,1006369,16106,09/05/2023,"1,140.84",0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Paypartners Limited Client Account,1006425,16107,09/05/2023,529.82,0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Paypacket Limited Client Account,1004689,16108,09/05/2023,516.74,0,Ongoing Direct Payments,20344,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,REDACTED PERSONAL DATA,1001741,16109,09/05/2023,"3,874.58",0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Limited Client Account,1006729,16110,09/05/2023,761.28,0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Paypartners Limited Client Account,1006671,16111,09/05/2023,"3,048.44",0,Personal Health - Direct Payme,20040,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,ADBSUP,Business Support,ADBSUP2,Business Support
Blackpool Council,REDACTED PERSONAL DATA,1002068,16112,09/05/2023,"1,767.06",0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,REDACTED PERSONAL DATA,1001317,16113,09/05/2023,936.14,0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Ltd Client Account,1003252,16114,09/05/2023,981.74,0,Ongoing Direct Payment,20218,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Paypacket Limited Client Account,1005306,16115,09/05/2023,"1,318.08",0,Personal Health - Direct Payme,20040,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,ADBSUP,Business Support,ADBSUP2,Business Support
Blackpool Council,REDACTED PERSONAL DATA,1005309,16116,09/05/2023,"1,149.60",0,Ongoing Direct Payments,20472,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Ltd Client Account,1002267,16117,09/05/2023,517.8,0,Ongoing Direct Payment,20133,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Limited Client Account,1005365,16118,09/05/2023,587.62,0,Ongoing Direct Payments,20344,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Paypartners Limited Client Account,1003400,16119,09/05/2023,"2,026.90",0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Limited Client Account,1005143,16120,09/05/2023,739.42,0,Ongoing Direct Payments,20416,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Limited Client Account,1005439,16121,09/05/2023,954.42,0,Ongoing Direct Payments,20454,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Ltd Client Account,1003195,16122,09/05/2023,338.42,0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Ltd Client Account,1003195,16123,09/05/2023,419.39,0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Ltd Client Account,1004438,16124,09/05/2023,"2,055.02",0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Ltd Client Account,1002822,16125,09/05/2023,"1,140.82",0,Ongoing Direct Payments,20416,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Dace At People First,1005481,16126,09/05/2023,"9,358.51",0,Personal Health - Direct Payme,20040,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,ADBSUP,Business Support,ADBSUP2,Business Support
Blackpool Council,REDACTED PERSONAL DATA,1004949,16127,09/05/2023,924.24,0,Ongoing Direct Payment,20218,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Limited Client Account,1005680,16128,09/05/2023,567.95,0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Paypacket Limited Client Account,1004921,16129,09/05/2023,632.12,0,Ongoing Direct Payments,20416,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Limited Client Account,1005678,16130,09/05/2023,819.1,0,Ongoing Direct Payments,20472,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,REDACTED PERSONAL DATA,1004716,16131,09/05/2023,"2,550.86",0,Ongoing Direct Payment,20179,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Limited Client Account,1005141,16132,09/05/2023,"1,093.62",0,Ongoing Direct Payments,20344,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,REDACTED PERSONAL DATA,1005857,16133,09/05/2023,"8,668.60",0,Personal Health - Direct Payme,20040,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,ADBSUP,Business Support,ADBSUP2,Business Support
Blackpool Council,REDACTED PERSONAL DATA,1005860,16134,09/05/2023,"1,455.68",0,Personal Health - Direct Payme,20040,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,ADBSUP,Business Support,ADBSUP2,Business Support
Blackpool Council,Paypartners Limited Client Account,1006024,16135,09/05/2023,416.38,0,Ongoing Direct Payments,20416,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Paypartners Limited Client Account,1005338,16137,09/05/2023,"2,340.54",0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Disability Positive,1006111,16138,09/05/2023,"5,892.04",0,Personal Health - Direct Payme,20040,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,ADBSUP,Business Support,ADBSUP2,Business Support
Blackpool Council,REDACTED PERSONAL DATA,1001224,16139,09/05/2023,573.28,0,Ongoing Direct Payments,20344,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Ltd Client Account,1004082,16140,09/05/2023,"1,495.34",0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Limited Client Account,1006271,16141,09/05/2023,793.94,0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Limited Client Account,1006218,16142,09/05/2023,"1,883.84",0,Personal Health - Direct Payme,20040,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,ADBSUP,Business Support,ADBSUP2,Business Support
Blackpool Council,Pay Partners Limited Client Account,1006270,16143,09/05/2023,"2,306.00",0,Personal Health - Direct Payme,20040,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,ADBSUP,Business Support,ADBSUP2,Business Support
Blackpool Council,Pay Partners Limited Client Account,1006305,16144,09/05/2023,287.94,0,Ongoing Direct Payments,20416,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Paypacket Limited Client Account,1006323,16145,09/05/2023,"6,892.68",0,Personal Health - Direct Payme,20040,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,ADBSUP,Business Support,ADBSUP2,Business Support
Blackpool Council,REDACTED PERSONAL DATA,1001136,16147,09/05/2023,"2,303.14",0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Paypartners Limited Client Account,1006606,16148,09/05/2023,320.77,0,Ongoing Direct Payments,20501,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Ltd Client Account,1004353,16149,09/05/2023,"1,552.16",0,Personal Health - Direct Payme,20040,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,ADBSUP,Business Support,ADBSUP2,Business Support
Blackpool Council,Your Life Your Way,1006609,16150,09/05/2023,"5,729.92",0,Personal Health - Direct Payme,20040,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,ADBSUP,Business Support,ADBSUP2,Business Support
Blackpool Council,REDACTED PERSONAL DATA,1002371,16151,09/05/2023,"3,566.28",0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Paypartners Limited Client Account,1006607,16152,09/05/2023,475.02,0,Ongoing Direct Payments,20472,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Limited Client Account,1006730,16153,09/05/2023,740.66,0,Ongoing Direct Payments,20416,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Paypartners Ltd Client Account,1002283,16154,09/05/2023,"1,499.66",0,Ongoing Direct Payments,20454,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Ltd Client Account,1003988,16157,09/05/2023,"1,890.72",0,Personal Health - Direct Payme,20040,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,ADBSUP,Business Support,ADBSUP2,Business Support
Blackpool Council,Paypartners Limited Client Account,1006133,16158,09/05/2023,740.66,0,Ongoing Direct Payment,20133,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Paypartners Limited Client Account,1007005,16160,09/05/2023,414.46,0,Ongoing Direct Payments,20416,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Paypartners Ltd Clients Account,1002797,16161,09/05/2023,386.46,0,Ongoing Direct Payments,20433,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,REDACTED PERSONAL DATA,1002702,16162,09/05/2023,359.96,0,Ongoing Direct Payments,20472,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Alocura Ltd Client Account - My Life Legacy,1007185,16165,09/05/2023,"26,665.68",0,Personal Health - Direct Payme,20040,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,ADBSUP,Business Support,ADBSUP2,Business Support
Blackpool Council,Paypartners Limited Client Account,1007184,16166,09/05/2023,"2,385.40",0,Personal Health - Direct Payme,20040,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,ADBSUP,Business Support,ADBSUP2,Business Support
Blackpool Council,Pay Partners Ltd Client Account,1004149,16168,09/05/2023,298.68,0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Limited Client Account,1007354,16169,09/05/2023,"1,044.26",0,Ongoing Direct Payment,20133,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,REDACTED PERSONAL DATA,1003783,16170,09/05/2023,516.86,0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Paypartners Limited Client Account,1006670,16171,09/05/2023,953.02,0,Ongoing Direct Payments,20454,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Paypartners Ltd Client Account,1002926,16172,09/05/2023,498.5,0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Ltd Client Account,1003602,16173,09/05/2023,665.4,0,Ongoing Direct Payment,20194,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,REDACTED PERSONAL DATA,1001893,16175,09/05/2023,807.44,0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Paypartners Ltd Client Account,1001860,16176,09/05/2023,"1,261.74",0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Ltd Client Account,1003488,16177,09/05/2023,815.92,0,Personal Health - Direct Payme,20040,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,ADBSUP,Business Support,ADBSUP2,Business Support
Blackpool Council,Paypartners Limited Client Account,1007269,16178,09/05/2023,538.26,0,Ongoing Direct Payment,20133,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,REDACTED PERSONAL DATA,1002159,16179,09/05/2023,693.26,0,Ongoing Direct Payment,20133,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Paypartners Limited Client Account,1007183,16180,09/05/2023,"2,784.44",0,Personal Health - Direct Payme,20040,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,ADBSUP,Business Support,ADBSUP2,Business Support
Blackpool Council,Pay Partners Ltd Client Account,1003464,16182,09/05/2023,"1,248.02",0,Ongoing Direct Payments,20416,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Paypartners Ltd Client Account,1002839,16183,09/05/2023,"1,357.86",0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Ltd Client Account,1003749,16184,09/05/2023,"1,248.02",0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,REDACTED PERSONAL DATA,1004336,16185,09/05/2023,919,0,Ongoing Direct Payments,20433,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Paypartners Ltd Client Account,1002618,16186,09/05/2023,710.5,0,Ongoing Direct Payment,20133,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Ltd Client Account,1002998,16187,09/05/2023,"1,942.02",0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,REDACTED PERSONAL DATA,1002018,16188,09/05/2023,"1,427.66",0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Ltd Client Account,1003015,16189,09/05/2023,"1,710.50",0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,REDACTED PERSONAL DATA,1001120,16190,09/05/2023,"1,749.20",0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,REDACTED PERSONAL DATA,1006668,16191,09/05/2023,687.2,0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,REDACTED PERSONAL DATA,1002785,16192,09/05/2023,"1,554.12",0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Ltd Client Account,1004379,16193,09/05/2023,481.62,0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,REDACTED PERSONAL DATA,1001354,16194,09/05/2023,699.2,0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,REDACTED PERSONAL DATA,1001565,16195,09/05/2023,529.88,0,Ongoing Direct Payments,20416,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Ltd Client Account,1003347,16196,09/05/2023,"1,101.98",0,Ongoing Direct Payment,20133,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Ltd Client Account,1004128,16197,09/05/2023,"1,086.78",0,Ongoing Direct Payment,20218,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,REDACTED PERSONAL DATA,1003752,16198,09/05/2023,280.48,0,Ongoing Direct Payment,20264,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,REDACTED PERSONAL DATA,1003120,16199,09/05/2023,572.98,0,Ongoing Direct Payments,20344,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Disability Positive,1003893,16200,09/05/2023,"1,907.14",0,Ongoing Direct Payments,20416,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Ltd Client Account,1003234,16201,09/05/2023,761.22,0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Ltd Client Account,1002354,16202,09/05/2023,"1,015.66",0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Ltd Client Account,1002650,16203,09/05/2023,469.14,0,Ongoing Direct Payments,20416,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Ltd Client Account,1003124,16204,09/05/2023,968.42,0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,REDACTED PERSONAL DATA,1002319,16205,09/05/2023,"1,743.74",0,Ongoing Direct Payments,20433,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,REDACTED PERSONAL DATA,1004196,16206,09/05/2023,"1,371.80",0,Ongoing Direct Payments,20416,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Limited Client Account,1005932,16208,09/05/2023,"1,438.52",0,Ongoing Direct Payments,20416,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Ltd Client Account,1003672,16209,09/05/2023,"3,445.76",0,Ongoing Direct Payments,20454,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Paypartners Ltd Client Account,1001818,16210,09/05/2023,"1,945.30",0,Ongoing Direct Payments,20433,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Ltd Client Account,1004986,16211,09/05/2023,"1,194.07",0,Ongoing Direct Payments,20454,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Ltd Client Account,1003263,16212,09/05/2023,542.18,0,Ongoing Direct Payments,20416,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,REDACTED PERSONAL DATA,1000492,16213,09/05/2023,"1,342.60",0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,REDACTED PERSONAL DATA,1002749,16214,09/05/2023,"1,124.78",0,Ongoing Direct Payments,20416,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Ltd Client Account,1003639,16215,09/05/2023,"1,950.06",0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,Pay Partners Ltd Client Account,1003406,16216,09/05/2023,651.58,0,Ongoing Direct Payments,20416,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
Blackpool Council,REDACTED PERSONAL DATA,1002377,16217,09/05/2023,"1,839.84",0,Personal Health - Direct Payme,20040,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,ADBSUP,Business Support,ADBSUP2,Business Support
Blackpool Council,REDACTED PERSONAL DATA,1002292,16218,09/05/2023,"1,239.66",0,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
