*,Body Name,Supplier Name,Supplier Code,Transaction Ref/No,Payment Date,Gross Value (Detail),Vat Amount,Service Label,Service code,Expenditure Code,Expenditure Category,Service Division,,Directorate,Directorate Description,Department,Department Description,Sub Team,Sub Team Description
LIST,Blackpool Council,Redraw Travel Ltd T/A Blackpool Minibuses,1003601,103542,29/09/2023,"6,468.55",0.00,In borough Non behaviour transport,30300,62201,Contract Hire,Community & Env Services,,BPLSER,Community & Env Services,TRANSP,Transport Services,TRCHIL1,Integrated Tran
LIST,Blackpool Council,Pay Partners Ltd Client Account,1003602,099269,25/09/2023,730.20,0.00,Ongoing Direct Payment,20194,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Pay Partners Ltd Client Account,1003602,099282,25/09/2023,542.18,0.00,Ongoing Direct Payment,20194,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,REDACTED PERSONAL DATA,1003605,094027,18/09/2023,"2,847.00",0.00,Foster Care Payments,10526,64832,Gen (Ie Wkly Basic),Children's Services,,CHISER,Children's Services,JBR,Lac - Placements,JBR2,Lac - Placements
LIST,Blackpool Council,REDACTED PERSONAL DATA,1003606,087959,7/09/2023,990.00,0.00,Lac Financial Assistance,10544,65551,Rent and Rent Bonds,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
LIST,Blackpool Council,Pay Partners Ltd Client Account,1003608,099049,25/09/2023,"1,164.30",0.00,Ongoing Direct Payments,20487,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,REDACTED PERSONAL DATA,1003609,087726,5/09/2023,415.25,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
LIST,Blackpool Council,REDACTED PERSONAL DATA,1003622,087633,5/09/2023,937.67,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
LIST,Blackpool Council,Fostering Ltd,1003623,088185,7/09/2023,"4,181.59",0.00,External Fostering,10540,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
LIST,Blackpool Council,Fostering Ltd,1003623,094514,19/09/2023,"4,181.59",0.00,External Fostering,10540,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
LIST,Blackpool Council,Fostering Ltd,1003623,094603,19/09/2023,"4,181.59",0.00,External Fostering,10540,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
LIST,Blackpool Council,Inicio Group Ltd,1003627,091169,19/09/2023,"2,608.48",0.00,Leaving Care,10530,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA11,Senior Management
LIST,Blackpool Council,Inicio Group Ltd,1003627,091272,19/09/2023,"5,495.31",0.00,Leaving Care,10530,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA11,Senior Management
LIST,Blackpool Council,Inicio Group Ltd,1003627,103271,29/09/2023,"3,465.55",577.59,Staying Put,10535,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA11,Senior Management
LIST,Blackpool Council,Pay Partners Ltd Client Account,1003629,098900,25/09/2023,572.90,0.00,Ongoing Direct Payment,20133,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,REDACTED PERSONAL DATA,1003631,075684,5/09/2023,666.66,0.00,Leaving Care,10530,65555,Educational Support,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA11,Senior Management
LIST,Blackpool Council,REDACTED PERSONAL DATA,1003633,087494,5/09/2023,613.29,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
LIST,Blackpool Council,REDACTED PERSONAL DATA,1003633,087724,5/09/2023,647.14,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
LIST,Blackpool Council,Cookson & Son Moving,1003636,094879,20/09/2023,354.00,59.00,Bickerstaffe,40062,61012,Maintenance Private Contractor,Resources,,TRSTOT,Resources,DUP,Dual Use Propeties,BDBH,Buildings - Bickerstaffe House
LIST,Blackpool Council,Pay Partners Ltd Client Account,1003639,099084,25/09/2023,"1,765.82",0.00,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Pay Partners Ltd Client Account,1003645,099254,25/09/2023,776.54,0.00,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Little Blossoms Nursery Ltd,1003651,100230,26/09/2023,"2,248.45",0.00,3&4 Year Old Addition 15 Hours Nursery Grant,10474,63701,Grants,Children's Services,,CHISER,Children's Services,EYT,Early Years Team,EYT2,Early Years Team
LIST,Blackpool Council,Little Blossoms Nursery Ltd,1003651,100231,26/09/2023,"2,844.00",0.00,2 Year Old Nursery Grant,10471,63701,Grants,Children's Services,,CHISER,Children's Services,EYT,Early Years Team,EYT2,Early Years Team
LIST,Blackpool Council,Little Blossoms Nursery Ltd,1003651,100232,26/09/2023,"3,890.00",0.00,3&4 Year Old Nursery Grant,10472,63701,Grants,Children's Services,,CHISER,Children's Services,EYT,Early Years Team,EYT2,Early Years Team
LIST,Blackpool Council,Huws Gray Ltd,1003652,083896,12/09/2023,"4,892.04",815.34,Track Maintenance,30152,63041,Other Materials,Community & Env Services,,BPLSER,Community & Env Services,HIGENG,Highways & Engineering,TRAMWAY,Tramway
LIST,Blackpool Council,Coastal Key Housing Ltd,1003656,087206,7/09/2023,"2,543.02",0.00,Leaving Care,10530,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA11,Senior Management
LIST,Blackpool Council,Coastal Key Housing Ltd,1003656,099655,28/09/2023,"2,543.02",0.00,Leaving Care,10530,64501,Private Contractors,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA11,Senior Management
LIST,Blackpool Council,Home Matters Supporting People Ltd,1003658,088694,7/09/2023,716.80,0.00,Homecare,20256,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,REDACTED PERSONAL DATA,1003663,099198,25/09/2023,573.28,0.00,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,REDACTED PERSONAL DATA,1003663,099328,25/09/2023,"1,250.52",0.00,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Wrps Ltd,1003665,066227,20/09/2023,"2,097.22",349.53,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet,,ZCONBS,Consolidated Balance Sheet,ZCASUM1,capital,ZCASUM3,Capital
LIST,Blackpool Council,Wrps Ltd,1003665,079321,19/09/2023,"2,954.32",492.39,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet,,ZCONBS,Consolidated Balance Sheet,ZCASUM1,capital,ZCASUM3,Capital
LIST,Blackpool Council,Wrps Ltd,1003665,079323,19/09/2023,683.71,113.95,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet,,ZCONBS,Consolidated Balance Sheet,ZCASUM1,capital,ZCASUM3,Capital
LIST,Blackpool Council,Wrps Ltd,1003665,079327,19/09/2023,"1,672.74",278.79,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet,,ZCONBS,Consolidated Balance Sheet,ZCASUM1,capital,ZCASUM3,Capital
LIST,Blackpool Council,Wrps Ltd,1003665,079333,19/09/2023,"1,551.10",258.52,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet,,ZCONBS,Consolidated Balance Sheet,ZCASUM1,capital,ZCASUM3,Capital
LIST,Blackpool Council,Wrps Ltd,1003665,079339,19/09/2023,797.66,132.94,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet,,ZCONBS,Consolidated Balance Sheet,ZCASUM1,capital,ZCASUM3,Capital
LIST,Blackpool Council,Wrps Ltd,1003665,079344,19/09/2023,582.00,97.00,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet,,ZCONBS,Consolidated Balance Sheet,ZCASUM1,capital,ZCASUM3,Capital
LIST,Blackpool Council,Wrps Ltd,1003665,079345,19/09/2023,"5,112.00",852.00,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet,,ZCONBS,Consolidated Balance Sheet,ZCASUM1,capital,ZCASUM3,Capital
LIST,Blackpool Council,Wrps Ltd,1003665,079349,19/09/2023,"2,613.00",435.50,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet,,ZCONBS,Consolidated Balance Sheet,ZCASUM1,capital,ZCASUM3,Capital
LIST,Blackpool Council,Wrps Ltd,1003665,079353,19/09/2023,"8,602.27","1,433.71",HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet,,ZCONBS,Consolidated Balance Sheet,ZCASUM1,capital,ZCASUM3,Capital
LIST,Blackpool Council,Wrps Ltd,1003665,079355,19/09/2023,"1,164.00",194.00,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet,,ZCONBS,Consolidated Balance Sheet,ZCASUM1,capital,ZCASUM3,Capital
LIST,Blackpool Council,Wrps Ltd,1003665,079356,19/09/2023,582.00,97.00,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet,,ZCONBS,Consolidated Balance Sheet,ZCASUM1,capital,ZCASUM3,Capital
LIST,Blackpool Council,Wrps Ltd,1003665,079358,19/09/2023,"8,719.07","1,453.18",HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet,,ZCONBS,Consolidated Balance Sheet,ZCASUM1,capital,ZCASUM3,Capital
LIST,Blackpool Council,Wrps Ltd,1003665,079359,19/09/2023,"5,155.20",859.20,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet,,ZCONBS,Consolidated Balance Sheet,ZCASUM1,capital,ZCASUM3,Capital
LIST,Blackpool Council,Wrps Ltd,1003665,079361,19/09/2023,"3,826.80",637.80,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet,,ZCONBS,Consolidated Balance Sheet,ZCASUM1,capital,ZCASUM3,Capital
LIST,Blackpool Council,Wrps Ltd,1003665,086632,25/09/2023,"1,051.34",175.22,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet,,ZCONBS,Consolidated Balance Sheet,ZCASUM1,capital,ZCASUM3,Capital
LIST,Blackpool Council,Wrps Ltd,1003665,086634,25/09/2023,"1,051.34",175.22,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet,,ZCONBS,Consolidated Balance Sheet,ZCASUM1,capital,ZCASUM3,Capital
LIST,Blackpool Council,Wrps Ltd,1003665,086644,25/09/2023,343.19,57.20,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet,,ZCONBS,Consolidated Balance Sheet,ZCASUM1,capital,ZCASUM3,Capital
LIST,Blackpool Council,Wrps Ltd,1003665,097207,25/09/2023,"1,051.34",175.22,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet,,ZCONBS,Consolidated Balance Sheet,ZCASUM1,capital,ZCASUM3,Capital
LIST,Blackpool Council,Wrps Ltd,1003665,099549,25/09/2023,396.00,66.00,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet,,ZCONBS,Consolidated Balance Sheet,ZCASUM1,capital,ZCASUM3,Capital
LIST,Blackpool Council,Wrps Ltd,1003665,097195,22/09/2023,"1,804.87",300.81,HRA Capital Balance Sheet,90080,99999,VAT ADJUSTMENT,Not Applicable,,ZCONBS,Not Applicable,ZCASUM1,Not Applicable,ZCASUM3,Not Applicable
LIST,Blackpool Council,Wrps Ltd,1003665,097202,22/09/2023,"1,345.25",224.21,HRA Capital Balance Sheet,90080,99999,VAT ADJUSTMENT,Not Applicable,,ZCONBS,Not Applicable,ZCASUM1,Not Applicable,ZCASUM3,Not Applicable
LIST,Blackpool Council,Market Operator Services Ltd,1003666,100896,26/09/2023,436.39,72.73,Utility Recharge Acct -Water Self Supply,40129,61401,Water Charges,Resources,,TRSTOT,Resources,ENG,Energy,ENG2,Energy
LIST,Blackpool Council,Pay Partners Ltd Client Account,1003668,099052,25/09/2023,"1,214.66",0.00,Ongoing Direct Payment,20249,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Pay Partners Ltd Client Account,1003672,099079,25/09/2023,"3,445.76",0.00,Ongoing Direct Payments,20454,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Pay Partners Ltd Client Account,1003672,099300,25/09/2023,"3,445.76",0.00,Personal Health - Direct Payme,20040,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,ADBSUP,Business Support,ADBSUP2,Business Support
LIST,Blackpool Council,REDACTED PERSONAL DATA,1003674,087722,5/09/2023,415.25,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
LIST,Blackpool Council,REDACTED PERSONAL DATA,1003676,087727,5/09/2023,681.86,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
LIST,Blackpool Council,REDACTED PERSONAL DATA,1003679,093968,18/09/2023,814.00,0.00,Foster Care Payments,10526,64801,Gen (Ie Wkly Basic),Children's Services,,CHISER,Children's Services,JBR,Lac - Placements,JBR2,Lac - Placements
LIST,Blackpool Council,REDACTED PERSONAL DATA,1003679,087942,6/09/2023,415.25,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
LIST,Blackpool Council,REDACTED PERSONAL DATA,1003681,087578,5/09/2023,415.25,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
LIST,Blackpool Council,Metamark (Uk) Limited,1003683,075283,5/09/2023,608.74,101.46,Print Blackpool - Production,50033,63344,Paper,Communication & Regeneration,,AMCPI,Communication & Regeneration,PRINTS,Print Blackpool,PRINTS2,Print Blackpool
LIST,Blackpool Council,Pay Partners Ltd Client Account,1003687,099286,25/09/2023,420.46,0.00,Ongoing Direct Payments,20416,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,REDACTED PERSONAL DATA,1003690,087480,5/09/2023,"1,239.00",0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
LIST,Blackpool Council,Rhea Projects Ltd,1003691,091030,12/09/2023,"3,000.00",0.00,HUG 2,62059,64501,Private Contractors,Public Health,,PUBHEL,Public Health,PUBGRT1,Public Health Grant Spend,PUBGRT3,Public Health Grant Spend
LIST,Blackpool Council,Rhea Projects Ltd,1003691,093414,15/09/2023,"20,002.92",0.00,HUG 2,62059,64501,Private Contractors,Public Health,,PUBHEL,Public Health,PUBGRT1,Public Health Grant Spend,PUBGRT3,Public Health Grant Spend
LIST,Blackpool Council,Rhea Projects Ltd,1003691,093417,15/09/2023,"2,316.32",0.00,HUG 2,62059,64501,Private Contractors,Public Health,,PUBHEL,Public Health,PUBGRT1,Public Health Grant Spend,PUBGRT3,Public Health Grant Spend
LIST,Blackpool Council,Rhea Projects Ltd,1003691,093420,15/09/2023,"20,530.00",0.00,HUG 2,62059,64501,Private Contractors,Public Health,,PUBHEL,Public Health,PUBGRT1,Public Health Grant Spend,PUBGRT3,Public Health Grant Spend
LIST,Blackpool Council,Rhea Projects Ltd,1003691,093523,15/09/2023,"6,720.00","1,120.00",HUG 2,62059,64501,Private Contractors,Public Health,,PUBHEL,Public Health,PUBGRT1,Public Health Grant Spend,PUBGRT3,Public Health Grant Spend
LIST,Blackpool Council,Rhea Projects Ltd,1003691,093574,15/09/2023,"2,000.00",0.00,HUG 2,62059,64501,Private Contractors,Public Health,,PUBHEL,Public Health,PUBGRT1,Public Health Grant Spend,PUBGRT3,Public Health Grant Spend
LIST,Blackpool Council,Rhea Projects Ltd,1003691,093577,15/09/2023,"17,055.52",0.00,HUG 2,62059,64501,Private Contractors,Public Health,,PUBHEL,Public Health,PUBGRT1,Public Health Grant Spend,PUBGRT3,Public Health Grant Spend
LIST,Blackpool Council,Rhea Projects Ltd,1003691,093582,15/09/2023,"6,282.36",0.00,HUG 2,62059,64501,Private Contractors,Public Health,,PUBHEL,Public Health,PUBGRT1,Public Health Grant Spend,PUBGRT3,Public Health Grant Spend
LIST,Blackpool Council,Rhea Projects Ltd,1003691,093586,15/09/2023,"6,042.14","1,007.02",HUG 2,62059,64501,Private Contractors,Public Health,,PUBHEL,Public Health,PUBGRT1,Public Health Grant Spend,PUBGRT3,Public Health Grant Spend
LIST,Blackpool Council,Rhea Projects Ltd,1003691,093590,15/09/2023,340.20,0.00,HUG 2,62059,64501,Private Contractors,Public Health,,PUBHEL,Public Health,PUBGRT1,Public Health Grant Spend,PUBGRT3,Public Health Grant Spend
LIST,Blackpool Council,Rhea Projects Ltd,1003691,103342,29/09/2023,"1,530.90",255.15,HUG 2,62059,64501,Private Contractors,Public Health,,PUBHEL,Public Health,PUBGRT1,Public Health Grant Spend,PUBGRT3,Public Health Grant Spend
LIST,Blackpool Council,Rhea Projects Ltd,1003691,103343,29/09/2023,550.80,91.80,HUG 2,62059,64501,Private Contractors,Public Health,,PUBHEL,Public Health,PUBGRT1,Public Health Grant Spend,PUBGRT3,Public Health Grant Spend
LIST,Blackpool Council,Rhea Projects Ltd,1003691,103347,29/09/2023,"1,263.60",210.60,HUG 2,62059,64501,Private Contractors,Public Health,,PUBHEL,Public Health,PUBGRT1,Public Health Grant Spend,PUBGRT3,Public Health Grant Spend
LIST,Blackpool Council,Rhea Projects Ltd,1003691,103360,29/09/2023,"7,489.20","1,248.20",Affordable Warmth Staffing,62001,64501,Private Contractors,Public Health,,PUBHEL,Public Health,PUBGRT1,Public Health Grant Spend,PUBGRT3,Public Health Grant Spend
LIST,Blackpool Council,Amulet (Churchill Security Solutions) Ltd,1003692,080568,1/09/2023,"29,339.65","4,889.94",Municipal Building - DWP,40254,63418,Security Services,Resources,,TRSTOT,Resources,DUP,Dual Use Propeties,BDMB,Buildings -Municipal Buildings
LIST,Blackpool Council,Allied Publicity Services (Manchester) Ltd,1003694,072930,1/09/2023,"1,509.52",251.59,Blue Badge Reform,40098,63401,General Services,Resources,,TRSTOT,Resources,FCAD,Customer First,FCAD2,Customer First
LIST,Blackpool Council,REDACTED PERSONAL DATA,1003695,087472,5/09/2023,450.30,0.00,Adoption Services,10528,64814,Adoption Allowances,Children's Services,,CHISER,Children's Services,JBR,Lac - Placements,JBR2,Lac - Placements
LIST,Blackpool Council,REDACTED PERSONAL DATA,1003702,087746,6/09/2023,483.39,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
LIST,Blackpool Council,REDACTED PERSONAL DATA,1003703,087581,5/09/2023,784.72,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
LIST,Blackpool Council,REDACTED PERSONAL DATA,1003703,087582,5/09/2023,518.11,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
LIST,Blackpool Council,REDACTED PERSONAL DATA,1003703,087728,5/09/2023,483.39,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
LIST,Blackpool Council,REDACTED PERSONAL DATA,1003707,087605,5/09/2023,655.50,0.00,Special Guardianship,10529,64809,Special Guardianship,Children's Services,,CHISER,Children's Services,JEA,Senior Management,JEA2,Senior Management
LIST,Blackpool Council,REDACTED PERSONAL DATA,1003713,099331,25/09/2023,542.18,0.00,Ongoing Direct Payments,20416,65604,Direct Payments,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Jigsaw Pshe Ltd,1003719,094617,27/09/2023,"1,410.00",235.00,St Nicholas -PSHCE,10258,63532,Computer Running and License Costs,Children's Services,,CHISER,Children's Services,DELEGA,Schools - Delegated,ED241,St Nicholas Ce
LIST,Blackpool Council,Premier Care Limited,1003720,088649,7/09/2023,314.16,0.00,Homecare,20256,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,088761,7/09/2023,932.96,0.00,Homecare,20477,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,088765,7/09/2023,323.68,0.00,Homecare,20393,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,088768,7/09/2023,571.20,0.00,Homecare,20459,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,088771,7/09/2023,333.20,0.00,Homecare,20477,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,088772,7/09/2023,428.40,0.00,Homecare,20440,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,088775,7/09/2023,523.60,0.00,Homecare,20459,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,088778,7/09/2023,257.04,0.00,Homecare,20477,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,088780,7/09/2023,285.60,0.00,Homecare,20459,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,088782,7/09/2023,590.24,0.00,Homecare,20269,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,088784,7/09/2023,333.20,0.00,Homecare,20477,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,088791,7/09/2023,257.04,0.00,Homecare,20459,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,088792,7/09/2023,333.20,0.00,Homecare,20422,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,088794,7/09/2023,323.68,0.00,Homecare,20349,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,088796,7/09/2023,323.68,0.00,Homecare,20296,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,088806,7/09/2023,333.20,0.00,Homecare,20377,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,088808,7/09/2023,266.56,0.00,Homecare,20477,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,088810,7/09/2023,252.28,0.00,Homecare,20459,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,088811,7/09/2023,276.08,0.00,Homecare,20349,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,091966,14/09/2023,932.96,0.00,Homecare,20477,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,091971,14/09/2023,323.68,0.00,Homecare,20393,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,091972,14/09/2023,266.56,0.00,Homecare,20393,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,091976,14/09/2023,552.16,0.00,Homecare,20459,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,091978,14/09/2023,304.64,0.00,Homecare,20477,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,091979,14/09/2023,323.68,0.00,Respite Care,20477,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
LIST,Blackpool Council,Premier Care Limited,1003720,091981,14/09/2023,399.84,0.00,Homecare,20440,64507,Domiciliary Care,Adult Services,,ADULTS,Adult Services,COMPLA1,Adult Commissioning Placements,COMPLA3,Adult Commissioning Placements
