Body_Code,Body_Name,Service,Posting Date,GL Code,GL Code Desc,Doc Number,Doc Net Amount,Supplier Name
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,28/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107877,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,12/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107503,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,07/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107356,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,28/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107906,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,16/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107564,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,09/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107401,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,23/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107634,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,23/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107635,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,28/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107899,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,28/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107874,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,16/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107560,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,07/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107364,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,05/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107322,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,28/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107897,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,28/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107896,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,02/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107310,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,19/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107575,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,28/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107882,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,23/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107640,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,08/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107386,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,20/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107599,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,28/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107898,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,05/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107317,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,16/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107551,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,27/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107859,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,27/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107868,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,12/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107511,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,29/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107913,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,14/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107525,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,19/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107579,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,28/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107903,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,27/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107866,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,13/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107521,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,14/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107530,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,21/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107608,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,28/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107886,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,22/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107626,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,28/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107885,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,30/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107933,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,30/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107940,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,28/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107908,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,22/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107625,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,23/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107651,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,23/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107648,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,01/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107281,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,09/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107404,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,02/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107302,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,16/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107557,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,16/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107571,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,02/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107293,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,05/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107325,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,05/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107335,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,16/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107559,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,12/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107490,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,12/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107505,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,07/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107374,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,19/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107588,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,21/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107607,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,09/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107394,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,19/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107584,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,07/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107372,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,26/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107848,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,26/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107854,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,23/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107644,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,02/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107303,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,16/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107545,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,21/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107619,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,23/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107647,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,09/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107390,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,12/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107513,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,09/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107406,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,06/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107337,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,26/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107847,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,15/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107542,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,28/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107895,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,12/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107501,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,28/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107909,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,06/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107349,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,19/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107577,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,05/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107330,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,15/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107539,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,02/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107299,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,21/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107616,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,16/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107552,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,19/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107589,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,16/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107544,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,01/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107284,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,09/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107397,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,28/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107879,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,21/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107606,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,01/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107280,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,29/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107916,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,20/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107596,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,06/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107338,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,08/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107388,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,14/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107524,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,23/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107649,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,08/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107383,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,01/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107275,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,07/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107355,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,01/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107276,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,30/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107931,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,13/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107519,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,05/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107329,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,01/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107286,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,16/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107549,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,12/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107502,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,28/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107871,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,16/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107568,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,19/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107586,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,13/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107518,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,29/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107918,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,20/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107594,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,06/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107341,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,25/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107837,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,12/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107489,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,06/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107350,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,23/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107637,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,26/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107846,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,23/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107636,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,21/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107613,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,21/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107609,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,05/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107321,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,06/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107339,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,09/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107396,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,08/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107385,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,23/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107658,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,28/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107869,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,09/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107391,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,01/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107272,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,30/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107928,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,08/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107378,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,06/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107352,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,01/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107282,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,16/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107566,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,26/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107852,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,29/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107917,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,07/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107369,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,05/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107320,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,07/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107367,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,26/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107844,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,16/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107570,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,06/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107344,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,23/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107655,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,28/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107892,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,05/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107327,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,12/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107508,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,07/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107370,550,Personal Redacted Data
http://statistics.data.gov.uk/id/local-authority/38,Oxfordshire County Council,Homes for Ukraine - Guests,06/08/2024,5896,Adult Social Care - Other Transfer Pay,3500107340,550,Personal Redacted Data
