Directorate,Service,Supplier,Transaction Number,Transaction Date,Payment Date,Invoice Line Value (net of VAT),Account,Bal Sheet Level 1,Bal Sheet Level 2
Children and Adults Services,Childrens Services,SWIIS FOSTER CARE LTD,57724039,04/11/2024,05/11/2024,"8,186.05",Maintenance Fee - Short Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS
Children and Adults Services,Childrens Services,SWIIS FOSTER CARE LTD,57724038,04/11/2024,05/11/2024,"3,274.02",Maintenance Fee - Long Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS
Children and Adults Services,Childrens Services,SWIIS FOSTER CARE LTD,57724039,04/11/2024,05/11/2024,"3,838.57",Maintenance Fee - Long Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS
Children and Adults Services,Childrens Services,SWIIS FOSTER CARE LTD,57724040,04/11/2024,05/11/2024,"7,937.49",Maintenance Fee - Long Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS
Children and Adults Services,Childrens Services,TACT NORTH EAST,57724041,04/11/2024,05/11/2024,"16,606.08",Maintenance Fee - Short Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS
Children and Adults Services,Childrens Services,TEAM FOSTERING NORTH EAST,57724042,04/11/2024,05/11/2024,"3,116.37",Maintenance Fee - Short Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS
Children and Adults Services,Childrens Services,TEAM FOSTERING NORTH EAST,57724043,04/11/2024,05/11/2024,"2,384.47",Maintenance Fee - Short Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS
Children and Adults Services,Childrens Services,TEAM FOSTERING NORTH EAST,57724043,04/11/2024,05/11/2024,"4,422.42",Maintenance Fee - Long Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS
Children and Adults Services,Childrens Services,THE OPEN CARE GROUP LIMITED,57724028,04/11/2024,05/11/2024,"4,400.00",Maintenance Fee - Supporting Independence,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS
Children and Adults Services,Childrens Services,TINY TURNERS NURSERY,55588781,01/11/2024,26/11/2024,"1,465.33",Childcare Costs,SUPPLIES & SERVICES,EXPENSES
Children and Adults Services,Childrens Services,TOAST PROPERTIES,55587891,11/11/2024,14/11/2024,"2,520.00",Ad-Hoc Payments,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,Childrens Services,UNITY FOSTER CARE,57724047,04/11/2024,05/11/2024,"6,075.20",Maintenance Fee - Short Term IFA,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS
Children and Adults Services,Childrens Services,WILLOW CARE GROUP LTD,57724006,04/11/2024,05/11/2024,"19,794.40",Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS
Children and Adults Services,Childrens Services,WITHERSLACK HALL SCHOOL LTD,57724048,04/11/2024,05/11/2024,"28,784.20",Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS
Children and Adults Services,Childrens Services,WITHERSLACK HALL SCHOOL LTD,57724049,04/11/2024,05/11/2024,"26,054.16",Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS
Children and Adults Services,Childrens Services,WITHERSLACK HALL SCHOOL LTD,57724050,04/11/2024,05/11/2024,"20,510.08",Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS
Children and Adults Services,Childrens Services,WITHERSLACK HALL SCHOOL LTD,57724051,04/11/2024,05/11/2024,"37,088.60",Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS
Children and Adults Services,Childrens Services,WITHERSLACK HALL SCHOOL LTD,57724052,04/11/2024,05/11/2024,"30,468.00",Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS
Children and Adults Services,Childrens Services,WITHERSLACK HALL SCHOOL LTD,57724053,04/11/2024,05/11/2024,"21,267.40",Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS
Children and Adults Services,Childrens Services,WITHERSLACK HALL SCHOOL LTD,57724054,04/11/2024,05/11/2024,"25,054.60",Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS
Children and Adults Services,Childrens Services,YOUNG FOUNDATION LTD,57724027,04/11/2024,05/11/2024,"12,878.20",Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS
Children and Adults Services,Childrens Services,YOUR CHAPTER LTD,57724026,04/11/2024,05/11/2024,"24,000.00",Maintenance Fee - Residential,THIRD PARTY PAYMENTS,OTHER ESTABLISHMENTS
Children and Adults Services,Development and Commissioning,700 CLUB,11164738,26/11/2024,26/11/2024,"2,872.56",Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,Development and Commissioning,700 CLUB,11164739,26/11/2024,26/11/2024,"15,906.04",Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,Development and Commissioning,700 CLUB,11164740,26/11/2024,26/11/2024,"1,047.20",Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,Development and Commissioning,CARERS FEDERATION LIMITED,55588379,31/10/2024,28/11/2024,"1,615.00",Advocacy,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,Development and Commissioning,CREATIVE SUPPORT LIMITED,11164751,26/11/2024,26/11/2024,"7,323.20",Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,Development and Commissioning,DARLINGTON ASSOCIATION ON DISABILITY LTD,55588241,31/10/2024,19/11/2024,"25,550.44",Advocacy,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,Development and Commissioning,DARLINGTON CITIZEN ADVICE BUREAU,11164742,26/11/2024,26/11/2024,"3,951.68",Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,Development and Commissioning,DARLINGTON CITIZEN ADVICE BUREAU,11164741,26/11/2024,26/11/2024,"3,075.20",Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,Development and Commissioning,DARLINGTON YMCA FOYER,11164743,26/11/2024,26/11/2024,"25,735.16",Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,Development and Commissioning,ETHICAL LEGAL SERVICES LTD (T/A BEACON),55587289,22/10/2024,19/11/2024,"1,190.00",Employee Training Course Costs,EMPLOYEES,Indirect Employee Costs
Children and Adults Services,Development and Commissioning,FAMILY ACTION,11164744,26/11/2024,26/11/2024,"7,357.16",Services For Carers,SUPPLIES & SERVICES,SERVICES
Children and Adults Services,Development and Commissioning,FAMILY HELP NO 2 ACCOUNT,11164745,26/11/2024,26/11/2024,"6,413.64",Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,Development and Commissioning,FAMILY HELP NO 2 ACCOUNT,11164746,26/11/2024,26/11/2024,"2,146.28",Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,Development and Commissioning,FOUNDATION CENTRAL SERVICES,11164747,26/11/2024,26/11/2024,"12,634.28",Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,Development and Commissioning,FOUNDATION CENTRAL SERVICES,11164748,26/11/2024,26/11/2024,"10,718.68",Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,Development and Commissioning,HARBOUR,11164752,26/11/2024,26/11/2024,"7,156.88",Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,Development and Commissioning,HARBOUR,11164753,26/11/2024,26/11/2024,"2,550.96",Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,Development and Commissioning,HARBOUR,11164754,26/11/2024,26/11/2024,"9,917.44",Voluntary Associations,THIRD PARTY PAYMENTS,VOLUNTARY ASSOCIATIONS
Children and Adults Services,Development and Commissioning,HEALTHWATCH DARLINGTON,11164749,26/11/2024,26/11/2024,"5,884.84",Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,Development and Commissioning,HUMANKIND FORMERLY DISC,11164755,26/11/2024,26/11/2024,"11,925.68",Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,Development and Commissioning,HUMANKIND FORMERLY DISC,11164756,26/11/2024,26/11/2024,"9,568.08",Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,Development and Commissioning,KEYRING LIVING SUPPORT NETWORK,11164750,26/11/2024,26/11/2024,"3,629.08",Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,Development and Commissioning,KIM HENDERSON,11164676,15/11/2024,26/11/2024,"1,322.20",Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Children and Adults Services,Development and Commissioning,MAGNIT GLOBAL GRI LTD,11164543,03/11/2024,29/11/2024,786.28,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Development and Commissioning,MISS CHLOE S R BOOCOCK,11164675,15/11/2024,26/11/2024,"1,322.20",Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Children and Adults Services,Development and Commissioning,NORTHERN LIFE CARE LTD,57726185,25/11/2024,26/11/2024,"1,592.80",Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,Development and Commissioning,PHOTOSYMBOLS,55587282,21/10/2024,15/11/2024,600,Employee Training Course Costs,EMPLOYEES,Indirect Employee Costs
Children and Adults Services,Development and Commissioning,SUSAN WILLIAMS,11164674,15/11/2024,26/11/2024,"1,322.20",Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Children and Adults Services,Development and Commissioning,TEESSIDE UNIVERSITY,55587238,22/10/2024,08/11/2024,750,Employee Training Course Costs,EMPLOYEES,Indirect Employee Costs
Children and Adults Services,Development and Commissioning,TEESSIDE UNIVERSITY,55587239,22/10/2024,08/11/2024,750,Employee Training Course Costs,EMPLOYEES,Indirect Employee Costs
Children and Adults Services,EDUCATION,ACTIVE IQ,55587886,31/08/2024,14/11/2024,"1,080.00",Exam Fees,SUPPLIES & SERVICES,SERVICES
Children and Adults Services,EDUCATION,ALBANY OFFICE FURNITURE SOLUTIONS,1113714,19/11/2024,20/11/2024,580,General Learning Resources (Curriculum),SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Children and Adults Services,EDUCATION,ALL SAINTS BLACKWELL PRE SCHOOL,11164839,29/11/2024,29/11/2024,688.4,Nursery Funding,TRANSFER PAYMENTS,SCHOOL CHILDREN & STUDENTS
Children and Adults Services,EDUCATION,ALL SAINTS BLACKWELL PRE SCHOOL,11164872,29/11/2024,29/11/2024,"1,738.80",Nursery Funding,TRANSFER PAYMENTS,SCHOOL CHILDREN & STUDENTS
Children and Adults Services,EDUCATION,ALLYSON TODD,11164863,29/11/2024,29/11/2024,"1,658.50",Nursery Funding,TRANSFER PAYMENTS,SCHOOL CHILDREN & STUDENTS
Children and Adults Services,EDUCATION,AMBITO CARE & EDUCATION,55589145,30/06/2024,27/11/2024,"37,833.97",External Education Placements,TRANSFER PAYMENTS,SCHOOL CHILDREN & STUDENTS
Children and Adults Services,EDUCATION,AMBITO SALUTEM SHARED SERVICES III LTD,55588552,01/09/2024,01/09/2024,"53,185.33",External Education Placements,TRANSFER PAYMENTS,SCHOOL CHILDREN & STUDENTS
Children and Adults Services,EDUCATION,AMBITO SALUTEM SHARED SERVICES III LTD,55588553,03/06/2024,03/06/2024,"37,833.97",External Education Placements,TRANSFER PAYMENTS,SCHOOL CHILDREN & STUDENTS
Children and Adults Services,EDUCATION,ARRIVA NORTH EAST LIMITED,55587841,29/10/2024,26/11/2024,"3,780.00",Student Support,SUPPLIES & SERVICES,SERVICES
Children and Adults Services,EDUCATION,ARROW INDUSTRIAL GROUP LTD,1113716,19/11/2024,20/11/2024,"9,017.93",Building Repairs And Maintenance,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Children and Adults Services,EDUCATION,ASPRIS CHILDRENS SERVICES,55588645,15/07/2024,22/11/2024,"23,649.19",Independent Education Placements,TRANSFER PAYMENTS,SCHOOL CHILDREN & STUDENTS
Children and Adults Services,EDUCATION,BESPOKE EDUCATIONAL SUPPORT LIMITED,1113547,05/10/2024,05/11/2024,"3,600.00",Other Non Curriculum Slas,Non Resource Allocation,CENTRAL SUPPORT SERVICES
Children and Adults Services,EDUCATION,BEVERLEY SCHOOL,55586870,15/10/2024,12/11/2024,"4,704.48",External Education Placements,TRANSFER PAYMENTS,SCHOOL CHILDREN & STUDENTS
Children and Adults Services,EDUCATION,BOND DICKINSON LLP,55587484,25/10/2024,22/11/2024,"3,113.20",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Children and Adults Services,EDUCATION,BUSY BEES CHILDRENS DAY NURSERY,11164604,11/11/2024,12/11/2024,"1,230.60",Nursery Funding,TRANSFER PAYMENTS,SCHOOL CHILDREN & STUDENTS
Children and Adults Services,EDUCATION,BUSY BEES CHILDRENS DAY NURSERY,11164606,11/11/2024,12/11/2024,543.9,Nursery Funding,TRANSFER PAYMENTS,SCHOOL CHILDREN & STUDENTS
Children and Adults Services,EDUCATION,BUSY BEES CHILDRENS DAY NURSERY,11164845,29/11/2024,29/11/2024,"3,097.50",Nursery Funding,TRANSFER PAYMENTS,SCHOOL CHILDREN & STUDENTS
Children and Adults Services,EDUCATION,BUSY BEES CHILDRENS DAY NURSERY,11164813,29/11/2024,29/11/2024,"12,895.00",Nursery Funding,TRANSFER PAYMENTS,SCHOOL CHILDREN & STUDENTS
Children and Adults Services,EDUCATION,BUSY BEES CHILDRENS DAY NURSERY,11164876,29/11/2024,29/11/2024,"2,290.50",Nursery Funding,TRANSFER PAYMENTS,SCHOOL CHILDREN & STUDENTS
Children and Adults Services,EDUCATION,CAPITA PENSION SOLUTIONS LIMITED,55586738,16/10/2024,13/11/2024,"1,147.59",Pension Increase Pay,EMPLOYEES,Indirect Employee Costs
Children and Adults Services,EDUCATION,COMPASS ROYSTON TRAVEL LTD,55587842,29/10/2024,14/11/2024,"3,800.00",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,COMPASS ROYSTON TRAVEL LTD,1113640,14/11/2024,14/11/2024,960,Educational Visits,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Children and Adults Services,EDUCATION,COOL MILK AT SCHOOL,1113622,11/11/2024,12/11/2024,618.3,Milk - Nursery Education,SUPPLIES & SERVICES,CATERING
Children and Adults Services,EDUCATION,CORONA ENERGY LTD,57725994,15/11/2024,22/11/2024,"2,673.10",Gas,PREMISES,ENERGY COSTS
Children and Adults Services,EDUCATION,CORONA ENERGY LTD,57725990,15/11/2024,22/11/2024,"1,276.89",Gas,PREMISES,ENERGY COSTS
Children and Adults Services,EDUCATION,CORONA ENERGY LTD,57726024,15/11/2024,22/11/2024,"1,407.14",Gas,PREMISES,ENERGY COSTS
Children and Adults Services,EDUCATION,CPOMS SYSTEMS LIMITED,1113545,05/11/2024,05/11/2024,583.45,Subscriptions,SUPPLIES & SERVICES,GRANTS & SUBSCRIPTIONS
Children and Adults Services,EDUCATION,DANESMOOR HOUSE DAY NURSERY,11164809,29/11/2024,29/11/2024,"4,500.00",Nursery Funding,TRANSFER PAYMENTS,SCHOOL CHILDREN & STUDENTS
Children and Adults Services,EDUCATION,DANESMOOR HOUSE DAY NURSERY,11164841,29/11/2024,29/11/2024,"1,846.00",Nursery Funding,TRANSFER PAYMENTS,SCHOOL CHILDREN & STUDENTS
Children and Adults Services,EDUCATION,DARLINGTON COLLEGE,11164842,29/11/2024,29/11/2024,"1,315.60",Nursery Funding,TRANSFER PAYMENTS,SCHOOL CHILDREN & STUDENTS
Children and Adults Services,EDUCATION,DARLINGTON COLLEGE,11164874,29/11/2024,29/11/2024,"6,455.40",Nursery Funding,TRANSFER PAYMENTS,SCHOOL CHILDREN & STUDENTS
Children and Adults Services,EDUCATION,DARLINGTON COLLEGE,11164928,29/11/2024,29/11/2024,910,Nursery Funding,TRANSFER PAYMENTS,SCHOOL CHILDREN & STUDENTS
Children and Adults Services,EDUCATION,DARLINGTON COLLEGE,11164810,29/11/2024,29/11/2024,"7,830.00",Nursery Funding,TRANSFER PAYMENTS,SCHOOL CHILDREN & STUDENTS
Children and Adults Services,EDUCATION,DARLINGTON COLLEGE,11164895,29/11/2024,29/11/2024,"2,356.19",Nursery Funding,TRANSFER PAYMENTS,SCHOOL CHILDREN & STUDENTS
Children and Adults Services,EDUCATION,DARLINGTON COLLEGE,11164713,20/11/2024,21/11/2024,553.77,Nursery Funding,TRANSFER PAYMENTS,SCHOOL CHILDREN & STUDENTS
Children and Adults Services,EDUCATION,DARLINGTON COLLEGE,11164715,20/11/2024,21/11/2024,750,Nursery Funding,TRANSFER PAYMENTS,SCHOOL CHILDREN & STUDENTS
Children and Adults Services,EDUCATION,DAWSON RENTALS BUS & COACH LTD,55588784,01/11/2024,22/11/2024,"1,682.97",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Children and Adults Services,EDUCATION,DAWSON RENTALS BUS & COACH LTD,55588785,01/11/2024,22/11/2024,"1,801.03",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Children and Adults Services,EDUCATION,DAWSON RENTALS BUS & COACH LTD,55588787,01/11/2024,22/11/2024,"1,940.59",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Children and Adults Services,EDUCATION,DAWSON RENTALS BUS & COACH LTD,55588785,01/11/2024,22/11/2024,"1,801.03",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Children and Adults Services,EDUCATION,DAWSON RENTALS BUS & COACH LTD,55588786,01/11/2024,22/11/2024,"1,698.04",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Children and Adults Services,EDUCATION,DAWSON RENTALS BUS & COACH LTD,55588785,01/11/2024,22/11/2024,"1,801.03",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Children and Adults Services,EDUCATION,DELTA COACHES LTD,55587661,25/10/2024,12/11/2024,"3,990.00",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,DELTA COACHES LTD,55587660,25/10/2024,12/11/2024,960,Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,DURHAM COUNTY COUNCIL,1113647,14/11/2024,14/11/2024,"2,800.00",Internet Costs,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING
Children and Adults Services,EDUCATION,DURHAM COUNTY COUNCIL,1113647,14/11/2024,14/11/2024,"1,271.69",Sims/Tech Support - Admin,Non Resource Allocation,DEPARTMENTAL SUPPORT SERVICES
Children and Adults Services,EDUCATION,E TRAVEL NORTHEAST LTD,55587792,28/10/2024,22/11/2024,"7,800.00",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,E TRAVEL NORTHEAST LTD,55587793,28/10/2024,22/11/2024,"7,800.00",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,E TRAVEL NORTHEAST LTD,55587784,28/10/2024,22/11/2024,"7,800.00",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,E TRAVEL NORTHEAST LTD,55587786,28/10/2024,22/11/2024,"7,800.00",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,E TRAVEL NORTHEAST LTD,55587788,28/10/2024,22/11/2024,"7,800.00",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,E TRAVEL NORTHEAST LTD,55587787,28/10/2024,22/11/2024,"7,800.00",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,E TRAVEL NORTHEAST LTD,55587789,28/10/2024,22/11/2024,"7,800.00",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,E TRAVEL NORTHEAST LTD,55587790,28/10/2024,22/11/2024,"7,800.00",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,EASTBOURNE PRE-SCHOOL,11164886,29/11/2024,29/11/2024,"3,960.70",Nursery Funding,TRANSFER PAYMENTS,SCHOOL CHILDREN & STUDENTS
Children and Adults Services,EDUCATION,EASTBOURNE PRE-SCHOOL,11164910,29/11/2024,29/11/2024,"5,155.48",Nursery Funding,TRANSFER PAYMENTS,SCHOOL CHILDREN & STUDENTS
Children and Adults Services,EDUCATION,EDF ENERGY CUSTOMERS LTD,57724315,01/10/2024,06/11/2024,"2,405.67",Electricity,PREMISES,ENERGY COSTS
Children and Adults Services,EDUCATION,EDF ENERGY CUSTOMERS LTD,57724271,01/10/2024,06/11/2024,"4,822.73",Electricity,PREMISES,ENERGY COSTS
Children and Adults Services,EDUCATION,EDF ENERGY CUSTOMERS LTD,57724307,01/10/2024,06/11/2024,"1,815.84",Electricity,PREMISES,ENERGY COSTS
Children and Adults Services,EDUCATION,EDF ENERGY CUSTOMERS LTD,57724278,01/10/2024,06/11/2024,848.78,Electricity,PREMISES,ENERGY COSTS
Children and Adults Services,EDUCATION,EMPOWERING LEARNING,1113593,07/11/2024,12/11/2024,"1,300.00",Agency Staff Costs - Teachers,EMPLOYEES,Indirect Employee Costs
Children and Adults Services,EDUCATION,EMPOWERING LEARNING,1113594,07/11/2024,12/11/2024,"1,300.00",Agency Staff Costs - Teachers,EMPLOYEES,Indirect Employee Costs
Children and Adults Services,EDUCATION,EMPOWERING LEARNING,1113595,07/11/2024,12/11/2024,"1,300.00",Agency Staff Costs - Teachers,EMPLOYEES,Indirect Employee Costs
Children and Adults Services,EDUCATION,EMPOWERING LEARNING,1113596,07/11/2024,12/11/2024,"1,300.00",Agency Staff Costs - Teachers,EMPLOYEES,Indirect Employee Costs
Children and Adults Services,EDUCATION,EMPOWERING LEARNING,1113781,26/11/2024,28/11/2024,"1,300.00",Agency Staff Costs - Teachers,EMPLOYEES,Indirect Employee Costs
Children and Adults Services,EDUCATION,ESSENTIAL AIDS (ESSENTIALAIDS.COM) LTD,55581021,15/08/2024,12/11/2024,"2,224.00",Equipment Specialist Care,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
