Directorate,Service,Supplier,Transaction Number,Transaction Date,Payment Date,Invoice Line Value (net of VAT),Account,Bal Sheet Level 1,Bal Sheet Level 2
Neighbourhood Services and Resources,Building Services,SAINT-GOBAIN BLDG DIST LTD - T/A JEWSON,55598593,24/02/2025,21/03/2025,773.55,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Building Services,SCHOTT REMOVALS TRANSPORT LTD,55599266,18/02/2025,14/03/2025,532,Removal Costs - Staff Moves,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Building Services,SCHOTT REMOVALS TRANSPORT LTD,55599277,20/02/2025,20/03/2025,684,Removal Costs - Staff Moves,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Building Services,SCHOTT REMOVALS TRANSPORT LTD,55599286,27/02/2025,27/03/2025,"1,216.00",Removal Costs - Staff Moves,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Building Services,SOCIETE GENERALE EQUIPMENT FINANCE,55600772,31/03/2025,28/03/2025,"49,258.78",Leasing Charges,CAPITAL CHARGES,CAPITAL CHARGES
Neighbourhood Services and Resources,Building Services,SPECIALISTS LEAK DETECTION LTD,55600045,04/03/2025,25/03/2025,"1,395.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Neighbourhood Services and Resources,Building Services,TEES FIRE SYSTEMS LTD,55597883,14/02/2025,14/03/2025,"2,420.52",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Neighbourhood Services and Resources,Building Services,WAVE - ANGLIAN WATER BUSINESS NATIONAL LTD,57738598,06/03/2025,19/03/2025,792.1,Water Charges,PREMISES,WATER SERVICES
Neighbourhood Services and Resources,Building Services,WAVE - ANGLIAN WATER BUSINESS NATIONAL LTD,57738597,06/03/2025,19/03/2025,"1,163.08",Water Charges,PREMISES,WATER SERVICES
Neighbourhood Services and Resources,Building Services,WAVE - ANGLIAN WATER BUSINESS NATIONAL LTD,57738594,06/03/2025,19/03/2025,"1,890.59",Water Charges,PREMISES,WATER SERVICES
Neighbourhood Services and Resources,Building Services,WAVE - ANGLIAN WATER BUSINESS NATIONAL LTD,57738600,06/03/2025,19/03/2025,568.67,Water Charges,PREMISES,WATER SERVICES
Neighbourhood Services and Resources,Building Services,WAVE - ANGLIAN WATER BUSINESS NATIONAL LTD,57738649,06/03/2025,19/03/2025,"6,117.09",Water Charges,PREMISES,WATER SERVICES
Neighbourhood Services and Resources,Building Services,WAVE - ANGLIAN WATER BUSINESS NATIONAL LTD,57738636,06/03/2025,19/03/2025,942.99,Water Charges,PREMISES,WATER SERVICES
Neighbourhood Services and Resources,Building Services,YESSS ELECTRICAL,55599077,27/02/2025,27/03/2025,"3,082.20",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Building Services,YESSS ELECTRICAL,55598561,24/02/2025,21/03/2025,"2,820.30",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Building Services,YESSS ELECTRICAL,55598465,19/02/2025,20/03/2025,811.13,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Building Services,YESSS ELECTRICAL,55598302,21/02/2025,21/03/2025,"3,082.20",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Chief Executive,CLEAR CHANNEL UK LTD,55598658,25/02/2025,25/03/2025,"3,250.00",Marketing & Advertising,SUPPLIES & SERVICES,EXPENSES
Neighbourhood Services and Resources,Chief Executive,HELIX ARTS,55598290,20/02/2025,20/03/2025,500,Projects,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,Chief Executive,JOSHUA RYAN,55599723,25/02/2025,19/03/2025,650,Marketing & Advertising,SUPPLIES & SERVICES,EXPENSES
Neighbourhood Services and Resources,Chief Executive,SMART DISTRIBUTION SOLUTIONS,55599668,03/03/2025,28/03/2025,"7,029.20",Postages,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING
Neighbourhood Services and Resources,Chief Executive,STOCKTON ON TEES BOROUGH COUNCIL,55599823,04/03/2025,01/04/2025,"4,903.01",Printing,Non Resource Allocation,CENTRAL SUPPORT SERVICES
Neighbourhood Services and Resources,Chief Executive,STOCKTON ON TEES BOROUGH COUNCIL,55599823,04/03/2025,01/04/2025,650.16,Printing,Non Resource Allocation,CENTRAL SUPPORT SERVICES
Neighbourhood Services and Resources,Chief Executive,STOCKTON ON TEES BOROUGH COUNCIL,55599686,14/03/2025,19/03/2025,"5,275.16",Printing,Non Resource Allocation,CENTRAL SUPPORT SERVICES
Neighbourhood Services and Resources,Chief Executive,STOCKTON ON TEES BOROUGH COUNCIL,55599686,14/03/2025,19/03/2025,"1,529.59",Printing,Non Resource Allocation,CENTRAL SUPPORT SERVICES
Neighbourhood Services and Resources,Chief Executive,TEES DANCE LTD,55599182,14/11/2024,11/03/2025,"2,500.00",Projects,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,75 MEDIA LIMITED,55599094,01/03/2025,28/03/2025,585,Marketing & Advertising,SUPPLIES & SERVICES,EXPENSES
Neighbourhood Services and Resources,COMMUNITY SERVICES,ACORN DAIRY,57738770,26/02/2025,20/03/2025,"1,462.00",Catering Provisions,SUPPLIES & SERVICES,CATERING
Neighbourhood Services and Resources,COMMUNITY SERVICES,AEBI SCHMIDT UK LIMITED,57738173,21/02/2025,14/03/2025,864.44,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,AEBI SCHMIDT UK LIMITED,55599871,17/02/2025,18/03/2025,689.6,Other Supplies & Services,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,AIR PRODUCTS PLC,55599507,01/03/2025,28/03/2025,"1,731.05",Equipment Hire,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,ALBANY OFFICE FURNITURE SOLUTIONS,55597857,14/02/2025,18/03/2025,661,Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,ALPHABETTI THEATRE,55599255,26/02/2025,11/03/2025,618.3,Artist Payments,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,ARTISTES INTERNATIONAL MANAGEMENT,55599185,06/03/2025,11/03/2025,"16,908.48",Artist Payments,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,ASKEWS & HOLTS LIBRARY SERVICES LTD,57736792,03/03/2025,28/03/2025,624.15,Books,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,BESTWAY WHOLESALE LIMITED,57738790,25/02/2025,25/03/2025,515.24,Catering Provisions,SUPPLIES & SERVICES,CATERING
Neighbourhood Services and Resources,COMMUNITY SERVICES,BESTWAY WHOLESALE LIMITED,57738791,25/02/2025,25/03/2025,628.94,Catering Provisions,SUPPLIES & SERVICES,CATERING
Neighbourhood Services and Resources,COMMUNITY SERVICES,BESTWAY WHOLESALE LIMITED,57739165,04/03/2025,01/04/2025,649.69,Catering Provisions,SUPPLIES & SERVICES,CATERING
Neighbourhood Services and Resources,COMMUNITY SERVICES,BESTWAY WHOLESALE LIMITED,57739345,04/03/2025,01/04/2025,682.12,Catering Provisions,SUPPLIES & SERVICES,CATERING
Neighbourhood Services and Resources,COMMUNITY SERVICES,BESTWAY WHOLESALE LIMITED,57739347,04/03/2025,01/04/2025,548.62,Catering Provisions,SUPPLIES & SERVICES,CATERING
Neighbourhood Services and Resources,COMMUNITY SERVICES,BOLINDA UK LTD,57736794,28/02/2025,28/03/2025,"2,000.00",Books,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,BRENNTAG UK LIMITED,55599236,28/02/2025,28/03/2025,841.77,Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,BUNZL CLEANING & HYGIENE SUPPLIES,55598541,20/02/2025,20/03/2025,"1,979.82",Cleaning Materials & Consumables,PREMISES,CLEANING & DOMESTIC SUPPLIES
Neighbourhood Services and Resources,COMMUNITY SERVICES,BUNZL CLEANING & HYGIENE SUPPLIES,55598976,26/02/2025,25/03/2025,544.6,Other Consumables,SUPPLIES & SERVICES,"PRINTING, STATIONERY & GEN OFF EXPENSES"
Neighbourhood Services and Resources,COMMUNITY SERVICES,BUNZL CLEANING & HYGIENE SUPPLIES,55599831,04/03/2025,01/04/2025,569.53,Other Consumables,SUPPLIES & SERVICES,"PRINTING, STATIONERY & GEN OFF EXPENSES"
Neighbourhood Services and Resources,COMMUNITY SERVICES,CARRS BILLINGTON AGRICULTURE,57737294,06/02/2025,07/03/2025,"1,199.00",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,CRYSTAL PURCHASING LIMITED / ICL UK SALES LTD,55597851,14/02/2025,14/03/2025,"1,283.90",Ground Maintenance,PREMISES,GROUNDS MAINTENANCE
Neighbourhood Services and Resources,COMMUNITY SERVICES,C-TECH SOLUTIONS LTD,55599299,28/02/2025,28/03/2025,856.38,Ict Hardware Support & Maintenance,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING
Neighbourhood Services and Resources,COMMUNITY SERVICES,CUNNINGHAMS EPOS GROUP,55601124,25/02/2025,26/03/2025,"1,288.95",Other Supplies & Services,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,CUNNINGHAMS EPOS GROUP,55601125,25/02/2025,26/03/2025,"5,335.70",Other Supplies & Services,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,CUNNINGHAMS EPOS GROUP,55601125,25/02/2025,26/03/2025,592.96,Other Supplies & Services,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,DENNIS EAGLE LTD,57738166,25/02/2025,14/03/2025,"12,170.73",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,DENNIS EAGLE LTD,57738169,04/03/2025,14/03/2025,937.9,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,DENNIS EAGLE LTD,57738170,04/03/2025,14/03/2025,"2,016.35",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,DENNIS EAGLE LTD,57738171,04/03/2025,14/03/2025,"3,773.04",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,DENNIS EAGLE LTD,57739233,13/03/2025,21/03/2025,755.6,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,DOOH MEDIA LTD,55598371,19/02/2025,20/03/2025,"1,449.00",Marketing & Advertising,SUPPLIES & SERVICES,EXPENSES
Neighbourhood Services and Resources,COMMUNITY SERVICES,DR CARTER AND PARTNERS,55600436,19/03/2025,21/03/2025,"1,963.50",Medical,SUPPLIES & SERVICES,EXPENSES
Neighbourhood Services and Resources,COMMUNITY SERVICES,EDEN FARM HULLEYS,57736797,18/02/2025,18/03/2025,830.72,Catering Provisions,SUPPLIES & SERVICES,CATERING
Neighbourhood Services and Resources,COMMUNITY SERVICES,EDF ENERGY CUSTOMERS LTD,57737820,06/02/2025,14/03/2025,543.89,Electricity,PREMISES,ENERGY COSTS
Neighbourhood Services and Resources,COMMUNITY SERVICES,ELLIS LIVE LTD,55600401,18/03/2025,20/03/2025,"7,668.80",Artist Payments,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,ELLIS LIVE LTD,55600402,18/03/2025,20/03/2025,"12,246.70",Artist Payments,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,ENTERPRISE FLEX E RENT,55599294,28/02/2025,28/03/2025,761.04,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,COMMUNITY SERVICES,ENTERPRISE FLEX E RENT,55599298,28/02/2025,28/03/2025,686,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,COMMUNITY SERVICES,FCN FROZEN FOODS LIMITED,57739164,04/03/2025,01/04/2025,757.69,Catering Provisions,SUPPLIES & SERVICES,CATERING
Neighbourhood Services and Resources,COMMUNITY SERVICES,FEDERATION BRITISH CREMATION AUTH,55600765,21/01/2025,26/03/2025,"1,155.00",Memberships,SUPPLIES & SERVICES,GRANTS & SUBSCRIPTIONS
Neighbourhood Services and Resources,COMMUNITY SERVICES,G & A SECURITY,55599960,03/03/2025,28/03/2025,"2,891.52",Repairs - Intruder Alarms,PREMISES,FIXTURES & FITTINGS
Neighbourhood Services and Resources,COMMUNITY SERVICES,G & A SECURITY,55599958,03/03/2025,28/03/2025,"3,330.04",Security Services,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,COMMUNITY SERVICES,GARDNER DENVER UK LTD,57737304,27/02/2025,07/03/2025,"1,432.44",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,GB LUBRICANTS,57738650,11/03/2025,19/03/2025,877.4,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,GLOBAL MEDIA GROUP SERVICES LTD,55598671,24/02/2025,21/03/2025,"1,526.00",Marketing & Advertising,SUPPLIES & SERVICES,EXPENSES
Neighbourhood Services and Resources,COMMUNITY SERVICES,HIGHFIELD PRODUCTIONS LIMITED,55597822,24/02/2025,05/03/2025,"12,000.00",Artist Payments,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,HIGHFIELD PRODUCTIONS LIMITED,55599451,05/03/2025,13/03/2025,"5,587.89",Artist Payments,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,HILLCREST AUTO ELECTRICAL,57739214,26/02/2025,21/03/2025,599,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,HILLCREST AUTO ELECTRICAL,57739215,26/02/2025,21/03/2025,599,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,HILLCREST AUTO ELECTRICAL,57739216,26/02/2025,21/03/2025,599,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,HOPWELLS LIMITED,57738795,18/12/2024,20/03/2025,"1,409.96",Catering Provisions,SUPPLIES & SERVICES,CATERING
Neighbourhood Services and Resources,COMMUNITY SERVICES,HOPWELLS LIMITED,57738787,26/02/2025,25/03/2025,930.93,Catering Provisions,SUPPLIES & SERVICES,CATERING
Neighbourhood Services and Resources,COMMUNITY SERVICES,HOPWELLS LIMITED,57738786,28/02/2025,28/03/2025,"1,046.15",Catering Provisions,SUPPLIES & SERVICES,CATERING
Neighbourhood Services and Resources,COMMUNITY SERVICES,HOPWELLS LIMITED,57738785,24/02/2025,21/03/2025,999.68,Catering Provisions,SUPPLIES & SERVICES,CATERING
Neighbourhood Services and Resources,COMMUNITY SERVICES,HOPWELLS LIMITED,57738268,26/02/2025,25/03/2025,507.9,Catering Provisions,SUPPLIES & SERVICES,CATERING
Neighbourhood Services and Resources,COMMUNITY SERVICES,HOPWELLS LIMITED,57736830,17/02/2025,14/03/2025,574.36,Catering Provisions,SUPPLIES & SERVICES,CATERING
Neighbourhood Services and Resources,COMMUNITY SERVICES,HOPWELLS LIMITED,57736833,21/02/2025,21/03/2025,"1,088.42",Catering Provisions,SUPPLIES & SERVICES,CATERING
Neighbourhood Services and Resources,COMMUNITY SERVICES,HOPWELLS LIMITED,57739342,03/03/2025,28/03/2025,990.84,Catering Provisions,SUPPLIES & SERVICES,CATERING
Neighbourhood Services and Resources,COMMUNITY SERVICES,HURWORTH PARISH COUNCIL,55600196,18/02/2025,20/03/2025,"6,602.17",Parish Litter Collection,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,IAN RIGBY TECHNICAL SERVICES,55601399,11/03/2025,28/03/2025,900,Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,COMMUNITY SERVICES,IMPERIAL ICONS,55601115,15/02/2025,28/03/2025,"1,095.00",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,COMMUNITY SERVICES,INDUSTRIAL DEEP CLEANING LTD,55598216,12/02/2025,04/03/2025,780,Other Supplies & Services,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,INSEEGO LTD,55599506,01/03/2025,28/03/2025,"1,017.45",Ict Software Support & Maintenance,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING
Neighbourhood Services and Resources,COMMUNITY SERVICES,ISECURE GROUP LTD,55599556,03/03/2025,28/03/2025,507.5,Security Services,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,COMMUNITY SERVICES,ISECURE GROUP LTD,55601334,17/03/2025,01/04/2025,507.5,Security Services,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,COMMUNITY SERVICES,JM MARKETING LTD,55599592,10/03/2025,14/03/2025,805,Misc. Insurances,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,COMMUNITY SERVICES,JM MARKETING LTD,55600740,04/02/2025,25/03/2025,996,Misc. Insurances,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,COMMUNITY SERVICES,LANDSCAPE SUPPLY COMPANY,55598950,26/02/2025,25/03/2025,"1,146.48",Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,LEEDS COMMERCIAL LIMITED,55599300,28/02/2025,28/03/2025,"3,960.00",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Neighbourhood Services and Resources,COMMUNITY SERVICES,LWC TEESSIDE,57740051,04/02/2025,01/04/2025,723.38,Bar Provisions For Resale,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,LWC TEESSIDE,57739332,04/03/2025,01/04/2025,"1,149.94",Bar Provisions For Resale,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,LWC TEESSIDE,57736809,11/02/2025,11/03/2025,"2,601.43",Bar Provisions For Resale,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,LWC TEESSIDE,57738775,25/02/2025,25/03/2025,653.45,Bar Provisions For Resale,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,LWC TEESSIDE,57736799,18/02/2025,18/03/2025,866.29,Bar Provisions For Resale,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,LWC TEESSIDE,57739315,03/03/2025,28/03/2025,"1,474.55",Bar Provisions For Resale,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,LWC TEESSIDE,57738759,27/02/2025,27/03/2025,"1,564.05",Bar Provisions For Resale,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Neighbourhood Services and Resources,COMMUNITY SERVICES,M & M VALUE LTD,55599983,04/03/2025,01/04/2025,523.16,Food & Drink Costs,SUPPLIES & SERVICES,CATERING
Neighbourhood Services and Resources,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11166354,02/03/2025,28/03/2025,"1,197.23",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Neighbourhood Services and Resources,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11166354,02/03/2025,28/03/2025,648.4,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Neighbourhood Services and Resources,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11166354,02/03/2025,28/03/2025,648.4,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Neighbourhood Services and Resources,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11166354,02/03/2025,28/03/2025,528.42,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Neighbourhood Services and Resources,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11166354,02/03/2025,28/03/2025,637.89,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Neighbourhood Services and Resources,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11166354,02/03/2025,28/03/2025,648.4,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Neighbourhood Services and Resources,COMMUNITY SERVICES,MAGNIT GLOBAL GRI LTD,11166354,02/03/2025,28/03/2025,648.4,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
