Directorate,Service,Supplier,Transaction Number,Transaction Date,Invoice Line Value (net of VAT),Account,Bal Sheet Level 1,Bal Sheet Level 2
Children and Adults Services,EDUCATION,RIVER TEES MULTI ACADEMY TRUST,55568514,15/04/2024,"10,763.90",External Placements,SUPPLIES & SERVICES,EXPENSES
Children and Adults Services,EDUCATION,ROBINWOOD ACTIVITY CENTRE LTD,1112196,03/04/2024,"1,500.00",General Learning Resources (Curriculum),SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Children and Adults Services,EDUCATION,RUSKIN MILL,55568562,01/04/2024,"24,626.85",Independent Placements,SUPPLIES & SERVICES,EXPENSES
Children and Adults Services,EDUCATION,RUSKIN MILL,55568563,01/04/2024,"24,854.47",Independent Placements,SUPPLIES & SERVICES,EXPENSES
Children and Adults Services,EDUCATION,RUSKIN MILL,55568564,01/04/2024,"25,497.26",Independent Placements,SUPPLIES & SERVICES,EXPENSES
Children and Adults Services,EDUCATION,RUSKIN MILL,55568565,01/04/2024,"53,705.67",Independent Placements,SUPPLIES & SERVICES,EXPENSES
Children and Adults Services,EDUCATION,RUSKIN MILL,55568561,01/04/2024,"36,513.73",Independent Placements,SUPPLIES & SERVICES,EXPENSES
Children and Adults Services,EDUCATION,S & R CARS LTD,55566331,16/03/2024,"1,568.00",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,S & R CARS LTD,55566332,16/03/2024,"1,536.80",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,S & R CARS LTD,55566337,16/03/2024,950,Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,S & R CARS LTD,55566330,16/03/2024,"1,520.00",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,S & R CARS LTD,55566340,16/03/2024,"1,920.00",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,S & R CARS LTD,55566344,16/03/2024,"5,600.00",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,S & R CARS LTD,55566333,16/03/2024,"1,520.00",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,S & R CARS LTD,55566338,16/03/2024,"1,600.00",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,S & R CARS LTD,55566339,16/03/2024,"2,400.00",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,S & R CARS LTD,55566328,16/03/2024,"1,680.00",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,S & R CARS LTD,55566341,16/03/2024,"1,852.80",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,S & R CARS LTD,55566342,16/03/2024,"2,400.00",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,S & R CARS LTD,55566326,16/03/2024,"2,200.00",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,S & R CARS LTD,55566327,16/03/2024,"1,368.00",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,S & R CARS LTD,55566329,16/03/2024,"1,280.00",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,S & R CARS LTD,55566343,16/03/2024,"3,600.00",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,S & R CARS LTD,55566335,16/03/2024,"1,140.00",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,S & R CARS LTD,55566336,16/03/2024,988,Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,S & R CARS LTD,55566334,16/03/2024,"1,496.00",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,SCHOOL ADVISORY SERVICE,1112105,23/04/2024,"10,737.69",Teachers Insurance Premium,EMPLOYEES,Indirect Employee Costs
Children and Adults Services,EDUCATION,SCHOOL DPO SERVICE,1112088,23/04/2024,525,Licences,SUPPLIES & SERVICES,EXPENSES
Children and Adults Services,EDUCATION,SHOW RACISM THE RED CARD,1112087,23/04/2024,"1,500.00",Employee Training Course Costs,EMPLOYEES,Indirect Employee Costs
Children and Adults Services,EDUCATION,SHUBBLE EDUCATION LIMITED,1112136,24/04/2024,"1,025.00",Agency Staff Costs - Teachers,EMPLOYEES,Indirect Employee Costs
Children and Adults Services,EDUCATION,SHUBBLE EDUCATION LIMITED,1112041,18/04/2024,"1,569.00",Agency Staff Costs - Teachers,EMPLOYEES,Indirect Employee Costs
Children and Adults Services,EDUCATION,SHUBBLE EDUCATION LIMITED,1112187,24/04/2024,"1,768.00",Agency Staff Costs - Teachers,EMPLOYEES,Indirect Employee Costs
Children and Adults Services,EDUCATION,SKAPE NORTH EAST LTD,55567864,31/03/2024,993,Course Purchase,SUPPLIES & SERVICES,SERVICES
Children and Adults Services,EDUCATION,SKERNE PARK COMM ENTERPRISE ASSOC  LTD,11161851,18/04/2024,910,Grants,SUPPLIES & SERVICES,GRANTS & SUBSCRIPTIONS
Children and Adults Services,EDUCATION,SKERNE PARK COMM ENTERPRISE ASSOC  LTD,11161854,18/04/2024,910,Grants,SUPPLIES & SERVICES,GRANTS & SUBSCRIPTIONS
Children and Adults Services,EDUCATION,SPEECH & LANGUAGE UK,55567499,05/04/2024,"16,380.00",Employee Training Course Costs,EMPLOYEES,Indirect Employee Costs
Children and Adults Services,EDUCATION,SPEECH & LANGUAGE UK,55567499,05/04/2024,"10,166.00",Employee Training Course Costs,EMPLOYEES,Indirect Employee Costs
Children and Adults Services,EDUCATION,ST BEDES RC PRIMARY SCHOOL,11161800,15/04/2024,"3,300.00",Grants,SUPPLIES & SERVICES,GRANTS & SUBSCRIPTIONS
Children and Adults Services,EDUCATION,STEADFAST TRAINING LTD T/A STEADFAST E,55568333,16/04/2024,600,Exam Fees,SUPPLIES & SERVICES,SERVICES
Children and Adults Services,EDUCATION,STEADFAST TRAINING LTD T/A STEADFAST E,55567687,09/04/2024,600,Exam Fees,SUPPLIES & SERVICES,SERVICES
Children and Adults Services,EDUCATION,STEPHEN AMOS,55567906,16/04/2024,943.22,Individual Direct Payments,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Children and Adults Services,EDUCATION,TEAM TEACH LTD,1112085,23/04/2024,"1,230.00",Employee Training Course Costs,EMPLOYEES,Indirect Employee Costs
Children and Adults Services,EDUCATION,THE BRITISH & FOREIGN SCHOOL SOCIETY,11161401,20/06/2024,"4,375.00",Rent Of Facilities,PREMISES,RENTS
Children and Adults Services,EDUCATION,THE BRITISH & FOREIGN SCHOOL SOCIETY,11161402,20/09/2024,"4,375.00",Rent Of Facilities,PREMISES,RENTS
Children and Adults Services,EDUCATION,THE BRITISH & FOREIGN SCHOOL SOCIETY,11161403,20/12/2024,"4,375.00",Rent Of Facilities,PREMISES,RENTS
Children and Adults Services,EDUCATION,THE BRITISH & FOREIGN SCHOOL SOCIETY,11161404,20/03/2025,"4,375.00",Rent Of Facilities,PREMISES,RENTS
Children and Adults Services,EDUCATION,THE DURHAM UTC LTD,55566180,25/03/2024,"1,166.68",External Placements,SUPPLIES & SERVICES,EXPENSES
Children and Adults Services,EDUCATION,THE DURHAM UTC LTD,55565031,13/03/2024,"4,166.68",External Placements,SUPPLIES & SERVICES,EXPENSES
Children and Adults Services,EDUCATION,THE DURHAM UTC LTD,55565036,13/03/2024,"1,166.68",External Placements,SUPPLIES & SERVICES,EXPENSES
Children and Adults Services,EDUCATION,THE DURHAM UTC LTD,55566181,25/03/2024,"1,166.66",External Placements,SUPPLIES & SERVICES,EXPENSES
Children and Adults Services,EDUCATION,THE DURHAM UTC LTD,55566188,25/03/2024,"1,166.66",External Placements,SUPPLIES & SERVICES,EXPENSES
Children and Adults Services,EDUCATION,THE EDUCATION NETWORK LTD,55567614,29/03/2024,"1,125.52",Agency Staff Costs - Teachers,EMPLOYEES,Indirect Employee Costs
Children and Adults Services,EDUCATION,THE EDUCATION NETWORK LTD,55568705,19/04/2024,"1,406.90",Agency Staff Costs - Teachers,EMPLOYEES,Indirect Employee Costs
Children and Adults Services,EDUCATION,THE EDUCATION VILLAGE ACADEMY TRUST,11161726,08/04/2024,"17,333.33",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Children and Adults Services,EDUCATION,THOMAS BARRETT,55566731,28/03/2024,"2,074.80",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,THOMAS BARRETT,55566732,28/03/2024,"2,720.00",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,THOMAS BARRETT,55566736,28/03/2024,"1,345.20",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,THOMAS BARRETT,55566739,28/03/2024,"4,522.00",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,THOMAS BARRETT,55566740,28/03/2024,"2,772.00",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,THOMAS BARRETT,55566738,28/03/2024,"5,605.20",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,THOMAS BARRETT,55566733,28/03/2024,"1,166.98",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,THOMAS BARRETT,55566734,28/03/2024,"1,352.00",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,THOMAS BARRETT,55566735,28/03/2024,"1,920.00",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,TRACEY WATERS,11161842,17/04/2024,910,Grants,SUPPLIES & SERVICES,GRANTS & SUBSCRIPTIONS
Children and Adults Services,EDUCATION,TU NOVA EDUCATION LTD,1112147,25/04/2024,"1,050.00",Visits,SUPPLIES & SERVICES,EXPENSES
Children and Adults Services,EDUCATION,UNITED TAXIS LTD,55567047,01/04/2024,"1,710.00",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,UNITED TAXIS LTD,55567187,01/04/2024,"1,650.00",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,UNITED TAXIS LTD,55567198,01/04/2024,750,Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,UNITED TAXIS LTD,55567180,01/04/2024,950,Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,UNITED TAXIS LTD,55567185,01/04/2024,"2,880.00",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,UNITED TAXIS LTD,55567183,01/04/2024,539.91,Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,UNITED TAXIS LTD,55567189,01/04/2024,734.4,Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,UNITED TAXIS LTD,55567050,01/04/2024,"2,435.00",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,UNITED TAXIS LTD,55567058,01/04/2024,"1,604.74",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,UNITED TAXIS LTD,55567067,01/04/2024,"1,717.98",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,UNITED TAXIS LTD,55567070,01/04/2024,759.24,Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,UNITED TAXIS LTD,55567048,01/04/2024,"2,280.00",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,UNITED TAXIS LTD,55567049,01/04/2024,720,Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,UNITED TAXIS LTD,55567063,01/04/2024,994.84,Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,UNITED TAXIS LTD,55567052,01/04/2024,"2,280.00",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,UNITED TAXIS LTD,55567065,01/04/2024,"3,120.00",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,UNITED TAXIS LTD,55567055,01/04/2024,"3,040.00",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,UNITED TAXIS LTD,55567061,01/04/2024,"1,901.90",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,UNITED TAXIS LTD,55567171,01/04/2024,"3,040.00",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,UNITED TAXIS LTD,55567172,01/04/2024,"5,700.00",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,UNITED TAXIS LTD,55567174,01/04/2024,"2,936.26",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,UNITED TAXIS LTD,55567069,01/04/2024,"2,850.00",Contract Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Children and Adults Services,EDUCATION,WARD HADAWAY SOLICITORS,55568836,30/01/2024,"1,500.00",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Children and Adults Services,EDUCATION,WAVE - ANGLIAN WATER BUSINESS NATIONAL LTD,1112140,25/04/2024,"16,681.63",Water Charges,PREMISES,WATER SERVICES
Children and Adults Services,EDUCATION,WITHERSLACK HALL SCHOOL LTD,55568373,18/03/2024,"48,988.68",Independent Placements,SUPPLIES & SERVICES,EXPENSES
Children and Adults Services,Public Health,COUNTY DURHAM & DARLINGTON NHS FOUNDATIO,55567779,01/01/2024,"4,667.00",Other Health Bodies,THIRD PARTY PAYMENTS,HEALTH AUTHORITIES
Children and Adults Services,Public Health,ILLY SYSTEMS,55566602,27/03/2024,752,Other Health Bodies,THIRD PARTY PAYMENTS,HEALTH AUTHORITIES
Children and Adults Services,Public Health,MAGNIT GLOBAL GRI LTD,11161934,21/04/2024,804.58,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Public Health,MAGNIT GLOBAL GRI LTD,11161934,21/04/2024,507.75,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Public Health,MAGNIT GLOBAL GRI LTD,11161934,21/04/2024,600.44,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Public Health,MAGNIT GLOBAL GRI LTD,11161730,07/04/2024,839.22,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Public Health,MAGNIT GLOBAL GRI LTD,11161841,14/04/2024,617.12,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Children and Adults Services,Public Health,NHS BUSINESS SERVICES AUTHORITY,55567867,21/08/2023,"19,549.74",Other Health Bodies,THIRD PARTY PAYMENTS,HEALTH AUTHORITIES
Children and Adults Services,Public Health,NHS BUSINESS SERVICES AUTHORITY,55566345,18/03/2024,"15,189.50",Other Health Bodies,THIRD PARTY PAYMENTS,HEALTH AUTHORITIES
Children and Adults Services,Public Health,PRIMARY HEALTHCARE DARLINGTON LIMITED,55566530,02/01/2024,"1,735.50",Other Health Bodies,THIRD PARTY PAYMENTS,HEALTH AUTHORITIES
Children and Adults Services,Public Health,RECOVERY CONNECTIONS,55566467,17/01/2024,"150,000.00",Other Health Bodies,THIRD PARTY PAYMENTS,HEALTH AUTHORITIES
Children and Adults Services,Public Health,RECOVERY CONNECTIONS,55566463,29/02/2024,"19,200.00",Other Health Bodies,THIRD PARTY PAYMENTS,HEALTH AUTHORITIES
Children and Adults Services,Public Health,RECOVERY CONNECTIONS,55566465,04/02/2024,"23,572.28",Other Health Bodies,THIRD PARTY PAYMENTS,HEALTH AUTHORITIES
Children and Adults Services,Public Health,RECOVERY CONNECTIONS,55566466,17/01/2024,"20,825.00",Other Health Bodies,THIRD PARTY PAYMENTS,HEALTH AUTHORITIES
Children and Adults Services,Public Health,ST TERESAS HOSPICE,55567655,05/04/2024,"8,000.00",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Children and Adults Services,Public Health,WE ARE WITH YOU,55566606,27/03/2024,"99,656.58",Other Health Bodies,THIRD PARTY PAYMENTS,HEALTH AUTHORITIES
Children and Adults Services,Public Health,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,55568378,22/09/2022,553,Other Health Bodies,THIRD PARTY PAYMENTS,HEALTH AUTHORITIES
Economic Growth & Neighbourhood Services,Asset Management & Investment,ALIGN PROPERTY PARTNERS,55567498,08/04/2024,"4,817.97",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,Asset Management & Investment,ALIGN PROPERTY PARTNERS,55568048,15/04/2024,"2,897.08",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,Asset Management & Investment,ALIGN PROPERTY PARTNERS,55568771,19/04/2024,"3,100.00",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,Asset Management & Investment,ALIGN PROPERTY PARTNERS,55568885,23/04/2024,"5,132.87",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,Asset Management & Investment,CORONA ENERGY LTD,57703034,17/04/2024,669.48,Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Asset Management & Investment,CORONA ENERGY LTD,57700655,18/03/2024,799.17,Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Asset Management & Investment,EDF ENERGY CUSTOMERS LTD,57701139,05/03/2024,"3,553.63",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Asset Management & Investment,LABC,55566826,08/03/2024,"3,371.62",Subscriptions,SUPPLIES & SERVICES,GRANTS & SUBSCRIPTIONS
Economic Growth & Neighbourhood Services,Asset Management & Investment,LANDSCAPE SOLUTIONS (NORTH EAST) LTD,55568790,17/03/2024,560,Responsive - Grounds Maint,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,Building Services,A STAR SCAFFOLDING,55567286,31/03/2024,700,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,A STAR SCAFFOLDING,55566931,29/02/2024,650,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,A STAR SCAFFOLDING,55566931,29/02/2024,500,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,A STAR SCAFFOLDING,55568227,31/03/2024,"1,085.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,A STAR SCAFFOLDING,55568227,31/03/2024,700,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,A STAR SCAFFOLDING,55568227,31/03/2024,570,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,B C STEWART LTD,55567713,10/04/2024,"46,318.96",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,B C STEWART LTD,55567714,10/04/2024,"7,713.05",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,BARCLAY ROOFING LTD,55566034,22/03/2024,640,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,BARCLAY ROOFING LTD,55566072,21/03/2024,640,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,BRICKWORK DIRECT LIMITED,55565964,22/03/2024,"88,562.96",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,CAPITA BUSINESS SRV LTD (DARLINGTON),55566386,11/03/2024,"27,779.05",Ict Hardware Support & Maintenance,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING
Economic Growth & Neighbourhood Services,Building Services,CENTRICA BUSINESS SOLUTIONS (GENERATION) LTD,55567363,01/04/2024,"3,574.79",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,CLEVELAND CONTAINERS,55568738,18/04/2024,"2,790.00",Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,CONTRACT FLOORING SERVICES (NE) LTD,55568234,05/02/2024,"1,364.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,CORGI (NOTIFICATIONS),55566915,31/03/2024,"2,004.75",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,Building Services,CORONA ENERGY LTD,57703028,17/04/2024,"43,847.88",Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,CORONA ENERGY LTD,57703032,17/04/2024,"10,302.32",Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,CORONA ENERGY LTD,57703031,17/04/2024,"7,077.93",Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,CORONA ENERGY LTD,57700669,18/03/2024,579.75,Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,CORONA ENERGY LTD,57700699,18/03/2024,"3,291.59",Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,CORONA ENERGY LTD,57700657,18/03/2024,"2,745.19",Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,CORONA ENERGY LTD,57700689,18/03/2024,"1,809.86",Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,CORONA ENERGY LTD,57700677,18/03/2024,580.21,Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,CORONA ENERGY LTD,57700678,18/03/2024,784.99,Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,CORONA ENERGY LTD,57703041,17/04/2024,700.5,Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,CORONA ENERGY LTD,57703045,17/04/2024,824.85,Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,CORONA ENERGY LTD,57703043,17/04/2024,837.77,Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,CORONA ENERGY LTD,57703047,17/04/2024,"2,868.64",Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,CORONA ENERGY LTD,57703064,17/04/2024,"13,773.34",Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,CORONA ENERGY LTD,57703065,17/04/2024,660.36,Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,CORONA ENERGY LTD,57703074,17/04/2024,"1,487.83",Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,CORONA ENERGY LTD,57703080,17/04/2024,"4,656.16",Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,CORONA ENERGY LTD,57703079,17/04/2024,"3,338.01",Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,CORONA ENERGY LTD,57703081,17/04/2024,"1,105.51",Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,CORONA ENERGY LTD,57703036,17/04/2024,"2,515.31",Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,CORONA ENERGY LTD,57703048,17/04/2024,587.53,Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,CORONA ENERGY LTD,57703056,17/04/2024,612.61,Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,CORONA ENERGY LTD,57703057,17/04/2024,660.98,Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,CORONA ENERGY LTD,57703078,17/04/2024,"3,135.74",Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,CORONA ENERGY LTD,57700685,18/03/2024,"14,365.86",Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,CORONA ENERGY LTD,57700686,18/03/2024,672.05,Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,CORONA ENERGY LTD,57700664,18/03/2024,859.16,Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,CORONA ENERGY LTD,57700662,18/03/2024,713.24,Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,CORONA ENERGY LTD,57700666,18/03/2024,813.81,Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,CORONA ENERGY LTD,57700695,18/03/2024,"1,491.11",Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,CORONA ENERGY LTD,57700668,18/03/2024,"2,881.04",Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,CORONA ENERGY LTD,57700649,18/03/2024,"42,020.50",Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,CORONA ENERGY LTD,57700653,18/03/2024,"12,572.16",Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,CORONA ENERGY LTD,57700652,18/03/2024,"7,693.35",Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,CORONA ENERGY LTD,57700697,18/03/2024,608.76,Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,CORONA ENERGY LTD,57700701,18/03/2024,"4,798.89",Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,CORONA ENERGY LTD,57700700,18/03/2024,"5,860.31",Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,CORONA ENERGY LTD,57700702,18/03/2024,"1,177.15",Gas,PREMISES,ENERGY COSTS
