Directorate,Service,Supplier,Transaction Number,Transaction Date,Invoice Line Value (net of VAT),Account,Bal Sheet Level 1,Bal Sheet Level 2
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57710166,05/06/2024,"1,167.95",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57710162,26/05/2024,"1,616.57",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57710045,31/05/2024,770.57,Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57710172,05/06/2024,588.74,Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57709961,03/06/2024,"35,005.55",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57709969,03/06/2024,"5,130.87",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57709940,05/06/2024,760.52,Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57709952,03/06/2024,509.1,Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57709947,03/06/2024,"16,649.59",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57709946,03/06/2024,"1,437.31",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57709953,03/06/2024,"1,238.21",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57710016,31/05/2024,"1,006.75",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57709965,03/06/2024,"2,368.46",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57710116,31/05/2024,"1,217.19",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57709897,07/06/2024,821.65,Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57710140,31/05/2024,571.53,Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57710004,31/05/2024,650.77,Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57709949,03/06/2024,"44,385.43",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57709948,03/06/2024,"2,514.07",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57709958,03/06/2024,540.19,Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57709959,03/06/2024,"1,537.28",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57709966,03/06/2024,"2,760.59",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57707457,01/05/2024,"1,932.26",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57707498,09/05/2024,657.46,Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57707492,09/05/2024,613.58,Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57707471,01/05/2024,"5,036.46",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57707464,01/05/2024,"32,249.93",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57707468,01/05/2024,"2,311.57",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57707475,09/05/2024,653.2,Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57707331,09/05/2024,930.24,Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57707345,09/05/2024,760.31,Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57707450,01/05/2024,"1,626.38",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57707451,01/05/2024,"14,369.20",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57707463,01/05/2024,"1,511.58",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57707462,01/05/2024,540.42,Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57707469,01/05/2024,"2,841.40",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57707452,01/05/2024,"1,991.58",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57707453,01/05/2024,"42,469.56",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57707259,10/05/2024,638.92,Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57707428,09/05/2024,547.63,Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57709935,06/06/2024,514.18,Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57707299,10/05/2024,530.19,Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57707224,16/05/2024,519.01,Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57707256,10/05/2024,546.38,Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,ELECTRONIC SECURITY SOLUTIONS LTD,55573332,30/05/2024,"1,330.00",Repairs - Fire Alarms,PREMISES,FIXTURES & FITTINGS
Economic Growth & Neighbourhood Services,Building Services,ELECTRONIC SECURITY SOLUTIONS LTD,55573335,30/05/2024,"7,080.00",Cyclical - Fire Alarms,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,Building Services,ELECTRONIC SECURITY SOLUTIONS LTD,55573330,30/05/2024,"1,460.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,ELECTRONIC SECURITY SOLUTIONS LTD,55572348,23/05/2024,813.63,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,ENTERPRISE FLEX E RENT,55573703,31/05/2024,716.1,Vehicle Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Economic Growth & Neighbourhood Services,Building Services,ENTERPRISE RENT-A-CAR,55572344,23/05/2024,504,Vehicle Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Economic Growth & Neighbourhood Services,Building Services,GOOM ELECTRICAL,55573601,31/05/2024,"4,625.00",Alterations & Improvements - Electrical,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,Building Services,GOOM ELECTRICAL,55572846,24/05/2024,"3,500.00",Alterations & Improvements - Electrical,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,Building Services,GOOM ELECTRICAL,55572278,22/05/2024,"3,125.00",Alterations & Improvements - Electrical,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,Building Services,GOOM ELECTRICAL,55572280,22/05/2024,"6,375.00",Alterations & Improvements - Electrical,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,Building Services,GOOM ELECTRICAL,55573421,31/05/2024,"4,000.00",Alterations & Improvements - Electrical,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,Building Services,HAYLES & HOWE LTD,55571876,17/05/2024,"3,330.00",Building Repairs And Maintenance,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,Building Services,ISECURE GROUP LTD,55572113,20/05/2024,550,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,ISECURE GROUP LTD,55573038,28/05/2024,550,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,ISECURE GROUP LTD,55571123,13/05/2024,550,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,JCB FINANCE (LEASING LTD),55573001,21/05/2024,"1,614.24",Leasing Charges,CAPITAL CHARGES,CAPITAL CHARGES
Economic Growth & Neighbourhood Services,Building Services,JCB FINANCE (LEASING LTD),55572637,31/05/2024,"16,797.60",Leasing Charges,CAPITAL CHARGES,CAPITAL CHARGES
Economic Growth & Neighbourhood Services,Building Services,JH MECHANICAL SERVICES LTD,55572111,20/05/2024,"1,800.00",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,JH MECHANICAL SERVICES LTD,55572403,29/05/2024,720,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,JH MECHANICAL SERVICES LTD,55572407,29/05/2024,"1,800.00",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,K HEWITT & CO LTD,55573117,28/05/2024,"37,872.14",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,K M ELECTRICAL SERVICES,55570196,30/04/2024,"24,258.69",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,K M ELECTRICAL SERVICES,55573686,31/05/2024,"5,920.00",Alterations & Improvements - Electrical,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162489,02/06/2024,614.76,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162489,02/06/2024,575.88,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162489,02/06/2024,575.88,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162780,16/06/2024,585.64,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162780,16/06/2024,722.28,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162780,16/06/2024,727.46,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162780,16/06/2024,758.2,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162812,23/06/2024,736.71,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162574,09/07/2024,736.71,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162489,02/06/2024,573.6,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162489,02/06/2024,736.71,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162780,16/06/2024,736.71,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162812,23/06/2024,585.64,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162812,23/06/2024,758.2,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162827,09/06/2024,722.28,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162827,09/06/2024,758.2,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162827,09/06/2024,761.33,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162827,09/06/2024,722.28,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162574,09/07/2024,722.28,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162574,09/07/2024,758.2,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162574,09/07/2024,761.33,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162574,09/07/2024,722.28,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162827,09/06/2024,736.71,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162489,02/06/2024,616.02,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162489,02/06/2024,616.02,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162489,02/06/2024,689.11,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162489,02/06/2024,656.67,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162489,02/06/2024,656.67,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162489,02/06/2024,597.34,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162489,02/06/2024,628.62,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162780,16/06/2024,628.62,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162780,16/06/2024,823.62,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162780,16/06/2024,736.71,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162780,16/06/2024,864.31,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162780,16/06/2024,772.63,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162574,09/07/2024,772.63,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162574,09/07/2024,823.62,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162574,09/07/2024,823.62,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162574,09/07/2024,736.71,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162574,09/07/2024,628.62,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162574,09/07/2024,864.31,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162780,16/06/2024,823.62,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162812,23/06/2024,724.15,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162812,23/06/2024,823.62,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162812,23/06/2024,823.62,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162812,23/06/2024,736.71,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162812,23/06/2024,509.69,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162812,23/06/2024,772.63,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162489,02/06/2024,595.4,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162574,09/07/2024,605.16,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162780,16/06/2024,751.57,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162812,23/06/2024,605.16,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162827,09/06/2024,605.16,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162827,09/06/2024,823.62,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162827,09/06/2024,628.62,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162827,09/06/2024,823.62,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162827,09/06/2024,736.71,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162827,09/06/2024,772.63,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162827,09/06/2024,864.31,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162489,02/06/2024,864.31,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162489,02/06/2024,656.67,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162489,02/06/2024,525.73,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162489,02/06/2024,"1,112.07",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162489,02/06/2024,501.2,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162489,02/06/2024,587.38,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162489,02/06/2024,656.67,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162489,02/06/2024,501.2,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162780,16/06/2024,756.04,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162780,16/06/2024,659.4,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162780,16/06/2024,736.71,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162780,16/06/2024,823.62,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162780,16/06/2024,823.62,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162780,16/06/2024,"1,039.51",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162574,09/07/2024,864.31,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162574,09/07/2024,525.73,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162574,09/07/2024,659.4,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162574,09/07/2024,628.62,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162574,09/07/2024,"1,039.51",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162574,09/07/2024,"1,039.51",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162574,09/07/2024,823.62,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162574,09/07/2024,823.62,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162574,09/07/2024,659.4,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162574,09/07/2024,736.71,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162574,09/07/2024,"1,326.45",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162780,16/06/2024,659.4,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162780,16/06/2024,864.31,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162489,02/06/2024,"1,506.99",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11162574,09/07/2024,669.69,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
