Directorate,Service,Supplier,Transaction Number,Transaction Date,Invoice Line Value (net of VAT),Account,Bal Sheet Level 1,Bal Sheet Level 2
Economic Growth & Neighbourhood Services,Building Services,A S CROCKER (PLASTERERS) LIMITED,55580646,08/08/2024,"3,830.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,A STAR SCAFFOLDING,55581316,31/07/2024,"1,650.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,ANGLIAN WINDOWS LTD,55580468,01/08/2024,"94,631.62",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,APEC ENVIRONMENTAL,55580299,07/08/2024,"4,500.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,APEC ENVIRONMENTAL,55580301,07/08/2024,"2,800.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,ASHCOURT (DURHAM & TEES VALLEY),55580355,14/08/2024,575,Premises Related Hire Charges,PREMISES,RENTS
Economic Growth & Neighbourhood Services,Building Services,ASHCOURT (DURHAM & TEES VALLEY),55582045,28/08/2024,575,Premises Related Hire Charges,PREMISES,RENTS
Economic Growth & Neighbourhood Services,Building Services,ASTOR BANNERMAN (MEDICAL) LTD,55581558,21/08/2024,"11,216.00",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,B C STEWART LTD,55580780,30/07/2024,"38,106.87",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,BCE NORTHERN LIMITED,55582649,31/08/2024,"19,100.42",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,BRICKWORK DIRECT LIMITED,55581864,23/08/2024,"80,363.42",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,BRIDGE DOOR SYSTEMS,55582123,29/08/2024,530.12,Repairs - Door Entry System,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,Building Services,BRIDGE DOOR SYSTEMS,55580762,12/08/2024,806.28,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,BRIDGE DOOR SYSTEMS,55582144,29/08/2024,830.33,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,BSRIA LIMITED,55578864,24/07/2024,"1,255.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,CENTRICA BUSINESS SOLUTIONS (GENERATION) LTD,55581669,01/09/2024,"3,703.06",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,CORGI (NOTIFICATIONS),55582610,31/08/2024,"2,004.75",Professional Fees & Consultancy,SUPPLIES & SERVICES,SERVICES
Economic Growth & Neighbourhood Services,Building Services,CORONA ENERGY LTD,57719738,17/09/2024,"2,646.47",Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,CORONA ENERGY LTD,57719753,17/09/2024,765.94,Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,CORONA ENERGY LTD,57719771,17/09/2024,592.99,Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,CORONA ENERGY LTD,57719734,17/09/2024,"27,197.90",Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,CORONA ENERGY LTD,57719737,17/09/2024,"5,218.30",Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,CORONA ENERGY LTD,57719770,17/09/2024,"2,002.54",Gas,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55582378,30/08/2024,"1,017.29",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55580561,09/08/2024,502.32,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55580911,16/08/2024,847.72,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55580910,16/08/2024,"1,119.76",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55581730,22/08/2024,"1,243.17",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55581781,27/08/2024,"1,077.56",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55580685,07/08/2024,977.08,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55580779,13/08/2024,"1,291.24",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55580905,16/08/2024,795.9,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55581897,23/08/2024,"1,009.37",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55581899,23/08/2024,"1,358.95",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55581624,21/08/2024,"1,277.81",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55581731,22/08/2024,720.15,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55582544,05/09/2024,"2,301.83",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55580273,06/08/2024,"1,876.24",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55580347,08/08/2024,795.3,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55581367,19/08/2024,720.15,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55580955,14/08/2024,"1,037.11",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55581627,21/08/2024,720.15,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55580815,12/08/2024,"1,408.96",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55580565,09/08/2024,"1,265.21",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55580344,08/08/2024,"1,315.64",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55580684,07/08/2024,"1,299.47",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55580961,16/08/2024,"1,164.33",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55580775,13/08/2024,602.85,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55580954,14/08/2024,"1,198.80",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55580343,08/08/2024,977.08,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55580342,30/08/2024,553.04,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55581368,19/08/2024,"1,286.24",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55581456,20/08/2024,"1,567.58",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55582543,05/09/2024,980.33,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55582546,05/09/2024,633.45,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55582713,03/09/2024,"1,017.29",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55582714,03/09/2024,"1,466.98",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55582792,02/09/2024,"1,412.86",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55581626,21/08/2024,"1,349.00",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55580271,06/08/2024,977.08,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,CROSSLING LTD,55580562,09/08/2024,977.08,Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,D-DRILL ( MASTER DRILLERS LTD ),55580731,13/08/2024,525,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,EASBY FLOORING LTD,55581751,22/08/2024,589.88,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,EASBY FLOORING LTD,55581064,15/08/2024,527.75,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,EASBY FLOORING LTD,55581093,16/08/2024,572.21,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,EASBY FLOORING LTD,55581631,21/08/2024,615.32,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,EASBY FLOORING LTD,55581831,22/08/2024,563.43,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,EASBY FLOORING LTD,55580515,09/08/2024,"5,860.00",Repairs - Building Fabric,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,Building Services,EASBY FLOORING LTD,55581556,21/08/2024,"1,425.74",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57717769,01/08/2024,"2,694.85",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57717770,01/08/2024,"47,295.70",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57717780,01/08/2024,570.72,Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57717781,01/08/2024,"1,561.13",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57717788,01/08/2024,"2,886.02",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57717977,31/07/2024,568.42,Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57717827,31/07/2024,658.01,Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57717733,08/08/2024,814.69,Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57717998,29/07/2024,"1,376.83",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57717783,01/08/2024,"40,001.81",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57717787,01/08/2024,"2,549.30",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57717790,01/08/2024,"5,876.58",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57717840,31/07/2024,"1,077.85",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57717871,31/07/2024,781.75,Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57717759,06/08/2024,"1,275.94",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57717766,01/08/2024,"1,611.31",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57717773,01/08/2024,619.06,Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57717776,01/08/2024,"1,023.34",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57717774,01/08/2024,"1,304.80",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57717768,01/08/2024,"19,729.10",Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDF ENERGY CUSTOMERS LTD,57717752,06/08/2024,503.99,Electricity,PREMISES,ENERGY COSTS
Economic Growth & Neighbourhood Services,Building Services,EDUCATION TRAINING COLLECTIVE,55580096,05/08/2024,770,Employee Training Course Costs,EMPLOYEES,Indirect Employee Costs
Economic Growth & Neighbourhood Services,Building Services,EDUCATION TRAINING COLLECTIVE,55580096,05/08/2024,770,Employee Training Course Costs,EMPLOYEES,Indirect Employee Costs
Economic Growth & Neighbourhood Services,Building Services,EDUCATION TRAINING COLLECTIVE,55580098,05/08/2024,600,Employee Training Course Costs,EMPLOYEES,Indirect Employee Costs
Economic Growth & Neighbourhood Services,Building Services,ELECTRONIC SECURITY SOLUTIONS LTD,55580913,12/08/2024,"4,855.53",Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,ELECTRONIC SECURITY SOLUTIONS LTD,55580914,12/08/2024,"1,168.04",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,EMSLEY CRANE HIRE LTD,55582112,03/07/2024,900,Vehicle Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Economic Growth & Neighbourhood Services,Building Services,EMSLEY CRANE HIRE LTD,55580878,31/07/2024,900,Vehicle Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Economic Growth & Neighbourhood Services,Building Services,EMSLEY CRANE HIRE LTD,55580877,31/07/2024,900,Vehicle Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Economic Growth & Neighbourhood Services,Building Services,ENTERPRISE RENT-A-CAR,55580976,14/08/2024,504,Vehicle Hire,TRANSPORT,CONTRACT HIRE & OPERATING LEASES
Economic Growth & Neighbourhood Services,Building Services,ERW JOINERY LTD,55582522,01/09/2024,"7,723.95",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,ERW JOINERY LTD,55582523,01/09/2024,"4,956.90",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,FLOWING CONSTRUCTION SERVICES,55579956,31/07/2024,"16,436.81",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,GOOM ELECTRICAL,55581150,02/08/2024,"3,000.00",Alterations & Improvements - Electrical,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,Building Services,GOOM ELECTRICAL,55581148,15/08/2024,"3,000.00",Alterations & Improvements - Electrical,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,Building Services,GOOM ELECTRICAL,55582370,30/08/2024,"5,500.00",Alterations & Improvements - Electrical,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,Building Services,GOOM ELECTRICAL,55582369,30/08/2024,"5,500.00",Alterations & Improvements - Electrical,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,Building Services,GOOM ELECTRICAL,55581335,30/07/2024,"4,750.00",Alterations & Improvements - Electrical,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,Building Services,GOOM ELECTRICAL,55581332,28/06/2024,"5,125.00",Alterations & Improvements - Electrical,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,Building Services,GOOM ELECTRICAL,55581333,30/07/2024,"5,385.00",Alterations & Improvements - Electrical,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,Building Services,GOOM ELECTRICAL,55581334,30/07/2024,"2,250.00",Alterations & Improvements - Electrical,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,Building Services,HADRIAN AIR CONDITIONING & REFRIGE,55581536,15/07/2024,740,Cyclical - Air Conditioning,PREMISES,FIXTURES & FITTINGS
Economic Growth & Neighbourhood Services,Building Services,HODGSON  SAYERS LIMITED,55580290,07/08/2024,"7,678.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,HODGSON  SAYERS LIMITED,55582237,30/08/2024,"3,002.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,HODGSON  SAYERS LIMITED,55582169,29/08/2024,"5,976.26",Repairs - Building Fabric,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,Building Services,HODGSON  SAYERS LIMITED,55582169,29/08/2024,"1,980.66",Repairs - Building Fabric,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,Building Services,HODGSON  SAYERS LIMITED,55582238,30/08/2024,"5,976.26",Repairs - Building Fabric,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,Building Services,HODGSON  SAYERS LIMITED,55582238,30/08/2024,"2,184.68",Repairs - Building Fabric,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,Building Services,HODGSON  SAYERS LIMITED,55580423,08/08/2024,"23,868.63",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,IAN FARMER ASSOCIATES,55581560,21/08/2024,"1,540.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,ISECURE GROUP LTD,55582801,02/09/2024,550,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,ISECURE GROUP LTD,55582605,31/08/2024,840,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,ISECURE GROUP LTD,55581674,12/08/2024,550,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,ISECURE GROUP LTD,55581350,19/08/2024,550,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,ISECURE GROUP LTD,55581881,25/08/2024,550,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,JCB FINANCE (LEASING LTD),55582286,19/09/2024,"1,175.00",Leasing Charges,CAPITAL CHARGES,CAPITAL CHARGES
Economic Growth & Neighbourhood Services,Building Services,K HEWITT & CO LTD,55581769,27/08/2024,"18,285.51",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,K HEWITT & CO LTD,55581473,30/06/2024,"44,863.94",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,K M ELECTRICAL SERVICES,55582634,31/08/2024,"18,777.38",Materials,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
Economic Growth & Neighbourhood Services,Building Services,K M ELECTRICAL SERVICES,55582461,30/08/2024,"2,529.70",Alterations & Improvements - Electrical,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,Building Services,K M ELECTRICAL SERVICES,55582464,30/08/2024,"2,853.14",Alterations & Improvements - Electrical,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,Building Services,K M ELECTRICAL SERVICES,55582462,30/08/2024,"2,529.70",Alterations & Improvements - Electrical,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,Building Services,K M ELECTRICAL SERVICES,55582463,30/08/2024,"2,569.65",Alterations & Improvements - Electrical,PREMISES,"REPAIRS, ALT, MAINT OF BLDGS"
Economic Growth & Neighbourhood Services,Building Services,LIGNUM CONSTRUCTION NE LTD,55582235,30/08/2024,"4,644.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,LIGNUM CONSTRUCTION NE LTD,55582236,30/08/2024,"2,770.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,LIGNUM CONSTRUCTION NE LTD,55581186,05/09/2024,"5,027.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,LIGNUM CONSTRUCTION NE LTD,55581187,05/09/2024,"5,591.00",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,LYNX PRECAST LTD,55579580,31/07/2024,"43,829.36",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,LYTESTREAM ELECTRICAL CONTRACTORS,55581728,22/08/2024,773.18,Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,LYTESTREAM ELECTRICAL CONTRACTORS,55580994,15/08/2024,"12,830.64",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,LYTESTREAM ELECTRICAL CONTRACTORS,55581727,22/08/2024,"1,594.16",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,LYTESTREAM ELECTRICAL CONTRACTORS,55582240,30/08/2024,"2,134.48",Direct Charges - Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
Economic Growth & Neighbourhood Services,Building Services,M3 HOUSING LTD,55580929,15/08/2024,"1,905.00",Ict Software Purchase,SUPPLIES & SERVICES,COMMUNICATIONS & COMPUTING
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163851,08/09/2024,845.61,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163851,08/09/2024,"1,039.51",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163851,08/09/2024,"1,039.51",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163851,08/09/2024,864.31,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163851,08/09/2024,864.31,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163851,08/09/2024,659.4,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163851,08/09/2024,"1,326.45",Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163851,08/09/2024,879.95,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
Economic Growth & Neighbourhood Services,Building Services,MAGNIT GLOBAL GRI LTD,11163852,15/09/2024,659.4,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Employee Costs
