Oxford City Council,HRA,General Minor Works (DS),,B7035,03/05/2023,3186634 - 1,"1,434.41",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,General Minor Works (DS),,B7035,03/05/2023,3186635 - 0,891.55,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,General Minor Works (DS),,B7035,03/05/2023,3186636 - 1,611.73,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,General Minor Works (DS),,B7035,03/05/2023,3186637 - 0,545.42,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,General Minor Works (DS),,B7035,03/05/2023,3186638 - 1,599.35,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,General Minor Works (DS),,B7035,03/05/2023,3186639 - 0,602.27,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,General Minor Works (DS),,B7035,03/05/2023,3186640 - 1,950.51,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,General Minor Works (DS),,B7035,03/05/2023,3186641 - 0,835.83,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,General Minor Works (DS),,B7035,03/05/2023,3186642 - 1,"1,855.29",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,General Minor Works (DS),,B7035,03/05/2023,3186643 - 0,887.08,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,General Minor Works (DS),,B7035,03/05/2023,3186644 - 1,"1,269.88",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,General Minor Works (DS),,B7035,03/05/2023,3186645 - 0,"1,384.60",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,General Minor Works (DS),,B7035,03/05/2023,3186646 - 1,586.2,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,General Minor Works (DS),,B7035,03/05/2023,3186647 - 0,780.83,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,General Minor Works (DS),,B7035,03/05/2023,3186648 - 1,530.4,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,General Minor Works (DS),,B7035,03/05/2023,3186649 - 0,"6,266.22",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,General Minor Works (DS),,B7035,03/05/2023,3186650 - 1,"6,403.66",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,General Minor Works (DS),,B7035,03/05/2023,3186651 - 0,"1,914.47",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,General Minor Works (DS),,B7035,03/05/2023,3186652 - 1,"1,880.87",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,General Minor Works (DS),,B7035,03/05/2023,3186653 - 0,"1,291.09",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,General Minor Works (DS),,B7035,03/05/2023,3186654 - 1,"2,162.05",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Gas Appliances Planned Maintenance (DS),,B7029,03/05/2023,3186666 - 1,606.91,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Gas Appliances Planned Maintenance (DS),,B7029,03/05/2023,3186669 - 0,520.19,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,General Minor Works (DS),,B7035,03/05/2023,3186738 - 1,641.21,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,General Minor Works (DS),,B7035,03/05/2023,3186739 - 0,"1,382.01",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,General Minor Works (DS),,B7035,03/05/2023,3186740 - 1,"1,407.73",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,General Minor Works (DS),,B7035,03/05/2023,3186741 - 0,601.31,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,General Minor Works (DS),,B7035,03/05/2023,3186742 - 1,731.96,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,General Minor Works (DS),,B7035,03/05/2023,3186743 - 0,926.9,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,General Minor Works (DS),,B7035,03/05/2023,3186746 - 1,"1,627.31",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,General Minor Works (DS),,B7035,03/05/2023,3186747 - 0,675.47,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,General Minor Works (DS),,B7035,03/05/2023,3186748 - 0,686.67,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,General Minor Works (DS),,B7035,03/05/2023,3186749 - 1,538.24,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,General Minor Works (DS),,B7035,03/05/2023,3186750 - 0,735.43,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,General Minor Works (DS),,B7035,03/05/2023,3186751 - 1,580.82,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,General Minor Works (DS),,B7035,03/05/2023,3186752 - 0,605.29,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,General Minor Works (DS),,B7035,03/05/2023,3186753 - 1,824.61,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,General Minor Works (DS),,B7035,03/05/2023,3186754 - 0,787.78,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,General Minor Works (DS),,B7035,03/05/2023,3186756 - 0,650.42,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,General Minor Works (DS),,B7035,03/05/2023,3186757 - 1,"1,291.97",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,General Minor Works (DS),,B7035,03/05/2023,3186758 - 0,"1,366.25",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,General Minor Works (DS),,B7035,03/05/2023,3186759 - 1,"1,284.41",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,General Minor Works (DS),,B7035,03/05/2023,3186761 - 1,598.77,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,General Minor Works (DS),,B7035,03/05/2023,3186762 - 0,517.95,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,General Minor Works (DS),,B7035,03/05/2023,3186765 - 1,650.44,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,General Minor Works (DS),,B7035,03/05/2023,3186766 - 0,634.88,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,General Minor Works (DS),,B7035,03/05/2023,3186768 - 0,607.58,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,General Minor Works (DS),,B7035,03/05/2023,3186769 - 1,676.05,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,General Minor Works (DS),,B7035,03/05/2023,3186770 - 0,"2,038.89",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,General Minor Works (DS),,B7035,03/05/2023,3186771 - 1,974.74,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,General Minor Works (DS),,B7035,03/05/2023,3186772 - 0,793.39,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,General Minor Works (DS),,B7035,03/05/2023,3186783 - 1,681.67,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,General Minor Works (DS),,B7035,03/05/2023,3186784 - 0,731.01,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,General Minor Works (DS),,B7035,03/05/2023,3186785 - 1,615.96,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,General Minor Works (DS),,B7035,03/05/2023,3186786 - 0,947.64,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,General Minor Works (DS),,B7035,03/05/2023,3186794 - 0,"1,500.53",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,General Minor Works (DS),,B7035,03/05/2023,3186796 - 0,"1,288.97",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,General Minor Works (DS),,B7035,03/05/2023,3186815 - 1,694.67,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Pre-Paint & Joinery Works,,B7026,03/05/2023,3186837 - 1,"5,399.35",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Pre-Paint & Joinery Works,,B7026,03/05/2023,3186838 - 0,"2,465.22",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Pre-Paint & Joinery Works,,B7026,03/05/2023,3186839 - 1,"1,573.49",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Pre-Paint & Joinery Works,,B7026,03/05/2023,3186840 - 0,"4,035.47",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Pre-Paint & Joinery Works,,B7026,03/05/2023,3186841 - 1,"2,956.85",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Pre-Paint & Joinery Works,,B7026,03/05/2023,3186842 - 0,"2,913.69",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Pre-Paint & Joinery Works,,B7026,03/05/2023,3186843 - 1,"4,344.92",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Pre-Paint & Joinery Works,,B7026,03/05/2023,3186844 - 0,"1,372.64",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Pre-Paint & Joinery Works,,B7026,03/05/2023,3186845 - 1,"5,924.50",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Pre-Paint & Joinery Works,,B7026,03/05/2023,3186846 - 0,"1,609.10",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Pre-Paint & Joinery Works,,B7026,03/05/2023,3186847 - 1,"1,249.66",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Pre-Paint & Joinery Works,,B7026,03/05/2023,3186848 - 0,"1,179.36",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Pre-Paint & Joinery Works,,B7026,03/05/2023,3186849 - 1,845.96,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Pre-Paint & Joinery Works,,B7026,03/05/2023,3186850 - 0,"2,915.75",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Pre-Paint & Joinery Works,,B7026,03/05/2023,3186851 - 1,595.06,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Pre-Paint & Joinery Works,,B7026,03/05/2023,3186852 - 0,"3,173.01",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Pre-Paint & Joinery Works,,B7026,03/05/2023,3186853 - 1,"2,145.43",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Pre-Paint & Joinery Works,,B7026,03/05/2023,3186854 - 0,907.3,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Pre-Paint & Joinery Works,,B7026,03/05/2023,3186855 - 1,"6,175.53",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Pre-Paint & Joinery Works,,B7026,03/05/2023,3186856 - 0,"9,181.42",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Pre-Paint & Joinery Works,,B7026,03/05/2023,3186857 - 1,"3,582.30",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Pre-Paint & Joinery Works,,B7026,03/05/2023,3186858 - 0,"10,822.70",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Pre-Paint & Joinery Works,,B7026,03/05/2023,3186860 - 0,"9,804.56",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Pre-Paint & Joinery Works,,B7026,03/05/2023,3186861 - 1,"2,258.85",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Pre-Paint & Joinery Works,,B7026,03/05/2023,3186862 - 0,"3,274.26",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Day to Day Repairs - Occupied (DS),,B7023,03/05/2023,3186867 - 1,428.36,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Pre-Paint & Joinery Works,,B7026,03/05/2023,3186869 - 1,"11,511.06",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Pre-Paint & Joinery Works,,B7026,03/05/2023,3186871 - 1,"9,329.56",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Pre-Paint & Joinery Works,,B7026,03/05/2023,3186872 - 0,"7,045.57",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Pre-Paint & Joinery Works,,B7026,03/05/2023,3186873 - 1,"9,946.33",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Pre-Paint & Joinery Works,,B7026,03/05/2023,3186874 - 0,"9,667.49",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Pre-Paint & Joinery Works,,B7026,03/05/2023,3186875 - 1,"9,559.49",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Pre-Paint & Joinery Works,,B7026,03/05/2023,3186876 - 0,"9,027.91",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Pre-Paint & Joinery Works,,B7026,03/05/2023,3186877 - 1,"9,235.04",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Pre-Paint & Joinery Works,,B7026,03/05/2023,3186878 - 0,"10,726.40",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Pre-Paint & Joinery Works,,B7026,03/05/2023,3186879 - 1,"15,180.90",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Pre-Paint & Joinery Works,,B7026,03/05/2023,3186880 - 0,"2,271.21",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Pre-Paint & Joinery Works,,B7026,03/05/2023,3186881 - 1,"3,247.92",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Day to Day Repairs - Occupied (DS),,B7023,03/05/2023,3186956 - 0,934.45,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Day to Day Repairs - Occupied (DS),,B7023,03/05/2023,3186964 - 0,892.2,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Building Services Internal Works,,Y237,03/05/2023,3187014 - 0,"5,925.05",Capital,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Gas Responsive Repairs (DS),,B7030,03/05/2023,3187113 - 0,"1,205.31",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Day to Day Repairs - Occupied (DS),,B7023,03/05/2023,3187154 - 1,494.52,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Day to Day Repairs - Occupied (DS),,B7023,03/05/2023,3187158 - 1,745.39,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Day to Day Repairs - Occupied (DS),,B7023,03/05/2023,3187159 - 0,605.06,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Gas Responsive Repairs (DS),,B7030,03/05/2023,3187167 - 0,"1,844.09",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Gas Responsive Repairs (DS),,B7030,03/05/2023,3187179 - 1,"2,042.86",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Gas Responsive Repairs (DS),,B7030,03/05/2023,3187184 - 0,"1,370.78",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Building Services Internal Works,,Y237,03/05/2023,3187191 - 1,"5,925.05",Capital,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Day to Day Repairs - Occupied (DS),,B7023,03/05/2023,3187215 - 1,486.13,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Gas Responsive Repairs (DS),,B7030,03/05/2023,3187233 - 1,448.63,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Revenue Electrical Upgrades (DS),,B7013,03/05/2023,3187277 - 1,527.69,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Revenue Electrical Upgrades (DS),,B7013,03/05/2023,3187278 - 0,828.85,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Building Services Internal Works,,Y237,03/05/2023,3187280 - 0,"6,304.57",Capital,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Building Services Internal Works,,Y237,03/05/2023,3187281 - 1,"5,925.05",Capital,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Revenue Electrical Upgrades (DS),,B7013,03/05/2023,3187282 - 0,"1,686.60",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Building Services Internal Works,,Y237,03/05/2023,3187283 - 1,"6,304.57",Capital,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Building Services Internal Works,,Y237,03/05/2023,3187284 - 1,"6,304.57",Capital,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Revenue Electrical Upgrades (DS),,B7013,03/05/2023,3187285 - 0,"1,807.71",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Revenue Electrical Upgrades (DS),,B7013,03/05/2023,3187289 - 0,"1,475.63",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Building Services Internal Works,,Y237,03/05/2023,3187293 - 0,"15,942.10",Capital,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Building Services Internal Works,,Y237,03/05/2023,3187294 - 1,"15,545.00",Capital,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Building Services Internal Works,,Y237,03/05/2023,3187295 - 0,"15,545.00",Capital,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Building Services Internal Works,,Y237,03/05/2023,3187296 - 1,"15,545.00",Capital,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Building Services Internal Works,,Y237,03/05/2023,3187297 - 1,"15,300.25",Capital,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Building Services Internal Works,,Y237,03/05/2023,3187298 - 0,"15,545.00",Capital,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Building Services Internal Works,,Y237,03/05/2023,3187299 - 1,"15,300.25",Capital,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Building Services Internal Works,,Y237,03/05/2023,3187300 - 0,"15,300.25",Capital,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Building Services Internal Works,,Y237,03/05/2023,3187301 - 1,"15,942.10",Capital,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Building Services Internal Works,,Y237,03/05/2023,3187302 - 0,"15,300.25",Capital,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Building Services Internal Works,,Y237,03/05/2023,3187303 - 1,"15,942.10",Capital,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Building Services Internal Works,,Y237,03/05/2023,3187304 - 0,"15,545.00",Capital,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Building Services Internal Works,,Y237,03/05/2023,3187305 - 1,"15,545.00",Capital,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Building Services Internal Works,,Y237,03/05/2023,3187306 - 1,"5,810.50",Capital,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Tree Cutting/Pollarding (DS),,B7004,03/05/2023,3187307 - 0,"1,248.00",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Tree Cutting/Pollarding (DS),,B7004,03/05/2023,3187308 - 1,"1,872.00",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Building Services Internal Works,,Y237,03/05/2023,3187311 - 0,"14,380.38",Capital,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Day to Day Repairs - Occupied (DS),,B7023,03/05/2023,3187315 - 0,452.92,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Day to Day Repairs - Occupied (DS),,B7023,03/05/2023,3187316 - 1,485.27,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Building Services Internal Works,,Y237,03/05/2023,3187317 - 0,"7,987.04",Capital,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Day to Day Repairs - Occupied (DS),,B7023,03/05/2023,3187333 - 1,437.47,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Day to Day Repairs - Occupied (DS),,B7023,03/05/2023,3187335 - 1,418.03,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Day to Day Repairs - Occupied (DS),,B7023,03/05/2023,3187349 - 1,418.03,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Day to Day Repairs - Occupied (DS),,B7023,03/05/2023,3187432 - 0,450.74,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Day to Day Repairs - Occupied (DS),,B7023,03/05/2023,3187590 - 0,425.95,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Building Services Internal Works,,Y237,03/05/2023,3187625 - 1,"12,248.50",Capital,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Tree Cutting/Pollarding (DS),,B7004,03/05/2023,3187629 - 1,840,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Building Services Internal Works,,Y237,10/05/2023,3187634 - 0,"6,020.64",Capital,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Vulnerable Persons Security (DS),,B7039,10/05/2023,3187635 - 1,"1,773.46",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Fencing (DS),,B7022,10/05/2023,3187637 - 1,"3,807.79",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Fencing (DS),,B7022,10/05/2023,3187638 - 0,"5,154.50",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Fencing (DS),,B7022,10/05/2023,3187640 - 0,"3,356.11",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Vulnerable Persons Security (DS),,B7039,10/05/2023,3187641 - 1,"1,751.67",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Vulnerable Persons Security (DS),,B7039,10/05/2023,3187642 - 0,943.39,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Fencing (DS),,B7022,10/05/2023,3187644 - 0,"1,245.79",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Vulnerable Persons Security (DS),,B7039,10/05/2023,3187646 - 0,579.99,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Fencing (DS),,B7022,10/05/2023,3187647 - 1,"2,098.01",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Gas Responsive Repairs (DS),,B7030,10/05/2023,3187648 - 0,"1,627.70",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Gas Responsive Repairs (DS),,B7030,10/05/2023,3187649 - 1,"1,726.23",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Gas Responsive Repairs (DS),,B7030,10/05/2023,3187650 - 0,803.74,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Fencing (DS),,B7022,10/05/2023,3187653 - 1,"2,617.17",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,HRA,Gas Responsive Repairs (DS),,B7030,10/05/2023,3187659 - 1,946.16,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
