Organisation Name,Organisation Code,Directorate / Service where expenditure Incurred,Supplier Name,Supplier ID,Payment Date,Transaction Number,Net Amount,Expenditure Proclass Code,Expenditure Proclass Category Level 1,Expenditure Proclass Category Level 2,Expenditure Proclass Category Level 3,Card Transaction Yes / No,Capital / Revenue,Service Division Label,Account Code,Account Code Description,Cost Centre Code,Cost Centre Description,Invoice Date,MCC Code,MCC Category,Ledger Year,Ledger Period,LA Short Name,BVACOP Group 
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNBUSINESS MI4A20WQ5,,17/12/2024,42244959,13.28,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27029,MANDALE MILL PRIMARY,17/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,B&M 792 TEESIDE,,01/12/2024,42244959,19.62,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4013,Catering,27031,MYTON PARK,01/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,T J MORRIS LTD,,29/11/2024,42244959,71.87,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,2041,Fixtures & Fittings,27029,MANDALE MILL PRIMARY,29/11/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,B&M 410 - DARLINGTON,,01/12/2024,42244959,21.98,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,2041,Fixtures & Fittings,27029,MANDALE MILL PRIMARY,01/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,LIDL GB STOCKTON ON TE,,01/12/2024,42244959,7.98,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27008,DURHAM LANE PRIMARY,01/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,TESCO STORES 5109,,16/12/2024,42244959,56.40,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27008,DURHAM LANE PRIMARY,16/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,LIDL GB STOCKTON ON TE,,01/12/2024,42244959,3.30,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4105,Breakfast Club & After School costs (SCHOOLS ONLY),27008,DURHAM LANE PRIMARY,01/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE G74RF1YC5,,13/12/2024,42244959,14.87,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27008,DURHAM LANE PRIMARY,13/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE TD1YH8C44,,29/11/2024,42244959,22.41,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27022,INGLEBY MILL PRIMARY,29/11/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMAZON PRIME L22JD2E15,,11/12/2024,42244959,7.49,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27022,INGLEBY MILL PRIMARY,11/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE 5V6F45PE5,,11/12/2024,42244959,98.21,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27022,INGLEBY MILL PRIMARY,11/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,MUSHTAQ BROTHERS,,16/12/2024,42244959,10.00,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27030,MILL LANE PRIMARY,16/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,WWW AMAZON   2K80O3EG5,,19/12/2024,42244959,15.00,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27031,MYTON PARK,19/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNBUSINESS 8K31Q2X45,,16/12/2024,42244959,17.29,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27031,MYTON PARK,16/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMAZON  LR6722FZ5,,16/12/2024,42244959,9.98,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27031,MYTON PARK,16/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,TESCO STORES 5109,,09/12/2024,42244959,25.35,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27022,INGLEBY MILL PRIMARY,09/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,BOOKER LTD - 38630414,,04/12/2024,42244959,30.98,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27022,INGLEBY MILL PRIMARY,04/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE AN56M26I5,,04/12/2024,42244959,17.90,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27022,INGLEBY MILL PRIMARY,04/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE 132CT2885,,04/12/2024,42244959,51.47,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27022,INGLEBY MILL PRIMARY,04/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,ASDA GROCERIES ONLINE,,05/12/2024,42244959,55.49,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27030,MILL LANE PRIMARY,05/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,ASDA PETROL 5143,,12/12/2024,42244959,66.77,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,3031,VEHICLE FUEL - DIESEL (SCHOOLS ONLY),27029,MANDALE MILL PRIMARY,12/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,B & Q 1221,,12/12/2024,42244959,84.00,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,2029,Cleaning and Domestic Services,27029,MANDALE MILL PRIMARY,12/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,LIDL GB STOCKTON ON TE,,12/12/2024,42244959,32.70,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,2005,CLEANING MATERIALS + EQUIPMENT (SCHOOLS ONLY),27029,MANDALE MILL PRIMARY,12/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNBUSINESS NT3MB7UD5,,17/12/2024,42244959,5.03,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27029,MANDALE MILL PRIMARY,17/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE,,04/12/2024,42244959,-34.46,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27022,INGLEBY MILL PRIMARY,04/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMAZON  0U4IK9GX5,,06/12/2024,42244959,18.90,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27008,DURHAM LANE PRIMARY,06/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE QL2W10Q15,,12/12/2024,42244959,134.76,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4001,LIBRARY + TEXT BOOKS (SCHOOLS ONLY),27008,DURHAM LANE PRIMARY,12/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,TESCO STORES 3468,,17/12/2024,42244959,9.48,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27008,DURHAM LANE PRIMARY,17/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,TESCO STORES 3468,,17/12/2024,42244959,1.95,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4105,Breakfast Club & After School costs (SCHOOLS ONLY),27008,DURHAM LANE PRIMARY,17/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,HOME BARGAINS THORNABY,,12/12/2024,42244959,23.42,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,2005,CLEANING MATERIALS + EQUIPMENT (SCHOOLS ONLY),27029,MANDALE MILL PRIMARY,12/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE WV2AT5G45,,15/12/2024,42244959,59.56,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27029,MANDALE MILL PRIMARY,15/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE Q522V2QN5,,15/12/2024,42244959,21.78,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27029,MANDALE MILL PRIMARY,15/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE F05468555,,15/12/2024,42244959,17.89,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27029,MANDALE MILL PRIMARY,15/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE OQ52K8OM5,,15/12/2024,42244959,20.67,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27029,MANDALE MILL PRIMARY,15/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNBUSINESS NL6EL4O45,,15/12/2024,42244959,60.14,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27029,MANDALE MILL PRIMARY,15/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNBUSINESS UK5ZN0BZ5,,15/12/2024,42244959,120.14,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27029,MANDALE MILL PRIMARY,15/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE 5C8KR6I75,,15/12/2024,42244959,17.76,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27029,MANDALE MILL PRIMARY,15/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE 505PY1X65,,15/12/2024,42244959,5.76,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27029,MANDALE MILL PRIMARY,15/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE 6P1HP83A5,,15/12/2024,42244959,11.98,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27029,MANDALE MILL PRIMARY,15/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE 8W67U5KW5,,15/12/2024,42244959,21.69,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27029,MANDALE MILL PRIMARY,15/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNMKTPLACE 9V4FQ9NO5,,15/12/2024,42244959,19.08,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27029,MANDALE MILL PRIMARY,15/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,DEDICATED SCHOOLS GRANT,AMZNBUSINESS FP4HN8TR5,,15/12/2024,42244959,16.82,,,,,yes,REVENUE,SCHOOLS DELEGATED BUDGET,4031,Materials (SCHOOLS ONLY),27029,MANDALE MILL PRIMARY,15/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,PSHE ASSOCIATION,,17/12/2024,42244959,95.83,,,,,yes,REVENUE,"EDUCATION, INCLUSION AND ACHEIVEMENT",1701,"Recruitment, Retention & Training",20222,EDUCATION,17/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,AMZNBUSINESS QB6936QQ5,,01/12/2024,42244959,25.32,,,,,yes,REVENUE,"EDUCATION, INCLUSION AND ACHEIVEMENT",4009,"Equipment, Furniture & Materials",20876,VIRTUAL SCHOOL,01/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,GEOMETRIC RESULTS INTE,,10/12/2024,42244959,7820.41,,,,,yes,REVENUE,"EDUCATION, INCLUSION AND ACHEIVEMENT",1140,Pay - Agency Staff & External Salary Contributions,20360,EDUCATIONAL PSYCHOLOGY,10/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,GEOMETRIC RESULTS INTE,,10/12/2024,42244959,6926.26,,,,,yes,REVENUE,CIOC and Care Leavers,1140,Pay - Agency Staff & External Salary Contributions,20196,THROUGH CARE TEAM,10/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,AMZNMKTPLACE RV3E20KK5,,04/12/2024,42244959,20.82,,,,,yes,REVENUE,"EDUCATION, INCLUSION AND ACHEIVEMENT",4009,"Equipment, Furniture & Materials",20244,EARLY SUPPORT NURSERY,04/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,AMZNMKTPLACE T92UZ9KR5,,04/12/2024,42244959,64.89,,,,,yes,REVENUE,"EDUCATION, INCLUSION AND ACHEIVEMENT",4009,"Equipment, Furniture & Materials",20244,EARLY SUPPORT NURSERY,04/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,LEONARDO ROYAL BIRMING,,12/12/2024,42244959,233.90,,,,,yes,REVENUE,"EDUCATION, INCLUSION AND ACHEIVEMENT",3001,Travel Costs - Staff,20222,EDUCATION,12/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,LEONARDO ROYAL BIRMING,,12/12/2024,42244959,233.90,,,,,yes,REVENUE,"EDUCATION, INCLUSION AND ACHEIVEMENT",3001,Travel Costs - Staff,20222,EDUCATION,12/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,LEONARDO ROYAL BIRMING,,12/12/2024,42244959,233.90,,,,,yes,REVENUE,"EDUCATION, INCLUSION AND ACHEIVEMENT",3001,Travel Costs - Staff,20222,EDUCATION,12/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,LEONARDO ROYAL BIRMING,,12/12/2024,42244959,258.50,,,,,yes,REVENUE,"EDUCATION, INCLUSION AND ACHEIVEMENT",3001,Travel Costs - Staff,20222,EDUCATION,12/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,AMAZON  XP6Y01AS5,,05/12/2024,42244959,31.59,,,,,yes,REVENUE,"EDUCATION, INCLUSION AND ACHEIVEMENT",4009,"Equipment, Furniture & Materials",20876,VIRTUAL SCHOOL,05/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,UBER  TRIP,,04/12/2024,42244959,5.20,,,,,yes,REVENUE,SAFEGUARDING,3004,Vehicle Hire/Lease,30080,PROFESSIONAL SERVICES,04/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA GROCERIES ONLINE,,07/12/2024,42244959,25.53,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30095,HARTBURN LODGE,07/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,HOME BARGAINS,,14/12/2024,42244959,16.62,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,21161,CARE EXPERIENCED,14/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,TEES ACTIVE,,15/12/2024,42244959,124.35,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",21161,CARE EXPERIENCED,15/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,TESCO STORES 3468,,14/12/2024,42244959,24.30,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",21161,CARE EXPERIENCED,14/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,B&M 778 STOCKTON,,18/12/2024,42244959,10.95,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,21161,CARE EXPERIENCED,18/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,HERON FOODS WELLINGTON,,18/12/2024,42244959,14.37,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,21161,CARE EXPERIENCED,18/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,AMAZON PRIME 1V8QD6LU5,,11/12/2024,42244959,8.99,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",21161,CARE EXPERIENCED,11/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MCDONALDS,,03/12/2024,42244959,9.64,,,,,yes,REVENUE,"EARLY HELP, YOUTH JUSTICE AND YOUTH SUPPORT",4013,Catering,21138,YOUTH JUSTICE & YOUTH SUPPORT,03/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MCDONALDS,,03/12/2024,42244959,4.00,,,,,yes,REVENUE,"EARLY HELP, YOUTH JUSTICE AND YOUTH SUPPORT",4013,Catering,21138,YOUTH JUSTICE & YOUTH SUPPORT,03/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,GEOMETRIC RESULTS INTE,,10/12/2024,42244959,1543.12,,,,,yes,REVENUE,SAFEGUARDING,1140,Pay - Agency Staff & External Salary Contributions,21140,RESPONSE AND ASSESSMENT,10/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MCDONALDS,,28/11/2024,42244959,7.81,,,,,yes,REVENUE,"EARLY HELP, YOUTH JUSTICE AND YOUTH SUPPORT",4013,Catering,21138,YOUTH JUSTICE & YOUTH SUPPORT,28/11/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SAINSBURYS LOCAL,,28/11/2024,42244959,14.52,,,,,yes,REVENUE,"EARLY HELP, YOUTH JUSTICE AND YOUTH SUPPORT",4013,Catering,21138,YOUTH JUSTICE & YOUTH SUPPORT,28/11/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ICELAND FOODS,,18/12/2024,42244959,-0.80,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30095,HARTBURN LODGE,18/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ROOM 21,,17/12/2024,42244959,6.42,,,,,yes,REVENUE,"EARLY HELP, YOUTH JUSTICE AND YOUTH SUPPORT",4009,"Equipment, Furniture & Materials",21138,YOUTH JUSTICE & YOUTH SUPPORT,17/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SAINSBURYS LOCAL,,14/12/2024,42244959,5.75,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",21161,CARE EXPERIENCED,14/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA GROCERIES ONLINE,,07/12/2024,42244959,132.49,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30095,HARTBURN LODGE,07/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA STORES,,17/12/2024,42244959,50.97,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30095,HARTBURN LODGE,17/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SAINSBURYS S MKTS,,17/12/2024,42244959,4.00,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30095,HARTBURN LODGE,17/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,AIR FRANCE,,18/12/2024,42244959,243.07,,,,,yes,REVENUE,CIOC and Care Leavers,3001,Travel Costs - Staff,30095,HARTBURN LODGE,18/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,UBER    TRIP,,04/12/2024,42244959,3.47,,,,,yes,REVENUE,SAFEGUARDING,3004,Vehicle Hire/Lease,30080,PROFESSIONAL SERVICES,04/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,WWW ARCONLINE COUK,,23/12/2024,42244959,66.67,,,,,yes,REVENUE,CIOC and Care Leavers,2029,Cleaning and Domestic Services,30095,HARTBURN LODGE,23/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,AIR FRANCE,,18/12/2024,42244959,243.07,,,,,yes,REVENUE,CIOC and Care Leavers,3001,Travel Costs - Staff,30095,HARTBURN LODGE,18/12/2024,0,0,2024,202410,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,AIR FRANCE,,18/12/2024,42244959,243.07,,,,,yes,REVENUE,CIOC and Care Leavers,3001,Travel Costs - Staff,30095,HARTBURN LODGE,18/12/2024,0,0,2024,202410,SBC,
