Organisation Name,Organisation Code,Directorate / Service where expenditure Incurred,Supplier Name,Supplier ID,Payment Date,Transaction Number,Net Amount,Expenditure Proclass Code,Expenditure Proclass Category Level 1,Expenditure Proclass Category Level 2,Expenditure Proclass Category Level 3,Card Transaction Yes / No,Capital / Revenue,Service Division Label,Account Code,Account Code Description,Cost Centre Code,Cost Centre Description,Invoice Date,MCC Code,MCC Category,Ledger Year,Ledger Period,LA Short Name 
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212414,1.53,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50163,WHITEHOUSE FARM PRIMARY,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212414,44.72,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50163,WHITEHOUSE FARM PRIMARY,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212414,5.25,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50163,WHITEHOUSE FARM PRIMARY,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212414,3.7,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50163,WHITEHOUSE FARM PRIMARY,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212414,1.7,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50163,WHITEHOUSE FARM PRIMARY,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212414,15.2,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50163,WHITEHOUSE FARM PRIMARY,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212414,7.4,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50163,WHITEHOUSE FARM PRIMARY,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212415,9.14,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50156,HOLY TRINITY - ROSEHILL,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212415,9.14,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50156,HOLY TRINITY - ROSEHILL,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212415,22.36,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50156,HOLY TRINITY - ROSEHILL,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212415,2.96,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50156,HOLY TRINITY - ROSEHILL,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212415,15.75,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50156,HOLY TRINITY - ROSEHILL,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212415,1.24,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50156,HOLY TRINITY - ROSEHILL,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212415,4.2,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50156,HOLY TRINITY - ROSEHILL,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212415,1.02,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50156,HOLY TRINITY - ROSEHILL,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212415,3.6,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50156,HOLY TRINITY - ROSEHILL,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212415,1.15,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50156,HOLY TRINITY - ROSEHILL,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212415,3.45,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50156,HOLY TRINITY - ROSEHILL,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212415,3.7,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50156,HOLY TRINITY - ROSEHILL,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212415,12.16,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50156,HOLY TRINITY - ROSEHILL,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212416,1.53,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50172,BILLINGHAM SOUTH PRIMARY,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212416,3.06,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50172,BILLINGHAM SOUTH PRIMARY,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212416,3.6,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50172,BILLINGHAM SOUTH PRIMARY,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212416,2.1,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50172,BILLINGHAM SOUTH PRIMARY,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212416,3.15,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50172,BILLINGHAM SOUTH PRIMARY,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212416,1.59,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50172,BILLINGHAM SOUTH PRIMARY,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212416,18.28,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50172,BILLINGHAM SOUTH PRIMARY,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212416,18.28,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50172,BILLINGHAM SOUTH PRIMARY,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212416,18.28,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50172,BILLINGHAM SOUTH PRIMARY,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212416,6.05,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50172,BILLINGHAM SOUTH PRIMARY,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212416,6.31,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50172,BILLINGHAM SOUTH PRIMARY,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212416,8.88,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50172,BILLINGHAM SOUTH PRIMARY,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212416,15.24,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50172,BILLINGHAM SOUTH PRIMARY,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212416,6.08,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50172,BILLINGHAM SOUTH PRIMARY,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212416,9.12,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50172,BILLINGHAM SOUTH PRIMARY,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212416,1.85,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50172,BILLINGHAM SOUTH PRIMARY,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212416,2.3,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50172,BILLINGHAM SOUTH PRIMARY,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212416,22.36,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50172,BILLINGHAM SOUTH PRIMARY,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212416,4.24,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50172,BILLINGHAM SOUTH PRIMARY,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",FREEMAN CATERING BUTCHERS,60094,29/08/2024,42212417,67.74,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,59079,ST HELEN'S PRIMARY,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212418,2.3,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50201,INGLEBY MILL,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212418,3.45,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50201,INGLEBY MILL,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212418,1.57,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50201,INGLEBY MILL,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212418,14,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50201,INGLEBY MILL,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212418,0.18,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50201,INGLEBY MILL,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212418,2.1,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50201,INGLEBY MILL,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212418,0.92,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50201,INGLEBY MILL,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212418,1.02,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50201,INGLEBY MILL,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212418,1.02,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50201,INGLEBY MILL,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212418,1.06,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50201,INGLEBY MILL,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212418,2.17,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50201,INGLEBY MILL,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212418,18.28,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50201,INGLEBY MILL,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212418,9.14,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50201,INGLEBY MILL,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212418,1.59,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50201,INGLEBY MILL,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212418,1.53,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50201,INGLEBY MILL,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212418,2.41,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50201,INGLEBY MILL,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212418,22.36,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50201,INGLEBY MILL,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212418,4.5,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50201,INGLEBY MILL,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212418,2.5,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50201,INGLEBY MILL,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212418,7.6,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50201,INGLEBY MILL,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212418,7.6,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50201,INGLEBY MILL,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212418,14.8,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50201,INGLEBY MILL,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212419,2.48,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50142,BOWESFIELD LANE,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212419,1.3,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50142,BOWESFIELD LANE,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212419,8.75,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50142,BOWESFIELD LANE,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212419,1.97,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50142,BOWESFIELD LANE,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212419,1.59,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50142,BOWESFIELD LANE,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212419,9.14,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50142,BOWESFIELD LANE,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212419,36.56,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50142,BOWESFIELD LANE,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212419,2.41,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50142,BOWESFIELD LANE,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212419,8.88,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50142,BOWESFIELD LANE,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212419,30.4,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50142,BOWESFIELD LANE,29/08/2024,0,0,2024,202406,SBC
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JR HOLLAND,37019,29/08/2024,42212419,7.89,111200,Catering,Food & Beverages,Not Classified,yes,REVENUE,COMMUNITY SERVICES AND TRANSPORT,4013,Catering,50142,BOWESFIELD LANE,29/08/2024,0,0,2024,202406,SBC
