Organisation Name,Organisation Code,Directorate / Service where expenditure Incurred,Supplier Name,Supplier ID,Payment Date,Transaction Number,Net Amount,Expenditure Proclass Code,Expenditure Proclass Category Level 1,Expenditure Proclass Category Level 2,Expenditure Proclass Category Level 3,Card Transaction Yes / No,Capital / Revenue,Service Division Label,Account Code,Account Code Description,Cost Centre Code,Cost Centre Description,Invoice Date,MCC Code,MCC Category,Ledger Year,Ledger Period,LA Short Name,BVACOP Group 
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BILAL SHAKEEL,69950,26/02/2025,70314964,506.80,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30396,COMMUNITY TRANSPORT - HOME TO SCHOOL,26/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",MUDASSAR TASWIR,79377,26/02/2025,70314965,563.76,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30396,COMMUNITY TRANSPORT - HOME TO SCHOOL,26/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",GULNAWAZ MOHAMMED,46167,26/02/2025,70314967,840.00,361300,Public Transport,Passenger Transport,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30396,COMMUNITY TRANSPORT - HOME TO SCHOOL,26/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",GULNAWAZ MOHAMMED,46167,26/02/2025,70314968,877.80,361300,Public Transport,Passenger Transport,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30396,COMMUNITY TRANSPORT - HOME TO SCHOOL,26/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BILAL SHAKEEL,69950,26/02/2025,70314969,537.32,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30894,BISHOPTON PRU TRANSPORT COSTS,26/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",ISHFAQ AHMED,76034,26/02/2025,70314971,686.40,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30865,TRANSPORT PROVISION LD CLIENTS,26/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BILAL SHAKEEL,69950,26/02/2025,70314973,505.80,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30396,COMMUNITY TRANSPORT - HOME TO SCHOOL,26/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",MUBIN LAKHA,73131,26/02/2025,70314974,520.26,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30396,COMMUNITY TRANSPORT - HOME TO SCHOOL,26/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",MUBIN LAKHA,73131,26/02/2025,70314976,664.09,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30396,COMMUNITY TRANSPORT - HOME TO SCHOOL,26/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",BILAL SHAKEEL,69950,26/02/2025,70314977,659.49,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30396,COMMUNITY TRANSPORT - HOME TO SCHOOL,26/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",MR MUHAMMAD QAYYOUM,76227,26/02/2025,70314981,568.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30396,COMMUNITY TRANSPORT - HOME TO SCHOOL,26/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",MR MUHAMMAD QAYYOUM,76227,26/02/2025,70314982,533.44,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30396,COMMUNITY TRANSPORT - HOME TO SCHOOL,26/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",MR NAEEM HUSSAIN -( PRIVATE/PERSONAL),78346,26/02/2025,70314983,520.58,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30396,COMMUNITY TRANSPORT - HOME TO SCHOOL,26/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",QAISER FAROOQ,73130,26/02/2025,70314985,693.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30396,COMMUNITY TRANSPORT - HOME TO SCHOOL,26/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",SHAHID MAHMOOD,79462,26/02/2025,70314987,536.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30396,COMMUNITY TRANSPORT - HOME TO SCHOOL,26/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",RAHMATULLAH KHAN,53226,26/02/2025,70314991,678.16,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30396,COMMUNITY TRANSPORT - HOME TO SCHOOL,26/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",SHAHID MAHMOOD,79462,26/02/2025,70314996,561.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30396,COMMUNITY TRANSPORT - HOME TO SCHOOL,26/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",MR SHAHZAD KAMRAN,71708,26/02/2025,70314997,669.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30396,COMMUNITY TRANSPORT - HOME TO SCHOOL,26/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",STEVEN SHEPHERD,52535,26/02/2025,70314998,847.24,361300,Public Transport,Passenger Transport,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30396,COMMUNITY TRANSPORT - HOME TO SCHOOL,26/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",UMAR RASHID,76057,26/02/2025,70315000,630.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30396,COMMUNITY TRANSPORT - HOME TO SCHOOL,26/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",MR ZULFAQAR ALI AGHA,45054,26/02/2025,70315002,561.40,361300,Public Transport,Passenger Transport,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30396,COMMUNITY TRANSPORT - HOME TO SCHOOL,26/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",MR ZULFAQAR ALI AGHA,45054,26/02/2025,70315003,856.80,361300,Public Transport,Passenger Transport,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30396,COMMUNITY TRANSPORT - HOME TO SCHOOL,26/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",ABDUL HAFEEZ,64823,26/02/2025,70315004,624.00,361300,Public Transport,Passenger Transport,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30396,COMMUNITY TRANSPORT - HOME TO SCHOOL,26/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",MOHAMMED ASHRAF KHAN,76016,26/02/2025,70315005,596.70,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30865,TRANSPORT PROVISION LD CLIENTS,26/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",NADEEM HUSSAIN,76075,26/02/2025,70315006,552.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30396,COMMUNITY TRANSPORT - HOME TO SCHOOL,26/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",GULNAWAZ MOHAMMED,46167,26/02/2025,70315007,749.70,361300,Public Transport,Passenger Transport,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30396,COMMUNITY TRANSPORT - HOME TO SCHOOL,26/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",MIDDLESBROUGH BOROUGH CARS,34950,26/02/2025,70315035,2281.20,361300,Public Transport,Passenger Transport,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30396,COMMUNITY TRANSPORT - HOME TO SCHOOL,26/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",MIDDLESBROUGH BOROUGH CARS,34950,26/02/2025,70315037,895.76,361300,Public Transport,Passenger Transport,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30399,POST 16+ HOME TO COLLEGE,26/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",MIDDLESBROUGH BOROUGH CARS,34950,26/02/2025,70315038,850.20,361300,Public Transport,Passenger Transport,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30865,TRANSPORT PROVISION LD CLIENTS,26/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",MIDDLESBROUGH BOROUGH CARS,34950,26/02/2025,70315039,1117.13,361300,Public Transport,Passenger Transport,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30894,BISHOPTON PRU TRANSPORT COSTS,26/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",S HUSSAIN T/A EMPIRE CARS,74756,26/02/2025,70315040,4301.77,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30396,COMMUNITY TRANSPORT - HOME TO SCHOOL,26/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,S HUSSAIN T/A EMPIRE CARS,74756,26/02/2025,70315042,1506.08,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,CIOC and Care Leavers,3028,School Transport,30121,CIOC-SUPPORT,26/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",MR AQEEL KHALIQ,77652,26/02/2025,70315045,602.00,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30399,POST 16+ HOME TO COLLEGE,26/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JUMA CORPORATION LTD,38371,26/02/2025,70315047,1037.86,361300,Public Transport,Passenger Transport,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30396,COMMUNITY TRANSPORT - HOME TO SCHOOL,26/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,JUMA CORPORATION LTD,38371,26/02/2025,70315049,12414.77,361300,Public Transport,Passenger Transport,Not Classified,no,REVENUE,CIOC and Care Leavers,3028,School Transport,30121,CIOC-SUPPORT,26/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JUMA CORPORATION LTD,38371,26/02/2025,70315050,3353.21,361300,Public Transport,Passenger Transport,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30399,POST 16+ HOME TO COLLEGE,26/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JUMA CORPORATION LTD,38371,26/02/2025,70315051,1536.27,361300,Public Transport,Passenger Transport,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30865,TRANSPORT PROVISION LD CLIENTS,26/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",JUMA CORPORATION LTD,38371,26/02/2025,70315052,692.79,361300,Public Transport,Passenger Transport,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30894,BISHOPTON PRU TRANSPORT COSTS,26/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,JUMA CORPORATION LTD,38371,26/02/2025,70315053,781.46,361300,Public Transport,Passenger Transport,Not Classified,no,REVENUE,"EDUCATION, INCLUSION AND ACHEIVEMENT",3028,School Transport,20454,SEN ASSESSMENT & REVIEW,26/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",ROYAL CARS,35412,26/02/2025,70315055,6588.80,361300,Public Transport,Passenger Transport,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30396,COMMUNITY TRANSPORT - HOME TO SCHOOL,26/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ROYAL CARS,35412,26/02/2025,70315057,7150.93,361300,Public Transport,Passenger Transport,Not Classified,no,REVENUE,CIOC and Care Leavers,3028,School Transport,30121,CIOC-SUPPORT,26/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",ROYAL CARS,35412,26/02/2025,70315058,606.10,361300,Public Transport,Passenger Transport,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30399,POST 16+ HOME TO COLLEGE,26/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",ROYAL CARS,35412,26/02/2025,70315059,2561.55,361300,Public Transport,Passenger Transport,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30894,BISHOPTON PRU TRANSPORT COSTS,26/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",MOHAMMED YASIN,64818,26/02/2025,70315062,2067.88,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30396,COMMUNITY TRANSPORT - HOME TO SCHOOL,26/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",MOHAMMED YASIN,64818,26/02/2025,70315063,899.80,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,3028,School Transport,30399,POST 16+ HOME TO COLLEGE,26/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"COMM SERVS, ENV & CULTURE",NORTHUMBRIAN WATER,40197,28/02/2025,70315064,624.86,370000,Utilities,Not Classified,Not Classified,no,REVENUE,COMMUNITY SERVICES AND TRANSPORT,2031,Water Charges,40336,FACILITIES MANAGEMENT,17/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CORPORATE ITEMS,KENNEDYS LAW LLP,76104,28/02/2025,70315067,554.15,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,BORROWING & PROVISIONS,4037,"Professional, Consultancy and Hired Services",G0008,MISCELLANEOUS CORPORATE ITEMS,31/10/2023,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CORPORATE ITEMS,KENNEDYS LAW LLP,76104,28/02/2025,70315067,-554.15,999999,Unclassified,Unallocated,Unclassified,no,REVENUE,BORROWING & PROVISIONS,4037,"Professional, Consultancy and Hired Services",G0008,MISCELLANEOUS CORPORATE ITEMS,31/10/2023,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES CAPITAL,PUDDLEDUCKS CHILDCARE,62892,28/02/2025,70315068,4000.00,999999,Unclassified,Unallocated,Unclassified,no,CAPITAL,SCHOOL CAPITAL PROGRAMME,C610,PAYMENT OF CAPITAL GRANT,C2695,CHILDCARE EXPANSION GRANT,28/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING","Lowther, Louise","Lowther, Louise",28/02/2025,IR35 Payments,"1,225.00",IR35 Payments,IR35 Payments,IR35 Payments,IR35 Payments,no,REVENUE,ADULT SERVICES,4600,IR35 Payments,30872,DOLS,28/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING","Mupedziswa, Ladymore","Mupedziswa, Ladymore",28/02/2025,IR35 Payments,"5,250.00",IR35 Payments,IR35 Payments,IR35 Payments,IR35 Payments,no,REVENUE,ADULT SERVICES,4600,IR35 Payments,30872,DOLS,28/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING","Maronga, Bertha","Maronga, Bertha",28/02/2025,IR35 Payments,"3,150.00",IR35 Payments,IR35 Payments,IR35 Payments,IR35 Payments,no,REVENUE,ADULT SERVICES,4600,IR35 Payments,30872,DOLS,28/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING","Muzanarwo, Maria Stella Ratidzo","Muzanarwo, Maria Stella Ratidzo",28/02/2025,IR35 Payments,"4,900.00",IR35 Payments,IR35 Payments,IR35 Payments,IR35 Payments,no,REVENUE,ADULT SERVICES,4600,IR35 Payments,30872,DOLS,28/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING","Nyazuwa, Rachael","Nyazuwa, Rachael",28/02/2025,IR35 Payments,"7,000.00",IR35 Payments,IR35 Payments,IR35 Payments,IR35 Payments,no,REVENUE,ADULT SERVICES,4600,IR35 Payments,30872,DOLS,28/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING","Rowley, Matthew Anthony","Rowley, Matthew Anthony",28/02/2025,IR35 Payments,700.00,IR35 Payments,IR35 Payments,IR35 Payments,IR35 Payments,no,REVENUE,ADULT SERVICES,4600,IR35 Payments,30872,DOLS,28/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING","Dobson, Tom","Dobson, Tom",28/02/2025,IR35 Payments,"1,225.00",IR35 Payments,IR35 Payments,IR35 Payments,IR35 Payments,no,REVENUE,ADULT SERVICES,4600,IR35 Payments,30872,DOLS,28/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING","Mehlo, Theresa","Mehlo, Theresa",28/02/2025,IR35 Payments,"1,750.00",IR35 Payments,IR35 Payments,IR35 Payments,IR35 Payments,no,REVENUE,ADULT SERVICES,4600,IR35 Payments,30872,DOLS,28/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING","Foggin, Claire","Foggin, Claire",28/02/2025,IR35 Payments,"2,975.00",IR35 Payments,IR35 Payments,IR35 Payments,IR35 Payments,no,REVENUE,ADULT SERVICES,4600,IR35 Payments,30872,DOLS,28/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,"ADULTS, HEALTH & WELLBEING","Brown, Debbie","Brown, Debbie",28/02/2025,IR35 Payments,"2,625.00",IR35 Payments,IR35 Payments,IR35 Payments,IR35 Payments,no,REVENUE,ADULT SERVICES,4600,IR35 Payments,30872,DOLS,28/02/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,"Derby, Emma","Derby, Emma",28/02/2025,IR35 Payments,"2,200.00",IR35 Payments,IR35 Payments,IR35 Payments,IR35 Payments,no,REVENUE,"EDUCATION, INCLUSION AND ACHEIVEMENT",4600,IR35 Payments,20876,VIRTUAL SCHOOL,28/02/2025,0,0,2024,202411,SBC,
