Organisation Name,Organisation Code,Directorate / Service where expenditure Incurred,Supplier Name,Supplier ID,Payment Date,Transaction Number,Net Amount,Expenditure Proclass Code,Expenditure Proclass Category Level 1,Expenditure Proclass Category Level 2,Expenditure Proclass Category Level 3,Card Transaction Yes / No,Capital / Revenue,Service Division Label,Account Code,Account Code Description,Cost Centre Code,Cost Centre Description,Invoice Date,MCC Code,MCC Category,Ledger Year,Ledger Period,LA Short Name,BVACOP Group 
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA GROCERIES ONLINE,,30/12/2024,42254789,92.81,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30754,AYTON PLACE,30/12/2024,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,DIABETIC SUPPLY,,09/01/2025,42254789,8.32,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,09/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,AMAZON PRIME BB8ID0RT5,,24/01/2025,42254789,8.99,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,24/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MCDONALDS,,24/01/2025,42254789,7.72,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,24/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SAINSBURYS LOCAL,,09/01/2025,42254789,5.21,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30754,AYTON PLACE,09/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,KFC STOCKTON ON TEES,,22/01/2025,42254789,11.76,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,22/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA GROCERIES ONLINE,,14/01/2025,42254789,114.14,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30754,AYTON PLACE,14/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA GROCERIES ONLINE,,14/01/2025,42254789,-25.17,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30754,AYTON PLACE,14/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,JD SPORTS FASHION PLC,,13/01/2025,42254789,175.00,,,,,yes,REVENUE,CIOC and Care Leavers,4039,"Clothes, Uniform & Laundry",30754,AYTON PLACE,13/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA SUPERSTORE,,06/01/2025,42254789,6.50,,,,,yes,REVENUE,CIOC and Care Leavers,4039,"Clothes, Uniform & Laundry",30754,AYTON PLACE,06/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SAINSBURYS LOCAL,,06/01/2025,42254789,5.89,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30754,AYTON PLACE,06/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,AMAZON PRIME YP54Y5UI5,,06/01/2025,42254789,8.99,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,06/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SAINSBURYS LOCAL,,06/01/2025,42254789,10.00,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,06/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,FIRST KEOLIS TRANS,,22/01/2025,42254789,5.70,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,22/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SAINSBURYS LOCAL,,13/01/2025,42254789,20.37,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30754,AYTON PLACE,13/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA SUPERSTORE,,24/01/2025,42254789,35.07,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,24/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,MCDONALDS,,04/01/2025,42254789,11.96,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,04/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,STARBUCKS,,23/01/2025,42254789,4.95,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,23/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,GSM REPAIR,,11/01/2025,42254789,75.00,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,11/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,NETFLIX COM,,11/01/2025,42254789,17.99,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,11/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,SHELL THORNABY WOO,,10/01/2025,42254789,20.00,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,10/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,ASDA GROCERIES ONLINE,,03/01/2025,42254789,159.97,,,,,yes,REVENUE,CIOC and Care Leavers,4013,Catering,30754,AYTON PLACE,03/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,AMZNMKTPLACE L69KZ0T25,,21/01/2025,42254789,4.74,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,21/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,AMZNMKTPLACE WL0SF9NT5,,16/01/2025,42254789,16.99,,,,,yes,REVENUE,CIOC and Care Leavers,4009,"Equipment, Furniture & Materials",30754,AYTON PLACE,16/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,CHILDRENS SERVICES,POST OFFICE COUNTER,,16/01/2025,42254789,4.29,,,,,yes,REVENUE,CIOC and Care Leavers,4036,Printing & Stationery,30754,AYTON PLACE,16/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,WWW SSSC UK COM,,10/01/2025,42254789,25.00,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4039,"Clothes, Uniform & Laundry",11504,UKSPF,10/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,GOURMET COFFEE BAR AN,,16/01/2025,42254789,7.05,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4013,Catering,11497,ECONOMIC  DEVELOPMENT TEAM,16/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,AMAZON CO UK X104M9805,,22/01/2025,42254789,12.12,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4009,"Equipment, Furniture & Materials",11379,MANAGEMENT AND ADMIN,22/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,ICELAND FOODS,,22/01/2025,42254789,11.35,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4009,"Equipment, Furniture & Materials",11498,EMPLOYMENT & SKILLS HUB,22/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,B M 778 STOCKTON,,24/01/2025,42254789,5.00,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4009,"Equipment, Furniture & Materials",11498,EMPLOYMENT & SKILLS HUB,24/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,ICELAND FOODS,,24/01/2025,42254789,14.45,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4009,"Equipment, Furniture & Materials",11498,EMPLOYMENT & SKILLS HUB,24/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,LIDL GB,,24/01/2025,42254789,44.00,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4009,"Equipment, Furniture & Materials",11498,EMPLOYMENT & SKILLS HUB,24/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,AELP ORG UK,,06/01/2025,42254789,82.80,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4009,"Equipment, Furniture & Materials",11379,MANAGEMENT AND ADMIN,06/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,TRAINLINE,,06/01/2025,42254789,113.86,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,3001,Travel Costs - Staff,11497,ECONOMIC  DEVELOPMENT TEAM,06/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH CAPITAL,REACH ADVERTISING,,24/01/2025,42254789,417.27,,,,,yes,CAPITAL,TOWN CENTRE INVESTMENT,C206,ADVERTISING,C2179,TOWN DEAL - CYCLEWAYS,24/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,B M 778 STOCKTON,,09/01/2025,42254789,-25.00,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4039,"Clothes, Uniform & Laundry",11498,EMPLOYMENT & SKILLS HUB,09/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,ICELAND FOODS,,06/01/2025,42254789,2.90,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4039,"Clothes, Uniform & Laundry",11498,EMPLOYMENT & SKILLS HUB,06/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,TEXT ANYWHERE,,06/01/2025,42254789,359.00,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4009,"Equipment, Furniture & Materials",11381,ADULT EDUCATION,06/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,AMZNMKTPLACE,,24/01/2025,42254789,-17.40,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4009,"Equipment, Furniture & Materials",11381,ADULT EDUCATION,24/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,TEMPSFORDST,,21/01/2025,42254789,16.90,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4009,"Equipment, Furniture & Materials",11381,ADULT EDUCATION,21/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,TESCO STORES 2188,,13/01/2025,42254789,170.37,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4009,"Equipment, Furniture & Materials",11381,ADULT EDUCATION,13/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,NATECLA,,21/01/2025,42254789,5.00,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4009,"Equipment, Furniture & Materials",11381,ADULT EDUCATION,21/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,NATECLA,,21/01/2025,42254789,5.00,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4009,"Equipment, Furniture & Materials",11381,ADULT EDUCATION,21/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,NATECLA,,21/01/2025,42254789,5.00,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4009,"Equipment, Furniture & Materials",11381,ADULT EDUCATION,21/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,TRAINLINE,,15/01/2025,42254789,76.51,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4009,"Equipment, Furniture & Materials",11504,UKSPF,15/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,LNER CAR PARK DAR,,16/01/2025,42254789,12.50,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,3001,Travel Costs - Staff,11497,ECONOMIC  DEVELOPMENT TEAM,16/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,AMZNMKTPLACE CT8XG0Y25,,15/01/2025,42254789,8.32,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4009,"Equipment, Furniture & Materials",11381,ADULT EDUCATION,15/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,SCREWFIX DIRECT,,10/01/2025,42254789,183.13,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4039,"Clothes, Uniform & Laundry",11504,UKSPF,10/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,AMZNMKTPLACE UO5EJ9YC5,,19/01/2025,42254789,5.82,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4021,ICT Costs,11381,ADULT EDUCATION,19/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,AMZNMKTPLACE RI51065U5,,19/01/2025,42254789,16.66,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4021,ICT Costs,11381,ADULT EDUCATION,19/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,AMZNMKTPLACE XV8HS7YV5,,19/01/2025,42254789,8.32,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4009,"Equipment, Furniture & Materials",11381,ADULT EDUCATION,19/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,HERON FOODS WELLINGTON,,15/01/2025,42254789,3.00,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4009,"Equipment, Furniture & Materials",11498,EMPLOYMENT & SKILLS HUB,15/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,THE WORKS,,10/01/2025,42254789,3.00,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4039,"Clothes, Uniform & Laundry",11498,EMPLOYMENT & SKILLS HUB,10/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,AMZNMKTPLACE WC6TA03M5,,09/01/2025,42254789,297.76,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4009,"Equipment, Furniture & Materials",11381,ADULT EDUCATION,09/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,AMAZON  V704537N5,,13/01/2025,42254789,78.32,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4009,"Equipment, Furniture & Materials",11498,EMPLOYMENT & SKILLS HUB,13/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,HERON FOODS WELLINGTON,,13/01/2025,42254789,3.00,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4009,"Equipment, Furniture & Materials",11498,EMPLOYMENT & SKILLS HUB,13/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,TRAINLINE,,04/01/2025,42254789,109.50,,,,,yes,REVENUE,TOWN CENTRE INVESTMENT,3001,Travel Costs - Staff,10358,MARKETS,04/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,NABMA  NABMA,,04/01/2025,42254789,350.00,,,,,yes,REVENUE,TOWN CENTRE INVESTMENT,3001,Travel Costs - Staff,10358,MARKETS,04/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,B M 778 STOCKTON,,02/01/2025,42254789,10.78,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4013,Catering,11498,EMPLOYMENT & SKILLS HUB,02/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,WWW CASSART CO UK,,08/01/2025,42254789,636.54,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4009,"Equipment, Furniture & Materials",11381,ADULT EDUCATION,08/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,CREATIVE GLASS GUILD L,,21/01/2025,42254789,79.57,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4009,"Equipment, Furniture & Materials",11381,ADULT EDUCATION,21/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,SP HOBBY ISLAND UK,,21/01/2025,42254789,49.77,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4009,"Equipment, Furniture & Materials",11381,ADULT EDUCATION,21/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,CREATIVE GLASS GUILD L,,21/01/2025,42254789,266.06,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4009,"Equipment, Furniture & Materials",11381,ADULT EDUCATION,21/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,ICELAND FOODS,,08/01/2025,42254789,18.35,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4039,"Clothes, Uniform & Laundry",11498,EMPLOYMENT & SKILLS HUB,08/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,ICELAND FOODS,,23/01/2025,42254789,10.79,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4009,"Equipment, Furniture & Materials",11498,EMPLOYMENT & SKILLS HUB,23/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,ICELAND FOODS,,21/01/2025,42254789,9.34,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4009,"Equipment, Furniture & Materials",11498,EMPLOYMENT & SKILLS HUB,21/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,AMZNMKTPLACE WE9OP7A85,,21/01/2025,42254789,37.94,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4009,"Equipment, Furniture & Materials",11381,ADULT EDUCATION,21/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,HERON FOODS WELLINGTON,,16/01/2025,42254789,3.00,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4009,"Equipment, Furniture & Materials",11498,EMPLOYMENT & SKILLS HUB,16/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,WH SMITH STOCKTON ON T,,14/01/2025,42254789,6.98,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4009,"Equipment, Furniture & Materials",11498,EMPLOYMENT & SKILLS HUB,14/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,TRAINLINE,,14/01/2025,42254789,16.21,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,3001,Travel Costs - Staff,11497,ECONOMIC  DEVELOPMENT TEAM,14/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,MARKS SPENCER PLC,,16/01/2025,42254789,9.80,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4013,Catering,11497,ECONOMIC  DEVELOPMENT TEAM,16/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,TRAINLINE,,14/01/2025,42254789,76.51,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4009,"Equipment, Furniture & Materials",11498,EMPLOYMENT & SKILLS HUB,14/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,JUST WILLIAMS,,14/01/2025,42254789,118.80,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4009,"Equipment, Furniture & Materials",11497,ECONOMIC  DEVELOPMENT TEAM,14/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,FACEBK  78MT9HY4P2,,10/01/2025,42254789,63.99,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4039,"Clothes, Uniform & Laundry",11504,UKSPF,10/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,AMZNMKTPLACE UH2GC2WQ5,,14/01/2025,42254789,51.26,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4009,"Equipment, Furniture & Materials",11381,ADULT EDUCATION,14/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,AMAZON  FV92P1KG5,,14/01/2025,42254789,15.00,,,,,yes,REVENUE,TOWN CENTRE INVESTMENT,4009,"Equipment, Furniture & Materials",10358,MARKETS,14/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,ALDI 103 774,,20/01/2025,42254789,51.84,,,,,yes,REVENUE,INCLUSIVE GROWTH & DEVELOPMENT,4009,"Equipment, Furniture & Materials",11381,ADULT EDUCATION,20/01/2025,0,0,2024,202411,SBC,
Stockton-on-Tees Borough Council,http://statistics.data.gov.uk/doc/local-authority/00EF,REGENERATION & INCLUSIVE GROWTH,DROPBOX LMT8H79N6D7K,,20/01/2025,42254789,9.99,,,,,yes,REVENUE,TOWN CENTRE INVESTMENT,4016,Grants and Subscriptions,80054,THE GLOBE REFURBISHMENT – DEVELOPMENT PHASE,20/01/2025,0,0,2024,202411,SBC,
