DCC Transparency Report Supplier Payment over £500,,,,,,,,,,,
,,,,,,,,,,,
Directorate Description,Department Description,Division Description,Section Description,Supplier Name,Payment Date,Payment Reference,System Reference,Exclusive Amount,Purpose of Spend,Procurement Classification,Selection Code 3 Description
Communities & Place,City Growth & Vibrancy,Culture & Leisure,"Leisure - Management,Sales, Marketing &",DEBIT FINANCE COLLECTIONS PLC,29/02/2024,83281,333019,"1,080.04",Sport & Leis Mgmt Unit M&A,40 - SME,SME
People Services - Children & Young People,Schools Block,Learning & Inclusion - Schools Block,STEPS - Schools Block,CONNEVANS LTD,29/02/2024,82990,333319,535,Specialist Support Teaching Services (SSTS),40 - SME,SME
Adults Health and Housing,Adults Health and Housing,Adults Health and Housing,Adults Health and Housing,ICS AI LTD,29/02/2024,83351,333904,"65,625.00",Direct AI Capital Costs,40 - SME,SME
Adults Health and Housing,Adults Health and Housing,Adults Health and Housing,Adults Health and Housing,ICS AI LTD,29/02/2024,83351,333909,"116,625.00",Direct AI Capital Costs,40 - SME,SME
Adults Health and Housing,Adults Health and Housing,Adults Health and Housing,Adults Health and Housing,ICS AI LTD,29/02/2024,83351,334147,"85,125.00",Direct AI Capital Costs,40 - SME,SME
Communities & Place,Communities,Community Safety & Localities,Neighbourhood Boards,REDACTED,29/02/2024,83114,334392,600,Neighbourhood Boards,60 - Sole Trader,Sole Trader
Communities & Place,City Growth & Vibrancy,Culture & Leisure,"Leisure - Management,Sales, Marketing &",BEBIDA BEVERAGE SOLUTIONS LTD,29/02/2024,83125,335413,714.64,Derby Live Catering - Derby Arena,40 - SME,SME
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,EUROVIA INFRASTRUCTURE LTD,29/02/2024,83126,335788,"122,696.51",TCF Tranche 2 - Interchange Hubs: Derby Bus Station vehicula,40 - SME,SME
People Services - Children & Young People,Non-Schools,Learning & Inclusion,Inclusion & Intervention,REDACTED,29/02/2024,83384,335799,"1,275.00",Special Education Needs Support,10 - Company,Company
Communities & Place,Communities,Waste Disposal,Stores Road Depot & Fleet Management,DENNIS EAGLE LTD,29/02/2024,83002,335833,"1,691.61",Vehicle Maintenance,10 - Company,Company
People Services - Children & Young People,Non-Schools,Learning & Inclusion,Inclusion & Intervention,RENAISSANCE MANAGEMENT CONSULTANCY LIMITED,29/02/2024,83274,335882,"15,000.00",Short Breaks Innovation Fund SEND,40 - SME,SME
Communities & Place,Communities,Waste Disposal,Stores Road Depot & Fleet Management,DENNIS EAGLE LTD,29/02/2024,83002,335977,887.8,Vehicle Maintenance,10 - Company,Company
Communities & Place,City Sustainability,Traffic & Transportation,Traffic and Transport other,BRITISH CYCLING FEDERATION,29/02/2024,83298,336014,800,Central Traffic Management,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,337250,711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,337251,711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,337252,711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,337253,711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,337254,711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,337750,-508.03,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,337754,-711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,337758,-711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,337762,-711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,337766,-711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,337770,-711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,337777,-584.23,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,337782,-711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,337786,-711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,337790,-711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,337794,-711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,337798,-711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,337802,-711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,337806,-711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,337810,-711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,337814,-711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,337818,-711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,337822,-711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,337826,-711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,337833,-609.63,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,337838,-711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,337842,-711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,337945,-660.44,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,337950,-711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,337954,-711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,337958,-711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,337962,-711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,337966,-711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,337970,-711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,337974,-711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,337978,-711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,337982,-711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,337986,-711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,337990,-711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,337994,-711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338025,-711.24,East OP (over 65) Mental Health - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338026,-711.24,East OP (over 65) Mental Health - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338027,-711.24,East OP (over 65) Mental Health - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338028,-711.24,East OP (over 65) Mental Health - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338029,-711.24,East OP (over 65) Mental Health - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338030,-711.24,East OP (over 65) Mental Health - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338031,-711.24,East OP (over 65) Mental Health - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338032,-711.24,East OP (over 65) Mental Health - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338033,-711.24,East OP (over 65) Mental Health - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338034,-711.24,East OP (over 65) Mental Health - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338035,-711.24,East OP (over 65) Mental Health - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338036,-711.24,East OP (over 65) Mental Health - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338037,-711.24,East OP (over 65) Mental Health - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338038,-711.24,East OP (over 65) Mental Health - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338039,-711.24,East OP (over 65) Mental Health - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338040,-711.24,East OP (over 65) Mental Health - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338041,-711.24,East OP (over 65) Mental Health - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338042,-711.24,East OP (over 65) Mental Health - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338043,-711.24,East OP (over 65) Mental Health - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338044,-711.24,East OP (over 65) Mental Health - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338045,711.24,East OP (over 65) Mental Health - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338049,711.24,East OP (over 65) Mental Health - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338053,660.44,East OP (over 65) Mental Health - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338061,711.24,East OP (over 65) Mental Health - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338065,711.24,East OP (over 65) Mental Health - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338069,711.24,East OP (over 65) Mental Health - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338073,711.24,East OP (over 65) Mental Health - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338077,711.24,East OP (over 65) Mental Health - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338109,-711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338113,-711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338117,-711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338121,-711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338125,-711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338129,-711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338133,-711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338137,-711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338141,-711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338145,-711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338152,-635.04,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338157,-711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338161,-711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338165,-711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338169,-711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338173,-711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338177,-711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338181,-711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338185,-711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338189,-711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338193,-711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338197,-711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338201,-711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338276,711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338277,711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338278,711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338279,711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338280,711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338281,711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338282,711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338283,711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338284,711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338285,711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338286,711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338287,711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338288,711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338289,711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338290,711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338291,711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338292,711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338293,711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338294,711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338295,711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338296,711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338297,711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338298,711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338299,711.24,Central/East MH Support OP (over 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338312,711.24,East OP (over 65) Mental Health - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338316,711.24,East OP (over 65) Mental Health - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338320,711.24,East OP (over 65) Mental Health - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338324,711.24,East OP (over 65) Mental Health - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338328,711.24,East OP (over 65) Mental Health - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338332,711.24,East OP (over 65) Mental Health - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338336,711.24,East OP (over 65) Mental Health - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338340,711.24,East OP (over 65) Mental Health - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,29/02/2024,83104,338344,711.24,East OP (over 65) Mental Health - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
