DCC Transparency Report Supplier Payment over £500,,,,,,,,,,,
,,,,,,,,,,,
Directorate Description,Department Description,Division Description,Section Description,Supplier Name,Payment Date,Payment Reference,System Reference,Exclusive Amount,Purpose of Spend,Procurement Classification,Selection Code 3 Description
Communities & Place,City Sustainability,Traffic & Transportation,Traffic and Transport other,G2V RECRUITMENT GROUP LIMITED,30/01/2024,74082,301442,"9,687.50",Transforming Cities Programme,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,HILBROKE HOUSE LTD,30/01/2024,74145,303357,"1,960.00",West Team,40 - SME,SME
Communities & Place,City Sustainability,Highways Maintenance,Grounds Maintenance,THE BROUGH PENSION FUND,30/01/2024,75338,303455,775,Grounds Maintenance,10 - Company,Company
Communities & Place,City Sustainability,Highways Maintenance,Grounds Maintenance,THE BROUGH PENSION FUND,30/01/2024,75338,303458,775,Grounds Maintenance,10 - Company,Company
Communities & Place,Communities,Community Safety & Localities,Partnerships,THE MIGHTY CREATIVES,30/01/2024,75177,303757,520,Preventing Violent Extremism,10 - Company,Company
Communities & Place,Communities,Waste Disposal,Stores Road Depot & Fleet Management,HGV DIRECT,30/01/2024,73121,303787,507.89,Vehicle Maintenance,40 - SME,SME
People Services - Children & Young People,Non-Schools,Integrated Services,Children In Care,NOTTINGHAMSHIRE COUNTY COUNCIL.,30/01/2024,73060,303845,"82,404.50",Adoption,20 - Public/Government Agency,Public/Government Agency
People Services - Adults and Health,Adult Social Care,Community Support,Social Care Activities,REDACTED,30/01/2024,75353,304105,961.06,Charging Income Holding Account,20 - Public/Government Agency,Public/Government Agency
Communities & Place,City Sustainability,Traffic & Transportation,Network Mgmnt & Highway Dev Control,YUNEX LIMITED,30/01/2024,74713,304269,"1,144.62",Network Management,40 - SME,SME
Communities & Place,City Sustainability,Highways Maintenance,Highways Maintenance,AGGREGATE INDUSTRIES UK LTD,30/01/2024,73357,304355,683.56,Highways Maintenance Works,40 - SME,SME
Communities & Place,Communities,Waste Disposal,Stores Road Depot & Fleet Management,ENTERPRISE FLEX E RENT LTD,30/01/2024,73764,305739,"22,254.56",Fleet Hire,10 - Company,Company
Communities & Place,City Growth & Vibrancy,Culture & Leisure,"Leisure - Management,Sales, Marketing &",HOLDSWORTH FOODS,30/01/2024,74210,305764,525.2,Derby Live Catering - Derby Arena,40 - SME,SME
Communities & Place,City Growth & Vibrancy,Culture & Leisure,"Leisure - Management,Sales, Marketing &",BOOKER,30/01/2024,73129,305807,502.56,Derby Live Catering - Markeaton Park,10 - Company,Company
Communities & Place,City Growth & Vibrancy,Culture & Leisure,"Leisure - Management,Sales, Marketing &",BOOKER,30/01/2024,73129,305816,597.93,Derby Live Catering - Derby Arena,10 - Company,Company
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,G2V RECRUITMENT GROUP LIMITED,30/01/2024,74082,305841,"3,675.00",TCF Tranche 2 - Public Realm: Public Transport (Public Realm,40 - SME,SME
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,G2V RECRUITMENT GROUP LIMITED,30/01/2024,74082,305844,"9,555.00",TCF Tranche 2 - Public Realm: Public Transport (Public Realm,40 - SME,SME
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,G2V RECRUITMENT GROUP LIMITED,30/01/2024,74082,305855,"3,675.00",TCF Tranche 2 - Public Realm: Public Transport (Public Realm,40 - SME,SME
Resources,Resources,Resources,Resources,HAYS SPECIALIST RECRUITMENT LTD,30/01/2024,73039,305896,867.75,Major IT Systems Developments,40 - SME,SME
Communities & Place,Communities,Waste Disposal,Stores Road Depot & Fleet Management,HGV DIRECT,30/01/2024,73121,306018,"1,210.02",Vehicle Maintenance,40 - SME,SME
Communities & Place,City Growth & Vibrancy,Culture & Leisure,"Leisure - Management,Sales, Marketing &",HOLDSWORTH FOODS,30/01/2024,74210,306022,525.29,Derby Live Catering - Alvaston Park,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,RETHINK MENTAL ILLNESS,30/01/2024,73445,306026,"1,935.00",West/South MH Support Adults (under 65) - R/N,40 - SME,SME
Communities & Place,Communities,Streetpride,Cleansing,MASON ELECTRONICS LTD,30/01/2024,73033,306031,"7,370.00",Street Cleaning,40 - SME,SME
Communities & Place,City Sustainability,Highways Maintenance,Highways Maintenance,AGGREGATE INDUSTRIES UK LTD,30/01/2024,73357,306035,875.2,Highways Maintenance Works,40 - SME,SME
People Services - Adults and Health,Public Health,Public Health,Sexual Health,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,30/01/2024,73189,306051,"1,200.05",Genitourinary Medicine Services (GUM) - Out Of Area,20 - Public/Government Agency,Public/Government Agency
Communities & Place,Communities,Strategic Housing,Housing and Advice,WATER PLUS LIMITED,30/01/2024,73940,306059,776.04,Housing Development,40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,ZAYAN PROPERTIES LIMITED,30/01/2024,74225,306119,630,Housing Options (Private),40 - SME,SME
Communities & Place,City Growth & Vibrancy,Culture & Leisure,"Leisure - Management,Sales, Marketing &",BEBIDA BEVERAGE SOLUTIONS LTD,30/01/2024,73582,306122,790.52,Derby Live Catering - Markeaton Park,40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE HARMONY TRUST LTD ASH CROFT PRIMARY ACADEMY,30/01/2024,74029,306132,"1,000.00",Pupil Premium Grant,20 - Public/Government Agency,Public/Government Agency
Trust Funds,Trust Funds,Trust Funds,Trust Funds,REDACTED,30/01/2024,73335,306134,"58,231.46",Residents Fund Client (FINP0003),40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,ZAYAN PROPERTIES LIMITED,30/01/2024,74225,306135,560,Housing Options (Private),40 - SME,SME
Communities & Place,City Growth & Vibrancy,Culture & Leisure,"Leisure - Management,Sales, Marketing &",BEBIDA BEVERAGE SOLUTIONS LTD,30/01/2024,73582,306138,873.24,Derby Live Catering - Markeaton Park,40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,ZAYAN PROPERTIES LIMITED,30/01/2024,74225,306140,560,Housing Options (Private),40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,MARYVALE CATHOLIC PRIMARY SCHOOL,30/01/2024,75336,306142,"2,743.00",Pupil Premium Grant,20 - Public/Government Agency,Public/Government Agency
Communities & Place,Communities,Strategic Housing,Housing and Advice,BEECHWOOD PARK,30/01/2024,73191,306151,"2,041.67",Housing Options (Private),40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,MARYVALE CATHOLIC PRIMARY SCHOOL,30/01/2024,75336,306152,"2,743.00",Pupil Premium Grant,20 - Public/Government Agency,Public/Government Agency
Communities & Place,Communities,Strategic Housing,Housing and Advice,ZAYAN PROPERTIES LIMITED,30/01/2024,74225,306153,560,Housing Options (Private),40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,MERSTONE SCHOOL,30/01/2024,75154,306155,600,Pupil Premium Grant,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST 2,30/01/2024,74144,306158,"4,058.00",Pupil Premium Grant,20 - Public/Government Agency,Public/Government Agency
Communities & Place,Communities,Strategic Housing,Housing and Advice,THE ASCOT HOTEL,30/01/2024,73054,306161,980,Housing Options (Private),40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBYSHIRE COUNTY COUNCIL BRASSINGTON PRIMARY SCHOOL,30/01/2024,73056,306162,"2,555.00",Pupil Premium Grant,20 - Public/Government Agency,Public/Government Agency
Communities & Place,Communities,Strategic Housing,Housing and Advice,THE ASCOT HOTEL,30/01/2024,73054,306173,560,Housing Options (Private),40 - SME,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST 2,30/01/2024,74144,306174,"4,058.00",Pupil Premium Grant,20 - Public/Government Agency,Public/Government Agency
Communities & Place,Communities,Strategic Housing,Housing and Advice,THE ASCOT HOTEL,30/01/2024,73054,306175,560,Housing Options (Private),40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,THE ASCOT HOTEL,30/01/2024,73054,306176,700,Housing Options (Private),40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,THE ASCOT HOTEL,30/01/2024,73054,306182,700,Housing Options (Private),40 - SME,SME
Communities & Place,City Sustainability,Highways Maintenance,Highways Maintenance,SUNBELT RENTALS LIMITED,30/01/2024,74372,306207,555.05,Highways Maintenance Works,40 - SME,SME
Gash Accounts,Gash Accounts,Gash Accounts,Gash Accounts,SANCTUARY RETIREMENT LIVING,30/01/2024,74242,306210,"3,196.29",Appointeeships (SSGA0226),40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,BZP HOTELS LIMITED IBIS BUDGET DERBY,30/01/2024,75182,306215,"2,022.50",Housing Options (Private),40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,BEECHWOOD PARK,30/01/2024,73191,306233,"2,041.67",Housing Options (Private),40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,BEECHWOOD PARK,30/01/2024,73191,306239,"2,041.67",Housing Options (Private),40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,BEECHWOOD PARK,30/01/2024,73191,306247,"1,750.00",Housing Options (Private),40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,BEECHWOOD PARK,30/01/2024,73191,306254,"1,750.00",Housing Options (Private),40 - SME,SME
Chief Executives,Digital & Physical Infrastructure and Customer Engagement,"Accommodation, Facilities and H&S",Accommodation Buildings,TOTALENERGIES GAS AND POWER LIMITED.,30/01/2024,74627,306258,"131,685.93",Corporate Utilities Gas & Electricity,40 - SME,SME
Chief Executives,Digital & Physical Infrastructure and Customer Engagement,"Accommodation, Facilities and H&S",Accommodation Buildings,TOTALENERGIES GAS AND POWER LIMITED.,30/01/2024,74627,306267,"483,914.13",Corporate Utilities Gas & Electricity,40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,BEECHWOOD PARK,30/01/2024,73191,306270,"1,750.00",Housing Options (Private),40 - SME,SME
Adults Health and Housing,Adults Health and Housing,Adults Health and Housing,Adults Health and Housing,REDACTED,30/01/2024,75341,306271,"6,000.00",REFCUS - Disabled Facilities Grant 96 Act,30 - Individual (Non Business),Individual (Non Business)
Communities & Place,Communities,Strategic Housing,Housing and Advice,BEECHWOOD PARK,30/01/2024,73191,306276,"1,750.00",Housing Options (Private),40 - SME,SME
Chief Executives,Digital & Physical Infrastructure and Customer Engagement,"Accommodation, Facilities and H&S",Accommodation Buildings,TOTALENERGIES GAS AND POWER LIMITED.,30/01/2024,74627,306277,"63,749.64",Corporate Utilities Gas & Electricity,40 - SME,SME
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,TETRA TECH LIMITED,30/01/2024,75063,306280,"165,620.00",Our City Our River - Package 2,10 - Company,Company
Chief Executives,Digital & Physical Infrastructure and Customer Engagement,Digital Enablement & Automation,Digital Services,VODAFONE LTD,30/01/2024,73099,306335,537.09,IT Infrastructure,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,MACCLESFIELD TUTORIAL COLLEGE,30/01/2024,74427,306358,760,Post 16 LDD,40 - SME,SME
Communities & Place,City Sustainability,Climate & Environment,Parks & Outdoor Recreation,ASI SECURITY SYSTEMS LTD,30/01/2024,73320,306360,"2,175.00",Markeaton Park & Mundy Play Centre,40 - SME,SME
People Services - Children & Young People,Non-Schools,Learning & Inclusion,Adult Learning - SFA,TRAINING QUALIFICATIONS UK LTD,30/01/2024,75342,306361,"6,300.00",Adult Learning Service - Operational,10 - Company,Company
Chief Executives,Digital & Physical Infrastructure and Customer Engagement,Digital Enablement & Automation,Digital Services,CDW LTD,30/01/2024,73825,306364,"2,332.30",IT Infrastructure,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Children In Care,ANEW YOUNG PEOPLE SERVICES LTD,30/01/2024,73394,306370,720,Leaving & After Care,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Children In Care,ANEW YOUNG PEOPLE SERVICES LTD,30/01/2024,73394,306371,"1,714.29",Leaving & After Care,10 - Company,Company
Chief Executives,Chief Executives,Chief Executives,Chief Executives,CDW LTD,30/01/2024,73825,306372,"2,019.00",UPRN 20306H - Major IT Hardware Developments,10 - Company,Company
Communities & Place,Communities,Community Safety & Localities,Partnerships,UNIVERSITY OF DERBY.,30/01/2024,73037,306373,"1,153.88",Preventing Violent Extremism,20 - Public/Government Agency,Public/Government Agency
Chief Executives,Finance & Business Support,Business Support & Information Governance,Business Support,FINANCIAL DATA MANAGEMENT LTD,30/01/2024,73154,306376,"1,303.29",Transactional Services,40 - SME,SME
Communities & Place,City Growth & Vibrancy,Culture & Leisure,"Culture, Business Development & Tourism",SUNBELT RENTALS LIMITED,30/01/2024,74373,306383,"1,785.00",Derby Live - Presented,40 - SME,SME
Children and Young People,Children and Young People,Children and Young People,Children and Young People,QEGSMAT,30/01/2024,74268,306404,"248,150.39",Chellaston Secondary School - Homeleigh Way Contribution,40 - SME,SME
Communities & Place,Communities,Community Safety & Localities,Neighbourhood Boards,PAROCHIAL CHURCH COUNCIL OF ST MICHAELS ALVASTON,30/01/2024,75347,306411,"1,500.00",Neighbourhood Boards,65 - Voluntary,Voluntary
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306422,889.08,East OP (under 65) Mental Health - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306423,889.08,East OP (under 65) Mental Health - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306426,"1,246.59",West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306428,911.67,East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306429,539.84,West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306430,"1,078.08",East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306431,520.24,East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306432,"1,040.48",West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306435,808.08,East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306438,503.44,West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306441,"1,030.04",West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306442,"1,030.04",West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306443,621.08,East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306444,882.81,East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306445,539.84,West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306446,539.84,West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306447,780.87,West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Sensory Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306450,555.31,East OP (over 65) Sensory - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306452,"1,152.00",East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306453,996.65,East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306455,520.24,East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306456,"1,050.09",West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306457,"1,287.24",East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306458,"1,287.24",East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306459,"1,148.10",West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306460,650.16,West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306461,"3,528.11",South Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306462,"2,568.30",South Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306468,"1,060.08",East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306471,651.76,South Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306474,656.55,East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306477,"1,306.00",West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306479,650.16,East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306481,966.68,West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306482,942.48,East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306483,539.84,East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306484,876.08,East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306485,876.08,East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306488,918.4,West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306489,596.8,West OP (over 65) Mental Health - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Support with Memory and Cognition,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306490,949.88,East OP (over 65) Memory - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306491,721.02,East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306493,"1,398.36",East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306494,"1,398.36",East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306495,801.56,East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306496,762.34,West OP (over 65) Mental Health - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306497,"1,287.24",West Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306498,"1,287.24",West Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306500,"1,190.00",West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306501,"1,190.00",West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306502,"1,680.09",West Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306503,"1,680.09",West Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306504,905.65,East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306506,520.24,East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306507,520.24,East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306509,822.64,West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306510,825.49,West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306512,520.24,East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306513,865.72,East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306514,952.15,East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306515,614.92,East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306516,521.25,West/South MH PD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306518,"1,764.13",East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306519,"1,764.13",East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,MEDILINE HOME CARE LIMITED,30/01/2024,74301,306521,"1,089.28",West OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,CREATIVE SUPPORT LTD,30/01/2024,73205,306522,"1,458.24",South Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,CREATIVE SUPPORT LTD,30/01/2024,73205,306523,788.92,South Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CREATIVE SUPPORT LTD,30/01/2024,73205,306524,"7,056.00",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CREATIVE SUPPORT LTD,30/01/2024,73205,306525,788.92,Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,CREATIVE SUPPORT LTD,30/01/2024,73205,306526,"1,284.64",South Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,CREATIVE SUPPORT LTD,30/01/2024,73205,306527,788.92,South Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CREATIVE SUPPORT LTD,30/01/2024,73205,306528,"6,492.64",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CREATIVE SUPPORT LTD,30/01/2024,73205,306529,788.92,Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
