Body Name,Body,Service Division,Expense Type,Date Paid,Transaction Ref,Invoice Amount,Supplier Name
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Housing & Homelessness,Bed and Breakfast Accommodation (Homelessness Service),16/07/2024,30035670,420.00 ,Eastfield Guest House
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Housing & Homelessness,Grants and Contributions to Outside Bodies - No Service Received,16/07/2024,30035689,650.00 ,“Personal Information Redacted”
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Housing & Homelessness,Grants and Contributions to Outside Bodies - No Service Received,16/07/2024,30035726,550.00 ,“Personal Information Redacted”
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Housing & Homelessness,Grants and Contributions to Outside Bodies - No Service Received,16/07/2024,30035792,500.00 ,“Personal Information Redacted”
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Housing & Homelessness,Other Miscellaneous Expenses,16/07/2024,30035802,36.00 ,MELCANTRAINING
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Housing & Homelessness,Staff Training Expenses (Non-Payroll),16/07/2024,30035802,"1,000.00 ",MELCANTRAINING
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Invest East Lindsey,Buildings Maintenance - Programmed,16/07/2024,30035534,421.98 ,Gelder Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Professional and Contractors Fees,16/07/2024,30035652,648.00 ,Sid Dennis and Sons Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Agency Staff,16/07/2024,30035705,888.00 ,The One Group
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Agency Staff,16/07/2024,30035706,888.00 ,The One Group
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Catering (Non-Payroll),16/07/2024,30035701,600.00 ,Aquavita Catering Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Other Income,16/07/2024,30035798,500.00 ,L & Horncastle Constituency Labour Party
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Other Income,16/07/2024,30035815,500.00 ,The Labour Party
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Professional and Contractors Fees,16/07/2024,30035698,397.80 ,M.A.P Security Solutions Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Professional and Contractors Fees,16/07/2024,30035716,459.00 ,M.A.P Security Solutions Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Rent Payments,16/07/2024,30035692,406.25 ,Louth Town Council
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Rent Payments,16/07/2024,30035694,450.00 ,Franklin Hall
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Rent Payments,16/07/2024,30035710,350.00 ,Trusthorpe Village Hall
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Rent Payments,16/07/2024,30035713,"10,779.39 ",Magna Vitae
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Rent Payments,16/07/2024,30035715,400.00 ,St Marys Church Ludborough
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Planning Policy,Agency Staff,16/07/2024,30035638,"2,652.00 ",G2 Recruitment Solutions
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Planning Policy,Agency Staff,16/07/2024,30035639,"5,089.50 ",G2 Recruitment Solutions
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Planning Policy,Agency Staff,16/07/2024,30035641,"2,886.00 ",G2 Recruitment Solutions
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Planning Policy,Agency Staff,16/07/2024,30035642,"2,886.00 ",G2 Recruitment Solutions
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Planning Policy,Agency Staff,16/07/2024,30035644,"2,886.00 ",G2 Recruitment Solutions
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Planning Policy,Agency Staff,16/07/2024,30035646,"2,886.00 ",G2 Recruitment Solutions
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Planning Policy,Agency Staff,16/07/2024,30035659,"3,174.59 ",G2 Recruitment Solutions
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Buildings Maintenance - Programmed,16/07/2024,30035725,661.00 ,Aegis Technologies
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Buildings Maintenance - Responsive,16/07/2024,30035534,"40,008.49 ",Gelder Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Electricity,16/07/2024,30035460,"6,000.00 ",Louth Market Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Grounds Maintenance Contract (External),16/07/2024,30035744,650.00 ,Wold Tree Works Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Professional and Contractors Fees,16/07/2024,30035655,470.00 ,Aegis Technologies
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,16/07/2024,30035333,546.38 ,M E Autoparts Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,16/07/2024,30035334,451.07 ,M E Autoparts Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,16/07/2024,30035462,389.52 ,Partic Motor Spares Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,16/07/2024,30035632,314.56 ,Sharmans of Louth
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,16/07/2024,30035752,448.00 ,B A Bush and Son Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Economic Growth,Professional Fees,18/07/2024,30035799,"104,323.75 ",EMR
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Economic Growth,Professional Fees,18/07/2024,30035876,"381,817.16 ",TEC Partnership
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Regulation,Professional and Contractors Fees,18/07/2024,30035284,"11,997.44 ",Lincolnshire County Council
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Regulation,Subscriptions to Organisations and Other Bodies,18/07/2024,30035676,309.96 ,Institute of Licensing  Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Strategic Growth and Development,Grants and Contributions to Outside Bodies - No Service Received,18/07/2024,30035793,"24,276.00 ",Lincolnshire Community Foundation
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Strategic Growth and Development,Grants and Contributions to Outside Bodies - No Service Received,18/07/2024,30035833,"15,000.00 ",Lincolnshire Community Foundation
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Strategic Growth and Development,Grants and Contributions to Outside Bodies - No Service Received,18/07/2024,30035877,"15,000.00 ",Lincolnshire Community Foundation
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Strategic Projects,Professional and Contractors Fees,18/07/2024,30035880,"206,229.12 ",G F Tomlinson Building Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Strategic Projects,Professional Fees,18/07/2024,30035799,"104,323.75 ",EMR
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Strategic Projects,Professional Fees,18/07/2024,30035876,"381,817.16 ",TEC Partnership
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Strategic Projects,Works to Buildings (Main Contractor),18/07/2024,30035274,"4,606.11 ",ISG Construction Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Chief Finance Officer,PSPS Non-Base Contract Costs,18/07/2024,30035917,"2,020.32 ",Public Sector Partnership Services Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Climate Change and Environment,Professional Fees,18/07/2024,30035878,"247,733.69 ",Yes Energy Solutions
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Economic Growth Service Manager (Place),Other Miscellaneous Expenses,18/07/2024,30035852,"32,000.00 ",Waveform Arts
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Economic Growth Service Manager (Place),Other Miscellaneous Expenses,18/07/2024,30035854,"5,000.00 ",Horncastle Town Council
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Enforcement,Professional and Contractors Fees,18/07/2024,30035840,"1,525.00 ",Simpson Tree Contractors
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Enforcement,Subscriptions to Organisations and Other Bodies,18/07/2024,30035676,155.04 ,Institute of Licensing  Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Environmental Health,Subscriptions to Organisations and Other Bodies,18/07/2024,30035676,310.02 ,Institute of Licensing  Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Group Manager Public Protection,Professional and Contractors Fees,18/07/2024,30035284,"5,998.72 ",Lincolnshire County Council
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Group Manager Public Protection,Subscriptions to Organisations and Other Bodies,18/07/2024,30035676,309.96 ,Institute of Licensing  Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Growth Relationships & Growth Promotions,Other Miscellaneous Expenses,18/07/2024,30035854,"5,000.00 ",Horncastle Town Council
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Growth Relationships & Growth Promotions,Shared Management,18/07/2024,30035868,"2,750.29 ",South Holland District Council
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Information Technology,Mobile Phones,18/07/2024,30035524,"1,314.27 ",Vodafone Ltd Corporate
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Information Technology,Mobile Phones,18/07/2024,30035525,468.25 ,Vodafone Ltd Corporate
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Agency Staff,18/07/2024,30035921,"3,231.55 ",The Workshop (Wisbech) Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Agency Staff,18/07/2024,30035949,"5,258.98 ",The Workshop (Wisbech) Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Clothing Uniforms And Laundry,18/07/2024,30035269,580.79 ,SMI Int Group
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Professional and Contractors Fees,18/07/2024,30035840,"1,525.00 ",Simpson Tree Contractors
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Professional and Contractors Fees,18/07/2024,30035950,"1,296.00 ",Sid Dennis and Sons Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Vehicle Hire,18/07/2024,30035136,900.00 ,Lincs Van Hire
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Vehicle Hire,18/07/2024,30035172,747.19 ,Lincs Van Hire
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Organisation Improvement & Development,Staff Training Expenses (Non-Payroll),18/07/2024,30035841,"1,120.00 ",Bell First Aid Training
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Grants and Contributions to Outside Bodies - No Service Received,18/07/2024,30035867,500.00 ,Utterby Village Hall
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Rent Payments,18/07/2024,30035754,650.00 ,Huttoft Village Hall
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Buildings Maintenance - Responsive,18/07/2024,30035311,320.00 ,Kone
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Agency Staff,18/07/2024,30035887,"4,111.86 ",Red Rock Partnership Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Agency Staff,18/07/2024,30035888,969.55 ,Red Rock Partnership Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Fuel and Oil,18/07/2024,30035271,"15,059.37 ",Rix Petroleum
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Materials and Consumables,18/07/2024,30035636,899.00 ,Innovative Safety Systems Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Materials and Consumables,18/07/2024,30035637,"1,191.00 ",Innovative Safety Systems Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Premises Lease Payments (More than 12 months),18/07/2024,30035819,"5,312.50 ",Lincolnshire County Council
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,18/07/2024,30035264,312.31 ,Dennis Eagle Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,18/07/2024,30035332,238.44 ,Partic Motor Spares Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Housing & Wellbeing,Rent Payments,19/07/2024,30035952,"1,238.00 ",Lincs Property Lets Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Housing & Homelessness,Rent Payments,19/07/2024,30035952,"1,238.00 ",Lincs Property Lets Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Regulation,Agency Staff,23/07/2024,30035566,"4,592.00 ",G2 Recruitment Solutions
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Strategic Growth and Development,Grants and Contributions to Outside Bodies - No Service Received,23/07/2024,30035795,"1,274.00 ",Boston United Football Club Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Strategic Growth and Development,Grants and Contributions to Outside Bodies - No Service Received,23/07/2024,30035911,"26,180.20 ",Louth Playgoers Riverhead Theatre
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Strategic Growth and Development,Grants and Contributions to Outside Bodies - No Service Received,23/07/2024,30035993,"20,054.54 ",Active Lincolnshire
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Strategic Growth and Development,Grants and Contributions to Outside Bodies - No Service Received,23/07/2024,30036034,964.00 ,Boston United Football Club Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Chief Finance Officer,Postages,23/07/2024,30035545,869.00 ,Royal Mail Group Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Chief Finance Officer,Subscriptions to Organisations and Other Bodies,23/07/2024,30035980,707.00 ,Royal Mail Group Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Economic Growth,Professional Fees,23/07/2024,30035321,"2,825.00 ",Focus Consultants 2010 LLP
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Economic Growth,Professional Fees,23/07/2024,30035322,"1,750.00 ",Focus Consultants 2010 LLP
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Economic Growth,Professional Fees,23/07/2024,30035360,"3,763.00 ",Focus Consultants 2010 LLP
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Economic Growth,Professional Fees,23/07/2024,30035548,"1,250.00 ",Focus Consultants 2010 LLP
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Economic Growth,Professional Fees,23/07/2024,30035549,"1,250.00 ",Focus Consultants 2010 LLP
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Economic Growth,Professional Fees,23/07/2024,30035550,"2,000.00 ",Focus Consultants 2010 LLP
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Housing & Wellbeing,Bed and Breakfast Accommodation (Homelessness Service),23/07/2024,30035587,375.00 ,Smartmove Hotels Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Housing & Wellbeing,Bed and Breakfast Accommodation (Homelessness Service),23/07/2024,30035588,525.00 ,Smartmove Hotels Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Housing & Wellbeing,Bed and Breakfast Accommodation (Homelessness Service),23/07/2024,30035898,450.00 ,Beeston Lodge Hotel
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Housing & Wellbeing,Bed and Breakfast Accommodation (Homelessness Service),23/07/2024,30035899,700.00 ,Beeston Lodge Hotel
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Housing & Wellbeing,Bed and Breakfast Accommodation (Homelessness Service),23/07/2024,30035900,350.00 ,Beeston Lodge Hotel
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Housing & Wellbeing,Bed and Breakfast Accommodation (Homelessness Service),23/07/2024,30035901,400.00 ,Beeston Lodge Hotel
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Housing & Wellbeing,Bed and Breakfast Accommodation (Homelessness Service),23/07/2024,30035902,"1,100.00 ",Beeston Lodge Hotel
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Housing & Wellbeing,Bed and Breakfast Accommodation (Homelessness Service),23/07/2024,30035903,"2,600.00 ",Beeston Lodge Hotel
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Housing & Wellbeing,Grants and Contributions - Where a Service is Received,23/07/2024,30035782,"7,101.00 ",Citizens Advice Lindsey
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Housing & Wellbeing,Other Miscellaneous Expenses,23/07/2024,30035499,730.00 ,Bill Simpson Garden Services
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Leisure & Culture,Buildings Maintenance - Responsive,23/07/2024,30035324,398.00 ,“Personal Information Redacted”
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Leisure & Culture,Buildings Maintenance - Responsive,23/07/2024,30035561,386.16 ,Airco Refrigeration Air Conditioning Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Organisational & Corporate Services,Professional Fees,23/07/2024,30035341,"24,214.50 ",Idox
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Building Control,Agency Staff,23/07/2024,30035566,"2,296.00 ",G2 Recruitment Solutions
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Climate Change and Environment,Other local authorities,23/07/2024,30035908,"65,263.79 ",South Holland District Council
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Climate Change and Environment,Professional Fees,23/07/2024,30036014,"44,372.49 ",Everwarm Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,DC Revenues & Benefits,PSPS Non-Base Contract Costs,23/07/2024,30035960,"88,117.48 ",Public Sector Partnership Services Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,DC Revenues & Benefits,PSPS Non-Base Contract Costs,23/07/2024,30035961,"1,919.31 ",Public Sector Partnership Services Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Development Control,Advertising - Legal And Public,23/07/2024,30035449,257.76 ,Reach Plc Publishing Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Development Control,Professional and Contractors Fees,23/07/2024,30036026,"2,880.00 ",Sensus Architecture Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Economic Growth Project Manager,Professional Fees,23/07/2024,30035321,"2,825.00 ",Focus Consultants 2010 LLP
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Economic Growth Project Manager,Professional Fees,23/07/2024,30035322,"1,750.00 ",Focus Consultants 2010 LLP
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Economic Growth Project Manager,Professional Fees,23/07/2024,30035360,"3,763.00 ",Focus Consultants 2010 LLP
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Economic Growth Project Manager,Professional Fees,23/07/2024,30035548,"1,250.00 ",Focus Consultants 2010 LLP
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Economic Growth Project Manager,Professional Fees,23/07/2024,30035549,"1,250.00 ",Focus Consultants 2010 LLP
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Economic Growth Project Manager,Professional Fees,23/07/2024,30035550,"2,000.00 ",Focus Consultants 2010 LLP
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Economic Growth Project Manager,Professional Fees,23/07/2024,30036038,425.00 ,BESA Property Services Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Economic Growth Service Manager (Place),Performers and Entertainers Fees,23/07/2024,30035357,525.00 ,The SHENANIGANS
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Economic Growth Service Manager (Place),Professional and Contractors Fees,23/07/2024,30035388,534.00 ,“Personal Information Redacted”
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Environmental Health,Other agencies,23/07/2024,30035982,"7,200.00 ",Kingdom Local Authority Support
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Environmental Health,Other agencies,23/07/2024,30035983,"13,275.00 ",Kingdom Local Authority Support
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Environmental Health,Professional and Contractors Fees,23/07/2024,30035989,520.00 ,Pest Lincs Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Growth Relationships & Growth Promotions,Professional Fees,23/07/2024,30035634,"1,255.80 ",Freeths LLP
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Healthy Living Services Manager,Grants and Contributions - Where a Service is Received,23/07/2024,30035782,"7,101.00 ",Citizens Advice Lindsey
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Housing & Homelessness,Bed and Breakfast Accommodation (Homelessness Service),23/07/2024,30035587,375.00 ,Smartmove Hotels Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Housing & Homelessness,Bed and Breakfast Accommodation (Homelessness Service),23/07/2024,30035588,525.00 ,Smartmove Hotels Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Housing & Homelessness,Bed and Breakfast Accommodation (Homelessness Service),23/07/2024,30035898,450.00 ,Beeston Lodge Hotel
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Housing & Homelessness,Bed and Breakfast Accommodation (Homelessness Service),23/07/2024,30035899,700.00 ,Beeston Lodge Hotel
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Housing & Homelessness,Bed and Breakfast Accommodation (Homelessness Service),23/07/2024,30035900,350.00 ,Beeston Lodge Hotel
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Housing & Homelessness,Bed and Breakfast Accommodation (Homelessness Service),23/07/2024,30035901,400.00 ,Beeston Lodge Hotel
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Housing & Homelessness,Bed and Breakfast Accommodation (Homelessness Service),23/07/2024,30035902,"1,100.00 ",Beeston Lodge Hotel
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Housing & Homelessness,Bed and Breakfast Accommodation (Homelessness Service),23/07/2024,30035903,"2,600.00 ",Beeston Lodge Hotel
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Housing & Homelessness,Other Miscellaneous Expenses,23/07/2024,30035499,730.00 ,Bill Simpson Garden Services
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Information Technology,Materials and Consumables,23/07/2024,30035342,900.00 ,Example It
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Information Technology,Mobile Phones,23/07/2024,30035392,860.50 ,Telefonica UK Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Invest East Lindsey,Furniture and Equipment,23/07/2024,30035416,350.00 ,Lincolnshire Office Friends
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Invest East Lindsey,Other Communication Costs,23/07/2024,30035979,552.34 ,New Start Networks Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Invest East Lindsey,Postages,23/07/2024,30035320,245.00 ,Link Mailing Systems Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Buildings Maintenance - Responsive,23/07/2024,30035396,308.68 ,Brenntag UK Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Buildings Maintenance - Responsive,23/07/2024,30035516,"1,776.00 ",Stowlin Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,External Printing and Design Costs,23/07/2024,30035872,375.00 ,GRS Signs Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Grounds Maintenance Contract (External),23/07/2024,30035560,"12,516.66 ",Glendale Grounds Management Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Materials and Consumables,23/07/2024,30035350,"1,975.85 ",Broxap Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Other Private Contractors,23/07/2024,30035422,"64,658.75 ",Healthmatic Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Professional and Contractors Fees,23/07/2024,30036007,560.00 ,EKM Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Purchase of Vehicles,23/07/2024,30035442,"87,888.00 ",Aebi Schmidt UK Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Water and Sewerage Charges,23/07/2024,30035851,430.28 ,Wave Anglian Water Business National Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Water and Sewerage Charges,23/07/2024,30035865,"1,422.71 ",Wave Anglian Water Business National Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Water and Sewerage Charges,23/07/2024,30035866,314.47 ,Wave Anglian Water Business National Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Organisation Improvement & Development,Employee Related Schemes (Non-Payroll),23/07/2024,30035615,215.75 ,Terryberry Reward
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",External Printing and Design Costs,23/07/2024,30035316,446.10 ,CFH Docmail Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",External Printing and Design Costs,23/07/2024,30035712,"12,804.72 ",CFH Docmail Ltd
