Body Name,Body,Service Division,Expense Type,Date Paid,Transaction Ref,Invoice Amount,Supplier Name
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Wellbeing Services Manager,Other local authorities,21/05/2024,30033816,"50,796.03 ",City of Lincoln Council
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Economic Growth,Professional Fees,23/05/2024,30033332,"3,340.00 ",Land Survey Solutions Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Economic Growth,Professional Fees,23/05/2024,30033356,"1,750.00 ",Focus Consultants 2010 LLP
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Economic Growth,Professional Fees,23/05/2024,30033357,"2,825.00 ",Focus Consultants 2010 LLP
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Economic Growth,Professional Fees,23/05/2024,30033363,553.65 ,East Midlands Tree Surveys Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Economic Growth,Professional Fees,23/05/2024,30033381,286.90 ,East Midlands Tree Surveys Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Economic Growth,Professional Fees,23/05/2024,30033505,"2,082.67 ",Focus Consultants 2010 LLP
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Economic Growth,Professional Fees,23/05/2024,30033506,"2,082.67 ",Focus Consultants 2010 LLP
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Economic Growth,Professional Fees,23/05/2024,30033507,"4,588.00 ",Focus Consultants 2010 LLP
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Economic Growth,Professional Fees,23/05/2024,30034112,527.80 ,Freeths LLP
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Housing & Wellbeing,Bed and Breakfast Accommodation (Homelessness Service),23/05/2024,30033961,541.67 ,Lakeside Hotel
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Housing & Wellbeing,Bed and Breakfast Accommodation (Homelessness Service),23/05/2024,30033962,500.00 ,Lakeside Hotel
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Housing & Wellbeing,Bed and Breakfast Accommodation (Homelessness Service),23/05/2024,30033963,833.33 ,Lakeside Hotel
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Housing & Wellbeing,Other Miscellaneous Expenses,23/05/2024,30033092,"2,259.36 ",Alertcom Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Leisure & Culture,Buildings Maintenance - Programmed,23/05/2024,30034088,"1,520.00 ",Pest Lincs Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Climate Change and Environment,Staff Training Expenses (Non-Payroll),23/05/2024,30034069,650.00 ,“Personal Information Redacted”
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Development Control,Professional and Contractors Fees,23/05/2024,30033927,"5,800.00 ",CMS Cameron McKenna Nabarro Olswang LLP
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Economic Growth Project Manager,Professional Fees,23/05/2024,30033332,"3,340.00 ",Land Survey Solutions Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Economic Growth Project Manager,Professional Fees,23/05/2024,30033356,"1,750.00 ",Focus Consultants 2010 LLP
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Economic Growth Project Manager,Professional Fees,23/05/2024,30033357,"2,825.00 ",Focus Consultants 2010 LLP
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Economic Growth Project Manager,Professional Fees,23/05/2024,30033363,553.65 ,East Midlands Tree Surveys Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Economic Growth Project Manager,Professional Fees,23/05/2024,30033381,286.90 ,East Midlands Tree Surveys Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Economic Growth Project Manager,Professional Fees,23/05/2024,30033505,"2,082.67 ",Focus Consultants 2010 LLP
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Economic Growth Project Manager,Professional Fees,23/05/2024,30033506,"2,082.67 ",Focus Consultants 2010 LLP
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Economic Growth Project Manager,Professional Fees,23/05/2024,30033507,"4,588.00 ",Focus Consultants 2010 LLP
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Economic Growth Project Manager,Professional Fees,23/05/2024,30034112,527.80 ,Freeths LLP
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Economic Growth Service Manager (Place),Other Miscellaneous Expenses,23/05/2024,30034039,922.23 ,Allinsons Print and Supplies
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Economic Growth Service Manager (Place),Other Miscellaneous Expenses,23/05/2024,30034040,704.25 ,Allinsons Print and Supplies
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Environmental Health,Other agencies,23/05/2024,30033981,"13,635.00 ",Kingdom Local Authority Support
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Growth Relationships & Growth Promotions,Other Miscellaneous Expenses,23/05/2024,30033926,739.08 ,Allinsons Print and Supplies
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Growth Relationships & Growth Promotions,Other Miscellaneous Expenses,23/05/2024,30034039,922.23 ,Allinsons Print and Supplies
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Growth Relationships & Growth Promotions,Other Miscellaneous Expenses,23/05/2024,30034040,704.25 ,Allinsons Print and Supplies
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Housing & Homelessness,Bed and Breakfast Accommodation (Homelessness Service),23/05/2024,30033961,541.67 ,Lakeside Hotel
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Housing & Homelessness,Bed and Breakfast Accommodation (Homelessness Service),23/05/2024,30033962,500.00 ,Lakeside Hotel
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Housing & Homelessness,Bed and Breakfast Accommodation (Homelessness Service),23/05/2024,30033963,833.33 ,Lakeside Hotel
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Information Technology,Computer Hardware Purchase,23/05/2024,30033341,900.00 ,Dell Corporation Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Information Technology,Computer Software Licence Costs,23/05/2024,30033858,"1,750.00 ",GGP Systems
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Information Technology,Mobile Phones,23/05/2024,30034086,"7,500.66 ",Public Sector Partnership Services Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Information Technology,Purchase of Hardware,23/05/2024,30033371,"6,250.00 ",Dell Corporation Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Invest East Lindsey,Cleaning Contract,23/05/2024,30033679,270.75 ,Eastern Shires Purchasing Organisation
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Invest East Lindsey,Other Communication Costs,23/05/2024,30034102,555.70 ,New Start Networks Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Clothing Uniforms And Laundry,23/05/2024,30033382,347.26 ,SMI Int Group
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Grounds Maintenance Contract (External),23/05/2024,30033843,"12,105.09 ",Glendale Grounds Management Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Materials and Consumables,23/05/2024,30033435,224.37 ,Landscape Supply Company
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Materials and Consumables,23/05/2024,30034078,229.14 ,Charles Hill Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Vehicle Hire,23/05/2024,30033611,933.33 ,Lincs Van Hire
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Agency Staff,23/05/2024,30034083,648.00 ,The One Group
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Agency Staff,23/05/2024,30034084,888.00 ,The One Group
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",External Printing and Design Costs,23/05/2024,30033485,698.32 ,Civica Election Services
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",External Printing and Design Costs,23/05/2024,30033694,"13,906.80 ",CFH Docmail Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",External Printing and Design Costs,23/05/2024,30033697,191.65 ,CFH Docmail Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",External Printing and Design Costs,23/05/2024,30033857,592.80 ,CFH Docmail Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Postages,23/05/2024,30033365,"4,979.94 ",Royal Mail Group Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Postages,23/05/2024,30033485,999.57 ,Civica Election Services
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Postages,23/05/2024,30033694,"17,374.08 ",CFH Docmail Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Postages,23/05/2024,30033697,734.50 ,CFH Docmail Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Rent Payments,23/05/2024,30033886,650.00 ,Huttoft Village Hall
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Rent Payments,23/05/2024,30033994,295.00 ,Louth Town Juniors Fc
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Rent Payments,23/05/2024,30033999,300.00 ,Storehouse Sales Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Planning Policy,Computer Software Licence Costs,23/05/2024,30034107,"1,500.00 ",Lincolnshire County Council
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Planning Policy,Professional and Contractors Fees,23/05/2024,30033661,240.00 ,Create Consulting Engineers Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Buildings Maintenance - Programmed,23/05/2024,30033580,"7,856.00 ",Clean and Retrieve Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Grounds Maintenance Contract (External),23/05/2024,30033706,895.08 ,Glendale Grounds Management Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Grounds Maintenance Contract (External),23/05/2024,30033843,"12,105.09 ",Glendale Grounds Management Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Premises Lease Payments (More than 12 months),23/05/2024,30034101,"5,833.33 ",Innes England
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Professional and Contractors Fees,23/05/2024,30033447,"10,254.74 ",IPS (UK) Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Professional and Contractors Fees,23/05/2024,30034103,"2,994.87 ",Kings Armoured Security Services Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Professional and Contractors Fees,23/05/2024,30034104,"10,254.74 ",International Parking Systems UK Grp Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Agency Staff,23/05/2024,30034105,"5,813.97 ",Red Rock Partnership Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Agency Staff,23/05/2024,30034106,"2,175.75 ",Red Rock Partnership Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,External Printing and Design Costs,23/05/2024,30033846,613.36 ,Systematic Print Management Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Fuel and Oil,23/05/2024,30033372,"6,838.73 ",Allstar Business Solutions Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Materials and Consumables,23/05/2024,30033482,415.00 ,Calibration & Consultancy Services (UK) Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Other Private Contractors,23/05/2024,30033641,316.19 ,Glass Recycling UK Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,23/05/2024,30033342,848.26 ,Dennis Eagle Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,23/05/2024,30033404,285.53 ,Partic Motor Spares Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,23/05/2024,30033406,865.61 ,Partic Motor Spares Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,23/05/2024,30033407,725.22 ,Partic Motor Spares Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,23/05/2024,30033409,657.08 ,Partic Motor Spares Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Wellbeing Services Manager,Other Miscellaneous Expenses,23/05/2024,30033092,"2,259.36 ",Alertcom Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Chief Finance Officer,Business Rates - Share of Income Lincolnshire County Council,24/05/2024,30034353,"399,395.30 ",Lincolnshire County Council
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Chief Finance Officer,Council Tax Precept - Lincolnshire County Council,24/05/2024,30034353,"7,540,229.51 ",Lincolnshire County Council
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Chief Finance Officer,Council Tax Precept - Lincolnshire Police,24/05/2024,30034352,"1,453,162.94 ",Local Police Authority Fund Account
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Economic Growth,Professional Fees,28/05/2024,30034051,"375,401.68 ",TEC Partnership
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Operations,Purchase of Vehicles,28/05/2024,30033343,505.00 ,Dennis Eagle Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Regulation,Professional and Contractors Fees,28/05/2024,30033504,"2,698.28 ",Lincolnshire County Council
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Regulation,Professional Fees,28/05/2024,30033648,750.00 ,Independent Vetcare Ltd t/a Pengelly & Mizen
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Regulation,Professional Fees,28/05/2024,30034118,314.78 ,Rase Veterinary Equine
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Strategic Growth and Development,Grants and Contributions to Outside Bodies - No Service Received,28/05/2024,30032988,"35,987.68 ",East Mercia Rivers Trust
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Strategic Growth and Development,Grants and Contributions to Outside Bodies - No Service Received,28/05/2024,30033849,"17,652.00 ",J & A (International) Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Strategic Growth and Developments,Professional Fees,28/05/2024,30033736,466.00 ,Capsticks Solicitors LLP
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Strategic Projects,Professional Fees,28/05/2024,30034051,"375,401.68 ",TEC Partnership
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Chief Finance Officer,Advertising - Legal And Public,28/05/2024,30034157,"2,208.00 ",South Holland District Council
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Chief Finance Officer,Banking Charges,28/05/2024,30034351,"21,189.98 ",Access PaySuite formerly Pay360
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Housing & Wellbeing,Staff Training Expenses (Non-Payroll),28/05/2024,30033481,"4,140.00 ",Benchmarq Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Development Control,Planning Application Fees,28/05/2024,30034089,293.00 ,Portal Plan Quest Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Enforcement,Professional and Contractors Fees,28/05/2024,30033726,"1,647.10 ",G2 Recruitment Solutions
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Enforcement,Professional and Contractors Fees,28/05/2024,30033730,"1,529.45 ",G2 Recruitment Solutions
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Environmental Health,Professional and Contractors Fees,28/05/2024,30033491,"1,275.00 ",G2 Recruitment Solutions
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Housing & Homelessness,Staff Training Expenses (Non-Payroll),28/05/2024,30033481,"1,380.00 ",Benchmarq Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Information Technology,Computer Hardware Maintenance,28/05/2024,30033450,"13,953.99 ",One Source It Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Information Technology,Materials and Consumables,28/05/2024,30033393,"2,070.50 ",Example It
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Buildings Maintenance - Responsive,28/05/2024,30033565,"3,460.00 ",Rubaroc
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Buildings Maintenance - Responsive,28/05/2024,30033566,950.00 ,Rubaroc
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Clothing Uniforms And Laundry,28/05/2024,30033451,225.62 ,SMI Int Group
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Rent Payments,28/05/2024,30033993,500.00 ,The Vine Hotel
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Rent Payments,28/05/2024,30034027,"9,058.58 ",Magna Vitae
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Buildings Maintenance - Responsive,28/05/2024,30033565,"3,460.00 ",Rubaroc
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Buildings Maintenance - Responsive,28/05/2024,30033566,950.00 ,Rubaroc
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Works to Buildings (Main Contractor),28/05/2024,30034151,"1,287.76 ",The Workshop (Wisbech) Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Service Manager - Affordable & Accessible Homes-Housing,Staff Training Expenses (Non-Payroll),28/05/2024,30033481,"2,760.00 ",Benchmarq Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Agency Staff,28/05/2024,30034168,"4,870.07 ",Red Rock Partnership Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Agency Staff,28/05/2024,30034169,"1,545.33 ",Red Rock Partnership Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Fuel and Oil,28/05/2024,30033540,"17,189.73 ",Rix Petroleum
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,28/05/2024,30033453,370.66 ,Dennis Eagle Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,28/05/2024,30033454,348.60 ,Dennis Eagle Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,28/05/2024,30033455,234.13 ,Dennis Eagle Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,28/05/2024,30033459,370.66 ,Dennis Eagle Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,28/05/2024,30033478,590.97 ,Bucher Municipal
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,28/05/2024,30033489,426.92 ,Partic Motor Spares Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,28/05/2024,30033571,872.09 ,Partic Motor Spares Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,28/05/2024,30033573,872.09 ,Partic Motor Spares Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,28/05/2024,30033626,445.93 ,Partic Motor Spares Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,28/05/2024,30033627,761.51 ,Partic Motor Spares Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,28/05/2024,30033824,448.90 ,M E Autoparts Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,28/05/2024,30034054,407.48 ,Partic Motor Spares Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,28/05/2024,30034055,407.48 ,Partic Motor Spares Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,28/05/2024,30034125,377.54 ,Partic Motor Spares Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Housing & Wellbeing,Grants and Contributions to Outside Bodies - No Service Received,29/05/2024,30034307,750.00 ,Robert Bell & Company
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Housing & Homelessness,Grants and Contributions to Outside Bodies - No Service Received,29/05/2024,30034307,750.00 ,Robert Bell & Company
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Regulation,Agency Staff,30/05/2024,30034250,"3,933.90 ",BRG Interim Solutions Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Regulation,Agency Staff,30/05/2024,30034251,"5,283.00 ",BRG Interim Solutions Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Strategic Growth and Development,Grants and Contributions to Outside Bodies - No Service Received,30/05/2024,30034279,"1,080.96 ",Dance Free CIC
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Chief Finance Officer,Lincolnshire Legal Services,30/05/2024,30034216,"46,045.54 ",Lincolnshire County Council
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Building Control,Agency Staff,30/05/2024,30034250,"1,966.95 ",BRG Interim Solutions Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Building Control,Agency Staff,30/05/2024,30034251,"2,641.50 ",BRG Interim Solutions Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Climate Change and Environment,Professional Fees,30/05/2024,30034259,"48,333.64 ",Yes Energy Solutions
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Development Control,Planning Application Fees,30/05/2024,30034211,293.00 ,Portal Plan Quest Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Development Control,Professional and Contractors Fees,30/05/2024,30033579,"1,646.34 ",Royal HaskoningDHV UK Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Development Control,Professional and Contractors Fees,30/05/2024,30034245,"5,000.00 ",BNP Paribas
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Agency Staff,30/05/2024,30034225,"2,674.16 ",The Workshop (Wisbech) Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Other Private Contractors,30/05/2024,30033914,"62,125.00 ",Healthmatic Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Professional and Contractors Fees,30/05/2024,30034226,810.00 ,Sid Dennis and Sons Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Grants and Contributions to Outside Bodies - No Service Received,30/05/2024,30034273,720.00 ,Hensell Goat Rescue
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Postages,30/05/2024,30033998,"1,497.30 ",Royal Mail Group Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Planning Policy,Professional and Contractors Fees,30/05/2024,30033589,"2,770.00 ",WSP UK Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Service Manager - Affordable & Accessible Homes-Housing,Works to Buildings (Main Contractor),30/05/2024,30034213,"7,368.00 ",C K Grainger & Son Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Service Manager - Affordable & Accessible Homes-Housing,Works to Buildings (Main Contractor),30/05/2024,30034215,"19,362.72 ",Denniss and Marwood Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Service Manager - Affordable & Accessible Homes-Housing,Works to Buildings (Main Contractor),30/05/2024,30034254,"7,745.91 ",Lincolnshire Bathrooms and Wetrooms
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,External Printing and Design Costs,30/05/2024,30034256,295.00 ,GRS Signs Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Fuel and Oil,30/05/2024,30034080,680.00 ,Sharmans of Louth
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,30/05/2024,30033577,223.50 ,A & L Dent Solutions Ltd T/A Autosmart
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,30/05/2024,30033646,"9,261.43 ",Vaculug Technologies Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,30/05/2024,30034028,832.45 ,Sharmans of Louth
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,30/05/2024,30034076,380.00 ,M J Windscreens Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,30/05/2024,30034289,749.72 ,Partic Motor Spares Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,30/05/2024,30034291,454.92 ,M E Autoparts Limited
