Transaction Date,Local Authority Department,Beneficiary,Purpose of Expenditure,Amount (excluding VAT),Non Recoverable VAT,Merchant Category
 13-09-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,895.33,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,850.34,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,850.34,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,806.12,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,821.52,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,1021.70,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,908.64,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,777.48,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,1078.40,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,727.20,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,840.00,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,822.50,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,913.55,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,2029.98,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,816.00,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,2733.30,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,919.80,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,840.00,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,1017.01,0.00,COMMERCIAL SUPPLIER 
 13-09-2023,People - Living Well,RENT CONNECT HOUSING LTD,Payment To Private Sector Landlords (Psl),11814.40,0.00,COMMERCIAL SUPPLIER 
 14-09-2023,People - Living Well,Personal Information - Redacted,Payment To Private Sector Landlords (Psl),2325.00,0.00,INDIVIDUALS 
 14-09-2023,People - Living Well,Personal Information - Redacted,Payment To Private Sector Landlords (Psl),2635.00,0.00,INDIVIDUALS 
 14-09-2023,People - Living Well,The Oyster Partnership,Agency Staff,1237.86,0.00,COMMERCIAL SUPPLIER 
 14-09-2023,People - Living Well,The Oyster Partnership,Agency Staff,555.45,0.00,COMMERCIAL SUPPLIER 
 14-09-2023,People - Living Well,The Oyster Partnership,Agency Staff,1079.16,0.00,COMMERCIAL SUPPLIER 
 14-09-2023,People - Living Well,The Oyster Partnership,Agency Staff,1206.12,0.00,COMMERCIAL SUPPLIER 
 14-09-2023,People - Living Well,The Oyster Partnership,Agency Staff,1221.99,0.00,COMMERCIAL SUPPLIER 
 14-09-2023,People - Living Well,The Oyster Partnership,Agency Staff,1047.42,0.00,COMMERCIAL SUPPLIER 
 14-09-2023,People - Living Well,The Oyster Partnership,Agency Staff,1031.55,0.00,COMMERCIAL SUPPLIER 
 14-09-2023,People - Living Well,The Oyster Partnership,Agency Staff,1079.16,0.00,COMMERCIAL SUPPLIER 
 14-09-2023,People - Living Well,The Oyster Partnership,Agency Staff,1190.25,0.00,COMMERCIAL SUPPLIER 
 14-09-2023,People - Living Well,The Oyster Partnership,Agency Staff,999.81,0.00,COMMERCIAL SUPPLIER 
 14-09-2023,People - Living Well,Mears Limited,Facilities Management,12617.87,0.00,CIS 
 14-09-2023,People - Living Well,Browne Jacobson LLP Client Account,Legal Fees,2973.27,0.00,COMMERCIAL SUPPLIER 
 14-09-2023,People - Living Well,Browne Jacobson LLP Client Account,Legal Fees,4196.50,0.00,COMMERCIAL SUPPLIER 
 14-09-2023,People - Living Well,Browne Jacobson LLP Client Account,Legal Fees,1960.80,0.00,COMMERCIAL SUPPLIER 
 14-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),2635.00,0.00,COMMERCIAL SUPPLIER 
 14-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),2660.00,0.00,COMMERCIAL SUPPLIER 
 14-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),1360.00,0.00,COMMERCIAL SUPPLIER 
 14-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),1540.00,0.00,COMMERCIAL SUPPLIER 
 14-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),595.00,0.00,COMMERCIAL SUPPLIER 
 14-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),2945.00,0.00,COMMERCIAL SUPPLIER 
 14-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),5580.00,0.00,COMMERCIAL SUPPLIER 
 14-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),2945.00,0.00,COMMERCIAL SUPPLIER 
 14-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),2945.00,0.00,COMMERCIAL SUPPLIER 
 14-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),2945.00,0.00,COMMERCIAL SUPPLIER 
 14-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),1705.00,0.00,COMMERCIAL SUPPLIER 
 14-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),2635.00,0.00,COMMERCIAL SUPPLIER 
 14-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),2325.00,0.00,COMMERCIAL SUPPLIER 
 14-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),2635.00,0.00,COMMERCIAL SUPPLIER 
 14-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),2480.00,0.00,COMMERCIAL SUPPLIER 
 14-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),4030.00,0.00,COMMERCIAL SUPPLIER 
 14-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),2325.00,0.00,COMMERCIAL SUPPLIER 
 14-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),2325.00,0.00,COMMERCIAL SUPPLIER 
 14-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),2635.00,0.00,COMMERCIAL SUPPLIER 
 14-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),2635.00,0.00,COMMERCIAL SUPPLIER 
 14-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),2635.00,0.00,COMMERCIAL SUPPLIER 
 14-09-2023,People - Living Well,Mears Limited,Facilities Management,1953.57,0.00,CIS 
 14-09-2023,People - Living Well,Mears Limited,Facilities Management,900.00,0.00,CIS 
 14-09-2023,People - Living Well,Mears Limited,Facilities Management,14918.51,0.00,CIS 
 14-09-2023,People - Living Well,Mears Limited,Facilities Management,528.48,0.00,CIS 
 14-09-2023,People - Living Well,Mears Limited,Facilities Management,689.95,0.00,CIS 
 14-09-2023,People - Living Well,Mears Limited,Facilities Management,1392.00,0.00,CIS 
 14-09-2023,People - Living Well,Mears Limited,Facilities Management,898.70,0.00,CIS 
 14-09-2023,People - Living Well,Mears Limited,Facilities Management,2364.62,0.00,CIS 
 14-09-2023,People - Living Well,Mears Limited,Facilities Management,1649.25,0.00,CIS 
 14-09-2023,People - Living Well,Mears Limited,Facilities Management,1354.88,0.00,CIS 
 14-09-2023,People - Living Well,Mears Limited,Facilities Management,3304.94,0.00,CIS 
 14-09-2023,People - Living Well,Mears Limited,Facilities Management,2342.65,0.00,CIS 
 14-09-2023,People - Living Well,Mears Limited,Facilities Management,2507.16,0.00,CIS 
 14-09-2023,People - Living Well,Mears Limited,Facilities Management,2832.27,0.00,CIS 
 14-09-2023,People - Living Well,Mears Limited,Facilities Management,1931.86,0.00,CIS 
 14-09-2023,People - Living Well,Mears Limited,Facilities Management,3342.53,0.00,CIS 
 14-09-2023,People - Living Well,Mears Limited,Facilities Management,46843.86,0.00,CIS 
 14-09-2023,People - Living Well,Mears Limited,Facilities Management,16317.47,0.00,CIS 
 14-09-2023,People - Living Well,Mears Limited,Facilities Management,2520.00,0.00,CIS 
 14-09-2023,People - Living Well,Mears Limited,Facilities Management,1641.05,0.00,CIS 
 14-09-2023,People - Living Well,Mears Limited,Facilities Management,1708.93,0.00,CIS 
 14-09-2023,People - Living Well,Mears Limited,Facilities Management,1241.91,0.00,CIS 
 14-09-2023,People - Living Well,Mears Limited,Facilities Management,1620.00,0.00,CIS 
 14-09-2023,People - Living Well,Mears Limited,Facilities Management,1278.16,0.00,CIS 
 14-09-2023,People - Living Well,Mears Limited,Facilities Management,1375.00,0.00,CIS 
 14-09-2023,People - Living Well,Mears Limited,Facilities Management,32871.92,0.00,CIS 
 14-09-2023,People - Living Well,Mears Limited,Facilities Management,8908.08,0.00,CIS 
 14-09-2023,People - Living Well,Mears Limited,Facilities Management,680.75,0.00,CIS 
 15-09-2023,People - Living Well,Personal Information - Redacted,Payment To Private Sector Landlords (Psl),2480.00,0.00,INDIVIDUALS 
 17-09-2023,People - Living Well,Anglian Water Business,Water And Sewerage,5774.89,0.00,COMMERCIAL SUPPLIER 
 18-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),1200.00,0.00,COMMERCIAL SUPPLIER 
 18-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),750.00,0.00,COMMERCIAL SUPPLIER 
 18-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),4200.00,0.00,COMMERCIAL SUPPLIER 
 18-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),2625.00,0.00,COMMERCIAL SUPPLIER 
 18-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),4500.00,0.00,COMMERCIAL SUPPLIER 
 18-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),2325.00,0.00,COMMERCIAL SUPPLIER 
 18-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),4725.00,0.00,COMMERCIAL SUPPLIER 
 18-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),4725.00,0.00,COMMERCIAL SUPPLIER 
 18-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),2100.00,0.00,COMMERCIAL SUPPLIER 
 18-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),675.00,0.00,COMMERCIAL SUPPLIER 
 18-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),1265.00,0.00,COMMERCIAL SUPPLIER 
 18-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),3000.00,0.00,COMMERCIAL SUPPLIER 
 18-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),825.00,0.00,COMMERCIAL SUPPLIER 
 18-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),6041.00,0.00,COMMERCIAL SUPPLIER 
 18-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),2760.00,0.00,COMMERCIAL SUPPLIER 
 18-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),1705.00,0.00,COMMERCIAL SUPPLIER 
 19-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),2460.00,0.00,COMMERCIAL SUPPLIER 
 19-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),5692.00,0.00,COMMERCIAL SUPPLIER 
 19-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),2835.00,0.00,COMMERCIAL SUPPLIER 
 19-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),5731.00,0.00,COMMERCIAL SUPPLIER 
 19-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),6050.50,0.00,COMMERCIAL SUPPLIER 
 19-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),2430.00,0.00,COMMERCIAL SUPPLIER 
 19-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),890.00,0.00,COMMERCIAL SUPPLIER 
 19-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),5353.00,0.00,COMMERCIAL SUPPLIER 
 19-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),1890.00,0.00,COMMERCIAL SUPPLIER 
 19-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),6027.50,0.00,COMMERCIAL SUPPLIER 
 19-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),2505.00,0.00,COMMERCIAL SUPPLIER 
 19-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),5893.50,0.00,COMMERCIAL SUPPLIER 
 19-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),2730.00,0.00,COMMERCIAL SUPPLIER 
 19-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),5931.50,0.00,COMMERCIAL SUPPLIER 
 19-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),2730.00,0.00,COMMERCIAL SUPPLIER 
 19-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),3458.00,0.00,COMMERCIAL SUPPLIER 
 19-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),1560.00,0.00,COMMERCIAL SUPPLIER 
 19-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),4050.00,0.00,COMMERCIAL SUPPLIER 
 19-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),4725.00,0.00,COMMERCIAL SUPPLIER 
 19-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),2100.00,0.00,COMMERCIAL SUPPLIER 
 19-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),1995.00,0.00,COMMERCIAL SUPPLIER 
 19-09-2023,People - Living Well,K & T Heating Services Ltd,Building Alterations And Materials,1882.50,0.00,CIS 
 20-09-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,777.48,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,2186.64,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,527.22,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,732.00,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,840.00,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,739.68,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,2029.98,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,1017.01,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,1078.40,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,2532.80,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,2532.80,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,893.00,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,840.00,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,910.45,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,908.64,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,772.58,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,821.52,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,821.54,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,513.75,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,854.00,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,967.32,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,850.34,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,806.12,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,895.33,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,1021.68,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,705.95,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,921.60,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,908.80,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,896.00,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,888.83,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,874.08,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,876.60,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),1800.00,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),4725.00,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),2100.00,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),4725.00,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),2100.00,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),2700.00,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,People - Living Well,London & Co UK Ltd,Payment To Private Sector Landlords (Psl),1200.00,0.00,COMMERCIAL SUPPLIER 
 20-09-2023,People - Living Well,RENT CONNECT HOUSING LTD,Payment To Private Sector Landlords (Psl),13175.00,0.00,COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,The Oyster Partnership,Agency Staff,1158.51,0.00,COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,The Oyster Partnership,Agency Staff,983.94,0.00,COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,675.00,0.00,COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,950.00,0.00,COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1050.00,0.00,COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,NON COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,2074.00,0.00,NON COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1622.40,0.00,COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1400.00,0.00,COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,600.00,0.00,COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1017.77,0.00,NON COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,950.00,0.00,COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,625.00,0.00,COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1250.00,0.00,COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1100.00,0.00,COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1603.33,0.00,COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,675.00,0.00,COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,565.91,0.00,COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1100.00,0.00,COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,INDIVIDUALS 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1560.00,0.00,COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,NON COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,NON COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,675.00,0.00,COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,625.00,0.00,NON COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,575.00,0.00,COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,NON COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1250.00,0.00,COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1350.00,0.00,COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1050.00,0.00,COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,900.00,0.00,COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1100.00,0.00,COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,875.00,0.00,COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1100.00,0.00,COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,NON COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1400.00,0.00,NON COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,800.00,0.00,COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,932.00,0.00,INDIVIDUALS 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,900.00,0.00,NON COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1100.00,0.00,COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,950.00,0.00,COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,NON COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,900.00,0.00,COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,NON COMMERCIAL SUPPLIER 
 21-09-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,NON COMMERCIAL SUPPLIER 
