Transaction Date,Local Authority Department,Beneficiary,Purpose of Expenditure,Amount (excluding VAT),Non Recoverable VAT,Merchant Category
 09-02-2024,People - Ageing Well,Barchester Healthcare Ltd - Park View Care Home,Nursing Homes - Private Contractors Payment,4060.92,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Barchester Healthcare Ltd - Park View Care Home,Nursing Homes - Private Contractors Payment,4122.00,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Barchester Healthcare Ltd - Park View Care Home,Nursing Homes - Private Contractors Payment,3921.16,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Barchester Healthcare Ltd - Park View Care Home,Nursing Homes - Private Contractors Payment,4134.00,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Westminster Health Care Ltd Derham House,Nursing Homes - Private Contractors Payment,6499.92,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Westminster Health Care Ltd Derham House,Nursing Homes - Private Contractors Payment,3010.32,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Westminster Health Care Ltd Derham House,Residential Placements - Private Contractors Payment,5592.00,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Westminster Health Care Ltd Derham House,Residential Placements - Private Contractors Payment,6162.64,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Westminster Health Care Ltd Derham House,Nursing Homes - Private Contractors Payment,6152.28,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Westminster Health Care Ltd Derham House,Nursing Homes - Private Contractors Payment,5800.00,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Westminster Health Care Ltd Derham House,Nursing Homes - Private Contractors Payment,6992.00,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Westminster Health Care Ltd Derham House,Nursing Homes - Private Contractors Payment,4198.56,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Westminster Health Care Ltd Derham House,Residential Placements - Private Contractors Payment,6360.00,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Westminster Health Care Ltd Derham House,Nursing Homes - Private Contractors Payment,6152.28,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Westminster Health Care Ltd Derham House,Nursing Homes - Private Contractors Payment,6989.04,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Westminster Health Care Ltd Derham House,Nursing Homes - Private Contractors Payment,6113.16,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Westminster Health Care Ltd Derham House,Nursing Homes - Private Contractors Payment,12600.00,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Westminster Health Care Ltd Derham House,Nursing Homes - Private Contractors Payment,4800.00,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Westminster Health Care Ltd Derham House,Residential Placements - Private Contractors Payment,6084.00,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Gable Court Nursing Home Ltd,Nursing Homes - Private Contractors Payment,4800.00,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,HC-One Oval Ltd - The Hornchurch Nursing Centre,Nursing Homes - Private Contractors Payment,3010.32,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,HC-One Oval Ltd - The Hornchurch Nursing Centre,Nursing Homes - Private Contractors Payment,3010.32,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,HC-One Oval Ltd - The Hornchurch Nursing Centre,Nursing Homes - Private Contractors Payment,2856.64,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,HC-One Oval Ltd - The Hornchurch Nursing Centre,Nursing Homes - Private Contractors Payment,2472.76,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,HC-One Oval Ltd - The Hornchurch Nursing Centre,Residential Placements - Private Contractors Payment,3085.80,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,HC-One Oval Ltd - The Hornchurch Nursing Centre,Nursing Homes - Private Contractors Payment,3800.00,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,HC-One Oval Ltd - The Hornchurch Nursing Centre,Nursing Homes - Private Contractors Payment,3010.32,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,HC-One Oval Ltd - The Hornchurch Nursing Centre,Nursing Homes - Private Contractors Payment,3010.32,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,HC-One Oval Ltd - The Hornchurch Nursing Centre,Nursing Homes - Private Contractors Payment,3010.32,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,HC-One Oval Ltd - The Hornchurch Nursing Centre,Nursing Homes - Private Contractors Payment,3010.32,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,HC-One Oval Ltd - The Hornchurch Nursing Centre,Nursing Homes - Private Contractors Payment,3010.32,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,HC-One Oval Ltd - The Hornchurch Nursing Centre,Nursing Homes - Private Contractors Payment,3010.32,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,HC-One Oval Ltd - The Hornchurch Nursing Centre,Nursing Homes - Private Contractors Payment,3010.32,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,HC-One Oval Ltd - The Hornchurch Nursing Centre,Respite Care - Private Contractors Payment,2466.87,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,HC-One Oval Ltd - The Hornchurch Nursing Centre,Nursing Homes - Private Contractors Payment,5244.00,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,HC-One Oval Ltd - The Hornchurch Nursing Centre,Nursing Homes - Private Contractors Payment,3010.32,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,HC-One Oval Ltd - The Hornchurch Nursing Centre,Residential Placements - Private Contractors Payment,3889.16,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,HC-One Oval Ltd - The Hornchurch Nursing Centre,Nursing Homes - Private Contractors Payment,3010.32,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,HC-One Oval Ltd - The Hornchurch Nursing Centre,Nursing Homes - Private Contractors Payment,3010.32,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,HC-One Oval Ltd - The Hornchurch Nursing Centre,Respite Care - Private Contractors Payment,2646.87,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,HC-One Oval Ltd - The Hornchurch Nursing Centre,Residential Placements - Private Contractors Payment,3800.00,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,HC-One Oval Ltd - The Hornchurch Nursing Centre,Nursing Homes - Private Contractors Payment,3010.32,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,HC-One Oval Ltd - The Hornchurch Nursing Centre,Nursing Homes - Private Contractors Payment,3010.32,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,HC-One Oval Ltd - The Hornchurch Nursing Centre,Nursing Homes - Private Contractors Payment,3010.32,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Bramerton Care Home - Community Homes of Intensive Care and Education Ltd,Residential Placements - Private Contractors Payment,8759.00,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Bondcare (London) Ltd ,Nursing Homes - Private Contractors Payment,2442.86,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Bondcare (London) Ltd ,Nursing Homes - Private Contractors Payment,3010.32,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Bondcare (London) Ltd ,Nursing Homes - Private Contractors Payment,12432.00,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Emerson Court_a,Residential Placements - Private Contractors Payment,3860.00,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Emerson Court_a,Residential Placements - Private Contractors Payment,3675.00,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Emerson Court_a,Residential Placements - Private Contractors Payment,3006.88,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Emerson Court_a,Residential Placements - Private Contractors Payment,3895.52,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Emerson Court_a,Residential Placements - Private Contractors Payment,3794.80,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Emerson Court_a,Residential Placements - Private Contractors Payment,3672.00,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,DMP Healthcare (Heatherbrook) Ltd,Nursing Homes - Private Contractors Payment,4560.00,0.00,NON COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,DMP Healthcare (Heatherbrook) Ltd,Nursing Homes - Private Contractors Payment,3010.32,0.00,NON COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,DMP Healthcare (Heatherbrook) Ltd,Nursing Homes - Private Contractors Payment,4560.00,0.00,NON COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,DMP Healthcare (Heatherbrook) Ltd,Nursing Homes - Private Contractors Payment,3010.32,0.00,NON COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,DMP Healthcare (Heatherbrook) Ltd,Nursing Homes - Private Contractors Payment,2885.84,0.00,NON COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,DMP Healthcare (Heatherbrook) Ltd,Nursing Homes - Private Contractors Payment,5712.00,0.00,NON COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,DMP Healthcare (Heatherbrook) Ltd,Nursing Homes - Private Contractors Payment,2156.04,0.00,NON COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,DMP Healthcare (Heatherbrook) Ltd,Nursing Homes - Private Contractors Payment,2856.00,0.00,NON COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,DMP Healthcare (Heatherbrook) Ltd,Nursing Homes - Private Contractors Payment,3010.32,0.00,NON COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,DMP Healthcare (Heatherbrook) Ltd,Residential Placements - Private Contractors Payment,4560.00,0.00,NON COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,DMP Healthcare (Heatherbrook) Ltd,Nursing Homes - Private Contractors Payment,2856.64,0.00,NON COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,DMP Healthcare (Heatherbrook) Ltd,Nursing Homes - Private Contractors Payment,3010.32,0.00,NON COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,DMP Healthcare (Heatherbrook) Ltd,Residential Placements - Private Contractors Payment,4560.00,0.00,NON COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,DMP Healthcare (Heatherbrook) Ltd,Residential Placements - Private Contractors Payment,3085.80,0.00,NON COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,DMP Healthcare (Heatherbrook) Ltd,Nursing Homes - Private Contractors Payment,4240.00,0.00,NON COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,DMP Healthcare (Heatherbrook) Ltd,Residential Placements - Private Contractors Payment,3085.80,0.00,NON COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,DMP Healthcare (Heatherbrook) Ltd,Residential Placements - Private Contractors Payment,651.43,0.00,NON COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,DMP Healthcare (Heatherbrook) Ltd,Residential Placements - Private Contractors Payment,4560.00,0.00,NON COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,DMP Healthcare (Heatherbrook) Ltd,Nursing Homes - Private Contractors Payment,3010.32,0.00,NON COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,DMP Healthcare (Heatherbrook) Ltd,Nursing Homes - Private Contractors Payment,3042.00,0.00,NON COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,DMP Healthcare (Heatherbrook) Ltd,Nursing Homes - Private Contractors Payment,3010.32,0.00,NON COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,DMP Healthcare (Heatherbrook) Ltd,Nursing Homes - Private Contractors Payment,3010.32,0.00,NON COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,DMP Healthcare (Heatherbrook) Ltd,Nursing Homes - Private Contractors Payment,6720.00,0.00,NON COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,DMP Healthcare (Heatherbrook) Ltd,Nursing Homes - Private Contractors Payment,3120.00,0.00,NON COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Sense_a,Residential Placements - Private Contractors Payment,9017.44,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Masumin Ltd t/s Abbeleigh House,Residential Placements - Private Contractors Payment,3085.80,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Masumin Ltd t/s Abbeleigh House,Residential Placements - Private Contractors Payment,3500.00,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Masumin Ltd t/s Abbeleigh House,Residential Placements - Private Contractors Payment,3392.86,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Masumin Ltd t/s Abbeleigh House,Residential Placements - Private Contractors Payment,3085.80,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Masumin Ltd t/s Abbeleigh House,Residential Placements - Private Contractors Payment,3800.00,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Masumin Ltd t/s Abbeleigh House,Residential Placements - Private Contractors Payment,3085.80,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Masumin Ltd t/s Abbeleigh House,Residential Placements - Private Contractors Payment,3085.80,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Masumin Ltd t/s Abbeleigh House,Residential Placements - Private Contractors Payment,3085.80,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Masumin Ltd t/s Abbeleigh House,Residential Care Income,836.92,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Masumin Ltd t/s Abbeleigh House,Residential Placements - Private Contractors Payment,3085.80,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Masumin Ltd t/s Abbeleigh House,Residential Placements - Private Contractors Payment,3646.40,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Masumin Ltd t/s Abbeleigh House,Residential Placements - Private Contractors Payment,3085.80,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Masumin Ltd t/s Abbeleigh House,Residential Placements - Private Contractors Payment,3085.80,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Masumin Ltd t/s Abbeleigh House,Residential Placements - Private Contractors Payment,3085.80,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Masumin Ltd t/s Abbeleigh House,Residential Placements - Private Contractors Payment,3085.80,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Masumin Ltd t/s Abbeleigh House,Residential Placements - Private Contractors Payment,7542.86,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Masumin Ltd t/s Abbeleigh House,Residential Placements - Private Contractors Payment,2957.14,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Masumin Ltd t/s Abbeleigh House,Residential Placements - Private Contractors Payment,785.71,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Masumin Ltd t/s Abbeleigh House,Residential Placements - Private Contractors Payment,1671.43,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Masumin Ltd t/s Abbeleigh House,Residential Placements - Private Contractors Payment,3900.00,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Masumin Ltd t/s Abbeleigh House,Residential Placements - Private Contractors Payment,3400.00,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Masumin Ltd t/s Abbeleigh House,Residential Placements - Private Contractors Payment,3400.00,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Masumin Ltd t/s Abbeleigh House,Residential Placements - Private Contractors Payment,3400.00,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Masumin Ltd t/s Abbeleigh House,Residential Placements - Private Contractors Payment,3700.00,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Masumin Ltd t/s Abbeleigh House,Residential Placements - Private Contractors Payment,3800.00,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Masumin Ltd t/s Abbeleigh House,Residential Placements - Private Contractors Payment,3440.00,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Masumin Ltd t/s Abbeleigh House,Residential Placements - Private Contractors Payment,3800.00,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,EC Romford Holdings Ltd,Residential Placements - Private Contractors Payment,4267.08,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,EC Romford Holdings Ltd,Residential Placements - Private Contractors Payment,4033.08,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Clover Cottage Ltd,Residential Placements - Private Contractors Payment,2802.40,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Clover Cottage Ltd,Residential Placements - Private Contractors Payment,4960.80,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Clover Cottage Ltd,Residential Placements - Private Contractors Payment,3085.80,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Clover Cottage Ltd,Residential Placements - Private Contractors Payment,4960.80,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Clover Cottage Ltd,Residential Placements - Private Contractors Payment,3085.80,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Clover Cottage Ltd,Residential Placements - Private Contractors Payment,3085.80,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Clover Cottage Ltd,Residential Placements - Private Contractors Payment,2802.40,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Clover Cottage Ltd,Residential Placements - Private Contractors Payment,2802.40,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Ebury Court_a,Residential Placements - Private Contractors Payment,4800.00,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Ebury Court_a,Residential Placements - Private Contractors Payment,5800.00,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Ebury Court_a,Residential Placements - Private Contractors Payment,4853.52,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Ebury Court_a,Residential Placements - Private Contractors Payment,3085.80,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Ebury Court_a,Residential Placements - Private Contractors Payment,4808.16,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Ebury Court_a,Residential Placements - Private Contractors Payment,5084.64,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Ebury Court_a,Residential Placements - Private Contractors Payment,3085.80,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Ebury Court_a,Residential Placements - Private Contractors Payment,3085.80,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,May Residential Homes Ltd,Residential Placements - Private Contractors Payment,3908.00,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,May Residential Homes Ltd,Residential Placements - Private Contractors Payment,3932.28,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,May Residential Homes Ltd,Residential Placements - Private Contractors Payment,3085.80,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,May Residential Homes Ltd,Residential Placements - Private Contractors Payment,3780.00,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,May Residential Homes Ltd,Residential Placements - Private Contractors Payment,3948.00,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,May Residential Homes Ltd,Residential Placements - Private Contractors Payment,3085.80,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,May Residential Homes Ltd,Respite Care - Private Contractors Payment,675.00,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,EC Romford Holdings Ltd,Residential Placements - Private Contractors Payment,4186.24,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Lodge Group Care UK Ltd,Supported Other Accommodation - Private Contractors Payment,9325.24,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Lodge Group Care UK Ltd,Supported Other Accommodation - Private Contractors Payment,9619.72,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Lodge Group Care UK Ltd,Supported Other Accommodation - Private Contractors Payment,9017.04,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Lodge Group Care UK Ltd,Supported Other Accommodation - Private Contractors Payment,9325.24,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Langley House,Residential Placements - Private Contractors Payment,3400.00,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Langley House,Residential Placements - Private Contractors Payment,3085.80,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Langley House,Residential Placements - Private Contractors Payment,3085.80,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Langley House,Residential Placements - Private Contractors Payment,3085.80,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Langley House,Residential Care Income,543.08,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Langley House,Residential Care Income,641.83,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Langley House,Residential Placements - Private Contractors Payment,3600.00,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Langley House,Residential Placements - Private Contractors Payment,3085.80,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Langley House,Residential Placements - Private Contractors Payment,3085.80,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Langley House,Residential Placements - Private Contractors Payment,1928.57,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Langley House,Residential Placements - Private Contractors Payment,3600.00,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Langley House,Residential Placements - Private Contractors Payment,3600.00,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Langley House,Residential Placements - Private Contractors Payment,2802.40,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Langley House,Residential Placements - Private Contractors Payment,3400.00,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Langley House,Residential Placements - Private Contractors Payment,3085.80,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Langley House,Residential Placements - Private Contractors Payment,3604.00,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Langley House,Residential Placements - Private Contractors Payment,1800.00,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Langley House,Residential Placements - Private Contractors Payment,3600.00,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Langley House,Residential Placements - Private Contractors Payment,3600.00,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Langley House,Residential Placements - Private Contractors Payment,2828.57,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Langley House,Residential Placements - Private Contractors Payment,3600.00,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Langley House,Residential Placements - Private Contractors Payment,3085.80,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Langley House,Residential Placements - Private Contractors Payment,2802.40,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Little Gaynes,Respite Care - Private Contractors Payment,1800.00,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Little Gaynes,Respite Care - Private Contractors Payment,1000.00,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Little Gaynes,Respite Care - Private Contractors Payment,1714.29,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Little Gaynes,Respite Care - Private Contractors Payment,1885.71,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Little Gaynes,Residential Placements - Private Contractors Payment,3703.56,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Little Gaynes,Residential Placements - Private Contractors Payment,4200.00,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Little Gaynes,Residential Placements - Private Contractors Payment,3731.20,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Little Gaynes,Residential Placements - Private Contractors Payment,3085.80,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Moreland House_a,Nursing Care Income,797.41,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Moreland House_a,Nursing Homes - Private Contractors Payment,4560.00,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Moreland House_a,Nursing Homes - Private Contractors Payment,3237.08,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Moreland House_a,Nursing Homes - Private Contractors Payment,3010.32,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Moreland House_a,Nursing Homes - Private Contractors Payment,3010.32,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Moreland House_a,Nursing Homes - Private Contractors Payment,4560.00,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Moreland House_a,Residential Placements - Private Contractors Payment,4134.00,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Moreland House_a,Nursing Homes - Private Contractors Payment,3010.32,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Moreland House_a,Nursing Homes - Private Contractors Payment,9600.00,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Moreland House_a,Nursing Homes - Private Contractors Payment,11040.00,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Moreland House_a,Nursing Homes - Private Contractors Payment,4560.00,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Moreland House_a,Nursing Homes - Private Contractors Payment,3010.32,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Ladyville Lodge_a,Nursing Homes - Private Contractors Payment,3965.28,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Ladyville Lodge_a,Residential Placements - Private Contractors Payment,1613.91,0.00,COMMERCIAL SUPPLIER 
 09-02-2024,People - Ageing Well,Ladyville Lodge_a,Residential Placements - Private Contractors Payment,3765.80,0.00,COMMERCIAL SUPPLIER 
