Transaction Date,Local Authority Department,Beneficiary,Purpose of Expenditure,Amount (excluding VAT),Non Recoverable VAT,Merchant Category
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,3150.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,850.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,950.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1400.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1700.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1400.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,950.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1100.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,675.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,3110.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,900.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1251.36,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1251.36,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,731.65,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,900.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1250.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,900.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,675.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,800.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,800.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1100.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,675.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,900.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1500.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,850.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,725.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1400.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,526.64,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,625.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1100.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,800.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,900.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,800.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,904.26,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1300.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1400.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,619.12,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,900.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1100.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,800.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,850.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1300.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1050.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,2080.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,850.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,700.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,904.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,882.60,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,800.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,850.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1100.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,725.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1488.25,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,950.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,904.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1200.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1050.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,950.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1075.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1100.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,900.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1100.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,875.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,735.59,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,900.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1606.80,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,800.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,660.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1012.73,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,850.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,700.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,700.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,800.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,675.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1100.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,700.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,900.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,559.76,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,950.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,800.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,800.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1216.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,800.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1100.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1400.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1400.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1050.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,950.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,2710.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,950.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1400.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,955.56,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,722.42,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1300.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1400.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,950.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,875.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1100.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,3150.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,INDIVIDUALS 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,950.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1100.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1216.54,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,900.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,545.88,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,586.87,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,625.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,800.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,760.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1400.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,620.80,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1100.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1200.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,865.16,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,695.88,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1450.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1400.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1100.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,861.20,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,622.24,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1100.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1300.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,NON COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1228.59,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,840.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1100.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,950.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,800.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1150.00,0.00,INDIVIDUALS 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,750.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1100.00,0.00,COMMERCIAL SUPPLIER 
 23-01-2024,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
