Transaction Date,Local Authority Department,Beneficiary,Purpose of Expenditure,Amount (excluding VAT),Non Recoverable VAT,Merchant Category
 08-03-2024,People - Ageing Well,Consensus Support Services Ltd - Blakeney House,Residential Placements - Private Contractors Payment,7554.17,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Consensus Support Services Ltd - Blakeney House,Residential Placements - Private Contractors Payment,3151.07,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Consensus Support Services Ltd - Blakeney House,Residential Placements - Private Contractors Payment,1038.00,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Roselock Ltd_a,Residential Placements - Private Contractors Payment,8372.53,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Roselock Ltd_a,Residential Placements - Private Contractors Payment,8372.53,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Acer Healthcare Operation Ltd,Nursing Homes - Private Contractors Payment,4178.57,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Acer Healthcare Operation Ltd,Nursing Homes - Private Contractors Payment,4107.60,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Acer Healthcare Operation Ltd,Nursing Homes - Private Contractors Payment,2994.09,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Acer Healthcare Operation Ltd,Nursing Homes - Private Contractors Payment,4178.57,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Acer Healthcare Operation Ltd,Nursing Homes - Private Contractors Payment,3064.29,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Acer Healthcare Operation Ltd,Nursing Homes - Private Contractors Payment,3045.30,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Acer Healthcare Operation Ltd,Nursing Homes - Private Contractors Payment,2858.31,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Endsleigh Care Ltd,Residential Placements - Private Contractors Payment,4083.09,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Endsleigh Care Ltd,Residential Placements - Private Contractors Payment,3368.79,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Endsleigh Care Ltd,Residential Placements - Private Contractors Payment,2245.84,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,North London Care (Havering) Ltd_a,Residential Placements - Private Contractors Payment,9292.50,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,North London Care (Havering) Ltd_a,Residential Placements - Private Contractors Payment,8731.80,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,North London Care (Havering) Ltd_a,Residential Placements - Private Contractors Payment,10925.74,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,North London Care (Havering) Ltd_a,Residential Placements - Private Contractors Payment,9641.70,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,North London Care (Havering) Ltd_a,Residential Placements - Private Contractors Payment,10475.79,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,North London Care (Havering) Ltd_a,Residential Placements - Private Contractors Payment,1058.36,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Ranc Care Homes Ltd - Romford Care Centre,Nursing Homes - Private Contractors Payment,6000.00,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Ranc Care Homes Ltd - Romford Care Centre,Nursing Homes - Private Contractors Payment,6428.57,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Ranc Care Homes Ltd - Romford Care Centre,Residential Placements - Private Contractors Payment,5571.43,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Ranc Care Homes Ltd - Romford Care Centre,Nursing Homes - Private Contractors Payment,4085.71,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Ranc Care Homes Ltd - Romford Care Centre,Nursing Homes - Private Contractors Payment,5571.43,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Ranc Care Homes Ltd - Romford Care Centre,Residential Placements - Private Contractors Payment,6000.00,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Ranc Care Homes Ltd - Romford Care Centre,Nursing Homes - Private Contractors Payment,3225.34,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Ranc Care Homes Ltd - Romford Care Centre,Residential Placements - Private Contractors Payment,3306.21,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Ranc Care Homes Ltd - Romford Care Centre,Residential Placements - Private Contractors Payment,4512.09,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Ranc Care Homes Ltd - Romford Care Centre,Nursing Homes - Private Contractors Payment,6000.00,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Ranc Care Homes Ltd - Romford Care Centre,Residential Placements - Private Contractors Payment,3306.21,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Ranc Care Homes Ltd - Romford Care Centre,Residential Placements - Private Contractors Payment,6214.29,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Ranc Care Homes Ltd - Romford Care Centre,Residential Placements - Private Contractors Payment,5905.71,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Ranc Care Homes Ltd - Romford Care Centre,Residential Placements - Private Contractors Payment,5156.14,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Ranc Care Homes Ltd - Romford Care Centre,Residential Placements - Private Contractors Payment,3634.29,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Ranc Care Homes Ltd - Romford Care Centre,Residential Placements - Private Contractors Payment,5451.43,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Ranc Care Homes Ltd - Romford Care Centre,Residential Placements - Private Contractors Payment,6132.86,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Ranc Care Homes Ltd - Romford Care Centre,Residential Placements - Private Contractors Payment,5905.71,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Ranc Care Homes Ltd - Romford Care Centre,Nursing Homes - Private Contractors Payment,6000.00,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Ranc Care Homes Ltd - Romford Care Centre,Respite Care - Private Contractors Payment,3800.00,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Ranc Care Homes Ltd - Romford Care Centre,Residential Placements - Private Contractors Payment,5678.57,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Ranc Care Homes Ltd - Romford Care Centre,Residential Placements - Private Contractors Payment,6000.00,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Ranc Care Homes Ltd - Romford Care Centre,Nursing Homes - Private Contractors Payment,6000.00,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Ranc Care Homes Ltd - Romford Care Centre,Residential Placements - Private Contractors Payment,4600.00,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Ranc Care Homes Ltd - Romford Care Centre,Residential Placements - Private Contractors Payment,6000.00,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Ranc Care Homes Ltd - Romford Care Centre,Nursing Homes - Private Contractors Payment,3225.34,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Ranc Care Homes Ltd - Romford Care Centre,Nursing Homes - Private Contractors Payment,5451.43,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Ranc Care Homes Ltd - Romford Care Centre,Residential Placements - Private Contractors Payment,6000.00,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Ranc Care Homes Ltd - Romford Care Centre,Residential Placements - Private Contractors Payment,6000.00,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Ranc Care Homes Ltd - Romford Care Centre,Residential Placements - Private Contractors Payment,4521.43,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Ranc Care Homes Ltd - Romford Care Centre,Residential Placements - Private Contractors Payment,6000.00,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Ranc Care Homes Ltd - Romford Care Centre,Residential Placements - Private Contractors Payment,3306.21,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Ranc Care Homes Ltd - Romford Care Centre,Nursing Homes - Private Contractors Payment,5224.50,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Satash Community Care Project Ltd,Residential Placements - Private Contractors Payment,7340.74,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Two Trees Caring Home,Residential Placements - Private Contractors Payment,3471.43,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Two Trees Caring Home,Residential Placements - Private Contractors Payment,2100.00,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Leonard Cheshire Disability_a.,Residential Placements - Private Contractors Payment,5184.69,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Leonard Cheshire Disability_a.,Residential Placements - Private Contractors Payment,656.53,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Kathryn Homes Ltd_a,Residential Placements - Private Contractors Payment,3306.21,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Care Management Group Ltd - Meesons Lodge,Residential Placements - Private Contractors Payment,7700.10,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Care Management Group Ltd - Meesons Lodge,Residential Placements - Private Contractors Payment,8181.47,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Acorn Lodge Care Home,Residential Placements - Private Contractors Payment,5031.30,0.00,NON COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Lily Close-Partnerships in Care,Residential Placements - Private Contractors Payment,6908.23,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Ashchurch House,Residential Placements - Private Contractors Payment,5394.51,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Sunnyside Home Care,Residential Placements - Private Contractors Payment,6509.10,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Sunnyside Home Care,Residential Placements - Private Contractors Payment,7659.00,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Sunnyside Home Care,Residential Placements - Private Contractors Payment,6683.66,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Meadowbanks,Residential Placements - Private Contractors Payment,3642.86,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Florijn Care Ltd,Residential Placements - Private Contractors Payment,11589.60,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Larkfield Hall Ltd_a,Residential Placements - Private Contractors Payment,8257.97,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,The Avenues Trust Support Services Glebe House,Nursing Homes - Private Contractors Payment,4960.54,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,The Avenues Trust Support Services Glebe House,Nursing Homes - Private Contractors Payment,5162.66,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,The Avenues Trust Support Services Glebe House,Nursing Homes - Private Contractors Payment,6749.83,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,The Avenues Trust Support Services Glebe House,Nursing Homes - Private Contractors Payment,4863.26,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,The Avenues Trust Support Services Glebe House,Nursing Homes - Private Contractors Payment,3339.26,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,The Avenues Trust Support Services Glebe House,Nursing Homes - Private Contractors Payment,2878.20,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Bishops Croft - Craegmoor FCL New Directions,Residential Placements - Private Contractors Payment,7115.70,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Consensus Support Services Ltd - Kingston House,Residential Placements - Private Contractors Payment,7777.07,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Bluebell & Hawthorn,Residential Placements - Private Contractors Payment,6293.31,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Bluebell & Hawthorn,Residential Placements - Private Contractors Payment,1735.20,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Bluebell & Hawthorn,Residential Placements - Private Contractors Payment,6293.31,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Bluebell & Hawthorn,Residential Placements - Private Contractors Payment,1239.43,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Bluebell & Hawthorn,Nursing Homes - Private Contractors Payment,6048.99,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Bluebell & Hawthorn,Residential Placements - Private Contractors Payment,8097.60,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Bluebell & Hawthorn,Residential Placements - Private Contractors Payment,6293.31,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Manor Lodge_a,Residential Placements - Private Contractors Payment,3633.43,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Manor Lodge_a,Residential Placements - Private Contractors Payment,6068.57,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Manor Lodge_a,Residential Placements - Private Contractors Payment,5142.86,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Livability - John Grooms Court,Residential Placements - Private Contractors Payment,2674.50,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Livability - John Grooms Court,Residential Placements - Private Contractors Payment,2674.50,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Maple Health UK Limited - Maple Manor,Residential Placements - Private Contractors Payment,8470.11,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Voyage 1 Ltd - Quite Waters,Residential Placements - Private Contractors Payment,537.90,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Voyage 1 Ltd - Quite Waters,Residential Placements - Private Contractors Payment,7068.64,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Voyage 1 Ltd - Quite Waters,Residential Placements - Private Contractors Payment,10031.31,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Willows Care Home - Churchgate Healthcare (Willows) Ltd,Nursing Homes - Private Contractors Payment,4731.30,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Willows Care Home - Churchgate Healthcare (Willows) Ltd,Nursing Homes - Private Contractors Payment,4429.29,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Willows Care Home - Churchgate Healthcare (Willows) Ltd,Nursing Homes - Private Contractors Payment,5571.43,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Willows Care Home - Churchgate Healthcare (Willows) Ltd,Nursing Homes - Private Contractors Payment,3225.34,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Willows Care Home - Churchgate Healthcare (Willows) Ltd,Residential Placements - Private Contractors Payment,6053.36,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Willows Care Home - Churchgate Healthcare (Willows) Ltd,Nursing Homes - Private Contractors Payment,5409.69,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Willows Care Home - Churchgate Healthcare (Willows) Ltd,Residential Placements - Private Contractors Payment,5571.43,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Willows Care Home - Churchgate Healthcare (Willows) Ltd,Nursing Homes - Private Contractors Payment,6360.00,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Runwood Homes Ltd - Longview,Residential Placements - Private Contractors Payment,3306.21,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Florijn Care Ltd,Residential Placements - Private Contractors Payment,3895.71,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Florijn Care Ltd,Residential Placements - Private Contractors Payment,7720.89,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Black Swan International Ltd - Drummonds,Residential Placements - Private Contractors Payment,2856.77,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Black Swan International Ltd - Drummonds,Residential Placements - Private Contractors Payment,2856.77,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Black Swan International Ltd - Drummonds,Residential Placements - Private Contractors Payment,3394.84,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Black Swan International Ltd - Drummonds,Residential Placements - Private Contractors Payment,1575.00,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Black Swan International Ltd - Drummonds,Residential Placements - Private Contractors Payment,4930.67,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Black Swan International Ltd - Drummonds,Residential Placements - Private Contractors Payment,2190.00,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Black Swan International Ltd - Drummonds,Residential Placements - Private Contractors Payment,4930.67,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,TLC Care Homes Ltd - Point Clear,Residential Placements - Private Contractors Payment,8829.47,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Bethany House Care Home,Nursing Homes - Private Contractors Payment,6845.14,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Maven Healtcare North Court LLP,Residential Placements - Private Contractors Payment,3306.21,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Richardson Partnership for Care,Residential Placements - Private Contractors Payment,5782.76,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Top Care Homes Ltd,Residential Placements - Private Contractors Payment,3306.21,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Voyage Care Ltd - Wey House,Nursing Homes - Private Contractors Payment,4959.47,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Zero Three Care Homes LLP_a,Residential Placements - Private Contractors Payment,14236.33,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Parkcare Homes (No 2) Ltd t/as Windsor House,Residential Placements - Private Contractors Payment,6813.90,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Lancam Care Services Ltd,Nursing Homes - Private Contractors Payment,3948.77,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Epilepsy Society,Residential Placements - Private Contractors Payment,7039.29,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Cygnet Health Care,Residential Placements - Private Contractors Payment,2493.47,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Cygnet Health Care,Residential Placements - Private Contractors Payment,1899.77,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Cygnet Health Care,Residential Placements - Private Contractors Payment,7218.00,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Black Swan International Ltd - Drummonds,Residential Placements - Private Contractors Payment,3306.21,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Heathcotes Group,Residential Placements - Private Contractors Payment,7573.07,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,B & M Care,Residential Placements - Private Contractors Payment,3306.21,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,R G Care Ltd ,Residential Placements - Private Contractors Payment,3344.64,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,R G Care Ltd ,Residential Placements - Private Contractors Payment,9348.77,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,R G Care Ltd ,Residential Placements - Private Contractors Payment,4200.00,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,R G Care Ltd ,Residential Placements - Private Contractors Payment,9164.57,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,R G Care Ltd ,Residential Placements - Private Contractors Payment,11625.47,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,R G Care Ltd ,Residential Placements - Private Contractors Payment,1875.00,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,R G Care Ltd ,Residential Placements - Private Contractors Payment,4665.26,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Outlook Care_a,Residential Placements - Private Contractors Payment,3520.41,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Omega Elifar Ltd,Residential Placements - Private Contractors Payment,9818.61,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Omega Elifar Ltd,Residential Placements - Private Contractors Payment,984.00,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Vibrance ,Residential Placements - Private Contractors Payment,1843.67,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Vibrance ,Residential Placements - Private Contractors Payment,6349.37,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Zero Three Care Homes LLP,Residential Placements - Private Contractors Payment,15729.43,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Hallmark Care Homes Ltd,Respite Care - Private Contractors Payment,752.58,0.00,NON COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,St Giles Homes Ltd T/A Forest Home,Residential Placements - Private Contractors Payment,2890.20,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Larchwood Nursing and Residential Home,Residential Placements - Private Contractors Payment,3861.43,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Sahara Care Ltd,Residential Placements - Private Contractors Payment,3031.71,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Sahara Care Ltd,Residential Placements - Private Contractors Payment,13320.00,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Sahara Care Ltd,Residential Placements - Private Contractors Payment,4440.00,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Sahara Care Ltd,Residential Placements - Private Contractors Payment,7637.14,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Diagrama Healthcare Servcies Ltd ,Nursing Homes - Private Contractors Payment,3225.34,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Cygnet (OE) Ltd ,Residential Placements - Private Contractors Payment,10432.80,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Cygnet (OE) Ltd ,Residential Placements - Private Contractors Payment,2250.00,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Silver Lake Care 2 Ltd ,Nursing Homes - Private Contractors Payment,13067.70,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Oakland Primecare Ltd,Nursing Homes - Private Contractors Payment,5554.29,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Achieve Together  Ltd - Westcliffe Villas,Residential Placements - Private Contractors Payment,7592.27,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Achieve Together  Ltd - Westcliffe Villas,Residential Placements - Private Contractors Payment,6601.54,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Accomplish Group Support Ltd,Residential Placements - Private Contractors Payment,1071.99,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Accomplish Group Support Ltd,Residential Placements - Private Contractors Payment,9770.91,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,St Dominics Residential Home Ltd,Residential Placements - Private Contractors Payment,5905.71,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Royal Masonic Benevolent Institution,Residential Placements - Private Contractors Payment,2909.40,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Care UK,Nursing Homes - Private Contractors Payment,6450.00,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Five Stacks Residential Care Home Ltd,Residential Placements - Private Contractors Payment,3792.86,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Five Stacks Residential Care Home Ltd,Residential Placements - Private Contractors Payment,4155.86,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Regal Care Ltd,Nursing Homes - Private Contractors Payment,4997.14,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Parklands Nursing Home ,Nursing Homes - Private Contractors Payment,4021.33,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Pilgrims Friend Society ,Residential Placements - Private Contractors Payment,3306.21,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Rodwell House Ltd,Nursing Homes - Private Contractors Payment,3707.14,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Beechcare Peter Gidney ,Nursing Homes - Private Contractors Payment,15000.00,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Bupa Care Homes (CFH Care) Ltd ,Nursing Homes - Private Contractors Payment,3225.34,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,New Century Care (Borough Green) T/A Westbank Care Home,Nursing Homes - Private Contractors Payment,4968.00,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,B&M Care ,Residential Placements - Private Contractors Payment,5142.86,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Cygnet Learning Disabilities Midlands Ltd,Residential Placements - Private Contractors Payment,7245.00,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Cherry Wood Grange Chelmsford Ltd ,Nursing Homes - Private Contractors Payment,4844.10,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Care UK,Residential Placements - Private Contractors Payment,6852.86,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Leonard Cheshire Disability_a,Residential Placements - Private Contractors Payment,6905.27,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Christian Care Homes,Residential Placements - Private Contractors Payment,3306.21,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Care UK Community Partnerships Ltd,Residential Placements - Private Contractors Payment,5914.29,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Priory Mews Healthcare Ltd,Nursing Homes - Private Contractors Payment,4071.43,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Forward Community Care Ltd,Residential Placements - Private Contractors Payment,2117.57,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Origin Care Homes (Holbeach) Ltd ,Residential Placements - Private Contractors Payment,3306.21,0.00,COMMERCIAL SUPPLIER 
 08-03-2024,People - Ageing Well,Sahara Care Ltd,Residential Placements - Private Contractors Payment,7915.71,0.00,COMMERCIAL SUPPLIER 
