Transaction Date,Local Authority Department,Beneficiary,Purpose of Expenditure,Amount (excluding VAT),Non Recoverable VAT,Merchant Category
 19-12-2023,People - Living Well,IYH Ltd,Private Contractors Payment - Other,900.00,0.00,COMMERCIAL SUPPLIER 
 26-12-2023,People - Living Well,IYH Ltd,Private Contractors Payment - Other,900.00,0.00,COMMERCIAL SUPPLIER 
 26-12-2023,People - Living Well,IYH Ltd,Private Contractors Payment - Other,900.00,0.00,COMMERCIAL SUPPLIER 
 26-12-2023,People - Living Well,IYH Ltd,Private Contractors Payment - Other,900.00,0.00,COMMERCIAL SUPPLIER 
 26-12-2023,People - Living Well,IYH Ltd,Private Contractors Payment - Other,900.00,0.00,COMMERCIAL SUPPLIER 
 26-12-2023,People - Living Well,IYH Ltd,Private Contractors Payment - Other,900.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,904.00,0.00,NON COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,904.00,0.00,NON COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,904.26,0.00,COMMERCIAL SUPPLIER 
 06-12-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,908.64,0.00,COMMERCIAL SUPPLIER 
 06-12-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,908.64,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,908.64,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,908.64,0.00,COMMERCIAL SUPPLIER 
 20-12-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,908.64,0.00,COMMERCIAL SUPPLIER 
 20-12-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,908.64,0.00,COMMERCIAL SUPPLIER 
 28-12-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,908.64,0.00,COMMERCIAL SUPPLIER 
 20-12-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,910.26,0.00,COMMERCIAL SUPPLIER 
 06-12-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,910.45,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,910.45,0.00,COMMERCIAL SUPPLIER 
 28-12-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,913.15,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,914.81,0.00,COMMERCIAL SUPPLIER 
 06-12-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,915.06,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,919.80,0.00,COMMERCIAL SUPPLIER 
 28-12-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,920.16,0.00,COMMERCIAL SUPPLIER 
 06-12-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,921.60,0.00,COMMERCIAL SUPPLIER 
 06-12-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,921.60,0.00,COMMERCIAL SUPPLIER 
 06-12-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,921.60,0.00,COMMERCIAL SUPPLIER 
 06-12-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,921.60,0.00,COMMERCIAL SUPPLIER 
 10-12-2023,People - Living Well,London & Co UK Ltd,Private Contractors Payment - Other,924.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,924.00,0.00,COMMERCIAL SUPPLIER 
 20-12-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,925.74,0.00,COMMERCIAL SUPPLIER 
 20-12-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,938.81,0.00,COMMERCIAL SUPPLIER 
 28-12-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,941.71,0.00,COMMERCIAL SUPPLIER 
 28-12-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,941.71,0.00,COMMERCIAL SUPPLIER 
 20-12-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,943.55,0.00,COMMERCIAL SUPPLIER 
 28-12-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,943.55,0.00,COMMERCIAL SUPPLIER 
 20-12-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,943.56,0.00,COMMERCIAL SUPPLIER 
 20-12-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,943.57,0.00,COMMERCIAL SUPPLIER 
 20-12-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,943.57,0.00,COMMERCIAL SUPPLIER 
 28-12-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,943.57,0.00,COMMERCIAL SUPPLIER 
 28-12-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,943.57,0.00,COMMERCIAL SUPPLIER 
 05-12-2023,People - Living Well,Excel Locations Ltd,Payment To Private Sector Landlords (Psl),945.00,0.00,Public Sector 
 07-12-2023,People - Living Well,Excel Locations Ltd,Payment To Private Sector Landlords (Psl),945.00,0.00,Public Sector 
 12-12-2023,People - Living Well,Excel Locations Ltd,Payment To Private Sector Landlords (Psl),945.00,0.00,Public Sector 
 20-12-2023,People - Living Well,Excel Locations Ltd,Payment To Private Sector Landlords (Psl),945.00,0.00,Public Sector 
 22-12-2023,People - Living Well,Excel Locations Ltd,Payment To Private Sector Landlords (Psl),945.00,0.00,Public Sector 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,950.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,950.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,950.00,0.00,NON COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,950.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,950.00,0.00,NON COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,950.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,950.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,950.00,0.00,NON COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,950.00,0.00,NON COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,950.00,0.00,NON COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,950.00,0.00,NON COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,950.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,950.00,0.00,NON COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,950.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,950.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,950.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,950.00,0.00,NON COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,950.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,950.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,950.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,950.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,950.00,0.00,NON COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,950.00,0.00,NON COMMERCIAL SUPPLIER 
 20-12-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,951.30,0.00,COMMERCIAL SUPPLIER 
 28-12-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,951.30,0.00,COMMERCIAL SUPPLIER 
 28-12-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,951.30,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,955.56,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,956.75,0.00,COMMERCIAL SUPPLIER 
 15-12-2023,People - Living Well,London & Co UK Ltd,Private Contractors Payment - Other,960.00,0.00,COMMERCIAL SUPPLIER 
 15-12-2023,People - Living Well,London & Co UK Ltd,Private Contractors Payment - Other,960.00,0.00,COMMERCIAL SUPPLIER 
 20-12-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,964.89,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,965.17,0.00,COMMERCIAL SUPPLIER 
 06-12-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,967.32,0.00,COMMERCIAL SUPPLIER 
 20-12-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,971.28,0.00,COMMERCIAL SUPPLIER 
 04-12-2023,People - Living Well,IYH Ltd,Payment To Private Sector Landlords (Psl),975.00,0.00,COMMERCIAL SUPPLIER 
 04-12-2023,People - Living Well,IYH Ltd,Payment To Private Sector Landlords (Psl),975.00,0.00,COMMERCIAL SUPPLIER 
 04-12-2023,People - Living Well,IYH Ltd,Payment To Private Sector Landlords (Psl),975.00,0.00,COMMERCIAL SUPPLIER 
 04-12-2023,People - Living Well,IYH Ltd,Payment To Private Sector Landlords (Psl),975.00,0.00,COMMERCIAL SUPPLIER 
 04-12-2023,People - Living Well,IYH Ltd,Payment To Private Sector Landlords (Psl),975.00,0.00,COMMERCIAL SUPPLIER 
 04-12-2023,People - Living Well,IYH Ltd,Payment To Private Sector Landlords (Psl),975.00,0.00,COMMERCIAL SUPPLIER 
 19-12-2023,People - Living Well,IYH Ltd,Private Contractors Payment - Other,975.00,0.00,COMMERCIAL SUPPLIER 
 19-12-2023,People - Living Well,IYH Ltd,Private Contractors Payment - Other,975.00,0.00,COMMERCIAL SUPPLIER 
 19-12-2023,People - Living Well,IYH Ltd,Private Contractors Payment - Other,975.00,0.00,COMMERCIAL SUPPLIER 
 19-12-2023,People - Living Well,IYH Ltd,Private Contractors Payment - Other,975.00,0.00,COMMERCIAL SUPPLIER 
 19-12-2023,People - Living Well,IYH Ltd,Private Contractors Payment - Other,975.00,0.00,COMMERCIAL SUPPLIER 
 26-12-2023,People - Living Well,IYH Ltd,Private Contractors Payment - Other,975.00,0.00,COMMERCIAL SUPPLIER 
 28-12-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,975.97,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,978.00,0.00,NON COMMERCIAL SUPPLIER 
 20-12-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,978.48,0.00,COMMERCIAL SUPPLIER 
 28-12-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,978.48,0.00,COMMERCIAL SUPPLIER 
 06-12-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,980.00,0.00,COMMERCIAL SUPPLIER 
 19-12-2023,People - Living Well,Mears Limited,Facilities Management,982.56,0.00,CIS 
 06-12-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,984.71,0.00,COMMERCIAL SUPPLIER 
 06-12-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,986.24,0.00,COMMERCIAL SUPPLIER 
 20-12-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,996.84,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1000.00,0.00,NON COMMERCIAL SUPPLIER 
 18-12-2023,People - Living Well,Prosperity Hope ,Private Contractors Payment - Other,1000.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1012.73,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1013.33,0.00,COMMERCIAL SUPPLIER 
 19-12-2023,People - Living Well,Mears Limited,Facilities Management,1015.71,0.00,CIS 
 06-12-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,1017.01,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,1017.01,0.00,COMMERCIAL SUPPLIER 
 20-12-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,1017.01,0.00,COMMERCIAL SUPPLIER 
 28-12-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,1017.01,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1017.77,0.00,NON COMMERCIAL SUPPLIER 
 15-12-2023,People - Living Well,London & Co UK Ltd,Private Contractors Payment - Other,1020.00,0.00,COMMERCIAL SUPPLIER 
 26-12-2023,People - Living Well,Metro Properties Ltd T/A York Hotel,Payment To Private Sector Landlords (Psl),1020.00,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Living Well,Mears Limited,Facilities Management,1031.09,0.00,CIS 
 20-12-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,1031.45,0.00,COMMERCIAL SUPPLIER 
 06-12-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,1043.30,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,1043.30,0.00,COMMERCIAL SUPPLIER 
 20-12-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,1043.30,0.00,COMMERCIAL SUPPLIER 
 10-12-2023,People - Living Well,London & Co UK Ltd,Private Contractors Payment - Other,1050.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1050.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1050.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1050.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1050.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1050.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1050.00,0.00,NON COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1050.00,0.00,COMMERCIAL SUPPLIER 
 20-12-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,1059.51,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1075.00,0.00,NON COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1075.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1075.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1075.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1075.00,0.00,NON COMMERCIAL SUPPLIER 
 06-12-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,1078.40,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Matrix SCM Ltd,Agency Staff,1078.40,0.00,COMMERCIAL SUPPLIER 
 04-12-2023,People - Living Well,IYH Ltd,Payment To Private Sector Landlords (Psl),1085.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1100.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1100.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1100.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1100.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Living Well,Personal Information - Redacted,Rents Payable,1100.00,0.00,NON COMMERCIAL SUPPLIER 
