Transaction Date,Local Authority Department,Beneficiary,Purpose of Expenditure,Amount (excluding VAT),Non Recoverable VAT,Merchant Category
 17-11-2023,People - Ageing Well,St Michaels Homes Ltd,Residential Placements - Private Contractors Payment,4560.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Beechcourt Care Centre - Bondcare,Nursing Homes - Private Contractors Payment,4560.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Beechcourt Care Centre - Bondcare,Residential Placements - Private Contractors Payment,4560.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Beechcourt Care Centre - Bondcare,Nursing Homes - Private Contractors Payment,4560.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Beechcourt Care Centre - Bondcare,Nursing Homes - Private Contractors Payment,4560.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,DMP Healthcare (Heatherbrook) Ltd,Residential Placements - Private Contractors Payment,4560.00,0.00,NON COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,DMP Healthcare (Heatherbrook) Ltd,Nursing Homes - Private Contractors Payment,4560.00,0.00,NON COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Moreland House_a,Nursing Homes - Private Contractors Payment,4560.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Moreland House_a,Nursing Homes - Private Contractors Payment,4560.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Moreland House_a,Nursing Homes - Private Contractors Payment,4560.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Moreland House_a,Nursing Homes - Private Contractors Payment,4560.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Barleycroft Care Home Ltd,Nursing Homes - Private Contractors Payment,4560.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,CFT Care Ltd ,Supported Other Accommodation - Private Contractors Payment,4560.84,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Blueboard Care Services Ltd,Supported Other Accommodation - Private Contractors Payment,4588.20,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,One Tree Estates Ltd t/a Ashbrook Nursing Home,Nursing Homes - Private Contractors Payment,4600.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Priory Supporting Care Ltd,Residential Placements - Private Contractors Payment,4600.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Priory Supporting Care Ltd,Residential Placements - Private Contractors Payment,4600.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,GCH - Hillside Nursing Home,Nursing Homes - Private Contractors Payment,4600.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,GCH - Hillside Nursing Home,Nursing Homes - Private Contractors Payment,4600.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Barleycroft Care Home Ltd,Nursing Homes - Private Contractors Payment,4600.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Barleycroft Care Home Ltd,Nursing Homes - Private Contractors Payment,4600.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Black Swan International Ltd - Drummonds,Residential Placements - Private Contractors Payment,4601.96,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Black Swan International Ltd - Drummonds,Residential Placements - Private Contractors Payment,4601.96,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Beechcourt Care Centre - Bondcare,Nursing Homes - Private Contractors Payment,4620.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Bupa Care Homes (HVC) - Havering Court,Nursing Homes - Private Contractors Payment,4623.72,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Cygnet Health Care,Residential Placements - Private Contractors Payment,4626.72,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Hilton House,Residential Placements - Private Contractors Payment,4626.80,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Voyage Care Ltd - Wey House,Nursing Homes - Private Contractors Payment,4628.84,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,The Avenues Trust Support Services Glebe House,Nursing Homes - Private Contractors Payment,4629.84,0.00,COMMERCIAL SUPPLIER 
 06-11-2023,People - Ageing Well,Eastway Care Ltd_a,Daycare - Private Contractors Payment,4640.00,0.00,COMMERCIAL SUPPLIER 
 06-11-2023,People - Ageing Well,Eastway Care Ltd_a,Daycare - Private Contractors Payment,4640.00,0.00,COMMERCIAL SUPPLIER 
 06-11-2023,People - Ageing Well,Eastway Care Ltd_a,Daycare - Private Contractors Payment,4640.00,0.00,COMMERCIAL SUPPLIER 
 06-11-2023,People - Ageing Well,Eastway Care Ltd_a,Daycare - Private Contractors Payment,4640.00,0.00,COMMERCIAL SUPPLIER 
 06-11-2023,People - Ageing Well,Eastway Care Ltd_a,Daycare - Private Contractors Payment,4640.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Moreland House_a,Nursing Homes - Private Contractors Payment,4640.00,0.00,COMMERCIAL SUPPLIER 
 27-11-2023,People - Ageing Well,Thurrock Lifestyle Solutions CIC,Daycare - Private Contractors Payment,4640.00,0.00,COMMERCIAL SUPPLIER 
 27-11-2023,People - Ageing Well,Thurrock Lifestyle Solutions CIC,Daycare - Private Contractors Payment,4640.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,4642.86,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Inclusive Care Support Limited,Supported Other Accommodation - Private Contractors Payment,4644.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Affinia Healthcare Ltd_a,Supported Other Accommodation - Private Contractors Payment,4655.24,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Nightingale Residential Care Home Ltd,Residential Placements - Private Contractors Payment,4664.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Regal Care Ltd,Nursing Homes - Private Contractors Payment,4664.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Kadmiel Projects Ltd,Supported Other Accommodation - Private Contractors Payment,4694.04,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Paradise Independent Living,Supported Other Accommodation - Private Contractors Payment,4695.68,0.00,NON COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Acorn Lodge Care Home,Residential Placements - Private Contractors Payment,4695.88,0.00,NON COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Ladyville Lodge_a,Residential Placements - Private Contractors Payment,4697.08,0.00,COMMERCIAL SUPPLIER 
 06-11-2023,People - Ageing Well,Bluebird Care Havering,Home Care - Private Contractors Payment,4704.00,0.00,COMMERCIAL SUPPLIER 
 20-11-2023,People - Ageing Well,Bluebird Care Havering,Home Care - Private Contractors Payment,4704.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Priory Supporting Care Ltd,Residential Placements - Private Contractors Payment,4720.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Barchester Healthcare Ltd - Park View Care Home,Nursing Homes - Private Contractors Payment,4725.88,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Home From Home Support Service Ltd ,Supported Other Accommodation - Private Contractors Payment,4731.28,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,DMP Healthcare (Cherry Orchard) Ltd,Nursing Homes - Private Contractors Payment,4741.84,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Essex Care Consortium Ltd_a,Residential Placements - Private Contractors Payment,4759.24,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,New Directions -Hill End 1 ,Supported Other Accommodation - Private Contractors Payment,4762.80,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Eden Supported Services Ltd,Supported Other Accommodation - Private Contractors Payment,4773.04,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,GCH - Hillside Nursing Home,Nursing Homes - Private Contractors Payment,4780.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,One Tree Estates Ltd t/a Ashbrook Nursing Home,Nursing Homes - Private Contractors Payment,4800.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,One Tree Estates Ltd t/a Ashbrook Nursing Home,Nursing Homes - Private Contractors Payment,4800.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,One Tree Estates Ltd t/a Ashbrook Nursing Home,Nursing Homes - Private Contractors Payment,4800.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,One Tree Estates Ltd t/a Ashbrook Nursing Home,Nursing Homes - Private Contractors Payment,4800.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Ebury Court_a,Residential Placements - Private Contractors Payment,4800.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Little Gaynes,Residential Placements - Private Contractors Payment,4800.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Little Gaynes,Residential Placements - Private Contractors Payment,4800.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Little Gaynes,Residential Placements - Private Contractors Payment,4800.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Little Gaynes,Residential Placements - Private Contractors Payment,4800.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Little Gaynes,Residential Placements - Private Contractors Payment,4800.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Nightingale Residential Care Home Ltd,Residential Placements - Private Contractors Payment,4800.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Ash Grove Residential Care Home,Residential Placements - Private Contractors Payment,4800.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,4800.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,4800.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,4800.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,4800.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,4800.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,4800.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,4800.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,4800.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Willows Care Home - Churchgate Healthcare (Willows) Ltd,Nursing Homes - Private Contractors Payment,4800.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,B&M Care ,Residential Placements - Private Contractors Payment,4800.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Knights Court Nursing Home (MMCG),Nursing Homes - Private Contractors Payment,4800.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Ebury Court_a,Residential Placements - Private Contractors Payment,4808.16,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Ebury Court_a,Residential Placements - Private Contractors Payment,4808.16,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Havering Care Homes Ltd t/a Abbscross Nursing Home,Nursing Homes - Private Contractors Payment,4809.08,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Ranc Care Homes Ltd - Romford Care Centre,Residential Placements - Private Contractors Payment,4812.40,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,The Avenues Trust Support Services Glebe House,Nursing Homes - Private Contractors Payment,4818.48,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Leonard Cheshire Disability_a.,Residential Placements - Private Contractors Payment,4839.04,0.00,COMMERCIAL SUPPLIER 
 13-11-2023,People - Ageing Well,John Stanleys Care Agency Ltd,Home Care - Private Contractors Payment,4861.40,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Outlook Care - 86 Veronica Close,Residential Placements - Private Contractors Payment,4875.52,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Outlook Care - 86 Veronica Close,Residential Placements - Private Contractors Payment,4875.52,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Outlook Care - 86 Veronica Close,Residential Placements - Private Contractors Payment,4875.52,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Outlook Care - 86 Veronica Close,Residential Placements - Private Contractors Payment,4875.52,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Outlook Care - 86 Veronica Close,Residential Placements - Private Contractors Payment,4875.52,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Outlook Care - 86 Veronica Close,Residential Placements - Private Contractors Payment,4875.52,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Outlook Care - 86 Veronica Close,Residential Placements - Private Contractors Payment,4875.52,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Outlook Care - 86 Veronica Close,Residential Placements - Private Contractors Payment,4875.52,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Outlook Care - 86 Veronica Close,Residential Placements - Private Contractors Payment,4875.52,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Outlook Care - 86 Veronica Close,Residential Placements - Private Contractors Payment,4875.52,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,GCH - Hillside Nursing Home,Residential Placements - Private Contractors Payment,4876.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,GCH - Hillside Nursing Home,Nursing Homes - Private Contractors Payment,4876.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Ranc Care Homes Ltd - Romford Care Centre,Nursing Homes - Private Contractors Payment,4876.20,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Care Square Ltd.,Supported Other Accommodation - Private Contractors Payment,4877.12,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Inclusive Care Support Ltd_a,Supported Other Accommodation - Private Contractors Payment,4915.92,0.00,COMMERCIAL SUPPLIER 
 27-11-2023,People - Ageing Well,All Therapy Solutions Ltd,Occupational Health,4920.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Gims Care Solution Ltd_a,Supported Other Accommodation - Private Contractors Payment,4924.80,0.00,NON COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Ranc Care Homes Ltd - Brentwood Care Centre,Nursing Homes - Private Contractors Payment,4925.72,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Clover Cottage Ltd,Residential Placements - Private Contractors Payment,4960.80,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Clover Cottage Ltd,Residential Placements - Private Contractors Payment,4960.80,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Priory Supporting Care Ltd,Residential Placements - Private Contractors Payment,4968.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,New Century Care (Borough Green) T/A Westbank Care Home,Nursing Homes - Private Contractors Payment,4968.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Independant Community Support Ltd T/A Heaton Lodge,Supported Other Accommodation - Private Contractors Payment,4976.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Voyage Ltd - Drakes Place,Residential Placements - Private Contractors Payment,4995.96,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Priory Supporting Care Ltd,Residential Placements - Private Contractors Payment,5000.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Priory Supporting Care Ltd,Residential Placements - Private Contractors Payment,5000.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,5000.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Inclusive Care Support Limited,Supported Other Accommodation - Private Contractors Payment,5006.20,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Affinia Healthcare Ltd_a,Supported Other Accommodation - Private Contractors Payment,5026.04,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Affinia Healthcare Ltd_a,Supported Other Accommodation - Private Contractors Payment,5026.04,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Affinia Healthcare Ltd_a,Supported Other Accommodation - Private Contractors Payment,5026.04,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,DMP Healthcare (Cherry Orchard) Ltd,Residential Placements - Private Contractors Payment,5028.57,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Ashchurch House,Residential Placements - Private Contractors Payment,5034.88,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Havering Care Homes Ltd t/a Upminster Nursing Home,Residential Placements - Private Contractors Payment,5035.92,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Willows Care Home - Churchgate Healthcare (Willows) Ltd,Nursing Homes - Private Contractors Payment,5049.04,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Melody Lodge_a,Residential Placements - Private Contractors Payment,5067.56,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Ashgate House Ltd_a,Residential Placements - Private Contractors Payment,5080.32,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Ranc Care Homes Ltd - Romford Care Centre,Residential Placements - Private Contractors Payment,5088.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Ranc Care Homes Ltd - Romford Care Centre,Nursing Homes - Private Contractors Payment,5088.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,BeTo Solutions Ltd,Supported Other Accommodation - Private Contractors Payment,5132.16,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Oaks Residential Home,Residential Placements - Private Contractors Payment,5142.86,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Kadmiel Projects Ltd,Supported Other Accommodation - Private Contractors Payment,5157.52,0.00,COMMERCIAL SUPPLIER 
 06-11-2023,People - Ageing Well,ECL Person Centred Care,Daycare - Private Contractors Payment,5180.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Ladyville Lodge_a,Residential Placements - Private Contractors Payment,5184.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Oakland Primecare Ltd,Nursing Homes - Private Contractors Payment,5184.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,One Tree Estates Ltd t/a Ashbrook Nursing Home,Nursing Homes - Private Contractors Payment,5200.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Priory Supporting Care Ltd,Residential Placements - Private Contractors Payment,5200.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Ash Grove Residential Care Home,Residential Placements - Private Contractors Payment,5200.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,5200.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,5200.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Lodge Lane Care Home Limited,Residential Placements - Private Contractors Payment,5200.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Ranc Care Homes Ltd - Romford Care Centre,Residential Placements - Private Contractors Payment,5200.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Ranc Care Homes Ltd - Romford Care Centre,Residential Placements - Private Contractors Payment,5200.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Willows Care Home - Churchgate Healthcare (Willows) Ltd,Residential Placements - Private Contractors Payment,5200.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Bupa Care Homes (HVC) - Havering Court,Nursing Homes - Private Contractors Payment,5206.80,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Havering Care Services Ltd,Supported Other Accommodation - Private Contractors Payment,5209.32,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Coastal Supported Living CIC,Supported Other Accommodation - Private Contractors Payment,5213.08,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Achieve Together Ltd - Kingscroft,Supported Other Accommodation - Private Contractors Payment,5218.08,0.00,COMMERCIAL SUPPLIER 
 27-11-2023,People - Ageing Well,Thurrock Lifestyle Solutions CIC,Daycare - Private Contractors Payment,5235.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,HC-One Oval Ltd - The Hornchurch Nursing Centre,Nursing Homes - Private Contractors Payment,5244.00,0.00,COMMERCIAL SUPPLIER 
 05-11-2023,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,5256.92,0.00,INDIVIDUALS 
 17-11-2023,People - Ageing Well,Barchester Healthcare Ltd - Park View Care Home,Residential Placements - Private Contractors Payment,5270.32,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Gims Care Solution Ltd_a,Supported Other Accommodation - Private Contractors Payment,5278.50,0.00,NON COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Ranc Care Homes Ltd - Romford Care Centre,Residential Placements - Private Contractors Payment,5300.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Coastal Supported Living CIC,Supported Other Accommodation - Private Contractors Payment,5300.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Bupa Care Homes (HVC) - Havering Court,Nursing Homes - Private Contractors Payment,5300.16,0.00,COMMERCIAL SUPPLIER 
 20-11-2023,People - Ageing Well,British Red Cross Society,Payments To Voluntary Sector,5310.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Cygnet Learning Disabilities Midlands Ltd,Residential Placements - Private Contractors Payment,5313.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Lukka Care Homes Ltd - Ravenscourt,Nursing Homes - Private Contractors Payment,5319.52,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Voyage 1 Ltd - Quite Waters,Residential Placements - Private Contractors Payment,5350.03,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Pathways Care and Support Services Ltd,Supported Other Accommodation - Private Contractors Payment,5390.60,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Richardson Partnership for Care,Residential Placements - Private Contractors Payment,5397.24,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Topaz Care and Support Co Ltd,Supported Other Accommodation - Private Contractors Payment,5398.84,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Barchester Healthcare Ltd - Park View Care Home,Residential Placements - Private Contractors Payment,5400.00,0.00,COMMERCIAL SUPPLIER 
 13-11-2023,People - Ageing Well,John Stanleys Care Agency Ltd,Home Care - Private Contractors Payment,5406.40,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Christies Care Ltd_a,Home Care - Private Contractors Payment,5475.68,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,One Tree Estates Ltd t/a Ashbrook Nursing Home,Nursing Homes - Private Contractors Payment,5512.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Ranc Care Homes Ltd - Romford Care Centre,Residential Placements - Private Contractors Payment,5512.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Ranc Care Homes Ltd - Romford Care Centre,Residential Placements - Private Contractors Payment,5512.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,St Dominics Residential Home Ltd,Residential Placements - Private Contractors Payment,5512.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Ashgate House Ltd_a,Residential Placements - Private Contractors Payment,5514.16,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Care UK Community Partnerships Ltd,Residential Placements - Private Contractors Payment,5520.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Livingspring Group Ltd t/a Kadmiel Projects_a,Supported Other Accommodation - Private Contractors Payment,5544.28,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Feore Support Ltd,Supported Other Accommodation - Private Contractors Payment,5565.72,0.00,COMMERCIAL SUPPLIER 
 27-11-2023,People - Ageing Well,Thurrock Lifestyle Solutions CIC,Daycare - Private Contractors Payment,5584.00,0.00,COMMERCIAL SUPPLIER 
 15-11-2023,People - Ageing Well,John Stanleys Care Agency Ltd,Home Care - Private Contractors Payment,5591.04,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Westminster Health Care Ltd Derham House,Residential Placements - Private Contractors Payment,5592.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Oaks Residential Home,Residential Placements - Private Contractors Payment,5600.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Oaks Residential Home,Residential Placements - Private Contractors Payment,5600.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Ranc Care Homes Ltd - Romford Care Centre,Residential Placements - Private Contractors Payment,5600.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Ranc Care Homes Ltd - Romford Care Centre,Residential Placements - Private Contractors Payment,5600.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Ranc Care Homes Ltd - Romford Care Centre,Residential Placements - Private Contractors Payment,5600.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Ranc Care Homes Ltd - Romford Care Centre,Nursing Homes - Private Contractors Payment,5600.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Ranc Care Homes Ltd - Romford Care Centre,Nursing Homes - Private Contractors Payment,5600.00,0.00,COMMERCIAL SUPPLIER 
 17-11-2023,People - Ageing Well,Bluebell & Hawthorn,Nursing Homes - Private Contractors Payment,5645.72,0.00,COMMERCIAL SUPPLIER 
