Payment Date,Transaction number,Non recoverable VAT,Amount,Supplier,Supplier Number,Expense Type,Directorate,Service area
02/08/2023,890392,0,695.5,REDACTED PERSONAL DATA,1000038600,Fostering Xmas/BDay/Holiday,Children's Services,Children Social Care & Safegua
31/08/2023,890412,0,501,HOLY REDEEMER PRE-SCHOOL,4200007901,2 year old funding,Children's Services,Schools
31/08/2023,890413,0,6709,HOLY REDEEMER PRE-SCHOOL,4200007901,3 & 4 year old funding,Children's Services,Schools
21/08/2023,890414,0,33291,HOLY TRINITY LAMORBEY,4000001000,ESFA - UIFSM Grant,Children's Services,Schools
31/08/2023,890415,0,22088,HOLY TRINITY LAMORBEY,4000001000,3 & 4 year old funding,Children's Services,Schools
21/08/2023,890422,0,43813,HOOK LANE PRIMARY SCHOOL,4000003900,ESFA - UIFSM Grant,Children's Services,Schools
29/08/2023,890423,0,5000,HOOK LANE PRIMARY SCHOOL,4000003900,RP place funding Primary,Children's Services,Schools
21/08/2023,890424,0,6918,HOPE COMMUNITY SCHOOL,4000006600,ESFA - UIFSM Grant,Children's Services,Schools
02/08/2023,890426,0,24583.33,HORIZONS ACADEMY BEXLEY,4000017100,Top-up funding AP,Children's Services,Schools
02/08/2023,890427,0,46500,HORIZONS ACADEMY BEXLEY,4000017100,Top-up funding AP,Children's Services,Schools
02/08/2023,890428,0,72250,HORIZONS ACADEMY BEXLEY,4000017100,Top-up funding AP,Children's Services,Schools
10/08/2023,890429,0,16071.43,HORIZONS RESIDENTIAL CARE LTD,10062800,Specialist Placements Resid,Children's Services,Children Social Care & Safegua
10/08/2023,890430,0,17142.86,HORIZONS RESIDENTIAL CARE LTD,10062800,Specialist Placements Resid,Children's Services,Children Social Care & Safegua
10/08/2023,890431,0,17142.86,HORIZONS RESIDENTIAL CARE LTD,10062800,Specialist Placements Resid,Children's Services,Children Social Care & Safegua
10/08/2023,890432,0,17142.86,HORIZONS RESIDENTIAL CARE LTD,10062800,Specialist Placements Resid,Children's Services,Children Social Care & Safegua
15/08/2023,890433,0,17142.86,HORIZONS RESIDENTIAL CARE LTD,10062800,Specialist Placements Resid,Children's Services,Children Social Care & Safegua
15/08/2023,890434,0,18285.71,HORIZONS RESIDENTIAL CARE LTD,10062800,Specialist Placements Resid,Children's Services,Children Social Care & Safegua
15/08/2023,890435,0,18285.71,HORIZONS RESIDENTIAL CARE LTD,10062800,Specialist Placements Resid,Children's Services,Children Social Care & Safegua
29/08/2023,890436,0,14357.14,HORIZONS RESIDENTIAL CARE LTD,10062800,Specialist Placements Resid,Children's Services,Children Social Care & Safegua
31/08/2023,890438,0,10166,HOWBURY PRE-SCHOOL & DAY-CARE LTD,4200000900,2 year old funding,Children's Services,Schools
31/08/2023,890439,0,22799,HOWBURY PRE-SCHOOL & DAY-CARE LTD,4200000900,3 & 4 year old funding,Children's Services,Schools
21/08/2023,890441,0,72090,HURST PRIMARY SCHOOL,4000009100,ESFA - UIFSM Grant,Children's Services,Schools
31/08/2023,890442,0,29214,HURST PRIMARY SCHOOL,4000009100,3 & 4 year old funding,Children's Services,Schools
02/08/2023,890448,0,4912,I E  INFORMAL EDUCATION LTD,6681301,Tuition Fees,Children's Services,Children Social Care & Safegua
02/08/2023,890449,0,22646.4,I E  INFORMAL EDUCATION LTD,6681301,Top-up funding Post-19,Children's Services,Schools
15/08/2023,890450,0,2799.94,I E  INFORMAL EDUCATION LTD,6681301,SP top-up funding Secondary,Children's Services,Schools
02/08/2023,890456,0,5020,IIM TRANSPORT LTD,10108300,Transport Costs Clients,Children's Services,Education Services
17/08/2023,890457,0,7378,IIM TRANSPORT LTD,10108300,Transport Costs Clients,Children's Services,Education Services
31/08/2023,890458,0,1516,IIM TRANSPORT LTD,10108300,Transport Costs Clients,Children's Services,Education Services
14/08/2023,890461,0,6750,IMPACT PROJECT SOLUTIONS LIMITED,10112000,Specialist Placements Semi Ind,Children's Services,Children Social Care & Safegua
14/08/2023,890462,0,9000,IMPACT PROJECT SOLUTIONS LIMITED,10112000,Under18 Asylum Seekers Accom,Children's Services,Children Social Care & Safegua
14/08/2023,890463,0,9225,IMPACT PROJECT SOLUTIONS LIMITED,10112000,Specialist Placements Semi Ind,Children's Services,Children Social Care & Safegua
14/08/2023,890523,0,4096.42,INFINITY CARE GROUP LTD,10110600,Under18 Asylum Seekers Accom,Children's Services,Children Social Care & Safegua
29/08/2023,890524,0,4096.42,INFINITY CARE GROUP LTD,10110600,LeavingCareOver18AsylumSupport,Children's Services,Children Social Care & Safegua
29/08/2023,890525,0,4096.42,INFINITY CARE GROUP LTD,10110600,Under18 Asylum Seekers Accom,Children's Services,Children Social Care & Safegua
10/08/2023,890561,0,6186.67,INTEGRATED SERVICES PROGRAMME,1278500,Specialist Placements IFA's,Children's Services,Children Social Care & Safegua
17/08/2023,890563,0,295591.4,INVESTORS IN THE COMMUNITY (BEXLEY SCHOO,5982200,PFI and PPP Schemes,Children's Services,Education Services
17/08/2023,890564,0,304499.34,INVESTORS IN THE COMMUNITY (BEXLEY SCHOO,5982200,PFI and PPP Schemes,Children's Services,Education Services
02/08/2023,890565,0,1548,IPEOPLE SC SOLUTIONS LIMITED,10152400,Agency Staff,Children's Services,Children Social Care & Safegua
10/08/2023,890566,0,1576.35,IPEOPLE SC SOLUTIONS LIMITED,10152400,Agency Staff,Children's Services,Children Social Care & Safegua
17/08/2023,890567,0,1561.05,IPEOPLE SC SOLUTIONS LIMITED,10152400,Agency Staff,Children's Services,Children Social Care & Safegua
10/08/2023,890568,0,500,REDACTED PERSONAL DATA,1002529400,Fostering Allowance,Children's Services,Children Social Care & Safegua
02/08/2023,890570,0,646.74,REDACTED PERSONAL DATA,1002518400,Leaving Care Grant,Children's Services,Children Social Care & Safegua
10/08/2023,890572,0,2233,J  K  EDUCATION LTD T/A THE TUTORIAL FOU,6419100,Top-up funding Secondary,Children's Services,Schools
02/08/2023,890683,0,589.92,REDACTED PERSONAL DATA,1000068800,Special Guardianship Allowance,Children's Services,Children Social Care & Safegua
02/08/2023,890684,0,589.92,REDACTED PERSONAL DATA,1000068800,Special Guardianship Allowance,Children's Services,Children Social Care & Safegua
10/08/2023,890685,0,589.92,REDACTED PERSONAL DATA,1000068800,Special Guardianship Allowance,Children's Services,Children Social Care & Safegua
10/08/2023,890686,0,589.92,REDACTED PERSONAL DATA,1000068800,Special Guardianship Allowance,Children's Services,Children Social Care & Safegua
17/08/2023,890687,0,589.92,REDACTED PERSONAL DATA,1000068800,Special Guardianship Allowance,Children's Services,Children Social Care & Safegua
17/08/2023,890688,0,589.92,REDACTED PERSONAL DATA,1000068800,Special Guardianship Allowance,Children's Services,Children Social Care & Safegua
24/08/2023,890689,0,589.92,REDACTED PERSONAL DATA,1000068800,Special Guardianship Allowance,Children's Services,Children Social Care & Safegua
24/08/2023,890690,0,589.92,REDACTED PERSONAL DATA,1000068800,Special Guardianship Allowance,Children's Services,Children Social Care & Safegua
31/08/2023,890691,0,589.92,REDACTED PERSONAL DATA,1000068800,Special Guardianship Allowance,Children's Services,Children Social Care & Safegua
31/08/2023,890692,0,589.92,REDACTED PERSONAL DATA,1000068800,Special Guardianship Allowance,Children's Services,Children Social Care & Safegua
21/08/2023,890693,0,616,REDACTED PERSONAL DATA,2000012400,ChildwithDisabilityDirectPyts,Children's Services,Children Social Care & Safegua
24/08/2023,890699,0,525,REDACTED PERSONAL DATA,10071100,ChildrenSvcesCommissionedContr,Children's Services,Education Services
24/08/2023,890701,0,1232.73,REDACTED PERSONAL DATA,10071100,Your Choice CBT grant,Children's Services,Education Services
24/08/2023,890702,0,1878.16,REDACTED PERSONAL DATA,10071100,Staff Development and Training,Children's Services,Education Services
31/08/2023,890704,0,1810,JACK AND JILL'S PRE SCHOOL,4200005200,2 year old funding,Children's Services,Schools
31/08/2023,890705,0,19808,JACK AND JILL'S PRE SCHOOL,4200005200,3 & 4 year old funding,Children's Services,Schools
31/08/2023,890706,0,905,JACQUELINE'S GEMS,6642900,2 year old funding,Children's Services,Schools
31/08/2023,890707,0,5430,JACQUELINE'S GEMS,6642900,2 year old funding,Children's Services,Schools
31/08/2023,890708,0,15462,JACQUELINE'S GEMS,6642900,3 & 4 year old funding,Children's Services,Schools
31/08/2023,890709,0,20934,JACQUELINE'S GEMS,6642900,3 & 4 year old funding,Children's Services,Schools
24/08/2023,890716,0,1240,JAMES LECKEY DESIGN LIMITED,3984900,SEN equip Post-16,Children's Services,Schools
24/08/2023,890717,0,1271,JAMES LECKEY DESIGN LIMITED,3984900,SEN equip Post-16,Children's Services,Schools
31/08/2023,890721,0,646,REDACTED PERSONAL DATA,4200026700,2 year old funding,Children's Services,Schools
31/08/2023,890722,0,8610,REDACTED PERSONAL DATA,4200026700,3 & 4 year old funding,Children's Services,Schools
10/08/2023,890723,0,1559.14,JAMMA UMOJA (RESIDENTIAL SERVICES) LTD,10050600,Specialist Placements Resid,Children's Services,Children Social Care & Safegua
10/08/2023,890724,0,2078.86,JAMMA UMOJA (RESIDENTIAL SERVICES) LTD,10050600,Specialist Placements Resid,Children's Services,Children Social Care & Safegua
10/08/2023,890725,0,3638,JAMMA UMOJA (RESIDENTIAL SERVICES) LTD,10050600,Specialist Placements Resid,Children's Services,Children Social Care & Safegua
10/08/2023,890726,0,4677.43,JAMMA UMOJA (RESIDENTIAL SERVICES) LTD,10050600,Specialist Placements Resid,Children's Services,Children Social Care & Safegua
15/08/2023,890727,0,3638,JAMMA UMOJA (RESIDENTIAL SERVICES) LTD,10050600,Specialist Placements Resid,Children's Services,Children Social Care & Safegua
22/08/2023,890728,0,3638,JAMMA UMOJA (RESIDENTIAL SERVICES) LTD,10050600,Specialist Placements Resid,Children's Services,Children Social Care & Safegua
29/08/2023,890729,0,3638,JAMMA UMOJA (RESIDENTIAL SERVICES) LTD,10050600,Specialist Placements Resid,Children's Services,Children Social Care & Safegua
14/08/2023,890730,0,22541.55,JAMORES LIMITED,8523800,Specialist Placements Resid,Children's Services,Children Social Care & Safegua
17/08/2023,890731,0,23292.94,JAMORES LIMITED,8523800,Specialist Placements Resid,Children's Services,Children Social Care & Safegua
17/08/2023,890732,0,23292.94,JAMORES LIMITED,8523800,Specialist Placements Resid,Children's Services,Children Social Care & Safegua
17/08/2023,890733,0,45780.49,JAMORES LIMITED,8523800,Specialist Placements Resid,Children's Services,Children Social Care & Safegua
08/08/2023,890734,0,600,REDACTED PERSONAL DATA,4200017100,3 & 4 year old funding,Children's Services,Schools
31/08/2023,890735,0,1425,REDACTED PERSONAL DATA,4200017100,3 & 4 year old funding,Children's Services,Schools
31/08/2023,890737,0,509,REDACTED PERSONAL DATA,4200008601,3 & 4 year old funding,Children's Services,Schools
31/08/2023,890742,0,1425,REDACTED PERSONAL DATA,4200019500,3 & 4 year old funding,Children's Services,Schools
24/08/2023,890744,0,574.56,REDACTED PERSONAL DATA,1000037900,Fostering Respite,Children's Services,Children Social Care & Safegua
24/08/2023,890748,0,1103.2,REDACTED PERSONAL DATA,1000054400,Fostering Respite,Children's Services,Children Social Care & Safegua
22/08/2023,890767,0,3600,JENNY PEARCE ASSOCIATES,10009000,Professional Services General,Children's Services,Children Social Care & Safegua
10/08/2023,890778,0,1000,JMA CONSULTING UK LTD,8230900,Professional Services General,Children's Services,Children Social Care & Safegua
31/08/2023,890794,0,1615,REDACTED PERSONAL DATA,4200027800,3 & 4 year old funding,Children's Services,Schools
02/08/2023,890798,0,1285.71,JORDAN XAVIER LTD,10026600,Under18 Asylum Seekers Accom,Children's Services,Children Social Care & Safegua
02/08/2023,890799,0,3214.28,JORDAN XAVIER LTD,10026600,Under18 Asylum Seekers Accom,Children's Services,Children Social Care & Safegua
31/08/2023,890800,0,2325,JORDAN XAVIER LTD,10026600,LeavingCareOver18AsylumSupport,Children's Services,Children Social Care & Safegua
21/08/2023,890806,0,16009,JUBILEE PRIMARY SCHOOL,4000004200,ESFA - UIFSM Grant,Children's Services,Schools
10/08/2023,890808,0,600,REDACTED PERSONAL DATA,1000038000,LeavingCareOver18AsylumSupport,Children's Services,Children Social Care & Safegua
21/08/2023,890809,0,528,REDACTED PERSONAL DATA,2000031300,ChildwithDisabilityDirectPyts,Children's Services,Children Social Care & Safegua
31/08/2023,890814,0,509,REDACTED PERSONAL DATA,4200027100,3 & 4 year old funding,Children's Services,Schools
10/08/2023,890826,0,668.42,REDACTED PERSONAL DATA,1000032800,Adoption Allowance,Children's Services,Children Social Care & Safegua
31/08/2023,890827,0,713,REDACTED PERSONAL DATA,4200007300,3 & 4 year old funding,Children's Services,Schools
31/08/2023,890828,0,855,REDACTED PERSONAL DATA,8406100,3 & 4 year old funding,Children's Services,Schools
10/08/2023,890829,0,500,REDACTED PERSONAL DATA,1000039900,LeavingCareOver18AsylumSupport,Children's Services,Children Social Care & Safegua
21/08/2023,890831,0,1320,REDACTED PERSONAL DATA,2000007701,ChildwithDisabilityDirectPyts,Children's Services,Children Social Care & Safegua
31/08/2023,890835,0,509,REDACTED PERSONAL DATA,4200012400,3 & 4 year old funding,Children's Services,Schools
31/08/2023,890844,0,1527,REDACTED PERSONAL DATA,4200008100,3 & 4 year old funding,Children's Services,Schools
31/08/2023,890847,0,2850,REDACTED PERSONAL DATA,4200030000,3 & 4 year old funding,Children's Services,Schools
10/08/2023,890852,0,10657.9,KENSINGTON CARS LTD,10136000,Transport Costs Clients,Children's Services,Education Services
17/08/2023,890853,0,2513.4,KENSINGTON CARS LTD,10136000,Transport Costs Clients,Children's Services,Education Services
24/08/2023,890854,0,3217.34,KENSINGTON CARS LTD,10136000,Transport Costs Clients,Children's Services,Education Services
08/08/2023,890863,0,797.53,KENT COUNTY COUNCIL,149301,Gas,Children's Services,Children Social Care & Safegua
08/08/2023,890865,0,1170.07,KENT COUNTY COUNCIL,149301,Gas,Children's Services,Children Social Care & Safegua
08/08/2023,890866,0,2320.88,KENT COUNTY COUNCIL,149301,Gas,Children's Services,Children Social Care & Safegua
08/08/2023,890867,0,2525.43,KENT COUNTY COUNCIL,149301,Electricity,Children's Services,Children Social Care & Safegua
08/08/2023,890868,0,2685.18,KENT COUNTY COUNCIL,149301,Electricity,Children's Services,Children Social Care & Safegua
10/08/2023,890872,0,3690.3,KENT HOMEFINDING & FOSTERING LTD,10156700,Specialist Placements IFA's,Children's Services,Children Social Care & Safegua
15/08/2023,890873,0,3813.31,KENT HOMEFINDING & FOSTERING LTD,10156700,Specialist Placements IFA's,Children's Services,Children Social Care & Safegua
24/08/2023,890876,0,46500,KEYS CARE LTD,8668400,Specialist Placements Resid,Children's Services,Children Social Care & Safegua
30/08/2023,890879,0,900,KIN SUPPORT SERVICES,10172500,Staff Development and Training,Children's Services,Education Services
31/08/2023,890880,0,5973,KING DAVID PLAYGROUP,4200004700,2 year old funding,Children's Services,Schools
31/08/2023,890881,0,6413,REDACTED PERSONAL DATA,4200004700,3 & 4 year old funding,Children's Services,Schools
31/08/2023,890889,0,646,REDACTED PERSONAL DATA,4200021700,2 year old funding,Children's Services,Schools
31/08/2023,890890,0,1527,REDACTED PERSONAL DATA,4200021700,3 & 4 year old funding,Children's Services,Schools
10/08/2023,890895,0,41562,LADYBIRDS (1991) LTD,8320600,Transport Costs Clients,Children's Services,Education Services
17/08/2023,890896,0,15306,LADYBIRDS (1991) LTD,8320600,Transport Costs Clients,Children's Services,Education Services
24/08/2023,890897,0,18885,LADYBIRDS (1991) LTD,8320600,Transport Costs Clients,Children's Services,Education Services
29/08/2023,890898,0,858,LADYBIRDS (1991) LTD,8320600,Child Serv Section 17 Support,Children's Services,Children Social Care & Safegua
31/08/2023,890901,0,646,LAKESIDE NURSERY THAMESMEAD,4200019200,2 year old funding,Children's Services,Schools
31/08/2023,890902,0,4581,LAKESIDE NURSERY THAMESMEAD,4200019200,3 & 4 year old funding,Children's Services,Schools
31/08/2023,890904,0,4727,REDACTED PERSONAL DATA,4200023300,3 & 4 year old funding,Children's Services,Schools
10/08/2023,890906,0,790,REDACTED PERSONAL DATA,1000046400,Adoption Allowance,Children's Services,Children Social Care & Safegua
10/08/2023,890909,0,11719.62,REDACTED PERSONAL DATA,9999999800,LAC Savings,Children's Services,Children Social Care & Safegua
08/08/2023,890913,0,572,REDACTED PERSONAL DATA,2000020900,ChildwithDisabilityDirectPyts,Children's Services,Children Social Care & Safegua
29/08/2023,890919,0,6771.29,LIKA FAMILY FOSTERING,8764000,Specialist Placements IFA's,Children's Services,Children Social Care & Safegua
31/08/2023,890925,0,3817,REDACTED PERSONAL DATA,4200027600,3 & 4 year old funding,Children's Services,Schools
31/08/2023,890926,0,509,REDACTED PERSONAL DATA,4200016100,3 & 4 year old funding,Children's Services,Schools
31/08/2023,890927,0,18906,LITTLE DOLPHINS DAY NURSERY,4200004600,3 & 4 year old funding,Children's Services,Schools
31/08/2023,890928,0,6335,LITTLE LAMBS PRE-SCHOOL,4200001300,2 year old funding,Children's Services,Schools
31/08/2023,890929,0,18098,LITTLE LAMBS PRE-SCHOOL,4200001300,3 & 4 year old funding,Children's Services,Schools
31/08/2023,890930,0,3439,LITTLE STARS NURSERY,4200002300,2 year old funding,Children's Services,Schools
31/08/2023,890931,0,30069,LITTLE STARS NURSERY,4200002300,3 & 4 year old funding,Children's Services,Schools
31/08/2023,890932,0,1616,LITTLE WINGS BIG DREAMS NURSERY,4200025800,2 year old funding,Children's Services,Schools
31/08/2023,890933,0,8652,LITTLE WINGS BIG DREAMS NURSERY,4200025800,3 & 4 year old funding,Children's Services,Schools
31/08/2023,890955,0,1272,REDACTED PERSONAL DATA,8299000,3 & 4 year old funding,Children's Services,Schools
14/08/2023,890962,0,20740.85,LONDON BOROUGH OF HARINGEY,1782200,Specialist Placements IFA's,Children's Services,Children Social Care & Safegua
14/08/2023,890963,0,37480.43,LONDON BOROUGH OF HARINGEY,1782200,Specialist Placements IFA's,Children's Services,Children Social Care & Safegua
10/08/2023,891019,0,1222,LONDON HIRE LIMITED,3865600,Transport Costs Clients,Children's Services,Education Services
17/08/2023,891021,0,977.6,LONDON HIRE LIMITED,3865600,Transport Costs Clients,Children's Services,Education Services
24/08/2023,891022,0,611,LONDON HIRE LIMITED,3865600,Transport Costs Clients,Children's Services,Education Services
31/08/2023,891024,0,611,LONDON HIRE LIMITED,3865600,Transport Costs Clients,Children's Services,Education Services
21/08/2023,891025,0,32971,LONGLANDS PRIMARY,4000006000,ESFA - UIFSM Grant,Children's Services,Schools
02/08/2023,891029,0,833,LORABLOOMS CARE SERVICES LIMITED,8767400,Child Serv Section 20 Support,Children's Services,Children Social Care & Safegua
02/08/2023,891030,0,960,LORABLOOMS CARE SERVICES LIMITED,8767400,Child Serv Section 17 Support,Children's Services,Children Social Care & Safegua
04/08/2023,891031,0,2864.5,LORABLOOMS CARE SERVICES LIMITED,8767400,Specialist Placements Resid,Children's Services,Children Social Care & Safegua
08/08/2023,891032,0,960.5,LORABLOOMS CARE SERVICES LIMITED,8767400,Leaving Care Stay Put Grant,Children's Services,Children Social Care & Safegua
31/08/2023,891047,0,509,REDACTED PERSONAL DATA,8315200,3 & 4 year old funding,Children's Services,Schools
31/08/2023,891048,0,509,REDACTED PERSONAL DATA,4200028100,3 & 4 year old funding,Children's Services,Schools
31/08/2023,891073,0,9263,REDACTED PERSONAL DATA,4200028200,3 & 4 year old funding,Children's Services,Schools
31/08/2023,891111,0,763,REDACTED PERSONAL DATA,4200024700,3 & 4 year old funding,Children's Services,Schools
31/08/2023,891113,0,3563,REDACTED PERSONAL DATA,8074100,3 & 4 year old funding,Children's Services,Schools
31/08/2023,891114,0,1140,REDACTED PERSONAL DATA,4200025500,3 & 4 year old funding,Children's Services,Schools
17/08/2023,891120,0,6041.67,MARITIME ACADEMY TRUST,8733700,RP top-up funding Primary,Children's Services,Schools
31/08/2023,891209,0,1272,MEDUA BILLINGUAL NURSERY,4200011000,3 & 4 year old funding,Children's Services,Schools
31/08/2023,891210,0,1616,MEDUA BILLINGUAL NURSERY,4200011000,2 year old funding,Children's Services,Schools
31/08/2023,891216,0,43410,MERTON COURT SCH NRSY VOUCHERS ACC,4200002700,3 & 4 year old funding,Children's Services,Schools
31/08/2023,891250,0,2715,MINI GEMS PRE-SCHOOL,4200014401,2 year old funding,Children's Services,Schools
31/08/2023,891251,0,9975,MINI GEMS PRE-SCHOOL,4200014401,3 & 4 year old funding,Children's Services,Schools
21/08/2023,891285,0,616,REDACTED PERSONAL DATA,2000017500,ChildwithDisabilityDirectPyts,Children's Services,Children Social Care & Safegua
10/08/2023,891290,0,500,REDACTED PERSONAL DATA,1000009900,LeavingCareOver18AsylumSupport,Children's Services,Children Social Care & Safegua
24/08/2023,891334,0,500,REDACTED PERSONAL DATA,1002533500,LeavingCareOver18AsylumSupport,Children's Services,Children Social Care & Safegua
08/08/2023,891335,0,1292.85,MONKEY PUZZLE SIDCUP,8502000,2 year old funding,Children's Services,Schools
30/08/2023,891336,0,905,MONKEY PUZZLE SIDCUP,8502000,2 year old funding,Children's Services,Schools
30/08/2023,891337,0,32871,MONKEY PUZZLE SIDCUP,8502000,3 & 4 year old funding,Children's Services,Schools
02/08/2023,891352,0,745.8,REDACTED PERSONAL DATA,1000003400,Adoption Allowance,Children's Services,Children Social Care & Safegua
10/08/2023,891353,0,1491.6,REDACTED PERSONAL DATA,1000003400,Adoption Allowance,Children's Services,Children Social Care & Safegua
10/08/2023,891356,0,500,REDACTED PERSONAL DATA,1000067000,Under18 Asylum Seekers Accom,Children's Services,Children Social Care & Safegua
21/08/2023,891382,0,1672,REDACTED PERSONAL DATA,2000027600,ChildwithDisabilityDirectPyts,Children's Services,Children Social Care & Safegua
15/08/2023,891401,0,1462,REDACTED PERSONAL DATA,2000027800,ChildwithDisabilityDirectPyts,Children's Services,Children Social Care & Safegua
21/08/2023,891402,0,646.48,REDACTED PERSONAL DATA,2000027800,ChildwithDisabilityDirectPyts,Children's Services,Children Social Care & Safegua
02/08/2023,891406,0,530,REDACTED PERSONAL DATA,1000023300,Fostering Allowance,Children's Services,Children Social Care & Safegua
10/08/2023,891407,0,1060,REDACTED PERSONAL DATA,1000023300,Fostering Allowance,Children's Services,Children Social Care & Safegua
24/08/2023,891408,0,530,REDACTED PERSONAL DATA,1000023300,Fostering Allowance,Children's Services,Children Social Care & Safegua
31/08/2023,891409,0,530,REDACTED PERSONAL DATA,1000023300,Fostering Allowance,Children's Services,Children Social Care & Safegua
02/08/2023,891457,0,500,REDACTED PERSONAL DATA,1000032300,LeavingCareOver18AsylumSupport,Children's Services,Children Social Care & Safegua
10/08/2023,891458,0,1000,REDACTED PERSONAL DATA,1000032300,LeavingCareOver18AsylumSupport,Children's Services,Children Social Care & Safegua
24/08/2023,891459,0,500,REDACTED PERSONAL DATA,1000032300,LeavingCareOver18AsylumSupport,Children's Services,Children Social Care & Safegua
21/08/2023,891469,0,880,REDACTED PERSONAL DATA,2000005900,ChildwithDisabilityDirectPyts,Children's Services,Children Social Care & Safegua
10/08/2023,891478,0,500,REDACTED PERSONAL DATA,1000036800,LeavingCareOver18AsylumSupport,Children's Services,Children Social Care & Safegua
24/08/2023,891479,0,785.71,REDACTED PERSONAL DATA,1000036800,LeavingCareOver18AsylumSupport,Children's Services,Children Social Care & Safegua
02/08/2023,891484,0,588.5,REDACTED PERSONAL DATA,1000066000,Special Guardianship Allowance,Children's Services,Children Social Care & Safegua
10/08/2023,891485,0,1177,REDACTED PERSONAL DATA,1000066000,Special Guardianship Allowance,Children's Services,Children Social Care & Safegua
02/08/2023,891509,0,500,REDACTED PERSONAL DATA,1000024100,Under18 Asylum Seekers Accom,Children's Services,Children Social Care & Safegua
10/08/2023,891510,0,1000,REDACTED PERSONAL DATA,1000024100,Under18 Asylum Seekers Accom,Children's Services,Children Social Care & Safegua
24/08/2023,891511,0,500,REDACTED PERSONAL DATA,1000024100,Under18 Asylum Seekers Accom,Children's Services,Children Social Care & Safegua
31/08/2023,891512,0,500,REDACTED PERSONAL DATA,1000024100,Under18 Asylum Seekers Accom,Children's Services,Children Social Care & Safegua
02/08/2023,891534,0,1000,REDACTED PERSONAL DATA,1000047100,Fostering Allowance,Children's Services,Children Social Care & Safegua
10/08/2023,891535,0,2000,REDACTED PERSONAL DATA,1000047100,Fostering Allowance,Children's Services,Children Social Care & Safegua
24/08/2023,891536,0,1000,REDACTED PERSONAL DATA,1000047100,Fostering Allowance,Children's Services,Children Social Care & Safegua
31/08/2023,891537,0,1000,REDACTED PERSONAL DATA,1000047100,Fostering Allowance,Children's Services,Children Social Care & Safegua
08/08/2023,891601,0,1800,REDACTED PERSONAL DATA,4200002500,3 & 4 year old funding,Children's Services,Schools
31/08/2023,891602,0,905,REDACTED PERSONAL DATA,4200002500,2 year old funding,Children's Services,Schools
31/08/2023,891603,0,21471,REDACTED PERSONAL DATA,4200002500,3 & 4 year old funding,Children's Services,Schools
10/08/2023,891613,0,575.6,REDACTED PERSONAL DATA,1000005100,Adoption Allowance,Children's Services,Children Social Care & Safegua
31/08/2023,891614,0,1425,REDACTED PERSONAL DATA,4749300,3 & 4 year old funding,Children's Services,Schools
31/08/2023,891616,0,905,REDACTED PERSONAL DATA,4200000600,2 year old funding,Children's Services,Schools
31/08/2023,891617,0,4560,REDACTED PERSONAL DATA,4200000600,3 & 4 year old funding,Children's Services,Schools
21/08/2023,891621,0,751.36,REDACTED PERSONAL DATA,2000014300,ChildwithDisabilityDirectPyts,Children's Services,Children Social Care & Safegua
10/08/2023,891622,0,601.18,REDACTED PERSONAL DATA,1000013100,Adoption Allowance,Children's Services,Children Social Care & Safegua
31/08/2023,891627,0,713,REDACTED PERSONAL DATA,4200011800,3 & 4 year old funding,Children's Services,Schools
31/08/2023,891629,0,509,REDACTED PERSONAL DATA,8352400,3 & 4 year old funding,Children's Services,Schools
24/08/2023,891632,0,2435,REDACTED PERSONAL DATA,10107700,Transport Costs Clients,Children's Services,Education Services
10/08/2023,891633,0,504.02,REDACTED PERSONAL DATA,1000006900,Adoption Allowance,Children's Services,Children Social Care & Safegua
31/08/2023,891635,0,1425,REDACTED PERSONAL DATA,8025900,3 & 4 year old funding,Children's Services,Schools
10/08/2023,891638,0,661.12,REDACTED PERSONAL DATA,1000046200,Adoption Allowance,Children's Services,Children Social Care & Safegua
31/08/2023,891640,0,905,REDACTED PERSONAL DATA,4200001200,2 year old funding,Children's Services,Schools
31/08/2023,891641,0,2850,REDACTED PERSONAL DATA,4200001200,3 & 4 year old funding,Children's Services,Schools
14/08/2023,891642,0,800,REDACTED PERSONAL DATA,2000030600,ChildwithDisabilityDirectPyts,Children's Services,Children Social Care & Safegua
21/08/2023,891645,0,2206.76,REDACTED PERSONAL DATA,2000006700,ChildwithDisabilityDirectPyts,Children's Services,Children Social Care & Safegua
10/08/2023,891649,0,721.92,REDACTED PERSONAL DATA,1000033000,Adoption Allowance,Children's Services,Children Social Care & Safegua
21/08/2023,891652,0,616,REDACTED PERSONAL DATA,2000032000,ChildwithDisabilityDirectPyts,Children's Services,Children Social Care & Safegua
31/08/2023,891654,0,763,REDACTED PERSONAL DATA,8308000,3 & 4 year old funding,Children's Services,Schools
10/08/2023,891663,0,661.12,REDACTED PERSONAL DATA,1000012000,Adoption Allowance,Children's Services,Children Social Care & Safegua
31/08/2023,891675,0,646,REDACTED PERSONAL DATA,4200010000,2 year old funding,Children's Services,Schools
31/08/2023,891676,0,2545,REDACTED PERSONAL DATA,4200010000,3 & 4 year old funding,Children's Services,Schools
02/08/2023,891680,0,630,REDACTED PERSONAL DATA,1000022000,Fostering Allowance,Children's Services,Children Social Care & Safegua
10/08/2023,891681,0,1260,REDACTED PERSONAL DATA,1000022000,Fostering Allowance,Children's Services,Children Social Care & Safegua
24/08/2023,891682,0,530,REDACTED PERSONAL DATA,1000022000,Fostering Allowance,Children's Services,Children Social Care & Safegua
