Payment Date,Transaction number,Non recoverable VAT,Amount,Supplier,Supplier Number,Expense Type,Directorate,Service area
18/09/2023,900905,0,2576.61,NORTHBOURNE COURT CARE HOME,8400042000,ASC Interim Beds,Adults & Health,Bexley Care
18/09/2023,900906,0,2576.61,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900907,0,2576.61,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900908,0,2576.61,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900909,0,2576.61,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900910,0,2576.61,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900911,0,2576.61,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900912,0,2576.61,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900913,0,2576.61,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900914,0,2576.61,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900915,0,2576.61,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900916,0,2683.96,NORTHBOURNE COURT CARE HOME,8400042000,ResEmRespPlcmts-ProvPayWA,Adults & Health,Bexley Care
18/09/2023,900917,0,2683.96,NORTHBOURNE COURT CARE HOME,8400042000,ASC Interim Beds,Adults & Health,Bexley Care
18/09/2023,900918,0,2695.89,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900919,0,2695.89,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900920,0,2695.89,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900921,0,2714.88,NORTHBOURNE COURT CARE HOME,8400042000,ResEmRespPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900922,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayWA,Adults & Health,Bexley Care
18/09/2023,900923,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900924,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ASC Interim Beds,Adults & Health,Bexley Care
18/09/2023,900925,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ASC Interim Beds,Adults & Health,Bexley Care
18/09/2023,900926,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900927,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900928,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900929,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900930,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900931,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900932,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900933,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900934,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900935,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900936,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900937,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900938,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900939,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900940,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900941,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900942,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900943,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900944,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900945,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900946,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900947,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900948,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900949,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900950,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900951,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900952,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900953,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900954,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900955,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900956,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900957,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900958,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900959,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900960,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900961,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900962,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900963,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900964,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900965,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900966,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900967,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900968,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900969,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900970,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900971,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900972,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900973,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900974,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900975,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900976,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900977,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900978,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900979,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900980,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900981,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900982,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900983,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900984,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900985,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900986,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900987,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900988,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900989,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900990,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900991,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900992,0,2740,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayWA,Adults & Health,Bexley Care
18/09/2023,900993,0,2892.92,NORTHBOURNE COURT CARE HOME,8400042000,ResEmRespPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900994,0,2892.92,NORTHBOURNE COURT CARE HOME,8400042000,ResEmRespPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900995,0,2932.08,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900996,0,2932.08,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900997,0,2932.08,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900998,0,2932.08,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,900999,0,2932.08,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901000,0,2932.08,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901001,0,2932.08,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901002,0,2932.08,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901003,0,2932.08,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901004,0,2932.08,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901005,0,2932.08,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901006,0,2932.08,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901007,0,2932.08,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901008,0,2932.08,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901009,0,2932.08,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901010,0,3006.04,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901011,0,3006.04,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayWA,Adults & Health,Bexley Care
18/09/2023,901012,0,3006.04,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901013,0,3006.04,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901014,0,3006.04,NORTHBOURNE COURT CARE HOME,8400042000,ResEmRespPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901015,0,3006.04,NORTHBOURNE COURT CARE HOME,8400042000,ResEmRespPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901016,0,3006.04,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901017,0,3006.04,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901018,0,3006.04,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901019,0,3006.04,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901020,0,3006.04,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901021,0,3006.04,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901022,0,3006.04,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901023,0,3006.04,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901024,0,3006.04,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901025,0,3006.04,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901026,0,3006.04,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901027,0,3006.04,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901028,0,3006.04,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901029,0,3006.04,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901030,0,3006.04,NORTHBOURNE COURT CARE HOME,8400042000,ResEmRespPlcmts-ProvPayWA,Adults & Health,Bexley Care
18/09/2023,901031,0,3006.04,NORTHBOURNE COURT CARE HOME,8400042000,ResEmRespPlcmts-ProvPayWA,Adults & Health,Bexley Care
18/09/2023,901032,0,3006.04,NORTHBOURNE COURT CARE HOME,8400042000,ResEmRespPlcmts-ProvPayWA,Adults & Health,Bexley Care
18/09/2023,901033,0,3006.04,NORTHBOURNE COURT CARE HOME,8400042000,ResEmRespPlcmts-ProvPayWA,Adults & Health,Bexley Care
18/09/2023,901034,0,3006.04,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901035,0,3006.04,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901036,0,3006.04,NORTHBOURNE COURT CARE HOME,8400042000,ASC Interim Beds,Adults & Health,Bexley Care
18/09/2023,901037,0,3006.04,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901038,0,3006.04,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901039,0,3006.04,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901040,0,3006.04,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901041,0,3006.04,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901042,0,3006.04,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901043,0,3006.04,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901044,0,3006.04,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901045,0,3006.04,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901046,0,3006.04,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901047,0,3006.04,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901048,0,3006.04,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901049,0,3006.04,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901050,0,3006.04,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901051,0,3006.04,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901052,0,3006.04,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901053,0,3006.04,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901054,0,3006.04,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901055,0,3006.04,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901056,0,3006.04,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901057,0,3145.2,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901058,0,3145.2,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901059,0,3145.2,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901060,0,3145.2,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901061,0,3145.2,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901062,0,3145.2,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901063,0,3145.2,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901064,0,3145.2,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901065,0,3145.2,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901066,0,3145.2,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901067,0,3145.2,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901068,0,3145.2,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901069,0,3145.2,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901070,0,3145.2,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901071,0,3145.2,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901072,0,3145.2,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901073,0,3145.2,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901074,0,3145.2,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901075,0,3145.2,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901076,0,3145.2,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901077,0,3145.2,NORTHBOURNE COURT CARE HOME,8400042000,ASC Interim Beds,Adults & Health,Bexley Care
18/09/2023,901078,0,3145.2,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901079,0,3145.2,NORTHBOURNE COURT CARE HOME,8400042000,ASC Interim Beds,Adults & Health,Bexley Care
18/09/2023,901080,0,3425,NORTHBOURNE COURT CARE HOME,8400042000,ResEmRespPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901081,0,4616.42,NORTHBOURNE COURT CARE HOME,8400042000,ResEmRespPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901082,0,4708.48,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901083,0,4708.48,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901084,0,4708.48,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901085,0,4708.48,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901086,0,4708.48,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901087,0,6380.48,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901088,0,9876.99,NORTHBOURNE COURT CARE HOME,8400042000,ResEmRespPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901089,0,11088,NORTHBOURNE COURT CARE HOME,8400042000,ResPlcmts-ProvPayWA,Adults & Health,Bexley Care
18/09/2023,901090,0,-3502,NORTHCOURT LODGE,8400029500,NurPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901091,0,-3502,NORTHCOURT LODGE,8400029500,NurPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901092,0,-3502,NORTHCOURT LODGE,8400029500,NurPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901093,0,-3502,NORTHCOURT LODGE,8400029500,NurPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901094,0,-3502,NORTHCOURT LODGE,8400029500,NurPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901095,0,-1751,NORTHCOURT LODGE,8400029500,NurPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901096,0,1856.06,NORTHCOURT LODGE,8400029500,NurPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901097,0,3712.12,NORTHCOURT LODGE,8400029500,NurPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901098,0,3712.12,NORTHCOURT LODGE,8400029500,NurPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901099,0,3712.12,NORTHCOURT LODGE,8400029500,NurPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901100,0,3712.12,NORTHCOURT LODGE,8400029500,NurPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901101,0,3712.12,NORTHCOURT LODGE,8400029500,NurPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,901102,0,3712.12,NORTHCOURT LODGE,8400029500,NurPlcmts-ProvPayOP,Adults & Health,Bexley Care
28/09/2023,901105,0,679,NORTHUMBERLAND HEATH MEDICAL CENTRE,8150100,GP LARC services,Adults & Health,Health & Wellbeing
