Body Name,Transaction Number,Account Code Description,Expenses Type,Service Code,Service Area Categorisation,Supplier Name,Date,Amount
Bath and North East Somerset Council,81184833,LE2,Statementing Payment to other LEAs/Schools,P29,"Children & Young People, Communities & Culture",BATH & MENDIP P'SHIP TRUST RE THE MENDIP SCHOOL,15/02/2023,26281.03
Bath and North East Somerset Council,81184843,LE3,Statementing Payments to B&NES schools,P29,"Children & Young People, Communities & Culture",PALLADIAN ACADEMY TRUST RE ST MARTINS,15/02/2023,35794.22
Bath and North East Somerset Council,11035213,LJ4,Contracts,P28,Adult Services & Council House Building,ROYAL UNITED HOSPITAL NHS TRUST,15/02/2023,53936.00
Bath and North East Somerset Council,11035152,DB1,Agency Staff,P26,Economic Development & Resources,MATRIX SCM,15/02/2023,76036.94
Bath and North East Somerset Council,81184831,LE2,Statementing Payment to other LEAs/Schools,P29,"Children & Young People, Communities & Culture",LEARN@MAT,15/02/2023,76350.08
Bath and North East Somerset Council,81184841,LE1,Education Payment (independent school),P29,"Children & Young People, Communities & Culture",FUTURA LEARNING PARTNERSHIP,15/02/2023,86936.85
Bath and North East Somerset Council,11035154,DB1,Agency Staff,P26,Economic Development & Resources,MATRIX SCM,15/02/2023,97971.16
Bath and North East Somerset Council,81184848,LE1,Education Payment (independent school),P29,"Children & Young People, Communities & Culture",FOSSE WAY SCHOOL,15/02/2023,164077.61
Bath and North East Somerset Council,81184849,LE1,Education Payment (independent school),P29,"Children & Young People, Communities & Culture",THREE WAYS SCHOOL,15/02/2023,173192.45
Bath and North East Somerset Council,11035425,LJ4,Contracts,P04,Leader,BATH ARTS WORKSHOP LTD,16/02/2023,20.75
Bath and North East Somerset Council,11035081,LK1,Fees,P26,Economic Development & Resources,MG CARE EXECUTIVE LTD T/A UCHECK,16/02/2023,67.00
Bath and North East Somerset Council,81185760,KE2,Payment to Parents/Students,P29,"Children & Young People, Communities & Culture",REDACTED,16/02/2023,791.66
Bath and North East Somerset Council,81184871,LM8,Home Care,P28,Adult Services & Council House Building,BLUEBIRD CARE (BATH),16/02/2023,135.48
Bath and North East Somerset Council,11035368,LF1,Printing/Design,P26,Economic Development & Resources,TOPLINK ENVELOPES LTD,16/02/2023,180.84
Bath and North East Somerset Council,81184892,LL3,Supported Living,P28,Adult Services & Council House Building,ASPIRE CARE SW LIMITED,16/02/2023,31657.30
Bath and North East Somerset Council,81185762,KE2,Payment to Parents/Students,P29,"Children & Young People, Communities & Culture",REDACTED,16/02/2023,1266.67
Bath and North East Somerset Council,81185503,PG1,Rent Allowances,P26,Economic Development & Resources,BATH MIND,16/02/2023,3636.36
Bath and North East Somerset Council,81184876,LL3,Supported Living,P28,Adult Services & Council House Building,BRADBURY OUTREACH SERVICES,16/02/2023,269.40
Bath and North East Somerset Council,81184876,LL3,Supported Living,P28,Adult Services & Council House Building,BRADBURY OUTREACH SERVICES,16/02/2023,359.20
Bath and North East Somerset Council,81184876,LL3,Supported Living,P28,Adult Services & Council House Building,BRADBURY OUTREACH SERVICES,16/02/2023,359.20
Bath and North East Somerset Council,81184876,LL3,Supported Living,P28,Adult Services & Council House Building,BRADBURY OUTREACH SERVICES,16/02/2023,359.20
Bath and North East Somerset Council,81184876,LL3,Supported Living,P28,Adult Services & Council House Building,BRADBURY OUTREACH SERVICES,16/02/2023,359.20
Bath and North East Somerset Council,81184876,LL3,Supported Living,P28,Adult Services & Council House Building,BRADBURY OUTREACH SERVICES,16/02/2023,404.10
Bath and North East Somerset Council,81184876,LL3,Supported Living,P28,Adult Services & Council House Building,BRADBURY OUTREACH SERVICES,16/02/2023,431.04
Bath and North East Somerset Council,81184876,LL3,Supported Living,P28,Adult Services & Council House Building,BRADBURY OUTREACH SERVICES,16/02/2023,538.80
Bath and North East Somerset Council,81184876,LL3,Supported Living,P28,Adult Services & Council House Building,BRADBURY OUTREACH SERVICES,16/02/2023,898.00
Bath and North East Somerset Council,81184876,LL3,Supported Living,P28,Adult Services & Council House Building,BRADBURY OUTREACH SERVICES,16/02/2023,1005.76
Bath and North East Somerset Council,81184876,LL3,Supported Living,P28,Adult Services & Council House Building,BRADBURY OUTREACH SERVICES,16/02/2023,1347.00
Bath and North East Somerset Council,81184876,LL3,Supported Living,P28,Adult Services & Council House Building,BRADBURY OUTREACH SERVICES,16/02/2023,1347.00
Bath and North East Somerset Council,81184876,LL3,Supported Living,P28,Adult Services & Council House Building,BRADBURY OUTREACH SERVICES,16/02/2023,1436.80
Bath and North East Somerset Council,81184876,LL3,Supported Living,P28,Adult Services & Council House Building,BRADBURY OUTREACH SERVICES,16/02/2023,1885.80
Bath and North East Somerset Council,81184870,LM8,Home Care,P28,Adult Services & Council House Building,BUTTERFLY HOME HELP,16/02/2023,50.00
Bath and North East Somerset Council,81184870,LM8,Home Care,P28,Adult Services & Council House Building,BUTTERFLY HOME HELP,16/02/2023,280.00
Bath and North East Somerset Council,81184870,LM8,Home Care,P28,Adult Services & Council House Building,BUTTERFLY HOME HELP,16/02/2023,285.00
Bath and North East Somerset Council,81184870,LM8,Home Care,P28,Adult Services & Council House Building,BUTTERFLY HOME HELP,16/02/2023,355.00
Bath and North East Somerset Council,81184870,LM8,Home Care,P28,Adult Services & Council House Building,BUTTERFLY HOME HELP,16/02/2023,360.00
Bath and North East Somerset Council,81184870,LM8,Home Care,P28,Adult Services & Council House Building,BUTTERFLY HOME HELP,16/02/2023,372.50
Bath and North East Somerset Council,81184870,LM8,Home Care,P28,Adult Services & Council House Building,BUTTERFLY HOME HELP,16/02/2023,393.33
Bath and North East Somerset Council,81184870,LM8,Home Care,P28,Adult Services & Council House Building,BUTTERFLY HOME HELP,16/02/2023,405.00
Bath and North East Somerset Council,81184870,LM8,Home Care,P28,Adult Services & Council House Building,BUTTERFLY HOME HELP,16/02/2023,410.28
Bath and North East Somerset Council,81184870,LM8,Home Care,P28,Adult Services & Council House Building,BUTTERFLY HOME HELP,16/02/2023,420.00
Bath and North East Somerset Council,81184870,LM8,Home Care,P28,Adult Services & Council House Building,BUTTERFLY HOME HELP,16/02/2023,425.83
Bath and North East Somerset Council,81184870,LM8,Home Care,P28,Adult Services & Council House Building,BUTTERFLY HOME HELP,16/02/2023,463.61
Bath and North East Somerset Council,81184870,LM8,Home Care,P28,Adult Services & Council House Building,BUTTERFLY HOME HELP,16/02/2023,464.58
Bath and North East Somerset Council,81184870,LM8,Home Care,P28,Adult Services & Council House Building,BUTTERFLY HOME HELP,16/02/2023,485.00
Bath and North East Somerset Council,81184870,LM8,Home Care,P28,Adult Services & Council House Building,BUTTERFLY HOME HELP,16/02/2023,511.67
Bath and North East Somerset Council,81184870,LM8,Home Care,P28,Adult Services & Council House Building,BUTTERFLY HOME HELP,16/02/2023,560.00
Bath and North East Somerset Council,81184870,LM8,Home Care,P28,Adult Services & Council House Building,BUTTERFLY HOME HELP,16/02/2023,563.75
Bath and North East Somerset Council,81184870,LM8,Home Care,P28,Adult Services & Council House Building,BUTTERFLY HOME HELP,16/02/2023,595.28
Bath and North East Somerset Council,81184870,LM8,Home Care,P28,Adult Services & Council House Building,BUTTERFLY HOME HELP,16/02/2023,630.00
Bath and North East Somerset Council,81184870,LM8,Home Care,P28,Adult Services & Council House Building,BUTTERFLY HOME HELP,16/02/2023,880.00
Bath and North East Somerset Council,81184870,LM8,Home Care,P28,Adult Services & Council House Building,BUTTERFLY HOME HELP,16/02/2023,932.50
Bath and North East Somerset Council,81184870,LM8,Home Care,P28,Adult Services & Council House Building,BUTTERFLY HOME HELP,16/02/2023,955.00
Bath and North East Somerset Council,81184870,LM8,Home Care,P28,Adult Services & Council House Building,BUTTERFLY HOME HELP,16/02/2023,960.00
Bath and North East Somerset Council,81184870,LM8,Home Care,P28,Adult Services & Council House Building,BUTTERFLY HOME HELP,16/02/2023,975.00
Bath and North East Somerset Council,81184870,LM8,Home Care,P28,Adult Services & Council House Building,BUTTERFLY HOME HELP,16/02/2023,1132.22
Bath and North East Somerset Council,81184870,LM8,Home Care,P28,Adult Services & Council House Building,BUTTERFLY HOME HELP,16/02/2023,1223.33
Bath and North East Somerset Council,81184870,LM8,Home Care,P28,Adult Services & Council House Building,BUTTERFLY HOME HELP,16/02/2023,1310.28
Bath and North East Somerset Council,81184870,LM8,Home Care,P28,Adult Services & Council House Building,BUTTERFLY HOME HELP,16/02/2023,1328.06
Bath and North East Somerset Council,81184870,LM8,Home Care,P28,Adult Services & Council House Building,BUTTERFLY HOME HELP,16/02/2023,1330.28
Bath and North East Somerset Council,81184870,LM8,Home Care,P28,Adult Services & Council House Building,BUTTERFLY HOME HELP,16/02/2023,1345.00
Bath and North East Somerset Council,81184870,LM8,Home Care,P28,Adult Services & Council House Building,BUTTERFLY HOME HELP,16/02/2023,1605.00
Bath and North East Somerset Council,81184870,LM8,Home Care,P28,Adult Services & Council House Building,BUTTERFLY HOME HELP,16/02/2023,1680.00
Bath and North East Somerset Council,81184870,LM8,Home Care,P28,Adult Services & Council House Building,BUTTERFLY HOME HELP,16/02/2023,1725.00
Bath and North East Somerset Council,81184870,LM8,Home Care,P28,Adult Services & Council House Building,BUTTERFLY HOME HELP,16/02/2023,2839.58
Bath and North East Somerset Council,81184870,LM8,Home Care,P28,Adult Services & Council House Building,BUTTERFLY HOME HELP,16/02/2023,3431.67
Bath and North East Somerset Council,81184870,LM8,Home Care,P28,Adult Services & Council House Building,BUTTERFLY HOME HELP,16/02/2023,4046.11
Bath and North East Somerset Council,81184867,LM9,Day Care,P28,Adult Services & Council House Building,CARE FUTURES,16/02/2023,1359.80
Bath and North East Somerset Council,81184867,LM9,Day Care,P28,Adult Services & Council House Building,CARE FUTURES,16/02/2023,1699.75
Bath and North East Somerset Council,81185745,KE2,Payment to Parents/Students,P29,"Children & Young People, Communities & Culture",REDACTED,16/02/2023,948.00
Bath and North East Somerset Council,11035538,LA5,Materials,P05,Neighbourhood Services,ODLINGS LTD,16/02/2023,430.00
Bath and North East Somerset Council,11035081,LK1,Fees,P26,Economic Development & Resources,MG CARE EXECUTIVE LTD T/A UCHECK,16/02/2023,442.00
Bath and North East Somerset Council,11035271,HE2,General Maintenance Recharged,P28,Adult Services & Council House Building,MANNINGS FACILITIES MANAGEMENT LTD,16/02/2023,449.11
Bath and North East Somerset Council,11035533,LD1,Protective & Safety Clothing & PPE,P05,Neighbourhood Services,K.I.T. CO,16/02/2023,449.55
Bath and North East Somerset Council,11035534,LD1,Protective & Safety Clothing & PPE,P05,Neighbourhood Services,K.I.T. CO,16/02/2023,449.55
Bath and North East Somerset Council,11035429,LJ4,Contracts,P05,Neighbourhood Services,RENTEQ TM (SOUTH WEST) LTD,16/02/2023,450.00
Bath and North East Somerset Council,11035444,DB1,Agency Staff,P28,Adult Services & Council House Building,MAYFAIR STAFFING LTD,16/02/2023,450.89
Bath and North East Somerset Council,11035484,DB1,Agency Staff,P28,Adult Services & Council House Building,MAYFAIR STAFFING LTD,16/02/2023,450.89
Bath and North East Somerset Council,11035502,DB1,Agency Staff,P28,Adult Services & Council House Building,MAYFAIR STAFFING LTD,16/02/2023,450.89
Bath and North East Somerset Council,81184871,LM8,Home Care,P28,Adult Services & Council House Building,BLUEBIRD CARE (BATH),16/02/2023,452.20
Bath and North East Somerset Council,11035434,DB1,Agency Staff,P28,Adult Services & Council House Building,MAYFAIR STAFFING LTD,16/02/2023,464.60
Bath and North East Somerset Council,81184871,LM8,Home Care,P28,Adult Services & Council House Building,BLUEBIRD CARE (BATH),16/02/2023,476.00
Bath and North East Somerset Council,81184871,LM8,Home Care,P28,Adult Services & Council House Building,BLUEBIRD CARE (BATH),16/02/2023,476.00
Bath and North East Somerset Council,11035411,DB1,Agency Staff,P28,Adult Services & Council House Building,MAYFAIR STAFFING LTD,16/02/2023,482.82
Bath and North East Somerset Council,11035420,DB1,Agency Staff,P28,Adult Services & Council House Building,MAYFAIR STAFFING LTD,16/02/2023,482.82
Bath and North East Somerset Council,11035421,DB1,Agency Staff,P28,Adult Services & Council House Building,MAYFAIR STAFFING LTD,16/02/2023,482.82
Bath and North East Somerset Council,11035422,DB1,Agency Staff,P28,Adult Services & Council House Building,MAYFAIR STAFFING LTD,16/02/2023,482.82
Bath and North East Somerset Council,11035453,DB1,Agency Staff,P28,Adult Services & Council House Building,MAYFAIR STAFFING LTD,16/02/2023,482.82
Bath and North East Somerset Council,11035499,DB1,Agency Staff,P28,Adult Services & Council House Building,MAYFAIR STAFFING LTD,16/02/2023,482.82
Bath and North East Somerset Council,11035495,DB1,Agency Staff,P28,Adult Services & Council House Building,MAYFAIR STAFFING LTD,16/02/2023,491.88
Bath and North East Somerset Council,11035514,DB1,Agency Staff,P25,Transport,S. J. & J M MUNDEN T/A GUYAN MINI BUSES,16/02/2023,522.00
Bath and North East Somerset Council,11035406,DB1,Agency Staff,P28,Adult Services & Council House Building,MAYFAIR STAFFING LTD,16/02/2023,532.87
Bath and North East Somerset Council,11035490,DB1,Agency Staff,P28,Adult Services & Council House Building,MAYFAIR STAFFING LTD,16/02/2023,546.44
Bath and North East Somerset Council,11035491,DB1,Agency Staff,P28,Adult Services & Council House Building,MAYFAIR STAFFING LTD,16/02/2023,546.44
Bath and North East Somerset Council,81184871,LM8,Home Care,P28,Adult Services & Council House Building,BLUEBIRD CARE (BATH),16/02/2023,547.40
Bath and North East Somerset Council,81185749,KE2,Payment to Parents/Students,P29,"Children & Young People, Communities & Culture",REDACTED,16/02/2023,627.00
Bath and North East Somerset Council,11035504,DB1,Agency Staff,P28,Adult Services & Council House Building,MAYFAIR STAFFING LTD,16/02/2023,556.19
Bath and North East Somerset Council,11035368,LF5,Postages,P26,Economic Development & Resources,TOPLINK ENVELOPES LTD,16/02/2023,570.00
Bath and North East Somerset Council,11035471,DB1,Agency Staff,P28,Adult Services & Council House Building,MAYFAIR STAFFING LTD,16/02/2023,575.20
Bath and North East Somerset Council,81185742,KE2,Payment to Parents/Students,P29,"Children & Young People, Communities & Culture",REDACTED,16/02/2023,576.34
Bath and North East Somerset Council,81184878,LL3,Supported Living,P28,Adult Services & Council House Building,THE AMBER FOUNDATION,16/02/2023,608.00
Bath and North East Somerset Council,11035430,LD1,Protective & Safety Clothing & PPE,P05,Neighbourhood Services,ARDEN WINCH,16/02/2023,609.40
Bath and North East Somerset Council,11035415,DB1,Agency Staff,P28,Adult Services & Council House Building,MAYFAIR STAFFING LTD,16/02/2023,632.05
Bath and North East Somerset Council,11035455,DB1,Agency Staff,P28,Adult Services & Council House Building,MAYFAIR STAFFING LTD,16/02/2023,632.72
Bath and North East Somerset Council,11035469,DB1,Agency Staff,P28,Adult Services & Council House Building,MAYFAIR STAFFING LTD,16/02/2023,632.72
Bath and North East Somerset Council,11035470,DB1,Agency Staff,P28,Adult Services & Council House Building,MAYFAIR STAFFING LTD,16/02/2023,632.72
Bath and North East Somerset Council,11035487,DB1,Agency Staff,P28,Adult Services & Council House Building,MAYFAIR STAFFING LTD,16/02/2023,632.72
Bath and North East Somerset Council,11035489,DB1,Agency Staff,P28,Adult Services & Council House Building,MAYFAIR STAFFING LTD,16/02/2023,632.72
Bath and North East Somerset Council,11035492,DB1,Agency Staff,P28,Adult Services & Council House Building,MAYFAIR STAFFING LTD,16/02/2023,632.72
Bath and North East Somerset Council,11035493,DB1,Agency Staff,P28,Adult Services & Council House Building,MAYFAIR STAFFING LTD,16/02/2023,632.72
Bath and North East Somerset Council,11035494,DB1,Agency Staff,P28,Adult Services & Council House Building,MAYFAIR STAFFING LTD,16/02/2023,632.72
Bath and North East Somerset Council,11035419,DB1,Agency Staff,P28,Adult Services & Council House Building,MAYFAIR STAFFING LTD,16/02/2023,636.98
Bath and North East Somerset Council,11035520,DB1,Agency Staff,P28,Adult Services & Council House Building,MAYFAIR STAFFING LTD,16/02/2023,652.63
Bath and North East Somerset Council,11035417,DB1,Agency Staff,P28,Adult Services & Council House Building,MAYFAIR STAFFING LTD,16/02/2023,661.48
Bath and North East Somerset Council,11035408,DB1,Agency Staff,P28,Adult Services & Council House Building,MAYFAIR STAFFING LTD,16/02/2023,679.44
Bath and North East Somerset Council,11035418,DB1,Agency Staff,P28,Adult Services & Council House Building,MAYFAIR STAFFING LTD,16/02/2023,690.24
Bath and North East Somerset Council,11035516,DB1,Agency Staff,P28,Adult Services & Council House Building,MAYFAIR STAFFING LTD,16/02/2023,690.24
Bath and North East Somerset Council,11035517,DB1,Agency Staff,P28,Adult Services & Council House Building,MAYFAIR STAFFING LTD,16/02/2023,690.24
Bath and North East Somerset Council,81184868,LM8,Home Care,P28,Adult Services & Council House Building,CARE SOUTH,16/02/2023,700.00
Bath and North East Somerset Council,81184868,LM8,Home Care,P28,Adult Services & Council House Building,CARE SOUTH,16/02/2023,700.00
Bath and North East Somerset Council,81184868,LM8,Home Care,P28,Adult Services & Council House Building,CARE SOUTH,16/02/2023,700.00
Bath and North East Somerset Council,11035550,HA3,Planned Maintenance,P04,Leader,WPL (SAFETY) LTD,16/02/2023,700.00
Bath and North East Somerset Council,81184866,LM9,Day Care,P28,Adult Services & Council House Building,UNITED RESPONSE,16/02/2023,713.76
Bath and North East Somerset Council,81184866,LM9,Day Care,P28,Adult Services & Council House Building,UNITED RESPONSE,16/02/2023,713.76
Bath and North East Somerset Council,81184871,LM8,Home Care,P28,Adult Services & Council House Building,BLUEBIRD CARE (BATH),16/02/2023,714.00
Bath and North East Somerset Council,81184871,LM8,Home Care,P28,Adult Services & Council House Building,BLUEBIRD CARE (BATH),16/02/2023,728.88
Bath and North East Somerset Council,11035409,DB1,Agency Staff,P28,Adult Services & Council House Building,MAYFAIR STAFFING LTD,16/02/2023,747.76
Bath and North East Somerset Council,11035449,DB1,Agency Staff,P28,Adult Services & Council House Building,MAYFAIR STAFFING LTD,16/02/2023,747.76
Bath and North East Somerset Council,11035467,DB1,Agency Staff,P28,Adult Services & Council House Building,MAYFAIR STAFFING LTD,16/02/2023,747.76
Bath and North East Somerset Council,11035376,HP1,Rent Payable,P28,Adult Services & Council House Building,AEQUUS DEVELOPMENTS LTD,16/02/2023,795.00
Bath and North East Somerset Council,81184868,LM8,Home Care,P28,Adult Services & Council House Building,CARE SOUTH,16/02/2023,798.56
Bath and North East Somerset Council,11035267,HE2,General Maintenance Recharged,P28,Adult Services & Council House Building,MANNINGS FACILITIES MANAGEMENT LTD,16/02/2023,801.72
Bath and North East Somerset Council,11035416,DB1,Agency Staff,P28,Adult Services & Council House Building,MAYFAIR STAFFING LTD,16/02/2023,805.28
Bath and North East Somerset Council,81185714,PG1,Rent Allowances,P26,Economic Development & Resources,CURO,16/02/2023,34199.37
Bath and North East Somerset Council,81185715,PG1,Rent Allowances,P26,Economic Development & Resources,CURO,16/02/2023,1011845.18
Bath and North East Somerset Council,11035466,LA1,Equipment Purchase,P28,Adult Services & Council House Building,RIGHT AT YOUR FEET FLOORING LTD,16/02/2023,813.04
Bath and North East Somerset Council,81181039,PA4,Payments to Government Departments,Z99,Outside Revenue Accounts,DCLG,16/02/2023,3167454.00
Bath and North East Somerset Council,81185510,PG1,Rent Allowances,P26,Economic Development & Resources,DEVELOPING HEALTH AND INDEPENDEN,16/02/2023,734.22
Bath and North East Somerset Council,81185506,PG1,Rent Allowances,P26,Economic Development & Resources,DIMENSIONS (UK) LTD,16/02/2023,910.50
Bath and North East Somerset Council,81184871,LM8,Home Care,P28,Adult Services & Council House Building,BLUEBIRD CARE (BATH),16/02/2023,904.40
Bath and North East Somerset Council,81184871,LM8,Home Care,P28,Adult Services & Council House Building,BLUEBIRD CARE (BATH),16/02/2023,910.35
Bath and North East Somerset Council,81185738,KE2,Payment to Parents/Students,P29,"Children & Young People, Communities & Culture",REDACTED,16/02/2023,551.00
Bath and North East Somerset Council,81184893,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,16/02/2023,2948.11
Bath and North East Somerset Council,81185752,KE2,Payment to Parents/Students,P29,"Children & Young People, Communities & Culture",REDACTED,16/02/2023,528.00
Bath and North East Somerset Council,81184872,LM8,Home Care,P28,Adult Services & Council House Building,EMPATHY CARE LTD,16/02/2023,10390.59
Bath and North East Somerset Council,81184871,LM8,Home Care,P28,Adult Services & Council House Building,BLUEBIRD CARE (BATH),16/02/2023,1071.00
Bath and North East Somerset Council,81184887,LM9,Day Care,P28,Adult Services & Council House Building,FIRST THOUGHT CARE SERVICES,16/02/2023,2187.50
Bath and North East Somerset Council,81184887,LM9,Day Care,P28,Adult Services & Council House Building,FIRST THOUGHT CARE SERVICES,16/02/2023,2187.50
Bath and North East Somerset Council,81184887,LM9,Day Care,P28,Adult Services & Council House Building,FIRST THOUGHT CARE SERVICES,16/02/2023,2187.50
Bath and North East Somerset Council,81184887,LM9,Day Care,P28,Adult Services & Council House Building,FIRST THOUGHT CARE SERVICES,16/02/2023,2187.50
Bath and North East Somerset Council,81184887,LL3,Supported Living,P28,Adult Services & Council House Building,FIRST THOUGHT CARE SERVICES,16/02/2023,4900.00
Bath and North East Somerset Council,81184887,LL3,Supported Living,P28,Adult Services & Council House Building,FIRST THOUGHT CARE SERVICES,16/02/2023,4900.00
Bath and North East Somerset Council,81184887,LL3,Supported Living,P28,Adult Services & Council House Building,FIRST THOUGHT CARE SERVICES,16/02/2023,4900.00
Bath and North East Somerset Council,81184887,LL3,Supported Living,P28,Adult Services & Council House Building,FIRST THOUGHT CARE SERVICES,16/02/2023,4900.00
Bath and North East Somerset Council,81184887,LM9,Day Care,P28,Adult Services & Council House Building,FIRST THOUGHT CARE SERVICES,16/02/2023,5157.50
Bath and North East Somerset Council,81184887,LM9,Day Care,P28,Adult Services & Council House Building,FIRST THOUGHT CARE SERVICES,16/02/2023,5157.50
Bath and North East Somerset Council,81184887,LM9,Day Care,P28,Adult Services & Council House Building,FIRST THOUGHT CARE SERVICES,16/02/2023,5157.50
Bath and North East Somerset Council,81184887,LM9,Day Care,P28,Adult Services & Council House Building,FIRST THOUGHT CARE SERVICES,16/02/2023,5157.50
Bath and North East Somerset Council,81184871,LM8,Home Care,P28,Adult Services & Council House Building,BLUEBIRD CARE (BATH),16/02/2023,1115.76
Bath and North East Somerset Council,81185719,KE2,Payment to Parents/Students,P29,"Children & Young People, Communities & Culture",REDACTED,16/02/2023,506.67
Bath and North East Somerset Council,81184871,LM8,Home Care,P28,Adult Services & Council House Building,BLUEBIRD CARE (BATH),16/02/2023,1166.20
Bath and North East Somerset Council,81184890,LM8,Home Care,P28,Adult Services & Council House Building,GRACE 247 CARE,16/02/2023,1155.06
Bath and North East Somerset Council,11035465,DB1,Agency Staff,P28,Adult Services & Council House Building,MAYFAIR STAFFING LTD,16/02/2023,1231.49
Bath and North East Somerset Council,81184889,LM9,Day Care,P28,Adult Services & Council House Building,HAZELCARE LIMITED,16/02/2023,660.00
Bath and North East Somerset Council,81184889,LM9,Day Care,P28,Adult Services & Council House Building,HAZELCARE LIMITED,16/02/2023,700.00
Bath and North East Somerset Council,81184889,LM9,Day Care,P28,Adult Services & Council House Building,HAZELCARE LIMITED,16/02/2023,882.00
Bath and North East Somerset Council,81184889,LM9,Day Care,P28,Adult Services & Council House Building,HAZELCARE LIMITED,16/02/2023,882.00
Bath and North East Somerset Council,81184889,LM9,Day Care,P28,Adult Services & Council House Building,HAZELCARE LIMITED,16/02/2023,1521.60
Bath and North East Somerset Council,81184889,LL3,Supported Living,P28,Adult Services & Council House Building,HAZELCARE LIMITED,16/02/2023,1708.00
Bath and North East Somerset Council,81184889,LL3,Supported Living,P28,Adult Services & Council House Building,HAZELCARE LIMITED,16/02/2023,1708.00
Bath and North East Somerset Council,81184889,LM9,Day Care,P28,Adult Services & Council House Building,HAZELCARE LIMITED,16/02/2023,1836.00
Bath and North East Somerset Council,81184889,LM9,Day Care,P28,Adult Services & Council House Building,HAZELCARE LIMITED,16/02/2023,1876.00
Bath and North East Somerset Council,11035536,3F7,PCB External Fees,P23,"Housing, Planning & Economic Development",WESSEX SITE INSPECTION LTD,16/02/2023,1280.00
Bath and North East Somerset Council,81184889,LM9,Day Care,P28,Adult Services & Council House Building,HAZELCARE LIMITED,16/02/2023,2214.00
Bath and North East Somerset Council,81184889,LM9,Day Care,P28,Adult Services & Council House Building,HAZELCARE LIMITED,16/02/2023,2214.00
Bath and North East Somerset Council,81184889,LM9,Day Care,P28,Adult Services & Council House Building,HAZELCARE LIMITED,16/02/2023,3550.40
Bath and North East Somerset Council,81184889,LL3,Supported Living,P28,Adult Services & Council House Building,HAZELCARE LIMITED,16/02/2023,5780.00
Bath and North East Somerset Council,11035347,HE1,General Maintenance,P26,Economic Development & Resources,RS SECURITY LTD,16/02/2023,1296.00
Bath and North East Somerset Council,11035503,HN1,Electricity,P25,Transport,TOTAL GAS & POWER,16/02/2023,1309.09
Bath and North East Somerset Council,81184871,LM8,Home Care,P28,Adult Services & Council House Building,BLUEBIRD CARE (BATH),16/02/2023,1332.80
Bath and North East Somerset Council,81185733,KE2,Payment to Parents/Students,P29,"Children & Young People, Communities & Culture",REDACTED,16/02/2023,1476.94
Bath and North East Somerset Council,81185756,KE2,Payment to Parents/Students,P29,"Children & Young People, Communities & Culture",REDACTED,16/02/2023,917.76
Bath and North East Somerset Council,81185740,KE2,Payment to Parents/Students,P29,"Children & Young People, Communities & Culture",REDACTED,16/02/2023,518.40
Bath and North East Somerset Council,81185754,KE2,Payment to Parents/Students,P29,"Children & Young People, Communities & Culture",REDACTED,16/02/2023,501.60
Bath and North East Somerset Council,81185747,KE2,Payment to Parents/Students,P29,"Children & Young People, Communities & Culture",REDACTED,16/02/2023,940.50
Bath and North East Somerset Council,11034598,KE2,Payment to Parents/Students,P29,"Children & Young People, Communities & Culture",REDACTED,16/02/2023,1323.00
Bath and North East Somerset Council,81185504,PG1,Rent Allowances,P26,Economic Development & Resources,REDACTED,16/02/2023,12636.06
Bath and North East Somerset Council,81185744,KE2,Payment to Parents/Students,P29,"Children & Young People, Communities & Culture",REDACTED,16/02/2023,1811.34
Bath and North East Somerset Council,81185723,KE2,Payment to Parents/Students,P29,"Children & Young People, Communities & Culture",REDACTED,16/02/2023,1330.00
Bath and North East Somerset Council,11035348,3F7,PCB External Fees,P24,Community Services,JOHNS ASSOCIATES,16/02/2023,1429.90
Bath and North East Somerset Council,81184888,LL3,Supported Living,P28,Adult Services & Council House Building,LDA CARE LTD,16/02/2023,1199.60
Bath and North East Somerset Council,81184888,LM9,Day Care,P28,Adult Services & Council House Building,LDA CARE LTD,16/02/2023,1514.49
Bath and North East Somerset Council,81184888,LM9,Day Care,P28,Adult Services & Council House Building,LDA CARE LTD,16/02/2023,1514.50
Bath and North East Somerset Council,81184888,LL3,Supported Living,P28,Adult Services & Council House Building,LDA CARE LTD,16/02/2023,2159.40
Bath and North East Somerset Council,11035473,LD1,Protective & Safety Clothing & PPE,P05,Neighbourhood Services,ARDEN WINCH,16/02/2023,1520.00
Bath and North East Somerset Council,81184888,LM9,Day Care,P28,Adult Services & Council House Building,LDA CARE LTD,16/02/2023,7047.65
Bath and North East Somerset Council,81184891,LM8,Home Care,P28,Adult Services & Council House Building,LIGHTHOUSE PROFESSIONAL CARE LTD,16/02/2023,332.64
Bath and North East Somerset Council,81184891,LM8,Home Care,P28,Adult Services & Council House Building,LIGHTHOUSE PROFESSIONAL CARE LTD,16/02/2023,332.64
Bath and North East Somerset Council,81184891,LM8,Home Care,P28,Adult Services & Council House Building,LIGHTHOUSE PROFESSIONAL CARE LTD,16/02/2023,427.70
Bath and North East Somerset Council,81184891,LM8,Home Care,P28,Adult Services & Council House Building,LIGHTHOUSE PROFESSIONAL CARE LTD,16/02/2023,798.56
Bath and North East Somerset Council,81184891,LM8,Home Care,P28,Adult Services & Council House Building,LIGHTHOUSE PROFESSIONAL CARE LTD,16/02/2023,1197.84
