Body Name,Transaction Number,Account Code Description,Expenses Type,Service Code,Service Area Categorisation,Supplier Name,Date,Amount
Bath and North East Somerset Council,81219857,LL3,Supported Living,P28,Adult Services & Council House Building,MAPLES COMMUNITY CARE LTD,14/08/2023,482.26
Bath and North East Somerset Council,81219857,LL3,Supported Living,P28,Adult Services & Council House Building,MAPLES COMMUNITY CARE LTD,14/08/2023,526.52
Bath and North East Somerset Council,81219857,LL3,Supported Living,P28,Adult Services & Council House Building,MAPLES COMMUNITY CARE LTD,14/08/2023,870.44
Bath and North East Somerset Council,81219857,LL3,Supported Living,P28,Adult Services & Council House Building,MAPLES COMMUNITY CARE LTD,14/08/2023,870.44
Bath and North East Somerset Council,81219857,LL3,Supported Living,P28,Adult Services & Council House Building,MAPLES COMMUNITY CARE LTD,14/08/2023,992.98
Bath and North East Somerset Council,81219857,LL3,Supported Living,P28,Adult Services & Council House Building,MAPLES COMMUNITY CARE LTD,14/08/2023,1125.3
Bath and North East Somerset Council,11055249,LN5,Data Lines,P26,Economic Development & Resources,THE NETWORKING PEOPLE (TNP) LTD,14/08/2023,1701.25
Bath and North East Somerset Council,81219857,LL3,Supported Living,P28,Adult Services & Council House Building,MAPLES COMMUNITY CARE LTD,14/08/2023,1228.58
Bath and North East Somerset Council,81219857,LL3,Supported Living,P28,Adult Services & Council House Building,MAPLES COMMUNITY CARE LTD,14/08/2023,1324.08
Bath and North East Somerset Council,81219857,LL3,Supported Living,P28,Adult Services & Council House Building,MAPLES COMMUNITY CARE LTD,14/08/2023,10931.34
Bath and North East Somerset Council,81219876,LE2,Statementing Payment to other LEAs/Schools,P29,Children and Young People & Communities,MARSHFIELDS SCHOOL,14/08/2023,1068.75
Bath and North East Somerset Council,81219740,LM3,Residential Care,P28,Adult Services & Council House Building,MARTHA TRUST HEREFORD LTD CORPORATE SP,14/08/2023,3633.1
Bath and North East Somerset Council,11054102,LJ4,Contracts,P25,Transport,HIGHWAY TAXIS & TRAVEL,14/08/2023,1722.3
Bath and North East Somerset Council,81219485,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,766.92
Bath and North East Somerset Council,11054420,LJ4,Contracts,P25,Transport,MIDSOMER NORTON SCHOOLS PARTNERSHIP,14/08/2023,1725.98
Bath and North East Somerset Council,81219454,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,798.56
Bath and North East Somerset Council,81219413,LM1,Volunt Homes Placements Top/Up,P29,Children and Young People & Communities,REDACTED,14/08/2023,520
Bath and North East Somerset Council,81219758,LM6,Nursing Care,P28,Adult Services & Council House Building,MEADOWCARE HOME LTD,14/08/2023,2800
Bath and North East Somerset Council,81219107,LK4,Nursery/Childcare Vouchers,P29,Children and Young People & Communities,REDACTED,14/08/2023,954.24
Bath and North East Somerset Council,81219379,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,1819.86
Bath and North East Somerset Council,81219708,LM3,Residential Care,P28,Adult Services & Council House Building,METHODIST HOMES FOR THE AGED,14/08/2023,81.7
Bath and North East Somerset Council,81219817,LM3,Residential Care,P28,Adult Services & Council House Building,METHODIST HOMES FOR THE AGED,14/08/2023,531.48
Bath and North East Somerset Council,81219817,LM3,Residential Care,P28,Adult Services & Council House Building,METHODIST HOMES FOR THE AGED,14/08/2023,1172.9
Bath and North East Somerset Council,81219817,LM3,Residential Care,P28,Adult Services & Council House Building,METHODIST HOMES FOR THE AGED,14/08/2023,1172.92
Bath and North East Somerset Council,81219817,LM3,Residential Care,P28,Adult Services & Council House Building,METHODIST HOMES FOR THE AGED,14/08/2023,1240.14
Bath and North East Somerset Council,81219708,LM3,Residential Care,P28,Adult Services & Council House Building,METHODIST HOMES FOR THE AGED,14/08/2023,1418.3
Bath and North East Somerset Council,81219817,LM3,Residential Care,P28,Adult Services & Council House Building,METHODIST HOMES FOR THE AGED,14/08/2023,1573.4
Bath and North East Somerset Council,81219708,LM6,Nursing Care,P28,Adult Services & Council House Building,METHODIST HOMES FOR THE AGED,14/08/2023,1600
Bath and North East Somerset Council,81219817,LM3,Residential Care,P28,Adult Services & Council House Building,METHODIST HOMES FOR THE AGED,14/08/2023,2028
Bath and North East Somerset Council,81219817,LM3,Residential Care,P28,Adult Services & Council House Building,METHODIST HOMES FOR THE AGED,14/08/2023,2037.36
Bath and North East Somerset Council,81219817,LM3,Residential Care,P28,Adult Services & Council House Building,METHODIST HOMES FOR THE AGED,14/08/2023,2345.82
Bath and North East Somerset Council,81219817,LM3,Residential Care,P28,Adult Services & Council House Building,METHODIST HOMES FOR THE AGED,14/08/2023,2345.84
Bath and North East Somerset Council,81219817,LM3,Residential Care,P28,Adult Services & Council House Building,METHODIST HOMES FOR THE AGED,14/08/2023,2345.84
Bath and North East Somerset Council,81219817,LM3,Residential Care,P28,Adult Services & Council House Building,METHODIST HOMES FOR THE AGED,14/08/2023,2805.76
Bath and North East Somerset Council,81219498,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,2344.64
Bath and North East Somerset Council,81219098,LK4,Nursery/Childcare Vouchers,P29,Children and Young People & Communities,MIDFORD ROAD NURSERY,14/08/2023,35315.6
Bath and North East Somerset Council,81219151,LK4,Nursery/Childcare Vouchers,P29,Children and Young People & Communities,MIDSOMER NORTON SCHOOLS PARTNERSHIP,14/08/2023,10750.95
Bath and North East Somerset Council,81219104,LK4,Nursery/Childcare Vouchers,P29,Children and Young People & Communities,MIDSOMER NORTON SCHOOLS PARTNERSHIP RE NORTON HILL PRIMARY SCHOOL,14/08/2023,19621.56
Bath and North East Somerset Council,81219732,LM3,Residential Care,P28,Adult Services & Council House Building,MILESTONE TRUST,14/08/2023,1392.1
Bath and North East Somerset Council,81219732,LM3,Residential Care,P28,Adult Services & Council House Building,MILESTONE TRUST,14/08/2023,1392.12
Bath and North East Somerset Council,81219732,LM3,Residential Care,P28,Adult Services & Council House Building,MILESTONE TRUST,14/08/2023,1393.86
Bath and North East Somerset Council,81219732,LM3,Residential Care,P28,Adult Services & Council House Building,MILESTONE TRUST,14/08/2023,1393.86
Bath and North East Somerset Council,81219868,LM9,Day Care,P28,Adult Services & Council House Building,MILESTONES TRUST,14/08/2023,111.05
Bath and North East Somerset Council,81219868,LM9,Day Care,P28,Adult Services & Council House Building,MILESTONES TRUST,14/08/2023,111.05
Bath and North East Somerset Council,81219294,LL3,Supported Living,P28,Adult Services & Council House Building,MILESTONES TRUST,14/08/2023,144.4
Bath and North East Somerset Council,81219294,LM3,Residential Care,P28,Adult Services & Council House Building,MILESTONES TRUST,14/08/2023,638.38
Bath and North East Somerset Council,81219868,LL3,Supported Living,P28,Adult Services & Council House Building,MILESTONES TRUST,14/08/2023,758.1
Bath and North East Somerset Council,81219868,LL3,Supported Living,P28,Adult Services & Council House Building,MILESTONES TRUST,14/08/2023,758.12
Bath and North East Somerset Council,81219756,LM6,Nursing Care,P28,Adult Services & Council House Building,MILESTONES TRUST,14/08/2023,817.54
Bath and North East Somerset Council,11054137,LJ4,Contracts,P25,Transport,T WESTLAKE ACCESS TRAVEL,14/08/2023,1837.2
Bath and North East Somerset Council,81219777,LM3,Residential Care,P28,Adult Services & Council House Building,MILESTONES TRUST,14/08/2023,1033.12
Bath and North East Somerset Council,81219777,LM3,Residential Care,P28,Adult Services & Council House Building,MILESTONES TRUST,14/08/2023,1033.12
Bath and North East Somerset Council,81219777,LM3,Residential Care,P28,Adult Services & Council House Building,MILESTONES TRUST,14/08/2023,1055.7
Bath and North East Somerset Council,81219777,LM3,Residential Care,P28,Adult Services & Council House Building,MILESTONES TRUST,14/08/2023,1055.7
Bath and North East Somerset Council,81219756,LM6,Nursing Care,P28,Adult Services & Council House Building,MILESTONES TRUST,14/08/2023,1907.6
Bath and North East Somerset Council,81219777,LM3,Residential Care,P28,Adult Services & Council House Building,MILESTONES TRUST,14/08/2023,2171.46
Bath and North East Somerset Council,81219731,LM3,Residential Care,P28,Adult Services & Council House Building,MILESTONES TRUST,14/08/2023,4073.04
Bath and North East Somerset Council,81219736,LM3,Residential Care,P28,Adult Services & Council House Building,MILESTONES TRUST,14/08/2023,4419.68
Bath and North East Somerset Council,81219731,LM6,Nursing Care,P28,Adult Services & Council House Building,MILESTONES TRUST,14/08/2023,4741.1
Bath and North East Somerset Council,11054901,LJ4,Contracts,P25,Transport,ROMAN CONTRACTS (BATH) LTD,14/08/2023,1862
Bath and North East Somerset Council,11054089,LJ4,Contracts,P25,Transport,ROBERT KOSIN,14/08/2023,1867.8
Bath and North East Somerset Council,11055246,HA2,Servicing,P26,Economic Development & Resources,PROPERTECO LTD,14/08/2023,1876
Bath and North East Somerset Council,81219360,LL8,Individualised Budget,P29,Children and Young People & Communities,REDACTED,14/08/2023,531.28
Bath and North East Somerset Council,11055301,LJ4,Contracts,P25,Transport,WELTON CABS,14/08/2023,1898.68
Bath and North East Somerset Council,81219645,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,1225.28
Bath and North East Somerset Council,81219398,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,600.06
Bath and North East Somerset Council,81219398,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,640.6
Bath and North East Somerset Council,81219567,LL8,Individualised Budget,P29,Children and Young People & Communities,REDACTED,14/08/2023,1267.64
Bath and North East Somerset Council,81219347,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,700
Bath and North East Somerset Council,81219629,LL8,Individualised Budget,P29,Children and Young People & Communities,REDACTED,14/08/2023,513.36
Bath and North East Somerset Council,81219382,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,15832.36
Bath and North East Somerset Council,81219367,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,5010.94
Bath and North East Somerset Council,81219354,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,1487.56
Bath and North East Somerset Council,81219368,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,552.8
Bath and North East Somerset Council,81219580,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,503.62
Bath and North East Somerset Council,81219579,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,777.18
Bath and North East Somerset Council,11054087,LJ4,Contracts,P25,Transport,T WESTLAKE ACCESS TRAVEL,14/08/2023,1928.4
Bath and North East Somerset Council,81219644,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,1144
Bath and North East Somerset Council,11054144,LJ4,Contracts,P25,Transport,BATH TRANSFERS & TOURS LIMITED,14/08/2023,1937.32
Bath and North East Somerset Council,81219152,LK4,Nursery/Childcare Vouchers,P29,Children and Young People & Communities,MNSP RE SHOSCOMBE PRIMARY,14/08/2023,3661.65
Bath and North East Somerset Council,81219833,LM3,Residential Care,P28,Adult Services & Council House Building,MOSTYN LODGE KEYNSHAM LTD,14/08/2023,895.64
Bath and North East Somerset Council,81219833,LM3,Residential Care,P28,Adult Services & Council House Building,MOSTYN LODGE KEYNSHAM LTD,14/08/2023,895.64
Bath and North East Somerset Council,81219833,LM3,Residential Care,P28,Adult Services & Council House Building,MOSTYN LODGE KEYNSHAM LTD,14/08/2023,1573.4
Bath and North East Somerset Council,81219833,LM3,Residential Care,P28,Adult Services & Council House Building,MOSTYN LODGE KEYNSHAM LTD,14/08/2023,1633.4
Bath and North East Somerset Council,81219833,LM3,Residential Care,P28,Adult Services & Council House Building,MOSTYN LODGE KEYNSHAM LTD,14/08/2023,1633.4
Bath and North East Somerset Council,81219833,LM3,Residential Care,P28,Adult Services & Council House Building,MOSTYN LODGE KEYNSHAM LTD,14/08/2023,1900
Bath and North East Somerset Council,81219833,LM3,Residential Care,P28,Adult Services & Council House Building,MOSTYN LODGE KEYNSHAM LTD,14/08/2023,1900
Bath and North East Somerset Council,81219833,LM3,Residential Care,P28,Adult Services & Council House Building,MOSTYN LODGE KEYNSHAM LTD,14/08/2023,2100
Bath and North East Somerset Council,81219882,LE2,Statementing Payment to other LEAs/Schools,P29,Children and Young People & Communities,SILVERWOOD SCHOOL,14/08/2023,1971.08
Bath and North East Somerset Council,81219833,LM3,Residential Care,P28,Adult Services & Council House Building,MOSTYN LODGE KEYNSHAM LTD,14/08/2023,4719.16
Bath and North East Somerset Council,81219522,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,721.4
Bath and North East Somerset Council,81219497,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,1176.94
Bath and North East Somerset Council,11054284,LX1,Educational Activity,P29,Children and Young People & Communities,THE PARTNERSHIP TRUST MOORLANDS INFANT SCHOOL,14/08/2023,2000
Bath and North East Somerset Council,81219670,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,864.66
Bath and North East Somerset Council,81219642,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,1527.76
Bath and North East Somerset Council,81219375,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,728
Bath and North East Somerset Council,81219837,LM3,Residential Care,P28,Adult Services & Council House Building,ST MONICAS GENERAL ACCOUNT,14/08/2023,2000
Bath and North East Somerset Council,81219653,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,6428
Bath and North East Somerset Council,81219600,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,6152.2
Bath and North East Somerset Council,81219405,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,1016.34
Bath and North East Somerset Council,81219436,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,1406.1
Bath and North East Somerset Council,81219395,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,1652
Bath and North East Somerset Council,81219622,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,1156.8
Bath and North East Somerset Council,81219365,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,3057.8
Bath and North East Somerset Council,81219509,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,780
Bath and North East Somerset Council,81219561,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,7732.3
Bath and North East Somerset Council,81219373,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,1440
Bath and North East Somerset Council,11054143,LJ4,Contracts,P25,Transport,BATH TRANSFERS & TOURS LIMITED,14/08/2023,2035.2
Bath and North East Somerset Council,81219421,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,779.34
Bath and North East Somerset Council,81219612,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,2743.98
Bath and North East Somerset Council,81219559,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,7458.04
Bath and North East Somerset Council,81219529,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,1008.76
Bath and North East Somerset Council,81219372,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,720
Bath and North East Somerset Council,81219543,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,3311.7
Bath and North East Somerset Council,81219854,LL3,Supported Living,P28,Adult Services & Council House Building,UNITED RESPONSE,14/08/2023,2075.92
Bath and North East Somerset Council,11054098,LJ4,Contracts,P25,Transport,KEYNSHAM CARS,14/08/2023,2077.6
Bath and North East Somerset Council,81219483,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,648.52
Bath and North East Somerset Council,81219183,LK4,Nursery/Childcare Vouchers,P29,Children and Young People & Communities,REDACTED,14/08/2023,780.29
Bath and North East Somerset Council,11054133,LJ4,Contracts,P25,Transport,BATH TRANSFERS & TOURS LIMITED,14/08/2023,2100
Bath and North East Somerset Council,81219536,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,6263.92
Bath and North East Somerset Council,81219519,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,4679.18
Bath and North East Somerset Council,81219662,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,992.64
Bath and North East Somerset Council,81219548,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,5343
Bath and North East Somerset Council,81219560,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,7447.94
Bath and North East Somerset Council,81219646,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,1290.16
Bath and North East Somerset Council,81219508,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,798.42
Bath and North East Somerset Council,81219594,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,1610.43
Bath and North East Somerset Council,81219374,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,598.92
Bath and North East Somerset Council,81219459,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,817.48
Bath and North East Somerset Council,81219515,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,2360.28
Bath and North East Somerset Council,81219895,LE2,Statementing Payment to other LEAs/Schools,P29,Children and Young People & Communities,BROOKSIDE ACADEMY,14/08/2023,2191.83
Bath and North East Somerset Council,81219100,LK4,Nursery/Childcare Vouchers,P29,Children and Young People & Communities,REDACTED,14/08/2023,730.59
Bath and North East Somerset Council,81219524,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,2489.14
Bath and North East Somerset Council,81219397,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,520
Bath and North East Somerset Council,81219210,LK4,Nursery/Childcare Vouchers,P29,Children and Young People & Communities,REDACTED,14/08/2023,2499.91
Bath and North East Somerset Council,81219346,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,1001.56
Bath and North East Somerset Council,81219621,LL8,Individualised Budget,P29,Children and Young People & Communities,REDACTED,14/08/2023,870.02
Bath and North East Somerset Council,81219207,LK4,Nursery/Childcare Vouchers,P29,Children and Young People & Communities,REDACTED,14/08/2023,1252.44
Bath and North East Somerset Council,81219547,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,749.98
Bath and North East Somerset Council,11054084,LJ4,Contracts,P25,Transport,BATH TRANSFERS & TOURS LIMITED,14/08/2023,2240
Bath and North East Somerset Council,11054161,LJ4,Contracts,P25,Transport,TRAVELBILLITY LTD,14/08/2023,2250
Bath and North East Somerset Council,11054902,LJ4,Contracts,P25,Transport,ROMAN CONTRACTS (BATH) LTD,14/08/2023,2250
Bath and North East Somerset Council,81219169,LK4,Nursery/Childcare Vouchers,P29,Children and Young People & Communities,REDACTED,14/08/2023,1357.65
Bath and North East Somerset Council,81219517,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,800
Bath and North East Somerset Council,81219202,LK4,Nursery/Childcare Vouchers,P29,Children and Young People & Communities,REDACTED,14/08/2023,1113.28
Bath and North East Somerset Council,81219657,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,1044.2
Bath and North East Somerset Council,81219296,LM8,Home Care,P28,Adult Services & Council House Building,REDACTED,14/08/2023,23.76
Bath and North East Somerset Council,81219296,LM8,Home Care,P28,Adult Services & Council House Building,REDACTED,14/08/2023,213.84
Bath and North East Somerset Council,81219296,LM8,Home Care,P28,Adult Services & Council House Building,REDACTED,14/08/2023,285.12
Bath and North East Somerset Council,81219296,LM8,Home Care,P28,Adult Services & Council House Building,REDACTED,14/08/2023,403.92
Bath and North East Somerset Council,81219296,LM8,Home Care,P28,Adult Services & Council House Building,REDACTED,14/08/2023,13376.88
Bath and North East Somerset Council,81219551,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,4824.76
Bath and North East Somerset Council,81219593,LL8,Individualised Budget,P29,Children and Young People & Communities,REDACTED,14/08/2023,954
Bath and North East Somerset Council,81219578,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,1521.6
Bath and North East Somerset Council,81219201,LK4,Nursery/Childcare Vouchers,P29,Children and Young People & Communities,REDACTED,14/08/2023,14403.9
Bath and North East Somerset Council,11055411,LK1,Fees,P26,Economic Development & Resources,JULIAN HOUSE NIGHT SHELTER,14/08/2023,2300
Bath and North East Somerset Council,81219105,LK4,Nursery/Childcare Vouchers,P29,Children and Young People & Communities,REDACTED,14/08/2023,954.24
Bath and North East Somerset Council,81219590,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,1416.74
Bath and North East Somerset Council,81219555,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,804.38
Bath and North East Somerset Council,81219481,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,2575.4
Bath and North East Somerset Council,81219514,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,776.1
Bath and North East Somerset Council,81219406,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,1299.16
Bath and North East Somerset Council,81219544,LL8,Individualised Budget,P29,Children and Young People & Communities,REDACTED,14/08/2023,558.8
Bath and North East Somerset Council,81219846,LM3,Residential Care,P28,Adult Services & Council House Building,INFOCUS CHARITY,14/08/2023,2358.12
Bath and North East Somerset Council,11055248,LN5,Data Lines,P26,Economic Development & Resources,THE NETWORKING PEOPLE (TNP) LTD,14/08/2023,2364.9
Bath and North East Somerset Council,11055249,LN5,Data Lines,P26,Economic Development & Resources,THE NETWORKING PEOPLE (TNP) LTD,14/08/2023,2364.9
Bath and North East Somerset Council,81219741,LM3,Residential Care,P28,Adult Services & Council House Building,REDACTED,14/08/2023,6878.66
Bath and North East Somerset Council,81219843,LM9,Day Care,P28,Adult Services & Council House Building,NAS SERVICES LTD,14/08/2023,1013.66
Bath and North East Somerset Council,81219692,LM3,Residential Care,P28,Adult Services & Council House Building,NAS SERVICES LTD,14/08/2023,4123.74
Bath and North East Somerset Council,81219692,LM3,Residential Care,P28,Adult Services & Council House Building,NAS SERVICES LTD,14/08/2023,5386.72
Bath and North East Somerset Council,81219692,LM3,Residential Care,P28,Adult Services & Council House Building,NAS SERVICES LTD,14/08/2023,5526.98
Bath and North East Somerset Council,81219692,LM3,Residential Care,P28,Adult Services & Council House Building,NAS SERVICES LTD,14/08/2023,6590.5
Bath and North East Somerset Council,81219430,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,1115.04
Bath and North East Somerset Council,81219430,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,1115.06
Bath and North East Somerset Council,81219496,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,1214.1
Bath and North East Somerset Council,81219666,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,14/08/2023,2366.92
Bath and North East Somerset Council,81219737,LM3,Residential Care,P28,Adult Services & Council House Building,OAK BANK RESIDENTIAL HOME LTD,14/08/2023,2014
Bath and North East Somerset Council,81219787,LM3,Residential Care,P28,Adult Services & Council House Building,OAKPRICE LTD,14/08/2023,6356.94
Bath and North East Somerset Council,81219837,LM6,Nursing Care,P28,Adult Services & Council House Building,ST MONICAS GENERAL ACCOUNT,14/08/2023,2400
Bath and North East Somerset Council,81219837,LM6,Nursing Care,P28,Adult Services & Council House Building,ST MONICAS GENERAL ACCOUNT,14/08/2023,2400
Bath and North East Somerset Council,81219747,LM3,Residential Care,P28,Adult Services & Council House Building,OCEAN COMMUNITY SERVICES LTD,14/08/2023,1796.42
Bath and North East Somerset Council,11055179,LK1,Fees,P29,Children and Young People & Communities,ANNIE HO,14/08/2023,2400
Bath and North East Somerset Council,81219747,LM3,Residential Care,P28,Adult Services & Council House Building,OCEAN COMMUNITY SERVICES LTD,14/08/2023,2874.06
Bath and North East Somerset Council,81219747,LM3,Residential Care,P28,Adult Services & Council House Building,OCEAN COMMUNITY SERVICES LTD,14/08/2023,2874.06
Bath and North East Somerset Council,11054900,LJ4,Contracts,P25,Transport,ROMAN CONTRACTS (BATH) LTD,14/08/2023,2408
Bath and North East Somerset Council,81219747,LM3,Residential Care,P28,Adult Services & Council House Building,OCEAN COMMUNITY SERVICES LTD,14/08/2023,4191.62
Bath and North East Somerset Council,81219313,LM6,Nursing Care,P28,Adult Services & Council House Building,OCEAN COMMUNITY SERVICES LTD,14/08/2023,6290.62
Bath and North East Somerset Council,11054142,LJ4,Contracts,P25,Transport,BATH TRANSFERS & TOURS LIMITED,14/08/2023,2436
Bath and North East Somerset Council,81216713,LM1,Volunt Homes Placements Top/Up,P29,Children and Young People & Communities,REDACTED,14/08/2023,1982.92
Bath and North East Somerset Council,81219409,LM1,Volunt Homes Placements Top/Up,P29,Children and Young People & Communities,REDACTED,14/08/2023,1982.92
Bath and North East Somerset Council,81219856,LL3,Supported Living,P28,Adult Services & Council House Building,OPTIONS FOR LIVING LTD,14/08/2023,86.92
Bath and North East Somerset Council,81219856,LL3,Supported Living,P28,Adult Services & Council House Building,OPTIONS FOR LIVING LTD,14/08/2023,86.92
Bath and North East Somerset Council,81219856,LM9,Day Care,P28,Adult Services & Council House Building,OPTIONS FOR LIVING LTD,14/08/2023,86.92
Bath and North East Somerset Council,81219856,LL3,Supported Living,P28,Adult Services & Council House Building,OPTIONS FOR LIVING LTD,14/08/2023,86.92
Bath and North East Somerset Council,81219856,LL3,Supported Living,P28,Adult Services & Council House Building,OPTIONS FOR LIVING LTD,14/08/2023,86.92
Bath and North East Somerset Council,81219856,LM9,Day Care,P28,Adult Services & Council House Building,OPTIONS FOR LIVING LTD,14/08/2023,86.92
Bath and North East Somerset Council,81219856,LL3,Supported Living,P28,Adult Services & Council House Building,OPTIONS FOR LIVING LTD,14/08/2023,86.92
Bath and North East Somerset Council,81219856,LL3,Supported Living,P28,Adult Services & Council House Building,OPTIONS FOR LIVING LTD,14/08/2023,86.92
Bath and North East Somerset Council,11055032,3G1,Grants/Advances,P23,"Housing, Planning & Economic Development",WE CARE & REPAIR LTD,14/08/2023,2458.98
Bath and North East Somerset Council,81219856,LL3,Supported Living,P28,Adult Services & Council House Building,OPTIONS FOR LIVING LTD,14/08/2023,86.92
Bath and North East Somerset Council,81219856,LL3,Supported Living,P28,Adult Services & Council House Building,OPTIONS FOR LIVING LTD,14/08/2023,86.92
Bath and North East Somerset Council,81219856,LM9,Day Care,P28,Adult Services & Council House Building,OPTIONS FOR LIVING LTD,14/08/2023,86.92
Bath and North East Somerset Council,81219856,LM9,Day Care,P28,Adult Services & Council House Building,OPTIONS FOR LIVING LTD,14/08/2023,86.92
Bath and North East Somerset Council,11055201,LJ4,Contracts,P25,Transport,VEEZU LTD,14/08/2023,2473.6
Bath and North East Somerset Council,81219856,LM9,Day Care,P28,Adult Services & Council House Building,OPTIONS FOR LIVING LTD,14/08/2023,130.38
Bath and North East Somerset Council,81219856,LL3,Supported Living,P28,Adult Services & Council House Building,OPTIONS FOR LIVING LTD,14/08/2023,130.38
Bath and North East Somerset Council,81219856,LM9,Day Care,P28,Adult Services & Council House Building,OPTIONS FOR LIVING LTD,14/08/2023,130.38
Bath and North East Somerset Council,81219856,LL3,Supported Living,P28,Adult Services & Council House Building,OPTIONS FOR LIVING LTD,14/08/2023,130.38
Bath and North East Somerset Council,81219856,LM9,Day Care,P28,Adult Services & Council House Building,OPTIONS FOR LIVING LTD,14/08/2023,130.38
