Council Name,Date,TransNo,Amount £ (Excl VAT),Supplier name,Supplier Category,Expense Area,Expense Type,Expense Code,Unclaimed VAT
London Borough of Sutton,28/12/2023,50442958,260.00,REDACTED - PERSONAL DATA,GRANTS & EX GRATIA PAYMENTS,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,28/12/2023,50442958,283.87,REDACTED - PERSONAL DATA,GRANTS & EX GRATIA PAYMENTS,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,28/12/2023,50442961,222.00,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,28/12/2023,50442961,283.87,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,28/12/2023,50442963,222.00,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,28/12/2023,50442963,283.87,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,28/12/2023,50442965,222.00,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,28/12/2023,50442965,283.87,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,28/12/2023,50442966,222.00,REDACTED - PERSONAL DATA,CHILDREN'S SERVICES - FOSTERING & ADOPTION SERVICES,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,28/12/2023,50442966,283.87,REDACTED - PERSONAL DATA,CHILDREN'S SERVICES - FOSTERING & ADOPTION SERVICES,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,04/01/2024,50444117,"1,198.12",REDACTED - PERSONAL DATA,SOCIAL SERVICES DAY CARE,People's Services,Shared Lives (AFP) - Ext Provider,A56120,0
London Borough of Sutton,04/01/2024,50444118,"1,350.60",REDACTED - PERSONAL DATA,GRANTS & EX GRATIA PAYMENTS,People's Services,Shared Lives (AFP) - Ext Provider,A56120,0
London Borough of Sutton,04/01/2024,50444119,"1,350.60",REDACTED - PERSONAL DATA,GRANTS & EX GRATIA PAYMENTS,People's Services,Shared Lives (AFP) - Ext Provider,A56120,0
London Borough of Sutton,04/01/2024,50444120,"1,417.92",REDACTED - PERSONAL DATA,GRANTS & EX GRATIA PAYMENTS,People's Services,Shared Lives (AFP) - Ext Provider,A56120,0
London Borough of Sutton,04/01/2024,50444121,"1,895.24",REDACTED - PERSONAL DATA,SOCIAL SERVICES DAY CARE,People's Services,Shared Lives (AFP) - Ext Provider,A56120,0
London Borough of Sutton,04/01/2024,50444122,"1,198.12",REDACTED - PERSONAL DATA,GRANTS & EX GRATIA PAYMENTS,People's Services,Shared Lives (AFP) - Ext Provider,A56120,0
London Borough of Sutton,04/01/2024,50444123,"1,503.08",REDACTED - PERSONAL DATA,GRANTS & EX GRATIA PAYMENTS,People's Services,Shared Lives (AFP) - Ext Provider,A56120,0
London Borough of Sutton,04/01/2024,50444124,"1,503.08",REDACTED - PERSONAL DATA,GRANTS & EX GRATIA PAYMENTS,People's Services,Shared Lives (AFP) - Ext Provider,A56120,0
London Borough of Sutton,04/01/2024,50444125,"1,350.60",REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Shared Lives (AFP) - Ext Provider,A56120,0
London Borough of Sutton,04/01/2024,50444126,"1,350.60",REDACTED - PERSONAL DATA,GRANTS & EX GRATIA PAYMENTS,People's Services,Shared Lives (AFP) - Ext Provider,A56120,0
London Borough of Sutton,04/01/2024,50444127,"1,350.60",REDACTED - PERSONAL DATA,GRANTS & EX GRATIA PAYMENTS,People's Services,Shared Lives (AFP) - Ext Provider,A56120,0
London Borough of Sutton,04/01/2024,50444128,"1,198.12",REDACTED - PERSONAL DATA,SOCIAL SERVICES - PERSONAL BUDGETS,People's Services,Shared Lives (AFP) - Ext Provider,A56120,0
London Borough of Sutton,04/01/2024,50444129,"1,503.08",REDACTED - PERSONAL DATA,GRANTS & EX GRATIA PAYMENTS,People's Services,Shared Lives (AFP) - Ext Provider,A56120,0
London Borough of Sutton,04/01/2024,50444130,"1,503.08",REDACTED - PERSONAL DATA,GRANTS & EX GRATIA PAYMENTS,People's Services,Shared Lives (AFP) - Ext Provider,A56120,0
London Borough of Sutton,04/01/2024,50444131,"1,503.08",REDACTED - PERSONAL DATA,SOCIAL SERVICES RESIDENTIAL,People's Services,Shared Lives (AFP) - Ext Provider,A56120,0
London Borough of Sutton,04/01/2024,50444132,"1,198.12",REDACTED - PERSONAL DATA,GRANTS & EX GRATIA PAYMENTS,People's Services,Shared Lives (AFP) - Ext Provider,A56120,0
London Borough of Sutton,04/01/2024,50444133,"1,503.08",REDACTED - PERSONAL DATA,GRANTS & EX GRATIA PAYMENTS,People's Services,Shared Lives (AFP) - Ext Provider,A56120,0
London Borough of Sutton,04/01/2024,50444134,"1,350.60",REDACTED - PERSONAL DATA,SOCIAL SERVICES - OTHER,People's Services,Shared Lives (AFP) - Ext Provider,A56120,0
London Borough of Sutton,04/01/2024,50444135,"1,350.60",REDACTED - PERSONAL DATA,SOCIAL SERVICES - OTHER,People's Services,Shared Lives (AFP) - Ext Provider,A56120,0
London Borough of Sutton,04/01/2024,50444136,"1,895.24",REDACTED - PERSONAL DATA,SOCIAL SERVICES DAY CARE,People's Services,Shared Lives (AFP) - Ext Provider,A56120,0
London Borough of Sutton,04/01/2024,50444137,"1,503.08",REDACTED - PERSONAL DATA,SOCIAL SERVICES RESIDENTIAL,People's Services,Shared Lives (AFP) - Ext Provider,A56120,0
London Borough of Sutton,04/01/2024,50444138,"1,350.60",REDACTED - PERSONAL DATA,GRANTS & EX GRATIA PAYMENTS,People's Services,Shared Lives (AFP) - Ext Provider,A56120,0
London Borough of Sutton,04/01/2024,50444139,"1,350.60",REDACTED - PERSONAL DATA,SOCIAL SERVICES - OTHER,People's Services,Shared Lives (AFP) - Ext Provider,A56120,0
London Borough of Sutton,04/01/2024,50444140,"1,350.60",REDACTED - PERSONAL DATA,SOCIAL SERVICES RESIDENTIAL,People's Services,Shared Lives (AFP) - Ext Provider,A56120,0
London Borough of Sutton,04/01/2024,50444141,"1,503.08",REDACTED - PERSONAL DATA,CARE LEAVERS,People's Services,Shared Lives (AFP) - Ext Provider,A56120,0
London Borough of Sutton,04/01/2024,50444349,644.36,REDACTED - PERSONAL DATA,CHILDREN'S SERVICES - FOSTERING & ADOPTION SERVICES,People's Services,Adoptions Allowances,A56015,0
London Borough of Sutton,04/01/2024,50444369,536.60,REDACTED - PERSONAL DATA,UASC SUBS PAYMENTS,People's Services,Specialist Adoption & Permanence (SGO),A56012,0
London Borough of Sutton,04/01/2024,50444422,545.60,REDACTED - PERSONAL DATA,CHILDREN'S SERVICES - FOSTERING & ADOPTION SERVICES,People's Services,Adoptions Allowances,A56015,0
London Borough of Sutton,04/01/2024,50444516,222.00,REDACTED - PERSONAL DATA,FOSTER PARENTS,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,04/01/2024,50444516,283.87,REDACTED - PERSONAL DATA,FOSTER PARENTS,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,04/01/2024,50444517,260.00,REDACTED - PERSONAL DATA,CHILDREN'S SERVICES - FOSTERING & ADOPTION SERVICES,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,04/01/2024,50444517,283.87,REDACTED - PERSONAL DATA,CHILDREN'S SERVICES - FOSTERING & ADOPTION SERVICES,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,04/01/2024,50444518,260.00,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,04/01/2024,50444518,283.87,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,04/01/2024,50444519,222.00,REDACTED - PERSONAL DATA,SUNDRY SUPPLIER - SOCIAL SERVICES,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,04/01/2024,50444519,283.87,REDACTED - PERSONAL DATA,SUNDRY SUPPLIER - SOCIAL SERVICES,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,04/01/2024,50444522,129.54,REDACTED - PERSONAL DATA,SUNDRY SUPPLIER - SOCIAL SERVICES,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,04/01/2024,50444522,222.00,REDACTED - PERSONAL DATA,SUNDRY SUPPLIER - SOCIAL SERVICES,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,04/01/2024,50444522,283.87,REDACTED - PERSONAL DATA,SUNDRY SUPPLIER - SOCIAL SERVICES,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,04/01/2024,50444526,222.00,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,04/01/2024,50444526,283.87,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,04/01/2024,50444527,170.28,REDACTED - PERSONAL DATA,SUNDRY SUPPLIER - SOCIAL SERVICES,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,04/01/2024,50444527,283.87,REDACTED - PERSONAL DATA,SUNDRY SUPPLIER - SOCIAL SERVICES,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,04/01/2024,50444527,182.00,REDACTED - PERSONAL DATA,SUNDRY SUPPLIER - SOCIAL SERVICES,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,04/01/2024,50444529,260.00,REDACTED - PERSONAL DATA,CHILDREN'S SERVICES - FOSTERING & ADOPTION SERVICES,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,04/01/2024,50444529,283.87,REDACTED - PERSONAL DATA,CHILDREN'S SERVICES - FOSTERING & ADOPTION SERVICES,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,04/01/2024,50444535,129.54,REDACTED - PERSONAL DATA,CHILDREN'S SERVICES - FOSTERING & ADOPTION SERVICES,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,04/01/2024,50444535,172.00,REDACTED - PERSONAL DATA,CHILDREN'S SERVICES - FOSTERING & ADOPTION SERVICES,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,04/01/2024,50444535,283.87,REDACTED - PERSONAL DATA,CHILDREN'S SERVICES - FOSTERING & ADOPTION SERVICES,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,04/01/2024,50444537,222.00,REDACTED - PERSONAL DATA,FOSTER PARENTS,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,04/01/2024,50444537,283.87,REDACTED - PERSONAL DATA,FOSTER PARENTS,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,04/01/2024,50444538,222.00,REDACTED - PERSONAL DATA,FOSTER PARENTS,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,04/01/2024,50444538,283.87,REDACTED - PERSONAL DATA,FOSTER PARENTS,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,04/01/2024,50444539,222.00,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,04/01/2024,50444539,283.87,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,04/01/2024,50444543,260.00,REDACTED - PERSONAL DATA,CHILDREN'S SERVICES - FOSTERING & ADOPTION SERVICES,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,04/01/2024,50444543,283.87,REDACTED - PERSONAL DATA,CHILDREN'S SERVICES - FOSTERING & ADOPTION SERVICES,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,04/01/2024,50444546,260.00,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,04/01/2024,50444546,283.87,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,04/01/2024,50444548,222.00,REDACTED - PERSONAL DATA,CHILDREN'S SERVICES - FOSTERING & ADOPTION SERVICES,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,04/01/2024,50444548,283.87,REDACTED - PERSONAL DATA,CHILDREN'S SERVICES - FOSTERING & ADOPTION SERVICES,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,04/01/2024,50444549,283.87,REDACTED - PERSONAL DATA,CHILDREN'S SERVICES - FOSTERING & ADOPTION SERVICES,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,04/01/2024,50444549,260.00,REDACTED - PERSONAL DATA,CHILDREN'S SERVICES - FOSTERING & ADOPTION SERVICES,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,04/01/2024,50444550,222.00,REDACTED - PERSONAL DATA,GRANTS & EX GRATIA PAYMENTS,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,04/01/2024,50444550,283.87,REDACTED - PERSONAL DATA,GRANTS & EX GRATIA PAYMENTS,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,04/01/2024,50444556,193.00,REDACTED - PERSONAL DATA,FOSTER PARENTS,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,04/01/2024,50444556,283.87,REDACTED - PERSONAL DATA,FOSTER PARENTS,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,04/01/2024,50444556,203.00,REDACTED - PERSONAL DATA,FOSTER PARENTS,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,04/01/2024,50444557,260.00,REDACTED - PERSONAL DATA,GRANTS & EX GRATIA PAYMENTS,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,04/01/2024,50444557,283.87,REDACTED - PERSONAL DATA,GRANTS & EX GRATIA PAYMENTS,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,04/01/2024,50444561,222.00,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,04/01/2024,50444561,283.87,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,04/01/2024,50444563,222.00,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,04/01/2024,50444563,283.87,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,04/01/2024,50444564,222.00,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,04/01/2024,50444564,283.87,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,04/01/2024,50444565,222.00,REDACTED - PERSONAL DATA,CHILDREN'S SERVICES - FOSTERING & ADOPTION SERVICES,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,04/01/2024,50444565,283.87,REDACTED - PERSONAL DATA,CHILDREN'S SERVICES - FOSTERING & ADOPTION SERVICES,People's Services,Fostering Allowances,A56008,0
London Borough of Sutton,05/01/2024,50444683,-186.40,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Direct Payments - Client Contrib,A61017,0
London Borough of Sutton,05/01/2024,50444683,753.24,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Personal Budget - Direct Payment,A61016,0
London Borough of Sutton,05/01/2024,50444685,896.00,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Personal Budget - Direct Payment,A61016,0
London Borough of Sutton,05/01/2024,50444685,-59.96,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Direct Payments - Client Contrib,A61017,0
London Borough of Sutton,05/01/2024,50444688,-90.64,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Direct Payments - Client Contrib,A61017,0
London Borough of Sutton,05/01/2024,50444688,"1,344.00",REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Personal Budget - Direct Payment,A61016,0
London Borough of Sutton,05/01/2024,50444689,-46.92,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Direct Payments - Client Contrib,A61017,0
London Borough of Sutton,05/01/2024,50444689,846.24,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Personal Budget - Direct Payment,A61016,0
London Borough of Sutton,05/01/2024,50444690,896.00,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Personal Budget - Direct Payment,A61016,0
London Borough of Sutton,05/01/2024,50444690,-35.24,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Direct Payments - Client Contrib,A61017,0
London Borough of Sutton,05/01/2024,50444692,-273.80,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Direct Payments - Client Contrib,A61017,0
London Borough of Sutton,05/01/2024,50444692,228.00,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Personal Budget - Direct Payment,A61016,0
London Borough of Sutton,05/01/2024,50444692,"4,256.00",REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Personal Budget - Direct Payment,A61016,0
London Borough of Sutton,05/01/2024,50444693,"4,256.00",REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Personal Budget - Direct Payment,A61016,0
London Borough of Sutton,05/01/2024,50444694,512.00,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Personal Budget - Direct Payment,A61016,0
London Borough of Sutton,05/01/2024,50444696,-79.24,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Direct Payments - Client Contrib,A61017,0
London Borough of Sutton,05/01/2024,50444696,888.00,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Personal Budget - Direct Payment,A61016,0
London Borough of Sutton,05/01/2024,50444696,777.60,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Personal Budget - Direct Payment,A61016,0
London Borough of Sutton,05/01/2024,50444696,"1,280.00",REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Personal Budget - Direct Payment,A61016,0
London Borough of Sutton,05/01/2024,50444697,-56.20,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Direct Payments - Client Contrib,A61017,0
London Borough of Sutton,05/01/2024,50444697,753.60,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Personal Budget - Direct Payment,A61016,0
London Borough of Sutton,05/01/2024,50444697,"1,728.00",REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Personal Budget - Direct Payment,A61016,0
London Borough of Sutton,05/01/2024,50444698,-228.89,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Direct Payments - Client Contrib,A61017,0
London Borough of Sutton,05/01/2024,50444698,322.88,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Personal Budget - Direct Payment,A61016,0
London Borough of Sutton,05/01/2024,50444698,831.60,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Personal Budget - Direct Payment,A61016,0
London Borough of Sutton,05/01/2024,50444698,508.80,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Personal Budget - Direct Payment,A61016,0
London Borough of Sutton,05/01/2024,50444698,576.00,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Personal Budget - Direct Payment,A61016,0
London Borough of Sutton,05/01/2024,50444698,273.92,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Personal Budget - Direct Payment,A61016,0
London Borough of Sutton,05/01/2024,50444699,"1,280.00",REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Personal Budget - Direct Payment,A61016,0
London Borough of Sutton,05/01/2024,50444700,-121.08,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Direct Payments - Client Contrib,A61017,0
London Borough of Sutton,05/01/2024,50444700,"1,200.00",REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Personal Budget - Direct Payment,A61016,0
London Borough of Sutton,05/01/2024,50444701,"2,688.68",REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Personal Budget - Direct Payment,A61016,0
London Borough of Sutton,05/01/2024,50444702,560.00,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Personal Budget - Direct Payment,A61016,0
London Borough of Sutton,05/01/2024,50444704,960.00,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Personal Budget - Direct Payment,A61016,0
London Borough of Sutton,05/01/2024,50444705,"1,024.00",REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Personal Budget - Direct Payment,A61016,0
London Borough of Sutton,05/01/2024,50444705,-127.12,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Direct Payments - Client Contrib,A61017,0
London Borough of Sutton,05/01/2024,50444707,-160.20,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Direct Payments - Client Contrib,A61017,0
London Borough of Sutton,05/01/2024,50444707,787.80,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Personal Budget - Direct Payment,A61016,0
London Borough of Sutton,05/01/2024,50444707,426.36,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Personal Budget - Direct Payment,A61016,0
London Borough of Sutton,05/01/2024,50444708,"1,152.00",REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Personal Budget - Direct Payment,A61016,0
London Borough of Sutton,05/01/2024,50444708,45.68,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Personal Budget - Direct Payment,A61016,0
London Borough of Sutton,05/01/2024,50444709,-82.08,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Direct Payments - Client Contrib,A61017,0
London Borough of Sutton,05/01/2024,50444709,640.00,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Personal Budget - Direct Payment,A61016,0
London Borough of Sutton,05/01/2024,50444710,-192.44,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Direct Payments - Client Contrib,A61017,0
London Borough of Sutton,05/01/2024,50444710,945.24,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Personal Budget - Direct Payment,A61016,0
London Borough of Sutton,05/01/2024,50444710,380.00,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Personal Budget - Direct Payment,A61016,0
London Borough of Sutton,05/01/2024,50444711,999.12,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Personal Budget - Direct Payment,A61016,0
London Borough of Sutton,05/01/2024,50444712,502.16,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Personal Budget - Direct Payment,A61016,0
London Borough of Sutton,05/01/2024,50444713,-387.20,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Direct Payments - Client Contrib,A61017,0
London Borough of Sutton,05/01/2024,50444713,765.80,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Personal Budget - Direct Payment,A61016,0
London Borough of Sutton,05/01/2024,50444713,775.40,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Personal Budget - Direct Payment,A61016,0
London Borough of Sutton,05/01/2024,50444714,-34.60,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Direct Payments - Client Contrib,A61017,0
London Borough of Sutton,05/01/2024,50444714,"2,812.00",REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Personal Budget - Direct Payment,A61016,0
London Borough of Sutton,05/01/2024,50444714,80.00,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Personal Budget - Direct Payment,A61016,0
London Borough of Sutton,05/01/2024,50444716,768.00,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Personal Budget - Direct Payment,A61016,0
London Borough of Sutton,05/01/2024,50444718,"1,792.00",REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Personal Budget - Direct Payment,A61016,0
London Borough of Sutton,05/01/2024,50444719,-93.76,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Direct Payments - Client Contrib,A61017,0
London Borough of Sutton,05/01/2024,50444719,"1,177.60",REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Personal Budget - Direct Payment,A61016,0
London Borough of Sutton,05/01/2024,50444719,132.16,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Personal Budget - Direct Payment,A61016,0
London Borough of Sutton,05/01/2024,50444720,-104.28,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Direct Payments - Client Contrib,A61017,0
London Borough of Sutton,05/01/2024,50444720,933.52,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Personal Budget - Direct Payment,A61016,0
London Borough of Sutton,05/01/2024,50444720,41.52,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Personal Budget - Direct Payment,A61016,0
London Borough of Sutton,05/01/2024,50444721,480.00,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Personal Budget - Direct Payment,A61016,0
London Borough of Sutton,05/01/2024,50444721,288.00,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Personal Budget - Direct Payment,A61016,0
London Borough of Sutton,05/01/2024,50444721,-199.88,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Direct Payments - Client Contrib,A61017,0
London Borough of Sutton,05/01/2024,50444724,848.00,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,People's Services,Personal Budget - Direct Payment,A61016,0
