Council Name,Date,TransNo,Amount £ (Excl VAT),Supplier name,Supplier Category,Expense Area,Expense Type,Expense Code,Unclaimed VAT
London Borough of Sutton,19/02/2024,50462304,"4,474.28",M K Adam,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,16/02/2024,50461367,-702.40,Macintyre,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Client Cont ( Net Paymt ),A56113,0
London Borough of Sutton,16/02/2024,50461367,"4,544.76",Macintyre,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Ext Provider,A56114,0
London Borough of Sutton,16/02/2024,50461314,"7,309.96",Maesteilo Care Homes Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Ext Provider,A56114,0
London Borough of Sutton,06/02/2024,50456677,"1,229.58",MAGDALEN NURSERY,ACADEMIC INSTNS - OTHER,People's Services,Payment - school supplementary grant,A51062,0
London Borough of Sutton,06/02/2024,50456856,"15,717.24",MAGDALEN NURSERY,ACADEMIC INSTNS - OTHER,People's Services,Payment - Nursery Funding,A51056,0
London Borough of Sutton,01/02/2024,50465325,"2,400.00",MAGDALEN NURSERY,ACADEMIC INSTNS - OTHER,People's Services,SEND Inclusion funding,A60038,0
London Borough of Sutton,06/02/2024,50457009,500.00,REDACTED - PERSONAL DATA,GRANTS & EX GRATIA PAYMENTS,Environment Housing and Neighbourhoods,"Grants, Contributions & Donations",A47005,0
London Borough of Sutton,06/02/2024,50455784,"17,055.52",Manor Park Primary Academy,SCHOOL FUNDS,People's Services,Payment - Nursery Funding,A51056,0
London Borough of Sutton,06/02/2024,50455832,"1,393.52",Manor Park Primary Academy,SCHOOL FUNDS,People's Services,Payment - school supplementary grant,A51062,0
London Borough of Sutton,16/02/2024,50462050,"35,887.00",Manor Park Primary Academy,SCHOOL FUNDS,People's Services,FSM Supplementary,A60036,0
London Borough of Sutton,16/02/2024,50461443,"11,295.52",Maples Community Care Limited,SOCIAL SERVICES RESIDENTIAL,People's Services,Interim Placements - Ext Provider,A56102,0
London Borough of Sutton,16/02/2024,20069565,"1,325.00",REDACTED - PERSONAL DATA,GRANTS & EX GRATIA PAYMENTS,Environment Housing and Neighbourhoods,Temporary Protection - Homeless Persons,A62028,0
London Borough of Sutton,31/01/2024,20068199,"183,949.25",Matrix-SCM Ltd,TEMP STAFF & CONSULTANCY,Resources,Agency Staff - Other,A10505,0
London Borough of Sutton,07/02/2024,20068823,"174,901.40",Matrix-SCM Ltd,TEMP STAFF & CONSULTANCY,Resources,Agency Staff - Other,A10505,0
London Borough of Sutton,14/02/2024,20069381,"146,711.99",Matrix-SCM Ltd,TEMP STAFF & CONSULTANCY,Resources,Agency Staff - Other,A10505,0
London Borough of Sutton,21/02/2024,20069880,"149,091.91",Matrix-SCM Ltd,TEMP STAFF & CONSULTANCY,Resources,Agency Staff - Other,A10505,0
London Borough of Sutton,28/02/2024,20070807,"162,054.34",Matrix-SCM Ltd,TEMP STAFF & CONSULTANCY,Resources,Agency Staff - Other,A10505,0
London Borough of Sutton,24/01/2024,20067766,"30,077.00",Mayors Office for Policing & Crime,GRANTS & EX GRATIA PAYMENTS,People's Services,Community Initiatives,A44288,0
London Borough of Sutton,06/02/2024,20068653,"1,780.00",McKeown Fencing Ltd,CONSTRUCTION INDUSTRY,Environment Housing and Neighbourhoods,Payments to Contractors,C14000,0
London Borough of Sutton,06/02/2024,20068654,780.00,McKeown Fencing Ltd,CONSTRUCTION INDUSTRY,Environment Housing and Neighbourhoods,Purchases and Repairs Fixtures & Fittings,A25005,0
London Borough of Sutton,19/02/2024,20069524,"8,400.00",McKeown Fencing Ltd,CONSTRUCTION INDUSTRY,Environment Housing and Neighbourhoods,Payments to Contractors,C14000,0
London Borough of Sutton,30/09/2023,20064487,"12,087.50",Medequip,SOCIAL SERVICES - OTHER,People's Services,Provider Contract Payments,A44290,0
London Borough of Sutton,30/09/2023,20064487,"7,514.00",Medequip,SOCIAL SERVICES - OTHER,People's Services,Other Agencies - Third Party,A57000,0
London Borough of Sutton,30/09/2023,20064487,"3,380.00",Medequip,SOCIAL SERVICES - OTHER,People's Services,Other Agencies - Third Party,A57000,0
London Borough of Sutton,30/09/2023,20064487,270.00,Medequip,SOCIAL SERVICES - OTHER,People's Services,Equipment And Materials Repairs & Maintenance,A40051,0
London Borough of Sutton,30/09/2023,20064487,"13,998.56",Medequip,SOCIAL SERVICES - OTHER,People's Services,Equipment,A61013,0
London Borough of Sutton,30/09/2023,20064487,"2,393.00",Medequip,SOCIAL SERVICES - OTHER,People's Services,Equipment,A61013,0
London Borough of Sutton,30/09/2023,20064487,"1,184.00",Medequip,SOCIAL SERVICES - OTHER,People's Services,Other Agencies - Third Party,A57000,0
London Borough of Sutton,30/09/2023,20064487,98.00,Medequip,SOCIAL SERVICES - OTHER,People's Services,Equipment,A61013,0
London Borough of Sutton,31/10/2023,20064488,"12,087.50",Medequip,SOCIAL SERVICES - OTHER,People's Services,Provider Contract Payments,A44290,0
London Borough of Sutton,31/10/2023,20064488,"7,758.40",Medequip,SOCIAL SERVICES - OTHER,People's Services,Other Agencies - Third Party,A57000,0
London Borough of Sutton,31/10/2023,20064488,"3,385.63",Medequip,SOCIAL SERVICES - OTHER,People's Services,Other Agencies - Third Party,A57000,0
London Borough of Sutton,31/10/2023,20064488,450.00,Medequip,SOCIAL SERVICES - OTHER,People's Services,Equipment And Materials Repairs & Maintenance,A40051,0
London Borough of Sutton,31/10/2023,20064488,"21,661.76",Medequip,SOCIAL SERVICES - OTHER,People's Services,Equipment,A61013,0
London Borough of Sutton,31/10/2023,20064488,"3,008.00",Medequip,SOCIAL SERVICES - OTHER,People's Services,Equipment,A61013,0
London Borough of Sutton,31/10/2023,20064488,"1,354.00",Medequip,SOCIAL SERVICES - OTHER,People's Services,Other Agencies - Third Party,A57000,0
London Borough of Sutton,31/10/2023,20064488,266.00,Medequip,SOCIAL SERVICES - OTHER,People's Services,Equipment,A61013,0
London Borough of Sutton,31/08/2023,20067288,"33,427.60",Medequip,SOCIAL SERVICES - OTHER,People's Services,Equipment,A61013,0
London Borough of Sutton,20/02/2024,50460951,"1,980.00",Mensahedusport Ltd,ENTERTAINMENTS INDUSTRY,Resources,Other Supplies & Services,A44291,0
London Borough of Sutton,29/02/2024,20068264,"1,371.00",REDACTED - PERSONAL DATA,GRANTS & EX GRATIA PAYMENTS,Environment Housing and Neighbourhoods,Temporary Protection - Homeless Persons,A62028,0
London Borough of Sutton,16/02/2024,50461442,"5,400.00",Methodist Homes,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care Short Term,A56026,0
London Borough of Sutton,16/02/2024,50461442,-878.84,Methodist Homes,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - 3rd party top up payment,A56023,0
London Borough of Sutton,16/02/2024,50461531,"1,889.18",Methodist Homes,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Ext Provider,A56114,0
London Borough of Sutton,16/02/2024,50461585,"2,908.20",Methodist Homes,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Ext Provider,A56114,0
London Borough of Sutton,16/02/2024,50461633,"1,571.43",Methodist Homes,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Ext Provider,A56114,0
London Borough of Sutton,16/02/2024,50461672,"2,908.20",Methodist Homes,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Ext Provider,A56114,0
London Borough of Sutton,16/02/2024,50461691,"5,338.44",Methodist Homes,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Ext Provider,A56114,0
London Borough of Sutton,16/02/2024,50461699,"6,150.36",Methodist Homes,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Ext Provider,A56114,0
London Borough of Sutton,16/02/2024,50461706,"3,414.76",Methodist Homes,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Ext Provider,A56114,0
London Borough of Sutton,16/02/2024,50461744,"3,735.36",Methodist Homes,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Ext Provider,A56114,0
London Borough of Sutton,16/02/2024,50461791,"4,400.00",Methodist Homes,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Ext Provider,A56114,0
London Borough of Sutton,16/02/2024,50461835,90.00,Methodist Homes,SOCIAL SERVICES RESIDENTIAL,People's Services,One to One Care,A56108,0
London Borough of Sutton,16/02/2024,50461835,"5,338.44",Methodist Homes,SOCIAL SERVICES RESIDENTIAL,People's Services,Interim Placements - Ext Provider,A56102,0
London Borough of Sutton,11/01/2024,50455570,699.67,Metropolitan Support Trust,SOCIAL SERVICES RESIDENTIAL,People's Services,Day Care Services,A56021,0
London Borough of Sutton,11/01/2024,50455571,699.67,Metropolitan Support Trust,SOCIAL SERVICES RESIDENTIAL,People's Services,Day Care Services,A56021,0
London Borough of Sutton,11/01/2024,50455590,699.67,Metropolitan Support Trust,SOCIAL SERVICES RESIDENTIAL,People's Services,Day Care Services,A56021,0
London Borough of Sutton,11/01/2024,50455592,699.67,Metropolitan Support Trust,SOCIAL SERVICES RESIDENTIAL,People's Services,Day Care Services,A56021,0
London Borough of Sutton,11/01/2024,50455593,699.67,Metropolitan Support Trust,SOCIAL SERVICES RESIDENTIAL,People's Services,Day Care Services,A56021,0
London Borough of Sutton,11/01/2024,50455638,"1,976.58",Metropolitan Support Trust,SOCIAL SERVICES RESIDENTIAL,People's Services,One to One Care,A56108,0
London Borough of Sutton,16/02/2024,50461449,"4,700.00",Metropolitan Support Trust,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Ext Provider,A56114,0
London Borough of Sutton,16/02/2024,50461534,"4,700.00",Metropolitan Support Trust,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Ext Provider,A56114,0
London Borough of Sutton,16/02/2024,50461626,"4,700.00",Metropolitan Support Trust,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Ext Provider,A56114,0
London Borough of Sutton,16/02/2024,50461630,-483.20,Metropolitan Support Trust,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Client Cont ( Net Paymt ),A56113,0
London Borough of Sutton,16/02/2024,50461630,"4,700.00",Metropolitan Support Trust,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Ext Provider,A56114,0
London Borough of Sutton,16/02/2024,50461661,-482.28,Metropolitan Support Trust,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Client Cont ( Net Paymt ),A56113,0
London Borough of Sutton,16/02/2024,50461661,"4,700.00",Metropolitan Support Trust,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Ext Provider,A56114,0
London Borough of Sutton,16/02/2024,50461680,-483.20,Metropolitan Support Trust,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Client Cont ( Net Paymt ),A56113,0
London Borough of Sutton,16/02/2024,50461680,"4,700.00",Metropolitan Support Trust,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Ext Provider,A56114,0
London Borough of Sutton,16/02/2024,50461709,"4,700.00",Metropolitan Support Trust,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Ext Provider,A56114,0
London Borough of Sutton,16/02/2024,50461817,-865.32,Metropolitan Support Trust,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Client Cont ( Net Paymt ),A56113,0
London Borough of Sutton,16/02/2024,50461817,"4,700.00",Metropolitan Support Trust,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Ext Provider,A56114,0
London Borough of Sutton,16/02/2024,50461844,-483.20,Metropolitan Support Trust,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Client Cont ( Net Paymt ),A56113,0
London Borough of Sutton,16/02/2024,50461844,"4,700.00",Metropolitan Support Trust,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Ext Provider,A56114,0
London Borough of Sutton,19/02/2024,50464343,167.28,Micbee Care & Employment Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Home Care Services,A56019,0
London Borough of Sutton,19/02/2024,50464343,"2,633.68",Micbee Care & Employment Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Home Care Services,A56019,0
London Borough of Sutton,19/02/2024,50464344,"1,181.37",Micbee Care & Employment Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Home Care Services,A56019,0
London Borough of Sutton,19/02/2024,50464346,"1,024.24",Micbee Care & Employment Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Home Care Services,A56019,0
London Borough of Sutton,19/02/2024,50464422,878.08,Micbee Care & Employment Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Home Care Services,A56019,0
London Borough of Sutton,19/02/2024,50464423,"1,452.82",Micbee Care & Employment Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Home Care Services,A56019,0
London Borough of Sutton,19/02/2024,50464424,731.64,Micbee Care & Employment Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Home Care Services,A56019,0
London Borough of Sutton,19/02/2024,50464425,"1,766.55",Micbee Care & Employment Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Home Care Services,A56019,0
London Borough of Sutton,19/02/2024,50464426,10.45,Micbee Care & Employment Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Home Care Services,A56019,0
London Borough of Sutton,19/02/2024,50464426,"3,805.20",Micbee Care & Employment Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Home Care Services,A56019,0
London Borough of Sutton,22/02/2024,20070424,"4,000.00",REDACTED - PERSONAL DATA,SUNDRY SUPPLIER - FINANCE,HRA,Grants Given For Capital Purposes,C20004,0
London Borough of Sutton,06/02/2024,20068659,"8,100.00",REDACTED - PERSONAL DATA,SUNDRY SUPPLIER - FINANCE,HRA,Grants Given For Capital Purposes,C20004,0
London Borough of Sutton,30/01/2024,20068719,"-15,778.80",Mitie Technical Facilities Management Ltd,CONSTRUCTION INDUSTRY,Resources,Payments to Contractors,C14000,0
London Borough of Sutton,07/02/2024,20068771,"27,601.58",Mitie Technical Facilities Management Ltd,CONSTRUCTION INDUSTRY,Resources,FM - Planned Maintenance Contract - Mitie,A56097,0
London Borough of Sutton,29/12/2023,20070699,"41,356.00",Mitie Technical Facilities Management Ltd,CONSTRUCTION INDUSTRY,Resources,Payments to Contractors,C14000,0
London Borough of Sutton,30/01/2024,20070700,"200,636.28",Mitie Technical Facilities Management Ltd,CONSTRUCTION INDUSTRY,Resources,Payments to Contractors,C14000,0
London Borough of Sutton,06/02/2024,50456987,500.00,REDACTED - PERSONAL DATA,GRANTS & EX GRATIA PAYMENTS,Environment Housing and Neighbourhoods,"Grants, Contributions & Donations",A47005,0
London Borough of Sutton,14/01/2024,20068350,"3,698.50",MKB Academy Ltd,ENTERTAINMENTS INDUSTRY,Resources,Provider Contract Payments,A44290,0
London Borough of Sutton,20/02/2024,50460952,"2,280.00",MKB Academy Ltd,ENTERTAINMENTS INDUSTRY,Resources,Other Supplies & Services,A44291,0
London Borough of Sutton,16/02/2024,50461374,-878.84,MMCG 2 Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - 3rd party top up payment,A56023,0
London Borough of Sutton,16/02/2024,50461374,"7,258.84",MMCG 2 Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - Ext Provider,A56025,0
London Borough of Sutton,16/02/2024,50461430,-878.84,MMCG 2 Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - 3rd party top up payment,A56023,0
London Borough of Sutton,16/02/2024,50461430,"4,096.12",MMCG 2 Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - Ext Provider,A56025,0
London Borough of Sutton,16/02/2024,50461522,-878.84,MML Finance Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - 3rd party top up payment,A56023,0
London Borough of Sutton,16/02/2024,50461574,-251.10,MML Finance Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - 3rd party top up payment,A56023,0
London Borough of Sutton,16/02/2024,50461574,"1,302.86",MML Finance Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - Ext Provider,A56025,0
London Borough of Sutton,16/02/2024,50461684,"5,800.00",MML Finance Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - Ext Provider,A56025,0
London Borough of Sutton,16/02/2024,50461713,-878.84,MML Finance Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - 3rd party top up payment,A56023,0
London Borough of Sutton,16/02/2024,50461713,"4,386.36",MML Finance Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - Ext Provider,A56025,0
London Borough of Sutton,16/02/2024,50461767,"1,145.92",MML Finance Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - Ext Provider,A56025,0
London Borough of Sutton,16/02/2024,50461767,-94.16,MML Finance Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - 3rd party top up payment,A56023,0
London Borough of Sutton,16/02/2024,50461794,"4,560.00",MML Finance Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - Ext Provider,A56025,0
London Borough of Sutton,16/02/2024,50461794,-443.56,MML Finance Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - 3rd party top up payment,A56023,0
London Borough of Sutton,16/02/2024,50461328,-483.20,Modus Care Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Client Cont ( Net Paymt ),A56113,0
London Borough of Sutton,16/02/2024,50461328,"5,061.96",Modus Care Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Ext Provider,A56114,0
London Borough of Sutton,16/02/2024,50461397,"9,932.00",Modus Care Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Ext Provider,A56114,0
London Borough of Sutton,18/02/2024,50462210,"5,350.00",Modus Care Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,One to One Care,A56108,0
London Borough of Sutton,12/02/2024,20069124,"1,356.96",REDACTED - PERSONAL DATA,CHILDREN'S SERVICES - SEN SERVICES,Environment Housing and Neighbourhoods,Temporary Protection - Homeless Persons,A62028,0
London Borough of Sutton,06/02/2024,50456863,785.35,Monkey Puzzle Day Nurseries Ltd,GRANTS & EX GRATIA PAYMENTS,People's Services,Payment - Nursery Funding,A51056,0
London Borough of Sutton,01/02/2024,50465327,600.00,Monkey Puzzle Day Nurseries Ltd,GRANTS & EX GRATIA PAYMENTS,People's Services,SEND Inclusion funding,A60038,0
London Borough of Sutton,15/02/2024,20069753,"54,404.00",Montagu Evans LLP,LEGAL & PROFESSIONAL SERVICES,Resources,External Fees and Consultants,C20000,0
London Borough of Sutton,15/02/2024,20069754,"395,214.00",Montagu Evans LLP,LEGAL & PROFESSIONAL SERVICES,Resources,External Fees and Consultants,C20000,0
London Borough of Sutton,16/02/2024,50461440,"2,908.20",Montclair,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Ext Provider,A56114,0
London Borough of Sutton,25/01/2024,50458404,"1,420.00",Moonhall College,SCHOOL FUNDS,People's Services,Independent School Fees,A56002,0
London Borough of Sutton,03/01/2024,50460425,"10,047.00",Moonhall College,SCHOOL FUNDS,People's Services,Independent School Fees,A56002,0
London Borough of Sutton,03/01/2024,50460426,"11,712.00",Moonhall College,SCHOOL FUNDS,People's Services,Independent School Fees,A56002,0
London Borough of Sutton,03/01/2024,50460427,"4,833.00",Moonhall College,SCHOOL FUNDS,People's Services,Independent School Fees,A56002,0
London Borough of Sutton,03/01/2024,50460428,"11,387.00",Moonhall College,SCHOOL FUNDS,People's Services,Independent School Fees,A56002,0
London Borough of Sutton,25/01/2024,50458993,"7,860.71",Mosaic Foster Care,CHILDREN'S SERVICES - FOSTERING & ADOPTION SERVICES,People's Services,Foster Parents Support,A44110,0
London Borough of Sutton,13/11/2023,20068336,"3,250.00",Mountfield Services Ltd,CONSTRUCTION INDUSTRY,Environment Housing and Neighbourhoods,Grants Given For Capital Purposes,C20004,0
London Borough of Sutton,31/01/2024,20068402,849.00,MOVR Ltd,TAXI AND COACH HIRE,People's Services,C.C.A Travel & Subsistance,A61010,0
London Borough of Sutton,02/02/2024,50460421,"1,680.00",MOVR Ltd,TAXI AND COACH HIRE,People's Services,Hired Peoples Transport (Adults),A32002,0
London Borough of Sutton,02/02/2024,50460422,880.00,MOVR Ltd,TAXI AND COACH HIRE,People's Services,Hired Peoples Transport (Adults),A32002,0
London Borough of Sutton,29/01/2024,20069561,939.34,REDACTED - PERSONAL DATA,PLS LANDLORDS,Environment Housing and Neighbourhoods,Temporary Protection - Homeless Persons,A62028,0
London Borough of Sutton,05/02/2024,20068481,"1,096.98",REDACTED - PERSONAL DATA,GRANTS & EX GRATIA PAYMENTS,Environment Housing and Neighbourhoods,Temporary Protection - Homeless Persons,A62028,0
London Borough of Sutton,11/02/2024,50459447,"1,718.75",REDACTED - PERSONAL DATA,SUNDRY SUPPLIER - EDUCATION,People's Services,Miscellaneous Expenses,A49000,0
London Borough of Sutton,13/02/2024,20069247,"7,350.00",REDACTED - PERSONAL DATA,SUNDRY SUPPLIER - FINANCE,Environment Housing and Neighbourhoods,Grants Given For Capital Purposes,C20004,0
London Borough of Sutton,02/02/2024,20069836,938.34,REDACTED - PERSONAL DATA,SOCIAL SERVICES - DIRECT PAYMENTS,Environment Housing and Neighbourhoods,Temporary Protection - Homeless Persons,A62028,0
London Borough of Sutton,06/02/2024,50456986,500.00,REDACTED - PERSONAL DATA,GRANTS & EX GRATIA PAYMENTS,Environment Housing and Neighbourhoods,"Grants, Contributions & Donations",A47005,0
London Borough of Sutton,06/02/2024,50456984,500.00,REDACTED - PERSONAL DATA,GRANTS & EX GRATIA PAYMENTS,Environment Housing and Neighbourhoods,"Grants, Contributions & Donations",A47005,0
London Borough of Sutton,14/02/2023,20069306,"2,600.00",REDACTED - PERSONAL DATA,SUNDRY SUPPLIER - HOUSING,Environment Housing and Neighbourhoods,Rent Deposit Scheme,B32179,0
London Borough of Sutton,16/02/2024,50461362,-788.80,REDACTED - PERSONAL DATA,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Client Cont ( Net Paymt ),A56113,0
London Borough of Sutton,16/02/2024,50461362,"2,302.36",REDACTED - PERSONAL DATA,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Ext Provider,A56114,0
London Borough of Sutton,16/02/2024,50461476,"2,185.71",Elmglade Residential Care Home,SOCIAL SERVICES RESIDENTIAL,People's Services,Interim Placements - Ext Provider,A56102,0
London Borough of Sutton,16/02/2024,50461492,"2,908.20",Elmglade Residential Care Home,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Ext Provider,A56114,0
London Borough of Sutton,16/02/2024,50461578,"2,908.20",Elmglade Residential Care Home,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Ext Provider,A56114,0
London Borough of Sutton,16/02/2024,50461612,"2,908.20",Elmglade Residential Care Home,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Ext Provider,A56114,0
London Borough of Sutton,16/02/2024,50461631,"2,908.20",Elmglade Residential Care Home,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Ext Provider,A56114,0
London Borough of Sutton,16/02/2024,50461737,"2,908.20",Elmglade Residential Care Home,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Ext Provider,A56114,0
London Borough of Sutton,16/02/2024,50461793,"2,908.20",Elmglade Residential Care Home,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Ext Provider,A56114,0
London Borough of Sutton,16/02/2024,50461846,"2,905.28",Elmglade Residential Care Home,SOCIAL SERVICES RESIDENTIAL,People's Services,Interim Placements - Ext Provider,A56102,0
London Borough of Sutton,16/02/2024,50461849,"4,714.29",Elmglade Residential Care Home,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Ext Provider,A56114,0
London Borough of Sutton,17/02/2024,20069904,968.00,REDACTED - PERSONAL DATA,GRANTS & EX GRATIA PAYMENTS,Environment Housing and Neighbourhoods,Temporary Protection - Homeless Persons,A62028,0
London Borough of Sutton,09/02/2024,20068009,"1,096.00",REDACTED - PERSONAL DATA,PLS LANDLORDS,Environment Housing and Neighbourhoods,Temporary Protection - Homeless Persons,A62028,0
London Borough of Sutton,29/02/2024,20069712,"1,096.00",REDACTED - PERSONAL DATA,PLS LANDLORDS,Environment Housing and Neighbourhoods,Temporary Protection - Homeless Persons,A62028,0
London Borough of Sutton,31/01/2024,20068216,"8,100.00",REDACTED - PERSONAL DATA,SUNDRY SUPPLIER - FINANCE,HRA,External Fees and Consultants,C20000,0
London Borough of Sutton,07/02/2024,20069023,"3,672.00",REDACTED - PERSONAL DATA,SUNDRY SUPPLIER - HOUSING,Environment Housing and Neighbourhoods,PSL Payments To Landlords,A22031,0
London Borough of Sutton,24/01/2023,20068185,"3,600.00",REDACTED - PERSONAL DATA,SUNDRY SUPPLIER - HOUSING,Environment Housing and Neighbourhoods,PSL Payments To Landlords,A22031,0
London Borough of Sutton,29/01/2024,20068050,968.00,REDACTED - PERSONAL DATA,GRANTS & EX GRATIA PAYMENTS,Environment Housing and Neighbourhoods,Temporary Protection - Homeless Persons,A62028,0
London Borough of Sutton,06/02/2024,50456858,"2,665.87",REDACTED - PERSONAL DATA,GRANTS & EX GRATIA PAYMENTS,People's Services,Payment - Nursery Funding,A51056,0
London Borough of Sutton,06/02/2024,50456985,500.00,REDACTED - PERSONAL DATA,GRANTS & EX GRATIA PAYMENTS,Environment Housing and Neighbourhoods,"Grants, Contributions & Donations",A47005,0
London Borough of Sutton,08/12/2023,20068288,"1,500.00",REDACTED - PERSONAL DATA,TEMP STAFF & CONSULTANCY,People's Services,Consultancy Services,A56007,0
London Borough of Sutton,06/02/2024,50456868,"1,332.94",REDACTED - PERSONAL DATA,GRANTS & EX GRATIA PAYMENTS,People's Services,Payment - Nursery Funding,A51056,0
London Borough of Sutton,06/02/2024,50456702,692.20,REDACTED - PERSONAL DATA,GRANTS & EX GRATIA PAYMENTS,People's Services,Payment - school supplementary grant,A51062,0
London Borough of Sutton,06/02/2024,50456881,"8,848.23",REDACTED - PERSONAL DATA,GRANTS & EX GRATIA PAYMENTS,People's Services,Payment - Nursery Funding,A51056,0
London Borough of Sutton,06/02/2024,50456848,"1,666.17",REDACTED - PERSONAL DATA,GRANTS & EX GRATIA PAYMENTS,People's Services,Payment - Nursery Funding,A51056,0
London Borough of Sutton,07/02/2023,20068762,"3,600.00",REDACTED - PERSONAL DATA,SUNDRY SUPPLIER - HOUSING,Environment Housing and Neighbourhoods,PSL Payments To Landlords,A22031,0
London Borough of Sutton,06/02/2024,50456981,500.00,REDACTED - PERSONAL DATA,GRANTS & EX GRATIA PAYMENTS,Environment Housing and Neighbourhoods,"Grants, Contributions & Donations",A47005,0
London Borough of Sutton,01/02/2024,20068343,"1,100.00",REDACTED - PERSONAL DATA,GRANTS & EX GRATIA PAYMENTS,Environment Housing and Neighbourhoods,Temporary Protection - Homeless Persons,A62028,0
London Borough of Sutton,06/02/2024,50456832,955.15,REDACTED - PERSONAL DATA,CHILDMINDERS START UP GRANT,People's Services,Payment - Nursery Funding,A51056,0
London Borough of Sutton,15/02/2024,50460984,615.00,REDACTED - PERSONAL DATA,CHILDREN'S SERVICES - FOSTERING & ADOPTION SERVICES,People's Services,Approved Lodgings,A61000,0
London Borough of Sutton,07/02/2024,20069022,"2,100.00",REDACTED - PERSONAL DATA,SUNDRY SUPPLIER - HOUSING,Environment Housing and Neighbourhoods,Rent Deposit Scheme,B32179,0
