Body Name,Directorate,Division,Service Area,Expenditure Category,Supplier Name,Pay Date,Amount,Transaction reference,Narrative
St Helens BC,People Services,Non- School,Other Education Functions,Other Hired & Contracting Services,Nonstop Consulting Limited,45933,1200,21068879,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45933,1302,21071647,
St Helens BC,People Services,Non- School,Other Education Functions,Other Hired & Contracting Services,Listen 4 Change,45933,8000,21070788,
St Helens BC,People Services,Non- School,Other Education Functions,Other Hired & Contracting Services,Foundry Community Church,45933,900,21071697,
St Helens BC,People Services,Non- School,Other Education Functions,Purchase of Equipment,James Leckey Design Ltd,45936,2627,21067462,
St Helens BC,People Services,Non- School,Other Education Functions,Purchase of Equipment,James Leckey Design Ltd,45936,470,21067468,
St Helens BC,People Services,Non- School,Other Education Functions,Purchase of Equipment,James Leckey Design Ltd,45936,2744,21067480,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Lyons Travel,45936,1000,21071681,
St Helens BC,People Services,Non- School,Other Education Functions,Purchase of Equipment,Gbuk Ltd,45936,12.5,21067742,
St Helens BC,People Services,Non- School,Other Education Functions,Purchase of Equipment,Gbuk Ltd,45936,678.3,21067742,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Veezu North Ltd T/A Veezu,45937,450,21069710,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Veezu North Ltd T/A Veezu,45937,640,21070143,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Veezu North Ltd T/A Veezu,45937,540,21070290,
St Helens BC,People Services,Non- School,Other Education Functions,PFI Charges,E4l St Helens Pfi Limited,45937,397977.26,21068337,
St Helens BC,People Services,Non- School,Other Education Functions,Agency Supply Staff,Hamptons Resourcing,45937,2142.84,21069375,
St Helens BC,People Services,Non- School,Other Education Functions,Purchase of Equipment,Smirthwaite Ltd,45938,1764.9,21067571,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Birtenshaw Merseyside,45938,997.68,21069062,
St Helens BC,People Services,Non- School,Other Education Functions,Purchase of Equipment,Scanmobility Ltd,45938,4635.73,21067613,
St Helens BC,People Services,Non- School,Other Education Functions,Purchase of Equipment,Gbuk Ltd,45938,540.7,21067720,
St Helens BC,People Services,Non- School,Other Education Functions,Other Hired & Contracting Services,Nonstop Consulting Limited,45939,5280,21069356,
St Helens BC,People Services,Non- School,Other Education Functions,Other Hired & Contracting Services,Nonstop Consulting Limited,45939,5280,21069385,
St Helens BC,People Services,Non- School,Other Education Functions,Staff Training Expenses - Non Payroll,Sarah Martin Consultancy Ltd,45939,1960,21071659,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45939,1880,21071708,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45939,2570,21071710,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45939,970,21071712,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45939,780,21071714,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45939,1100,21071715,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45939,1950,21071716,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45939,985,21071717,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45939,1420,21071740,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45939,2050,21071743,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45939,3700,21071744,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45939,1416,21071746,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45939,1380,21071756,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45939,850,21071779,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45939,2040,21071781,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45939,1520,21071784,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45939,1480,21071785,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45939,2860,21071786,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45939,850,21071787,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45939,1100,21071788,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45939,3660,21071792,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45939,1450,21071798,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45939,1599,21071801,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45939,2350,21071802,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45939,1620,21071803,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45939,1260,21071804,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45939,1630,21071839,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45939,1251,21071844,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45939,1630,21071875,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45939,1431,21071908,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,CJs Travel Ltd,45940,3912.8,21072239,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,CJs Travel Ltd,45940,2941.4,21072247,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,CJs Travel Ltd,45940,4036.6,21072251,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,CJs Travel Ltd,45940,4142.4,21072257,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,CJs Travel Ltd,45940,4031.6,21072263,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,CJs Travel Ltd,45940,3001.6,21072276,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,CJs Travel Ltd,45940,3705.4,21072281,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,CJs Travel Ltd,45940,2603.38,21072333,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,CJs Travel Ltd,45940,4082.2,21072334,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,CJs Travel Ltd,45940,3104,21072341,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,CJs Travel Ltd,45940,3912.4,21072342,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,CJs Travel Ltd,45940,4295.33,21072348,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,CJs Travel Ltd,45940,3705.4,21072350,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,CJs Travel Ltd,45940,4657.6,21072351,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,CJs Travel Ltd,45940,3691.74,21072359,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Brady's Mini Bus Travel Ltd,45940,3764.14,21072306,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Brady's Mini Bus Travel Ltd,45940,3700,21072314,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Brady's Mini Bus Travel Ltd,45940,3941.8,21072320,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Brady's Mini Bus Travel Ltd,45940,3793.6,21072322,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Brady's Mini Bus Travel Ltd,45940,2984.01,21072323,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Brady's Mini Bus Travel Ltd,45940,3821.6,21072326,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Critchleys Taxis,45940,1700,21072439,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Critchleys Taxis,45940,2600,21072443,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Critchleys Taxis,45940,2730,21072444,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Critchleys Taxis,45940,1050,21072481,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Critchleys Taxis,45940,3360,21072528,
St Helens BC,People Services,Non- School,Other Education Functions,Purchase of Equipment,Newlyn Healthcare Specialist Equipment Ltd,45940,1760,21069769,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Ashton Mini Travel Limited,45940,3213,21072420,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Ashton Mini Travel Limited,45940,3990,21072426,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Ashton Mini Travel Limited,45940,519.75,21072432,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Ashton Mini Travel Limited,45940,3633.75,21072441,
St Helens BC,People Services,Non- School,Other Education Functions,Other Hired & Contracting Services,Prospero Recruitment Limited,45940,102.5,21069673,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Lm Travel Limited,45940,3344,21072079,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Lm Travel Limited,45940,3200,21072084,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Lm Travel Limited,45940,3077,21072086,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Lm Travel Limited,45940,3630,21072090,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Lm Travel Limited,45940,4990,21072201,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Lm Travel Limited,45940,4060,21072207,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Lm Travel Limited,45940,3520,21072209,
St Helens BC,People Services,Non- School,Other Education Functions,Other Hired & Contracting Services,Permanent Futures Ltd,45940,1750,21069404,
St Helens BC,People Services,Non- School,Other Education Functions,Other Hired & Contracting Services,Permanent Futures Ltd,45940,1305,21069412,
St Helens BC,People Services,Non- School,Other Education Functions,Other Hired & Contracting Services,Permanent Futures Ltd,45940,900,21069423,
St Helens BC,People Services,Non- School,Other Education Functions,Other Hired & Contracting Services,Permanent Futures Ltd,45940,1750,21069428,
St Helens BC,People Services,Non- School,Other Education Functions,Other Hired & Contracting Services,Permanent Futures Ltd,45940,900,21070925,
St Helens BC,People Services,Non- School,Other Education Functions,Other Hired & Contracting Services,Nonstop Consulting Limited,45940,1320,21070350,
St Helens BC,People Services,Non- School,Other Education Functions,Other Hired & Contracting Services,St Joseph Catholic Multi Academy Trust,45940,8099.7,21069521,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,A & B Taxis,45940,600,21069852,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,C & R Travel,45940,2610,21071968,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,C & R Travel,45940,850,21071970,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,C & R Travel,45940,2850,21071972,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,C & R Travel,45940,1800,21071977,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,C & R Travel,45940,765,21071982,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,C & R Travel,45940,3255,21071983,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,C & R Travel,45940,2500,21072036,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,C & R Travel,45940,3000,21072037,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,C & R Travel,45940,2280,21072048,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,C & R Travel,45940,3420,21072049,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,C & R Travel,45940,2835,21072161,
St Helens BC,People Services,Non- School,Service Strategy - Education,Public Transport - Non Staff,Clarity Travel Limited,45940,6.15,11124694,
St Helens BC,People Services,Non- School,Other Education Functions,Education & Leisure Activities,The Pupil Room Ltd,45940,741.76,21071353,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Critchleys Taxis,45943,1200,21072599,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Critchleys Taxis,45943,1955,21072607,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Critchleys Taxis,45943,1050,21072609,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,St Helens Community Transport,45943,2750,21072815,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,St Helens Community Transport,45943,2125,21072826,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Lm Travel Limited,45943,2553,21072462,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,C & R Travel,45943,720,21072757,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,C & R Travel,45943,2847,21072766,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Veezu North Ltd T/A Veezu,45944,480,21071024,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Veezu North Ltd T/A Veezu,45944,550,21071025,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Veezu North Ltd T/A Veezu,45944,650,21071028,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Veezu North Ltd T/A Veezu,45944,750,21071047,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Veezu North Ltd T/A Veezu,45944,600,21071062,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Veezu North Ltd T/A Veezu,45944,600,21071095,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Veezu North Ltd T/A Veezu,45944,550,21071171,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Veezu North Ltd T/A Veezu,45944,670,21071417,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Veezu North Ltd T/A Veezu,45944,650,21071433,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Veezu North Ltd T/A Veezu,45944,480,21071434,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Veezu North Ltd T/A Veezu,45944,470,21071438,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Veezu North Ltd T/A Veezu,45944,480,21071440,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Veezu North Ltd T/A Veezu,45944,900,21071446,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Veezu North Ltd T/A Veezu,45944,537.9,21071449,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Veezu North Ltd T/A Veezu,45944,800,21071454,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Omega Life Transport Ltd,45944,2185,21072790,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Omega Life Transport Ltd,45944,1610,21072817,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Critchleys Taxis,45945,2880,21073181,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Critchleys Taxis,45945,3800,21073251,
St Helens BC,People Services,Non- School,Other Education Functions,Fixtures & Fittings,Electrical & Combustion (Nw),45945,446,21070475,
St Helens BC,People Services,Non- School,Other Education Functions,Fixtures & Fittings,Electrical & Combustion (Nw),45945,474.22,21070501,
St Helens BC,People Services,Non- School,Other Education Functions,Purchase of Equipment,Smirthwaite Ltd,45945,1926,21070222,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Deafness Resource Centre Limited,45945,2025,21072416,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Ashton Mini Travel Limited,45945,3427.5,21073217,
St Helens BC,People Services,Non- School,Other Education Functions,Other Hired & Contracting Services,Willowbrook Hospice Trading Co,45945,480,21072380,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Alcedo Orange Limited T/A Alcedo Care,45945,658,21070593,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Lyons Travel,45945,750,21073079,
St Helens BC,People Services,Non- School,Other Education Functions,Purchase of Equipment,Newlyn Healthcare Specialist Equipment Ltd,45946,4371,21066564,
St Helens BC,People Services,Non- School,Other Education Functions,Student - Course Fee,Nisai Virtual Academy Limited,45946,2466.34,21070068,
St Helens BC,People Services,Non- School,Other Education Functions,Postages,Pitney Bowes - Pay as you go,45946,4000.72,21073001,
St Helens BC,People Services,Non- School,Other Education Functions,Postages,Pitney Bowes - Pay as you go,45946,13,21073001,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,C & R Travel,45946,2400,21073314,
St Helens BC,People Services,Non- School,Education & Community Services,Subscriptions (non staff),Holex,45946,585,21070034,
St Helens BC,People Services,Non- School,Other Education Functions,Purchase of Equipment,Prism Medical Uk Limited,45947,670.6,21070782,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Critchleys Taxis,45947,3740,21073130,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Critchleys Taxis,45947,600,21073207,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Critchleys Taxis,45947,3995,21073244,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Critchleys Taxis,45947,1200,21073245,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Critchleys Taxis,45947,2280,21073249,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,St Helens Community Transport,45947,2800,21072804,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,St Helens Community Transport,45947,2500,21072812,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,St Helens Community Transport,45947,2500,21072827,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,St Helens Community Transport,45947,2500,21072843,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,St Helens Community Transport,45947,2500,21073236,
St Helens BC,People Services,Non- School,Other Education Functions,Staff Training Expenses - Non Payroll,National Association Of Virtual School Heads,45947,780,21070830,
St Helens BC,People Services,Non- School,Other Education Functions,Other Hired & Contracting Services,Permanent Futures Ltd,45947,900,21070273,
St Helens BC,People Services,Non- School,Other Education Functions,Other Hired & Contracting Services,Permanent Futures Ltd,45947,2175,21070275,
St Helens BC,People Services,Non- School,Other Education Functions,Other Hired & Contracting Services,Permanent Futures Ltd,45947,1305,21070280,
St Helens BC,People Services,Non- School,Other Education Functions,Other Hired & Contracting Services,Permanent Futures Ltd,45947,1200,21072381,
St Helens BC,People Services,Non- School,Other Education Functions,Other Hired & Contracting Services,Nonstop Consulting Limited,45947,2400,21070372,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,A & B Taxis,45947,600,21070608,
St Helens BC,People Services,Non- School,Service Strategy - Education,Public Transport - Non Staff,Clarity Travel Limited,45947,11.2,11127717,
St Helens BC,People Services,Non- School,Service Strategy - Education,Public Transport - Non Staff,Clarity Travel Limited,45947,137,11127717,
St Helens BC,People Services,Non- School,Service Strategy - Education,Public Transport - Non Staff,Clarity Travel Limited,45947,105,11127717,
St Helens BC,People Services,Non- School,Service Strategy - Education,Public Transport - Non Staff,Clarity Travel Limited,45947,16.6,11127717,
St Helens BC,People Services,Non- School,Other Education Functions,"Property Repairs, Maintenance & Alterations (Reactive)",St Helens Moving Solutions Limited,45950,560,21073613,
St Helens BC,People Services,Non- School,Other Education Functions,Staff Training Expenses - Non Payroll,Sarah Martin Consultancy Ltd,45950,1460,21072652,
St Helens BC,People Services,Non- School,Other Education Functions,Other Hired & Contracting Services,REDACT - Personal data,45950,1488.6,21072413,REDACT - Personal data
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,CKL Travel,45950,1250,21073670,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Veezu North Ltd T/A Veezu,45951,600,21071480,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Veezu North Ltd T/A Veezu,45951,600,21071488,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Veezu North Ltd T/A Veezu,45951,550,21071499,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Veezu North Ltd T/A Veezu,45951,650,21071583,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Veezu North Ltd T/A Veezu,45951,480,21071585,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Veezu North Ltd T/A Veezu,45951,480,21071589,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Veezu North Ltd T/A Veezu,45951,680,21071594,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Veezu North Ltd T/A Veezu,45951,550,21071596,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Veezu North Ltd T/A Veezu,45951,537.9,21071629,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Veezu North Ltd T/A Veezu,45951,650,21071631,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Veezu North Ltd T/A Veezu,45951,470,21071639,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Veezu North Ltd T/A Veezu,45951,480,21071644,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Veezu North Ltd T/A Veezu,45951,670,21071655,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Veezu North Ltd T/A Veezu,45951,800,21071675,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Veezu North Ltd T/A Veezu,45951,900,21071679,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Alcedo Orange Limited T/A Alcedo Care,45952,1184.4,21071676,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Elm Tree Community Primary School,45953,4255.63,21071602,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Elm Tree Community Primary School,45953,4255.63,21071620,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45953,2570,21073943,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45953,3700,21073951,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45953,1630,21073959,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45953,1880,21073968,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45953,2050,21073983,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45953,3660,21073985,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45953,1420,21073988,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45953,1590,21073991,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45953,2350,21074001,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45953,1650,21074018,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45953,850,21074021,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45953,1520,21074024,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45953,1390,21074027,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45953,1450,21074035,
St Helens BC,People Services,Non- School,Other Education Functions,"Property Repairs, Maintenance & Alterations (Reactive)",Mx Plumbing & Heating Ltd,45954,3780.1,21073507,
St Helens BC,People Services,Non- School,Other Education Functions,Payments to Private Contractors,Career Connect,45954,31021.89,21071266,
St Helens BC,People Services,Non- School,Other Education Functions,Classroom Materials,Love2shop,45954,-2200,21036008,
St Helens BC,People Services,Non- School,Other Education Functions,Other Hired & Contracting Services,Permanent Futures Ltd,45954,1750,21071213,
St Helens BC,People Services,Non- School,Other Education Functions,Other Hired & Contracting Services,Permanent Futures Ltd,45954,1750,21071215,
St Helens BC,People Services,Non- School,Other Education Functions,Other Hired & Contracting Services,Permanent Futures Ltd,45954,1750,21071216,
St Helens BC,People Services,Non- School,Other Education Functions,Other Hired & Contracting Services,Permanent Futures Ltd,45954,900,21071217,
St Helens BC,People Services,Non- School,Other Education Functions,Other Hired & Contracting Services,Permanent Futures Ltd,45954,1305,21071223,
St Helens BC,People Services,Non- School,Other Education Functions,Other Hired & Contracting Services,Permanent Futures Ltd,45954,1957.5,21071224,
St Helens BC,People Services,Non- School,Other Education Functions,Other Hired & Contracting Services,Permanent Futures Ltd,45954,1200,21072825,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45957,2040,21074481,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45957,1260,21074485,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45957,1100,21074491,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45957,1100,21074493,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45957,1620,21074494,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45957,2860,21074500,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45957,1416,21074502,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45957,1630,21074508,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45957,850,21074512,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45957,985,21074518,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45957,1480,21074521,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45957,970,21074523,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45957,780,21074524,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45957,1950,21074526,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Diamond Travel Minibus Ltd,45957,1380,21074528,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Veezu North Ltd T/A Veezu,45958,480,21072492,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Veezu North Ltd T/A Veezu,45958,760,21073733,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Veezu North Ltd T/A Veezu,45958,550,21073838,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Veezu North Ltd T/A Veezu,45958,520,21073839,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Veezu North Ltd T/A Veezu,45958,480,21073845,
St Helens BC,People Services,Non- School,Other Education Functions,Home to School Transport,Veezu North Ltd T/A Veezu,45958,600,21073858,
