Body Name,Directorate,Division,Service Area,Expenditure Category,Supplier Name,Pay Date,Amount,Transaction reference,Narrative
St Helens BC,People Services,Commissioning & Service Delivery,Commissioning & Business Support,Staff Training Expenses - Non Payroll,Hasca Limited,45996,5560,21076556,
St Helens BC,People Services,Commissioning & Service Delivery,Directorate (Commissioning & Service Delivery),Subscriptions (non staff),Salford City Council,46022,2244,21079943,
St Helens BC,Place Services,Community Safety,Crime Reduction,Other Agencies/Contractors,Pro-Secure (Nw) Ltd,45996,1120,21077100,
St Helens BC,Place Services,Community Safety,Crime Reduction,Other Agencies/Contractors,Pro-Secure (Nw) Ltd,45996,1280,21077100,
St Helens BC,Place Services,Community Safety,Crime Reduction,Other Agencies/Contractors,Pro-Secure (Nw) Ltd,45996,1920,21077100,
St Helens BC,Place Services,Community Safety,Crime Reduction,Other Agencies/Contractors,Pro-Secure (Nw) Ltd,45996,400,21077100,
St Helens BC,Place Services,Community Safety,Crime Reduction,Other Agencies/Contractors,Pro-Secure (Nw) Ltd,45996,640,21077100,
St Helens BC,Place Services,Community Safety,Crime Reduction,Other Agencies/Contractors,Pro-Secure (Nw) Ltd,45996,480,21077100,
St Helens BC,Place Services,Community Safety,Crime Reduction,Other Hired & Contracting Services,J G Eckersall Limited,45996,397.7,21077475,
St Helens BC,Place Services,Community Safety,Crime Reduction,Other Hired & Contracting Services,J G Eckersall Limited,45996,1539,21077475,
St Helens BC,Place Services,Community Safety,Crime Reduction,Other Hired & Contracting Services,J G Eckersall Limited,46003,441.75,21078862,
St Helens BC,Place Services,Community Safety,Crime Reduction,Other Hired & Contracting Services,J G Eckersall Limited,46003,90.2,21078862,
St Helens BC,Place Services,Community Safety,Crime Reduction,Other Hired & Contracting Services,J G Eckersall Limited,46015,342,21080461,
St Helens BC,Place Services,Community Safety,Crime Reduction,Other Hired & Contracting Services,J G Eckersall Limited,46015,116.4,21080461,
St Helens BC,Place Services,Community Safety,Crime Reduction,Other Hired & Contracting Services,J G Eckersall Limited,46022,608.75,21080537,
St Helens BC,Place Services,Community Safety,Crime Reduction,Other Hired & Contracting Services,J G Eckersall Limited,46022,73.5,21080537,
St Helens BC,Place Services,Community Safety,Crime Reduction,Payments to Private Contractors,Chrysalis Centre For Change,45996,14141.5,21077054,
St Helens BC,Place Services,Community Safety,Crime Reduction,Payments to Private Contractors,Listening Ear (Merseyside),46001,15000,21077247,
St Helens BC,Place Services,Community Safety,Crime Reduction,Payments to Private Contractors,Vibe Uk,45996,29278.82,21077050,
St Helens BC,Place Services,Community Safety,Crime Reduction,Purchase of Equipment,Solon Security Ltd,46010,22,21078588,
St Helens BC,Place Services,Community Safety,Crime Reduction,Purchase of Equipment,Solon Security Ltd,46010,52,21078588,
St Helens BC,Place Services,Community Safety,Crime Reduction,Purchase of Equipment,Solon Security Ltd,46010,56,21078588,
St Helens BC,Place Services,Community Safety,Crime Reduction,Purchase of Equipment,Solon Security Ltd,46010,290,21078588,
St Helens BC,Place Services,Community Safety,Crime Reduction,Purchase of Equipment,Solon Security Ltd,46010,270,21078588,
St Helens BC,Place Services,Community Safety,Crime Reduction,Purchase of Equipment,Solon Security Ltd,46010,70,21078588,
St Helens BC,Centralised,Cross Division Services,Cross Division Services,Other supplies & services,Yorkshire Purchasing Org,45999,542.75,22003275,
St Helens BC,Centralised,Cross Division Services,Cross Division Services,Other supplies & services,Yorkshire Purchasing Org,46013,3395.2,22003321,
St Helens BC,Centralised,Cross Division Services,Cross Division Services,Telephones,Virgin Media Payments Limited,46015,670.04,21079403,
St Helens BC,Corporate,Corporate & Democratic Core,Corporate Management,Conference Expenses,Local Government Association,46002,549,21077390,
St Helens BC,Corporate,Corporate & Democratic Core,Democratic Representation & Mgmt,Other Hired & Contracting Services,Michaels Civic Robes,46000,2266.95,21080167,
St Helens BC,Corporate,Corporate & Democratic Core,Democratic Representation & Mgmt,Other Hired & Contracting Services,Pr Chauffeuring Services Ltd,46021,3991,21081531,
St Helens BC,Corporate,Corporate & Democratic Core,Democratic Representation & Mgmt,Promotions and Events,2 Works Tm Limited,45995,22616,21077433,
St Helens BC,Corporate,Corporate & Democratic Core,Democratic Representation & Mgmt,Promotions and Events,2 Works Tm Limited,45995,16025,21077463,
St Helens BC,Corporate,Corporate & Democratic Core,Democratic Representation & Mgmt,Promotions and Events,Kick Audio Visual Limited,46003,1470,21077619,
St Helens BC,Corporate,Corporate & Democratic Core,Democratic Representation & Mgmt,Promotions and Events,Newsquest Media Group,46021,771.88,21079690,
St Helens BC,Corporate,Corporate & Democratic Core,Democratic Representation & Mgmt,Promotions and Events,Pro-Secure (Nw) Ltd,45995,1400,21079736,
St Helens BC,Corporate,Corporate & Democratic Core,Democratic Representation & Mgmt,Promotions and Events,Pro-Secure (Nw) Ltd,46000,1540,21079738,
St Helens BC,Corporate,Corporate & Democratic Core,Democratic Representation & Mgmt,Promotions and Events,Pro-Secure (Nw) Ltd,46000,1632.5,21079739,
St Helens BC,Corporate,Corporate & Democratic Core,Democratic Representation & Mgmt,Stationery,Link Support Services (Uk) Ltd,45996,1350,21076680,
St Helens BC,Corporate,Corporate & Democratic Core,Democratic Representation & Mgmt,Stationery,Thomas Fattorini Ltd,46022,2274.69,21082187,
St Helens BC,Place Services,Cross Division Services,Catering,Catering,Harlech Foodservice Ltd,Various,48144.87,21077437,
St Helens BC,Place Services,Cross Division Services,Catering,Catering,Harlech Foodservice Ltd,Various,49563.67,21078752,
St Helens BC,Place Services,Cross Division Services,Catering,Catering,Harlech Foodservice Ltd,Various,48153.25,21078770,
St Helens BC,Place Services,Cross Division Services,Catering,Catering,Harlech Foodservice Ltd,Various,49070.54,21079684,
St Helens BC,Place Services,Cross Division Services,Catering,Catering,Morris Quality Bakers Limited,Various,2299.71,21077012,
St Helens BC,Place Services,Cross Division Services,Catering,Catering,Morris Quality Bakers Limited,Various,1867.67,21077956,
St Helens BC,Place Services,Cross Division Services,Catering,Catering,Morris Quality Bakers Limited,Various,2528.79,21078716,
St Helens BC,Place Services,Cross Division Services,Catering,Catering,Morris Quality Bakers Limited,Various,2694.05,21080555,
St Helens BC,Place Services,Cross Division Services,Catering,Catering,Ralph Livesey Ltd,Various,11204.32,21077175,
St Helens BC,Place Services,Cross Division Services,Catering,Catering,Ralph Livesey Ltd,Various,9808.01,21078014,
St Helens BC,Place Services,Cross Division Services,Catering,Catering,Ralph Livesey Ltd,Various,9728.19,21078772,
St Helens BC,Place Services,Cross Division Services,Catering,Catering,Ralph Livesey Ltd,Various,9939.65,21079768,
St Helens BC,Place Services,Environmental Initatives,Climate Change,Consultancy Services,Buro Happold Limited,46015,67090,21079534,
St Helens BC,People Services,Generic Services,Generic Services,IT Software Purchase,Access Uk Limited,46002,2382.11,21077427,
St Helens BC,People Services,Generic Services,Generic Services,Payments to Voluntary Organisations,Shap,46007,4125.25,21080826,
St Helens BC,People Services,Generic Services,Generic Services,Payments to Voluntary Organisations,Shap,46008,4125.25,21080827,
St Helens BC,People Services,Generic Services,Generic Services,Payments to Voluntary Organisations,St Helens Citizens Advice Bureau Ltd,46015,4924.37,21078989,
St Helens BC,People Services,Generic Services,Generic Services,Personal Allowance,Capital Health Care T/A Ainsdale Court,45999,60,11144373,
St Helens BC,People Services,Generic Services,Generic Services,Personal Allowance,Griffin Care Homes Limited,45999,102.6,11144365,
St Helens BC,People Services,Generic Services,Generic Services,Personal Allowance,Park Homes (Uk) Ltd,45999,80,11144380,
St Helens BC,People Services,Generic Services,Generic Services,Transport - Client Reimbursement,Veezu North Ltd T/A Veezu,46000,491.9,21077358,
St Helens BC,People Services,Generic Services,Generic Services,Transport - Client Reimbursement,Veezu North Ltd T/A Veezu,46007,491.9,21078285,
St Helens BC,People Services,Generic Services,Generic Services,Transport - Client Reimbursement,Veezu North Ltd T/A Veezu,46014,491.9,21078996,
St Helens BC,People Services,Generic Services,Generic Services,Transport - Client Reimbursement,Veezu North Ltd T/A Veezu,46021,491.9,21080089,
St Helens BC,Place Services,Highways Maintenance,Construction,Payments to Contractors,Bloom Procurement Services Limited,46003,6581.25,21079516,
St Helens BC,Place Services,Highways Maintenance,Routine Maintenance,Agency Supply Staff,Matchtech Group (Uk) Limited,45996,576,21076746,
St Helens BC,Place Services,Highways Maintenance,Routine Maintenance,Agency Supply Staff,Matchtech Group (Uk) Limited,45996,1369.74,21076754,
St Helens BC,Place Services,Highways Maintenance,Routine Maintenance,Agency Supply Staff,Matchtech Group (Uk) Limited,46003,1369.74,21077738,
St Helens BC,Place Services,Highways Maintenance,Routine Maintenance,Agency Supply Staff,Matchtech Group (Uk) Limited,46010,1369.74,21078414,
St Helens BC,Place Services,Highways Maintenance,Routine Maintenance,Agency Supply Staff,Matchtech Group (Uk) Limited,46010,864,21078422,
St Helens BC,Place Services,Highways Maintenance,Routine Maintenance,Agency Supply Staff,Matchtech Group (Uk) Limited,46015,1369.74,21079366,
St Helens BC,Place Services,Highways Maintenance,Routine Maintenance,Agency Supply Staff,Matrix Scm Limited,46015,80.4,11143892,
St Helens BC,Place Services,Highways Maintenance,Routine Maintenance,Agency Supply Staff,Matrix Scm Limited,46015,127.62,11143892,
St Helens BC,Place Services,Highways Maintenance,Routine Maintenance,Agency Supply Staff,Matrix Scm Limited,46015,165.68,11143892,
St Helens BC,Place Services,Highways Maintenance,Routine Maintenance,Consultancy Services,Warrington Borough Council,45995,6986.78,21076541,
St Helens BC,Place Services,Highways Maintenance,Routine Maintenance,Hire of Plant,Speedy Asset Services,46021,575,21080171,
St Helens BC,Place Services,Highways Maintenance,Routine Maintenance,IT Hardware Purchase,Masternaut Uk Limited,45992,420.64,21076383,
St Helens BC,Place Services,Highways Maintenance,Routine Maintenance,IT Hardware Purchase,Masternaut Uk Limited,46022,420.64,21079998,
St Helens BC,Place Services,Highways Maintenance,Routine Maintenance,IT Software Maintenance,Causeway Technologies Limited,46015,10949.1,21080057,
St Helens BC,Place Services,Highways Maintenance,Routine Maintenance,Payments to Private Contractors,George Cox & Sons Limited,45994,8431.16,21076627,
St Helens BC,Place Services,Highways Maintenance,Routine Maintenance,Payments to Private Contractors,Premier Traffic Management Ltd,46002,646.8,21078149,
St Helens BC,Place Services,Highways Maintenance,Routine Maintenance,Stock Materials,Castings Services Limited,46002,129.6,21077472,
St Helens BC,Place Services,Highways Maintenance,Routine Maintenance,Stock Materials,Castings Services Limited,46002,299.4,21077472,
St Helens BC,Place Services,Highways Maintenance,Routine Maintenance,Stock Materials,Castings Services Limited,46002,219.95,21077472,
St Helens BC,Place Services,Highways Maintenance,Routine Maintenance,Stock Materials,Castings Services Limited,46002,140.05,21077472,
St Helens BC,Place Services,Highways Maintenance,Routine Maintenance,Stock Materials,Castings Services Limited,46002,229.15,21077472,
St Helens BC,Place Services,Highways Maintenance,Routine Maintenance,Stock Materials,Castings Services Limited,46002,137.45,21077472,
St Helens BC,Place Services,Highways Maintenance,Routine Maintenance,Stock Materials,Castings Services Limited,46002,722,21077472,
St Helens BC,Place Services,Highways Maintenance,Routine Maintenance,Stock Materials,Cemex Uk Operations Limited,45995,989.88,21076567,
St Helens BC,Place Services,Highways Maintenance,Routine Maintenance,Stock Materials,Cemex Uk Operations Limited,45996,775.26,21076724,
St Helens BC,Place Services,Highways Maintenance,Routine Maintenance,Stock Materials,Cemex Uk Operations Limited,45996,770.88,21076724,
St Helens BC,Place Services,Highways Maintenance,Routine Maintenance,Stock Materials,Cemex Uk Operations Limited,45996,663.57,21076856,
St Helens BC,Place Services,Highways Maintenance,Routine Maintenance,Stock Materials,Cemex Uk Operations Limited,45996,711.75,21077028,
St Helens BC,Place Services,Highways Maintenance,Routine Maintenance,Stock Materials,Cemex Uk Operations Limited,46001,821.25,21077264,
St Helens BC,Place Services,Highways Maintenance,Routine Maintenance,Stock Materials,Cemex Uk Operations Limited,46002,880.38,21077416,
St Helens BC,Place Services,Highways Maintenance,Routine Maintenance,Stock Materials,Cemex Uk Operations Limited,46003,1535.19,21077668,
St Helens BC,Place Services,Highways Maintenance,Routine Maintenance,Stock Materials,Cemex Uk Operations Limited,46003,1653.45,21077864,
St Helens BC,Place Services,Highways Maintenance,Routine Maintenance,Stock Materials,Cemex Uk Operations Limited,46008,665.76,21078157,
St Helens BC,Place Services,Highways Maintenance,Routine Maintenance,Stock Materials,Cemex Uk Operations Limited,46008,768.69,21078157,
St Helens BC,Place Services,Highways Maintenance,Routine Maintenance,Stock Materials,Cemex Uk Operations Limited,46009,711.75,21078274,
St Helens BC,Place Services,Highways Maintenance,Routine Maintenance,Stock Materials,Cemex Uk Operations Limited,46010,497.13,21078421,
St Helens BC,Place Services,Highways Maintenance,Routine Maintenance,Stock Materials,Cemex Uk Operations Limited,46010,884.76,21078529,
St Helens BC,Place Services,Highways Maintenance,Routine Maintenance,Stock Materials,Cemex Uk Operations Limited,46010,1215.45,21078696,
St Helens BC,Place Services,Highways Maintenance,Routine Maintenance,Stock Materials,Cemex Uk Operations Limited,46015,1003.02,21078917,
St Helens BC,Place Services,Highways Maintenance,Routine Maintenance,Stock Materials,Cemex Uk Operations Limited,46015,902.28,21079224,
St Helens BC,Place Services,Highways Maintenance,Routine Maintenance,Stock Materials,Cemex Uk Operations Limited,46015,994.26,21079224,
St Helens BC,Place Services,Highways Maintenance,Routine Maintenance,Stock Materials,Cemex Uk Operations Limited,46015,876,21079496,
St Helens BC,Place Services,Highways Maintenance,Routine Maintenance,Stock Materials,Cemex Uk Operations Limited,46015,661.38,21079623,
St Helens BC,Place Services,Highways Maintenance,Routine Maintenance,Stock Materials,Cemex Uk Operations Limited,46021,722.7,21079573,
St Helens BC,Place Services,Highways Maintenance,Routine Maintenance,Stock Materials,Cemex Uk Operations Limited,46022,770.88,21080140,
St Helens BC,Place Services,Highways Maintenance,Routine Maintenance,Stock Materials,Cemex Uk Operations Limited,46022,777.45,21080140,
St Helens BC,Place Services,Highways Maintenance,Routine Maintenance,Stock Materials,Viatec Limited,46015,3624,21080308,
St Helens BC,Place Services,Highways Maintenance,Routine Maintenance,Vehicles Purchase,Seddons (Plant & Engineers) Ltd,46003,3410.2,21077768,
St Helens BC,Place Services,Highways Maintenance,Routine Maintenance,Vehicles Purchase,Seddons (Plant & Engineers) Ltd,46003,3161.1,21077768,
St Helens BC,Place Services,Highways Maintenance,Routine Maintenance,Waste Contractors Payments,Ubu Environmental Limited,46015,1233.7,21079173,
St Helens BC,Place Services,Highways Maintenance,Routine Maintenance,Waste Contractors Payments,Ubu Environmental Limited,46015,1235,21079565,
St Helens BC,Place Services,Highways Maintenance,Street Lighting,Electricity,E-On Next,45996,6753.62,21077765,
St Helens BC,Place Services,Highways Maintenance,Street Lighting,Payments to Private Contractors,Electricity North West Limited,46002,1141.77,21077430,
St Helens BC,Place Services,Highways Maintenance,Street Lighting,Payments to Private Contractors,Sp Manweb Plc,46013,-27139.49,21022559,
St Helens BC,Place Services,Highways Maintenance,Street Lighting,Payments to Private Contractors,Sp Manweb Plc,46013,546.09,21042278,
St Helens BC,Place Services,Highways Maintenance,Street Lighting,Payments to Private Contractors,Sp Manweb Plc,46013,1817,21058996,
St Helens BC,Place Services,Highways Maintenance,Street Lighting,Payments to Private Contractors,Sp Manweb Plc,46013,546.09,21058998,
St Helens BC,Place Services,Highways Maintenance,Street Lighting,Payments to Private Contractors,Sp Manweb Plc,46013,1339.91,21062931,
St Helens BC,Place Services,Highways Maintenance,Structural Maintenance,Consultancy Services,Clarkson Consultants Ltd,45994,6000,21076358,
St Helens BC,Place Services,Highways Maintenance,Structural Maintenance,Design Fees,Wilde Consulting Engineers,45995,5043.5,21076573,
St Helens BC,Place Services,Highways Maintenance,Structural Maintenance,External Consultants,Aecom Limited,46010,1838.65,21078407,
St Helens BC,Place Services,Highways Maintenance,Structural Maintenance,External Consultants,Mr Peter Dixon,46010,1650,21081821,
St Helens BC,Place Services,Highways Maintenance,Structural Maintenance,External Consultants,Pell Frischmann Consultants Limited,45993,11442.5,21079250,
St Helens BC,Place Services,Highways Maintenance,Structural Maintenance,External Consultants,Stillwater Associates Limited,46008,701.25,21078189,
St Helens BC,Place Services,Highways Maintenance,Structural Maintenance,External Consultants,Wilde Consulting Engineers,46009,1328.88,21078132,
St Helens BC,Place Services,Highways Maintenance,Structural Maintenance,Payments to Contractors,2 Works Tm Limited,46015,3100,21079641,
St Helens BC,Place Services,Highways Maintenance,Structural Maintenance,Payments to Contractors,Aecom Limited,46010,822.5,21078408,
St Helens BC,Place Services,Highways Maintenance,Structural Maintenance,Payments to Contractors,Aecom Limited,46010,10855.35,21078436,
St Helens BC,Place Services,Highways Maintenance,Structural Maintenance,Payments to Contractors,Gaist Solutions Limited,46008,3236,21078116,
St Helens BC,Place Services,Highways Maintenance,Structural Maintenance,Payments to Contractors,Geocon Site Investigations,45995,4255,21076354,
St Helens BC,Place Services,Highways Maintenance,Structural Maintenance,Payments to Contractors,George Cox & Sons Limited,45994,12682.19,21076620,
St Helens BC,Place Services,Highways Maintenance,Structural Maintenance,Payments to Contractors,George Cox & Sons Limited,46001,19580.99,21080431,
St Helens BC,Place Services,Highways Maintenance,Structural Maintenance,Payments to Contractors,Huyton Asphalt Ltd,46020,680408.28,21082723,
St Helens BC,Place Services,Highways Maintenance,Structural Maintenance,Payments to Contractors,J Hopkins (Contractors) Ltd,46015,111721.96,21082725,
St Helens BC,Place Services,Highways Maintenance,Structural Maintenance,Payments to Contractors,J Hopkins (Contractors) Ltd,46015,22595,21082725,
St Helens BC,Place Services,Highways Maintenance,Structural Maintenance,Payments to Contractors,Nationwide Data Collection,46009,4500,21078114,
St Helens BC,Place Services,Highways Maintenance,Structural Maintenance,Payments to Contractors,P P O'Connor Group Ltd,46015,23404.04,21079528,
St Helens BC,Place Services,Highways Maintenance,Structural Maintenance,Payments to Contractors,P P O'Connor Group Ltd,46015,10371.59,21079529,
St Helens BC,Place Services,Highways Maintenance,Structural Maintenance,Payments to Contractors,Road Maintenance Services Ltd,46001,642716.02,21080105,
St Helens BC,Place Services,Highways Maintenance,Structural Maintenance,Payments to Contractors,Wilde Consulting Engineers,46003,881.35,21078394,
St Helens BC,Place Services,Highways Maintenance,Structural Maintenance,Payments to Contractors,Wilde Consulting Engineers,46009,4825.04,21078194,
St Helens BC,Place Services,Highways Maintenance,Structural Maintenance,Payments to Contractors,Wilde Consulting Engineers,46009,759.21,21078226,
St Helens BC,Place Services,Highways Maintenance,Structural Maintenance,Payments to Contractors,Wilde Consulting Engineers,46009,881.54,21078255,
St Helens BC,Place Services,Highways Maintenance,Structural Maintenance,Payments to Contractors,Wilde Consulting Engineers,46022,2705.88,21080083,
St Helens BC,Place Services,Highways Maintenance,Structural Maintenance,Payments to Contractors,Yunex Limited,46015,803.85,21082580,
St Helens BC,Place Services,Highways Maintenance,Structural Maintenance,Payments to Private Contractors,2 Works Tm Limited,45994,1050,21077470,
St Helens BC,Place Services,Highways Maintenance,Structural Maintenance,Payments to Private Contractors,Aecom Limited,46022,11806.97,21080387,
St Helens BC,Place Services,Highways Maintenance,Structural Maintenance,Payments to Private Contractors,Flinders Chase Limited,46010,437.76,21078863,
St Helens BC,Place Services,Highways Maintenance,Structural Maintenance,Payments to Private Contractors,Flinders Chase Limited,46010,1283.5,21078866,
St Helens BC,Place Services,Highways Maintenance,Structural Maintenance,Payments to Private Contractors,George Cox & Sons Limited,46015,2249.14,21079778,
St Helens BC,Place Services,Highways Maintenance,Structural Maintenance,Payments to Private Contractors,Huyton Asphalt Ltd,46020,-17010.21,21082723,
St Helens BC,Place Services,Highways Maintenance,Structural Maintenance,Payments to Private Contractors,J Hopkins (Contractors) Ltd,46015,-2793.05,21082725,
St Helens BC,Place Services,Highways Maintenance,Structural Maintenance,Payments to Private Contractors,Jones Lighting Limited,46002,79759.21,21080595,
St Helens BC,Place Services,Highways Maintenance,Structural Maintenance,Payments to Private Contractors,Network Rail Infrastructure Limited,46022,2757.98,21079992,
St Helens BC,Place Services,Highways Maintenance,Structural Maintenance,Payments to Private Contractors,Network Rail Infrastructure Limited,46022,2040.61,21079997,
St Helens BC,Place Services,Highways Maintenance,Structural Maintenance,Payments to Private Contractors,Network Rail Infrastructure Limited,46022,13637.26,21080010,
St Helens BC,Place Services,Highways Maintenance,Structural Maintenance,Payments to Private Contractors,Network Rail Infrastructure Limited,46022,13374.09,21080016,
St Helens BC,Place Services,Highways Maintenance,Structural Maintenance,Payments to Private Contractors,Tarmac Trading Ltd,46001,17759.13,21079353,
St Helens BC,Place Services,Highways Maintenance,Structural Maintenance,Payments to Private Contractors,Ubique Risk Management Limited,45999,3346.98,21077068,
St Helens BC,Place Services,Highways Maintenance,Structural Maintenance,Surveys,T D Construction Testing Ltd,46015,11059,21079636,
St Helens BC,Place Services,Highways Maintenance,Traffic Management & Road Safety,Consultancy Services,Mott Macdonald Limited,46008,3300,21078088,
St Helens BC,Place Services,Highways Maintenance,Traffic Management & Road Safety,Consultancy Services,Six Ten Highways and Traffic Ltd,46003,1200,21077920,
St Helens BC,Place Services,Highways Maintenance,Traffic Management & Road Safety,Design Fees,Constellia,46002,13441.85,21077563,
St Helens BC,Place Services,Highways Maintenance,Traffic Management & Road Safety,External Consultants,Gaist Solutions Limited,46008,11714,21078116,
St Helens BC,Place Services,Highways Maintenance,Traffic Management & Road Safety,Other Supplies & Services,L & R Roadlines Ltd,46000,2652.52,21080180,
St Helens BC,Place Services,Highways Maintenance,Traffic Management & Road Safety,Other Supplies & Services,L & R Roadlines Ltd,46021,4980.89,21082259,
St Helens BC,Place Services,Highways Maintenance,Traffic Management & Road Safety,Other Supplies & Services,L & R Roadlines Ltd,46021,3712.81,21082341,
St Helens BC,Place Services,Highways Maintenance,Traffic Management & Road Safety,Payments to Contractors,George Cox & Sons Limited,46001,3556.77,21080431,
St Helens BC,Place Services,Highways Maintenance,Traffic Management & Road Safety,Payments to Contractors,Sefton Surfacing Ltd,46015,10000,21079906,
St Helens BC,Place Services,Highways Maintenance,Traffic Management & Road Safety,Payments to Private Contractors,Yunex Limited,46015,2047.09,21082380,
St Helens BC,Place Services,Highways Maintenance,Traffic Management & Road Safety,Payments to Private Contractors,Yunex Limited,46015,4368.96,21082386,
St Helens BC,Place Services,Highways Maintenance,Traffic Management & Road Safety,Payments to Private Contractors,Yunex Limited,46015,12188.95,21082580,
St Helens BC,Place Services,Highways Maintenance,Traffic Management & Road Safety,Promotions and Events,Bikeright! Limited,46007,600,21073479,
St Helens BC,Place Services,Highways Maintenance,Traffic Management & Road Safety,Surveys,Ascerta,46002,1120,21077286,
St Helens BC,Place Services,Highways Maintenance,Winter Maintenance,Hire of Plant,Arnold Plant Hire Limited,46015,2700,21079549,
St Helens BC,Place Services,Housing Services,Supporting People,Supporting People Block Subsidy Contract,REDACT - Commercially Sensitive,46006,5589.09,11122437,Redact - Commercially Sensitive
St Helens BC,Place Services,Housing Services,Supporting People,Supporting People Block Subsidy Contract,REDACT - Commercially Sensitive,46006,15276.12,11122438,Redact - Commercially Sensitive
St Helens BC,Place Services,Housing Services,Supporting People,Supporting People Block Subsidy Contract,REDACT - Commercially Sensitive,46006,38094.47,11122440,Redact - Commercially Sensitive
St Helens BC,Place Services,Housing Services,Supporting People,Supporting People Block Subsidy Contract,REDACT - Commercially Sensitive,46022,42830.09,11146642,Redact - Commercially Sensitive
St Helens BC,Place Services,Housing Services,Supporting People,Supporting People Block Subsidy Contract,REDACT - Commercially Sensitive,46006,27142.64,11122439,Redact - Commercially Sensitive
St Helens BC,Place Services,Housing Services,Supporting People,Supporting People Block Subsidy Contract,REDACT - Commercially Sensitive,46021,15256.82,11146643,Redact - Commercially Sensitive
St Helens BC,Place Services,Housing Services,Supporting People,Supporting People Block Subsidy Contract,REDACT - Commercially Sensitive,46006,18411.17,11122441,Redact - Commercially Sensitive
St Helens BC,Place Services,Housing Services,Supporting People,Supporting People Block Subsidy Contract,REDACT - Commercially Sensitive,46006,11526.6,11122442,Redact - Commercially Sensitive
St Helens BC,Place Services,Housing Services,Homelessness,Accommodation/Housing,Clarity Travel Limited,45996,1707.98,11138955,
St Helens BC,Place Services,Housing Services,Homelessness,Accommodation/Housing,Clarity Travel Limited,45996,0.5,11138955,
St Helens BC,Place Services,Housing Services,Homelessness,Accommodation/Housing,Clarity Travel Limited,45996,1858.97,11138955,
St Helens BC,Place Services,Housing Services,Homelessness,Accommodation/Housing,Clarity Travel Limited,45996,1713.14,11138955,
St Helens BC,Place Services,Housing Services,Homelessness,Accommodation/Housing,Clarity Travel Limited,45996,1255.74,11138955,
St Helens BC,Place Services,Housing Services,Homelessness,Accommodation/Housing,Clarity Travel Limited,45996,1908.22,11138955,
St Helens BC,Place Services,Housing Services,Homelessness,Accommodation/Housing,Clarity Travel Limited,45996,1641.51,11138955,
St Helens BC,Place Services,Housing Services,Homelessness,Payments to Private Contractors,Hope Centre,46022,15000,21080092,
St Helens BC,Place Services,Housing Services,Homelessness,Public Transport - Non Staff,Clarity Travel Limited,45996,11.5,11138955,
St Helens BC,Place Services,Housing Services,Homelessness,Translating & Interpreter Services,Dals,46021,232.58,21080206,
St Helens BC,Place Services,Housing Services,Housing Services,Agency Supply Staff,Matrix Scm Limited,46003,1064.4,11140413,
St Helens BC,Place Services,Housing Services,Housing Services,Agency Supply Staff,Matrix Scm Limited,46010,1064.4,11142858,
St Helens BC,Place Services,Housing Services,Housing Services,Agency Supply Staff,Matrix Scm Limited,46010,8.6,11142858,
St Helens BC,Place Services,Housing Services,Housing Services,Agency Supply Staff,Matrix Scm Limited,46015,1064.4,11143892,
St Helens BC,Place Services,Housing Services,Other Council Property,Minor Repairs and Maintenance,Chubb Fire & Security Limited,46010,690.06,21078795,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Aids and Adaptations,Prism Medical Uk Limited,46006,1818,21077959,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Hire of Rooms,The World Of Glass Enterprises Ltd,45996,1030,21079236,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,IT Hardware Purchase,Telefonica Uk Limited,45994,515,21058827,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Other Hired & Contracting Services,Khazan & Co Immigration Lawyers,45995,1425,21076548,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Other Hired & Contracting Services,Refugee Women Connect,46009,2976.78,21078629,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Other Hired & Contracting Services,Shap,46003,21174.15,21078630,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Other Hired & Contracting Services,Sola Arts,46009,550,21078741,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Other Hired & Contracting Services,St Helens Rfc Limited,46002,5778,21077347,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Payment of Grants/Advances,Dasco Construction Limited,46008,4758,21081121,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Payment of Grants/Advances,Dasco Construction Limited,46010,5108.96,21081326,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Payment of Grants/Advances,Dasco Construction Limited,46010,4795,21081346,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Payment of Grants/Advances,Dasco Construction Limited,46010,5272.1,21081415,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Payment of Grants/Advances,Dasco Construction Limited,46021,5547.93,21081899,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Payment of Grants/Advances,Dasco Construction Limited,46021,5220,21081927,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Payment of Grants/Advances,Independent Adaptations Limited,45994,4495,21076507,
St Helens BC,Place Services,Housing Services,Private Sector Housing Renewal,Payment of Grants/Advances,Independent Adaptations Limited,46020,4536.98,21077058,
