Body Name,Directorate,Division,Service Area,Expenditure Category,Supplier Name,Pay Date,Amount,Transaction reference,Narrative
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Home Care Services,Bluebird Care(St Helens),45988,808.5,11142887,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Home Care Services,Browns Short Break Respite Limited,45967,207.9,11138492,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Home Care Services,Browns Short Break Respite Limited,45967,334.95,11138492,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Home Care Services,Browns Short Break Respite Limited,45967,69.3,11138492,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Home Care Services,Browns Short Break Respite Limited,45967,358.05,11138492,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Home Care Services,Browns Short Break Respite Limited,45974,69.3,11140193,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Home Care Services,Browns Short Break Respite Limited,45974,306.08,11140193,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Home Care Services,Browns Short Break Respite Limited,45974,207.9,11140193,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Home Care Services,Browns Short Break Respite Limited,45974,334.95,11140193,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Home Care Services,Browns Short Break Respite Limited,45981,69.3,11141717,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Home Care Services,Browns Short Break Respite Limited,45981,306.08,11141717,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Home Care Services,Browns Short Break Respite Limited,45981,207.9,11141717,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Home Care Services,Browns Short Break Respite Limited,45981,334.95,11141717,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Home Care Services,Browns Short Break Respite Limited,45988,69.3,11142878,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Home Care Services,Browns Short Break Respite Limited,45988,306.08,11142878,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Home Care Services,Browns Short Break Respite Limited,45988,207.9,11142878,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Home Care Services,Browns Short Break Respite Limited,45988,334.95,11142878,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Home Care Services,Candour Care Group Ltd,45972,447.36,11139141,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Home Care Services,Candour Care Group Ltd,45972,163.35,11139141,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Home Care Services,Candour Care Group Ltd,45972,2858.63,11139141,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Home Care Services,Candour Care Group Ltd,45972,277.2,11139141,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Home Care Services,Candour Care Group Ltd,45972,79.2,11139141,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Home Care Services,Care Solutions (St Helens) Ltd,45967,277.2,11138500,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Home Care Services,Care Solutions (St Helens) Ltd,45981,277.2,11141724,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Home Care Services,Local Solutions Liverpool,45972,545.16,11139088,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Home Care Services,New Day Care,45972,2448.6,11139131,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Home Care Services,Red Robin Homecare Limited,45967,198.66,11138518,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Home Care Services,Red Robin Homecare Limited,45967,604.3,11138518,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Home Care Services,Red Robin Homecare Limited,45974,640.1,11140216,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Home Care Services,Red Robin Homecare Limited,45974,86.16,11140216,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Home Care Services,Red Robin Homecare Limited,45974,198.66,11140216,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Home Care Services,Red Robin Homecare Limited,45981,92.4,11141743,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Home Care Services,Red Robin Homecare Limited,45981,612.15,11141743,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Home Care Services,Red Robin Homecare Limited,45981,634.1,11141743,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Home Care Services,Red Robin Homecare Limited,45981,197.97,11141743,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Home Care Services,Red Robin Homecare Limited,45981,-21.95,11141743,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Home Care Services,Red Robin Homecare Limited,45988,208.59,11142901,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Home Care Services,Red Robin Homecare Limited,45988,66.99,11142901,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Home Care Services,Red Robin Homecare Limited,45988,612.15,11142901,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Home Care Services,Sos Homecare,45967,254.1,11138507,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Home Care Services,Sos Homecare,45967,1195.43,11138507,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Home Care Services,Sos Homecare,45974,254.1,11140205,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Home Care Services,Sos Homecare,45974,1195.43,11140205,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Home Care Services,Sos Homecare,45981,1195.43,11141731,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Home Care Services,Sos Homecare,45981,254.1,11141731,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Home Care Services,Sos Homecare,45988,254.1,11142891,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Home Care Services,Sos Homecare,45988,1195.43,11142891,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Home Care Services,Unite Healthcare Ltd,45967,336.11,11138498,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Home Care Services,Unite Healthcare Ltd,45974,352.44,11140199,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Home Care Services,Unite Healthcare Ltd,45981,354.05,11141723,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Home Care Services,Unite Healthcare Ltd,45988,354.98,11142884,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Nursing Care,Aymaan Limited T/A Parr Nursing Home,45985,3152,11142012,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Nursing Care,Essential Healthcare 2020 T/A Abbeyrose Court,45971,3052,11138885,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Nursing Care,Essential Healthcare 2020 T/A Abbeyrose Court,45971,260,11138885,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Nursing Care,HC-One Limited - Broadoak Manor,45985,3227.2,11141999,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Nursing Care,St Marys Continuing Care Ltd,45985,7015.4,11142020,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Nursing Care,Stocks Hall Care Homes Ltd,45985,6364.48,11142014,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Nursing Care FNC,Aymaan Limited T/A Parr Nursing Home,45985,1016.24,11142012,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Nursing Care FNC,Essential Healthcare 2020 T/A Abbeyrose Court,45971,1016.24,11138885,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Nursing Care FNC,Essential Healthcare 2020 T/A Abbeyrose Court,45971,362.94,11138885,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Nursing Care FNC,Victoria Care Home Harbour Healthcare (North) Ltd,45985,1016.24,11142001,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Nursing Care Respite,Essential Healthcare 2020 T/A Abbeyrose Court,45971,92.86,11138885,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Nursing Care Respite,Essential Healthcare 2020 T/A Abbeyrose Court,45971,260,11138885,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Nursing Care Respite,Essential Healthcare 2020 T/A Abbeyrose Court,45971,3052,11138885,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Nursing Care Respite,Essential Healthcare 2020 T/A Abbeyrose Court,45971,1090,11138885,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Residential Care Long Term,Greenfields Care Home,45971,2820,11138852,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Residential Care Long Term,Greenfields Care Home,45971,176,11138852,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Residential Care Long Term,Griffin Care Homes Limited,45971,2991.76,11138879,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Residential Care Long Term,Homes Together Ltd,45971,20172.36,11138897,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Residential Care Long Term,Mental Health Care (Uk) Ltd,45971,-15268,11138829,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Residential Care Long Term,Mental Health Care (Uk) Ltd,45971,16336.76,11138829,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Residential Care Long Term,Mental Health Care (Uk) Ltd,45971,4084.19,11138829,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Residential Care Long Term,Mental Health Care (Uk) Ltd,45971,-3817,11138829,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Supported Living,Alternative Futures Group,45972,1344.42,11139007,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Supported Living,Alternative Futures Group,45972,776.79,11139007,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Supported Living,Alternative Futures Group,45972,3414.4,11139007,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Supported Living,Alternative Futures Group,45972,6722.1,11139007,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Supported Living,Alternative Futures Group,45972,9755.79,11139008,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Supported Living,Alternative Futures Group,45972,5377.68,11139008,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Supported Living,Brothers Of Charity Services Merseyside,45972,6572.72,11139074,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Supported Living,Brothers Of Charity Services Merseyside,45972,1035.72,11139074,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Supported Living,Brothers Of Charity Services Merseyside,45972,2868.1,11139082,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Supported Living,Brothers Of Charity Services Merseyside,45972,457.29,11139082,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Supported Living,Brothers Of Charity Services Merseyside,45972,2103.51,11139082,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Supported Living,Browns Short Break Respite Limited,45967,448.14,11138495,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Supported Living,Browns Short Break Respite Limited,45967,2347.4,11138497,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Supported Living,Browns Short Break Respite Limited,45974,448.14,11140196,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Supported Living,Browns Short Break Respite Limited,45974,2347.4,11140198,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Supported Living,Browns Short Break Respite Limited,45981,1120.35,11141720,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Supported Living,Browns Short Break Respite Limited,45981,448.14,11141720,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Supported Living,Browns Short Break Respite Limited,45981,2347.4,11141722,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Supported Living,Browns Short Break Respite Limited,45988,1120.35,11142881,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Supported Living,Browns Short Break Respite Limited,45988,448.14,11142881,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Supported Living,Browns Short Break Respite Limited,45988,2347.4,11142883,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Supported Living,C.I.C. Limited,45972,6743.44,11138989,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Supported Living,C.I.C. Limited,45972,1035.72,11138989,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Supported Living,C.I.C. Limited,45972,7511.68,11138990,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Supported Living,C.I.C. Limited,45972,2688.84,11138990,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Supported Living,C.I.C. Limited,45972,234.74,11138990,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Supported Living,C.I.C. Limited,45972,4609.44,11138991,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Supported Living,C.I.C. Limited,45972,0.02,11138991,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Supported Living,C.I.C. Limited,45972,1344.42,11138991,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Supported Living,C.I.C. Limited,45972,672.21,11138992,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Supported Living,C.I.C. Limited,45972,0.02,11138994,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Supported Living,C.I.C. Limited,45972,10840.72,11138994,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Supported Living,C.I.C. Limited,45972,1553.58,11138994,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Supported Living,C.I.C. Limited,45972,853.6,11138995,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Supported Living,C.I.C. Limited,45972,1963.28,11138995,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Supported Living,C.I.C. Limited,45972,5804.48,11138995,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Supported Living,C.I.C. Limited,45972,1792.56,11138995,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Supported Living,C.I.C. Limited,45972,5377.68,11138995,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Supported Living,C.I.C. Limited,45972,9176.2,11138995,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Supported Living,Lifeways Raglin Limited,45972,1553.58,11139022,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Supported Living,Lifeways Raglin Limited,45972,1553.58,11139023,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Supported Living,Lifeways Raglin Limited,45972,1707.2,11139023,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Supported Living,Lifeways Raglin Limited,45972,4481.4,11139023,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Supported Living,Lifeways Raglin Limited,45972,27027.84,11139031,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Supported Living,Lifeways Raglin Limited,45972,5377.68,11139032,
St Helens BC,People Services,Learning Disability Support,Older People (65+) (Learning Disability Support),Supported Living,Lifeways Raglin Limited,45972,8962.8,11139032,
St Helens BC,Place Services,Library Services,Culture & Heritage Services,Catering,Olcotwish Cic,45974,720,21077083,
St Helens BC,Place Services,Library Services,Culture & Heritage Services,Other Hired & Contracting Services,Edy Hurst,45966,1000,21064944,
St Helens BC,Place Services,Library Services,Culture & Heritage Services,Other Hired & Contracting Services,Katie Haywood,45973,1100,21073773,
St Helens BC,Place Services,Library Services,Culture & Heritage Services,Other Hired & Contracting Services,Kazky Ltd,45968,2500,21073311,
St Helens BC,Place Services,Library Services,Culture & Heritage Services,Other Hired & Contracting Services,Live Events Limited,45987,732,21075259,
St Helens BC,Place Services,Library Services,Culture & Heritage Services,Other Hired & Contracting Services,Terry Caffrey,45988,750,21076035,
St Helens BC,Place Services,Library Services,Culture & Heritage Services,Other Hired & Contracting Services,Unity Theatre,45974,3000,21073755,
St Helens BC,Place Services,Library Services,Culture & Heritage Services,Other Hired & Contracting Services,Unity Theatre,45974,2000,21073755,
St Helens BC,Place Services,Library Services,Culture & Heritage Services,Other Hired & Contracting Services,Unity Theatre,45988,1000,21075347,
St Helens BC,Place Services,Library Services,Culture & Heritage Services,Public Transport - Non Staff,Clarity Travel Limited,45986,364,11138731,
St Helens BC,Place Services,Library Services,Culture & Heritage Services,Purchase of Equipment,Gear4music Limited,45987,7.08,21075188,
St Helens BC,Place Services,Library Services,Culture & Heritage Services,Purchase of Equipment,Gear4music Limited,45987,508.86,21075188,
St Helens BC,Place Services,Library Services,Library Buildings,Books/Journals,Peters Ltd,45975,535.5,21074571,
St Helens BC,Place Services,Library Services,Library Buildings,Books/Journals,Peters Ltd,45989,578.11,21076735,
St Helens BC,Place Services,Library Services,Library Buildings,Books/Journals,Ulverscroft Large Print Books,45987,740.1,21076526,
St Helens BC,Place Services,Library Services,Library Buildings,Employee Security Checks,Zellis Dormco Limited,45985,10,21054244,
St Helens BC,Place Services,Library Services,Library Buildings,Employee Security Checks,Zellis Dormco Limited,45985,6.5,21054244,
St Helens BC,Place Services,Library Services,Library Buildings,IT Software Maintenance,Valsoft Ireland Limited,45981,7015,22003234,
St Helens BC,Place Services,Library Services,Library Buildings,Other Hired & Contracting Services,Security Plus Limited,45966,66.09,21049394,
St Helens BC,Place Services,Library Services,Library Buildings,Other Hired & Contracting Services,Security Plus Limited,45966,28.9,21052961,
St Helens BC,Place Services,Library Services,Library Buildings,Other Hired & Contracting Services,Security Plus Limited,45966,57.8,21057119,
St Helens BC,Place Services,Library Services,Library Buildings,Other Hired & Contracting Services,Security Plus Limited,45966,72.25,21062028,
St Helens BC,Place Services,Library Services,Library Buildings,Other Hired & Contracting Services,Security Plus Limited,45989,72.25,21076589,
St Helens BC,Place Services,Library Services,Library Buildings,Payments to Contractors,Steven A Hunt & Associates,45986,739.8,21075777,
St Helens BC,Place Services,Library Services,Library Buildings,"Property Repairs, Maintenance & Alterations",1st Stop Security Products Ltd,45982,8790,21075865,
St Helens BC,Place Services,Library Services,Library Buildings,"Property Repairs, Maintenance & Alterations",Mere Uk,45968,750,21075419,
St Helens BC,Place Services,Library Services,Library Buildings,"Property Repairs, Maintenance & Alterations",Mere Uk,45968,743,21075423,
St Helens BC,Place Services,Library Services,Library Buildings,"Property Repairs, Maintenance & Alterations",Mere Uk,45968,1471.38,21075436,
St Helens BC,Place Services,Library Services,Library Buildings,Purchase of Equipment,Findel Education Ltd,45967,429.99,21072949,
St Helens BC,Place Services,Library Services,Library Buildings,Purchase of Equipment,Findel Education Ltd,45982,612.99,21075051,
St Helens BC,Place Services,Library Services,Library Buildings,Purchase of Equipment,Findel Education Ltd,45982,435.99,21075051,
St Helens BC,Place Services,Library Services,Library Buildings,Purchase of Equipment,Tts Group Ltd,45982,506.99,21075005,
St Helens BC,Place Services,Library Services,Library Buildings,Purchase of Equipment,Tts Group Ltd,45982,257.99,21075005,
St Helens BC,Place Services,Management & Support,Asset Management & Bldg Design,Payments to Private Contractors,Fulwood Roofing Services(Northern)Limited,45985,1000.38,21078291,
St Helens BC,Place Services,Management & Support,Asset Management & Bldg Design,Payments to Private Contractors,Fulwood Roofing Services(Northern)Limited,45986,127647.97,21078168,
St Helens BC,Place Services,Management & Support,Asset Management & Bldg Design,Payments to Private Contractors,Fulwood Roofing Services(Northern)Limited,45989,2800.09,21079070,
St Helens BC,Place Services,Management & Support,Asset Management & Bldg Design,Payments to Private Contractors,Mx Plumbing & Heating Ltd,45987,60503.6,21078345,
St Helens BC,People Services,Management & Support Services,Collaborative Commissioning,Mobile Phones,Telefonica Uk Limited,45966,4.48,11136600,
St Helens BC,People Services,Management & Support Services,Commissioning,Mobile Phones,Telefonica Uk Limited,45966,1.12,11136600,
St Helens BC,People Services,Management & Support Services,Directorate (Management & Support Services),Mobile Phones,Telefonica Uk Limited,45966,3.07,11136600,
St Helens BC,People Services,Mental Health Support,Adults (18-64) (Mental Health Support),Home Care Services,Able Support Ltd,45972,485.1,11139105,
St Helens BC,People Services,Mental Health Support,Adults (18-64) (Mental Health Support),Home Care Services,Able Support Ltd,45972,2772,11139105,
St Helens BC,People Services,Mental Health Support,Adults (18-64) (Mental Health Support),Home Care Services,Able Support Ltd,45972,646.8,11139105,
St Helens BC,People Services,Mental Health Support,Adults (18-64) (Mental Health Support),Home Care Services,Able Support Ltd,45972,214.98,11139105,
St Helens BC,People Services,Mental Health Support,Adults (18-64) (Mental Health Support),Home Care Services,Able Support Ltd,45972,20.35,11139105,
St Helens BC,People Services,Mental Health Support,Adults (18-64) (Mental Health Support),Home Care Services,Able Support Ltd,45972,352.08,11139105,
St Helens BC,People Services,Mental Health Support,Adults (18-64) (Mental Health Support),Home Care Services,Able Support Ltd,45972,161.7,11139105,
St Helens BC,People Services,Mental Health Support,Adults (18-64) (Mental Health Support),Home Care Services,Alcedo Orange Limited T/A Alcedo Care,45967,596.04,11138509,
St Helens BC,People Services,Mental Health Support,Adults (18-64) (Mental Health Support),Home Care Services,Alcedo Orange Limited T/A Alcedo Care,45974,596.04,11140207,
St Helens BC,People Services,Mental Health Support,Adults (18-64) (Mental Health Support),Home Care Services,Alcedo Orange Limited T/A Alcedo Care,45981,596.04,11141735,
St Helens BC,People Services,Mental Health Support,Adults (18-64) (Mental Health Support),Home Care Services,Alcedo Orange Limited T/A Alcedo Care,45988,596.04,11142893,
St Helens BC,People Services,Mental Health Support,Adults (18-64) (Mental Health Support),Home Care Services,Bluebird Care(St Helens),45967,2.89,11138503,
St Helens BC,People Services,Mental Health Support,Adults (18-64) (Mental Health Support),Home Care Services,Bluebird Care(St Helens),45967,479.33,11138503,
St Helens BC,People Services,Mental Health Support,Adults (18-64) (Mental Health Support),Home Care Services,Bluebird Care(St Helens),45974,2.89,11140201,
St Helens BC,People Services,Mental Health Support,Adults (18-64) (Mental Health Support),Home Care Services,Bluebird Care(St Helens),45974,479.33,11140201,
St Helens BC,People Services,Mental Health Support,Adults (18-64) (Mental Health Support),Home Care Services,Bluebird Care(St Helens),45981,2.89,11141726,
St Helens BC,People Services,Mental Health Support,Adults (18-64) (Mental Health Support),Home Care Services,Bluebird Care(St Helens),45981,479.33,11141726,
St Helens BC,People Services,Mental Health Support,Adults (18-64) (Mental Health Support),Home Care Services,Bluebird Care(St Helens),45988,479.33,11142887,
St Helens BC,People Services,Mental Health Support,Adults (18-64) (Mental Health Support),Home Care Services,Bluebird Care(St Helens),45988,2.89,11142887,
St Helens BC,People Services,Mental Health Support,Adults (18-64) (Mental Health Support),Home Care Services,Browns Short Break Respite Limited,45967,410.03,11138492,
St Helens BC,People Services,Mental Health Support,Adults (18-64) (Mental Health Support),Home Care Services,Browns Short Break Respite Limited,45974,410.03,11140193,
St Helens BC,People Services,Mental Health Support,Adults (18-64) (Mental Health Support),Home Care Services,Browns Short Break Respite Limited,45981,410.03,11141717,
St Helens BC,People Services,Mental Health Support,Adults (18-64) (Mental Health Support),Home Care Services,Browns Short Break Respite Limited,45988,410.03,11142878,
St Helens BC,People Services,Mental Health Support,Adults (18-64) (Mental Health Support),Home Care Services,Candour Care Group Ltd,45972,369.6,11139141,
St Helens BC,People Services,Mental Health Support,Adults (18-64) (Mental Health Support),Home Care Services,Candour Care Group Ltd,45972,1108.8,11139141,
St Helens BC,People Services,Mental Health Support,Adults (18-64) (Mental Health Support),Home Care Services,Candour Care Group Ltd,45972,1293.6,11139141,
St Helens BC,People Services,Mental Health Support,Adults (18-64) (Mental Health Support),Home Care Services,Candour Care Group Ltd,45972,462,11139141,
St Helens BC,People Services,Mental Health Support,Adults (18-64) (Mental Health Support),Home Care Services,Candour Care Group Ltd,45972,2679.6,11139141,
St Helens BC,People Services,Mental Health Support,Adults (18-64) (Mental Health Support),Home Care Services,Candour Care Group Ltd,45972,3801.6,11139141,
St Helens BC,People Services,Mental Health Support,Adults (18-64) (Mental Health Support),Home Care Services,Candour Care Group Ltd,45972,6190.8,11139141,
St Helens BC,People Services,Mental Health Support,Adults (18-64) (Mental Health Support),Home Care Services,Care At Home Group Ltd,45967,46.2,11138512,
St Helens BC,People Services,Mental Health Support,Adults (18-64) (Mental Health Support),Home Care Services,Care At Home Group Ltd,45974,46.2,11140211,
St Helens BC,People Services,Mental Health Support,Adults (18-64) (Mental Health Support),Home Care Services,Care At Home Group Ltd,45981,46.2,11141738,
St Helens BC,People Services,Mental Health Support,Adults (18-64) (Mental Health Support),Home Care Services,Care At Home Group Ltd,45988,46.2,11142896,
St Helens BC,People Services,Mental Health Support,Adults (18-64) (Mental Health Support),Home Care Services,Care Solutions (St Helens) Ltd,45967,80.85,11138500,
St Helens BC,People Services,Mental Health Support,Adults (18-64) (Mental Health Support),Home Care Services,Care Solutions (St Helens) Ltd,45967,161.7,11138500,
St Helens BC,People Services,Mental Health Support,Adults (18-64) (Mental Health Support),Home Care Services,Care Solutions (St Helens) Ltd,45967,1023.33,11138500,
St Helens BC,People Services,Mental Health Support,Adults (18-64) (Mental Health Support),Home Care Services,Care Solutions (St Helens) Ltd,45967,404.25,11138500,
St Helens BC,People Services,Mental Health Support,Adults (18-64) (Mental Health Support),Home Care Services,Care Solutions (St Helens) Ltd,45967,415.8,11138500,
St Helens BC,People Services,Mental Health Support,Adults (18-64) (Mental Health Support),Home Care Services,Care Solutions (St Helens) Ltd,45967,508.2,11138500,
St Helens BC,People Services,Mental Health Support,Adults (18-64) (Mental Health Support),Home Care Services,Care Solutions (St Helens) Ltd,45967,92.4,11138500,
St Helens BC,People Services,Mental Health Support,Adults (18-64) (Mental Health Support),Home Care Services,Care Solutions (St Helens) Ltd,45967,80.85,11138500,
St Helens BC,People Services,Mental Health Support,Adults (18-64) (Mental Health Support),Home Care Services,Care Solutions (St Helens) Ltd,45967,315.78,11138500,
St Helens BC,People Services,Mental Health Support,Adults (18-64) (Mental Health Support),Home Care Services,Care Solutions (St Helens) Ltd,45981,80.85,11141724,
St Helens BC,People Services,Mental Health Support,Adults (18-64) (Mental Health Support),Home Care Services,Care Solutions (St Helens) Ltd,45981,58.21,11141724,
St Helens BC,People Services,Mental Health Support,Adults (18-64) (Mental Health Support),Home Care Services,Care Solutions (St Helens) Ltd,45981,161.7,11141724,
