Body Name,Body Ref,Service Area Categorisation,Expense Type,Payment Date,Transaction Ref,Total Amount,Capital/Revenue,Supplier ID,Supplier Name
Shropshire,00GG,People - Social Care Community Purchasing,Third Party Payments - Private Contractors,09/06/2023,11523156,608.90,Revenue,1004562,Bradbury Care Centre
Shropshire,00GG,Place - Refugee Resettlement,Supplies & Services - Equipment Furniture and Materials,09/06/2023,3487533,"2,494.00",Revenue,1004582,Starbeck Educational Resources
Shropshire,00GG,Place - Refugee Resettlement,Supplies & Services - Equipment Furniture and Materials,09/06/2023,3487605,"1,924.77",Revenue,1004582,Starbeck Educational Resources
Shropshire,00GG,Place - Leisure,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,09/06/2023,3478162,"11,041.62",Revenue,1004607,The Shropshire Gateway Educational Trust
Shropshire,00GG,People - Care Management - Transport,Transport-Related Expenditure - Contract Hire and Operating Leases,09/06/2023,3486648,637.20,Revenue,1004685,Personal redaction
Shropshire,00GG,Capital - Housing Services Capital,Non Revenue - Non Revenue,09/06/2023,3484390,"7,968.60",Capital,1004765,M W Knight & Sons Ltd
Shropshire,00GG,Capital - Housing Services Capital,Non Revenue - Non Revenue,09/06/2023,3484412,"32,897.14",Capital,1004765,M W Knight & Sons Ltd
Shropshire,00GG,People - Internal Providers - Nursing Services,Employees - Direct Employee Expenses,09/06/2023,3480753,"8,659.16",Revenue,1004799,Newcross Healthcare Solutions
Shropshire,00GG,People - Special Educational Needs & Disability,Supplies & Services - Services,09/06/2023,3481078,595.00,Revenue,1004881,Prime Resolution Limited
Shropshire,00GG,People - Special Educational Needs & Disability,Supplies & Services - Services,09/06/2023,3481106,595.00,Revenue,1004881,Prime Resolution Limited
Shropshire,00GG,People - Special Educational Needs & Disability,Supplies & Services - Services,09/06/2023,3482659,595.00,Revenue,1004881,Prime Resolution Limited
Shropshire,00GG,People - Enable,Supplies & Services - Services,09/06/2023,3487744,602.99,Revenue,1005139,Enable - Telford
Shropshire,00GG,People - Enable,Supplies & Services - Communications and Computing,09/06/2023,3487744,7.65,Revenue,1005139,Enable - Telford
Shropshire,00GG,Resources - Legal Services – Child Care,Employees - Direct Employee Expenses,09/06/2023,3484917,"1,336.22",Revenue,1005215,The Oyster Partnership Ltd
Shropshire,00GG,Resources - Legal Services – Child Care,Employees - Direct Employee Expenses,09/06/2023,3484972,"2,244.49",Revenue,1005215,The Oyster Partnership Ltd
Shropshire,00GG,People - Social Care Hospital Interface Purchasing,Third Party Payments - Private Contractors,09/06/2023,11523154,702.00,Revenue,1005253,Outcome Care And Support Ltd
Shropshire,00GG,Place - Business and Consumer Protection,Supplies & Services - Services,09/06/2023,3476942,545.50,Revenue,1005384,Sharpe Pritchard Solicitors And Parliame
Shropshire,00GG,People - Social Care Hospital Interface Purchasing,Third Party Payments - Private Contractors,09/06/2023,11523152,"1,009.60",Revenue,1005424,Willow Home Care Ltd
Shropshire,00GG,People - Social Care Hospital Interface Purchasing,Third Party Payments - Private Contractors,09/06/2023,11523149,"4,492.80",Revenue,1005567,Quality Community Care Ltd
Shropshire,00GG,People - Social Care Hospital Interface Purchasing,Third Party Payments - Private Contractors,09/06/2023,11523160,815.64,Revenue,1005588,Diamond Life Healthcare Ltd
Shropshire,00GG,People - Social Care Hospital Interface Purchasing,Third Party Payments - Private Contractors,09/06/2023,11523163,552.44,Revenue,1005588,Diamond Life Healthcare Ltd
Shropshire,00GG,People - Education Psychology Service,Supplies & Services - Services,09/06/2023,3477441,"2,118.00",Revenue,1005688,Permanent Futures Ltd
Shropshire,00GG,People - Special Educational Needs & Disability,Supplies & Services - Services,09/06/2023,3477445,"1,880.00",Revenue,1005688,Permanent Futures Ltd
Shropshire,00GG,People - Education Psychology Service,Supplies & Services - Services,09/06/2023,3477450,"3,412.00",Revenue,1005688,Permanent Futures Ltd
Shropshire,00GG,People - Special Educational Needs & Disability,Supplies & Services - Services,09/06/2023,3477457,"1,317.64",Revenue,1005688,Permanent Futures Ltd
Shropshire,00GG,People - Special Educational Needs & Disability,Supplies & Services - Services,09/06/2023,3477459,"1,317.64",Revenue,1005688,Permanent Futures Ltd
Shropshire,00GG,People - Special Educational Needs & Disability,Supplies & Services - Services,09/06/2023,3477465,"1,592.00",Revenue,1005688,Permanent Futures Ltd
Shropshire,00GG,People - Special Educational Needs & Disability,Supplies & Services - Services,09/06/2023,3478084,"1,990.00",Revenue,1005688,Permanent Futures Ltd
Shropshire,00GG,Place - Highways (Streetworks),Supplies & Services - Communications and Computing,09/06/2023,3484946,960.00,Revenue,1005872,Safe Apps Limited
Shropshire,00GG,People - Social Care Hospital Interface Purchasing,Third Party Payments - Private Contractors,09/06/2023,11523150,927.99,Revenue,1006059,Choices Housing Association Ltd (Ics)
Shropshire,00GG,Health and Wellbeing - Substance Misuse (Ringfenced),Third Party Payments - Private Contractors,09/06/2023,3486653,"10,800.00",Revenue,1006099,Kaleidoscope Project
Shropshire,00GG,Capital - Economic Growth Capital,Non Revenue - Non Revenue,09/06/2023,3477613,"17,190.00",Capital,1006306,Wsp Uk Ltd
Shropshire,00GG,People - Looked After Children (LAC) Service,Transport-Related Expenditure - Contract Hire and Operating Leases,09/06/2023,3487396,"1,834.91",Revenue,1006314,Veezu Midlands Limited t/a Go Carz
Shropshire,00GG,People - Looked After Children (LAC) Service,Transport-Related Expenditure - Contract Hire and Operating Leases,09/06/2023,3487424,"1,632.07",Revenue,1006314,Veezu Midlands Limited t/a Go Carz
Shropshire,00GG,People - Looked After Children (LAC) Service,Transport-Related Expenditure - Contract Hire and Operating Leases,09/06/2023,3487445,"2,340.69",Revenue,1006314,Veezu Midlands Limited t/a Go Carz
Shropshire,00GG,Place - Business and Consumer Protection,Supplies & Services - Printing Stationery and General Office Expenses,09/06/2023,3480139,855.22,Revenue,1007474,Allied Publicity Services Ltd
Shropshire,00GG,Resources - Revenues and Benefits Team,Employees - Direct Employee Expenses,09/06/2023,3480173,"2,046.00",Revenue,1007479,Venn Group Ltd
Shropshire,00GG,Place - Corporate Landlord -  Highways,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,09/06/2023,11523119,921.01,Revenue,1008557,Advanced Wastewater & Drainage Limited
Shropshire,00GG,Place - Corporate Landlord - Admin Buildings,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,09/06/2023,11523076,"1,582.41",Revenue,1008559,Mant Ltd
Shropshire,00GG,Capital - Corporate Landlord Capital,Non Revenue - Non Revenue,09/06/2023,11523048,"6,780.00",Capital,1008604,Pp Electrical Services (Shropshire) Ltd
Shropshire,00GG,Place - Property Services Group,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,09/06/2023,11523049,"1,940.00",Revenue,1008604,Pp Electrical Services (Shropshire) Ltd
Shropshire,00GG,People - External Providers,Supplies & Services - Grants and Subscriptions,09/06/2023,3487905,"2,000.00",Revenue,1008651,Quatt Village Hall
Shropshire,00GG,Place - Refugee Resettlement,Third Party Payments - Voluntary Associations,09/06/2023,3486098,"94,907.92",Revenue,1009972,Shropshire Supports Refugees
Shropshire,00GG,People - Social Care Hospital Interface Purchasing,Third Party Payments - Private Contractors,09/06/2023,11523148,"7,781.14",Revenue,1010117,Invest In Care (T/A Brialyn Ltd (I.C.S)
Shropshire,00GG,People - Social Care Hospital Interface Purchasing,Third Party Payments - Private Contractors,09/06/2023,11523151,"2,080.00",Revenue,1010117,Invest In Care (T/A Brialyn Ltd (I.C.S)
Shropshire,00GG,Resources - Automation & Technology,Supplies & Services - Communications and Computing,09/06/2023,3484481,623.76,Revenue,1010317,Nationwide Franking Sense Ltd
Shropshire,00GG,Place - Economic Growth,Supplies & Services - Grants and Subscriptions,09/06/2023,3477648,"2,640.00",Revenue,1010430,Shrewsbury Food Hub
Shropshire,00GG,People - Children’s Case Management,Employees - Direct Employee Expenses,09/06/2023,3480825,"2,048.68",Revenue,1010609,Red Sector Recruitment Ltd
Shropshire,00GG,People - Enable,Supplies & Services - Services,09/06/2023,3478048,"2,995.00",Revenue,1010734,Hemming Group Limited
Shropshire,00GG,People - Home to School Transport,Transport-Related Expenditure - Contract Hire and Operating Leases,09/06/2023,3486602,835.20,Revenue,1011617,Personal redaction
Shropshire,00GG,Place - Corporate Landlord - Museums & Culture,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,09/06/2023,11518837,"2,756.00",Revenue,1011695,Personal redaction
Shropshire,00GG,Place - Outdoor Partnerships,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,09/06/2023,3481220,"1,640.00",Revenue,1011964,MSM Hire Ltd
Shropshire,00GG,Resources - Automation & Technology,Supplies & Services - Communications and Computing,09/06/2023,3479660,"1,020.00",Revenue,1011996,Sumillion Ltd
Shropshire,00GG,Place - Leisure,Supplies & Services - Services,09/06/2023,3484865,"9,634.11",Revenue,1012194,PPl PRS Ltd
Shropshire,00GG,Place - Housing Options,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,09/06/2023,11522597,788.00,Revenue,1012439,TRJL Contracts
Shropshire,00GG,People - Education Psychology Service,Supplies & Services - Services,09/06/2023,3479557,525.00,Revenue,1012644,Commercial redaction
Shropshire,00GG,Capital - Corporate Landlord Capital,Non Revenue - Non Revenue,09/06/2023,3479945,"15,045.91",Capital,1012706,JRS Mechanical Services Ltd
Shropshire,00GG,Place - Housing Options,Supplies & Services - Services,09/06/2023,3487695,"4,650.00",Revenue,1012761,Personal redaction
Shropshire,00GG,People - Children’s Social Care and Safeguarding Management,Employees - Direct Employee Expenses,09/06/2023,3481529,"2,625.00",Revenue,1013105,Baltimore Consulting Limited
Shropshire,00GG,People - Placements: Residential Placements,Third Party Payments - Other Establishments,09/06/2023,11523039,"17,552.00",Revenue,1013982,Amber Family Ltd
Shropshire,00GG,People - Children’s Case Management,Supplies & Services - Services,09/06/2023,3481241,483.00,Revenue,1014045,Advanced Child Care Assessment Limited
Shropshire,00GG,People - Children’s Case Management,Supplies & Services - Services,09/06/2023,3481245,495.50,Revenue,1014045,Advanced Child Care Assessment Limited
Shropshire,00GG,People - Home to School Transport,Transport-Related Expenditure - Contract Hire and Operating Leases,09/06/2023,3487794,"1,860.00",Revenue,1014103,Bruces Executive Travel Ltd
Shropshire,00GG,Resources - Automation & Technology,Supplies & Services - Communications and Computing,09/06/2023,3484352,652.71,Revenue,1014774,Royal Mail Group Ltd
Shropshire,00GG,People - Enable,Premises-Related Expenditure - Rents,09/06/2023,3487389,"1,800.00",Revenue,1014934,The Hive Music And Media Centre
Shropshire,00GG,Place - Housing Options,Supplies & Services - Services,09/06/2023,3487483,"1,575.00",Revenue,1015535,St James Town House Hotels Limited TA PRINCE RUPERT HOTEL
Shropshire,00GG,People - Social Care Community Purchasing,Third Party Payments - Private Contractors,09/06/2023,11523157,"47,600.00",Revenue,1017394,Radis Community Care
Shropshire,00GG,People - Special Educational Needs & Disability,Third Party Payments - Other Establishments,12/06/2023,3487898,"3,000.00",Revenue,1000195,Church Stretton School
Shropshire,00GG,Place - Environment and Transport (Public Transport),Third Party Payments - Transport Operators,12/06/2023,3488254,"11,928.00",Revenue,1000220,Arriva Midlands Ltd
Shropshire,00GG,Place - Environment and Transport (Public Transport),Third Party Payments - Transport Operators,12/06/2023,3488258,"21,768.00",Revenue,1000220,Arriva Midlands Ltd
Shropshire,00GG,Place - Environment and Transport (Public Transport),Third Party Payments - Transport Operators,12/06/2023,3488280,"1,944.00",Revenue,1000220,Arriva Midlands Ltd
Shropshire,00GG,Place - Environment and Transport (Public Transport),Third Party Payments - Transport Operators,12/06/2023,3488392,"5,983.23",Revenue,1000220,Arriva Midlands Ltd
Shropshire,00GG,Place - Environment and Transport (Public Transport),Third Party Payments - Transport Operators,12/06/2023,3488403,"21,334.35",Revenue,1000220,Arriva Midlands Ltd
Shropshire,00GG,Place - Environment and Transport (Public Transport),Third Party Payments - Transport Operators,12/06/2023,3488404,"130,757.29",Revenue,1000220,Arriva Midlands Ltd
Shropshire,00GG,Place - Environment and Transport (Public Transport),Third Party Payments - Transport Operators,12/06/2023,3488407,"46,367.40",Revenue,1000220,Arriva Midlands Ltd
Shropshire,00GG,Place - Environment and Transport (Public Transport),Third Party Payments - Transport Operators,12/06/2023,3488418,629.71,Revenue,1000220,Arriva Midlands Ltd
Shropshire,00GG,Place - Environment and Transport (Public Transport),Third Party Payments - Transport Operators,12/06/2023,3488439,"9,366.33",Revenue,1000220,Arriva Midlands Ltd
Shropshire,00GG,Place - Environment and Transport (Public Transport),Third Party Payments - Transport Operators,12/06/2023,3488457,"8,507.66",Revenue,1000220,Arriva Midlands Ltd
Shropshire,00GG,Place - Environment and Transport (Public Transport),Third Party Payments - Transport Operators,12/06/2023,3488458,"4,794.05",Revenue,1000220,Arriva Midlands Ltd
Shropshire,00GG,People - Placements: Placement Staffing,Supplies & Services - Services,12/06/2023,3488286,595.00,Revenue,1000228,Midland News Association Ltd
Shropshire,00GG,Place - Leisure,Premises-Related Expenditure - Cleaning and domestic supplies,12/06/2023,3488617,"2,288.60",Revenue,1000763,Phs Group Plc
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,12/06/2023,3485680,"1,540.40",Revenue,1000926,Options Management
Shropshire,00GG,People - External Providers,Third Party Payments - Private Contractors,12/06/2023,3488523,"68,696.83",Revenue,1000946,Age UK (WIPS)
Shropshire,00GG,People - People Directorate Management,Supplies & Services - Grants and Subscriptions,12/06/2023,3488370,"3,726.00",Revenue,1001140,Assoc Of Dir Of Childrens Services Ltd
Shropshire,00GG,Capital - Highways Capital,Non Revenue - Non Revenue,12/06/2023,3488227,"92,163.19",Capital,1001846,Mcphillips (Wellington) Ltd
Shropshire,00GG,Capital - Primary School Capital,Non Revenue - Non Revenue,12/06/2023,3486304,"58,533.42",Capital,1001951,G I Sykes Ltd
Shropshire,00GG,Place - Outdoor Partnerships,Supplies & Services - Grants and Subscriptions,12/06/2023,3488206,"1,180.21",Revenue,1002009,Trade Uk
Shropshire,00GG,Place - Museums & Archives,Third Party Payments - Voluntary Associations,12/06/2023,3488213,625.24,Revenue,1002034,Soldiers of Shropshire Museum
Shropshire,00GG,Capital - Housing Services Capital,Non Revenue - Non Revenue,12/06/2023,3488574,"1,295.00",Capital,1002043,Terry Group Limited
Shropshire,00GG,Place - Highways (Operations),Supplies & Services - Grants and Subscriptions,12/06/2023,3486203,"1,500.00",Revenue,1002141,Oswestry Rural Parish Council
Shropshire,00GG,Place - Highways (Operations),Supplies & Services - Grants and Subscriptions,12/06/2023,3486207,"1,500.00",Revenue,1002386,Chetton Parish Council
Shropshire,00GG,Place - Highways (Operations),Supplies & Services - Grants and Subscriptions,12/06/2023,3486211,"1,080.00",Revenue,1002400,Coreley Parish Council
Shropshire,00GG,Place - Highways (Operations),Supplies & Services - Grants and Subscriptions,12/06/2023,3486216,"1,500.00",Revenue,1002408,Eardington Parish Council
Shropshire,00GG,Place - Highways (Operations),Supplies & Services - Grants and Subscriptions,12/06/2023,3486305,"1,500.00",Revenue,1002496,Aston Botterell B & C N Parish Council
Shropshire,00GG,Place - Theatre Services,Employees - Direct Employee Expenses,12/06/2023,3481453,"1,960.00",Revenue,1002671,Gallowglass Ltd
Shropshire,00GG,People - Special Educational Needs & Disability,Third Party Payments - Other Establishments,12/06/2023,3487923,"1,500.00",Revenue,1003515,The Marches School
Shropshire,00GG,People - Special Educational Needs & Disability,Third Party Payments - Other Establishments,12/06/2023,3487962,"4,333.49",Revenue,1003515,The Marches School
Shropshire,00GG,People - Special Educational Needs & Disability,Third Party Payments - Other Establishments,12/06/2023,3487982,"7,583.35",Revenue,1003515,The Marches School
Shropshire,00GG,Health and Wellbeing - Regulatory Services,Premises-Related Expenditure - Energy Costs,12/06/2023,11521770,50.52,Revenue,1003705,West Mercia Energy
Shropshire,00GG,People - Early Years,Premises-Related Expenditure - Energy Costs,12/06/2023,11521770,"1,392.88",Revenue,1003705,West Mercia Energy
Shropshire,00GG,People - Internal Providers - Day Services,Premises-Related Expenditure - Energy Costs,12/06/2023,11521770,713.40,Revenue,1003705,West Mercia Energy
Shropshire,00GG,People - Non-Delegated Primary DSG,Premises-Related Expenditure - Energy Costs,12/06/2023,11521770,114.34,Revenue,1003705,West Mercia Energy
Shropshire,00GG,People - Non-Delegated Primary DSG,Premises-Related Expenditure - Water Services,12/06/2023,11521770,3.92,Revenue,1003705,West Mercia Energy
Shropshire,00GG,People - Placements: Residential Placements,Premises-Related Expenditure - Energy Costs,12/06/2023,11521770,"1,827.44",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Bereavement Services,Premises-Related Expenditure - Water Services,12/06/2023,11521770,13.18,Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord -  Economic Development,Premises-Related Expenditure - Energy Costs,12/06/2023,11521770,"21,453.38",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord -  Economic Development,Premises-Related Expenditure - Water Services,12/06/2023,11521770,"4,021.56",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord -  Environmental & Regulatory Service,Premises-Related Expenditure - Energy Costs,12/06/2023,11521770,"1,084.44",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord -  Environmental & Regulatory Service,Premises-Related Expenditure - Water Services,12/06/2023,11521770,656.00,Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord -  Highways,Premises-Related Expenditure - Energy Costs,12/06/2023,11521770,"13,941.50",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord -  Highways,Premises-Related Expenditure - Water Services,12/06/2023,11521770,"3,531.36",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord - Admin Buildings,Premises-Related Expenditure - Energy Costs,12/06/2023,11521770,"127,353.84",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord - Admin Buildings,Premises-Related Expenditure - Water Services,12/06/2023,11521770,"6,421.60",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord - Adult Services,Premises-Related Expenditure - Energy Costs,12/06/2023,11521770,"3,464.10",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord - Adult Services,Premises-Related Expenditure - Water Services,12/06/2023,11521770,-89.38,Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord - Car Parks,Premises-Related Expenditure - Energy Costs,12/06/2023,11521770,"21,676.20",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord - Car Parks,Premises-Related Expenditure - Water Services,12/06/2023,11521770,"2,868.32",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord - Children's Services,Premises-Related Expenditure - Energy Costs,12/06/2023,11521770,"5,619.76",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord - Children's Services,Premises-Related Expenditure - Water Services,12/06/2023,11521770,515.74,Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord - Leisure,Premises-Related Expenditure - Energy Costs,12/06/2023,11521770,"14,051.54",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord - Libraries,Premises-Related Expenditure - Energy Costs,12/06/2023,11521770,"38,451.22",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord - Libraries,Premises-Related Expenditure - Water Services,12/06/2023,11521770,"1,351.86",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord - Mardol House & Tannery,Premises-Related Expenditure - Water Services,12/06/2023,11521770,"2,525.76",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord - Museums & Culture,Premises-Related Expenditure - Energy Costs,12/06/2023,11521770,"70,424.42",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord - Museums & Culture,Premises-Related Expenditure - Water Services,12/06/2023,11521770,"4,732.72",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord - Smallholdings,Premises-Related Expenditure - Water Services,12/06/2023,11521770,-647.20,Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord - Traveller Sites,Premises-Related Expenditure - Energy Costs,12/06/2023,11521770,"10,555.30",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord - Traveller Sites,Premises-Related Expenditure - Water Services,12/06/2023,11521770,"1,343.20",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord - Youth Centres & Community,Premises-Related Expenditure - Energy Costs,12/06/2023,11521770,"8,134.96",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord - Youth Centres & Community,Premises-Related Expenditure - Water Services,12/06/2023,11521770,"2,386.82",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Environment and Transport (Parking),Premises-Related Expenditure - Energy Costs,12/06/2023,11521770,555.86,Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Environment and Transport (Parking),Premises-Related Expenditure - Water Services,12/06/2023,11521770,363.76,Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Housing Options,Premises-Related Expenditure - Energy Costs,12/06/2023,11521770,"7,032.48",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Leisure,Premises-Related Expenditure - Energy Costs,12/06/2023,11521770,"7,463.26",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Leisure,Premises-Related Expenditure - Water Services,12/06/2023,11521770,8.44,Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Outdoor Partnerships,Premises-Related Expenditure - Energy Costs,12/06/2023,11521770,"3,243.90",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Outdoor Partnerships,Premises-Related Expenditure - Water Services,12/06/2023,11521770,390.98,Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Property & Development,Premises-Related Expenditure - Energy Costs,12/06/2023,11521770,-438.18,Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Shrewsbury Shopping Centres (Commercial),Premises-Related Expenditure - Energy Costs,12/06/2023,11521770,"7,011.46",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Shrewsbury Shopping Centres (Development),Premises-Related Expenditure - Energy Costs,12/06/2023,11521770,"8,685.56",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Theatre Services,Third Party Payments - Private Contractors,12/06/2023,3488224,"6,960.86",Revenue,1003775,Curtain Call Theatre Company Shrewsbury
Shropshire,00GG,Place - Theatre Services,Third Party Payments - Private Contractors,12/06/2023,3488185,"4,366.78",Revenue,1003905,Blackeyed Theatre Ltd
Shropshire,00GG,People - Learning & Skills Business Support,Supplies & Services - Services,12/06/2023,3488524,"8,678.50",Revenue,1003957,Anthony Collins Solicitors Llp
Shropshire,00GG,People - Special Educational Needs & Disability,Third Party Payments - Other Establishments,12/06/2023,3487877,"2,519.04",Revenue,1004004,Bridgnorth Endowed School
Shropshire,00GG,Place - Refugee Resettlement,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,12/06/2023,3488143,"1,679.86",Revenue,1004162,Shropshire Towns & Rural Housing Ltd
Shropshire,00GG,People - Special Educational Needs & Disability,Third Party Payments - Other Establishments,12/06/2023,3487995,"6,819.46",Revenue,1004516,Idsall School
Shropshire,00GG,People - Special Educational Needs & Disability,Third Party Payments - Other Establishments,12/06/2023,3487992,"18,659.79",Revenue,1004555,Sir John Talbots
Shropshire,00GG,Place - Refugee Resettlement,Supplies & Services - Equipment Furniture and Materials,12/06/2023,3487540,683.50,Revenue,1004582,Starbeck Educational Resources
Shropshire,00GG,People - Special Educational Needs & Disability,Third Party Payments - Other Establishments,12/06/2023,3487864,"1,166.66",Revenue,1004607,The Shropshire Gateway Educational Trust
Shropshire,00GG,People - Special Educational Needs & Disability,Third Party Payments - Other Establishments,12/06/2023,3487911,"9,666.64",Revenue,1004607,The Shropshire Gateway Educational Trust
Shropshire,00GG,People - Special Educational Needs & Disability,Third Party Payments - Other Establishments,12/06/2023,3487936,"3,333.32",Revenue,1004607,The Shropshire Gateway Educational Trust
Shropshire,00GG,People - Special Educational Needs & Disability,Third Party Payments - Other Establishments,12/06/2023,3487991,"1,666.69",Revenue,1004656,Stokesay Primary School
Shropshire,00GG,People - Special Educational Needs & Disability,Third Party Payments - Other Establishments,12/06/2023,3487961,"4,916.66",Revenue,1004737,Longlands Primary School
Shropshire,00GG,People - Special Educational Needs & Disability,Third Party Payments - Other Establishments,12/06/2023,3487999,"6,291.98",Revenue,1004946,Oldbury Wells School
Shropshire,00GG,People - Special Educational Needs & Disability,Third Party Payments - Other Establishments,12/06/2023,3487886,"1,250.00",Revenue,1004947,Bitterley C Of E Primary School
Shropshire,00GG,Resources - Human Resources and Organisational Development,Supplies & Services - Services,12/06/2023,3488116,"2,805.50",Revenue,1005384,Sharpe Pritchard Solicitors And Parliame
Shropshire,00GG,People - Special Educational Needs & Disability,Third Party Payments - Other Establishments,12/06/2023,3487963,"4,750.02",Revenue,1005461,St Martins School
Shropshire,00GG,People - Special Educational Needs & Disability,Third Party Payments - Other Establishments,12/06/2023,3487966,"3,666.61",Revenue,1005584,Shrewsbury Academy Marches MAT
Shropshire,00GG,People - Special Educational Needs & Disability,Third Party Payments - Other Establishments,12/06/2023,3487867,"1,833.37",Revenue,1005591,TrustEd Schools
Shropshire,00GG,People - Special Educational Needs & Disability,Third Party Payments - Other Establishments,12/06/2023,3487937,"1,333.34",Revenue,1005628,Ludlow Primary School
Shropshire,00GG,People - Special Educational Needs & Disability,Third Party Payments - Other Establishments,12/06/2023,3487890,"2,583.34",Revenue,1005918,Burford Academy
Shropshire,00GG,People - Special Educational Needs & Disability,Third Party Payments - Other Establishments,12/06/2023,3487927,"3,999.97",Revenue,1005920,Sbmat Ta Greenfields School
Shropshire,00GG,People - Special Educational Needs & Disability,Third Party Payments - Other Establishments,12/06/2023,3487994,"4,958.34",Revenue,1005998,Severn Bridges Multi Academy Trust
Shropshire,00GG,Place - Environment and Transport (Strategic),Supplies & Services - Services,12/06/2023,3488244,"13,823.00",Revenue,1006124,Learncycling
Shropshire,00GG,People - Early Years,Third Party Payments - Other Establishments,12/06/2023,3488205,"2,000.00",Revenue,1008446,Burford Preschool C.I.C.
Shropshire,00GG,People - Early Years,Third Party Payments - Other Establishments,12/06/2023,3488238,"1,300.00",Revenue,1008479,Childrensworld Cressage
Shropshire,00GG,People - Early Years,Third Party Payments - Other Establishments,12/06/2023,3488461,"1,300.00",Revenue,1008487,Busy Bees Shrewsbury
Shropshire,00GG,People - Early Years,Third Party Payments - Other Establishments,12/06/2023,11523195,754.20,Revenue,1008515,Fields Multi Academy Trust - Prees CE Primary School and Nursery
Shropshire,00GG,People - Special Educational Needs & Disability,Third Party Payments - Other Establishments,12/06/2023,3487950,"1,583.26",Revenue,1008528,Holy Trinity Ce Primary Academy & Nurse
Shropshire,00GG,People - Special Educational Needs & Disability,Third Party Payments - Other Establishments,12/06/2023,3487948,"3,583.32",Revenue,1008547,TrustEd Schools
Shropshire,00GG,Place - Property Services Group,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,12/06/2023,3487630,"1,120.00",Revenue,1008611,Wrekin Drain Services Ltd
Shropshire,00GG,People - Special Educational Needs & Disability,Third Party Payments - Other Establishments,12/06/2023,3487986,"2,750.00",Revenue,1008900,The Grange Primary School
Shropshire,00GG,People - Special Educational Needs & Disability,Third Party Payments - Other Establishments,12/06/2023,3487913,"2,333.35",Revenue,1009071,Buildwas Academy
Shropshire,00GG,People - Special Educational Needs & Disability,Third Party Payments - Other Establishments,12/06/2023,3487899,"1,166.65",Revenue,1009708,Bast T/A Castlefields Primary
Shropshire,00GG,People - Special Educational Needs & Disability,Third Party Payments - Other Establishments,12/06/2023,3487885,"1,333.40",Revenue,1009916,Condover Ce Primary School
