EXECUTIVE DIRECTOR,BODY,BODY NAME,DATE,TRANSACTION NUMBER,INVOICE NUMBER,AMOUNT,SUPPLIER NAME,SUPPLIER ID,SERVICE THEME,EXPENSE TYPE,EXPENSE CODE,EXPENSE CODE DESCRIPTION
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,19/06/2023,300000082383130,1067952,240.11,LEYMAC ENGINEERING SERVICES LTD,3.0000002162893E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,"EQUIPMENT, FURNITURE AND MATERIALS",4009,EQUIPMENT REPAIRS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,01/06/2023,300000078686343,1067938,99,LEYMAC ENGINEERING SERVICES LTD,3.0000002162893E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,"EQUIPMENT, FURNITURE AND MATERIALS",4009,EQUIPMENT REPAIRS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,02/06/2023,300000078654093,1068288,70.71,LEYMAC ENGINEERING SERVICES LTD,3.0000002162893E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,"EQUIPMENT, FURNITURE AND MATERIALS",4009,EQUIPMENT REPAIRS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,01/06/2023,300000078686313,1067843,354.19,LEYMAC ENGINEERING SERVICES LTD,3.0000002162893E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,"EQUIPMENT, FURNITURE AND MATERIALS",4009,EQUIPMENT REPAIRS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,05/06/2023,300000079233478,1067868,179.26,LEYMAC ENGINEERING SERVICES LTD,3.0000002162893E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,"EQUIPMENT, FURNITURE AND MATERIALS",4009,EQUIPMENT REPAIRS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,02/06/2023,300000078654068,1068215,89.58,LEYMAC ENGINEERING SERVICES LTD,3.0000002162893E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,"EQUIPMENT, FURNITURE AND MATERIALS",4009,EQUIPMENT REPAIRS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,02/06/2023,300000078654071,1068225,132,LEYMAC ENGINEERING SERVICES LTD,3.0000002162893E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,"EQUIPMENT, FURNITURE AND MATERIALS",4009,EQUIPMENT REPAIRS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,19/06/2023,300000082383123,1067861,82.5,LEYMAC ENGINEERING SERVICES LTD,3.0000002162893E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,"EQUIPMENT, FURNITURE AND MATERIALS",4009,EQUIPMENT REPAIRS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,05/06/2023,300000079233493,1068010,82.5,LEYMAC ENGINEERING SERVICES LTD,3.0000002162893E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,"EQUIPMENT, FURNITURE AND MATERIALS",4009,EQUIPMENT REPAIRS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,05/06/2023,300000079233503,1068064,66,LEYMAC ENGINEERING SERVICES LTD,3.0000002162893E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,"EQUIPMENT, FURNITURE AND MATERIALS",4009,EQUIPMENT REPAIRS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,02/06/2023,300000078654208,1068138,351.46,LEYMAC ENGINEERING SERVICES LTD,3.0000002162893E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,"EQUIPMENT, FURNITURE AND MATERIALS",4009,EQUIPMENT REPAIRS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,01/06/2023,300000078686438,1068304,703.71,LEYMAC ENGINEERING SERVICES LTD,3.0000002162893E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,"EQUIPMENT, FURNITURE AND MATERIALS",4009,EQUIPMENT REPAIRS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,02/06/2023,300000078654220,1068207,181.5,LEYMAC ENGINEERING SERVICES LTD,3.0000002162893E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,"EQUIPMENT, FURNITURE AND MATERIALS",4009,EQUIPMENT REPAIRS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,19/06/2023,300000082383152,1067967,115.45,LEYMAC ENGINEERING SERVICES LTD,3.0000002162893E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,"EQUIPMENT, FURNITURE AND MATERIALS",4009,EQUIPMENT REPAIRS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,01/06/2023,300000078686435,1068356,70.71,LEYMAC ENGINEERING SERVICES LTD,3.0000002162893E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,"EQUIPMENT, FURNITURE AND MATERIALS",4009,EQUIPMENT REPAIRS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,02/06/2023,300000078654062,1068289,61.26,LEYMAC ENGINEERING SERVICES LTD,3.0000002162893E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,"EQUIPMENT, FURNITURE AND MATERIALS",4009,EQUIPMENT REPAIRS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,02/06/2023,300000078654214,1068185,272.56,LEYMAC ENGINEERING SERVICES LTD,3.0000002162893E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,"EQUIPMENT, FURNITURE AND MATERIALS",4009,EQUIPMENT REPAIRS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,05/06/2023,300000079233454,1067791,220.32,LEYMAC ENGINEERING SERVICES LTD,3.0000002162893E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,"EQUIPMENT, FURNITURE AND MATERIALS",4009,EQUIPMENT REPAIRS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,19/06/2023,300000082383098,1068307,221.34,LEYMAC ENGINEERING SERVICES LTD,3.0000002162893E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,"EQUIPMENT, FURNITURE AND MATERIALS",4009,EQUIPMENT REPAIRS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,02/06/2023,300000078654189,1068129,237.07,LEYMAC ENGINEERING SERVICES LTD,3.0000002162893E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,"EQUIPMENT, FURNITURE AND MATERIALS",4009,EQUIPMENT REPAIRS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,01/06/2023,300000078686364,1067958,49.5,LEYMAC ENGINEERING SERVICES LTD,3.0000002162893E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,"EQUIPMENT, FURNITURE AND MATERIALS",4009,EQUIPMENT REPAIRS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,01/06/2023,300000078686375,1068153,82.5,LEYMAC ENGINEERING SERVICES LTD,3.0000002162893E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,"EQUIPMENT, FURNITURE AND MATERIALS",4009,EQUIPMENT REPAIRS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,05/06/2023,300000079233471,1067836,74.25,LEYMAC ENGINEERING SERVICES LTD,3.0000002162893E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,"EQUIPMENT, FURNITURE AND MATERIALS",4009,EQUIPMENT REPAIRS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,02/06/2023,300000078654101,1067853,66,LEYMAC ENGINEERING SERVICES LTD,3.0000002162893E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,"EQUIPMENT, FURNITURE AND MATERIALS",4009,EQUIPMENT REPAIRS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,12/06/2023,300000080639272,20I85154,6241.25,LODGE TYRE CO LTD,3.00000021615176E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,30/06/2023,300000078760882,6901714886,17.6,LYRECO UK LTD,3.00000021629546E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,30/06/2023,300000078760849,6901714884,17.6,LYRECO UK LTD,3.00000021629546E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,30/06/2023,300000078760929,6901714908,163.62,LYRECO UK LTD,3.00000021629546E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,"PRNTG, STNRY & GEN OFFICE EXPS",4292,STATIONERY
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,02/06/2023,300000079108005,6901714898,70.72,LYRECO UK LTD,3.00000021629546E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,"PRNTG, STNRY & GEN OFFICE EXPS",4292,STATIONERY
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,02/06/2023,300000079108005,6901714898,60.22,LYRECO UK LTD,3.00000021629546E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,"PRNTG, STNRY & GEN OFFICE EXPS",4292,STATIONERY
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,30/06/2023,300000078760909,6901714878,385.72,LYRECO UK LTD,3.00000021629546E14,CULTURE AND VISITOR ECONOMY,"PRNTG, STNRY & GEN OFFICE EXPS",4292,STATIONERY
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,02/06/2023,300000079108005,6901714898,119.45,LYRECO UK LTD,3.00000021629546E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,"PRNTG, STNRY & GEN OFFICE EXPS",4292,STATIONERY
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,16/06/2023,300000074841031,KMBCT3-05-23,1500,REDACTED,3.00000021648053E14,COMMUNITY SAFETY,MISCELLANEOUS EXPENSES,4754,COURSE FEES
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,16/06/2023,1571218,53177#5,14184.92,MATRIX SCM LTD,3.00000021612396E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,MISCELLANEOUS,1986,SUPPLY AGENCY
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,23/06/2023,1576198,53365#4,8842.43,MATRIX SCM LTD,3.00000021612396E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,MISCELLANEOUS,1986,SUPPLY AGENCY
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,09/06/2023,1557130,53019#4,8966.02,MATRIX SCM LTD,3.00000021612396E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,MISCELLANEOUS,1986,SUPPLY AGENCY
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,30/06/2023,1589177,53543#3,339.53,MATRIX SCM LTD,3.00000021612396E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,MISCELLANEOUS,1986,SUPPLY AGENCY
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,02/06/2023,1543118,52903#5,5729.94,MATRIX SCM LTD,3.00000021612396E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,MISCELLANEOUS,1986,SUPPLY AGENCY
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,22/06/2023,300000079018733,1807,34305,MCCURDY & CO LTD,3.00000021660106E14,CULTURE AND VISITOR ECONOMY,NON REVENUE CAPITAL,8118,CONSULTANTS FEES
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,09/06/2023,1565263,CD-40012300420,14572.8,MGB PLASTICS LTD,3.00000021644164E14,BALANCE SHEET - COMMUNITIES & NEIGHBOURHOODS,"EQUIPMENT, FURNITURE AND MATERIALS",4011,MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,23/06/2023,1607137,CD-4001230084,14572.8,MGB PLASTICS LTD,3.00000021644164E14,BALANCE SHEET - COMMUNITIES & NEIGHBOURHOODS,"EQUIPMENT, FURNITURE AND MATERIALS",4011,MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,05/06/2023,300000077410150,119,1995,REDACTED,3.00000021655975E14,CULTURE AND VISITOR ECONOMY,MISCELLANEOUS EXPENSES,4711,PROMOTIONAL AND CULTURAL ACTIVITIES
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,30/06/2023,300000086853439,REDACTED,2341.5,REDACTED,3.00000021628575E14,CULTURE AND VISITOR ECONOMY,MISCELLANEOUS EXPENSES,4711,PROMOTIONAL AND CULTURAL ACTIVITIES
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,05/06/2023,300000077538511,112,2261,REDACTED,3.00000021628575E14,CULTURE AND VISITOR ECONOMY,MISCELLANEOUS EXPENSES,4711,PROMOTIONAL AND CULTURAL ACTIVITIES
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,27/06/2023,300000079759066,005,2570.4,REDACTED,3.00000047279781E14,CULTURE AND VISITOR ECONOMY,SERVICES,4430,PROFESSIONAL FEES
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,02/06/2023,300000069137353,INV-0078,150,NATIONAL ENFORCEMENT SOLUTIONS LTD,3.00000044688793E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,02/06/2023,1587452,40748133,739.59,NORTH WEST TRUCK SERVICES LTD,3.00000021629197E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,02/06/2023,1587453,40748166,4.72,NORTH WEST TRUCK SERVICES LTD,3.00000021629197E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,15/06/2023,300000081781285,50576334,1247.23,NORTH WEST TRUCK SERVICES LTD,3.00000021629197E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,SERVICES,4407,SUB - CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,21/06/2023,300000084092893,IN07342849,889.97,NPOWER LTD,3.00000021613417E14,ENVIRONMENTAL SUSTAINABILITY & COMMUNITIES,ENERGY,2522,ELECTRICITY
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,21/06/2023,300000084092892,IN07240534,2080.23,NPOWER LTD,3.00000021613417E14,ENVIRONMENTAL SUSTAINABILITY & COMMUNITIES,ENERGY,2522,ELECTRICITY
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,21/06/2023,300000084092878,IN07440473,1790.84,NPOWER LTD,3.00000021613417E14,ENVIRONMENTAL SUSTAINABILITY & COMMUNITIES,ENERGY,2522,ELECTRICITY
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,01/06/2023,300000078760587,IN07140731,2243.67,NPOWER LTD,3.00000021613417E14,ENVIRONMENTAL SUSTAINABILITY & COMMUNITIES,ENERGY,2522,ELECTRICITY
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,21/06/2023,300000084092894,IN07342898,655.48,NPOWER LTD,3.00000021613417E14,ENVIRONMENTAL SUSTAINABILITY & COMMUNITIES,ENERGY,2522,ELECTRICITY
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,15/06/2023,300000082343420,0224,350000,ONE KNOWSLEY,3.0000002160692E14,ENVIRONMENTAL SUSTAINABILITY & COMMUNITIES,GRANTS AND SUBSCRIPTIONS,4646,SUPPORT TO ORGANISATIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,29/06/2023,300000085851267,INV-0235,6600,ONE KNOWSLEY,3.0000002160692E14,COMMUNITY SAFETY,"RENT, RATES AND WATER SERVICES",2545,HIRE OF HALLS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,09/06/2023,300000072742167,533433,726.9,PASTA KING (UK) LTD,3.0000002165789E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,02/06/2023,300000071302207,533218,533.06,PASTA KING (UK) LTD,3.0000002165789E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,23/06/2023,300000076341141,534270,114.94,PASTA KING (UK) LTD,3.0000002165789E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,09/06/2023,300000072742141,533550,290.76,PASTA KING (UK) LTD,3.0000002165789E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,23/06/2023,300000076341155,534264,57.47,PASTA KING (UK) LTD,3.0000002165789E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/06/2023,300000073870317,533741,585.3,PASTA KING (UK) LTD,3.0000002165789E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/06/2023,300000073870314,533776,581.52,PASTA KING (UK) LTD,3.0000002165789E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,23/06/2023,300000076341133,534285,360.52,PASTA KING (UK) LTD,3.0000002165789E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,02/06/2023,300000071302204,533215,629.98,PASTA KING (UK) LTD,3.0000002165789E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,09/06/2023,300000072742158,533545,485.86,PASTA KING (UK) LTD,3.0000002165789E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,23/06/2023,300000076341149,534280,1168.08,PASTA KING (UK) LTD,3.0000002165789E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,09/06/2023,300000071826702,533483,57.47,PASTA KING (UK) LTD,3.0000002165789E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,09/06/2023,300000071826679,533492,172.41,PASTA KING (UK) LTD,3.0000002165789E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,09/06/2023,300000071826693,533458,57.47,PASTA KING (UK) LTD,3.0000002165789E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,09/06/2023,300000071826684,533485,172.41,PASTA KING (UK) LTD,3.0000002165789E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,09/06/2023,300000071826698,533461,57.47,PASTA KING (UK) LTD,3.0000002165789E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,01/06/2023,300000067559961,419026,52.4,REDACTED,3.00000021628641E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,01/06/2023,300000067560082,419309,147.74,REDACTED,3.00000021628641E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,01/06/2023,300000067559950,418959,177.87,REDACTED,3.00000021628641E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,01/06/2023,300000067560066,419105,166.43,REDACTED,3.00000021628641E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,01/06/2023,300000067559965,419222,130.66,REDACTED,3.00000021628641E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,23/06/2023,300000076985113,419609,208.92,REDACTED,3.00000021628641E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,01/06/2023,300000067559958,419099,65.16,REDACTED,3.00000021628641E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,01/06/2023,300000068579818,419259,141.63,REDACTED,3.00000021628641E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,01/06/2023,300000068579992,419317,215.3,REDACTED,3.00000021628641E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,23/06/2023,300000076985141,419266,65.16,REDACTED,3.00000021628641E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,01/06/2023,300000067560088,419036,81.45,REDACTED,3.00000021628641E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,01/06/2023,300000068580013,419330,104.46,REDACTED,3.00000021628641E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,23/06/2023,300000076985135,419427,187.77,REDACTED,3.00000021628641E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,09/06/2023,300000078664111,419870,1256.16,REDACTED,3.00000021628641E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,23/06/2023,300000076985122,419519,49.07,REDACTED,3.00000021628641E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,01/06/2023,300000078664105,419534,199.07,REDACTED,3.00000021628641E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,01/06/2023,300000069454434,419292,375,REDACTED,3.00000021628641E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,01/06/2023,300000069454428,419255,153.33,REDACTED,3.00000021628641E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,23/06/2023,300000076985116,419525,52.4,REDACTED,3.00000021628641E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,01/06/2023,300000067559947,419221,128.6,REDACTED,3.00000021628641E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,01/06/2023,300000069454464,419216,78.6,REDACTED,3.00000021628641E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,01/06/2023,300000068579982,419035,65.96,REDACTED,3.00000021628641E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
